School Name;School Code;Subject;M+E #;M+E %;E #;E %;M #;M %;PM #;PM %;NM #;NM %;No. of Students Included;Avg. Scaled Score;SGP;Included In SGP;Ach. PCTL;year;grade;student_group
Attleboro - Wamsutta Middle School;00160320;ELA;          32;36;           3;3;          29;32;          47;52;          11;12;          90;     492.7;          45.1;          88;41;2019;ALL;hispanic/latino
Attleboro - Wamsutta Middle School;00160320;MATH;          32;36;           3;3;          29;33;          44;49;          13;15;          89;     493.2;          56.1;          87;58;2019;ALL;hispanic/latino
Attleboro - Wamsutta Middle School;00160320;SCI;          15;31;           1;2;          14;29;          27;55;           7;14;          49;     491.0;;;65;2019;ALL;hispanic/latino
Auburn - Auburn Middle;00170305;ELA;          27;44;           2;3;          25;40;          28;45;           7;11;          62;     497.3;          55.0;          57;61;2019;ALL;hispanic/latino
Auburn - Auburn Middle;00170305;MATH;          24;39;           3;5;          21;34;          30;48;           8;13;          62;     492.8;          49.6;          58;56;2019;ALL;hispanic/latino
Auburn - Auburn Middle;00170305;SCI;           9;39;           0;0;           9;39;          12;52;           2;9;          23;     493.8;;;72;2019;ALL;hispanic/latino
Auburn - Swanson Road Intermediate School;00170030;ELA;          30;48;           1;2;          29;46;          31;49;           2;3;          63;     499.4;          39.5;          37;70;2019;ALL;hispanic/latino
Auburn - Swanson Road Intermediate School;00170030;MATH;          23;37;           1;2;          22;35;          34;54;           6;10;          63;     493.7;          50.7;          37;60;2019;ALL;hispanic/latino
Auburn - Swanson Road Intermediate School;00170030;SCI;           7;47;           2;13;           5;33;           6;40;           2;13;          15;     498.7;;;84;2019;ALL;hispanic/latino
Avon - Avon Middle High School;00180510;ELA;           5;50;           1;10;           4;40;           2;20;           3;30;          10;     500.4;;          10;73;2019;ALL;hispanic/latino
Avon - Avon Middle High School;00180510;MATH;           4;40;           0;0;           4;40;           6;60;           0;0;          10;     496.2;;          10;69;2019;ALL;hispanic/latino
Avon - Ralph D Butler;00180010;ELA;           6;27;           0;0;           6;27;          14;64;           2;9;          22;     490.9;;          16;33;2019;ALL;hispanic/latino
Avon - Ralph D Butler;00180010;MATH;           4;18;           0;0;           4;18;          12;55;           6;27;          22;     484.2;;          16;22;2019;ALL;hispanic/latino
Ayer Shirley School District - Ayer Shirley Regional Middle School;06160305;ELA;          21;47;           0;0;          21;47;          15;33;           9;20;          45;     491.9;          46.0;          44;38;2019;ALL;hispanic/latino
Ayer Shirley School District - Ayer Shirley Regional Middle School;06160305;MATH;          17;38;           3;7;          14;31;          22;49;           6;13;          45;     493.4;          55.4;          44;58;2019;ALL;hispanic/latino
Ayer Shirley School District - Ayer Shirley Regional Middle School;06160305;SCI;           6;40;           1;7;           5;33;           7;47;           2;13;          15;     495.3;;;77;2019;ALL;hispanic/latino
Ayer Shirley School District - Lura A. White Elementary School;06160001;ELA;           8;40;           2;10;           6;30;          10;50;           2;10;          20;     501.0;;          13;74;2019;ALL;hispanic/latino
Ayer Shirley School District - Lura A. White Elementary School;06160001;MATH;          11;55;           0;0;          11;55;           6;30;           3;15;          20;     498.7;;          13;78;2019;ALL;hispanic/latino
Ayer Shirley School District - Page Hilltop Elementary School;06160002;ELA;          12;36;           0;0;          12;36;          20;61;           1;3;          33;     495.1;          49.1;          22;53;2019;ALL;hispanic/latino
Ayer Shirley School District - Page Hilltop Elementary School;06160002;MATH;           6;18;           0;0;           6;18;          24;73;           3;9;          33;     486.9;          60.3;          22;31;2019;ALL;hispanic/latino
Ayer Shirley School District - Page Hilltop Elementary School;06160002;SCI;           4;31;           0;0;           4;31;           7;54;           2;15;          13;     495.5;;;77;2019;ALL;hispanic/latino
Barnstable - Barnstable High;00200505;ELA;          10;23;           0;0;          10;23;          17;39;          17;39;          44;     481.1;          40.8;          39;7;2019;ALL;hispanic/latino
Barnstable - Barnstable High;00200505;MATH;          10;23;           1;2;           9;20;          22;50;          12;27;          44;     484.3;          44.9;          40;22;2019;ALL;hispanic/latino
Barnstable - Barnstable High;00200505;SCI;          10;23;           1;2;           9;20;          24;55;          10;23;          44;     486.0;;;44;2019;ALL;hispanic/latino
Barnstable - Barnstable Intermediate School;00200315;ELA;          32;29;           4;4;          28;25;          43;39;          36;32;         111;     485.9;          53.0;          93;16;2019;ALL;hispanic/latino
Barnstable - Barnstable Intermediate School;00200315;MATH;          30;28;           3;3;          27;25;          52;48;          27;25;         109;     486.8;          48.9;          93;31;2019;ALL;hispanic/latino
Barnstable - Barnstable United Elementary School;00200050;ELA;          35;30;           5;4;          30;26;          66;57;          14;12;         115;     491.4;          41.9;         105;36;2019;ALL;hispanic/latino
Barnstable - Barnstable United Elementary School;00200050;MATH;          41;35;           1;1;          40;34;          59;51;          16;14;         116;     489.1;          36.9;         106;40;2019;ALL;hispanic/latino
Barnstable - Barnstable United Elementary School;00200050;SCI;          12;21;           0;0;          12;21;          34;59;          12;21;          58;     486.5;;;46;2019;ALL;hispanic/latino
Barnstable - Hyannis West Elementary;00200025;ELA;          14;45;           1;3;          13;42;          13;42;           4;13;          31;     498.1;;;64;2019;ALL;hispanic/latino
Barnstable - Hyannis West Elementary;00200025;MATH;          13;42;           0;0;          13;42;          15;48;           3;10;          31;     494.5;;;62;2019;ALL;hispanic/latino
Barnstable Community Horace Mann Charter Public (District) - Barnstable Community Horace Mann Charter Public School;04270010;ELA;           3;17;           0;0;           3;17;          11;61;           4;22;          18;     484.6;;;13;2019;ALL;hispanic/latino
