School Name;School Code;Subject;M+E #;M+E %;E #;E %;M #;M %;PM #;PM %;NM #;NM %;No. of Students Included;Part. Rate %;Avg. Scaled Score;SGP;Included In SGP;year;grade;student_group
Braintree - East Middle School;00400305;MATH;         118;50;          15;6;         103;44;          92;39;          25;11;         235;98;     499.1;          34.5;         226;2021;8;ALL
Braintree - East Middle School;00400305;SCI;          94;47;          18;9;          76;38;          80;40;          24;12;         198;98;     498.1;;;2021;8;ALL
Braintree - South Middle School;00400310;ELA;         128;55;          16;7;         112;48;          95;41;          11;5;         234;98;     503.8;          36.3;         222;2021;8;ALL
Braintree - South Middle School;00400310;MATH;         105;45;          10;4;          95;41;         111;48;          16;7;         232;97;     499.4;          27.0;         220;2021;8;ALL
Braintree - South Middle School;00400310;SCI;          86;49;           8;5;          78;44;          82;46;           9;5;         177;97;     500.1;;;2021;8;ALL
Bridge Boston Charter School (District) - Bridge Boston Charter School;04170205;ELA;           2;11;           0;0;           2;11;          10;53;           7;37;          19;95;     472.6;;          19;2021;8;ALL
Bridge Boston Charter School (District) - Bridge Boston Charter School;04170205;MATH;           0;0;           0;0;           0;0;           4;22;          14;78;          18;90;     462.1;;          18;2021;8;ALL
Bridge Boston Charter School (District) - Bridge Boston Charter School;04170205;SCI;           1;6;           0;0;           1;6;           7;39;          10;56;          18;90;     472.3;;;2021;8;ALL
Bridgewater-Raynham - Bridgewater Middle School;06250320;ELA;         106;39;           5;2;         101;38;         123;46;          40;15;         269;93;     493.4;          32.0;         261;2021;8;ALL
Bridgewater-Raynham - Bridgewater Middle School;06250320;MATH;         113;42;           8;3;         105;39;         124;46;          30;11;         267;92;     495.7;          35.6;         259;2021;8;ALL
Bridgewater-Raynham - Bridgewater Middle School;06250320;SCI;         104;46;          12;5;          92;41;          91;40;          31;14;         226;91;     496.0;;;2021;8;ALL
Bridgewater-Raynham - Raynham Middle School;06250315;ELA;          64;36;           6;3;          58;33;          82;46;          31;18;         177;96;     491.4;          30.7;         171;2021;8;ALL
Bridgewater-Raynham - Raynham Middle School;06250315;MATH;          70;40;           7;4;          63;36;          84;48;          22;13;         176;95;     494.5;          33.9;         170;2021;8;ALL
Bridgewater-Raynham - Raynham Middle School;06250315;SCI;          75;46;          11;7;          64;39;          72;44;          17;10;         164;94;     496.9;;;2021;8;ALL
Brockton - Ashfield Middle School;00440421;ELA;          47;24;           1;1;          46;23;          86;43;          65;33;         198;94;     483.0;          41.6;         171;2021;8;ALL
Brockton - Ashfield Middle School;00440421;MATH;          41;21;           2;1;          39;20;          92;46;          67;34;         200;94;     481.2;          38.8;         172;2021;8;ALL
Brockton - Ashfield Middle School;00440421;SCI;          18;12;           1;1;          17;11;          90;58;          47;30;         155;91;     481.1;;;2021;8;ALL
Brockton - East Middle School;00440405;ELA;          27;11;           0;0;          27;11;         107;46;         101;43;         235;93;     474.2;          39.6;         204;2021;8;ALL
Brockton - East Middle School;00440405;MATH;           8;3;           0;0;           8;3;          83;35;         146;62;         237;94;     466.1;          23.8;         206;2021;8;ALL
Brockton - East Middle School;00440405;SCI;          13;7;           1;1;          12;6;          76;41;          96;52;         185;89;     471.8;;;2021;8;ALL
Brockton - Edgar B Davis;00440023;ELA;          31;27;           1;1;          30;26;          57;49;          28;24;         116;97;     485.5;          40.7;         113;2021;8;ALL
Brockton - Edgar B Davis;00440023;MATH;          20;17;           0;0;          20;17;          56;48;          40;34;         116;97;     478.9;          22.6;         114;2021;8;ALL
Brockton - Edgar B Davis;00440023;SCI;          11;12;           0;0;          11;12;          52;58;          27;30;          90;97;     480.0;;;2021;8;ALL
Brockton - Joseph F. Plouffe Academy;00440422;ELA;          71;28;           8;3;          63;25;          99;39;          82;33;         252;97;     486.5;          39.5;         226;2021;8;ALL
Brockton - Joseph F. Plouffe Academy;00440422;MATH;          48;19;          11;4;          37;15;         102;41;         101;40;         251;96;     480.6;          24.6;         222;2021;8;ALL
Brockton - Joseph F. Plouffe Academy;00440422;SCI;          62;31;          15;7;          47;23;          80;39;          61;30;         203;95;     488.9;;;2021;8;ALL
Brockton - South Middle School;00440415;ELA;          27;15;           0;0;          27;15;          77;43;          74;42;         178;95;     475.9;          37.7;         149;2021;8;ALL
Brockton - South Middle School;00440415;MATH;          14;8;           1;1;          13;7;          71;40;          94;53;         179;96;     470.4;          26.3;         151;2021;8;ALL
Brockton - South Middle School;00440415;SCI;          17;12;           0;0;          17;12;          63;43;          66;45;         146;95;     474.4;;;2021;8;ALL
Brockton - West Middle School;00440420;ELA;          53;23;           2;1;          51;23;         113;50;          60;27;         226;94;     484.4;          40.5;         224;2021;8;ALL
Brockton - West Middle School;00440420;MATH;          26;12;           2;1;          24;11;         108;48;          91;40;         225;94;     475.0;          29.2;         223;2021;8;ALL
Brockton - West Middle School;00440420;SCI;          28;15;           1;1;          27;15;         100;55;          54;30;         182;91;     481.4;;;2021;8;ALL
Brooke Charter School (District) - Brooke Charter School;04280305;ELA;          66;38;          10;6;          56;32;          89;51;          19;11;         174;97;     495.7;          26.0;         158;2021;8;ALL
Brooke Charter School (District) - Brooke Charter School;04280305;MATH;          77;44;           9;5;          68;39;          79;45;          18;10;         174;97;     497.0;          25.2;         158;2021;8;ALL
Brooke Charter School (District) - Brooke Charter School;04280305;SCI;          35;40;           3;3;          32;37;          43;49;           9;10;          87;94;     493.8;;;2021;8;ALL
Brookline - Edith C Baker;00460005;ELA;          65;76;          26;30;          39;45;          17;20;           4;5;          86;100;     518.4;          48.3;          79;2021;8;ALL
Brookline - Edith C Baker;00460005;MATH;          62;73;          15;18;          47;55;          18;21;           5;6;          85;99;     511.1;          47.2;          78;2021;8;ALL
Brookline - Edith C Baker;00460005;SCI;          50;68;          16;22;          34;47;          20;27;           3;4;          73;100;     509.0;;;2021;8;ALL
Brookline - Florida Ruffin Ridley School;00460015;ELA;          50;65;          19;25;          31;40;          22;29;           5;6;          77;92;     511.3;          42.0;          75;2021;8;ALL
Brookline - Florida Ruffin Ridley School;00460015;MATH;          43;55;           5;6;          38;49;          26;33;           9;12;          78;93;     500.5;          26.7;          76;2021;8;ALL
Brookline - Florida Ruffin Ridley School;00460015;SCI;          34;51;          11;16;          23;34;          25;37;           8;12;          67;87;     501.7;;;2021;8;ALL
Brookline - Heath;00460025;ELA;          41;82;          21;42;          20;40;           8;16;           1;2;          50;91;     526.4;          56.6;          47;2021;8;ALL
Brookline - Heath;00460025;MATH;          37;74;          12;24;          25;50;          13;26;           0;0;          50;91;     515.3;          39.6;          47;2021;8;ALL
Brookline - Heath;00460025;SCI;          35;67;           3;6;          32;62;          17;33;           0;0;          52;95;     508.8;;;2021;8;ALL
Brookline - John D Runkle;00460045;ELA;          44;69;          12;19;          32;50;          17;27;           3;5;          64;97;     511.0;          33.1;          58;2021;8;ALL
Brookline - John D Runkle;00460045;MATH;          46;71;          16;25;          30;46;          14;22;           5;8;          65;99;     513.4;          44.1;          59;2021;8;ALL
Brookline - John D Runkle;00460045;SCI;          41;68;           9;15;          32;53;          14;23;           5;8;          60;98;     506.3;;;2021;8;ALL
Brookline - Lawrence;00460030;ELA;          42;81;          13;25;          29;56;           7;13;           3;6;          52;90;     516.2;          57.6;          49;2021;8;ALL
Brookline - Lawrence;00460030;MATH;          38;76;           4;8;          34;68;          11;22;           1;2;          50;87;     511.6;          45.4;          47;2021;8;ALL
Brookline - Lawrence;00460030;SCI;          33;73;           9;20;          24;53;          12;27;           0;0;          45;86;     512.0;;;2021;8;ALL
Brookline - Michael Driscoll;00460020;ELA;          41;75;           2;4;          39;71;          11;20;           3;5;          55;98;     509.4;          30.9;          52;2021;8;ALL
Brookline - Michael Driscoll;00460020;MATH;          44;80;          11;20;          33;60;          10;18;           1;2;          55;98;     517.1;          47.4;          52;2021;8;ALL
Brookline - Michael Driscoll;00460020;SCI;          38;76;           7;14;          31;62;          10;20;           2;4;          50;98;     508.8;;;2021;8;ALL
Brookline - Pierce;00460040;ELA;          52;81;          24;38;          28;44;          11;17;           1;2;          64;94;     520.7;          51.2;          60;2021;8;ALL
Brookline - Pierce;00460040;MATH;          54;82;          10;15;          44;67;          10;15;           2;3;          66;97;     514.9;          42.1;          62;2021;8;ALL
Brookline - Pierce;00460040;SCI;          46;79;          18;31;          28;48;          10;17;           2;3;          58;97;     516.4;;;2021;8;ALL
Brookline - William H Lincoln;00460035;ELA;          48;69;          14;20;          34;49;          18;26;           4;6;          70;96;     512.4;          29.2;          67;2021;8;ALL
Brookline - William H Lincoln;00460035;MATH;          51;73;          19;27;          32;46;          19;27;           0;0;          70;96;     516.5;          59.7;          68;2021;8;ALL
Brookline - William H Lincoln;00460035;SCI;          44;68;          11;17;          33;51;          18;28;           3;5;          65;96;     507.4;;;2021;8;ALL
Burlington - Marshall Simonds Middle;00480303;ELA;         118;50;          30;13;          88;37;          89;38;          28;12;         235;92;     501.6;          35.7;         226;2021;8;ALL
Burlington - Marshall Simonds Middle;00480303;MATH;         119;51;          19;8;         100;43;          90;39;          23;10;         232;91;     499.8;          33.7;         224;2021;8;ALL
Burlington - Marshall Simonds Middle;00480303;SCI;          96;50;          13;7;          83;43;          79;41;          18;9;         193;90;     498.6;;;2021;8;ALL
Cambridge - Amigos School;00490006;ELA;          18;60;           2;7;          16;53;           8;27;           4;13;          30;75;     503.0;          31.6;          29;2021;8;ALL
Cambridge - Amigos School;00490006;MATH;          13;42;           1;3;          12;39;          13;42;           5;16;          31;78;     493.9;          23.3;          30;2021;8;ALL
Cambridge - Amigos School;00490006;SCI;          15;56;           4;15;          11;41;          10;37;           2;7;          27;77;     503.5;;;2021;8;ALL
Cambridge - Cambridge Street Upper School;00490305;ELA;           9;30;           2;7;           7;23;          13;43;           8;27;          30;34;     496.5;          36.8;          25;2021;8;ALL
Cambridge - Cambridge Street Upper School;00490305;MATH;          10;33;           3;10;           7;23;           8;27;          12;40;          30;34;     490.2;          37.8;          25;2021;8;ALL
Cambridge - Cambridge Street Upper School;00490305;SCI;           5;31;           0;0;           5;31;           3;19;           8;50;          16;22;     486.5;;;2021;8;ALL
Cambridge - Putnam Avenue Upper School;00490310;ELA;          31;53;           6;10;          25;42;          15;25;          13;22;          59;63;     499.0;          40.1;          57;2021;8;ALL
Cambridge - Putnam Avenue Upper School;00490310;MATH;          22;37;           2;3;          20;34;          24;41;          13;22;          59;63;     491.0;          43.6;          56;2021;8;ALL
Cambridge - Putnam Avenue Upper School;00490310;SCI;          16;55;           1;3;          15;52;           9;31;           4;14;          29;46;     499.7;;;2021;8;ALL
Cambridge - Rindge Avenue Upper School;00490315;ELA;          40;50;           7;9;          33;41;          27;34;          13;16;          80;89;     498.4;          31.6;          77;2021;8;ALL
Cambridge - Rindge Avenue Upper School;00490315;MATH;          36;46;          11;14;          25;32;          22;28;          20;26;          78;87;     493.6;          34.4;          75;2021;8;ALL
Cambridge - Rindge Avenue Upper School;00490315;SCI;          24;50;           7;15;          17;35;          18;38;           6;13;          48;83;     501.3;;;2021;8;ALL
Cambridge - Vassal Lane Upper School;00490320;ELA;          34;48;           5;7;          29;41;          28;39;           9;13;          71;81;     499.5;          35.7;          66;2021;8;ALL
Cambridge - Vassal Lane Upper School;00490320;MATH;          34;47;           3;4;          31;43;          24;33;          14;19;          72;80;     494.4;          33.6;          67;2021;8;ALL
Cambridge - Vassal Lane Upper School;00490320;SCI;          24;48;           5;10;          19;38;          17;34;           9;18;          50;75;     495.9;;;2021;8;ALL
Canton - Wm H Galvin Middle;00500305;ELA;         140;61;          38;16;         102;44;          74;32;          17;7;         231;96;     508.1;          43.9;         220;2021;8;ALL
Canton - Wm H Galvin Middle;00500305;MATH;          92;40;          10;4;          82;36;         108;47;          29;13;         229;95;     495.4;          22.3;         218;2021;8;ALL
Canton - Wm H Galvin Middle;00500305;SCI;         101;53;          29;15;          72;38;          70;37;          20;10;         191;95;     502.3;;;2021;8;ALL
Cape Cod Lighthouse Charter (District) - Cape Cod Lighthouse Charter School;04320530;ELA;          52;65;          13;16;          39;49;          23;29;           5;6;          80;96;     507.5;          49.2;          75;2021;8;ALL
Cape Cod Lighthouse Charter (District) - Cape Cod Lighthouse Charter School;04320530;MATH;          26;33;           1;1;          25;32;          43;55;           9;12;          78;94;     491.2;          21.1;          73;2021;8;ALL
Cape Cod Lighthouse Charter (District) - Cape Cod Lighthouse Charter School;04320530;SCI;          31;42;           2;3;          29;39;          38;51;           5;7;          74;91;     497.7;;;2021;8;ALL
Carlisle - Carlisle School;00510025;ELA;          48;74;           9;14;          39;60;          14;22;           3;5;          65;97;     512.1;          43.0;          61;2021;8;ALL
Carlisle - Carlisle School;00510025;MATH;          47;72;          13;20;          34;52;          14;22;           4;6;          65;97;     513.1;          42.9;          60;2021;8;ALL
Carlisle - Carlisle School;00510025;SCI;          54;83;          21;32;          33;51;           8;12;           3;5;          65;97;     519.7;;;2021;8;ALL
Carver - Carver Middle/High School;00520405;ELA;          42;36;           1;1;          41;35;          55;47;          20;17;         117;97;     492.3;          34.3;         114;2021;8;ALL
Carver - Carver Middle/High School;00520405;MATH;          31;27;           1;1;          30;26;          69;59;          16;14;         116;96;     488.9;          27.4;         114;2021;8;ALL
Carver - Carver Middle/High School;00520405;SCI;          33;33;           3;3;          30;30;          54;53;          14;14;         101;96;     491.9;;;2021;8;ALL
Central Berkshire - Nessacus Regional Middle School;06350305;ELA;          42;33;           6;5;          36;28;          62;49;          23;18;         127;98;     492.0;          37.8;         117;2021;8;ALL
Central Berkshire - Nessacus Regional Middle School;06350305;MATH;          34;27;           3;2;          31;24;          74;58;          20;16;         128;99;     488.3;          28.2;         117;2021;8;ALL
Central Berkshire - Nessacus Regional Middle School;06350305;SCI;          39;32;           8;7;          31;26;          62;51;          20;17;         121;98;     491.6;;;2021;8;ALL
Chelmsford - Col Moses Parker School;00560305;ELA;          82;47;          13;7;          69;39;          80;45;          14;8;         176;99;     500.9;          34.3;         167;2021;8;ALL
Chelmsford - Col Moses Parker School;00560305;MATH;          66;37;          11;6;          55;31;          93;53;          18;10;         177;99;     496.0;          26.2;         168;2021;8;ALL
Chelmsford - Col Moses Parker School;00560305;SCI;          85;55;          15;10;          70;45;          56;36;          14;9;         155;99;     501.5;;;2021;8;ALL
Chelmsford - McCarthy Middle School;00560310;ELA;          90;53;          22;13;          68;40;          62;37;          17;10;         169;97;     502.9;          32.8;         162;2021;8;ALL
Chelmsford - McCarthy Middle School;00560310;MATH;          51;30;          11;7;          40;24;          92;54;          26;15;         169;97;     492.2;          17.9;         162;2021;8;ALL
Chelmsford - McCarthy Middle School;00560310;SCI;          77;52;          21;14;          56;38;          58;39;          14;9;         149;96;     501.9;;;2021;8;ALL
Chelsea - Clark Avenue School;00570050;ELA;          36;24;           2;1;          34;23;          56;37;          58;39;         150;100;     481.1;          37.4;         131;2021;8;ALL
Chelsea - Clark Avenue School;00570050;MATH;          27;18;           0;0;          27;18;          70;48;          49;34;         146;97;     479.6;          28.8;         127;2021;8;ALL
Chelsea - Clark Avenue School;00570050;SCI;          10;12;           0;0;          10;12;          40;47;          36;42;          86;94;     474.8;;;2021;8;ALL
Chelsea - Eugene Wright Science and Technology Academy;00570045;ELA;          20;18;           1;1;          19;17;          60;53;          33;29;         113;93;     483.6;          30.2;         103;2021;8;ALL
Chelsea - Eugene Wright Science and Technology Academy;00570045;MATH;          15;13;           0;0;          15;13;          59;51;          42;36;         116;95;     477.8;          33.7;         106;2021;8;ALL
Chelsea - Eugene Wright Science and Technology Academy;00570045;SCI;          12;23;           0;0;          12;23;          26;49;          15;28;          53;89;     485.6;;;2021;8;ALL
Chelsea - Joseph A. Browne School;00570055;ELA;          21;18;           4;3;          17;14;          51;43;          47;39;         119;92;     477.6;          39.7;         107;2021;8;ALL
Chelsea - Joseph A. Browne School;00570055;MATH;          16;13;           3;3;          13;11;          48;40;          55;46;         119;92;     474.7;          32.0;         107;2021;8;ALL
Chelsea - Joseph A. Browne School;00570055;SCI;           3;5;           1;2;           2;3;          32;50;          29;45;          64;91;     474.7;;;2021;8;ALL
Chicopee - Bellamy Middle;00610305;ELA;          55;22;           4;2;          51;20;         132;52;          68;27;         255;99;     483.7;          25.0;         239;2021;8;ALL
Chicopee - Bellamy Middle;00610305;MATH;          32;13;           0;0;          32;13;         146;57;          76;30;         254;99;     479.9;          16.5;         239;2021;8;ALL
Chicopee - Bellamy Middle;00610305;SCI;          43;31;          10;7;          33;24;          64;46;          33;24;         140;96;     490.2;;;2021;8;ALL
Chicopee - Dupont Middle;00610310;ELA;          48;21;           3;1;          45;19;         116;50;          68;29;         232;95;     484.4;          24.8;         219;2021;8;ALL
Chicopee - Dupont Middle;00610310;MATH;          42;19;           2;1;          40;18;         115;53;          62;28;         219;89;     481.3;          16.3;         206;2021;8;ALL
Chicopee - Dupont Middle;00610310;SCI;          31;28;           5;5;          26;24;          57;52;          21;19;         109;77;     490.4;;;2021;8;ALL
Christa McAuliffe Charter School (District) - Christa McAuliffe Charter School;04180305;ELA;          56;46;           3;2;          53;43;          58;48;           8;7;         122;95;     499.2;          41.1;         119;2021;8;ALL
Christa McAuliffe Charter School (District) - Christa McAuliffe Charter School;04180305;MATH;          39;32;           2;2;          37;30;          67;54;          17;14;         123;95;     489.9;          25.9;         120;2021;8;ALL
Christa McAuliffe Charter School (District) - Christa McAuliffe Charter School;04180305;SCI;          44;46;           7;7;          37;39;          41;43;          10;11;          95;92;     497.9;;;2021;8;ALL
Clarksburg - Clarksburg Elementary;00630010;ELA;           9;38;           0;0;           9;38;          13;54;           2;8;          24;100;     492.0;          26.4;          22;2021;8;ALL
Clarksburg - Clarksburg Elementary;00630010;MATH;           4;17;           0;0;           4;17;          19;79;           1;4;          24;100;     487.0;          43.3;          22;2021;8;ALL
Clarksburg - Clarksburg Elementary;00630010;SCI;           7;29;           0;0;           7;29;          13;54;           4;17;          24;100;     490.5;;;2021;8;ALL
Clinton - Clinton Middle School;00640305;ELA;          39;30;           3;2;          36;28;          63;48;          28;22;         130;95;     487.8;          38.6;         122;2021;8;ALL
Clinton - Clinton Middle School;00640305;MATH;          11;9;           0;0;          11;9;          84;65;          34;26;         129;94;     478.1;          28.1;         121;2021;8;ALL
Clinton - Clinton Middle School;00640305;SCI;          29;24;           2;2;          27;22;          75;61;          18;15;         122;95;     487.5;;;2021;8;ALL
Codman Academy Charter Public (District) - Codman Academy Charter Public School;04380505;ELA;           2;9;           0;0;           2;9;          14;64;           6;27;          22;100;     476.2;          47.1;          21;2021;8;ALL
Codman Academy Charter Public (District) - Codman Academy Charter Public School;04380505;MATH;           1;5;           0;0;           1;5;          12;55;           9;41;          22;100;     470.2;          26.3;          21;2021;8;ALL
Codman Academy Charter Public (District) - Codman Academy Charter Public School;04380505;SCI;           1;6;           0;0;           1;6;          12;67;           5;28;          18;100;     479.7;;;2021;8;ALL
Cohasset - Cohasset Middle School;00650305;ELA;          79;75;          16;15;          63;60;          22;21;           4;4;         105;97;     512.8;          39.1;         102;2021;8;ALL
Cohasset - Cohasset Middle School;00650305;MATH;          48;45;           3;3;          45;42;          52;49;           6;6;         106;98;     496.9;          19.8;         103;2021;8;ALL
Cohasset - Cohasset Middle School;00650305;SCI;          60;57;          18;17;          42;40;          41;39;           4;4;         105;99;     505.2;;;2021;8;ALL
Collegiate Charter School of Lowell (District) - Collegiate Charter School of Lowell;35030205;ELA;          38;42;           4;4;          34;38;          40;44;          12;13;          90;98;     495.8;          42.7;          82;2021;8;ALL
Collegiate Charter School of Lowell (District) - Collegiate Charter School of Lowell;35030205;MATH;          27;30;           5;5;          22;24;          54;59;          10;11;          91;99;     490.8;          32.1;          82;2021;8;ALL
Collegiate Charter School of Lowell (District) - Collegiate Charter School of Lowell;35030205;SCI;          15;31;           2;4;          13;27;          27;55;           7;14;          49;98;     489.8;;;2021;8;ALL
Community Charter School of Cambridge (District) - Community Charter School of Cambridge;04360305;ELA;          19;30;           0;0;          19;30;          31;49;          13;21;          63;100;     489.8;          18.9;          60;2021;8;ALL
Community Charter School of Cambridge (District) - Community Charter School of Cambridge;04360305;MATH;          21;33;           1;2;          20;31;          32;50;          11;17;          64;100;     489.1;          28.0;          61;2021;8;ALL
Community Charter School of Cambridge (District) - Community Charter School of Cambridge;04360305;SCI;          12;32;           0;0;          12;32;          18;47;           8;21;          38;97;     489.2;;;2021;8;ALL
Community Day Charter Public School (District) - Community Day Charter Public School;04400205;ELA;          19;46;           6;15;          13;32;          19;46;           3;7;          41;100;     501.7;          30.1;          41;2021;8;ALL
Community Day Charter Public School (District) - Community Day Charter Public School;04400205;MATH;          17;41;           1;2;          16;39;          18;44;           6;15;          41;100;     494.5;          16.8;          41;2021;8;ALL
Community Day Charter Public School (District) - Community Day Charter Public School;04400205;SCI;          11;42;           1;4;          10;38;          13;50;           2;8;          26;100;     496.5;;;2021;8;ALL
Community Day Charter Public School - Gateway (District) - Community Day Charter Public School - Gateway;04260205;ELA;          23;61;           6;16;          17;45;          11;29;           4;11;          38;100;     504.9;          30.5;          38;2021;8;ALL
Community Day Charter Public School - Gateway (District) - Community Day Charter Public School - Gateway;04260205;MATH;          21;55;           1;3;          20;53;          12;32;           5;13;          38;100;     497.2;          22.5;          38;2021;8;ALL
Community Day Charter Public School - Gateway (District) - Community Day Charter Public School - Gateway;04260205;SCI;          10;40;           0;0;          10;40;          12;48;           3;12;          25;100;     495.9;;;2021;8;ALL
Community Day Charter Public School - R. Kingman Webster (District) - Community Day Charter Public School - R. Kingman Webster;04310205;ELA;          23;66;           3;9;          20;57;          11;31;           1;3;          35;100;     508.9;          29.5;          35;2021;8;ALL
Community Day Charter Public School - R. Kingman Webster (District) - Community Day Charter Public School - R. Kingman Webster;04310205;MATH;          19;54;           1;3;          18;51;          13;37;           3;9;          35;100;     499.3;          17.8;          35;2021;8;ALL
Community Day Charter Public School - R. Kingman Webster (District) - Community Day Charter Public School - R. Kingman Webster;04310205;SCI;           7;33;           2;10;           5;24;          13;62;           1;5;          21;100;     498.3;;;2021;8;ALL
Concord - Concord Middle;00670305;ELA;         143;63;          37;16;         106;47;          74;33;          10;4;         227;98;     508.5;          33.2;         216;2021;8;ALL
Concord - Concord Middle;00670305;MATH;         111;49;          15;7;          96;42;          90;40;          25;11;         226;97;     498.9;          18.6;         215;2021;8;ALL
Concord - Concord Middle;00670305;SCI;         136;64;          37;18;          99;47;          62;29;          13;6;         211;98;     507.1;;;2021;8;ALL
Conservatory Lab Charter (District) - Conservatory Lab Charter School;04390050;ELA;           6;20;           0;0;           6;20;          16;53;           8;27;          30;100;     484.7;          43.6;          29;2021;8;ALL
Conservatory Lab Charter (District) - Conservatory Lab Charter School;04390050;MATH;           6;21;           0;0;           6;21;          11;38;          12;41;          29;97;     475.6;          24.5;          28;2021;8;ALL
Conservatory Lab Charter (District) - Conservatory Lab Charter School;04390050;SCI;           4;21;           1;5;           3;16;          10;53;           5;26;          19;95;     486.7;;;2021;8;ALL
Danvers - Holten Richmond Middle School;00710305;ELA;          74;34;           9;4;          65;30;         112;52;          29;13;         215;83;     492.7;          31.5;         209;2021;8;ALL
Danvers - Holten Richmond Middle School;00710305;MATH;          46;22;           0;0;          46;22;         136;64;          31;15;         213;83;     488.1;          31.9;         207;2021;8;ALL
Danvers - Holten Richmond Middle School;00710305;SCI;          92;48;          21;11;          71;37;          74;39;          24;13;         190;83;     499.9;;;2021;8;ALL
Dartmouth - Dartmouth Middle;00720050;ELA;         129;46;          25;9;         104;37;         113;41;          36;13;         278;92;     499.4;          31.5;         268;2021;8;ALL
Dartmouth - Dartmouth Middle;00720050;MATH;         105;38;           6;2;          99;36;         136;49;          36;13;         277;92;     492.5;          22.4;         263;2021;8;ALL
Dartmouth - Dartmouth Middle;00720050;SCI;         107;41;          20;8;          87;33;         125;48;          28;11;         260;91;     496.9;;;2021;8;ALL
Dedham - Dedham Middle School;00730305;ELA;          88;39;           9;4;          79;35;          99;44;          38;17;         225;94;     494.4;          28.8;         214;2021;8;ALL
Dedham - Dedham Middle School;00730305;MATH;          82;36;          10;4;          72;32;         109;48;          35;15;         226;95;     494.7;          29.1;         213;2021;8;ALL
Dedham - Dedham Middle School;00730305;SCI;          73;38;          10;5;          63;32;          86;44;          35;18;         194;92;     493.9;;;2021;8;ALL
Dennis-Yarmouth - Dennis-Yarmouth Regional High;06450505;ELA;          56;29;           8;4;          48;25;          91;48;          44;23;         191;87;     489.2;          29.7;         173;2021;8;ALL
Dennis-Yarmouth - Dennis-Yarmouth Regional High;06450505;MATH;          64;34;          10;5;          54;28;          91;48;          36;19;         191;88;     489.8;          31.4;         174;2021;8;ALL
Dennis-Yarmouth - Dennis-Yarmouth Regional High;06450505;SCI;          86;52;          15;9;          71;43;          57;34;          23;14;         166;87;     498.0;;;2021;8;ALL
Dighton-Rehoboth - Dighton Middle School;06500305;ELA;          29;33;           3;3;          26;30;          49;56;           9;10;          87;92;     494.3;          26.2;          86;2021;8;ALL
Dighton-Rehoboth - Dighton Middle School;06500305;MATH;          10;11;           1;1;           9;10;          54;61;          24;27;          88;93;     480.4;          18.5;          86;2021;8;ALL
Dighton-Rehoboth - Dighton Middle School;06500305;SCI;          22;32;           2;3;          20;29;          41;59;           6;9;          69;90;     492.2;;;2021;8;ALL
Dighton-Rehoboth - Dorothy L Beckwith;06500310;ELA;          63;53;          15;13;          48;40;          46;39;          10;8;         119;89;     504.3;          47.7;         109;2021;8;ALL
Dighton-Rehoboth - Dorothy L Beckwith;06500310;MATH;          29;25;           4;3;          25;21;          76;64;          13;11;         118;88;     491.3;          18.1;         108;2021;8;ALL
Dighton-Rehoboth - Dorothy L Beckwith;06500310;SCI;          42;42;           4;4;          38;38;          52;52;           6;6;         100;87;     496.1;;;2021;8;ALL
Douglas - Douglas Middle School;00770305;ELA;          32;45;           8;11;          24;34;          32;45;           7;10;          71;74;     499.9;          31.3;          68;2021;8;ALL
Douglas - Douglas Middle School;00770305;MATH;          23;28;           1;1;          22;27;          51;62;           8;10;          82;86;     489.9;          26.6;          78;2021;8;ALL
Douglas - Douglas Middle School;00770305;SCI;          36;47;           3;4;          33;43;          36;47;           5;6;          77;86;     498.6;;;2021;8;ALL
Dover-Sherborn - Dover-Sherborn Regional Middle School;06550405;ELA;         104;73;          32;23;          72;51;          34;24;           4;3;         142;89;     513.5;          41.7;         138;2021;8;ALL
Dover-Sherborn - Dover-Sherborn Regional Middle School;06550405;MATH;          96;70;          20;14;          76;55;          37;27;           5;4;         138;86;     510.8;          31.0;         134;2021;8;ALL
Dover-Sherborn - Dover-Sherborn Regional Middle School;06550405;SCI;         100;74;          33;24;          67;50;          29;21;           6;4;         135;94;     513.3;;;2021;8;ALL
Dracut - Justus C. Richardson Middle School;00790410;ELA;          94;30;           9;3;          85;27;         149;48;          70;22;         313;100;     488.6;          23.7;         297;2021;8;ALL
Dracut - Justus C. Richardson Middle School;00790410;MATH;          84;27;           5;2;          79;25;         162;52;          68;22;         314;100;     487.5;          22.0;         297;2021;8;ALL
Dracut - Justus C. Richardson Middle School;00790410;SCI;          94;36;           9;3;          85;32;         125;47;          45;17;         264;99;     492.2;;;2021;8;ALL
Dudley-Charlton Reg - Charlton Middle School;06580310;ELA;          67;43;           5;3;          62;40;          74;47;          15;10;         156;98;     498.0;          34.4;         149;2021;8;ALL
Dudley-Charlton Reg - Charlton Middle School;06580310;MATH;          31;20;           1;1;          30;19;         103;66;          22;14;         156;98;     488.2;          20.4;         150;2021;8;ALL
Dudley-Charlton Reg - Charlton Middle School;06580310;SCI;          67;46;           7;5;          60;41;          70;48;           9;6;         146;97;     500.2;;;2021;8;ALL
Dudley-Charlton Reg - Dudley Middle School;06580305;ELA;          46;38;           2;2;          44;36;          59;49;          16;13;         121;99;     494.1;          35.5;         117;2021;8;ALL
