School Name;School Code;Subject;M+E #;M+E %;E #;E %;M #;M %;PM #;PM %;NM #;NM %;No. of Students Included;Avg. Scaled Score;SGP;Included In SGP;Ach. PCTL;year;grade;student_group
Lexington - Bowman;01550008;ELA;          15;45;           2;6;          13;39;          16;48;           2;6;          33;     497.1;;          15;91;2019;ALL;EL
Lexington - Bowman;01550008;MATH;          17;52;           6;18;          11;33;          10;30;           6;18;          33;     500.9;;          15;91;2019;ALL;EL
Lexington - Bridge;01550006;ELA;          12;57;           1;5;          11;52;           8;38;           1;5;          21;     500.2;;           9;95;2019;ALL;EL
Lexington - Bridge;01550006;MATH;          14;67;           2;10;          12;57;           5;24;           2;10;          21;     505.7;;           9;96;2019;ALL;EL
Lexington - Fiske;01550015;ELA;          12;48;           3;12;           9;36;          11;44;           2;8;          25;     503.6;;          17;97;2019;ALL;EL
Lexington - Fiske;01550015;MATH;          16;64;           4;16;          12;48;           8;32;           1;4;          25;     511.1;;          17;98;2019;ALL;EL
Lexington - Harrington;01550030;ELA;          13;52;           1;4;          12;48;          11;44;           1;4;          25;     500.4;;          11;95;2019;ALL;EL
Lexington - Harrington;01550030;MATH;          16;64;           4;16;          12;48;           8;32;           1;4;          25;     508.3;;          11;98;2019;ALL;EL
Lexington - Jonas Clarke Middle;01550305;ELA;          12;36;           0;0;          12;36;          15;45;           6;18;          33;     489.7;          62.4;          23;75;2019;ALL;EL
Lexington - Jonas Clarke Middle;01550305;MATH;          21;64;           6;18;          15;45;           7;21;           5;15;          33;     506.5;          71.8;          24;96;2019;ALL;EL
Lexington - Jonas Clarke Middle;01550305;SCI;           3;20;           0;0;           3;20;           9;60;           3;20;          15;     487.1;;;93;2019;ALL;EL
Lexington - Joseph Estabrook;01550010;ELA;          21;46;           2;4;          19;41;          24;52;           1;2;          46;     501.8;;          16;97;2019;ALL;EL
Lexington - Joseph Estabrook;01550010;MATH;          31;67;          10;22;          21;46;          12;26;           3;7;          46;     508.6;;          17;98;2019;ALL;EL
Lexington - Joseph Estabrook;01550010;SCI;           4;40;           0;0;           4;40;           6;60;           0;0;          10;     495.3;;;98;2019;ALL;EL
Lexington - Maria Hastings;01550035;ELA;          20;77;           7;27;          13;50;           5;19;           1;4;          26;     515.4;;           7;99;2019;ALL;EL
Lexington - Maria Hastings;01550035;MATH;          21;81;           6;23;          15;58;           5;19;           0;0;          26;     513.8;;           7;99;2019;ALL;EL
Lexington - Wm Diamond Middle;01550310;ELA;          18;46;           3;8;          15;38;          20;51;           1;3;          39;     500.1;          58.1;          22;95;2019;ALL;EL
Lexington - Wm Diamond Middle;01550310;MATH;          33;83;           5;13;          28;70;           6;15;           1;3;          40;     511.9;          65.9;          23;99;2019;ALL;EL
Lexington - Wm Diamond Middle;01550310;SCI;           8;67;           3;25;           5;42;           4;33;           0;0;          12;     510.7;;;99;2019;ALL;EL
Libertas Academy Charter School (District) - Libertas Academy Charter School;35140305;ELA;          13;16;           0;0;          13;16;          39;49;          27;34;          79;     479.6;          42.8;          62;41;2019;ALL;EL
Libertas Academy Charter School (District) - Libertas Academy Charter School;35140305;MATH;          26;33;           2;3;          24;30;          38;48;          15;19;          79;     488.6;          56.1;          61;72;2019;ALL;EL
Lincoln - Lincoln School;01570025;ELA;           4;31;           0;0;           4;31;           8;62;           1;8;          13;     493.9;;           8;87;2019;ALL;EL
Lincoln - Lincoln School;01570025;MATH;           6;46;           0;0;           6;46;           6;46;           1;8;          13;     502.0;;           8;93;2019;ALL;EL
Lowell - Abraham Lincoln;01600020;ELA;          15;25;           1;2;          14;23;          38;62;           8;13;          61;     492.4;          61.6;          29;83;2019;ALL;EL
Lowell - Abraham Lincoln;01600020;MATH;          18;30;           0;0;          18;30;          30;49;          13;21;          61;     486.8;          52.5;          29;67;2019;ALL;EL
Lowell - B.F. Butler Middle School;01600310;ELA;           7;8;           0;0;           7;8;          35;42;          41;49;          83;     470.9;          42.0;          67;19;2019;ALL;EL
Lowell - B.F. Butler Middle School;01600310;MATH;           6;7;           0;0;           6;7;          42;50;          36;43;          84;     473.7;          40.5;          68;24;2019;ALL;EL
Lowell - B.F. Butler Middle School;01600310;SCI;           0;0;           0;0;           0;0;          16;47;          18;53;          34;     467.1;;;33;2019;ALL;EL
Lowell - Bartlett Community Partnership;01600090;ELA;           7;10;           0;0;           7;10;          34;47;          32;44;          73;     474.0;          38.6;          58;24;2019;ALL;EL
Lowell - Bartlett Community Partnership;01600090;MATH;           9;12;           0;0;           9;12;          44;60;          20;27;          73;     479.6;          49.5;          58;45;2019;ALL;EL
Lowell - Bartlett Community Partnership;01600090;SCI;           0;0;           0;0;           0;0;          11;41;          16;59;          27;     465.9;;;27;2019;ALL;EL
Lowell - Charles W Morey;01600030;ELA;          39;45;           7;8;          32;37;          43;49;           5;6;          87;     499.7;          50.0;          43;94;2019;ALL;EL
Lowell - Charles W Morey;01600030;MATH;          42;48;           1;1;          41;47;          43;49;           3;3;          88;     499.0;          52.6;          44;90;2019;ALL;EL
Lowell - Charlotte M Murkland Elementary;01600080;ELA;          10;16;           0;0;          10;16;          44;69;          10;16;          64;     484.3;          41.3;          34;60;2019;ALL;EL
Lowell - Charlotte M Murkland Elementary;01600080;MATH;          20;31;           1;2;          19;29;          36;55;           9;14;          65;     492.1;          48.9;          34;80;2019;ALL;EL
Lowell - Dr An Wang School;01600345;ELA;          27;17;           1;1;          26;16;          86;54;          45;28;         158;     481.4;          50.7;         144;48;2019;ALL;EL
Lowell - Dr An Wang School;01600345;MATH;          24;15;           1;1;          23;15;          91;58;          43;27;         158;     481.7;          48.4;         143;52;2019;ALL;EL
Lowell - Dr An Wang School;01600345;SCI;           6;7;           0;0;           6;7;          44;54;          32;39;          82;     477.1;;;76;2019;ALL;EL
Lowell - Dr Gertrude Bailey;01600002;ELA;          18;42;           2;5;          16;37;          20;47;           5;12;          43;     496.7;;          14;91;2019;ALL;EL
Lowell - Dr Gertrude Bailey;01600002;MATH;          17;40;           1;2;          16;37;          19;44;           7;16;          43;     494.2;;          14;84;2019;ALL;EL
Lowell - Greenhalge;01600015;ELA;           9;15;           0;0;           9;15;          27;45;          24;40;          60;     478.4;          45.2;          24;36;2019;ALL;EL
Lowell - Greenhalge;01600015;MATH;           8;13;           1;2;           7;12;          27;45;          25;42;          60;     478.5;          44.6;          25;40;2019;ALL;EL
Lowell - Henry J Robinson Middle;01600330;ELA;           4;3;           0;0;           4;3;          46;32;          96;66;         146;     463.9;          36.9;         121;7;2019;ALL;EL
Lowell - Henry J Robinson Middle;01600330;MATH;           8;5;           1;1;           7;5;          59;40;          79;54;         146;     469.9;          40.3;         122;12;2019;ALL;EL
Lowell - Henry J Robinson Middle;01600330;SCI;           2;2;           0;0;           2;2;          36;44;          44;54;          82;     467.2;;;34;2019;ALL;EL
Lowell - James S Daley Middle School;01600315;ELA;          18;20;           2;2;          16;18;          50;55;          23;25;          91;     483.7;          50.2;          84;57;2019;ALL;EL
Lowell - James S Daley Middle School;01600315;MATH;          29;32;           2;2;          27;30;          50;55;          12;13;          91;     491.4;          57.5;          84;78;2019;ALL;EL
Lowell - James S Daley Middle School;01600315;SCI;           8;15;           0;0;           8;15;          32;60;          13;25;          53;     483.8;;;89;2019;ALL;EL
Lowell - James Sullivan Middle School;01600340;ELA;           4;3;           0;0;           4;3;          41;35;          71;61;         116;     466.3;          46.2;         103;11;2019;ALL;EL
Lowell - James Sullivan Middle School;01600340;MATH;           6;5;           0;0;           6;5;          49;42;          61;53;         116;     471.0;          43.2;         104;15;2019;ALL;EL
Lowell - James Sullivan Middle School;01600340;SCI;           0;0;           0;0;           0;0;           5;13;          35;88;          40;     456.2;;;1;2019;ALL;EL
Lowell - John J Shaughnessy;01600050;ELA;          20;43;           2;4;          18;38;          24;51;           3;6;          47;     497.7;;          19;92;2019;ALL;EL
Lowell - John J Shaughnessy;01600050;MATH;          21;45;           1;2;          20;43;          20;43;           6;13;          47;     494.6;          61.8;          20;85;2019;ALL;EL
Lowell - Joseph McAvinnue;01600010;ELA;          14;23;           0;0;          14;23;          35;57;          12;20;          61;     487.3;          42.8;          26;69;2019;ALL;EL
Lowell - Joseph McAvinnue;01600010;MATH;          13;21;           3;5;          10;16;          34;56;          14;23;          61;     487.2;          43.9;          27;68;2019;ALL;EL
Lowell - Kathryn P. Stoklosa Middle School;01600360;ELA;          19;10;           0;0;          19;10;         113;60;          57;30;         189;     478.1;          56.3;         170;35;2019;ALL;EL
Lowell - Kathryn P. Stoklosa Middle School;01600360;MATH;          30;16;           1;1;          29;15;         123;65;          36;19;         189;     483.0;          55.6;         170;56;2019;ALL;EL
Lowell - Kathryn P. Stoklosa Middle School;01600360;SCI;           3;3;           0;0;           3;3;          49;51;          45;46;          97;     471.2;;;53;2019;ALL;EL
Lowell - Moody Elementary;01600027;ELA;          13;25;           0;0;          13;25;          31;61;           7;14;          51;     490.9;          40.7;          32;79;2019;ALL;EL
Lowell - Moody Elementary;01600027;MATH;          12;24;           0;0;          12;24;          31;61;           8;16;          51;     486.4;          44.5;          32;66;2019;ALL;EL
Lowell - Moody Elementary;01600027;SCI;           3;18;           0;0;           3;18;          11;65;           3;18;          17;     483.0;;;88;2019;ALL;EL
Lowell - Pawtucketville Memorial;01600036;ELA;          15;37;           8;20;           7;17;          21;51;           5;12;          41;     500.5;          50.6;          23;96;2019;ALL;EL
Lowell - Pawtucketville Memorial;01600036;MATH;          15;37;           3;7;          12;29;          23;56;           3;7;          41;     495.7;          43.2;          23;86;2019;ALL;EL
Lowell - Peter W Reilly;01600040;ELA;          19;23;           0;0;          19;23;          46;55;          19;23;          84;     485.0;          51.6;          51;62;2019;ALL;EL
Lowell - Peter W Reilly;01600040;MATH;          11;13;           0;0;          11;13;          52;62;          21;25;          84;     479.2;          42.8;          51;44;2019;ALL;EL
Lowell - Peter W Reilly;01600040;SCI;           3;10;           0;0;           3;10;          15;52;          11;38;          29;     476.2;;;74;2019;ALL;EL
Lowell - Pyne Arts;01600018;ELA;          28;44;           1;2;          27;42;          18;28;          18;28;          64;     490.3;          44.6;          50;77;2019;ALL;EL
Lowell - Pyne Arts;01600018;MATH;          25;39;           2;3;          23;36;          28;44;          11;17;          64;     491.9;          54.0;          50;79;2019;ALL;EL
Lowell - Pyne Arts;01600018;SCI;           4;18;           0;0;           4;18;          13;59;           5;23;          22;     483.8;;;89;2019;ALL;EL
Lowell - Rogers STEM Academy;01600005;ELA;          41;28;           2;1;          39;26;          71;48;          36;24;         148;     486.1;          45.0;         105;65;2019;ALL;EL
Lowell - Rogers STEM Academy;01600005;MATH;          51;34;           6;4;          45;30;          75;51;          22;15;         148;     490.6;          56.6;         105;76;2019;ALL;EL
Lowell - Rogers STEM Academy;01600005;SCI;          11;32;           1;3;          10;29;          18;53;           5;15;          34;     487.8;;;94;2019;ALL;EL
Lowell - S Christa McAuliffe Elementary;01600075;ELA;           5;13;           1;3;           4;10;          23;59;          11;28;          39;     479.7;;          15;41;2019;ALL;EL
Lowell - S Christa McAuliffe Elementary;01600075;MATH;           7;18;           1;3;           6;16;          15;39;          16;42;          38;     477.3;;          14;35;2019;ALL;EL
Lowell - Washington;01600055;ELA;           8;42;           1;5;           7;37;           9;47;           2;11;          19;     498.8;;           8;93;2019;ALL;EL
Lowell - Washington;01600055;MATH;          10;53;           0;0;          10;53;           8;42;           1;5;          19;     501.2;;           8;92;2019;ALL;EL
Lowell Community Charter Public (District) - Lowell Community Charter Public School;04560050;ELA;          86;41;           7;3;          79;37;         107;50;          19;9;         212;     495.5;          51.0;         158;89;2019;ALL;EL
Lowell Community Charter Public (District) - Lowell Community Charter Public School;04560050;MATH;          89;42;           5;2;          84;40;         100;47;          23;11;         212;     494.4;          43.4;         158;84;2019;ALL;EL
Lowell Community Charter Public (District) - Lowell Community Charter Public School;04560050;SCI;           9;15;           1;2;           8;13;          42;70;           9;15;          60;     486.0;;;92;2019;ALL;EL
Lynn - A Drewicz Elementary;01630016;ELA;          12;19;           2;3;          10;16;          42;67;           9;14;          63;     486.8;          54.1;          38;67;2019;ALL;EL
Lynn - A Drewicz Elementary;01630016;MATH;          17;27;           0;0;          17;27;          35;56;          11;17;          63;     488.1;          58.9;          38;70;2019;ALL;EL
Lynn - A Drewicz Elementary;01630016;SCI;           1;5;           0;0;           1;5;          12;63;           6;32;          19;     476.9;;;76;2019;ALL;EL
Lynn - Breed Middle School;01630405;ELA;          11;7;           0;0;          11;7;          60;39;          84;54;         155;     469.8;          59.6;         112;16;2019;ALL;EL
Lynn - Breed Middle School;01630405;MATH;           8;5;           0;0;           8;5;          73;46;          76;48;         157;     472.2;          50.6;         113;19;2019;ALL;EL
Lynn - Breed Middle School;01630405;SCI;           6;12;           0;0;           6;12;          26;51;          19;37;          51;     477.4;;;77;2019;ALL;EL
Lynn - Brickett Elementary;01630020;ELA;           5;12;           0;0;           5;12;          25;60;          12;29;          42;     479.6;          43.2;          21;40;2019;ALL;EL
Lynn - Brickett Elementary;01630020;MATH;          12;29;           0;0;          12;29;          20;48;          10;24;          42;     483.6;          51.3;          21;57;2019;ALL;EL
Lynn - Cobbet Elementary;01630035;ELA;          17;18;           0;0;          17;18;          59;61;          21;22;          97;     482.7;          54.4;          49;54;2019;ALL;EL
Lynn - Cobbet Elementary;01630035;MATH;          27;28;           0;0;          27;28;          51;53;          19;20;          97;     486.4;          49.0;          49;66;2019;ALL;EL
Lynn - Cobbet Elementary;01630035;SCI;           4;15;           0;0;           4;15;          12;44;          11;41;          27;     474.1;;;67;2019;ALL;EL
Lynn - E J Harrington;01630045;ELA;          12;19;           0;0;          12;19;          36;56;          16;25;          64;     482.3;          35.4;          33;52;2019;ALL;EL
Lynn - E J Harrington;01630045;MATH;          16;25;           0;0;          16;25;          33;52;          15;23;          64;     483.5;          48.7;          33;57;2019;ALL;EL
Lynn - E J Harrington;01630045;SCI;           0;0;           0;0;           0;0;           8;80;           2;20;          10;     482.4;;;86;2019;ALL;EL
Lynn - Edward A Sisson;01630095;ELA;          10;40;           0;0;          10;40;           8;32;           7;28;          25;     494.1;;           9;88;2019;ALL;EL
Lynn - Edward A Sisson;01630095;MATH;          11;44;           1;4;          10;40;           9;36;           5;20;          25;     498.8;;           9;89;2019;ALL;EL
Lynn - Hood;01630055;ELA;          11;26;           0;0;          11;26;          20;48;          11;26;          42;     489.0;;          16;73;2019;ALL;EL
Lynn - Hood;01630055;MATH;           6;14;           0;0;           6;14;          24;57;          12;29;          42;     484.2;;          16;60;2019;ALL;EL
Lynn - Ingalls;01630060;ELA;          15;15;           0;0;          15;15;          43;43;          42;42;         100;     479.0;          43.3;          50;38;2019;ALL;EL
Lynn - Ingalls;01630060;MATH;          16;16;           1;1;          15;15;          43;43;          41;41;         100;     479.5;          47.3;          50;44;2019;ALL;EL
Lynn - Ingalls;01630060;SCI;           1;3;           0;0;           1;3;          11;37;          18;60;          30;     465.9;;;27;2019;ALL;EL
Lynn - Julia F Callahan;01630030;ELA;           5;16;           0;0;           5;16;          17;53;          10;31;          32;     481.0;;          11;47;2019;ALL;EL
Lynn - Julia F Callahan;01630030;MATH;           2;6;           0;0;           2;6;          19;59;          11;34;          32;     477.2;;          12;35;2019;ALL;EL
Lynn - Lincoln-Thomson;01630070;ELA;           2;10;           0;0;           2;10;          12;60;           6;30;          20;     476.3;;          12;31;2019;ALL;EL
Lynn - Lincoln-Thomson;01630070;MATH;           4;20;           0;0;           4;20;           9;45;           7;35;          20;     480.9;;          12;49;2019;ALL;EL
Lynn - Pickering Middle;01630420;ELA;           2;5;           0;0;           2;5;          10;23;          31;72;          43;     461.6;          40.0;          37;5;2019;ALL;EL
Lynn - Pickering Middle;01630420;MATH;           1;2;           0;0;           1;2;          22;51;          20;47;          43;     468.7;          45.4;          38;10;2019;ALL;EL
Lynn - Robert L Ford;01630050;ELA;           8;9;           0;0;           8;9;          56;60;          29;31;          93;     478.7;          50.0;          40;37;2019;ALL;EL
Lynn - Robert L Ford;01630050;MATH;          10;11;           0;0;          10;11;          56;60;          27;29;          93;     478.6;          55.2;          41;41;2019;ALL;EL
Lynn - Robert L Ford;01630050;SCI;           2;11;           0;0;           2;11;          11;61;           5;28;          18;     478.9;;;81;2019;ALL;EL
Lynn - Thurgood Marshall Mid;01630305;ELA;           3;2;           0;0;           3;2;          65;39;          99;59;         167;     465.9;          47.0;         120;10;2019;ALL;EL
Lynn - Thurgood Marshall Mid;01630305;MATH;           4;2;           0;0;           4;2;          88;53;          75;45;         167;     472.3;          47.2;         121;19;2019;ALL;EL
Lynn - Thurgood Marshall Mid;01630305;SCI;           2;3;           0;0;           2;3;          40;63;          22;34;          64;     475.4;;;73;2019;ALL;EL
Lynn - Tracy;01630100;ELA;           9;15;           0;0;           9;15;          43;72;           8;13;          60;     488.4;          61.1;          29;72;2019;ALL;EL
Lynn - Tracy;01630100;MATH;          14;23;           0;0;          14;23;          31;52;          15;25;          60;     484.9;          47.0;          29;62;2019;ALL;EL
Lynn - Tracy;01630100;SCI;           0;0;           0;0;           0;0;           9;82;           2;18;          11;     478.6;;;79;2019;ALL;EL
Lynn - Washington Elementary School;01630005;ELA;           7;10;           0;0;           7;10;          39;53;          27;37;          73;     476.7;          43.1;          40;31;2019;ALL;EL
Lynn - Washington Elementary School;01630005;MATH;           8;11;           1;1;           7;10;          34;47;          30;42;          72;     477.4;          22.9;          40;36;2019;ALL;EL
Lynn - Washington Elementary School;01630005;SCI;           1;6;           0;0;           1;6;          12;67;           5;28;          18;     478.9;;;81;2019;ALL;EL
Lynn - Wm P Connery;01630040;ELA;          15;16;           0;0;          15;16;          53;58;          23;25;          91;     482.3;          48.2;          40;52;2019;ALL;EL
Lynn - Wm P Connery;01630040;MATH;          23;25;           2;2;          21;23;          48;53;          20;22;          91;     485.5;          55.8;          40;64;2019;ALL;EL
Lynn - Wm P Connery;01630040;SCI;           1;8;           0;0;           1;8;           7;54;           5;38;          13;     471.9;;;57;2019;ALL;EL
Malden - Beebe;01650003;ELA;          11;13;           0;0;          11;13;          56;65;          19;22;          86;     483.4;          58.9;          49;56;2019;ALL;EL
Malden - Beebe;01650003;MATH;          20;23;           0;0;          20;23;          41;48;          25;29;          86;     484.4;          52.1;          49;60;2019;ALL;EL
Malden - Beebe;01650003;SCI;           1;9;           0;0;           1;9;           6;55;           4;36;          11;     479.1;;;;2019;ALL;EL
Malden - Ferryway;01650013;ELA;          12;19;           1;2;          11;17;          40;63;          12;19;          64;     487.0;          59.3;          38;68;2019;ALL;EL
Malden - Ferryway;01650013;MATH;           8;13;           1;2;           7;11;          42;66;          14;22;          64;     483.6;          44.4;          38;57;2019;ALL;EL
Malden - Ferryway;01650013;SCI;           0;0;           0;0;           0;0;           9;75;           3;25;          12;     478.8;;;80;2019;ALL;EL
Malden - Forestdale;01650027;ELA;           2;8;           0;0;           2;8;          16;67;           6;25;          24;     480.5;;          16;45;2019;ALL;EL
Malden - Forestdale;01650027;MATH;           1;4;           0;0;           1;4;          11;46;          12;50;          24;     472.3;;          16;19;2019;ALL;EL
Malden - Linden;01650047;ELA;          10;27;           0;0;          10;27;          15;41;          12;32;          37;     482.8;          37.1;          23;55;2019;ALL;EL
Malden - Linden;01650047;MATH;           5;14;           0;0;           5;14;          18;49;          14;38;          37;     477.7;          41.4;          23;36;2019;ALL;EL
Malden - Salemwood;01650057;ELA;          23;12;           0;0;          23;12;          98;51;          72;37;         193;     475.9;          58.7;          89;29;2019;ALL;EL
Malden - Salemwood;01650057;MATH;          29;15;           2;1;          27;14;         109;57;          54;28;         192;     479.9;          60.3;          88;46;2019;ALL;EL
Malden - Salemwood;01650057;SCI;           1;2;           0;0;           1;2;          21;42;          28;56;          50;     464.5;;;19;2019;ALL;EL
Mansfield - Harold L Qualters Middle;01670035;ELA;           0;0;           0;0;           0;0;           7;54;           6;46;          13;     472.9;;           9;22;2019;ALL;EL
Mansfield - Harold L Qualters Middle;01670035;MATH;           1;8;           0;0;           1;8;          10;77;           2;15;          13;     480.3;;           9;47;2019;ALL;EL
Mansfield - Jordan/Jackson Elementary;01670014;ELA;           3;14;           0;0;           3;14;          16;73;           3;14;          22;     485.4;;           7;64;2019;ALL;EL
Mansfield - Jordan/Jackson Elementary;01670014;MATH;           5;23;           0;0;           5;23;          15;68;           2;9;          22;     488.0;;           8;70;2019;ALL;EL
Marblehead - Marblehead Veterans Middle School;01680300;ELA;           1;5;           0;0;           1;5;          12;63;           6;32;          19;     477.3;;          18;33;2019;ALL;EL
Marblehead - Marblehead Veterans Middle School;01680300;MATH;           4;21;           0;0;           4;21;          11;58;           4;21;          19;     481.6;;          18;51;2019;ALL;EL
Marblehead - Village School;01680016;ELA;           5;25;           1;5;           4;20;          12;60;           3;15;          20;     491.5;          52.1;          20;81;2019;ALL;EL
Marblehead - Village School;01680016;MATH;           6;29;           1;5;           5;24;          11;52;           4;19;          21;     490.1;          52.5;          21;75;2019;ALL;EL
Marlborough - 1 LT Charles W. Whitcomb School;01700045;ELA;          10;6;           0;0;          10;6;          55;34;          99;60;         164;     467.9;          49.4;         135;14;2019;ALL;EL
Marlborough - 1 LT Charles W. Whitcomb School;01700045;MATH;          10;6;           0;0;          10;6;          82;50;          73;44;         165;     473.0;          43.1;         135;21;2019;ALL;EL
Marlborough - 1 LT Charles W. Whitcomb School;01700045;SCI;           8;9;           0;0;           8;9;          43;47;          40;44;          91;     473.2;;;64;2019;ALL;EL
Marlborough - Charles Jaworek School;01700030;ELA;          16;24;           1;1;          15;22;          40;59;          12;18;          68;     488.3;          52.5;          29;71;2019;ALL;EL
Marlborough - Charles Jaworek School;01700030;MATH;          13;19;           0;0;          13;19;          42;62;          13;19;          68;     484.7;          59.2;          29;61;2019;ALL;EL
Marlborough - Francis J Kane;01700008;ELA;           5;8;           0;0;           5;8;          39;63;          18;29;          62;     478.7;          37.7;          36;37;2019;ALL;EL
Marlborough - Francis J Kane;01700008;MATH;           5;8;           0;0;           5;8;          37;60;          20;32;          62;     478.1;          64.1;          36;39;2019;ALL;EL
Marlborough - Richer;01700025;ELA;          14;23;           0;0;          14;23;          39;65;           7;12;          60;     491.6;;          18;82;2019;ALL;EL
Marlborough - Richer;01700025;MATH;          14;23;           1;2;          13;22;          36;60;          10;17;          60;     488.1;;          18;70;2019;ALL;EL
Martin Luther King, Jr. Charter School of Excellence (District) - Martin Luther King, Jr. Charter School of Excellence;04920005;ELA;           8;28;           0;0;           8;28;          17;59;           4;14;          29;     490.3;;          15;77;2019;ALL;EL
Martin Luther King, Jr. Charter School of Excellence (District) - Martin Luther King, Jr. Charter School of Excellence;04920005;MATH;           9;31;           0;0;           9;31;          18;62;           2;7;          29;     493.8;;          16;83;2019;ALL;EL
Match Charter Public School (District) - Match Charter Public School;04690505;ELA;          23;15;           0;0;          23;15;          94;63;          33;22;         150;     484.8;          48.5;         103;61;2019;ALL;EL
Match Charter Public School (District) - Match Charter Public School;04690505;MATH;          26;17;           0;0;          26;17;         100;67;          24;16;         150;     485.5;          55.4;         104;64;2019;ALL;EL
Match Charter Public School (District) - Match Charter Public School;04690505;SCI;           1;3;           0;0;           1;3;          16;47;          17;50;          34;     472.5;;;61;2019;ALL;EL
Maynard - Fowler School;01740305;ELA;           1;9;           0;0;           1;9;           7;64;           3;27;          11;     473.2;;           9;23;2019;ALL;EL
Maynard - Fowler School;01740305;MATH;           0;0;           0;0;           0;0;           9;82;           2;18;          11;     472.0;;          10;18;2019;ALL;EL
Medford - John J McGlynn Elementary School;01760068;ELA;           1;4;           0;0;           1;4;          23;88;           2;8;          26;     483.6;;          12;57;2019;ALL;EL
Medford - John J McGlynn Elementary School;01760068;MATH;           3;12;           0;0;           3;12;          19;73;           4;15;          26;     478.2;;          12;39;2019;ALL;EL
Medford - John J. McGlynn Middle School;01760320;ELA;           0;0;           0;0;           0;0;          16;32;          34;68;          50;     461.6;          48.0;          35;5;2019;ALL;EL
Medford - John J. McGlynn Middle School;01760320;MATH;           0;0;           0;0;           0;0;          25;50;          25;50;          50;     471.4;          51.7;          35;16;2019;ALL;EL
Medford - John J. McGlynn Middle School;01760320;SCI;           1;6;           0;0;           1;6;          10;63;           5;31;          16;     476.3;;;74;2019;ALL;EL
Medford - Milton Fuller Roberts;01760150;ELA;           1;3;           0;0;           1;3;          19;58;          13;39;          33;     474.4;;          11;25;2019;ALL;EL
Medford - Milton Fuller Roberts;01760150;MATH;           3;9;           0;0;           3;9;          19;58;          11;33;          33;     478.2;;          12;39;2019;ALL;EL
Medford - Milton Fuller Roberts;01760150;SCI;           1;10;           0;0;           1;10;           1;10;           8;80;          10;     462.6;;;;2019;ALL;EL
Medford - Missituk Elementary School;01760140;ELA;           1;4;           0;0;           1;4;          19;68;           8;29;          28;     476.1;;          18;30;2019;ALL;EL
Medford - Missituk Elementary School;01760140;MATH;           1;4;           0;0;           1;4;          15;54;          12;43;          28;     472.3;;          18;19;2019;ALL;EL
Medford - Missituk Elementary School;01760140;SCI;           0;0;           0;0;           0;0;           4;40;           6;60;          10;     462.3;;;10;2019;ALL;EL
Melrose - Lincoln;01780020;ELA;          10;37;           4;15;           6;22;          16;59;           1;4;          27;     500.9;;          13;96;2019;ALL;EL
Melrose - Lincoln;01780020;MATH;          11;41;           1;4;          10;37;          13;48;           3;11;          27;     494.9;;          13;85;2019;ALL;EL
Melrose - Melrose Middle;01780305;ELA;           3;15;           0;0;           3;15;          12;60;           5;25;          20;     482.3;;          16;52;2019;ALL;EL
Melrose - Melrose Middle;01780305;MATH;           3;15;           0;0;           3;15;          12;60;           5;25;          20;     482.3;;          16;53;2019;ALL;EL
Melrose - Roosevelt;01780035;ELA;           4;33;           0;0;           4;33;           7;58;           1;8;          12;     492.0;;           5;82;2019;ALL;EL
Melrose - Roosevelt;01780035;MATH;           3;27;           0;0;           3;27;           6;55;           2;18;          11;     489.1;;           5;72;2019;ALL;EL
Methuen - Comprehensive Grammar School;01810050;ELA;           3;5;           0;0;           3;5;          22;35;          37;60;          62;     467.9;          54.7;          23;14;2019;ALL;EL
Methuen - Comprehensive Grammar School;01810050;MATH;           3;5;           1;2;           2;3;          26;42;          33;53;          62;     470.5;          43.1;          23;13;2019;ALL;EL
Methuen - Comprehensive Grammar School;01810050;SCI;           1;4;           0;0;           1;4;           4;15;          21;81;          26;     460.7;;;7;2019;ALL;EL
Methuen - Donald P Timony Grammar;01810060;ELA;           3;5;           0;0;           3;5;          36;62;          19;33;          58;     474.6;          40.7;          40;26;2019;ALL;EL
Methuen - Donald P Timony Grammar;01810060;MATH;           3;5;           0;0;           3;5;          34;58;          22;37;          59;     475.0;          45.1;          40;28;2019;ALL;EL
Methuen - Donald P Timony Grammar;01810060;SCI;           0;0;           0;0;           0;0;           9;50;           9;50;          18;     466.3;;;29;2019;ALL;EL
Methuen - Marsh Grammar School;01810030;ELA;           3;10;           0;0;           3;10;          18;62;           8;28;          29;     480.4;          55.8;          22;44;2019;ALL;EL
Methuen - Marsh Grammar School;01810030;MATH;           1;3;           0;0;           1;3;          18;62;          10;34;          29;     474.9;          47.1;          22;27;2019;ALL;EL
Methuen - Tenney Grammar School;01810055;ELA;           6;8;           0;0;           6;8;          49;62;          24;30;          79;     478.5;          44.9;          53;36;2019;ALL;EL
Methuen - Tenney Grammar School;01810055;MATH;           8;10;           0;0;           8;10;          47;59;          25;31;          80;     476.4;          44.5;          53;32;2019;ALL;EL
Methuen - Tenney Grammar School;01810055;SCI;           0;0;           0;0;           0;0;           8;47;           9;53;          17;     467.2;;;34;2019;ALL;EL
Milford - Stacy Middle;01850305;ELA;           5;7;           1;1;           4;6;          32;45;          34;48;          71;     473.6;          61.7;          49;24;2019;ALL;EL
Milford - Stacy Middle;01850305;MATH;           2;3;           0;0;           2;3;          37;52;          32;45;          71;     469.6;          42.8;          50;11;2019;ALL;EL
