School Name;School Code;Subject;M+E #;M+E %;E #;E %;M #;M %;PM #;PM %;NM #;NM %;No. of Students Included;Part. Rate %;Avg. Scaled Score;SGP;Included In SGP;year;grade;student_group
Lynn - Aborn;01630011;MATH;          24;21;           1;1;          23;20;          62;54;          28;25;         114;97;     482.6;          26.0;          40;2021;ALL;title 1
Lynn - Aborn;01630011;SCI;          12;30;           1;3;          11;28;          23;58;           5;13;          40;100;     490.5;;;2021;ALL;title 1
Lynn - Breed Middle School;01630405;ELA;         292;24;          22;2;         270;22;         519;42;         415;34;       1,226;95;     482.4;          29.1;       1,096;2021;ALL;title 1
Lynn - Breed Middle School;01630405;MATH;         190;16;           8;1;         182;15;         546;45;         486;40;       1,222;95;     477.8;          21.0;       1,102;2021;ALL;title 1
Lynn - Breed Middle School;01630405;SCI;          28;17;           2;1;          26;16;          74;46;          60;37;         162;93;     482.1;;;2021;ALL;title 1
Lynn - Brickett Elementary;01630020;ELA;          32;20;           1;1;          31;19;          79;50;          48;30;         159;99;     481.4;          31.0;          48;2021;ALL;title 1
Lynn - Brickett Elementary;01630020;MATH;          13;8;           1;1;          12;8;          67;42;          78;49;         158;98;     471.1;          19.5;          48;2021;ALL;title 1
Lynn - Brickett Elementary;01630020;SCI;          13;24;           1;2;          12;22;          28;52;          13;24;          54;98;     485.3;;;2021;ALL;title 1
Lynn - Capt William G Shoemaker;01630090;ELA;          56;37;           1;1;          55;36;          44;29;          53;35;         153;99;     495.3;          27.1;          30;2021;ALL;title 1
Lynn - Capt William G Shoemaker;01630090;MATH;          23;15;           1;1;          22;14;          65;43;          64;42;         152;99;     482.7;          11.2;          29;2021;ALL;title 1
Lynn - Capt William G Shoemaker;01630090;SCI;          13;37;           2;6;          11;31;          15;43;           7;20;          35;100;     499.5;;;2021;ALL;title 1
Lynn - Cobbet Elementary;01630035;ELA;          57;20;           2;1;          55;20;         142;51;          80;29;         279;99;     480.5;          21.2;          80;2021;ALL;title 1
Lynn - Cobbet Elementary;01630035;MATH;          24;9;           0;0;          24;9;         126;45;         129;46;         279;99;     470.3;          14.3;          81;2021;ALL;title 1
Lynn - Cobbet Elementary;01630035;SCI;          13;14;           1;1;          12;13;          34;37;          46;49;          93;99;     474.1;;;2021;ALL;title 1
Lynn - E J Harrington;01630045;ELA;          49;20;           2;1;          47;19;         129;52;          70;28;         248;97;     481.0;          17.4;          70;2021;ALL;title 1
Lynn - E J Harrington;01630045;MATH;           8;3;           0;0;           8;3;          94;38;         146;59;         248;97;     465.5;           8.8;          70;2021;ALL;title 1
Lynn - E J Harrington;01630045;SCI;          15;19;           0;0;          15;19;          33;43;          29;38;          77;96;     478.4;;;2021;ALL;title 1
Lynn - Edward A Sisson;01630095;ELA;          84;40;           7;3;          77;37;          93;44;          33;16;         210;98;     492.9;          22.5;          61;2021;ALL;title 1
Lynn - Edward A Sisson;01630095;MATH;          37;18;           1;0;          36;17;         104;50;          68;33;         209;98;     479.9;           9.6;          60;2021;ALL;title 1
Lynn - Edward A Sisson;01630095;SCI;          22;31;           3;4;          19;27;          25;36;          23;33;          70;97;     485.6;;;2021;ALL;title 1
Lynn - Fecteau-Leary Junior/Senior High School;01630525;ELA;           2;13;           0;0;           2;13;           8;50;           6;38;          16;70;     477.3;;          10;2021;ALL;title 1
Lynn - Fecteau-Leary Junior/Senior High School;01630525;MATH;           0;0;           0;0;           0;0;           7;44;           9;56;          16;69;     468.2;;           9;2021;ALL;title 1
Lynn - Hood;01630055;ELA;          58;25;           3;1;          55;24;         118;51;          54;23;         230;96;     487.2;          26.2;          64;2021;ALL;title 1
Lynn - Hood;01630055;MATH;          18;8;           1;0;          17;7;         102;44;         110;48;         230;96;     473.2;          16.6;          64;2021;ALL;title 1
Lynn - Hood;01630055;SCI;          12;16;           0;0;          12;16;          38;52;          23;32;          73;97;     482.5;;;2021;ALL;title 1
Lynn - Ingalls;01630060;ELA;          37;13;           2;1;          35;13;         146;52;          96;34;         279;99;     478.6;          20.3;          78;2021;ALL;title 1
Lynn - Ingalls;01630060;MATH;          11;4;           0;0;          11;4;         110;40;         152;56;         273;97;     466.8;          12.8;          74;2021;ALL;title 1
Lynn - Ingalls;01630060;SCI;           5;6;           0;0;           5;6;          33;38;          49;56;          87;91;     469.2;;;2021;ALL;title 1
Lynn - Julia F Callahan;01630030;ELA;          39;23;           5;3;          34;20;          86;51;          45;26;         170;97;     483.6;          20.8;          65;2021;ALL;title 1
Lynn - Julia F Callahan;01630030;MATH;          20;12;           0;0;          20;12;          79;46;          71;42;         170;97;     475.2;          11.2;          65;2021;ALL;title 1
Lynn - Julia F Callahan;01630030;SCI;          14;20;           1;1;          13;19;          35;51;          20;29;          69;99;     482.8;;;2021;ALL;title 1
Lynn - Lincoln-Thomson;01630070;ELA;          39;34;           2;2;          37;32;          62;54;          14;12;         115;100;     492.5;          32.7;          28;2021;ALL;title 1
Lynn - Lincoln-Thomson;01630070;MATH;          17;15;           1;1;          16;14;          64;56;          34;30;         115;100;     480.3;          15.6;          28;2021;ALL;title 1
Lynn - Lincoln-Thomson;01630070;SCI;          11;28;           0;0;          11;28;          16;41;          12;31;          39;100;     493.5;;;2021;ALL;title 1
Lynn - Lynn Vocational Technical Institute;01630605;ELA;          56;20;           7;3;          49;18;         140;51;          80;29;         276;95;     485.4;          34.7;         248;2021;ALL;title 1
Lynn - Lynn Vocational Technical Institute;01630605;MATH;          33;12;           1;0;          32;12;         141;51;         104;37;         278;96;     478.2;          18.9;         250;2021;ALL;title 1
Lynn - Lynn Vocational Technical Institute;01630605;SCI;          35;21;           2;1;          33;20;          79;48;          50;30;         164;90;     484.0;;;2021;ALL;title 1
Lynn - Lynn Woods;01630075;ELA;          38;46;           6;7;          32;39;          30;36;          15;18;          83;99;     496.2;          19.7;          29;2021;ALL;title 1
Lynn - Lynn Woods;01630075;MATH;          17;20;           0;0;          17;20;          39;47;          27;33;          83;99;     481.7;          17.2;          29;2021;ALL;title 1
Lynn - Lynn Woods;01630075;SCI;           7;23;           2;6;           5;16;          13;42;          11;35;          31;100;     485.1;;;2021;ALL;title 1
Lynn - Pickering Middle;01630420;ELA;         174;32;          16;3;         158;29;         238;44;         124;23;         536;93;     488.2;          30.1;         505;2021;ALL;title 1
Lynn - Pickering Middle;01630420;MATH;         111;21;           8;1;         103;19;         264;49;         159;30;         534;93;     482.4;          16.7;         502;2021;ALL;title 1
Lynn - Pickering Middle;01630420;SCI;          18;20;           3;3;          15;17;          56;63;          15;17;          89;83;     485.6;;;2021;ALL;title 1
Lynn - Robert L Ford;01630050;ELA;          71;24;           0;0;          71;24;         163;55;          64;21;         298;100;     484.3;          24.5;          99;2021;ALL;title 1
Lynn - Robert L Ford;01630050;MATH;          32;11;           1;0;          31;10;         129;43;         137;46;         298;100;     472.1;          25.6;          99;2021;ALL;title 1
Lynn - Robert L Ford;01630050;SCI;          24;23;           1;1;          23;22;          42;40;          39;37;         105;99;     480.3;;;2021;ALL;title 1
Lynn - Sewell-Anderson;01630085;ELA;          50;44;           4;4;          46;40;          56;49;           8;7;         114;100;     496.1;          25.8;          34;2021;ALL;title 1
Lynn - Sewell-Anderson;01630085;MATH;          18;16;           0;0;          18;16;          70;61;          26;23;         114;100;     483.1;          21.9;          34;2021;ALL;title 1
Lynn - Sewell-Anderson;01630085;SCI;           8;23;           0;0;           8;23;          22;63;           5;14;          35;100;     489.0;;;2021;ALL;title 1
Lynn - Thurgood Marshall Mid;01630305;ELA;         218;19;          19;2;         199;17;         508;44;         436;38;       1,162;92;     480.1;          29.2;       1,009;2021;ALL;title 1
Lynn - Thurgood Marshall Mid;01630305;MATH;         153;13;          12;1;         141;12;         537;46;         470;41;       1,160;92;     476.6;          22.5;       1,010;2021;ALL;title 1
Lynn - Thurgood Marshall Mid;01630305;SCI;          33;20;           5;3;          28;17;          86;51;          50;30;         169;80;     482.1;;;2021;ALL;title 1
Lynn - Tracy;01630100;ELA;          48;20;           2;1;          46;19;         143;59;          51;21;         242;99;     483.9;          12.8;          74;2021;ALL;title 1
Lynn - Tracy;01630100;MATH;          22;9;           0;0;          22;9;         127;53;          89;37;         238;97;     475.5;          22.1;          75;2021;ALL;title 1
Lynn - Tracy;01630100;SCI;          22;27;           2;2;          20;25;          32;40;          27;33;          81;99;     484.3;;;2021;ALL;title 1
Lynn - Washington Elementary School;01630005;ELA;          27;14;           0;0;          27;14;         100;51;          70;36;         197;100;     477.0;          18.5;          48;2021;ALL;title 1
Lynn - Washington Elementary School;01630005;MATH;           8;4;           0;0;           8;4;          72;37;         117;59;         197;100;     465.9;          11.5;          49;2021;ALL;title 1
Lynn - Washington Elementary School;01630005;SCI;           6;11;           2;4;           4;7;          24;44;          24;44;          54;100;     476.9;;;2021;ALL;title 1
Lynn - William R Fallon;01630080;ELA;           2;10;           0;0;           2;10;          13;62;           6;29;          21;100;     479.6;;           2;2021;ALL;title 1
Lynn - William R Fallon;01630080;MATH;           2;10;           1;5;           1;5;          10;48;           9;43;          21;100;     473.1;;           6;2021;ALL;title 1
Lynn - Wm P Connery;01630040;ELA;          54;19;           5;2;          49;17;         151;52;          86;30;         291;97;     481.0;          24.2;          93;2021;ALL;title 1
Lynn - Wm P Connery;01630040;MATH;          36;12;           0;0;          36;12;         125;43;         129;44;         290;97;     473.0;          18.7;          91;2021;ALL;title 1
Lynn - Wm P Connery;01630040;SCI;          20;19;           5;5;          15;14;          50;47;          37;35;         107;100;     481.1;;;2021;ALL;title 1
Lynnfield - Huckleberry Hill;01640010;ELA;          27;66;           2;5;          25;61;          13;32;           1;2;          41;100;     504.3;;;2021;ALL;title 1
Lynnfield - Huckleberry Hill;01640010;MATH;          17;41;           1;2;          16;39;          22;54;           2;5;          41;100;     495.3;;;2021;ALL;title 1
Malden - Beebe;01650003;ELA;         227;40;          37;7;         190;34;         233;41;         102;18;         562;100;     495.1;          41.0;         344;2021;ALL;title 1
Malden - Beebe;01650003;MATH;         176;31;          23;4;         153;27;         251;45;         136;24;         563;100;     488.8;          40.8;         343;2021;ALL;title 1
Malden - Beebe;01650003;SCI;          50;36;          10;7;          40;29;          60;43;          30;21;         140;100;     493.4;;;2021;ALL;title 1
Malden - Ferryway;01650013;ELA;         256;46;          38;7;         218;39;         234;42;          67;12;         557;97;     497.1;          39.3;         359;2021;ALL;title 1
Malden - Ferryway;01650013;MATH;         140;25;          15;3;         125;22;         279;50;         138;25;         557;97;     485.3;          26.9;         358;2021;ALL;title 1
Malden - Ferryway;01650013;SCI;          47;29;           5;3;          42;26;          84;51;          33;20;         164;95;     489.8;;;2021;ALL;title 1
Malden - Forestdale;01650027;ELA;         146;42;          20;6;         126;37;         124;36;          75;22;         345;93;     493.3;          39.7;         231;2021;ALL;title 1
Malden - Forestdale;01650027;MATH;          87;26;           5;1;          82;24;         160;47;          94;28;         341;93;     484.0;          34.5;         230;2021;ALL;title 1
Malden - Forestdale;01650027;SCI;          25;26;           3;3;          22;23;          48;50;          23;24;          96;94;     486.7;;;2021;ALL;title 1
Malden - Linden;01650047;ELA;         269;52;          60;12;         209;40;         169;33;          79;15;         517;99;     499.2;          38.4;         337;2021;ALL;title 1
Malden - Linden;01650047;MATH;         165;32;          29;6;         136;26;         212;41;         142;27;         519;99;     487.4;          30.0;         339;2021;ALL;title 1
Malden - Linden;01650047;SCI;          41;31;           5;4;          36;27;          68;51;          25;19;         134;99;     488.9;;;2021;ALL;title 1
Malden - Salemwood;01650057;ELA;         215;32;          20;3;         195;29;         285;42;         172;26;         672;100;     486.8;          31.9;         379;2021;ALL;title 1
Malden - Salemwood;01650057;MATH;         102;15;           3;0;          99;15;         324;48;         245;37;         671;100;     477.4;          21.9;         381;2021;ALL;title 1
Malden - Salemwood;01650057;SCI;          25;14;           1;1;          24;14;          92;52;          60;34;         177;100;     479.2;;;2021;ALL;title 1
Manchester Essex Regional - Essex Elementary;06980020;ELA;           5;33;           0;0;           5;33;          10;67;           0;0;          15;100;     495.8;;           4;2021;ALL;title 1
Manchester Essex Regional - Essex Elementary;06980020;MATH;           4;27;           0;0;           4;27;          11;73;           0;0;          15;100;     488.9;;           4;2021;ALL;title 1
Marblehead - Village School;01680016;ELA;          20;61;           0;0;          20;61;          12;36;           1;3;          33;100;     501.5;          50.5;          31;2021;ALL;title 1
Marblehead - Village School;01680016;MATH;          14;42;           0;0;          14;42;          19;58;           0;0;          33;100;     496.5;          52.1;          31;2021;ALL;title 1
Marblehead - Village School;01680016;SCI;          19;58;           2;6;          17;52;          12;36;           2;6;          33;100;     501.0;;;2021;ALL;title 1
Marion - Sippican;01690005;ELA;           2;10;           0;0;           2;10;          18;90;           0;0;          20;100;     488.3;;          11;2021;ALL;title 1
Marion - Sippican;01690005;MATH;           1;5;           0;0;           1;5;          13;65;           6;30;          20;100;     474.8;;          11;2021;ALL;title 1
Marlborough - 1 LT Charles W. Whitcomb School;01700045;ELA;         299;28;          46;4;         253;24;         441;41;         335;31;       1,075;99;     484.9;          30.2;         945;2021;ALL;title 1
Marlborough - 1 LT Charles W. Whitcomb School;01700045;MATH;         234;22;          26;2;         208;19;         546;51;         296;28;       1,076;99;     483.2;          29.2;         946;2021;ALL;title 1
Marlborough - 1 LT Charles W. Whitcomb School;01700045;SCI;          73;26;          12;4;          61;22;         131;47;          75;27;         279;97;     485.3;;;2021;ALL;title 1
Marlborough - Charles Jaworek School;01700030;ELA;         120;40;          14;5;         106;35;         128;43;          51;17;         299;99;     492.4;          33.0;          92;2021;ALL;title 1
Marlborough - Charles Jaworek School;01700030;MATH;          57;19;           2;1;          55;18;         160;54;          82;27;         299;100;     481.7;          27.2;          92;2021;ALL;title 1
Marlborough - Charles Jaworek School;01700030;SCI;          34;32;           3;3;          31;30;          38;36;          33;31;         105;100;     485.5;;;2021;ALL;title 1
Marlborough - Francis J Kane;01700008;ELA;         107;46;          14;6;          93;40;          93;40;          35;15;         235;100;     495.2;          31.8;          79;2021;ALL;title 1
Marlborough - Francis J Kane;01700008;MATH;          58;25;           5;2;          53;22;         120;51;          58;25;         236;100;     484.7;          38.3;          79;2021;ALL;title 1
Marlborough - Francis J Kane;01700008;SCI;          34;41;           6;7;          28;34;          32;39;          16;20;          82;100;     493.3;;;2021;ALL;title 1
Marlborough - Richer;01700025;ELA;          67;31;           5;2;          62;29;         111;52;          37;17;         215;100;     490.1;          24.4;          74;2021;ALL;title 1
Marlborough - Richer;01700025;MATH;          44;20;           2;1;          42;20;          96;45;          75;35;         215;100;     479.9;          16.8;          74;2021;ALL;title 1
Marlborough - Richer;01700025;SCI;          25;30;           6;7;          19;23;          39;48;          18;22;          82;100;     489.8;;;2021;ALL;title 1
Marshfield - Daniel Webster;01710015;ELA;          39;57;           4;6;          35;51;          28;41;           1;1;          68;100;     502.7;          36.2;          25;2021;ALL;title 1
Marshfield - Daniel Webster;01710015;MATH;          28;42;           2;3;          26;39;          35;52;           4;6;          67;100;     495.0;          50.8;          25;2021;ALL;title 1
Marshfield - Daniel Webster;01710015;SCI;           9;36;           0;0;           9;36;          15;60;           1;4;          25;100;     494.1;;;2021;ALL;title 1
Marshfield - Furnace Brook Middle;01710310;ELA;          54;43;           5;4;          49;39;          54;43;          17;14;         125;93;     496.3;          33.3;         121;2021;ALL;title 1
Marshfield - Furnace Brook Middle;01710310;MATH;          32;26;           0;0;          32;26;          72;58;          21;17;         125;93;     486.7;          18.0;         122;2021;ALL;title 1
Marshfield - Martinson Elementary;01710025;ELA;           9;64;           0;0;           9;64;           3;21;           2;14;          14;93;     496.1;;           2;2021;ALL;title 1
Marshfield - Martinson Elementary;01710025;MATH;           2;14;           0;0;           2;14;           9;64;           3;21;          14;93;     484.1;;           2;2021;ALL;title 1
Martin Luther King, Jr. Charter School of Excellence (District) - Martin Luther King, Jr. Charter School of Excellence;04920005;ELA;          44;25;           1;1;          43;24;          97;55;          35;20;         176;99;     485.7;          18.7;          57;2021;ALL;title 1
Martin Luther King, Jr. Charter School of Excellence (District) - Martin Luther King, Jr. Charter School of Excellence;04920005;MATH;          16;9;           2;1;          14;8;          78;45;          81;46;         175;99;     471.1;           9.9;          58;2021;ALL;title 1
Martin Luther King, Jr. Charter School of Excellence (District) - Martin Luther King, Jr. Charter School of Excellence;04920005;SCI;          16;29;           1;2;          15;27;          33;59;           7;13;          56;97;     489.0;;;2021;ALL;title 1
Masconomet - Masconomet Regional Middle School;07050405;ELA;           9;43;           0;0;           9;43;           9;43;           3;14;          21;95;     493.0;          39.0;          21;2021;ALL;title 1
Masconomet - Masconomet Regional Middle School;07050405;MATH;           4;19;           0;0;           4;19;          14;67;           3;14;          21;95;     485.6;          30.9;          21;2021;ALL;title 1
Mashpee - Quashnet School;01720035;ELA;           5;20;           0;0;           5;20;          15;60;           5;20;          25;93;     485.4;;;2021;ALL;title 1
Mashpee - Quashnet School;01720035;MATH;           2;8;           0;0;           2;8;          12;48;          11;44;          25;93;     471.0;;;2021;ALL;title 1
Match Charter Public School (District) - Match Charter Public School;04690505;ELA;         144;28;          10;2;         134;26;         256;50;         115;22;         515;91;     486.8;          28.5;         312;2021;ALL;title 1
Match Charter Public School (District) - Match Charter Public School;04690505;MATH;          56;10;           1;0;          55;10;         289;54;         194;36;         539;95;     476.2;          21.2;         332;2021;ALL;title 1
Match Charter Public School (District) - Match Charter Public School;04690505;SCI;          31;22;           1;1;          30;22;          77;56;          30;22;         138;98;     484.0;;;2021;ALL;title 1
Mattapoisett - Old Hammondtown;01730010;ELA;          21;53;           4;10;          17;43;          19;48;           0;0;          40;100;     502.7;          47.0;          26;2021;ALL;title 1
Mattapoisett - Old Hammondtown;01730010;MATH;          16;40;           0;0;          16;40;          23;58;           1;3;          40;100;     493.0;          39.7;          26;2021;ALL;title 1
Mattapoisett - Old Hammondtown;01730010;SCI;           5;38;           0;0;           5;38;           8;62;           0;0;          13;100;     496.4;;;2021;ALL;title 1
Maynard - Fowler School;01740305;ELA;           9;33;           1;4;           8;30;          15;56;           3;11;          27;100;     493.7;;           9;2021;ALL;title 1
Maynard - Fowler School;01740305;MATH;           4;15;           0;0;           4;15;          18;67;           5;19;          27;100;     480.1;;           9;2021;ALL;title 1
Maynard - Green Meadow;01740010;ELA;           6;30;           1;5;           5;25;          14;70;           0;0;          20;87;     494.8;;;2021;ALL;title 1
Maynard - Green Meadow;01740010;MATH;           2;10;           0;0;           2;10;           9;43;          10;48;          21;91;     474.3;;;2021;ALL;title 1
Medfield - Dale Street;01750005;ELA;          17;68;           1;4;          16;64;           8;32;           0;0;          25;100;     503.6;;;2021;ALL;title 1
Medfield - Dale Street;01750005;MATH;           7;28;           0;0;           7;28;          18;72;           0;0;          25;100;     494.3;;;2021;ALL;title 1
Medfield - Ralph Wheelock School;01750007;ELA;          14;70;           1;5;          13;65;           6;30;           0;0;          20;100;     504.7;;;2021;ALL;title 1
Medfield - Ralph Wheelock School;01750007;MATH;           8;40;           0;0;           8;40;           9;45;           3;15;          20;100;     492.5;;;2021;ALL;title 1
Medfield - Thomas Blake Middle;01750305;ELA;           9;30;           0;0;           9;30;          16;53;           5;17;          30;97;     489.0;          44.1;          29;2021;ALL;title 1
Medfield - Thomas Blake Middle;01750305;MATH;           7;23;           0;0;           7;23;          18;60;           5;17;          30;97;     491.0;          34.1;          29;2021;ALL;title 1
Medford - John J McGlynn Elementary School;01760068;ELA;           9;29;           1;3;           8;26;          21;68;           1;3;          31;87;     495.4;;;2021;ALL;title 1
Medford - John J McGlynn Elementary School;01760068;MATH;           5;16;           0;0;           5;16;          21;66;           6;19;          32;89;     482.6;;;2021;ALL;title 1
Medford - Milton Fuller Roberts;01760150;ELA;           0;0;           0;0;           0;0;           8;73;           3;27;          11;92;     475.5;;;2021;ALL;title 1
Medford - Milton Fuller Roberts;01760150;MATH;           0;0;           0;0;           0;0;           6;55;           5;45;          11;92;     467.3;;;2021;ALL;title 1
Medford - Missituk Elementary School;01760140;ELA;           2;18;           0;0;           2;18;           7;64;           2;18;          11;85;     484.6;;;2021;ALL;title 1
Medford - Missituk Elementary School;01760140;MATH;           2;18;           0;0;           2;18;           3;27;           6;55;          11;85;     467.5;;;2021;ALL;title 1
Medway - Burke/Memorial Elementary School;01770015;ELA;          14;50;           0;0;          14;50;          13;46;           1;4;          28;100;     497.8;;;2021;ALL;title 1
Medway - Burke/Memorial Elementary School;01770015;MATH;           3;11;           0;0;           3;11;          20;71;           5;18;          28;100;     482.1;;;2021;ALL;title 1
Melrose - Lincoln;01780020;ELA;           0;0;           0;0;           0;0;          14;82;           3;18;          17;94;     479.4;;           4;2021;ALL;title 1
Melrose - Lincoln;01780020;MATH;           1;6;           0;0;           1;6;           8;47;           8;47;          17;94;     469.2;;           4;2021;ALL;title 1
Melrose - Roosevelt;01780035;ELA;           8;29;           0;0;           8;29;          18;64;           2;7;          28;100;     493.2;;          14;2021;ALL;title 1
Melrose - Roosevelt;01780035;MATH;           7;25;           0;0;           7;25;          19;68;           2;7;          28;100;     490.2;;          14;2021;ALL;title 1
Melrose - Roosevelt;01780035;SCI;           2;14;           0;0;           2;14;           9;64;           3;21;          14;100;     482.9;;;2021;ALL;title 1
Mendon-Upton - Memorial School;07100001;ELA;           9;43;           0;0;           9;43;          10;48;           2;10;          21;100;     496.1;;;2021;ALL;title 1
Mendon-Upton - Memorial School;07100001;MATH;           3;14;           0;0;           3;14;          16;76;           2;10;          21;100;     486.2;;;2021;ALL;title 1
Mendon-Upton - Miscoe Hill School;07100015;ELA;           4;25;           0;0;           4;25;          12;75;           0;0;          16;100;     492.7;;          16;2021;ALL;title 1
Mendon-Upton - Miscoe Hill School;07100015;MATH;           0;0;           0;0;           0;0;          14;88;           2;13;          16;100;     481.0;;          16;2021;ALL;title 1
Mendon-Upton - Miscoe Hill School;07100015;SCI;           5;31;           0;0;           5;31;          11;69;           0;0;          16;100;     498.1;;;2021;ALL;title 1
Methuen - Comprehensive Grammar School;01810050;ELA;         302;45;          50;7;         252;37;         260;38;         114;17;         676;99;     495.9;          40.6;         404;2021;ALL;title 1
Methuen - Comprehensive Grammar School;01810050;MATH;         190;28;          26;4;         164;24;         315;47;         167;25;         672;99;     486.5;          28.8;         400;2021;ALL;title 1
Methuen - Comprehensive Grammar School;01810050;SCI;          80;37;          10;5;          70;32;          91;42;          48;22;         219;99;     491.3;;;2021;ALL;title 1
Methuen - Donald P Timony Grammar;01810060;ELA;         248;33;          15;2;         233;31;         383;50;         131;17;         762;99;     490.2;          34.8;         498;2021;ALL;title 1
Methuen - Donald P Timony Grammar;01810060;MATH;         165;22;          20;3;         145;19;         391;51;         208;27;         764;99;     484.2;          29.6;         501;2021;ALL;title 1
Methuen - Donald P Timony Grammar;01810060;SCI;          60;29;           9;4;          51;24;         105;50;          45;21;         210;98;     488.1;;;2021;ALL;title 1
Methuen - Marsh Grammar School;01810030;ELA;         346;48;          67;9;         279;39;         276;38;          98;14;         720;99;     498.5;          37.4;         454;2021;ALL;title 1
Methuen - Marsh Grammar School;01810030;MATH;         218;30;          28;4;         190;26;         337;47;         165;23;         720;99;     488.0;          33.6;         455;2021;ALL;title 1
Methuen - Marsh Grammar School;01810030;SCI;          97;43;          11;5;          86;38;         103;45;          27;12;         227;100;     495.8;;;2021;ALL;title 1
Methuen - Tenney Grammar School;01810055;ELA;         284;34;          22;3;         262;32;         374;45;         167;20;         825;98;     489.4;          33.6;         551;2021;ALL;title 1
Methuen - Tenney Grammar School;01810055;MATH;         143;17;          12;1;         131;16;         422;51;         260;32;         825;98;     479.7;          21.4;         551;2021;ALL;title 1
Methuen - Tenney Grammar School;01810055;SCI;          66;24;           3;1;          63;23;         143;51;          71;25;         280;98;     485.0;;;2021;ALL;title 1
Middleborough - Henry B. Burkland Elementary School;01820008;ELA;         146;50;          26;9;         120;41;         119;40;          29;10;         294;97;     499.1;          42.4;          99;2021;ALL;title 1
Middleborough - Henry B. Burkland Elementary School;01820008;MATH;         103;35;           9;3;          94;32;         145;49;          48;16;         296;97;     491.0;          32.4;          99;2021;ALL;title 1
Middleborough - Henry B. Burkland Elementary School;01820008;SCI;          51;50;           9;9;          42;41;          39;38;          12;12;         102;99;     500.5;;;2021;ALL;title 1
Middleborough - John T. Nichols Middle;01820305;ELA;         246;38;          24;4;         222;34;         260;40;         146;22;         652;88;     492.0;          36.2;         632;2021;ALL;title 1
Middleborough - John T. Nichols Middle;01820305;MATH;         235;36;          18;3;         217;33;         322;50;          91;14;         648;88;     493.5;          33.0;         626;2021;ALL;title 1
Middleborough - John T. Nichols Middle;01820305;SCI;          83;43;          14;7;          69;36;          79;41;          29;15;         191;86;     496.0;;;2021;ALL;title 1
Middleborough - Mary K. Goode Elementary School;01820010;ELA;         167;51;          17;5;         150;46;         135;41;          27;8;         329;97;     498.6;          31.4;          99;2021;ALL;title 1
Middleborough - Mary K. Goode Elementary School;01820010;MATH;         134;41;          14;4;         120;36;         158;48;          37;11;         329;97;     495.2;          28.5;          99;2021;ALL;title 1
Middleborough - Mary K. Goode Elementary School;01820010;SCI;          49;47;           1;1;          48;46;          47;45;           9;9;         105;98;     497.5;;;2021;ALL;title 1
Milford - Woodland;01850090;ELA;         386;41;          63;7;         323;34;         412;44;         141;15;         939;100;     493.5;          41.8;         282;2021;ALL;title 1
Milford - Woodland;01850090;MATH;         250;27;          26;3;         224;24;         421;45;         270;29;         941;100;     484.8;          28.5;         283;2021;ALL;title 1
Milford - Woodland;01850090;SCI;         124;39;          17;5;         107;33;         132;41;          64;20;         320;100;     491.7;;;2021;ALL;title 1
Millbury - Elmwood Street;01860017;ELA;          73;59;          15;12;          58;47;          41;33;           9;7;         123;100;     503.5;;;2021;ALL;title 1
Millbury - Elmwood Street;01860017;MATH;          50;41;           2;2;          48;39;          45;37;          28;23;         123;100;     489.3;;;2021;ALL;title 1
Millbury - Raymond E. Shaw Elementary;01860025;ELA;         158;47;          11;3;         147;44;         130;39;          45;14;         333;99;     495.7;          30.7;         234;2021;ALL;title 1
Millbury - Raymond E. Shaw Elementary;01860025;MATH;         106;32;          17;5;          89;27;         185;56;          41;12;         332;99;     492.5;          42.8;         235;2021;ALL;title 1
Millbury - Raymond E. Shaw Elementary;01860025;SCI;          55;49;           7;6;          48;43;          45;40;          12;11;         112;100;     498.5;;;2021;ALL;title 1
Millis - Clyde F Brown;01870005;ELA;           7;18;           0;0;           7;18;          27;69;           5;13;          39;100;     488.2;;           6;2021;ALL;title 1
Millis - Clyde F Brown;01870005;MATH;           1;3;           0;0;           1;3;          24;62;          14;36;          39;100;     474.2;;           6;2021;ALL;title 1
Milton - Tucker;01890020;ELA;          10;34;           0;0;          10;34;          14;48;           5;17;          29;97;     489.7;;           5;2021;ALL;title 1
Milton - Tucker;01890020;MATH;           1;3;           0;0;           1;3;          22;76;           6;21;          29;97;     478.5;;           5;2021;ALL;title 1
Mohawk Trail - Buckland-Shelburne Regional;07170005;ELA;          60;52;           6;5;          54;47;          45;39;          10;9;         115;85;     500.7;          39.7;          51;2021;ALL;title 1
Mohawk Trail - Buckland-Shelburne Regional;07170005;MATH;          35;30;           1;1;          34;29;          57;49;          24;21;         116;86;     488.5;          18.0;          52;2021;ALL;title 1
Mohawk Trail - Buckland-Shelburne Regional;07170005;SCI;          11;42;           0;0;          11;42;          10;38;           5;19;          26;78;     490.6;;;2021;ALL;title 1
Mohawk Trail - Colrain Central;07170010;ELA;          17;55;           3;10;          14;45;          11;35;           3;10;          31;90;     500.4;          52.0;          21;2021;ALL;title 1
Mohawk Trail - Colrain Central;07170010;MATH;           7;23;           2;6;           5;16;          17;55;           7;23;          31;90;     490.5;          35.0;          21;2021;ALL;title 1
Mohawk Trail - Colrain Central;07170010;SCI;           7;58;           0;0;           7;58;           3;25;           2;17;          12;87;     498.6;;;2021;ALL;title 1
