School Name;School Code;Subject;M+E #;M+E %;E #;E %;M #;M %;PM #;PM %;NM #;NM %;No. of Students Included;Part. Rate %;Avg. Scaled Score;SGP;Included In SGP;Ach. PCTL;year;grade;student_group
Lincoln - Hanscom Middle;01570305;MATH;          10;21;           1;2;           9;19;          33;69;           5;10;          48;100;     489.2;          48.6;          33;69;2022;ALL;hispanic/latino
Lincoln - Hanscom Middle;01570305;SCI;           9;50;           1;6;           8;44;           8;44;           1;6;          18;100;     493.3;;;81;2022;ALL;hispanic/latino
Lincoln - Hanscom Primary;01570006;ELA;           4;36;           0;0;           4;36;           6;55;           1;9;          11;100;     490.8;;;67;2022;ALL;hispanic/latino
Lincoln - Hanscom Primary;01570006;MATH;           1;9;           0;0;           1;9;           9;82;           1;9;          11;100;     483.4;;;47;2022;ALL;hispanic/latino
Lincoln - Lincoln School;01570025;ELA;          16;47;           2;6;          14;41;          12;35;           6;18;          34;100;     493.8;          53.8;          28;77;2022;ALL;hispanic/latino
Lincoln - Lincoln School;01570025;MATH;          11;32;           2;6;           9;26;          15;44;           8;24;          34;100;     489.8;          43.1;          28;71;2022;ALL;hispanic/latino
Lincoln - Lincoln School;01570025;SCI;           6;46;           0;0;           6;46;           6;46;           1;8;          13;100;     496.2;;;88;2022;ALL;hispanic/latino
Littleton - Littleton Middle School;01580305;ELA;           2;18;           0;0;           2;18;           4;36;           5;45;          11;100;     479.6;;          11;22;2022;ALL;hispanic/latino
Littleton - Littleton Middle School;01580305;MATH;           2;18;           0;0;           2;18;           7;64;           2;18;          11;100;     478.9;;          11;28;2022;ALL;hispanic/latino
Longmeadow - Blueberry Hill;01590005;ELA;           4;36;           0;0;           4;36;           6;55;           1;9;          11;100;     497.3;;           6;86;2022;ALL;hispanic/latino
Longmeadow - Blueberry Hill;01590005;MATH;           5;45;           0;0;           5;45;           4;36;           2;18;          11;100;     497.6;;           6;88;2022;ALL;hispanic/latino
Longmeadow - Center;01590010;ELA;           9;47;           1;5;           8;42;           9;47;           1;5;          19;100;     500.2;;          12;91;2022;ALL;hispanic/latino
Longmeadow - Center;01590010;MATH;           9;47;           0;0;           9;47;           9;47;           1;5;          19;100;     496.0;;          12;85;2022;ALL;hispanic/latino
Longmeadow - Glenbrook Middle;01590017;ELA;           8;42;           3;16;           5;26;           9;47;           2;11;          19;100;     495.9;;          18;83;2022;ALL;hispanic/latino
Longmeadow - Glenbrook Middle;01590017;MATH;           7;37;           2;11;           5;26;          10;53;           2;11;          19;100;     496.7;;          18;87;2022;ALL;hispanic/latino
Longmeadow - Williams Middle;01590305;ELA;          11;50;           2;9;           9;41;           6;27;           5;23;          22;100;     496.3;;          18;83;2022;ALL;hispanic/latino
Longmeadow - Williams Middle;01590305;MATH;          12;55;           4;18;           8;36;           5;23;           5;23;          22;100;     499.3;;          18;91;2022;ALL;hispanic/latino
Longmeadow - Wolf Swamp Road;01590025;ELA;           9;56;           0;0;           9;56;           7;44;           0;0;          16;100;     501.5;;           8;92;2022;ALL;hispanic/latino
Longmeadow - Wolf Swamp Road;01590025;MATH;           7;44;           0;0;           7;44;           9;56;           0;0;          16;100;     500.9;;           8;93;2022;ALL;hispanic/latino
Lowell - Abraham Lincoln;01600020;ELA;           9;17;           0;0;           9;17;          23;43;          22;41;          54;100;     479.5;          50.2;          21;21;2022;ALL;hispanic/latino
Lowell - Abraham Lincoln;01600020;MATH;          11;20;           1;2;          10;19;          24;44;          19;35;          54;100;     477.9;          51.7;          21;24;2022;ALL;hispanic/latino
Lowell - B.F. Butler Middle School;01600310;ELA;          20;13;           1;1;          19;12;          73;46;          66;42;         159;99;     475.4;          38.8;         139;8;2022;ALL;hispanic/latino
Lowell - B.F. Butler Middle School;01600310;MATH;          22;14;           0;0;          22;14;          93;58;          44;28;         159;100;     480.6;          48.6;         139;34;2022;ALL;hispanic/latino
Lowell - B.F. Butler Middle School;01600310;SCI;          10;12;           0;0;          10;12;          41;48;          35;41;          86;99;     476.1;;;22;2022;ALL;hispanic/latino
Lowell - Bartlett Community Partnership;01600090;ELA;          16;17;           1;1;          15;16;          37;39;          41;44;          94;95;     477.2;          45.5;          73;12;2022;ALL;hispanic/latino
Lowell - Bartlett Community Partnership;01600090;MATH;           8;9;           0;0;           8;9;          42;45;          43;46;          93;94;     473.6;          37.6;          73;12;2022;ALL;hispanic/latino
Lowell - Bartlett Community Partnership;01600090;SCI;           2;7;           0;0;           2;7;          16;53;          12;40;          30;95;     474.8;;;17;2022;ALL;hispanic/latino
Lowell - Charles W Morey;01600030;ELA;           5;20;           0;0;           5;20;          12;48;           8;32;          25;94;     484.2;;           6;41;2022;ALL;hispanic/latino
Lowell - Charles W Morey;01600030;MATH;           6;24;           0;0;           6;24;          10;40;           9;36;          25;94;     482.7;;           6;44;2022;ALL;hispanic/latino
Lowell - Charlotte M Murkland Elementary;01600080;ELA;          10;15;           0;0;          10;15;          38;58;          17;26;          65;100;     481.1;          48.0;          30;28;2022;ALL;hispanic/latino
Lowell - Charlotte M Murkland Elementary;01600080;MATH;          12;18;           0;0;          12;18;          42;65;          11;17;          65;100;     483.9;          50.3;          30;49;2022;ALL;hispanic/latino
Lowell - Dr An Wang School;01600345;ELA;          45;19;           3;1;          42;17;         112;46;          86;35;         243;98;     479.8;          43.0;         218;23;2022;ALL;hispanic/latino
Lowell - Dr An Wang School;01600345;MATH;          27;11;           4;2;          23;10;         146;61;          68;28;         241;99;     479.6;          47.4;         214;31;2022;ALL;hispanic/latino
Lowell - Dr An Wang School;01600345;SCI;          28;22;           2;2;          26;21;          58;46;          39;31;         125;99;     480.1;;;38;2022;ALL;hispanic/latino
Lowell - Dr Gertrude Bailey;01600002;ELA;           8;26;           0;0;           8;26;          12;39;          11;35;          31;100;     482.6;;          13;35;2022;ALL;hispanic/latino
Lowell - Dr Gertrude Bailey;01600002;MATH;          10;32;           2;6;           8;26;          13;42;           8;26;          31;100;     487.8;;          13;63;2022;ALL;hispanic/latino
Lowell - Greenhalge;01600015;ELA;           5;7;           0;0;           5;7;          40;55;          28;38;          73;100;     476.2;          37.4;          30;10;2022;ALL;hispanic/latino
Lowell - Greenhalge;01600015;MATH;           8;11;           0;0;           8;11;          35;48;          30;41;          73;100;     475.6;          38.8;          30;16;2022;ALL;hispanic/latino
Lowell - Henry J Robinson Middle;01600330;ELA;          41;14;           2;1;          39;13;         110;37;         146;49;         297;100;     473.0;          44.7;         258;5;2022;ALL;hispanic/latino
Lowell - Henry J Robinson Middle;01600330;MATH;          18;6;           0;0;          18;6;         139;47;         141;47;         298;100;     472.6;          43.1;         263;9;2022;ALL;hispanic/latino
Lowell - Henry J Robinson Middle;01600330;SCI;           5;4;           0;0;           5;4;          60;43;          74;53;         139;100;     469.0;;;6;2022;ALL;hispanic/latino
Lowell - James S Daley Middle School;01600315;ELA;          31;29;           6;6;          25;23;          43;40;          33;31;         107;99;     488.9;          51.4;          89;61;2022;ALL;hispanic/latino
Lowell - James S Daley Middle School;01600315;MATH;          31;29;           1;1;          30;28;          46;43;          30;28;         107;99;     488.6;          54.3;          89;66;2022;ALL;hispanic/latino
Lowell - James S Daley Middle School;01600315;SCI;           9;20;           0;0;           9;20;          25;56;          11;24;          45;98;     485.1;;;58;2022;ALL;hispanic/latino
Lowell - James Sullivan Middle School;01600340;ELA;          26;11;           1;0;          25;10;         100;41;         117;48;         243;99;     472.1;          39.0;         206;4;2022;ALL;hispanic/latino
Lowell - James Sullivan Middle School;01600340;MATH;          13;5;           0;0;          13;5;         129;53;         101;42;         243;100;     474.2;          42.4;         207;13;2022;ALL;hispanic/latino
Lowell - James Sullivan Middle School;01600340;SCI;          16;13;           0;0;          16;13;          56;44;          55;43;         127;100;     473.5;;;13;2022;ALL;hispanic/latino
Lowell - John J Shaughnessy;01600050;ELA;          10;17;           0;0;          10;17;          30;52;          18;31;          58;96;     482.1;;          16;33;2022;ALL;hispanic/latino
Lowell - John J Shaughnessy;01600050;MATH;          12;21;           1;2;          11;19;          33;57;          13;22;          58;96;     486.2;;          16;57;2022;ALL;hispanic/latino
Lowell - Joseph McAvinnue;01600010;ELA;          12;16;           0;0;          12;16;          37;49;          27;36;          76;97;     478.3;          50.1;          29;17;2022;ALL;hispanic/latino
Lowell - Joseph McAvinnue;01600010;MATH;           9;12;           0;0;           9;12;          43;57;          24;32;          76;97;     478.0;          55.5;          28;25;2022;ALL;hispanic/latino
Lowell - Kathryn P. Stoklosa Middle School;01600360;ELA;          33;16;           0;0;          33;16;         100;49;          72;35;         205;100;     479.3;          48.4;         193;21;2022;ALL;hispanic/latino
Lowell - Kathryn P. Stoklosa Middle School;01600360;MATH;          33;16;           0;0;          33;16;         108;53;          63;31;         204;99;     480.0;          47.1;         190;32;2022;ALL;hispanic/latino
Lowell - Kathryn P. Stoklosa Middle School;01600360;SCI;          10;10;           0;0;          10;10;          51;53;          36;37;          97;99;     476.0;;;22;2022;ALL;hispanic/latino
Lowell - Moody Elementary;01600027;ELA;           1;3;           0;0;           1;3;          22;56;          16;41;          39;96;     472.5;;          13;4;2022;ALL;hispanic/latino
Lowell - Moody Elementary;01600027;MATH;           3;8;           0;0;           3;8;          15;39;          20;53;          38;96;     469.5;;          13;5;2022;ALL;hispanic/latino
Lowell - Pawtucketville Memorial;01600036;ELA;          11;21;           2;4;           9;17;          24;45;          18;34;          53;100;     482.1;          47.9;          27;33;2022;ALL;hispanic/latino
Lowell - Pawtucketville Memorial;01600036;MATH;           9;17;           1;2;           8;15;          21;40;          23;43;          53;100;     474.3;          45.4;          27;13;2022;ALL;hispanic/latino
Lowell - Peter W Reilly;01600040;ELA;           6;9;           0;0;           6;9;          36;56;          22;34;          64;97;     478.2;          40.5;          30;16;2022;ALL;hispanic/latino
Lowell - Peter W Reilly;01600040;MATH;           6;9;           0;0;           6;9;          38;58;          21;32;          65;100;     477.2;          59.2;          30;21;2022;ALL;hispanic/latino
Lowell - Pyne Arts;01600018;ELA;          33;30;           2;2;          31;28;          55;50;          23;21;         111;100;     489.1;          51.3;          77;61;2022;ALL;hispanic/latino
Lowell - Pyne Arts;01600018;MATH;          18;16;           2;2;          16;15;          74;67;          18;16;         110;99;     487.2;          50.7;          76;61;2022;ALL;hispanic/latino
Lowell - Pyne Arts;01600018;SCI;           6;15;           0;0;           6;15;          25;64;           8;21;          39;100;     486.4;;;63;2022;ALL;hispanic/latino
Lowell - Rogers STEM Academy;01600005;ELA;          33;14;           1;0;          32;14;          97;41;         107;45;         237;100;     476.0;          38.5;         154;9;2022;ALL;hispanic/latino
Lowell - Rogers STEM Academy;01600005;MATH;          33;14;           2;1;          31;13;         108;46;          93;40;         234;99;     476.3;          38.9;         148;18;2022;ALL;hispanic/latino
Lowell - Rogers STEM Academy;01600005;SCI;          14;17;           0;0;          14;17;          34;42;          33;41;          81;99;     474.9;;;18;2022;ALL;hispanic/latino
Lowell - S Christa McAuliffe Elementary;01600075;ELA;          12;18;           1;1;          11;16;          32;47;          24;35;          68;100;     480.0;          58.0;          20;23;2022;ALL;hispanic/latino
Lowell - S Christa McAuliffe Elementary;01600075;MATH;           8;12;           0;0;           8;12;          39;57;          21;31;          68;100;     479.4;          57.9;          20;30;2022;ALL;hispanic/latino
Lowell - Washington;01600055;ELA;           1;5;           0;0;           1;5;          13;68;           5;26;          19;100;     482.2;;           7;34;2022;ALL;hispanic/latino
Lowell - Washington;01600055;MATH;           5;26;           0;0;           5;26;           9;47;           5;26;          19;100;     486.4;;           7;58;2022;ALL;hispanic/latino
Lowell Community Charter Public (District) - Lowell Community Charter Public School;04560050;ELA;          83;35;           8;3;          75;31;         107;45;          50;21;         240;100;     490.7;          49.6;         190;67;2022;ALL;hispanic/latino
Lowell Community Charter Public (District) - Lowell Community Charter Public School;04560050;MATH;          58;24;           4;2;          54;23;         124;52;          58;24;         240;100;     484.8;          43.7;         190;53;2022;ALL;hispanic/latino
Lowell Community Charter Public (District) - Lowell Community Charter Public School;04560050;SCI;          28;34;           4;5;          24;29;          31;37;          24;29;          83;100;     487.1;;;67;2022;ALL;hispanic/latino
Ludlow - Harris Brook Elementary School;01610665;ELA;          16;21;           1;1;          15;20;          46;61;          13;17;          75;99;     487.0;          43.6;          46;53;2022;ALL;hispanic/latino
Ludlow - Harris Brook Elementary School;01610665;MATH;          10;13;           1;1;           9;12;          50;66;          16;21;          76;100;     483.2;          46.2;          47;46;2022;ALL;hispanic/latino
Ludlow - Harris Brook Elementary School;01610665;SCI;          10;36;           1;4;           9;32;          10;36;           8;29;          28;100;     487.3;;;66;2022;ALL;hispanic/latino
Ludlow - Paul R Baird Middle;01610305;ELA;          10;12;           0;0;          10;12;          45;53;          30;35;          85;97;     476.1;          39.0;          76;9;2022;ALL;hispanic/latino
Ludlow - Paul R Baird Middle;01610305;MATH;           9;11;           0;0;           9;11;          48;58;          26;31;          83;95;     478.8;          51.6;          72;27;2022;ALL;hispanic/latino
Ludlow - Paul R Baird Middle;01610305;SCI;           6;17;           0;0;           6;17;          19;54;          10;29;          35;88;     480.5;;;40;2022;ALL;hispanic/latino
Lunenburg - Lunenburg Middle School;01620305;ELA;          12;32;           1;3;          11;30;          18;49;           7;19;          37;100;     486.1;          53.1;          34;49;2022;ALL;hispanic/latino
Lunenburg - Lunenburg Middle School;01620305;MATH;          13;35;           0;0;          13;35;          20;54;           4;11;          37;100;     489.5;          54.1;          34;70;2022;ALL;hispanic/latino
Lunenburg - Turkey Hill Elementary School;01620025;ELA;           2;8;           0;0;           2;8;          18;69;           6;23;          26;100;     483.4;;          17;38;2022;ALL;hispanic/latino
Lunenburg - Turkey Hill Elementary School;01620025;MATH;           1;4;           0;0;           1;4;          15;58;          10;38;          26;100;     476.8;;          17;20;2022;ALL;hispanic/latino
Lunenburg - Turkey Hill Elementary School;01620025;SCI;           3;30;           1;10;           2;20;           4;40;           3;30;          10;100;     486.5;;;63;2022;ALL;hispanic/latino
Lynn - A Drewicz Elementary;01630016;ELA;          21;14;           1;1;          20;13;          77;50;          55;36;         153;98;     478.3;          45.6;         100;17;2022;ALL;hispanic/latino
Lynn - A Drewicz Elementary;01630016;MATH;          18;12;           1;1;          17;11;          85;56;          50;33;         153;100;     476.7;          46.0;         100;19;2022;ALL;hispanic/latino
Lynn - A Drewicz Elementary;01630016;SCI;           5;11;           0;0;           5;11;          22;47;          20;43;          47;100;     476.6;;;24;2022;ALL;hispanic/latino
Lynn - Aborn;01630011;ELA;          15;31;           1;2;          14;29;          24;49;          10;20;          49;100;     487.5;          51.3;          30;55;2022;ALL;hispanic/latino
Lynn - Aborn;01630011;MATH;          14;29;           0;0;          14;29;          24;49;          11;22;          49;100;     483.8;          59.9;          30;49;2022;ALL;hispanic/latino
Lynn - Aborn;01630011;SCI;           6;46;           1;8;           5;38;           6;46;           1;8;          13;100;     499.5;;;92;2022;ALL;hispanic/latino
Lynn - Breed Middle School;01630405;ELA;         181;22;           8;1;         173;21;         355;43;         296;36;         832;100;     480.3;          49.0;         764;25;2022;ALL;hispanic/latino
Lynn - Breed Middle School;01630405;MATH;         104;12;           2;0;         102;12;         441;53;         288;35;         833;100;     477.3;          36.6;         763;22;2022;ALL;hispanic/latino
Lynn - Breed Middle School;01630405;SCI;          46;22;           0;0;          46;22;         107;51;          57;27;         210;100;     483.2;;;52;2022;ALL;hispanic/latino
Lynn - Brickett Elementary;01630020;ELA;          11;11;           0;0;          11;11;          40;41;          47;48;          98;99;     475.5;          41.6;          61;9;2022;ALL;hispanic/latino
Lynn - Brickett Elementary;01630020;MATH;           4;4;           0;0;           4;4;          54;55;          40;41;          98;100;     474.6;          48.6;          61;14;2022;ALL;hispanic/latino
Lynn - Brickett Elementary;01630020;SCI;           2;7;           0;0;           2;7;          17;63;           8;30;          27;100;     481.1;;;44;2022;ALL;hispanic/latino
Lynn - Capt William G Shoemaker;01630090;ELA;           9;15;           1;2;           8;13;          20;32;          33;53;          62;100;     487.6;;          19;56;2022;ALL;hispanic/latino
Lynn - Capt William G Shoemaker;01630090;MATH;           9;15;           1;2;           8;13;          17;27;          36;58;          62;100;     479.3;;          19;30;2022;ALL;hispanic/latino
Lynn - Capt William G Shoemaker;01630090;SCI;           3;17;           0;0;           3;17;           7;39;           8;44;          18;100;     496.4;;;88;2022;ALL;hispanic/latino
Lynn - Cobbet Elementary;01630035;ELA;          31;14;           0;0;          31;14;         124;54;          73;32;         228;100;     478.9;          44.0;         140;20;2022;ALL;hispanic/latino
Lynn - Cobbet Elementary;01630035;MATH;          37;16;           0;0;          37;16;         125;55;          67;29;         229;100;     480.7;          54.8;         141;35;2022;ALL;hispanic/latino
Lynn - Cobbet Elementary;01630035;SCI;          12;16;           0;0;          12;16;          37;48;          28;36;          77;100;     477.5;;;28;2022;ALL;hispanic/latino
Lynn - E J Harrington;01630045;ELA;          26;15;           2;1;          24;14;          94;54;          55;31;         175;100;     480.3;          44.1;         117;25;2022;ALL;hispanic/latino
Lynn - E J Harrington;01630045;MATH;          19;11;           0;0;          19;11;          90;51;          66;38;         175;100;     475.3;          48.8;         116;15;2022;ALL;hispanic/latino
Lynn - E J Harrington;01630045;SCI;          13;21;           1;2;          12;19;          29;47;          20;32;          62;99;     480.0;;;37;2022;ALL;hispanic/latino
Lynn - Edward A Sisson;01630095;ELA;          23;21;           2;2;          21;19;          52;48;          33;31;         108;100;     485.0;          44.1;          62;45;2022;ALL;hispanic/latino
Lynn - Edward A Sisson;01630095;MATH;          14;13;           0;0;          14;13;          60;56;          34;31;         108;100;     480.3;          41.7;          62;33;2022;ALL;hispanic/latino
Lynn - Edward A Sisson;01630095;SCI;          10;24;           1;2;           9;21;          19;45;          13;31;          42;100;     486.3;;;62;2022;ALL;hispanic/latino
Lynn - Fecteau-Leary Junior/Senior High School;01630525;ELA;           0;0;           0;0;           0;0;          10;83;           2;17;          12;86;     476.0;;          10;9;2022;ALL;hispanic/latino
Lynn - Fecteau-Leary Junior/Senior High School;01630525;MATH;           0;0;           0;0;           0;0;           4;33;           8;67;          12;93;     463.7;;          10;2;2022;ALL;hispanic/latino
Lynn - Hood;01630055;ELA;          18;13;           0;0;          18;13;          76;54;          47;33;         141;99;     480.7;          41.7;          94;26;2022;ALL;hispanic/latino
Lynn - Hood;01630055;MATH;          13;9;           0;0;          13;9;          68;48;          61;43;         142;99;     475.3;          43.9;          92;15;2022;ALL;hispanic/latino
Lynn - Hood;01630055;SCI;           8;15;           0;0;           8;15;          28;51;          19;35;          55;100;     479.3;;;35;2022;ALL;hispanic/latino
Lynn - Ingalls;01630060;ELA;          23;10;           0;0;          23;10;         112;50;          89;40;         224;100;     475.7;          41.8;         133;9;2022;ALL;hispanic/latino
Lynn - Ingalls;01630060;MATH;          17;8;           0;0;          17;8;         117;52;          90;40;         224;100;     474.7;          41.5;         132;14;2022;ALL;hispanic/latino
Lynn - Ingalls;01630060;SCI;          13;19;           0;0;          13;19;          22;32;          33;49;          68;100;     476.5;;;24;2022;ALL;hispanic/latino
Lynn - Julia F Callahan;01630030;ELA;          18;20;           0;0;          18;20;          45;49;          28;31;          91;100;     482.6;          47.5;          56;36;2022;ALL;hispanic/latino
Lynn - Julia F Callahan;01630030;MATH;          11;12;           0;0;          11;12;          57;63;          23;25;          91;100;     480.4;          48.3;          56;34;2022;ALL;hispanic/latino
Lynn - Julia F Callahan;01630030;SCI;           3;12;           0;0;           3;12;          14;54;           9;35;          26;100;     477.2;;;26;2022;ALL;hispanic/latino
Lynn - Lincoln-Thomson;01630070;ELA;          13;20;           1;2;          12;18;          31;47;          22;33;          66;100;     482.8;          48.2;          41;36;2022;ALL;hispanic/latino
Lynn - Lincoln-Thomson;01630070;MATH;           9;14;           0;0;           9;14;          31;47;          26;39;          66;100;     476.8;          35.2;          41;20;2022;ALL;hispanic/latino
Lynn - Lincoln-Thomson;01630070;SCI;           5;19;           0;0;           5;19;          13;48;           9;33;          27;100;     480.7;;;41;2022;ALL;hispanic/latino
Lynn - Lynn Vocational Technical Institute;01630605;ELA;          36;18;           0;0;          36;18;          91;45;          77;38;         204;100;     479.0;          42.7;         183;20;2022;ALL;hispanic/latino
Lynn - Lynn Vocational Technical Institute;01630605;MATH;          21;10;           3;1;          18;9;         118;58;          65;32;         204;99;     479.2;          37.8;         179;29;2022;ALL;hispanic/latino
Lynn - Lynn Vocational Technical Institute;01630605;SCI;          24;12;           1;0;          23;11;         105;52;          74;36;         203;100;     479.1;;;34;2022;ALL;hispanic/latino
Lynn - Lynn Woods;01630075;ELA;          12;36;           0;0;          12;36;          16;48;           5;15;          33;100;     493.8;;          16;77;2022;ALL;hispanic/latino
Lynn - Lynn Woods;01630075;MATH;           9;27;           0;0;           9;27;          13;39;          11;33;          33;97;     488.1;;          16;64;2022;ALL;hispanic/latino
Lynn - Lynn Woods;01630075;SCI;           3;25;           0;0;           3;25;           3;25;           6;50;          12;92;     487.9;;;;2022;ALL;hispanic/latino
Lynn - Pickering Middle;01630420;ELA;          60;22;           1;0;          59;22;         112;41;         100;37;         272;99;     479.1;          39.8;         245;20;2022;ALL;hispanic/latino
Lynn - Pickering Middle;01630420;MATH;          57;21;           5;2;          52;19;         144;53;          71;26;         272;99;     482.4;          47.4;         251;42;2022;ALL;hispanic/latino
Lynn - Pickering Middle;01630420;SCI;          13;18;           1;1;          12;17;          35;49;          24;33;          72;100;     480.9;;;43;2022;ALL;hispanic/latino
Lynn - Robert L Ford;01630050;ELA;          20;10;           1;0;          19;9;         121;59;          65;32;         206;100;     477.5;          44.2;         138;13;2022;ALL;hispanic/latino
Lynn - Robert L Ford;01630050;MATH;          17;8;           1;0;          16;8;          96;47;          92;45;         205;100;     473.1;          43.3;         138;11;2022;ALL;hispanic/latino
Lynn - Robert L Ford;01630050;SCI;           6;10;           0;0;           6;10;          33;54;          22;36;          61;100;     479.1;;;33;2022;ALL;hispanic/latino
Lynn - Sewell-Anderson;01630085;ELA;          11;22;           1;2;          10;20;          29;57;          11;22;          51;100;     485.7;          40.3;          32;48;2022;ALL;hispanic/latino
Lynn - Sewell-Anderson;01630085;MATH;          12;24;           2;4;          10;20;          30;59;           9;18;          51;100;     490.3;          61.4;          32;72;2022;ALL;hispanic/latino
Lynn - Sewell-Anderson;01630085;SCI;           3;19;           0;0;           3;19;          11;69;           2;13;          16;100;     485.3;;;59;2022;ALL;hispanic/latino
Lynn - Thurgood Marshall Mid;01630305;ELA;         143;17;           9;1;         134;16;         361;43;         344;41;         848;99;     477.3;          46.1;         772;12;2022;ALL;hispanic/latino
Lynn - Thurgood Marshall Mid;01630305;MATH;          71;8;           5;1;          66;8;         463;55;         314;37;         848;100;     475.8;          38.6;         769;17;2022;ALL;hispanic/latino
Lynn - Thurgood Marshall Mid;01630305;SCI;          40;17;           1;0;          39;17;         114;49;          79;34;         233;99;     479.7;;;36;2022;ALL;hispanic/latino
Lynn - Tracy;01630100;ELA;          19;10;           2;1;          17;9;         118;65;          44;24;         181;100;     480.6;          45.2;         119;26;2022;ALL;hispanic/latino
Lynn - Tracy;01630100;MATH;          26;14;           2;1;          24;13;         105;58;          49;27;         180;100;     479.9;          55.8;         114;32;2022;ALL;hispanic/latino
Lynn - Tracy;01630100;SCI;          14;25;           1;2;          13;24;          29;53;          12;22;          55;98;     486.9;;;65;2022;ALL;hispanic/latino
Lynn - Washington Elementary School;01630005;ELA;          16;11;           0;0;          16;11;          56;38;          74;51;         146;100;     471.2;          33.2;          98;3;2022;ALL;hispanic/latino
Lynn - Washington Elementary School;01630005;MATH;          13;9;           1;1;          12;8;          47;32;          86;59;         146;100;     466.7;          32.5;          98;3;2022;ALL;hispanic/latino
Lynn - Washington Elementary School;01630005;SCI;           6;13;           1;2;           5;11;          18;39;          22;48;          46;98;     474.4;;;16;2022;ALL;hispanic/latino
Lynn - Wm P Connery;01630040;ELA;          28;15;           1;1;          27;14;          89;47;          71;38;         188;99;     477.0;          44.5;         126;11;2022;ALL;hispanic/latino
Lynn - Wm P Connery;01630040;MATH;          26;14;           0;0;          26;14;         102;54;          61;32;         189;100;     478.7;          49.5;         125;27;2022;ALL;hispanic/latino
Lynn - Wm P Connery;01630040;SCI;          13;20;           0;0;          13;20;          26;39;          27;41;          66;97;     478.9;;;33;2022;ALL;hispanic/latino
Lynnfield - Lynnfield Middle School;01640405;ELA;          32;62;           6;12;          26;50;          17;33;           3;6;          52;98;     504.6;          48.9;          49;95;2022;ALL;hispanic/latino
Lynnfield - Lynnfield Middle School;01640405;MATH;          27;52;           2;4;          25;48;          22;42;           3;6;          52;100;     501.9;          47.3;          48;93;2022;ALL;hispanic/latino
Lynnfield - Lynnfield Middle School;01640405;SCI;          12;55;           1;5;          11;50;           8;36;           2;9;          22;100;     498.4;;;91;2022;ALL;hispanic/latino
Lynnfield - Summer Street;01640020;ELA;           4;36;           1;9;           3;27;           7;64;           0;0;          11;91;     504.2;;           5;95;2022;ALL;hispanic/latino
Lynnfield - Summer Street;01640020;MATH;           8;73;           0;0;           8;73;           3;27;           0;0;          11;100;     506.9;;           5;98;2022;ALL;hispanic/latino
Malden - Beebe;01650003;ELA;          16;18;           2;2;          14;16;          45;51;          28;31;          89;100;     481.4;          48.1;          61;30;2022;ALL;hispanic/latino
Malden - Beebe;01650003;MATH;          10;11;           0;0;          10;11;          40;45;          39;44;          89;100;     474.8;          49.0;          62;14;2022;ALL;hispanic/latino
Malden - Beebe;01650003;SCI;           3;12;           0;0;           3;12;          14;56;           8;32;          25;100;     479.0;;;33;2022;ALL;hispanic/latino
Malden - Ferryway;01650013;ELA;          55;30;           8;4;          47;25;          97;52;          33;18;         185;99;     491.0;          54.8;         151;68;2022;ALL;hispanic/latino
Malden - Ferryway;01650013;MATH;          33;18;           5;3;          28;15;          96;52;          55;30;         184;99;     482.7;          41.3;         148;44;2022;ALL;hispanic/latino
Malden - Ferryway;01650013;SCI;          17;25;           0;0;          17;25;          39;57;          12;18;          68;98;     486.0;;;61;2022;ALL;hispanic/latino
Malden - Forestdale;01650027;ELA;          23;25;           1;1;          22;24;          46;49;          24;26;          93;99;     485.0;          48.1;          74;45;2022;ALL;hispanic/latino
Malden - Forestdale;01650027;MATH;          18;20;           1;1;          17;18;          52;57;          22;24;          92;98;     483.9;          49.6;          73;49;2022;ALL;hispanic/latino
Malden - Forestdale;01650027;SCI;          12;32;           1;3;          11;30;          15;41;          10;27;          37;100;     485.7;;;59;2022;ALL;hispanic/latino
Malden - Linden;01650047;ELA;          30;30;           6;6;          24;24;          42;42;          28;28;         100;100;     487.8;          48.4;          86;57;2022;ALL;hispanic/latino
Malden - Linden;01650047;MATH;          29;29;           4;4;          25;25;          48;48;          23;23;         100;100;     488.9;          64.1;          86;67;2022;ALL;hispanic/latino
Malden - Linden;01650047;SCI;          11;31;           0;0;          11;31;          15;42;          10;28;          36;100;     484.3;;;56;2022;ALL;hispanic/latino
Malden - Salemwood;01650057;ELA;          50;22;           4;2;          46;20;         103;46;          73;32;         226;100;     482.1;          50.4;         183;33;2022;ALL;hispanic/latino
Malden - Salemwood;01650057;MATH;          32;14;           1;0;          31;14;         125;55;          69;31;         226;100;     479.9;          48.6;         184;32;2022;ALL;hispanic/latino
Malden - Salemwood;01650057;SCI;          18;19;           0;0;          18;19;          47;50;          29;31;          94;100;     480.7;;;41;2022;ALL;hispanic/latino
Mansfield - Harold L Qualters Middle;01670035;ELA;          14;30;           4;9;          10;22;          24;52;           8;17;          46;96;     493.4;          46.0;          44;75;2022;ALL;hispanic/latino
Mansfield - Harold L Qualters Middle;01670035;MATH;          19;40;           5;10;          14;29;          26;54;           3;6;          48;100;     496.2;          49.4;          46;86;2022;ALL;hispanic/latino
Mansfield - Harold L Qualters Middle;01670035;SCI;           6;32;           1;5;           5;26;          13;68;           0;0;          19;100;     492.8;;;80;2022;ALL;hispanic/latino
