School Name;School Code;Subject;M+E #;M+E %;E #;E %;M #;M %;PM #;PM %;NM #;NM %;No. of Students Included;Part. Rate %;Avg. Scaled Score;SGP;Included In SGP;year ;grade;student_group
Match Charter Public School (District) - Match Charter Public School;04690505;MATH;           5;6;           0;0;           5;6;          34;39;          49;56;          88;93;     467.1;;;2021;4;ALL
Mattapoisett - Old Hammondtown;01730010;ELA;          38;68;           2;4;          36;64;          13;23;           5;9;          56;100;     503.4;;;2021;4;ALL
Mattapoisett - Old Hammondtown;01730010;MATH;          32;57;           2;4;          30;54;          21;38;           3;5;          56;100;     502.0;;;2021;4;ALL
Maynard - Fowler School;01740305;ELA;          49;54;           6;7;          43;48;          33;37;           8;9;          90;97;     502.3;;;2021;4;ALL
Maynard - Fowler School;01740305;MATH;          33;37;           4;4;          29;32;          43;48;          14;16;          90;97;     491.1;;;2021;4;ALL
Medfield - Dale Street;01750005;ELA;         147;79;          24;13;         123;66;          33;18;           7;4;         187;99;     512.1;;;2021;4;ALL
Medfield - Dale Street;01750005;MATH;         123;66;          20;11;         103;55;          56;30;           8;4;         187;99;     505.1;;;2021;4;ALL
Medford - Brooks School;01760130;ELA;          40;63;           6;10;          34;54;          20;32;           3;5;          63;94;     505.2;;;2021;4;ALL
Medford - Brooks School;01760130;MATH;          29;45;           0;0;          29;45;          25;39;          10;16;          64;96;     492.2;;;2021;4;ALL
Medford - John J McGlynn Elementary School;01760068;ELA;          29;53;           7;13;          22;40;          23;42;           3;5;          55;83;     505.5;;;2021;4;ALL
Medford - John J McGlynn Elementary School;01760068;MATH;          10;18;           1;2;           9;16;          40;70;           7;12;          57;86;     487.0;;;2021;4;ALL
Medford - Milton Fuller Roberts;01760150;ELA;          33;46;           3;4;          30;42;          31;44;           7;10;          71;97;     499.9;;;2021;4;ALL
Medford - Milton Fuller Roberts;01760150;MATH;           9;13;           0;0;           9;13;          42;59;          20;28;          71;97;     481.1;;;2021;4;ALL
Medford - Missituk Elementary School;01760140;ELA;          26;38;           2;3;          24;35;          29;42;          14;20;          69;85;     491.2;;;2021;4;ALL
Medford - Missituk Elementary School;01760140;MATH;          17;25;           3;4;          14;20;          27;39;          25;36;          69;85;     480.0;;;2021;4;ALL
Medway - Burke/Memorial Elementary School;01770015;ELA;         104;71;          13;9;          91;62;          37;25;           6;4;         147;99;     508.2;;;2021;4;ALL
Medway - Burke/Memorial Elementary School;01770015;MATH;          92;63;          14;10;          78;53;          43;29;          11;8;         146;99;     505.1;;;2021;4;ALL
Melrose - Herbert Clark Hoover;01780017;ELA;          15;52;           3;10;          12;41;          13;45;           1;3;          29;100;     503.8;;;2021;4;ALL
Melrose - Herbert Clark Hoover;01780017;MATH;          10;34;           1;3;           9;31;          16;55;           3;10;          29;100;     490.0;;;2021;4;ALL
Melrose - Horace Mann;01780025;ELA;          32;76;           3;7;          29;69;           8;19;           2;5;          42;100;     506.6;;;2021;4;ALL
Melrose - Horace Mann;01780025;MATH;          29;69;           3;7;          26;62;           9;21;           4;10;          42;100;     502.1;;;2021;4;ALL
Melrose - Lincoln;01780020;ELA;          36;50;           6;8;          30;42;          28;39;           8;11;          72;96;     498.8;;;2021;4;ALL
Melrose - Lincoln;01780020;MATH;          27;38;           3;4;          24;33;          32;44;          13;18;          72;96;     491.1;;;2021;4;ALL
Melrose - Roosevelt;01780035;ELA;          52;68;          10;13;          42;55;          20;26;           4;5;          76;97;     508.8;;;2021;4;ALL
Melrose - Roosevelt;01780035;MATH;          43;57;           8;11;          35;46;          26;34;           7;9;          76;97;     502.5;;;2021;4;ALL
Melrose - Winthrop;01780050;ELA;          48;74;          12;18;          36;55;          16;25;           1;2;          65;98;     514.5;;;2021;4;ALL
Melrose - Winthrop;01780050;MATH;          44;68;           9;14;          35;54;          17;26;           4;6;          65;98;     508.8;;;2021;4;ALL
Mendon-Upton - Henry P Clough;07100179;ELA;          42;64;           5;8;          37;56;          23;35;           1;2;          66;100;     504.5;;;2021;4;ALL
Mendon-Upton - Henry P Clough;07100179;MATH;          23;35;           0;0;          23;35;          36;55;           7;11;          66;100;     491.1;;;2021;4;ALL
Mendon-Upton - Memorial School;07100001;ELA;          50;67;           9;12;          41;55;          17;23;           8;11;          75;100;     504.3;;;2021;4;ALL
Mendon-Upton - Memorial School;07100001;MATH;          34;45;           2;3;          32;43;          32;43;           9;12;          75;100;     494.5;;;2021;4;ALL
Methuen - Comprehensive Grammar School;01810050;ELA;          41;35;           3;3;          38;32;          59;50;          17;15;         117;100;     492.9;;;2021;4;ALL
Methuen - Comprehensive Grammar School;01810050;MATH;          18;16;           2;2;          16;14;          74;64;          24;21;         116;99;     482.4;;;2021;4;ALL
Methuen - Donald P Timony Grammar;01810060;ELA;          30;31;           2;2;          28;29;          56;57;          12;12;          98;99;     490.7;;;2021;4;ALL
Methuen - Donald P Timony Grammar;01810060;MATH;          14;14;           2;2;          12;12;          56;57;          28;29;          98;99;     479.0;;;2021;4;ALL
Methuen - Marsh Grammar School;01810030;ELA;          62;47;          10;8;          52;40;          49;37;          20;15;         131;100;     498.1;;;2021;4;ALL
Methuen - Marsh Grammar School;01810030;MATH;          39;30;           3;2;          36;27;          57;44;          35;27;         131;100;     486.0;;;2021;4;ALL
Methuen - Tenney Grammar School;01810055;ELA;          57;48;           3;3;          54;46;          48;41;          13;11;         118;96;     497.5;;;2021;4;ALL
Methuen - Tenney Grammar School;01810055;MATH;          24;20;           1;1;          23;19;          67;57;          27;23;         118;96;     484.0;;;2021;4;ALL
Middleborough - Henry B. Burkland Elementary School;01820008;ELA;          41;45;           5;5;          36;39;          39;42;          12;13;          92;95;     497.3;;;2021;4;ALL
Middleborough - Henry B. Burkland Elementary School;01820008;MATH;          33;35;           2;2;          31;33;          43;46;          17;18;          93;96;     488.3;;;2021;4;ALL
Middleborough - Mary K. Goode Elementary School;01820010;ELA;          53;48;           4;4;          49;44;          47;42;          11;10;         111;97;     497.4;;;2021;4;ALL
Middleborough - Mary K. Goode Elementary School;01820010;MATH;          39;35;           4;4;          35;32;          55;50;          17;15;         111;97;     492.4;;;2021;4;ALL
Middleton - Howe-Manning;01840005;ELA;          59;73;          12;15;          47;58;          20;25;           2;2;          81;99;     509.9;;;2021;4;ALL
Middleton - Howe-Manning;01840005;MATH;          53;65;          12;15;          41;50;          26;32;           3;4;          82;100;     507.6;;;2021;4;ALL
Milford - Woodland;01850090;ELA;         123;39;          12;4;         111;35;         135;43;          59;19;         317;100;     491.8;;;2021;4;ALL
Milford - Woodland;01850090;MATH;          95;30;           7;2;          88;28;         140;44;          83;26;         318;100;     485.4;;;2021;4;ALL
Millbury - Raymond E. Shaw Elementary;01860025;ELA;          54;59;           4;4;          50;55;          31;34;           6;7;          91;98;     501.1;;;2021;4;ALL
Millbury - Raymond E. Shaw Elementary;01860025;MATH;          28;31;           2;2;          26;29;          49;54;          14;15;          91;98;     489.2;;;2021;4;ALL
Millis - Clyde F Brown;01870005;ELA;          58;73;           9;11;          49;61;          17;21;           5;6;          80;100;     507.1;;;2021;4;ALL
Millis - Clyde F Brown;01870005;MATH;          46;58;           4;5;          42;53;          28;35;           6;8;          80;100;     500.5;;;2021;4;ALL
Milton - Collicot;01890005;ELA;          88;73;          18;15;          70;58;          25;21;           7;6;         120;99;     514.1;;;2021;4;ALL
Milton - Collicot;01890005;MATH;          80;67;          20;17;          60;50;          32;27;           8;7;         120;99;     510.1;;;2021;4;ALL
Milton - Cunningham School;01890007;ELA;          73;74;          14;14;          59;60;          21;21;           4;4;          98;100;     511.4;;;2021;4;ALL
Milton - Cunningham School;01890007;MATH;          70;71;           8;8;          62;63;          22;22;           6;6;          98;100;     509.2;;;2021;4;ALL
Milton - Glover;01890010;ELA;          74;81;          14;15;          60;66;          16;18;           1;1;          91;100;     514.1;;;2021;4;ALL
Milton - Glover;01890010;MATH;          72;79;          12;13;          60;66;          17;19;           2;2;          91;100;     510.6;;;2021;4;ALL
Milton - Tucker;01890020;ELA;          42;58;           8;11;          34;47;          26;36;           5;7;          73;96;     503.3;;;2021;4;ALL
Milton - Tucker;01890020;MATH;          30;42;           3;4;          27;38;          33;46;           9;13;          72;95;     493.3;;;2021;4;ALL
Mohawk Trail - Buckland-Shelburne Regional;07170005;ELA;          14;47;           2;7;          12;40;          13;43;           3;10;          30;88;     500.7;;;2021;4;ALL
Mohawk Trail - Buckland-Shelburne Regional;07170005;MATH;          11;37;           1;3;          10;33;          15;50;           4;13;          30;88;     494.3;;;2021;4;ALL
Mohawk Trail - Sanderson Academy;07170020;ELA;           8;53;           0;0;           8;53;           5;33;           2;13;          15;83;     495.3;;;2021;4;ALL
Mohawk Trail - Sanderson Academy;07170020;MATH;           4;27;           0;0;           4;27;           9;60;           2;13;          15;83;     485.6;;;2021;4;ALL
Monomoy Regional School District - Chatham Elementary School;07120001;ELA;          20;53;           3;8;          17;45;          11;29;           7;18;          38;95;     503.1;;;2021;4;ALL
Monomoy Regional School District - Chatham Elementary School;07120001;MATH;          17;45;           0;0;          17;45;          14;37;           7;18;          38;95;     494.3;;;2021;4;ALL
Monomoy Regional School District - Harwich Elementary School;07120002;ELA;          54;54;          11;11;          43;43;          38;38;           8;8;         100;99;     502.3;;;2021;4;ALL
Monomoy Regional School District - Harwich Elementary School;07120002;MATH;          48;48;           9;9;          39;39;          42;42;          10;10;         100;99;     497.6;;;2021;4;ALL
Monson - Granite Valley School;01910030;ELA;          32;48;           3;5;          29;44;          25;38;           9;14;          66;99;     496.4;;;2021;4;ALL
Monson - Granite Valley School;01910030;MATH;          11;17;           0;0;          11;17;          40;61;          15;23;          66;99;     480.8;;;2021;4;ALL
Mount Greylock - Lanesborough Elementary;07150005;ELA;          14;50;           1;4;          13;46;          13;46;           1;4;          28;100;     497.6;;;2021;4;ALL
Mount Greylock - Lanesborough Elementary;07150005;MATH;          15;54;           1;4;          14;50;           8;29;           5;18;          28;100;     496.9;;;2021;4;ALL
Mount Greylock - Williamstown Elementary;07150010;ELA;          42;78;           3;6;          39;72;           9;17;           3;6;          54;98;     508.6;;;2021;4;ALL
Mount Greylock - Williamstown Elementary;07150010;MATH;          28;52;           6;11;          22;41;          22;41;           4;7;          54;98;     503.5;;;2021;4;ALL
Mystic Valley Regional Charter (District) - Mystic Valley Regional Charter School;04700105;ELA;          74;61;           5;4;          69;57;          44;36;           3;2;         121;100;     503.5;;;2021;4;ALL
Mystic Valley Regional Charter (District) - Mystic Valley Regional Charter School;04700105;MATH;          69;57;           9;7;          60;50;          48;40;           4;3;         121;100;     504.2;;;2021;4;ALL
Nahant - Johnson;01960010;ELA;          12;67;           0;0;          12;67;           6;33;           0;0;          18;100;     504.3;;;2021;4;ALL
Nahant - Johnson;01960010;MATH;           7;39;           1;6;           6;33;          10;56;           1;6;          18;100;     492.5;;;2021;4;ALL
Nantucket - Nantucket Intermediate School;01970020;ELA;          34;43;           2;3;          32;41;          33;42;          12;15;          79;97;     491.9;;;2021;4;ALL
Nantucket - Nantucket Intermediate School;01970020;MATH;          16;20;           1;1;          15;19;          42;53;          21;27;          79;97;     479.9;;;2021;4;ALL
Narragansett - Templeton Elementary School;07200020;ELA;          42;40;           4;4;          38;36;          47;44;          17;16;         106;99;     491.3;;;2021;4;ALL
Narragansett - Templeton Elementary School;07200020;MATH;          23;22;           1;1;          22;21;          63;59;          20;19;         106;99;     485.3;;;2021;4;ALL
Nashoba - Center School;07250020;ELA;          73;88;          19;23;          54;65;          10;12;           0;0;          83;100;     519.0;;;2021;4;ALL
Nashoba - Center School;07250020;MATH;          59;71;           9;11;          50;60;          22;27;           2;2;          83;100;     507.9;;;2021;4;ALL
Nashoba - Florence Sawyer School;07250025;ELA;          59;77;          11;14;          48;62;          16;21;           2;3;          77;100;     510.8;;;2021;4;ALL
Nashoba - Florence Sawyer School;07250025;MATH;          37;48;           1;1;          36;47;          35;45;           5;6;          77;100;     497.4;;;2021;4;ALL
Nashoba - Mary Rowlandson Elementary;07250010;ELA;          43;61;           4;6;          39;56;          20;29;           7;10;          70;99;     504.1;;;2021;4;ALL
Nashoba - Mary Rowlandson Elementary;07250010;MATH;          27;39;           3;4;          24;34;          34;49;           9;13;          70;99;     494.2;;;2021;4;ALL
Natick - Bennett-Hemenway;01980005;ELA;          86;76;          14;12;          72;64;          22;19;           5;4;         113;98;     511.1;;;2021;4;ALL
Natick - Bennett-Hemenway;01980005;MATH;          64;57;          10;9;          54;48;          41;36;           8;7;         113;98;     502.4;;;2021;4;ALL
Natick - Brown;01980010;ELA;          70;73;          13;14;          57;59;          18;19;           8;8;          96;98;     510.7;;;2021;4;ALL
Natick - Brown;01980010;MATH;          54;56;          10;10;          44;46;          36;38;           6;6;          96;98;     502.5;;;2021;4;ALL
Natick - Johnson;01980031;ELA;          31;74;           0;0;          31;74;          10;24;           1;2;          42;100;     507.3;;;2021;4;ALL
Natick - Johnson;01980031;MATH;          23;55;           3;7;          20;48;          18;43;           1;2;          42;100;     501.6;;;2021;4;ALL
Natick - Lilja Elementary;01980035;ELA;          48;77;           3;5;          45;73;          13;21;           1;2;          62;98;     510.5;;;2021;4;ALL
Natick - Lilja Elementary;01980035;MATH;          26;42;           2;3;          24;39;          27;44;           9;15;          62;98;     493.8;;;2021;4;ALL
Natick - Memorial;01980043;ELA;          58;66;           4;5;          54;61;          29;33;           1;1;          88;100;     506.4;;;2021;4;ALL
Natick - Memorial;01980043;MATH;          53;60;           4;5;          49;56;          31;35;           4;5;          88;100;     502.2;;;2021;4;ALL
Needham - Broadmeadow;01990005;ELA;          70;79;           9;10;          61;69;          17;19;           2;2;          89;99;     512.5;;;2021;4;ALL
Needham - Broadmeadow;01990005;MATH;          60;68;           9;10;          51;58;          25;28;           3;3;          88;98;     506.7;;;2021;4;ALL
Needham - John Eliot;01990020;ELA;          42;66;           1;2;          41;64;          22;34;           0;0;          64;100;     503.2;;;2021;4;ALL
Needham - John Eliot;01990020;MATH;          29;45;           5;8;          24;38;          29;45;           6;9;          64;100;     496.8;;;2021;4;ALL
Needham - Newman Elementary;01990050;ELA;          59;64;           5;5;          54;59;          32;35;           1;1;          92;98;     508.2;;;2021;4;ALL
Needham - Newman Elementary;01990050;MATH;          51;55;          12;13;          39;42;          38;41;           3;3;          92;98;     502.1;;;2021;4;ALL
Needham - Sunita L. Williams Elementary;01990035;ELA;          60;68;           7;8;          53;60;          24;27;           4;5;          88;100;     508.8;;;2021;4;ALL
Needham - Sunita L. Williams Elementary;01990035;MATH;          48;55;           6;7;          42;48;          31;35;           9;10;          88;100;     500.9;;;2021;4;ALL
Needham - William Mitchell;01990040;ELA;          68;79;          15;17;          53;62;          16;19;           2;2;          86;99;     513.9;;;2021;4;ALL
Needham - William Mitchell;01990040;MATH;          67;77;           7;8;          60;69;          17;20;           3;3;          87;100;     509.9;;;2021;4;ALL
Neighborhood House Charter (District) - Neighborhood House Charter School;04440205;ELA;          17;43;           4;10;          13;33;          19;48;           4;10;          40;95;     497.5;;;2021;4;ALL
Neighborhood House Charter (District) - Neighborhood House Charter School;04440205;MATH;           6;15;           0;0;           6;15;          25;63;           9;23;          40;95;     479.7;;;2021;4;ALL
New Bedford - Abraham Lincoln;02010095;ELA;          33;33;           2;2;          31;31;          46;46;          21;21;         100;100;     488.8;;;2021;4;ALL
New Bedford - Abraham Lincoln;02010095;MATH;          18;18;           2;2;          16;16;          53;53;          29;29;         100;100;     480.1;;;2021;4;ALL
New Bedford - Alfred J Gomes;02010063;ELA;          17;20;           0;0;          17;20;          45;52;          25;29;          87;100;     482.5;;;2021;4;ALL
New Bedford - Alfred J Gomes;02010063;MATH;           6;7;           0;0;           6;7;          47;54;          34;39;          87;100;     472.6;;;2021;4;ALL
New Bedford - Betsey B Winslow;02010140;ELA;          24;65;           4;11;          20;54;          11;30;           2;5;          37;100;     506.4;;;2021;4;ALL
New Bedford - Betsey B Winslow;02010140;MATH;          15;41;           4;11;          11;30;          17;46;           5;14;          37;100;     493.3;;;2021;4;ALL
New Bedford - Carlos Pacheco;02010105;ELA;          16;23;           0;0;          16;23;          38;55;          15;22;          69;100;     485.7;;;2021;4;ALL
New Bedford - Carlos Pacheco;02010105;MATH;           8;12;           0;0;           8;12;          32;46;          29;42;          69;100;     473.6;;;2021;4;ALL
New Bedford - Casimir Pulaski;02010123;ELA;          44;50;           6;7;          38;43;          35;40;           9;10;          88;97;     497.3;;;2021;4;ALL
New Bedford - Casimir Pulaski;02010123;MATH;          33;38;           4;5;          29;33;          43;49;          12;14;          88;97;     493.5;;;2021;4;ALL
New Bedford - Charles S Ashley;02010010;ELA;          16;67;           0;0;          16;67;           8;33;           0;0;          24;100;     506.8;;;2021;4;ALL
New Bedford - Charles S Ashley;02010010;MATH;          13;54;           1;4;          12;50;          11;46;           0;0;          24;100;     502.4;;;2021;4;ALL
New Bedford - Elizabeth Carter Brooks;02010015;ELA;          22;55;           2;5;          20;50;          14;35;           4;10;          40;100;     501.5;;;2021;4;ALL
New Bedford - Elizabeth Carter Brooks;02010015;MATH;          12;30;           1;3;          11;28;          22;55;           6;15;          40;98;     489.7;;;2021;4;ALL
New Bedford - Ellen R Hathaway;02010075;ELA;          13;42;           0;0;          13;42;          12;39;           6;19;          31;100;     492.1;;;2021;4;ALL
New Bedford - Ellen R Hathaway;02010075;MATH;          18;58;           4;13;          14;45;           6;19;           7;23;          31;100;     501.3;;;2021;4;ALL
New Bedford - Elwyn G Campbell;02010020;ELA;          16;29;           1;2;          15;27;          27;48;          13;23;          56;99;     487.3;;;2021;4;ALL
New Bedford - Elwyn G Campbell;02010020;MATH;           8;14;           0;0;           8;14;          20;36;          28;50;          56;99;     472.5;;;2021;4;ALL
New Bedford - Hayden/McFadden;02010078;ELA;          16;19;           1;1;          15;18;          44;52;          25;29;          85;99;     483.6;;;2021;4;ALL
New Bedford - Hayden/McFadden;02010078;MATH;           7;8;           0;0;           7;8;          36;42;          42;49;          85;99;     470.2;;;2021;4;ALL
New Bedford - Irwin M. Jacobs Elementary School;02010070;ELA;           8;22;           1;3;           7;19;          19;53;           9;25;          36;100;     483.7;;;2021;4;ALL
New Bedford - Irwin M. Jacobs Elementary School;02010070;MATH;           3;8;           1;3;           2;6;          13;36;          20;56;          36;100;     466.6;;;2021;4;ALL
New Bedford - James B Congdon;02010040;ELA;          34;60;           3;5;          31;54;          22;39;           1;2;          57;100;     503.6;;;2021;4;ALL
New Bedford - James B Congdon;02010040;MATH;          18;32;           0;0;          18;32;          33;58;           6;11;          57;100;     491.5;;;2021;4;ALL
New Bedford - Jireh Swift;02010130;ELA;          11;48;           0;0;          11;48;           8;35;           4;17;          23;100;     493.1;;;2021;4;ALL
New Bedford - Jireh Swift;02010130;MATH;           7;30;           1;4;           6;26;          12;52;           4;17;          23;100;     492.3;;;2021;4;ALL
New Bedford - John Avery Parker;02010115;ELA;           7;21;           0;0;           7;21;          18;53;           9;26;          34;100;     483.6;;;2021;4;ALL
New Bedford - John Avery Parker;02010115;MATH;           3;9;           0;0;           3;9;          19;56;          12;35;          34;100;     474.5;;;2021;4;ALL
New Bedford - John B Devalles;02010050;ELA;          19;35;           0;0;          19;35;          32;58;           4;7;          55;100;     490.2;;;2021;4;ALL
New Bedford - John B Devalles;02010050;MATH;           3;5;           0;0;           3;5;          31;56;          21;38;          55;100;     475.2;;;2021;4;ALL
New Bedford - Renaissance Community Innovation School;02010124;ELA;          11;29;           0;0;          11;29;          23;61;           4;11;          38;98;     490.6;;;2021;4;ALL
New Bedford - Renaissance Community Innovation School;02010124;MATH;           2;5;           0;0;           2;5;          20;51;          17;44;          39;100;     472.4;;;2021;4;ALL
New Bedford - Sgt Wm H Carney Academy;02010045;ELA;          39;37;           5;5;          34;32;          44;42;          23;22;         106;96;     493.8;;;2021;4;ALL
New Bedford - Sgt Wm H Carney Academy;02010045;MATH;          26;25;           3;3;          23;22;          39;38;          39;38;         104;95;     481.1;;;2021;4;ALL
New Bedford - Thomas R Rodman;02010125;ELA;          11;37;           2;7;           9;30;          14;47;           5;17;          30;100;     493.9;;;2021;4;ALL
New Bedford - Thomas R Rodman;02010125;MATH;           6;20;           1;3;           5;17;          21;70;           3;10;          30;100;     487.5;;;2021;4;ALL
New Bedford - William H Taylor;02010135;ELA;          13;46;           1;4;          12;43;          11;39;           4;14;          28;100;     496.5;;;2021;4;ALL
New Bedford - William H Taylor;02010135;MATH;          12;43;           4;14;           8;29;          13;46;           3;11;          28;100;     495.7;;;2021;4;ALL
New Salem-Wendell - Swift River;07280015;ELA;           7;41;           0;0;           7;41;           9;53;           1;6;          17;100;     496.1;;;2021;4;ALL
New Salem-Wendell - Swift River;07280015;MATH;           7;41;           0;0;           7;41;           7;41;           3;18;          17;100;     488.3;;;2021;4;ALL
Newburyport - Edward G. Molin Elementary School;02040030;ELA;          94;67;          12;9;          82;59;          42;30;           4;3;         140;100;     506.1;;;2021;4;ALL
Newburyport - Edward G. Molin Elementary School;02040030;MATH;          53;38;           4;3;          49;35;          77;55;          10;7;         140;100;     494.5;;;2021;4;ALL
Newton - A E Angier;02070005;ELA;          73;74;          16;16;          57;58;          20;20;           6;6;          99;99;     511.2;;;2021;4;ALL
Newton - A E Angier;02070005;MATH;          57;58;          10;10;          47;47;          35;35;           7;7;          99;99;     502.3;;;2021;4;ALL
Newton - Bowen;02070015;ELA;          36;64;           6;11;          30;54;          15;27;           5;9;          56;98;     506.5;;;2021;4;ALL
Newton - Bowen;02070015;MATH;          28;50;           5;9;          23;41;          21;38;           7;13;          56;98;     497.2;;;2021;4;ALL
Newton - C C Burr;02070020;ELA;          28;67;           6;14;          22;52;          12;29;           2;5;          42;100;     509.8;;;2021;4;ALL
Newton - C C Burr;02070020;MATH;          22;52;           3;7;          19;45;          15;36;           5;12;          42;100;     499.9;;;2021;4;ALL
Newton - Cabot;02070025;ELA;          36;73;           8;16;          28;57;           8;16;           5;10;          49;86;     511.3;;;2021;4;ALL
Newton - Cabot;02070025;MATH;          26;53;           3;6;          23;47;          16;33;           7;14;          49;86;     496.2;;;2021;4;ALL
Newton - Countryside;02070040;ELA;          56;86;          16;25;          40;62;           7;11;           2;3;          65;97;     517.9;;;2021;4;ALL
Newton - Countryside;02070040;MATH;          45;69;           6;9;          39;60;          17;26;           3;5;          65;97;     507.0;;;2021;4;ALL
Newton - Franklin;02070055;ELA;          63;85;          15;20;          48;65;          10;14;           1;1;          74;94;     517.6;;;2021;4;ALL
Newton - Franklin;02070055;MATH;          38;51;           2;3;          36;49;          35;47;           1;1;          74;94;     502.1;;;2021;4;ALL
Newton - Horace Mann;02070075;ELA;          50;75;          15;22;          35;52;          14;21;           3;4;          67;99;     513.0;;;2021;4;ALL
Newton - Horace Mann;02070075;MATH;          37;54;          11;16;          26;38;          22;32;           9;13;          68;100;     503.0;;;2021;4;ALL
Newton - John Ward;02070120;ELA;          29;76;           6;16;          23;61;           9;24;           0;0;          38;100;     516.0;;;2021;4;ALL
Newton - John Ward;02070120;MATH;          28;74;           3;8;          25;66;           9;24;           1;3;          38;100;     508.0;;;2021;4;ALL
Newton - Lincoln-Eliot;02070070;ELA;          33;63;           3;6;          30;58;          15;29;           4;8;          52;98;     504.8;;;2021;4;ALL
Newton - Lincoln-Eliot;02070070;MATH;          22;42;           2;4;          20;38;          24;46;           6;12;          52;98;     495.0;;;2021;4;ALL
Newton - Mason-Rice;02070080;ELA;          59;92;          19;30;          40;63;           5;8;           0;0;          64;96;     522.3;;;2021;4;ALL
Newton - Mason-Rice;02070080;MATH;          48;75;           7;11;          41;64;          15;23;           1;2;          64;96;     509.7;;;2021;4;ALL
Newton - Memorial Spaulding;02070105;ELA;          53;71;          17;23;          36;48;          19;25;           3;4;          75;96;     512.1;;;2021;4;ALL
Newton - Memorial Spaulding;02070105;MATH;          42;56;           8;11;          34;45;          29;39;           4;5;          75;96;     503.9;;;2021;4;ALL
Newton - Peirce;02070100;ELA;          28;76;          11;30;          17;46;           7;19;           2;5;          37;90;     519.2;;;2021;4;ALL
Newton - Peirce;02070100;MATH;          24;63;           4;11;          20;53;          10;26;           4;11;          38;93;     506.8;;;2021;4;ALL
Newton - Underwood;02070115;ELA;          31;76;           4;10;          27;66;           7;17;           3;7;          41;100;     512.0;;;2021;4;ALL
Newton - Underwood;02070115;MATH;          19;46;           3;7;          16;39;          18;44;           4;10;          41;100;     499.7;;;2021;4;ALL
Newton - Williams;02070125;ELA;          25;64;           4;10;          21;54;          11;28;           3;8;          39;100;     507.3;;;2021;4;ALL
Newton - Williams;02070125;MATH;          20;51;           2;5;          18;46;          15;38;           4;10;          39;100;     498.6;;;2021;4;ALL
Newton - Zervas;02070130;ELA;          56;73;          11;14;          45;58;          17;22;           4;5;          77;98;     511.6;;;2021;4;ALL
Newton - Zervas;02070130;MATH;          44;58;           8;11;          36;47;          23;30;           9;12;          76;96;     502.7;;;2021;4;ALL
Norfolk - Freeman-Kennedy School;02080005;ELA;          92;68;           9;7;          83;61;          38;28;           5;4;         135;99;     506.1;;;2021;4;ALL
Norfolk - Freeman-Kennedy School;02080005;MATH;          74;55;           6;4;          68;51;          53;40;           7;5;         134;99;     501.6;;;2021;4;ALL
North Adams - Brayton;02090035;ELA;           5;17;           2;7;           3;10;          21;70;           4;13;          30;100;     487.6;;;2021;4;ALL
North Adams - Brayton;02090035;MATH;           1;3;           0;0;           1;3;          16;53;          13;43;          30;100;     471.7;;;2021;4;ALL
North Adams - Colegrove Park Elementary;02090008;ELA;          17;45;           0;0;          17;45;          11;29;          10;26;          38;100;     490.6;;;2021;4;ALL
North Adams - Colegrove Park Elementary;02090008;MATH;           6;16;           1;3;           5;13;          15;39;          17;45;          38;100;     475.3;;;2021;4;ALL
North Adams - Greylock;02090015;ELA;           7;30;           3;13;           4;17;          11;48;           5;22;          23;96;     491.5;;;2021;4;ALL
North Adams - Greylock;02090015;MATH;           8;35;           2;9;           6;26;           6;26;           9;39;          23;96;     482.5;;;2021;4;ALL
North Andover - Annie L Sargent School;02110018;ELA;          46;53;           2;2;          44;51;          28;32;          13;15;          87;100;     500.4;;;2021;4;ALL
North Andover - Annie L Sargent School;02110018;MATH;          41;47;           5;6;          36;41;          35;40;          11;13;          87;100;     497.7;;;2021;4;ALL
North Andover - Atkinson;02110001;ELA;          35;58;           3;5;          32;53;          24;40;           1;2;          60;100;     502.4;;;2021;4;ALL
North Andover - Atkinson;02110001;MATH;          28;47;           1;2;          27;45;          29;48;           3;5;          60;100;     498.3;;;2021;4;ALL
North Andover - Franklin;02110010;ELA;          46;59;          11;14;          35;45;          24;31;           8;10;          78;100;     504.9;;;2021;4;ALL
North Andover - Franklin;02110010;MATH;          47;60;          15;19;          32;41;          22;28;           9;12;          78;100;     506.5;;;2021;4;ALL
North Andover - Kittredge;02110015;ELA;          29;60;           4;8;          25;52;          16;33;           3;6;          48;100;     504.5;;;2021;4;ALL
North Andover - Kittredge;02110015;MATH;          32;67;           4;8;          28;58;          14;29;           2;4;          48;100;     507.8;;;2021;4;ALL
North Andover - Thomson;02110020;ELA;          28;52;           1;2;          27;50;          22;41;           4;7;          54;97;     502.2;;;2021;4;ALL
North Andover - Thomson;02110020;MATH;          24;44;           1;2;          23;43;          22;41;           8;15;          54;98;     492.8;;;2021;4;ALL
North Attleborough - Amvet Boulevard;02120007;ELA;          35;54;           2;3;          33;51;          27;42;           3;5;          65;99;     498.9;;;2021;4;ALL
North Attleborough - Amvet Boulevard;02120007;MATH;          30;46;           4;6;          26;40;          26;40;           9;14;          65;99;     494.9;;;2021;4;ALL
North Attleborough - Community;02120030;ELA;          28;55;           6;12;          22;43;          18;35;           5;10;          51;100;     502.1;;;2021;4;ALL
North Attleborough - Community;02120030;MATH;          17;33;           3;6;          14;27;          25;49;           9;18;          51;100;     489.8;;;2021;4;ALL
