School Name;School Code;Subject;M+E #;M+E %;E #;E %;M #;M %;PM #;PM %;NM #;NM %;No. of Students Included;Part. Rate %;Avg. Scaled Score;SGP;Included In SGP;year;grade;student_group
Athol-Royalston - Athol-Royalston Middle School;06150305;SCI;          27;23;           2;2;          25;22;          57;50;          31;27;         115;96;     485.1;;;2021;ALL;high needs
Athol-Royalston - Royalston Community School;06150050;ELA;          13;36;           4;11;           9;25;          20;56;           3;8;          36;100;     497.4;;          15;2021;ALL;high needs
Athol-Royalston - Royalston Community School;06150050;MATH;          13;36;           1;3;          12;33;          18;50;           5;14;          36;100;     491.1;;          15;2021;ALL;high needs
Atlantis Charter (District) - Atlantis Charter School;04910550;ELA;         119;30;          11;3;         108;28;         196;50;          76;19;         391;100;     487.9;          28.8;         244;2021;ALL;high needs
Atlantis Charter (District) - Atlantis Charter School;04910550;MATH;          63;16;           2;1;          61;16;         212;54;         116;30;         391;100;     480.1;          25.2;         244;2021;ALL;high needs
Atlantis Charter (District) - Atlantis Charter School;04910550;SCI;          16;15;           1;1;          15;14;          62;57;          30;28;         108;100;     481.2;;;2021;ALL;high needs
Attleboro - A. Irvin Studley Elementary School;00160001;ELA;          29;43;           3;4;          26;38;          34;50;           5;7;          68;100;     494.7;;;2021;ALL;high needs
Attleboro - A. Irvin Studley Elementary School;00160001;MATH;           7;10;           1;1;           6;9;          37;54;          24;35;          68;100;     478.0;;;2021;ALL;high needs
Attleboro - Cyril K. Brennan Middle School;00160315;ELA;          79;25;           7;2;          72;23;         139;44;         100;31;         318;96;     485.3;          30.9;         266;2021;ALL;high needs
Attleboro - Cyril K. Brennan Middle School;00160315;MATH;          44;14;           4;1;          40;13;         159;50;         114;36;         317;96;     479.7;          23.1;         265;2021;ALL;high needs
Attleboro - Cyril K. Brennan Middle School;00160315;SCI;          30;21;           1;1;          29;20;          61;42;          53;37;         144;96;     482.1;;;2021;ALL;high needs
Attleboro - Hill-Roberts Elementary School;00160045;ELA;          23;32;           1;1;          22;31;          41;57;           8;11;          72;100;     490.5;;;2021;ALL;high needs
Attleboro - Hill-Roberts Elementary School;00160045;MATH;          12;17;           0;0;          12;17;          33;46;          27;38;          72;100;     476.0;;;2021;ALL;high needs
Attleboro - Hyman Fine Elementary School;00160040;ELA;          35;37;           6;6;          29;31;          46;49;          13;14;          94;100;     492.7;;;2021;ALL;high needs
Attleboro - Hyman Fine Elementary School;00160040;MATH;          19;20;           0;0;          19;20;          41;44;          34;36;          94;100;     478.8;;;2021;ALL;high needs
Attleboro - Peter Thacher Elementary School;00160050;ELA;          31;31;           1;1;          30;30;          43;43;          25;25;          99;99;     492.9;;;2021;ALL;high needs
Attleboro - Peter Thacher Elementary School;00160050;MATH;          21;21;           1;1;          20;20;          34;34;          44;44;          99;99;     479.9;;;2021;ALL;high needs
Attleboro - Robert J. Coelho Middle School;00160305;ELA;          64;25;           3;1;          61;24;         122;49;          65;26;         251;99;     484.6;          30.9;         243;2021;ALL;high needs
Attleboro - Robert J. Coelho Middle School;00160305;MATH;          52;21;           2;1;          50;20;         140;56;          59;24;         251;99;     484.1;          33.2;         242;2021;ALL;high needs
Attleboro - Robert J. Coelho Middle School;00160305;SCI;          37;31;           6;5;          31;26;          62;51;          22;18;         121;98;     489.9;;;2021;ALL;high needs
Attleboro - Thomas Willett Elementary School;00160035;ELA;          22;31;           2;3;          20;28;          36;51;          13;18;          71;99;     488.0;;;2021;ALL;high needs
Attleboro - Thomas Willett Elementary School;00160035;MATH;          16;23;           1;1;          15;21;          29;41;          26;37;          71;99;     478.4;;;2021;ALL;high needs
Attleboro - Wamsutta Middle School;00160320;ELA;          65;27;           8;3;          57;24;         118;49;          59;24;         242;99;     486.5;          33.5;         225;2021;ALL;high needs
Attleboro - Wamsutta Middle School;00160320;MATH;          48;20;           4;2;          44;18;         135;56;          59;24;         242;99;     483.4;          30.5;         225;2021;ALL;high needs
Attleboro - Wamsutta Middle School;00160320;SCI;          21;21;           0;0;          21;21;          52;51;          29;28;         102;99;     483.5;;;2021;ALL;high needs
Auburn - Auburn Middle;00170305;ELA;          66;35;           7;4;          59;31;          73;38;          51;27;         190;96;     488.7;          29.0;         181;2021;ALL;high needs
Auburn - Auburn Middle;00170305;MATH;          42;22;           6;3;          36;19;          99;52;          49;26;         190;95;     485.6;          30.7;         181;2021;ALL;high needs
Auburn - Auburn Middle;00170305;SCI;          14;28;           3;6;          11;22;          23;46;          13;26;          50;93;     489.6;;;2021;ALL;high needs
Auburn - Swanson Road Intermediate School;00170030;ELA;          67;34;           5;3;          62;32;          90;46;          38;19;         195;98;     491.6;          29.1;          66;2021;ALL;high needs
