School Name;School Code;Subject;M+E #;M+E %;E #;E %;M #;M %;PM #;PM %;NM #;NM %;No. of Students Included;Part. Rate %;Avg. Scaled Score;SGP;Included In SGP;year;grade;student_group
Reading - Reading Memorial High;02460505;ELA;         251;85;          93;32;         158;54;          41;14;           2;1;         294;98;     519.5;          52.7;         290;2021;10;ALL
Reading - Reading Memorial High;02460505;MATH;         214;73;          40;14;         174;60;          68;23;          10;3;         292;97;     510.1;          32.9;         288;2021;10;ALL
Revere - Revere High;02480505;ELA;         217;56;          64;17;         153;40;         122;32;          48;12;         387;87;     502.1;          43.6;         340;2021;10;ALL
Revere - Revere High;02480505;MATH;         155;41;          28;7;         127;33;         167;44;          59;15;         381;85;     495.5;          29.2;         333;2021;10;ALL
Rising Tide Charter Public (District) - Rising Tide Charter Public School;04830305;ELA;          54;75;          10;14;          44;61;          16;22;           2;3;          72;100;     508.6;          56.9;          61;2021;10;ALL
Rising Tide Charter Public (District) - Rising Tide Charter Public School;04830305;MATH;          45;63;           1;1;          44;61;          22;31;           5;7;          72;100;     502.4;          44.1;          61;2021;10;ALL
Rockland - Rockland Senior High;02510505;ELA;          78;61;          19;15;          59;46;          35;27;          15;12;         128;97;     504.1;          46.2;         118;2021;10;ALL
Rockland - Rockland Senior High;02510505;MATH;          63;49;           3;2;          60;47;          48;38;          17;13;         128;97;     494.4;          26.7;         119;2021;10;ALL
Rockport - Rockport High;02520510;ELA;          37;66;           7;13;          30;54;          17;30;           2;4;          56;93;     507.8;          46.1;          52;2021;10;ALL
Rockport - Rockport High;02520510;MATH;          32;55;           4;7;          28;48;          19;33;           7;12;          58;97;     499.9;          35.7;          53;2021;10;ALL
Roxbury Preparatory Charter (District) - Roxbury Preparatory Charter School;04840505;ELA;          53;34;           4;3;          49;32;          82;53;          19;12;         154;93;     493.7;          33.6;         138;2021;10;ALL
Roxbury Preparatory Charter (District) - Roxbury Preparatory Charter School;04840505;MATH;          39;25;           1;1;          38;25;          92;60;          22;14;         153;92;     487.5;          17.7;         137;2021;10;ALL
Salem - Salem High;02580505;ELA;          73;52;          18;13;          55;39;          55;39;          12;9;         140;82;     503.0;          47.2;         132;2021;10;ALL
Salem - Salem High;02580505;MATH;          44;32;           7;5;          37;27;          75;54;          19;14;         138;81;     492.2;          23.6;         130;2021;10;ALL
Salem Academy Charter (District) - Salem Academy Charter School;04850485;ELA;          55;73;          14;19;          41;55;          18;24;           2;3;          75;100;     510.5;          57.0;          72;2021;10;ALL
Salem Academy Charter (District) - Salem Academy Charter School;04850485;MATH;          36;48;           1;1;          35;47;          32;43;           7;9;          75;100;     498.1;          24.3;          72;2021;10;ALL
Sandwich - Sandwich Middle High School;02610505;ELA;         121;79;          34;22;          87;57;          28;18;           4;3;         153;95;     514.4;          56.3;         143;2021;10;ALL
Sandwich - Sandwich Middle High School;02610505;MATH;          86;55;          12;8;          74;48;          59;38;          10;6;         155;97;     501.7;          31.5;         145;2021;10;ALL
Saugus - Saugus High;02620505;ELA;          58;51;           8;7;          50;44;          43;38;          13;11;         114;75;     499.7;          48.3;         103;2021;10;ALL
Saugus - Saugus High;02620505;MATH;          38;34;           7;6;          31;28;          53;47;          21;19;         112;74;     492.0;          24.8;         101;2021;10;ALL
Scituate - Scituate High School;02640505;ELA;         150;82;          51;28;          99;54;          30;16;           2;1;         182;95;     518.9;          61.3;         172;2021;10;ALL
Scituate - Scituate High School;02640505;MATH;         120;66;          15;8;         105;58;          55;30;           6;3;         181;94;     506.8;          36.1;         169;2021;10;ALL
Seekonk - Seekonk High;02650505;ELA;         104;75;          44;32;          60;43;          32;23;           2;1;         138;98;     515.8;          55.7;         127;2021;10;ALL
Seekonk - Seekonk High;02650505;MATH;          89;64;          10;7;          79;57;          42;30;           7;5;         138;98;     505.6;          36.6;         128;2021;10;ALL
Sharon - Sharon High;02660505;ELA;         226;86;          93;35;         133;51;          35;13;           2;1;         263;95;     522.2;          61.4;         243;2021;10;ALL
Sharon - Sharon High;02660505;MATH;         207;79;         103;39;         104;40;          48;18;           6;2;         261;94;     522.3;          47.1;         242;2021;10;ALL
Shawsheen Valley Regional Vocational Technical - Shawsheen Valley Vocational Technical High School;08710605;ELA;         213;72;          46;16;         167;56;          80;27;           3;1;         296;98;     509.8;          67.5;         254;2021;10;ALL
Shawsheen Valley Regional Vocational Technical - Shawsheen Valley Vocational Technical High School;08710605;MATH;         148;50;          12;4;         136;46;         140;47;           8;3;         296;97;     499.2;          46.0;         278;2021;10;ALL
Shrewsbury - Shrewsbury High School;02710505;ELA;         388;84;         165;36;         223;48;          56;12;          18;4;         462;97;     519.7;          51.4;         421;2021;10;ALL
Shrewsbury - Shrewsbury High School;02710505;MATH;         354;77;         150;33;         204;44;          90;20;          16;3;         460;97;     519.1;          53.1;         419;2021;10;ALL
Silver Lake - Silver Lake Regional High;07600505;ELA;         189;73;          52;20;         137;53;          57;22;          12;5;         258;94;     511.5;          55.5;         247;2021;10;ALL
Silver Lake - Silver Lake Regional High;07600505;MATH;         166;65;          23;9;         143;56;          72;28;          18;7;         256;93;     504.9;          37.8;         246;2021;10;ALL
Sizer School: A North Central Charter Essential (District) - Sizer School: A North Central Charter Essential School;04740505;ELA;          26;54;           1;2;          25;52;          16;33;           6;13;          48;87;     495.2;          29.9;          45;2021;10;ALL
Sizer School: A North Central Charter Essential (District) - Sizer School: A North Central Charter Essential School;04740505;MATH;          15;31;           0;0;          15;31;          26;53;           8;16;          49;89;     487.4;          34.2;          45;2021;10;ALL
Somerset Berkley Regional School District - Somerset Berkley Regional High School;07630505;ELA;         159;70;          59;26;         100;44;          58;26;           9;4;         226;95;     513.0;          54.8;         216;2021;10;ALL
Somerset Berkley Regional School District - Somerset Berkley Regional High School;07630505;MATH;         150;66;          28;12;         122;54;          62;27;          14;6;         226;96;     506.1;          35.5;         214;2021;10;ALL
Somerville - Somerville High;02740505;ELA;         142;58;          41;17;         101;41;          63;26;          41;17;         246;90;     502.3;          51.9;         207;2021;10;ALL
Somerville - Somerville High;02740505;MATH;         108;43;          21;8;          87;35;         102;40;          42;17;         252;92;     495.5;          33.7;         210;2021;10;ALL
South Hadley - South Hadley High;02780505;ELA;          71;57;          15;12;          56;45;          50;40;           4;3;         125;93;     505.8;          52.7;         120;2021;10;ALL
South Hadley - South Hadley High;02780505;MATH;          57;46;          11;9;          46;37;          54;44;          13;10;         124;92;     498.4;          40.9;         119;2021;10;ALL
South Middlesex Regional Vocational Technical - Joseph P Keefe Technical High School;08290605;ELA;          54;28;           9;5;          45;24;          88;46;          49;26;         191;94;     488.6;          54.8;         154;2021;10;ALL
South Middlesex Regional Vocational Technical - Joseph P Keefe Technical High School;08290605;MATH;          42;22;           4;2;          38;20;          92;48;          57;30;         191;94;     483.6;          34.1;         153;2021;10;ALL
South Shore Charter Public (District) - South Shore Charter Public School;04880550;ELA;          50;57;           8;9;          42;48;          33;38;           5;6;          88;99;     503.3;          50.9;          76;2021;10;ALL
South Shore Charter Public (District) - South Shore Charter Public School;04880550;MATH;          32;36;           4;5;          28;32;          49;56;           7;8;          88;99;     495.0;          44.3;          76;2021;10;ALL
South Shore Regional Vocational Technical - South Shore Vocational Technical High;08730605;ELA;         101;63;          18;11;          83;52;          54;34;           5;3;         160;100;     506.2;          62.9;         148;2021;10;ALL
South Shore Regional Vocational Technical - South Shore Vocational Technical High;08730605;MATH;          65;41;           3;2;          62;39;          78;49;          17;11;         160;100;     494.5;          39.4;         147;2021;10;ALL
Southbridge - Southbridge High School;02770515;ELA;          14;21;           0;0;          14;21;          34;52;          18;27;          66;77;     483.3;          52.9;          56;2021;10;ALL
Southbridge - Southbridge High School;02770515;MATH;           4;6;           0;0;           4;6;          33;51;          28;43;          65;76;     472.9;          35.5;          56;2021;10;ALL
Southeastern Regional Vocational Technical - Southeastern Regional Vocational Technical;08720605;ELA;         208;56;          28;8;         180;48;         147;40;          17;5;         372;95;     502.2;          51.0;         349;2021;10;ALL
Southeastern Regional Vocational Technical - Southeastern Regional Vocational Technical;08720605;MATH;         154;41;           9;2;         145;39;         192;52;          26;7;         372;95;     495.1;          38.7;         348;2021;10;ALL
Southern Berkshire - Mt Everett Regional;07650505;ELA;          35;66;           9;17;          26;49;          14;26;           4;8;          53;100;     510.6;          61.9;          49;2021;10;ALL
Southern Berkshire - Mt Everett Regional;07650505;MATH;          20;38;           1;2;          19;36;          27;51;           6;11;          53;100;     495.2;          41.3;          49;2021;10;ALL
Southern Worcester County Regional Vocational School District - Bay Path Regional Vocational Technical High School;08760605;ELA;         170;64;          34;13;         136;51;          92;35;           4;2;         266;92;     507.0;          60.0;         254;2021;10;ALL
Southern Worcester County Regional Vocational School District - Bay Path Regional Vocational Technical High School;08760605;MATH;         130;49;          11;4;         119;45;         110;42;          24;9;         264;91;     497.5;          41.1;         252;2021;10;ALL
Southwick-Tolland-Granville Regional School District - Southwick Regional School;07660505;ELA;          48;58;           7;8;          41;49;          32;39;           3;4;          83;86;     504.1;          49.0;          80;2021;10;ALL
Southwick-Tolland-Granville Regional School District - Southwick Regional School;07660505;MATH;          43;51;           3;4;          40;48;          33;39;           8;10;          84;87;     499.9;          39.0;          80;2021;10;ALL
Spencer-E Brookfield - David Prouty High;07670505;ELA;          28;52;           4;7;          24;44;          24;44;           2;4;          54;79;     501.5;          46.7;          53;2021;10;ALL
Spencer-E Brookfield - David Prouty High;07670505;MATH;          16;31;           1;2;          15;29;          29;56;           7;13;          52;76;     491.4;          30.1;          51;2021;10;ALL
Springfield - Conservatory of the Arts;02810475;ELA;           7;26;           0;0;           7;26;          14;52;           6;22;          27;60;     483.6;          34.4;          26;2021;10;ALL
Springfield - Conservatory of the Arts;02810475;MATH;           0;0;           0;0;           0;0;          16;59;          11;41;          27;60;     473.0;          29.9;          26;2021;10;ALL
Springfield - High School Of Commerce;02810510;ELA;          69;38;          10;5;          59;32;          62;34;          53;29;         184;59;     490.2;          39.0;         147;2021;10;ALL
Springfield - High School Of Commerce;02810510;MATH;          50;27;           5;3;          45;25;          65;36;          68;37;         183;58;     483.2;          23.3;         150;2021;10;ALL
Springfield - John J Duggan Academy;02810320;ELA;          32;46;           6;9;          26;37;          25;36;          13;19;          70;90;     495.7;          46.3;          69;2021;10;ALL
Springfield - John J Duggan Academy;02810320;MATH;          23;33;           0;0;          23;33;          35;50;          12;17;          70;90;     489.1;          24.1;          69;2021;10;ALL
Springfield - Roger L. Putnam Vocational Technical Academy;02810620;ELA;         150;49;          16;5;         134;44;         129;42;          28;9;         307;90;     497.8;          47.5;         304;2021;10;ALL
Springfield - Roger L. Putnam Vocational Technical Academy;02810620;MATH;          98;32;           7;2;          91;30;         153;50;          56;18;         307;90;     489.3;          30.5;         304;2021;10;ALL
Springfield - Springfield Central High;02810500;ELA;          93;41;          19;8;          74;32;          93;41;          43;19;         229;48;     494.9;          48.6;         197;2021;10;ALL
Springfield - Springfield Central High;02810500;MATH;          59;27;           6;3;          53;24;         104;48;          54;25;         217;45;     486.3;          28.8;         187;2021;10;ALL
Springfield - Springfield High School;02810570;MATH;           0;0;           0;0;           0;0;           4;40;           6;60;          10;63;     463.9;;           4;2021;10;ALL
Springfield - Springfield High School of Science and Technology;02810530;ELA;          38;15;           2;1;          36;15;         124;50;          86;35;         248;87;     481.1;          36.5;         204;2021;10;ALL
Springfield - Springfield High School of Science and Technology;02810530;MATH;          18;7;           0;0;          18;7;         128;52;         101;41;         247;86;     475.0;          27.3;         206;2021;10;ALL
Springfield - Springfield International Academy at Sci-Tech;02810700;ELA;           0;0;           0;0;           0;0;           0;0;          20;100;          20;74;     447.2;;           1;2021;10;ALL
Springfield - Springfield International Academy at Sci-Tech;02810700;MATH;           0;0;           0;0;           0;0;           4;20;          16;80;          20;74;     463.6;;           1;2021;10;ALL
Springfield - Springfield Public Day High School;02810550;MATH;           0;0;           0;0;           0;0;           3;25;           9;75;          12;71;     468.8;;           7;2021;10;ALL
Springfield - The Springfield Renaissance School an Expeditionary Learning School;02810205;ELA;          42;67;           8;13;          34;54;          14;22;           7;11;          63;78;     506.6;          63.4;          56;2021;10;ALL
Springfield - The Springfield Renaissance School an Expeditionary Learning School;02810205;MATH;          17;27;           3;5;          14;22;          34;54;          12;19;          63;78;     490.0;          36.4;          56;2021;10;ALL
Springfield International Charter (District) - Springfield International Charter School;04410505;ELA;          45;52;           5;6;          40;47;          37;43;           4;5;          86;96;     500.1;          47.2;          81;2021;10;ALL
Springfield International Charter (District) - Springfield International Charter School;04410505;MATH;          29;35;           3;4;          26;31;          42;51;          12;14;          83;93;     491.9;          42.5;          78;2021;10;ALL
Stoneham - Stoneham High;02840505;ELA;         107;76;          33;23;          74;52;          30;21;           4;3;         141;99;     512.2;          55.0;         133;2021;10;ALL
Stoneham - Stoneham High;02840505;MATH;          75;53;          10;7;          65;46;          57;40;           9;6;         141;98;     501.0;          36.7;         133;2021;10;ALL
Stoughton - Stoughton High;02850505;ELA;         138;62;          46;21;          92;41;          62;28;          22;10;         222;97;     507.2;          56.9;         202;2021;10;ALL
Stoughton - Stoughton High;02850505;MATH;         112;51;          23;10;          89;40;          87;40;          21;10;         220;96;     500.1;          36.4;         201;2021;10;ALL
Sturgis Charter Public (District) - Sturgis Charter Public School;04890505;ELA;         197;92;          79;37;         118;55;          15;7;           1;0;         213;93;     523.8;          63.1;         173;2021;10;ALL
Sturgis Charter Public (District) - Sturgis Charter Public School;04890505;MATH;         172;81;          43;20;         129;61;          40;19;           1;0;         213;93;     515.8;          51.7;         177;2021;10;ALL
Sutton - Sutton High School;02900510;ELA;          68;83;          25;30;          43;52;          12;15;           2;2;          82;90;     517.5;          55.8;          76;2021;10;ALL
Sutton - Sutton High School;02900510;MATH;          50;61;          10;12;          40;49;          30;37;           2;2;          82;90;     507.4;          38.3;          77;2021;10;ALL
Swampscott - Swampscott High;02910505;ELA;         104;74;          35;25;          69;49;          34;24;           3;2;         141;93;     513.2;          53.7;         135;2021;10;ALL
Swampscott - Swampscott High;02910505;MATH;          93;67;          18;13;          75;54;          38;27;           8;6;         139;92;     506.1;          38.2;         133;2021;10;ALL
Swansea - Joseph Case High;02920505;ELA;          79;76;          23;22;          56;54;          18;17;           7;7;         104;92;     512.0;          71.0;          96;2021;10;ALL
Swansea - Joseph Case High;02920505;MATH;          56;54;          10;10;          46;45;          40;39;           7;7;         103;91;     500.3;          40.2;          95;2021;10;ALL
TEC Connections Academy Commonwealth Virtual School District - TEC Connections Academy Commonwealth Virtual School;39020900;ELA;          40;63;          11;17;          29;45;          20;31;           4;6;          64;24;     511.3;          57.8;          44;2021;10;ALL
TEC Connections Academy Commonwealth Virtual School District - TEC Connections Academy Commonwealth Virtual School;39020900;MATH;          32;50;           0;0;          32;50;          25;39;           7;11;          64;24;     498.6;          39.9;          44;2021;10;ALL
Tantasqua - Tantasqua Regional Sr High;07700505;ELA;         129;82;          47;30;          82;52;          24;15;           5;3;         158;96;     518.0;          65.2;         150;2021;10;ALL
Tantasqua - Tantasqua Regional Sr High;07700505;MATH;         126;80;          27;17;          99;63;          28;18;           4;3;         158;95;     513.6;          49.0;         151;2021;10;ALL
Tantasqua - Tantasqua Regional Vocational;07700605;ELA;          66;56;          13;11;          53;45;          48;41;           4;3;         118;95;     506.0;          62.4;         115;2021;10;ALL
Tantasqua - Tantasqua Regional Vocational;07700605;MATH;          67;57;           8;7;          59;50;          49;42;           1;1;         117;94;     502.7;          42.4;         114;2021;10;ALL
Taunton - Taunton High;02930505;ELA;         203;53;          29;8;         174;45;         141;37;          41;11;         385;79;     499.8;          48.4;         358;2021;10;ALL
Taunton - Taunton High;02930505;MATH;         138;36;          19;5;         119;31;         190;50;          51;13;         379;78;     493.3;          31.5;         354;2021;10;ALL
Tewksbury - Tewksbury Memorial High;02950505;ELA;         136;74;          40;22;          96;52;          45;24;           3;2;         184;98;     514.0;          48.9;         174;2021;10;ALL
Tewksbury - Tewksbury Memorial High;02950505;MATH;         108;59;          15;8;          93;51;          67;36;           9;5;         184;98;     504.9;          33.4;         174;2021;10;ALL
Tri-County Regional Vocational Technical - Tri-County Regional Vocational Technical;08780605;ELA;         159;73;          33;15;         126;58;          56;26;           3;1;         218;97;     509.5;          66.2;         210;2021;10;ALL
Tri-County Regional Vocational Technical - Tri-County Regional Vocational Technical;08780605;MATH;         107;49;          10;5;          97;44;          98;45;          13;6;         218;97;     498.4;          36.5;         209;2021;10;ALL
Triton - Triton Regional High School;07730505;ELA;         117;70;          33;20;          84;50;          46;27;           5;3;         168;95;     510.8;          55.2;         151;2021;10;ALL
Triton - Triton Regional High School;07730505;MATH;          74;45;          17;10;          57;34;          78;47;          14;8;         166;94;     499.0;          32.9;         151;2021;10;ALL
Tyngsborough - Tyngsborough High School;03010505;ELA;          77;77;          21;21;          56;56;          17;17;           6;6;         100;92;     512.0;          55.1;          98;2021;10;ALL
Tyngsborough - Tyngsborough High School;03010505;MATH;          74;74;          19;19;          55;55;          22;22;           4;4;         100;92;     511.3;          51.0;          98;2021;10;ALL
Upper Cape Cod Regional Vocational Technical - Upper Cape Cod Vocational Technical;08790605;ELA;          79;50;           9;6;          70;45;          66;42;          12;8;         157;99;     499.5;          47.4;         147;2021;10;ALL
Upper Cape Cod Regional Vocational Technical - Upper Cape Cod Vocational Technical;08790605;MATH;          46;30;           1;1;          45;29;         100;65;           9;6;         155;97;     491.5;          27.1;         146;2021;10;ALL
Uxbridge - Uxbridge High;03040505;ELA;          76;70;          23;21;          53;49;          24;22;           9;8;         109;97;     508.3;          55.0;         101;2021;10;ALL
Uxbridge - Uxbridge High;03040505;MATH;          62;56;           5;5;          57;52;          36;33;          12;11;         110;98;     499.3;          36.7;         101;2021;10;ALL
Wachusett - Wachusett Regional High;07750505;ELA;         397;82;         157;33;         240;50;          70;14;          16;3;         483;98;     519.2;          53.9;         464;2021;10;ALL
Wachusett - Wachusett Regional High;07750505;MATH;         360;75;          75;16;         285;59;         100;21;          21;4;         481;97;     510.9;          39.1;         462;2021;10;ALL
Wakefield - Wakefield Memorial High;03050505;ELA;         144;71;          35;17;         109;54;          52;26;           7;3;         203;97;     510.8;          58.3;         197;2021;10;ALL
Wakefield - Wakefield Memorial High;03050505;MATH;         126;62;          20;10;         106;52;          68;33;           9;4;         203;97;     504.7;          42.5;         194;2021;10;ALL
Walpole - Walpole High;03070505;ELA;         185;75;          45;18;         140;56;          51;21;          12;5;         248;99;     511.7;          51.2;         235;2021;10;ALL
Walpole - Walpole High;03070505;MATH;         163;66;          29;12;         134;54;          66;27;          19;8;         248;99;     506.0;          41.1;         235;2021;10;ALL
Waltham - Waltham Sr High;03080505;ELA;         188;52;          33;9;         155;42;          98;27;          79;22;         365;93;     495.8;          42.5;         301;2021;10;ALL
Waltham - Waltham Sr High;03080505;MATH;         147;40;          19;5;         128;35;         140;39;          76;21;         363;92;     492.4;          32.3;         300;2021;10;ALL
Ware - Ware Junior/Senior High School;03090505;ELA;          37;64;           6;10;          31;53;          18;31;           3;5;          58;94;     507.4;          50.1;          51;2021;10;ALL
Ware - Ware Junior/Senior High School;03090505;MATH;          29;51;           3;5;          26;46;          23;40;           5;9;          57;92;     499.8;          40.9;          51;2021;10;ALL
Wareham - Wareham Senior High;03100505;ELA;          50;55;          12;13;          38;42;          33;36;           8;9;          91;90;     502.0;          49.6;          84;2021;10;ALL
Wareham - Wareham Senior High;03100505;MATH;          34;38;           2;2;          32;36;          44;49;          12;13;          90;89;     492.2;          32.4;          84;2021;10;ALL
Watertown - Watertown High;03140505;ELA;         102;69;          31;21;          71;48;          31;21;          14;10;         147;93;     508.4;          60.6;         129;2021;10;ALL
Watertown - Watertown High;03140505;MATH;          89;60;          17;11;          72;49;          44;30;          15;10;         148;94;     503.7;          49.4;         130;2021;10;ALL
Wayland - Wayland High School;03150505;ELA;         171;89;          74;38;          97;50;          21;11;           1;1;         193;98;     523.4;          50.9;         188;2021;10;ALL
Wayland - Wayland High School;03150505;MATH;         152;80;          64;34;          88;46;          35;18;           3;2;         190;97;     519.7;          41.0;         185;2021;10;ALL
Webster - Bartlett High School;03160505;ELA;          35;42;           9;11;          26;31;          30;36;          18;22;          83;99;     492.8;          42.3;          74;2021;10;ALL
Webster - Bartlett High School;03160505;MATH;          25;30;           5;6;          20;24;          32;38;          27;32;          84;99;     486.1;          39.2;          74;2021;10;ALL
Wellesley - Wellesley Sr High;03170505;ELA;         326;93;         150;43;         176;50;          22;6;           3;1;         351;97;     525.2;          58.0;         328;2021;10;ALL
Wellesley - Wellesley Sr High;03170505;MATH;         310;88;         122;35;         188;54;          37;11;           4;1;         351;97;     521.7;          51.2;         327;2021;10;ALL
West Boylston - West Boylston Junior/Senior High;03220505;ELA;          44;67;          11;17;          33;50;          17;26;           5;8;          66;99;     509.2;          43.2;          56;2021;10;ALL
West Boylston - West Boylston Junior/Senior High;03220505;MATH;          36;55;           2;3;          34;52;          22;33;           8;12;          66;99;     501.0;          26.8;          56;2021;10;ALL
West Bridgewater - West Bridgewater Junior/Senior;03230505;ELA;          69;71;           6;6;          63;65;          28;29;           0;0;          97;95;     507.8;          39.7;          95;2021;10;ALL
West Bridgewater - West Bridgewater Junior/Senior;03230505;MATH;          51;53;          11;11;          40;42;          42;44;           3;3;          96;94;     503.3;          37.9;          94;2021;10;ALL
West Springfield - West Springfield High;03320505;ELA;         159;59;          44;16;         115;42;          87;32;          25;9;         271;97;     504.4;          53.2;         247;2021;10;ALL
West Springfield - West Springfield High;03320505;MATH;         126;47;          14;5;         112;41;         113;42;          31;11;         270;97;     497.2;          32.0;         247;2021;10;ALL
Westborough - Westborough High;03210505;ELA;         227;90;         112;44;         115;46;          20;8;           5;2;         252;95;     524.6;          55.0;         229;2021;10;ALL
Westborough - Westborough High;03210505;MATH;         218;86;         113;44;         105;41;          31;12;           5;2;         254;97;     524.3;          48.5;         231;2021;10;ALL
Westfield - Westfield High;03250505;ELA;         135;67;          26;13;         109;54;          59;29;           8;4;         202;82;     508.6;          41.3;         190;2021;10;ALL
Westfield - Westfield High;03250505;MATH;         101;50;          13;6;          88;44;          86;43;          14;7;         201;81;     499.7;          25.6;         189;2021;10;ALL
Westfield - Westfield Technical Academy;03250605;ELA;          78;55;           6;4;          72;51;          55;39;           8;6;         141;99;     499.8;          49.4;         134;2021;10;ALL
Westfield - Westfield Technical Academy;03250605;MATH;          45;32;           3;2;          42;30;          79;56;          17;12;         141;99;     491.9;          28.7;         135;2021;10;ALL
Westford - Westford Academy;03260505;ELA;         380;91;         192;46;         188;45;          35;8;           4;1;         419;100;     526.6;          66.1;         399;2021;10;ALL
Westford - Westford Academy;03260505;MATH;         350;84;         139;33;         211;50;          65;16;           3;1;         418;99;     520.6;          44.5;         398;2021;10;ALL
Weston - Weston High;03300505;ELA;         119;84;          49;35;          70;49;          22;15;           1;1;         142;97;     519.0;          46.9;         129;2021;10;ALL
Weston - Weston High;03300505;MATH;         120;85;          42;30;          78;55;          22;15;           0;0;         142;96;     519.3;          43.4;         128;2021;10;ALL
Westport - Westport Middle-High School;03310515;ELA;          49;77;          14;22;          35;55;          12;19;           3;5;          64;99;     514.5;          61.4;          59;2021;10;ALL
Westport - Westport Middle-High School;03310515;MATH;          36;56;           2;3;          34;53;          22;34;           6;9;          64;99;     500.3;          22.9;          58;2021;10;ALL
Westwood - Westwood High;03350505;ELA;         199;84;          59;25;         140;59;          32;14;           5;2;         236;96;     517.9;          52.6;         226;2021;10;ALL
Westwood - Westwood High;03350505;MATH;         190;80;          50;21;         140;59;          44;18;           4;2;         238;97;     515.5;          47.8;         230;2021;10;ALL
Weymouth - Weymouth High School;03360505;ELA;         218;60;          62;17;         156;43;         110;30;          36;10;         364;90;     505.2;          54.7;         327;2021;10;ALL
Weymouth - Weymouth High School;03360505;MATH;         155;43;          23;6;         132;37;         163;45;          42;12;         360;88;     496.3;          29.8;         324;2021;10;ALL
Whitman-Hanson - Whitman Hanson Regional;07800505;ELA;         192;71;          41;15;         151;56;          67;25;          12;4;         271;97;     509.5;          57.8;         264;2021;10;ALL
Whitman-Hanson - Whitman Hanson Regional;07800505;MATH;         131;48;           8;3;         123;45;         117;43;          24;9;         272;98;     497.3;          37.4;         265;2021;10;ALL
Whittier Regional Vocational Technical - Whittier Regional Vocational;08850605;ELA;         167;50;          24;7;         143;43;         138;41;          28;8;         333;100;     499.5;          49.5;         313;2021;10;ALL
Whittier Regional Vocational Technical - Whittier Regional Vocational;08850605;MATH;         164;49;          14;4;         150;45;         139;42;          30;9;         333;100;     497.4;          41.8;         313;2021;10;ALL
Wilmington - Wilmington High;03420505;ELA;         155;85;          55;30;         100;55;          24;13;           4;2;         183;97;     518.3;          59.1;         175;2021;10;ALL
Wilmington - Wilmington High;03420505;MATH;         127;69;          27;15;         100;54;          48;26;           9;5;         184;97;     510.1;          30.0;         175;2021;10;ALL
Winchendon - Murdock High School;03430515;ELA;          18;39;           6;13;          12;26;          22;48;           6;13;          46;89;     499.6;          62.5;          39;2021;10;ALL
Winchendon - Murdock High School;03430515;MATH;          15;33;           6;13;           9;20;          19;41;          12;26;          46;89;     491.4;          46.9;          39;2021;10;ALL
Winchester - Winchester High School;03440505;ELA;         298;89;         148;44;         150;45;          34;10;           2;1;         334;98;     525.1;          55.7;         313;2021;10;ALL
Winchester - Winchester High School;03440505;MATH;         291;87;         129;39;         162;48;          40;12;           4;1;         335;98;     523.1;          51.3;         315;2021;10;ALL
Winthrop - Winthrop High School;03460505;ELA;          87;71;          26;21;          61;50;          26;21;           9;7;         122;99;     511.1;          57.3;         114;2021;10;ALL
Winthrop - Winthrop High School;03460505;MATH;          66;54;           7;6;          59;48;          41;34;          15;12;         122;99;     499.5;          37.9;         114;2021;10;ALL
Woburn - Woburn High;03470505;ELA;         178;67;          44;17;         134;50;          67;25;          21;8;         266;100;     507.8;          59.3;         246;2021;10;ALL
Woburn - Woburn High;03470505;MATH;         127;48;          22;8;         105;39;         106;40;          33;12;         266;100;     497.8;          33.1;         246;2021;10;ALL
Worcester - Burncoat Senior High;03480503;ELA;          70;38;          20;11;          50;27;          65;36;          48;26;         183;62;     491.8;          40.6;         158;2021;10;ALL
Worcester - Burncoat Senior High;03480503;MATH;          41;23;           5;3;          36;20;          79;44;          60;33;         180;61;     482.8;          23.5;         155;2021;10;ALL
Worcester - Claremont Academy;03480350;ELA;          14;19;           0;0;          14;19;          39;54;          19;26;          72;93;     483.4;          43.5;          62;2021;10;ALL
Worcester - Claremont Academy;03480350;MATH;           7;10;           0;0;           7;10;          34;47;          31;43;          72;93;     474.1;          24.7;          62;2021;10;ALL
Worcester - Doherty Memorial High;03480512;ELA;          90;46;          22;11;          68;35;          72;37;          33;17;         195;61;     497.5;          44.5;         177;2021;10;ALL
Worcester - Doherty Memorial High;03480512;MATH;          68;37;          12;6;          56;30;          77;41;          41;22;         186;57;     492.1;          34.1;         168;2021;10;ALL
Worcester - North High;03480515;ELA;          60;28;           5;2;          55;25;          97;45;          60;28;         217;75;     486.8;          41.4;         174;2021;10;ALL
Worcester - North High;03480515;MATH;          21;10;           1;0;          20;9;         113;52;          83;38;         217;73;     476.0;          27.0;         174;2021;10;ALL
Worcester - South High Community;03480520;ELA;          77;36;          22;10;          55;25;          91;42;          48;22;         216;68;     494.7;          46.3;         184;2021;10;ALL
Worcester - South High Community;03480520;MATH;          53;26;          13;6;          40;20;          92;45;          60;29;         205;64;     486.3;          31.6;         178;2021;10;ALL
Worcester - University Pk Campus School;03480285;ELA;          19;54;           2;6;          17;49;          12;34;           4;11;          35;90;     497.4;          51.4;          33;2021;10;ALL
Worcester - University Pk Campus School;03480285;MATH;          14;40;           0;0;          14;40;          15;43;           6;17;          35;90;     493.6;          26.2;          33;2021;10;ALL
