School Name;School Code;Subject;M+E #;M+E %;E #;E %;M #;M %;PM #;PM %;NM #;NM %;No. of Students Included;Part. Rate %;Avg. Scaled Score;SGP;Included In SGP;Ach. PCTL;year;grade;student_group
Lenox - Lenox Memorial High;01520505;MATH;           1;6;           0;0;           1;6;          11;61;           6;33;          18;100;     478.6;;          17;60;2022;ALL;students with disabilities
Lenox - Morris;01520015;ELA;           4;25;           0;0;           4;25;           8;50;           4;25;          16;100;     488.6;;           9;88;2022;ALL;students with disabilities
Lenox - Morris;01520015;MATH;           2;13;           0;0;           2;13;          10;63;           4;25;          16;100;     483.6;;           9;74;2022;ALL;students with disabilities
Leominster - Fall Brook;01530007;ELA;          16;27;           0;0;          16;27;          28;47;          16;27;          60;98;     484.2;          53.1;          41;76;2022;ALL;students with disabilities
Leominster - Fall Brook;01530007;MATH;          12;20;           1;2;          11;18;          37;62;          11;18;          60;100;     486.6;          60.2;          41;82;2022;ALL;students with disabilities
Leominster - Fall Brook;01530007;SCI;           6;35;           1;6;           5;29;           5;29;           6;35;          17;100;     485.8;;;76;2022;ALL;students with disabilities
Leominster - Frances Drake School;01530010;ELA;           4;4;           0;0;           4;4;          42;45;          47;51;          93;98;     474.3;          38.4;          54;39;2022;ALL;students with disabilities
Leominster - Frances Drake School;01530010;MATH;           2;2;           0;0;           2;2;          34;37;          56;61;          92;97;     471.4;          39.9;          54;33;2022;ALL;students with disabilities
Leominster - Frances Drake School;01530010;SCI;           3;9;           1;3;           2;6;          13;37;          19;54;          35;98;     475.2;;;43;2022;ALL;students with disabilities
Leominster - Johnny Appleseed;01530025;ELA;          10;16;           0;0;          10;16;          28;45;          24;39;          62;100;     478.3;          44.9;          34;56;2022;ALL;students with disabilities
Leominster - Johnny Appleseed;01530025;MATH;          11;18;           0;0;          11;18;          25;40;          26;42;          62;100;     480.3;          56.4;          34;66;2022;ALL;students with disabilities
Leominster - Johnny Appleseed;01530025;SCI;           2;11;           0;0;           2;11;          11;58;           6;32;          19;100;     483.3;;;68;2022;ALL;students with disabilities
Leominster - Northwest;01530030;ELA;           9;10;           0;0;           9;10;          35;39;          45;51;          89;97;     472.3;          34.2;          48;32;2022;ALL;students with disabilities
Leominster - Northwest;01530030;MATH;          10;11;           0;0;          10;11;          25;28;          54;61;          89;97;     465.5;          37.2;          49;15;2022;ALL;students with disabilities
Leominster - Northwest;01530030;SCI;           0;0;           0;0;           0;0;           7;27;          19;73;          26;100;     464.6;;;13;2022;ALL;students with disabilities
Leominster - Samoset School;01530045;ELA;           8;7;           1;1;           7;6;          41;36;          64;57;         113;98;     469.6;          40.7;         100;23;2022;ALL;students with disabilities
Leominster - Samoset School;01530045;MATH;           5;4;           0;0;           5;4;          43;38;          65;58;         113;98;     469.8;          33.7;          99;27;2022;ALL;students with disabilities
Leominster - Samoset School;01530045;SCI;           5;14;           0;0;           5;14;          10;29;          20;57;          35;97;     472.8;;;36;2022;ALL;students with disabilities
Leominster - Sky View Middle School;01530320;ELA;          20;10;           1;1;          19;10;          72;37;         104;53;         196;96;     472.2;          48.0;         177;31;2022;ALL;students with disabilities
Leominster - Sky View Middle School;01530320;MATH;          15;8;           4;2;          11;6;          84;43;          95;49;         194;98;     473.7;          48.8;         175;41;2022;ALL;students with disabilities
Leominster - Sky View Middle School;01530320;SCI;           5;7;           0;0;           5;7;          38;56;          25;37;          68;99;     476.8;;;49;2022;ALL;students with disabilities
Leverett - Leverett Elementary;01540005;ELA;           0;0;           0;0;           0;0;          10;56;           8;44;          18;95;     469.5;;           9;23;2022;ALL;students with disabilities
Leverett - Leverett Elementary;01540005;MATH;           0;0;           0;0;           0;0;          10;56;           8;44;          18;95;     467.4;;           8;21;2022;ALL;students with disabilities
Lexington - Bowman;01550008;ELA;           5;22;           0;0;           5;22;          16;70;           2;9;          23;100;     488.8;;          17;89;2022;ALL;students with disabilities
Lexington - Bowman;01550008;MATH;           6;26;           0;0;           6;26;          11;48;           6;26;          23;100;     483.1;;          17;73;2022;ALL;students with disabilities
Lexington - Bridge;01550006;ELA;           7;26;           0;0;           7;26;          11;41;           9;33;          27;96;     483.6;          34.7;          21;74;2022;ALL;students with disabilities
Lexington - Bridge;01550006;MATH;          10;37;           1;4;           9;33;           8;30;           9;33;          27;96;     483.3;          35.1;          21;73;2022;ALL;students with disabilities
Lexington - Bridge;01550006;SCI;           3;30;           1;10;           2;20;           4;40;           3;30;          10;91;     486.8;;;79;2022;ALL;students with disabilities
Lexington - Fiske;01550015;ELA;           9;18;           0;0;           9;18;          17;35;          23;47;          49;100;     483.6;          43.0;          24;74;2022;ALL;students with disabilities
Lexington - Fiske;01550015;MATH;          15;31;           1;2;          14;29;          15;31;          19;39;          49;100;     485.9;          43.4;          24;81;2022;ALL;students with disabilities
Lexington - Fiske;01550015;SCI;           5;33;           1;7;           4;27;           2;13;           8;53;          15;100;     504.8;;;;2022;ALL;students with disabilities
Lexington - Harrington;01550030;ELA;           8;22;           1;3;           7;19;          20;54;           9;24;          37;95;     486.6;          39.1;          20;82;2022;ALL;students with disabilities
Lexington - Harrington;01550030;MATH;           7;19;           1;3;           6;16;          19;51;          11;30;          37;95;     486.5;          54.8;          21;82;2022;ALL;students with disabilities
Lexington - Harrington;01550030;SCI;           1;8;           0;0;           1;8;          10;83;           1;8;          12;92;     485.2;;;74;2022;ALL;students with disabilities
Lexington - Jonas Clarke Middle;01550305;ELA;          44;40;           4;4;          40;36;          46;41;          21;19;         111;97;     491.2;          56.7;          99;94;2022;ALL;students with disabilities
Lexington - Jonas Clarke Middle;01550305;MATH;          41;37;           5;4;          36;32;          57;51;          14;13;         112;98;     494.0;          61.5;          99;95;2022;ALL;students with disabilities
Lexington - Jonas Clarke Middle;01550305;SCI;          19;42;           2;4;          17;38;          19;42;           7;16;          45;98;     495.7;;;93;2022;ALL;students with disabilities
Lexington - Joseph Estabrook;01550010;ELA;          11;30;           3;8;           8;22;          21;57;           5;14;          37;97;     490.2;          48.7;          23;92;2022;ALL;students with disabilities
Lexington - Joseph Estabrook;01550010;MATH;          11;31;           4;11;           7;19;          16;44;           9;25;          36;95;     491.4;          47.5;          23;92;2022;ALL;students with disabilities
Lexington - Joseph Estabrook;01550010;SCI;           4;25;           2;13;           2;13;           7;44;           5;31;          16;94;     486.9;;;79;2022;ALL;students with disabilities
Lexington - Maria Hastings;01550035;ELA;          29;47;           4;6;          25;40;          28;45;           5;8;          62;100;     498.4;          53.0;          34;99;2022;ALL;students with disabilities
Lexington - Maria Hastings;01550035;MATH;          30;49;          11;18;          19;31;          21;34;          10;16;          61;98;     501.6;          58.9;          34;99;2022;ALL;students with disabilities
Lexington - Maria Hastings;01550035;SCI;          11;52;           4;19;           7;33;           9;43;           1;5;          21;100;     502.5;;;98;2022;ALL;students with disabilities
Lexington - Wm Diamond Middle;01550310;ELA;          48;38;           9;7;          39;31;          48;38;          29;23;         125;98;     494.5;          56.3;         107;97;2022;ALL;students with disabilities
Lexington - Wm Diamond Middle;01550310;MATH;          59;48;          18;15;          41;33;          47;38;          18;15;         124;98;     501.2;          62.6;         107;99;2022;ALL;students with disabilities
Lexington - Wm Diamond Middle;01550310;SCI;          16;44;           5;14;          11;31;          15;42;           5;14;          36;95;     497.7;;;95;2022;ALL;students with disabilities
Libertas Academy Charter School (District) - Libertas Academy Charter School;35140305;ELA;           4;9;           0;0;           4;9;          11;24;          31;67;          46;100;     465.9;          43.3;          41;9;2022;ALL;students with disabilities
Libertas Academy Charter School (District) - Libertas Academy Charter School;35140305;MATH;           1;2;           0;0;           1;2;          23;55;          18;43;          42;93;     470.4;          46.0;          38;27;2022;ALL;students with disabilities
Libertas Academy Charter School (District) - Libertas Academy Charter School;35140305;SCI;           0;0;           0;0;           0;0;           7;54;           6;46;          13;100;     470.2;;;23;2022;ALL;students with disabilities
Lincoln - Hanscom Middle;01570305;ELA;           4;8;           0;0;           4;8;          30;60;          16;32;          50;100;     481.5;          40.0;          35;68;2022;ALL;students with disabilities
Lincoln - Hanscom Middle;01570305;MATH;           5;10;           0;0;           5;10;          33;67;          11;22;          49;100;     480.8;          49.6;          34;67;2022;ALL;students with disabilities
Lincoln - Hanscom Middle;01570305;SCI;           6;33;           0;0;           6;33;           9;50;           3;17;          18;100;     486.9;;;79;2022;ALL;students with disabilities
Lincoln - Hanscom Primary;01570006;ELA;           2;15;           0;0;           2;15;           9;69;           2;15;          13;100;     483.6;;;74;2022;ALL;students with disabilities
Lincoln - Hanscom Primary;01570006;MATH;           1;8;           0;0;           1;8;           6;46;           6;46;          13;100;     468.8;;;24;2022;ALL;students with disabilities
Lincoln - Lincoln School;01570025;ELA;          25;38;           3;5;          22;33;          26;39;          15;23;          66;97;     489.9;          53.3;          54;91;2022;ALL;students with disabilities
Lincoln - Lincoln School;01570025;MATH;          20;30;           3;4;          17;25;          27;40;          20;30;          67;97;     485.1;          44.7;          52;78;2022;ALL;students with disabilities
Lincoln - Lincoln School;01570025;SCI;          11;55;           0;0;          11;55;           7;35;           2;10;          20;91;     498.2;;;96;2022;ALL;students with disabilities
Littleton - Littleton Middle School;01580305;ELA;           7;13;           0;0;           7;13;          22;40;          26;47;          55;100;     474.1;          40.7;          53;38;2022;ALL;students with disabilities
Littleton - Littleton Middle School;01580305;MATH;           6;11;           0;0;           6;11;          32;58;          17;31;          55;100;     477.5;          48.9;          53;55;2022;ALL;students with disabilities
Littleton - Littleton Middle School;01580305;SCI;           3;20;           0;0;           3;20;           8;53;           4;27;          15;100;     480.6;;;60;2022;ALL;students with disabilities
Littleton - Russell St Elementary;01580015;ELA;          14;19;           2;3;          12;16;          47;64;          12;16;          73;96;     487.0;          38.8;          49;84;2022;ALL;students with disabilities
Littleton - Russell St Elementary;01580015;MATH;          16;22;           2;3;          14;19;          37;50;          21;28;          74;97;     482.5;          41.3;          49;71;2022;ALL;students with disabilities
Littleton - Russell St Elementary;01580015;SCI;           6;24;           0;0;           6;24;          14;56;           5;20;          25;96;     485.8;;;76;2022;ALL;students with disabilities
Longmeadow - Blueberry Hill;01590005;ELA;          16;33;           1;2;          15;31;          25;51;           8;16;          49;100;     490.1;          54.2;          32;91;2022;ALL;students with disabilities
Longmeadow - Blueberry Hill;01590005;MATH;          11;22;           1;2;          10;20;          30;61;           8;16;          49;100;     486.7;          46.1;          32;83;2022;ALL;students with disabilities
Longmeadow - Blueberry Hill;01590005;SCI;           5;38;           0;0;           5;38;           7;54;           1;8;          13;93;     493.0;;;90;2022;ALL;students with disabilities
Longmeadow - Center;01590010;ELA;           9;19;           1;2;           8;17;          31;65;           8;17;          48;100;     486.0;          42.0;          34;81;2022;ALL;students with disabilities
Longmeadow - Center;01590010;MATH;          12;25;           0;0;          12;25;          27;56;           9;19;          48;100;     484.1;          47.5;          34;76;2022;ALL;students with disabilities
Longmeadow - Center;01590010;SCI;           2;11;           0;0;           2;11;          12;63;           5;26;          19;100;     479.4;;;57;2022;ALL;students with disabilities
Longmeadow - Glenbrook Middle;01590017;ELA;           8;14;           3;5;           5;8;          36;61;          15;25;          59;100;     481.6;          45.2;          55;68;2022;ALL;students with disabilities
Longmeadow - Glenbrook Middle;01590017;MATH;          11;19;           0;0;          11;19;          35;60;          12;21;          58;98;     486.1;          57.8;          54;81;2022;ALL;students with disabilities
Longmeadow - Glenbrook Middle;01590017;SCI;           5;28;           0;0;           5;28;           9;50;           4;22;          18;95;     484.8;;;73;2022;ALL;students with disabilities
Longmeadow - Williams Middle;01590305;ELA;           7;11;           1;2;           6;10;          32;52;          23;37;          62;95;     475.5;          45.3;          57;45;2022;ALL;students with disabilities
Longmeadow - Williams Middle;01590305;MATH;           9;15;           1;2;           8;13;          39;63;          14;23;          62;95;     481.8;          45.4;          56;70;2022;ALL;students with disabilities
Longmeadow - Williams Middle;01590305;SCI;           6;23;           1;4;           5;19;          13;50;           7;27;          26;96;     485.2;;;74;2022;ALL;students with disabilities
Longmeadow - Wolf Swamp Road;01590025;ELA;          10;33;           2;7;           8;27;          18;60;           2;7;          30;97;     492.0;;          15;95;2022;ALL;students with disabilities
Longmeadow - Wolf Swamp Road;01590025;MATH;           8;27;           2;7;           6;20;          18;60;           4;13;          30;100;     490.4;;          15;90;2022;ALL;students with disabilities
Longmeadow - Wolf Swamp Road;01590025;SCI;           5;38;           1;8;           4;31;           6;46;           2;15;          13;100;     494.7;;;93;2022;ALL;students with disabilities
Lowell - Abraham Lincoln;01600020;ELA;           1;3;           0;0;           1;3;          12;31;          26;67;          39;100;     465.9;          41.8;          20;12;2022;ALL;students with disabilities
Lowell - Abraham Lincoln;01600020;MATH;           0;0;           0;0;           0;0;          17;44;          22;56;          39;100;     463.6;          44.6;          20;9;2022;ALL;students with disabilities
Lowell - B.F. Butler Middle School;01600310;ELA;           2;2;           0;0;           2;2;          26;29;          63;69;          91;99;     461.9;          33.1;          78;5;2022;ALL;students with disabilities
Lowell - B.F. Butler Middle School;01600310;MATH;           2;2;           0;0;           2;2;          42;46;          47;52;          91;99;     470.0;          43.4;          78;28;2022;ALL;students with disabilities
Lowell - B.F. Butler Middle School;01600310;SCI;           0;0;           0;0;           0;0;          13;37;          22;63;          35;97;     464.2;;;12;2022;ALL;students with disabilities
Lowell - Bartlett Community Partnership;01600090;ELA;           1;2;           0;0;           1;2;          10;16;          53;83;          64;90;     460.1;          36.0;          37;3;2022;ALL;students with disabilities
Lowell - Bartlett Community Partnership;01600090;MATH;           0;0;           0;0;           0;0;           9;14;          56;86;          65;93;     458.7;          24.8;          38;3;2022;ALL;students with disabilities
Lowell - Bartlett Community Partnership;01600090;SCI;           0;0;           0;0;           0;0;           4;18;          18;82;          22;96;     462.4;;;7;2022;ALL;students with disabilities
Lowell - Charles W Morey;01600030;ELA;           3;9;           0;0;           3;9;          12;38;          17;53;          32;92;     474.5;;           8;40;2022;ALL;students with disabilities
Lowell - Charles W Morey;01600030;MATH;           3;9;           0;0;           3;9;          17;53;          12;38;          32;92;     481.2;;           8;68;2022;ALL;students with disabilities
Lowell - Charlotte M Murkland Elementary;01600080;ELA;           3;9;           0;0;           3;9;          16;50;          13;41;          32;100;     473.9;;          17;38;2022;ALL;students with disabilities
Lowell - Charlotte M Murkland Elementary;01600080;MATH;           4;13;           0;0;           4;13;          19;59;           9;28;          32;100;     478.1;;          17;57;2022;ALL;students with disabilities
Lowell - Dr An Wang School;01600345;ELA;           8;7;           0;0;           8;7;          23;21;          77;71;         108;96;     464.4;          38.9;          97;9;2022;ALL;students with disabilities
Lowell - Dr An Wang School;01600345;MATH;           5;5;           1;1;           4;4;          43;41;          58;55;         106;97;     469.6;          46.2;          95;26;2022;ALL;students with disabilities
Lowell - Dr An Wang School;01600345;SCI;           5;10;           0;0;           5;10;          12;23;          35;67;          52;96;     463.3;;;10;2022;ALL;students with disabilities
Lowell - Dr Gertrude Bailey;01600002;ELA;           1;3;           0;0;           1;3;           8;26;          22;71;          31;100;     468.8;;           9;20;2022;ALL;students with disabilities
Lowell - Dr Gertrude Bailey;01600002;MATH;           3;10;           0;0;           3;10;          13;42;          15;48;          31;100;     477.9;;           9;56;2022;ALL;students with disabilities
Lowell - Dr. Janice Adie Day School;01600605;ELA;           0;0;           0;0;           0;0;           0;0;          33;100;          33;100;     447.0;;           3;;2022;ALL;students with disabilities
Lowell - Dr. Janice Adie Day School;01600605;MATH;           0;0;           0;0;           0;0;           0;0;          33;100;          33;100;     446.3;;           3;;2022;ALL;students with disabilities
Lowell - Dr. Janice Adie Day School;01600605;SCI;           0;0;           0;0;           0;0;           0;0;          12;100;          12;100;     443.0;;;;2022;ALL;students with disabilities
Lowell - Greenhalge;01600015;ELA;           2;7;           0;0;           2;7;           8;28;          19;66;          29;100;     467.8;;           7;18;2022;ALL;students with disabilities
Lowell - Greenhalge;01600015;MATH;           0;0;           0;0;           0;0;          12;41;          17;59;          29;100;     468.7;;           7;24;2022;ALL;students with disabilities
Lowell - Henry J Robinson Middle;01600330;ELA;           5;4;           0;0;           5;4;          24;20;          92;76;         121;98;     462.3;          39.9;          99;5;2022;ALL;students with disabilities
Lowell - Henry J Robinson Middle;01600330;MATH;           4;3;           0;0;           4;3;          34;28;          83;69;         121;99;     465.0;          36.3;         101;13;2022;ALL;students with disabilities
Lowell - Henry J Robinson Middle;01600330;SCI;           1;2;           0;0;           1;2;          10;20;          38;78;          49;100;     460.8;;;5;2022;ALL;students with disabilities
Lowell - James S Daley Middle School;01600315;ELA;           8;6;           0;0;           8;6;          59;43;          70;51;         137;99;     476.2;          50.9;          98;48;2022;ALL;students with disabilities
Lowell - James S Daley Middle School;01600315;MATH;          11;8;           0;0;          11;8;          63;46;          63;46;         137;99;     480.1;          58.0;          99;64;2022;ALL;students with disabilities
Lowell - James S Daley Middle School;01600315;SCI;           8;12;           0;0;           8;12;          28;41;          33;48;          69;97;     478.7;;;53;2022;ALL;students with disabilities
Lowell - James Sullivan Middle School;01600340;ELA;           3;2;           0;0;           3;2;          22;18;          97;80;         122;99;     460.0;          33.5;         100;2;2022;ALL;students with disabilities
Lowell - James Sullivan Middle School;01600340;MATH;           1;1;           0;0;           1;1;          34;28;          86;71;         121;99;     463.0;          33.1;          99;8;2022;ALL;students with disabilities
Lowell - James Sullivan Middle School;01600340;SCI;           3;7;           0;0;           3;7;          14;30;          29;63;          46;100;     464.2;;;12;2022;ALL;students with disabilities
Lowell - John J Shaughnessy;01600050;ELA;           1;4;           0;0;           1;4;           7;26;          19;70;          27;93;     467.7;;           2;17;2022;ALL;students with disabilities
Lowell - John J Shaughnessy;01600050;MATH;           3;11;           0;0;           3;11;          14;52;          10;37;          27;93;     476.0;;           2;50;2022;ALL;students with disabilities
Lowell - Joseph McAvinnue;01600010;ELA;           1;3;           0;0;           1;3;          12;32;          24;65;          37;93;     464.3;;          13;9;2022;ALL;students with disabilities
Lowell - Joseph McAvinnue;01600010;MATH;           3;8;           0;0;           3;8;          14;38;          20;54;          37;93;     467.7;;          13;21;2022;ALL;students with disabilities
Lowell - Kathryn P. Stoklosa Middle School;01600360;ELA;           0;0;           0;0;           0;0;          30;30;          70;70;         100;100;     461.3;          44.7;          93;4;2022;ALL;students with disabilities
Lowell - Kathryn P. Stoklosa Middle School;01600360;MATH;           3;3;           0;0;           3;3;          37;37;          60;60;         100;100;     466.3;          41.9;          94;17;2022;ALL;students with disabilities
Lowell - Kathryn P. Stoklosa Middle School;01600360;SCI;           3;6;           0;0;           3;6;          14;27;          34;67;          51;100;     463.1;;;9;2022;ALL;students with disabilities
Lowell - Laura Lee Therapeutic Day School;01600085;ELA;           0;0;           0;0;           0;0;           6;43;           8;57;          14;86;     464.3;;          13;9;2022;ALL;students with disabilities
Lowell - Laura Lee Therapeutic Day School;01600085;MATH;           0;0;           0;0;           0;0;           5;36;           9;64;          14;86;     462.8;;          13;8;2022;ALL;students with disabilities
Lowell - Moody Elementary;01600027;ELA;           0;0;           0;0;           0;0;           3;30;           7;70;          10;79;     466.5;;           1;14;2022;ALL;students with disabilities
Lowell - Moody Elementary;01600027;MATH;           0;0;           0;0;           0;0;           0;0;          10;100;          10;79;     448.8;;           1;1;2022;ALL;students with disabilities
Lowell - Pawtucketville Memorial;01600036;ELA;           3;8;           0;0;           3;8;           8;22;          25;69;          36;100;     466.7;;          14;14;2022;ALL;students with disabilities
Lowell - Pawtucketville Memorial;01600036;MATH;           3;8;           1;3;           2;6;           8;22;          25;69;          36;100;     464.9;;          15;12;2022;ALL;students with disabilities
Lowell - Peter W Reilly;01600040;ELA;           3;9;           0;0;           3;9;          14;41;          17;50;          34;89;     472.7;;           9;34;2022;ALL;students with disabilities
Lowell - Peter W Reilly;01600040;MATH;           4;11;           0;0;           4;11;          16;46;          15;43;          35;95;     474.1;;           9;43;2022;ALL;students with disabilities
Lowell - Pyne Arts;01600018;ELA;           7;11;           0;0;           7;11;          24;39;          31;50;          62;96;     473.3;          49.1;          34;35;2022;ALL;students with disabilities
Lowell - Pyne Arts;01600018;MATH;           4;6;           0;0;           4;6;          26;42;          32;52;          62;96;     473.2;          44.5;          34;39;2022;ALL;students with disabilities
Lowell - Pyne Arts;01600018;SCI;           2;11;           0;0;           2;11;           7;39;           9;50;          18;95;     473.1;;;37;2022;ALL;students with disabilities
Lowell - Rogers STEM Academy;01600005;ELA;           5;6;           2;2;           3;3;          16;18;          66;76;          87;99;     463.2;          37.7;          50;6;2022;ALL;students with disabilities
Lowell - Rogers STEM Academy;01600005;MATH;           3;4;           2;2;           1;1;          26;31;          54;65;          83;96;     465.9;          39.9;          47;16;2022;ALL;students with disabilities
Lowell - Rogers STEM Academy;01600005;SCI;           2;7;           1;3;           1;3;           4;13;          24;80;          30;97;     463.2;;;9;2022;ALL;students with disabilities
Lowell - S Christa McAuliffe Elementary;01600075;ELA;           3;8;           0;0;           3;8;          15;38;          22;55;          40;100;     471.5;;           7;29;2022;ALL;students with disabilities
Lowell - S Christa McAuliffe Elementary;01600075;MATH;           2;5;           0;0;           2;5;          17;43;          21;53;          40;100;     467.3;;           7;20;2022;ALL;students with disabilities
Lowell - Washington;01600055;ELA;           0;0;           0;0;           0;0;          10;59;           7;41;          17;100;     475.9;;           4;46;2022;ALL;students with disabilities
Lowell - Washington;01600055;MATH;           3;18;           0;0;           3;18;           3;18;          11;65;          17;100;     475.1;;           4;47;2022;ALL;students with disabilities
Lowell Community Charter Public (District) - Lowell Community Charter Public School;04560050;ELA;           5;6;           0;0;           5;6;          44;54;          33;40;          82;99;     474.4;          45.6;          58;40;2022;ALL;students with disabilities
Lowell Community Charter Public (District) - Lowell Community Charter Public School;04560050;MATH;           5;6;           1;1;           4;5;          33;40;          44;54;          82;99;     471.1;          34.9;          58;33;2022;ALL;students with disabilities
Lowell Community Charter Public (District) - Lowell Community Charter Public School;04560050;SCI;           3;10;           0;0;           3;10;           7;24;          19;66;          29;97;     468.4;;;25;2022;ALL;students with disabilities
Ludlow - Harris Brook Elementary School;01610665;ELA;           8;9;           0;0;           8;9;          46;54;          31;36;          85;100;     476.1;          32.5;          50;47;2022;ALL;students with disabilities
Ludlow - Harris Brook Elementary School;01610665;MATH;           6;7;           0;0;           6;7;          49;58;          30;35;          85;100;     475.8;          39.9;          50;49;2022;ALL;students with disabilities
Ludlow - Harris Brook Elementary School;01610665;SCI;           0;0;           0;0;           0;0;          10;38;          16;62;          26;100;     468.0;;;21;2022;ALL;students with disabilities
Ludlow - Paul R Baird Middle;01610305;ELA;           2;2;           0;0;           2;2;          38;38;          60;60;         100;97;     465.7;          36.3;          85;11;2022;ALL;students with disabilities
Ludlow - Paul R Baird Middle;01610305;MATH;           2;2;           0;0;           2;2;          42;43;          54;55;          98;96;     469.2;          43.2;          82;25;2022;ALL;students with disabilities
Ludlow - Paul R Baird Middle;01610305;SCI;           3;8;           0;0;           3;8;          22;58;          13;34;          38;93;     475.2;;;43;2022;ALL;students with disabilities
Lunenburg - Lunenburg Middle School;01620305;ELA;           5;11;           1;2;           4;9;          18;40;          22;49;          45;100;     475.1;          51.1;          43;43;2022;ALL;students with disabilities
Lunenburg - Lunenburg Middle School;01620305;MATH;           5;11;           0;0;           5;11;          24;53;          16;36;          45;100;     479.2;          53.7;          43;62;2022;ALL;students with disabilities
Lunenburg - Lunenburg Middle School;01620305;SCI;           1;9;           1;9;           0;0;           4;36;           6;55;          11;100;     476.3;;;47;2022;ALL;students with disabilities
Lunenburg - Turkey Hill Elementary School;01620025;ELA;           8;14;           0;0;           8;14;          24;43;          24;43;          56;100;     476.1;          37.6;          32;47;2022;ALL;students with disabilities
Lunenburg - Turkey Hill Elementary School;01620025;MATH;           4;7;           1;2;           3;5;          24;43;          28;50;          56;100;     471.4;          27.4;          32;33;2022;ALL;students with disabilities
Lunenburg - Turkey Hill Elementary School;01620025;SCI;           1;6;           1;6;           0;0;          10;59;           6;35;          17;100;     475.6;;;45;2022;ALL;students with disabilities
Lynn - A Drewicz Elementary;01630016;ELA;           0;0;           0;0;           0;0;           9;28;          23;72;          32;97;     463.1;;          19;6;2022;ALL;students with disabilities
Lynn - A Drewicz Elementary;01630016;MATH;           0;0;           0;0;           0;0;          12;38;          20;63;          32;100;     464.5;;          19;11;2022;ALL;students with disabilities
Lynn - Aborn;01630011;ELA;           1;8;           0;0;           1;8;           6;50;           5;42;          12;92;     474.2;;           7;39;2022;ALL;students with disabilities
Lynn - Aborn;01630011;MATH;           1;8;           0;0;           1;8;           4;33;           7;58;          12;92;     466.8;;           7;19;2022;ALL;students with disabilities
Lynn - Breed Middle School;01630405;ELA;           5;2;           0;0;           5;2;          58;23;         194;75;         257;99;     461.2;          39.9;         203;3;2022;ALL;students with disabilities
Lynn - Breed Middle School;01630405;MATH;           2;1;           0;0;           2;1;          52;20;         203;79;         257;100;     461.0;          31.2;         208;4;2022;ALL;students with disabilities
Lynn - Breed Middle School;01630405;SCI;           1;2;           0;0;           1;2;          18;29;          44;70;          63;100;     465.4;;;14;2022;ALL;students with disabilities
Lynn - Brickett Elementary;01630020;ELA;           1;4;           0;0;           1;4;           6;25;          17;71;          24;96;     467.7;;          10;17;2022;ALL;students with disabilities
Lynn - Brickett Elementary;01630020;MATH;           0;0;           0;0;           0;0;           6;25;          18;75;          24;100;     461.0;;          10;4;2022;ALL;students with disabilities
Lynn - Capt William G Shoemaker;01630090;ELA;           8;9;           0;0;           8;9;          19;21;          63;70;          90;100;     479.0;          48.7;          25;58;2022;ALL;students with disabilities
Lynn - Capt William G Shoemaker;01630090;MATH;           5;6;           1;1;           4;4;          15;17;          70;78;          90;100;     471.3;          28.2;          25;33;2022;ALL;students with disabilities
Lynn - Capt William G Shoemaker;01630090;SCI;           2;8;           0;0;           2;8;           7;27;          17;65;          26;100;     482.5;;;65;2022;ALL;students with disabilities
Lynn - Cobbet Elementary;01630035;ELA;           0;0;           0;0;           0;0;          24;44;          30;56;          54;100;     467.6;          36.8;          38;17;2022;ALL;students with disabilities
Lynn - Cobbet Elementary;01630035;MATH;           2;4;           0;0;           2;4;          23;43;          29;54;          54;100;     468.7;          48.8;          38;24;2022;ALL;students with disabilities
Lynn - Cobbet Elementary;01630035;SCI;           0;0;           0;0;           0;0;          10;34;          19;66;          29;100;     465.4;;;14;2022;ALL;students with disabilities
Lynn - E J Harrington;01630045;ELA;           1;2;           0;0;           1;2;          18;36;          31;62;          50;98;     468.0;          36.7;          38;18;2022;ALL;students with disabilities
Lynn - E J Harrington;01630045;MATH;           2;4;           0;0;           2;4;          15;30;          33;66;          50;100;     462.7;          41.5;          35;7;2022;ALL;students with disabilities
Lynn - E J Harrington;01630045;SCI;           2;8;           0;0;           2;8;          12;50;          10;42;          24;100;     471.0;;;30;2022;ALL;students with disabilities
Lynn - Edward A Sisson;01630095;ELA;           1;3;           0;0;           1;3;          11;28;          28;70;          40;100;     470.5;          33.3;          22;25;2022;ALL;students with disabilities
Lynn - Edward A Sisson;01630095;MATH;           1;3;           0;0;           1;3;          14;35;          25;63;          40;100;     469.6;          39.8;          22;26;2022;ALL;students with disabilities
Lynn - Edward A Sisson;01630095;SCI;           0;0;           0;0;           0;0;           6;46;           7;54;          13;100;     478.3;;;;2022;ALL;students with disabilities
Lynn - Fecteau-Leary Junior/Senior High School;01630525;ELA;           0;0;           0;0;           0;0;          10;67;           5;33;          15;79;     472.0;;          13;30;2022;ALL;students with disabilities
Lynn - Fecteau-Leary Junior/Senior High School;01630525;MATH;           0;0;           0;0;           0;0;           5;36;           9;64;          14;79;     463.9;;          14;10;2022;ALL;students with disabilities
Lynn - Hood;01630055;ELA;           0;0;           0;0;           0;0;          10;22;          36;78;          46;100;     465.8;          24.3;          23;12;2022;ALL;students with disabilities
Lynn - Hood;01630055;MATH;           1;2;           0;0;           1;2;           8;17;          37;80;          46;100;     462.6;          32.7;          22;7;2022;ALL;students with disabilities
