School Name;School Code;Subject;M+E #;M+E %;E #;E %;M #;M %;PM #;PM %;NM #;NM %;No. of Students Included;Part. Rate %;Avg. Scaled Score;SGP;Included In SGP;year;grade;student_group
Arlington - Peirce;00100045;ELA;          74;80;           6;6;          68;73;          18;19;           1;1;          93;96;     509.3;          47.9;          29;2021;ALL;white
Arlington - Peirce;00100045;MATH;          52;56;           4;4;          48;52;          38;41;           3;3;          93;96;     499.6;          59.0;          29;2021;ALL;white
Arlington - Peirce;00100045;SCI;          25;86;           4;14;          21;72;           4;14;           0;0;          29;97;     519.7;;;2021;ALL;white
Arlington - Thompson;00100050;ELA;         100;75;          21;16;          79;59;          31;23;           3;2;         134;87;     510.6;          38.4;          47;2021;ALL;white
Arlington - Thompson;00100050;MATH;          84;63;          11;8;          73;55;          44;33;           5;4;         133;87;     504.9;          31.8;          47;2021;ALL;white
Arlington - Thompson;00100050;SCI;          35;71;           8;16;          27;55;          12;24;           2;4;          49;89;     512.0;;;2021;ALL;white
Ashburnham-Westminster - Briggs Elementary;06100025;ELA;         112;57;          13;7;          99;51;          79;40;           5;3;         196;98;     502.7;          33.0;          64;2021;ALL;white
Ashburnham-Westminster - Briggs Elementary;06100025;MATH;          80;41;           5;3;          75;38;          97;49;          19;10;         196;98;     494.4;          28.7;          65;2021;ALL;white
Ashburnham-Westminster - Briggs Elementary;06100025;SCI;          33;51;           3;5;          30;46;          30;46;           2;3;          65;97;     501.2;;;2021;ALL;white
Ashburnham-Westminster - Overlook Middle School;06100305;ELA;         252;54;          31;7;         221;47;         172;37;          44;9;         468;98;     501.1;          48.6;         452;2021;ALL;white
Ashburnham-Westminster - Overlook Middle School;06100305;MATH;         147;31;           6;1;         141;30;         266;57;          54;12;         467;98;     492.1;          33.0;         450;2021;ALL;white
Ashburnham-Westminster - Overlook Middle School;06100305;SCI;          69;46;           8;5;          61;41;          73;49;           7;5;         149;97;     499.2;;;2021;ALL;white
Ashburnham-Westminster - Westminster Elementary;06100005;ELA;         109;47;           7;3;         102;44;         114;49;          11;5;         234;99;     498.8;          39.5;          91;2021;ALL;white
Ashburnham-Westminster - Westminster Elementary;06100005;MATH;          84;36;           3;1;          81;35;         127;54;          23;10;         234;99;     492.6;          40.7;          91;2021;ALL;white
Ashburnham-Westminster - Westminster Elementary;06100005;SCI;          38;40;           2;2;          36;38;          54;57;           2;2;          94;100;     496.1;;;2021;ALL;white
Ashland - Ashland Middle;00140405;ELA;         243;57;          63;15;         180;42;         135;32;          46;11;         424;97;     503.8;          44.7;         408;2021;ALL;white
Ashland - Ashland Middle;00140405;MATH;         218;51;          30;7;         188;44;         157;37;          49;12;         424;97;     499.8;          42.5;         408;2021;ALL;white
Ashland - Ashland Middle;00140405;SCI;          80;62;          20;15;          60;46;          40;31;          10;8;         130;96;     505.9;;;2021;ALL;white
Ashland - David Mindess;00140015;ELA;         244;66;          37;10;         207;56;          96;26;          27;7;         367;98;     505.6;          45.1;         123;2021;ALL;white
Ashland - David Mindess;00140015;MATH;         171;47;          22;6;         149;41;         155;42;          41;11;         367;98;     497.3;          46.5;         123;2021;ALL;white
Ashland - David Mindess;00140015;SCI;          68;54;          10;8;          58;46;          41;32;          18;14;         127;98;     499.4;;;2021;ALL;white
Athol-Royalston - Athol Community Elementary School;06150020;ELA;          65;42;           5;3;          60;39;          73;47;          16;10;         154;93;     494.4;;;2021;ALL;white
Athol-Royalston - Athol Community Elementary School;06150020;MATH;          42;27;           3;2;          39;25;          71;46;          42;27;         155;94;     483.6;;;2021;ALL;white
Athol-Royalston - Athol-Royalston Middle School;06150305;ELA;          74;23;           5;2;          69;22;         145;46;          99;31;         318;97;     482.3;          30.1;         311;2021;ALL;white
Athol-Royalston - Athol-Royalston Middle School;06150305;MATH;          44;14;           4;1;          40;13;         176;55;          98;31;         318;97;     479.8;          27.7;         311;2021;ALL;white
Athol-Royalston - Athol-Royalston Middle School;06150305;SCI;          42;32;           9;7;          33;25;          61;47;          27;21;         130;95;     490.9;;;2021;ALL;white
Athol-Royalston - Royalston Community School;06150050;ELA;          42;61;          10;14;          32;46;          24;35;           3;4;          69;100;     506.7;          41.8;          34;2021;ALL;white
Athol-Royalston - Royalston Community School;06150050;MATH;          38;55;           6;9;          32;46;          25;36;           6;9;          69;100;     500.8;          40.8;          34;2021;ALL;white
Athol-Royalston - Royalston Community School;06150050;SCI;           9;47;           0;0;           9;47;           8;42;           2;11;          19;100;     498.2;;;2021;ALL;white
Atlantis Charter (District) - Atlantis Charter School;04910550;ELA;         204;40;          27;5;         177;34;         227;44;          83;16;         514;100;     493.0;          30.8;         343;2021;ALL;white
Atlantis Charter (District) - Atlantis Charter School;04910550;MATH;         125;24;           4;1;         121;24;         275;54;         114;22;         514;100;     485.4;          24.3;         343;2021;ALL;white
Atlantis Charter (District) - Atlantis Charter School;04910550;SCI;          45;30;           5;3;          40;27;          78;53;          25;17;         148;100;     489.2;;;2021;ALL;white
Attleboro - A. Irvin Studley Elementary School;00160001;ELA;          58;57;          12;12;          46;46;          41;41;           2;2;         101;100;     504.8;;;2021;ALL;white
Attleboro - A. Irvin Studley Elementary School;00160001;MATH;          40;40;           5;5;          35;35;          41;41;          20;20;         101;100;     491.7;;;2021;ALL;white
Attleboro - Cyril K. Brennan Middle School;00160315;ELA;         152;42;          20;6;         132;37;         143;40;          65;18;         360;95;     494.9;          30.6;         337;2021;ALL;white
Attleboro - Cyril K. Brennan Middle School;00160315;MATH;          99;28;          10;3;          89;25;         186;52;          74;21;         359;95;     488.6;          24.9;         336;2021;ALL;white
Attleboro - Cyril K. Brennan Middle School;00160315;SCI;          69;38;           7;4;          62;34;          77;43;          34;19;         180;97;     493.8;;;2021;ALL;white
Attleboro - Hill-Roberts Elementary School;00160045;ELA;          54;47;           6;5;          48;42;          55;48;           6;5;         115;100;     498.6;;;2021;ALL;white
Attleboro - Hill-Roberts Elementary School;00160045;MATH;          40;35;           3;3;          37;32;          51;44;          24;21;         115;100;     488.2;;;2021;ALL;white
Attleboro - Hyman Fine Elementary School;00160040;ELA;          67;61;          15;14;          52;47;          36;33;           7;6;         110;99;     505.1;;;2021;ALL;white
Attleboro - Hyman Fine Elementary School;00160040;MATH;          47;43;           1;1;          46;42;          49;45;          14;13;         110;99;     492.6;;;2021;ALL;white
Attleboro - Peter Thacher Elementary School;00160050;ELA;          55;55;          13;13;          42;42;          33;33;          12;12;         100;98;     505.9;;;2021;ALL;white
Attleboro - Peter Thacher Elementary School;00160050;MATH;          38;38;           4;4;          34;34;          43;43;          19;19;         100;98;     494.8;;;2021;ALL;white
Attleboro - Robert J. Coelho Middle School;00160305;ELA;         181;43;          18;4;         163;39;         179;43;          57;14;         417;99;     494.7;          34.7;         406;2021;ALL;white
Attleboro - Robert J. Coelho Middle School;00160305;MATH;         162;39;          16;4;         146;35;         199;48;          56;13;         417;99;     494.2;          32.9;         405;2021;ALL;white
Attleboro - Robert J. Coelho Middle School;00160305;SCI;         104;51;          20;10;          84;42;          80;40;          18;9;         202;99;     500.9;;;2021;ALL;white
Attleboro - Thomas Willett Elementary School;00160035;ELA;          38;49;           6;8;          32;42;          35;45;           4;5;          77;98;     498.9;;;2021;ALL;white
Attleboro - Thomas Willett Elementary School;00160035;MATH;          26;34;           1;1;          25;32;          39;51;          12;16;          77;98;     489.3;;;2021;ALL;white
Attleboro - Wamsutta Middle School;00160320;ELA;         179;51;          25;7;         154;44;         144;41;          31;9;         354;98;     499.1;          33.3;         334;2021;ALL;white
Attleboro - Wamsutta Middle School;00160320;MATH;         158;45;          17;5;         141;40;         167;47;          29;8;         354;98;     496.5;          34.5;         336;2021;ALL;white
Attleboro - Wamsutta Middle School;00160320;SCI;          75;46;          10;6;          65;40;          72;44;          16;10;         163;99;     498.3;;;2021;ALL;white
Auburn - Auburn Middle;00170305;ELA;         224;48;          40;9;         184;40;         185;40;          54;12;         463;96;     499.4;          30.8;         450;2021;ALL;white
Auburn - Auburn Middle;00170305;MATH;         196;42;          23;5;         173;37;         217;47;          52;11;         465;96;     495.9;          30.0;         452;2021;ALL;white
Auburn - Auburn Middle;00170305;SCI;          66;49;          12;9;          54;40;          58;43;          10;7;         134;96;     501.4;;;2021;ALL;white
Auburn - Swanson Road Intermediate School;00170030;ELA;         244;56;          41;9;         203;47;         158;36;          31;7;         433;97;     502.8;          35.7;         148;2021;ALL;white
Auburn - Swanson Road Intermediate School;00170030;MATH;         182;42;          22;5;         160;37;         191;44;          59;14;         432;97;     494.1;          35.1;         148;2021;ALL;white
Auburn - Swanson Road Intermediate School;00170030;SCI;          89;59;          15;10;          74;49;          50;33;          11;7;         150;96;     504.6;;;2021;ALL;white
Avon - Avon Middle High School;00180510;ELA;          30;57;           3;6;          27;51;          18;34;           5;9;          53;95;     502.6;          37.1;          50;2021;ALL;white
