School Name;School Code;Subject;M+E #;M+E %;E #;E %;M #;M %;PM #;PM %;NM #;NM %;No. of Students Included;Part. Rate %;Avg. Scaled Score;SGP;Included In SGP;Ach. PCTL;year;grade;student_group
Central Berkshire - Nessacus Regional Middle School;06350305;MATH;         100;32;           3;1;          97;31;         173;56;          38;12;         311;99;     490.9;          48.0;         300;71;2022;ALL;title 1
Central Berkshire - Nessacus Regional Middle School;06350305;SCI;          48;46;           6;6;          42;40;          44;42;          13;12;         105;97;     497.1;;;85;2022;ALL;title 1
Chelmsford - Byam School;00560030;ELA;           9;20;           0;0;           9;20;          31;70;           4;9;          44;100;     486.5;          38.8;          22;43;2022;ALL;title 1
Chelmsford - Byam School;00560030;MATH;           8;18;           0;0;           8;18;          27;61;           9;20;          44;100;     485.5;          51.4;          22;47;2022;ALL;title 1
Chelmsford - Center Elementary School;00560005;ELA;           8;19;           0;0;           8;19;          31;72;           4;9;          43;100;     489.0;          40.2;          22;54;2022;ALL;title 1
Chelmsford - Center Elementary School;00560005;MATH;           6;14;           0;0;           6;14;          33;77;           4;9;          43;100;     485.8;          51.3;          22;49;2022;ALL;title 1
Chelmsford - Charles D Harrington;00560025;ELA;          15;32;           0;0;          15;32;          27;57;           5;11;          47;98;     491.0;          39.8;          29;64;2022;ALL;title 1
Chelmsford - Charles D Harrington;00560025;MATH;          11;23;           0;0;          11;23;          32;67;           5;10;          48;100;     489.9;          55.1;          29;66;2022;ALL;title 1
Chelmsford - Col Moses Parker School;00560305;ELA;           8;19;           0;0;           8;19;          26;62;           8;19;          42;100;     486.5;          44.7;          38;43;2022;ALL;title 1
Chelmsford - Col Moses Parker School;00560305;MATH;           5;12;           0;0;           5;12;          29;69;           8;19;          42;100;     483.2;          45.5;          38;37;2022;ALL;title 1
Chelmsford - Col Moses Parker School;00560305;SCI;           3;14;           0;0;           3;14;          13;62;           5;24;          21;100;     481.4;;;31;2022;ALL;title 1
Chelmsford - McCarthy Middle School;00560310;ELA;          17;25;           0;0;          17;25;          44;66;           6;9;          67;100;     490.9;          50.1;          62;63;2022;ALL;title 1
Chelmsford - McCarthy Middle School;00560310;MATH;          11;17;           0;0;          11;17;          46;70;           9;14;          66;99;     485.0;          51.5;          61;45;2022;ALL;title 1
Chelmsford - McCarthy Middle School;00560310;SCI;           8;22;           0;0;           8;22;          21;58;           7;19;          36;98;     488.6;;;57;2022;ALL;title 1
Chelsea - Clark Avenue School;00570050;ELA;          80;12;           4;1;          76;11;         287;43;         300;45;         667;99;     474.3;          34.9;         626;6;2022;ALL;title 1
Chelsea - Clark Avenue School;00570050;MATH;          45;7;           0;0;          45;7;         315;47;         304;46;         664;99;     472.1;          32.0;         625;8;2022;ALL;title 1
Chelsea - Clark Avenue School;00570050;SCI;          29;9;           0;0;          29;9;         137;41;         169;50;         335;98;     470.8;;;4;2022;ALL;title 1
Chelsea - Edgar A Hooks Elementary;00570030;ELA;          48;19;           6;2;          42;17;         136;54;          69;27;         253;99;     484.0;          43.5;         121;31;2022;ALL;title 1
Chelsea - Edgar A Hooks Elementary;00570030;MATH;         110;43;          23;9;          87;34;         125;49;          19;7;         254;100;     497.5;          61.8;         121;89;2022;ALL;title 1
Chelsea - Eugene Wright Science and Technology Academy;00570045;ELA;         105;24;           5;1;         100;23;         184;41;         155;35;         444;98;     481.0;          46.7;         393;20;2022;ALL;title 1
Chelsea - Eugene Wright Science and Technology Academy;00570045;MATH;          68;15;           3;1;          65;15;         218;49;         155;35;         441;99;     479.6;          44.3;         396;24;2022;ALL;title 1
Chelsea - Eugene Wright Science and Technology Academy;00570045;SCI;          39;18;           2;1;          37;17;         107;49;          73;33;         219;100;     480.9;;;28;2022;ALL;title 1
Chelsea - Frank M Sokolowski Elementary;00570040;ELA;          32;14;           1;0;          31;13;         132;56;          71;30;         235;100;     480.5;          38.8;         115;18;2022;ALL;title 1
Chelsea - Frank M Sokolowski Elementary;00570040;MATH;          34;14;           0;0;          34;14;         112;47;          90;38;         236;100;     475.9;          44.9;         116;13;2022;ALL;title 1
Chelsea - George F. Kelly Elementary;00570035;ELA;          44;18;           3;1;          41;16;         145;58;          60;24;         249;100;     483.6;          39.1;         151;29;2022;ALL;title 1
Chelsea - George F. Kelly Elementary;00570035;MATH;          39;16;           0;0;          39;16;         147;59;          63;25;         249;100;     480.1;          44.3;         151;26;2022;ALL;title 1
Chelsea - George F. Kelly Elementary;00570035;SCI;           6;18;           0;0;           6;18;          21;64;           6;18;          33;100;     485.8;;;48;2022;ALL;title 1
Chelsea - Joseph A. Browne School;00570055;ELA;         107;23;          13;3;          94;20;         205;45;         147;32;         459;100;     482.5;          49.5;         409;25;2022;ALL;title 1
Chelsea - Joseph A. Browne School;00570055;MATH;          59;13;           1;0;          58;13;         234;51;         167;36;         460;100;     477.3;          44.0;         413;16;2022;ALL;title 1
Chelsea - Joseph A. Browne School;00570055;SCI;          51;21;           3;1;          48;20;         112;47;          76;32;         239;100;     481.1;;;30;2022;ALL;title 1
Chelsea - William A Berkowitz Elementary;00570025;ELA;          55;23;           2;1;          53;22;         125;53;          56;24;         236;100;     485.2;          47.5;         109;36;2022;ALL;title 1
Chelsea - William A Berkowitz Elementary;00570025;MATH;          71;30;           5;2;          66;28;         111;47;          53;23;         235;100;     488.1;          63.3;         108;59;2022;ALL;title 1
Chicopee - Barry;00610003;ELA;          44;23;           0;0;          44;23;         105;55;          43;22;         192;99;     488.4;          49.7;         117;52;2022;ALL;title 1
Chicopee - Barry;00610003;MATH;          62;32;           3;2;          59;31;          89;46;          41;21;         192;99;     491.5;          60.1;         116;73;2022;ALL;title 1
Chicopee - Barry;00610003;SCI;          26;39;           3;5;          23;35;          27;41;          13;20;          66;100;     496.0;;;82;2022;ALL;title 1
Chicopee - Bellamy Middle;00610305;ELA;         197;26;          18;2;         179;24;         346;45;         218;29;         761;99;     485.2;          43.8;         714;36;2022;ALL;title 1
Chicopee - Bellamy Middle;00610305;MATH;         181;24;          12;2;         169;22;         419;55;         159;21;         759;99;     487.0;          46.9;         710;54;2022;ALL;title 1
Chicopee - Bellamy Middle;00610305;SCI;         109;41;          14;5;          95;36;         110;41;          47;18;         266;98;     493.7;;;75;2022;ALL;title 1
Chicopee - Bowe;00610015;ELA;          53;24;           1;0;          52;24;         125;57;          42;19;         220;100;     486.4;          45.5;         147;43;2022;ALL;title 1
Chicopee - Bowe;00610015;MATH;          47;21;           1;0;          46;21;         136;62;          37;17;         220;100;     485.9;          49.6;         145;50;2022;ALL;title 1
Chicopee - Bowe;00610015;SCI;          16;21;           1;1;          15;19;          35;45;          26;34;          77;100;     482.5;;;36;2022;ALL;title 1
Chicopee - Dupont Middle;00610310;ELA;         187;28;          22;3;         165;24;         278;41;         209;31;         674;99;     485.2;          46.9;         622;36;2022;ALL;title 1
Chicopee - Dupont Middle;00610310;MATH;          99;15;           5;1;          94;14;         387;58;         186;28;         672;99;     480.9;          32.5;         619;29;2022;ALL;title 1
Chicopee - Dupont Middle;00610310;SCI;          73;29;           1;0;          72;29;         110;44;          66;27;         249;99;     486.7;;;51;2022;ALL;title 1
Chicopee - Fairview Elementary;00610050;ELA;          38;21;           2;1;          36;20;         108;60;          34;19;         180;100;     486.8;          44.0;         112;45;2022;ALL;title 1
Chicopee - Fairview Elementary;00610050;MATH;          54;30;           1;1;          53;29;          79;44;          47;26;         180;100;     486.2;          54.9;         112;50;2022;ALL;title 1
Chicopee - Fairview Elementary;00610050;SCI;          11;19;           0;0;          11;19;          38;66;           9;16;          58;100;     488.7;;;58;2022;ALL;title 1
Chicopee - Gen John J Stefanik;00610090;ELA;          59;36;           5;3;          54;33;          73;45;          32;20;         164;100;     490.7;          52.1;         108;63;2022;ALL;title 1
Chicopee - Gen John J Stefanik;00610090;MATH;          58;35;           4;2;          54;33;          70;43;          36;22;         164;100;     489.6;          60.8;         108;65;2022;ALL;title 1
Chicopee - Gen John J Stefanik;00610090;SCI;          20;33;           5;8;          15;25;          29;48;          11;18;          60;100;     492.9;;;72;2022;ALL;title 1
Chicopee - Lambert-Lavoie;00610040;ELA;          41;30;           3;2;          38;28;          76;55;          21;15;         138;100;     489.7;          44.0;          92;58;2022;ALL;title 1
Chicopee - Lambert-Lavoie;00610040;MATH;          52;38;           2;1;          50;36;          62;45;          24;17;         138;100;     492.5;          62.8;          92;75;2022;ALL;title 1
Chicopee - Lambert-Lavoie;00610040;SCI;          18;40;           3;7;          15;33;          24;53;           3;7;          45;100;     501.4;;;93;2022;ALL;title 1
Chicopee - Litwin;00610022;ELA;          86;31;           9;3;          77;28;         138;49;          55;20;         279;100;     491.9;          52.1;         182;67;2022;ALL;title 1
Chicopee - Litwin;00610022;MATH;         109;40;           5;2;         104;38;         121;44;          45;16;         275;100;     495.1;          64.8;         181;83;2022;ALL;title 1
Chicopee - Litwin;00610022;SCI;          43;39;           4;4;          39;35;          44;40;          23;21;         110;100;     494.0;;;76;2022;ALL;title 1
Christa McAuliffe Charter School (District) - Christa McAuliffe Charter School;04180305;ELA;          32;16;           1;1;          31;16;          90;46;          72;37;         194;98;     478.3;          36.8;         182;13;2022;ALL;title 1
Christa McAuliffe Charter School (District) - Christa McAuliffe Charter School;04180305;MATH;          19;10;           2;1;          17;9;          99;52;          73;38;         191;97;     476.4;          35.3;         180;14;2022;ALL;title 1
Christa McAuliffe Charter School (District) - Christa McAuliffe Charter School;04180305;SCI;          13;22;           1;2;          12;21;          29;50;          16;28;          58;97;     483.4;;;39;2022;ALL;title 1
Clarksburg - Clarksburg Elementary;00630010;ELA;          53;39;           4;3;          49;36;          74;54;           9;7;         136;100;     494.2;          43.4;         110;77;2022;ALL;title 1
Clarksburg - Clarksburg Elementary;00630010;MATH;          42;31;           1;1;          41;30;          86;63;           8;6;         136;100;     493.6;          54.2;         110;81;2022;ALL;title 1
Clarksburg - Clarksburg Elementary;00630010;SCI;          18;40;           0;0;          18;40;          25;56;           2;4;          45;100;     497.8;;;87;2022;ALL;title 1
Clinton - Clinton Elementary;00640050;ELA;          73;26;           5;2;          68;24;         146;52;          61;22;         280;98;     487.6;          45.1;         124;48;2022;ALL;title 1
Clinton - Clinton Elementary;00640050;MATH;          95;34;           9;3;          86;31;         113;40;          73;26;         281;98;     487.4;          50.3;         124;56;2022;ALL;title 1
Clinton - Clinton Middle School;00640305;ELA;         145;27;          14;3;         131;24;         266;49;         132;24;         543;99;     486.4;          49.3;         516;43;2022;ALL;title 1
Clinton - Clinton Middle School;00640305;MATH;         129;24;           6;1;         123;23;         299;55;         115;21;         543;99;     485.5;          51.1;         520;47;2022;ALL;title 1
Clinton - Clinton Middle School;00640305;SCI;          85;29;           5;2;          80;27;         145;49;          64;22;         294;99;     486.7;;;51;2022;ALL;title 1
Codman Academy Charter Public (District) - Codman Academy Charter Public School;04380505;ELA;           9;8;           0;0;           9;8;          65;55;          44;37;         118;97;     475.2;          36.9;          91;7;2022;ALL;title 1
Codman Academy Charter Public (District) - Codman Academy Charter Public School;04380505;MATH;           8;7;           0;0;           8;7;          82;68;          30;25;         120;98;     479.3;          60.4;          92;22;2022;ALL;title 1
Codman Academy Charter Public (District) - Codman Academy Charter Public School;04380505;SCI;           1;3;           0;0;           1;3;          23;58;          16;40;          40;100;     474.7;;;12;2022;ALL;title 1
Cohasset - Deer Hill;00650005;ELA;           8;32;           0;0;           8;32;          15;60;           2;8;          25;100;     490.4;;          15;62;2022;ALL;title 1
Cohasset - Deer Hill;00650005;MATH;           5;20;           0;0;           5;20;          19;76;           1;4;          25;100;     491.4;;          15;72;2022;ALL;title 1
Collegiate Charter School of Lowell (District) - Collegiate Charter School of Lowell;35030205;ELA;         226;33;          14;2;         212;31;         346;51;         104;15;         676;100;     491.4;          49.9;         533;65;2022;ALL;title 1
Collegiate Charter School of Lowell (District) - Collegiate Charter School of Lowell;35030205;MATH;         207;31;          25;4;         182;27;         374;55;          93;14;         674;99;     490.2;          47.7;         526;68;2022;ALL;title 1
Collegiate Charter School of Lowell (District) - Collegiate Charter School of Lowell;35030205;SCI;          76;33;           7;3;          69;30;         123;54;          30;13;         229;100;     492.8;;;71;2022;ALL;title 1
Community Charter School of Cambridge (District) - Community Charter School of Cambridge;04360305;ELA;          56;55;           8;8;          48;48;          34;34;          11;11;         101;99;     500.6;          51.3;          92;95;2022;ALL;title 1
Community Charter School of Cambridge (District) - Community Charter School of Cambridge;04360305;MATH;          37;36;           6;6;          31;30;          53;52;          12;12;         102;100;     492.5;          44.0;          93;76;2022;ALL;title 1
Community Charter School of Cambridge (District) - Community Charter School of Cambridge;04360305;SCI;          19;48;           1;3;          18;45;          16;40;           5;13;          40;98;     495.1;;;80;2022;ALL;title 1
Community Day Charter Public School (District) - Community Day Charter Public School;04400205;ELA;         112;43;          15;6;          97;37;         114;43;          37;14;         263;100;     495.5;          54.1;         215;83;2022;ALL;title 1
Community Day Charter Public School (District) - Community Day Charter Public School;04400205;MATH;         127;48;          15;6;         112;43;         114;43;          22;8;         263;100;     497.7;          56.7;         215;90;2022;ALL;title 1
Community Day Charter Public School (District) - Community Day Charter Public School;04400205;SCI;          35;40;           3;3;          32;37;          33;38;          19;22;          87;100;     492.2;;;69;2022;ALL;title 1
Community Day Charter Public School - Gateway (District) - Community Day Charter Public School - Gateway;04260205;ELA;         107;45;          16;7;          91;38;          94;39;          38;16;         239;100;     495.9;          51.4;         195;84;2022;ALL;title 1
Community Day Charter Public School - Gateway (District) - Community Day Charter Public School - Gateway;04260205;MATH;         108;45;          14;6;          94;39;          98;41;          33;14;         239;100;     495.1;          46.2;         195;83;2022;ALL;title 1
Community Day Charter Public School - Gateway (District) - Community Day Charter Public School - Gateway;04260205;SCI;          31;44;           5;7;          26;37;          24;34;          16;23;          71;100;     492.5;;;70;2022;ALL;title 1
Community Day Charter Public School - R. Kingman Webster (District) - Community Day Charter Public School - R. Kingman Webster;04310205;ELA;         109;47;          16;7;          93;40;          99;42;          25;11;         233;100;     498.2;          52.4;         189;91;2022;ALL;title 1
Community Day Charter Public School - R. Kingman Webster (District) - Community Day Charter Public School - R. Kingman Webster;04310205;MATH;         103;44;          12;5;          91;39;         100;43;          30;13;         233;100;     496.1;          44.3;         189;86;2022;ALL;title 1
Community Day Charter Public School - R. Kingman Webster (District) - Community Day Charter Public School - R. Kingman Webster;04310205;SCI;          28;38;           1;1;          27;36;          38;51;           8;11;          74;100;     494.3;;;77;2022;ALL;title 1
Concord - Alcott;00670005;ELA;           3;23;           0;0;           3;23;           9;69;           1;8;          13;100;     489.4;;           7;56;2022;ALL;title 1
Concord - Alcott;00670005;MATH;           3;25;           0;0;           3;25;           9;75;           0;0;          12;100;     493.1;;           7;79;2022;ALL;title 1
Conservatory Lab Charter (District) - Conservatory Lab Charter School;04390050;ELA;          89;37;          10;4;          79;33;         116;48;          38;16;         243;83;     493.1;          57.9;         185;73;2022;ALL;title 1
Conservatory Lab Charter (District) - Conservatory Lab Charter School;04390050;MATH;          48;20;           1;0;          47;20;         136;56;          57;24;         241;99;     482.0;          47.2;         183;34;2022;ALL;title 1
Conservatory Lab Charter (District) - Conservatory Lab Charter School;04390050;SCI;          23;31;           0;0;          23;31;          37;50;          14;19;          74;100;     488.3;;;57;2022;ALL;title 1
Danvers - Great Oak;00710015;ELA;          79;50;           2;1;          77;49;          69;44;           9;6;         157;100;     499.3;          55.0;         107;93;2022;ALL;title 1
Danvers - Great Oak;00710015;MATH;          91;58;           8;5;          83;53;          54;34;          12;8;         157;100;     502.5;          60.9;         107;97;2022;ALL;title 1
Danvers - Great Oak;00710015;SCI;          22;42;           1;2;          21;40;          25;47;           6;11;          53;98;     496.6;;;84;2022;ALL;title 1
Danvers - Highlands;00710010;ELA;          67;40;           7;4;          60;36;          88;52;          13;8;         168;98;     495.2;          48.6;         102;82;2022;ALL;title 1
Danvers - Highlands;00710010;MATH;          72;43;           7;4;          65;39;          74;44;          22;13;         168;98;     494.8;          46.5;         102;83;2022;ALL;title 1
Danvers - Highlands;00710010;SCI;          19;35;           3;6;          16;30;          25;46;          10;19;          54;96;     490.4;;;64;2022;ALL;title 1
Danvers - Willis E Thorpe;00710045;ELA;          75;53;          12;8;          63;44;          58;41;           9;6;         142;100;     502.1;          49.5;          95;96;2022;ALL;title 1
Danvers - Willis E Thorpe;00710045;MATH;          87;62;          11;8;          76;54;          45;32;           9;6;         141;99;     505.0;          44.0;          95;99;2022;ALL;title 1
Danvers - Willis E Thorpe;00710045;SCI;          21;38;           1;2;          20;36;          25;45;           9;16;          55;100;     495.2;;;80;2022;ALL;title 1
Dartmouth - George H Potter;00720030;ELA;          79;43;           9;5;          70;38;          88;48;          18;10;         185;99;     497.4;          53.8;         115;89;2022;ALL;title 1
Dartmouth - George H Potter;00720030;MATH;          91;49;           7;4;          84;45;          83;45;          12;6;         186;99;     498.5;          55.0;         116;92;2022;ALL;title 1
Dartmouth - George H Potter;00720030;SCI;          32;52;           5;8;          27;44;          27;44;           3;5;          62;98;     502.6;;;95;2022;ALL;title 1
Dartmouth - James M. Quinn School;00720040;ELA;         142;46;          10;3;         132;42;         143;46;          27;9;         312;100;     497.4;          51.3;         183;88;2022;ALL;title 1
Dartmouth - James M. Quinn School;00720040;MATH;         179;57;          13;4;         166;53;         113;36;          20;6;         312;100;     501.9;          57.3;         184;97;2022;ALL;title 1
Dartmouth - James M. Quinn School;00720040;SCI;          47;50;           2;2;          45;48;          39;41;           8;9;          94;100;     498.4;;;88;2022;ALL;title 1
Dartmouth - Joseph Demello;00720015;ELA;         104;43;          12;5;          92;38;         123;51;          13;5;         240;100;     498.2;          55.6;         170;91;2022;ALL;title 1
Dartmouth - Joseph Demello;00720015;MATH;         108;45;          16;7;          92;38;         111;46;          21;9;         240;100;     497.9;          47.8;         170;90;2022;ALL;title 1
Dartmouth - Joseph Demello;00720015;SCI;          38;40;           3;3;          35;37;          49;52;           8;8;          95;99;     496.2;;;83;2022;ALL;title 1
Dedham - Avery;00730010;ELA;           4;10;           0;0;           4;10;          34;85;           2;5;          40;100;     485.1;          29.6;          26;36;2022;ALL;title 1
Dedham - Avery;00730010;MATH;           6;15;           0;0;           6;15;          23;58;          11;28;          40;100;     483.3;          44.4;          26;38;2022;ALL;title 1
Dedham - Avery;00730010;SCI;           1;8;           0;0;           1;8;           9;69;           3;23;          13;100;     479.0;;;21;2022;ALL;title 1
Dennis-Yarmouth - Ezra H Baker Innovation School;06450005;ELA;          28;41;           0;0;          28;41;          27;40;          13;19;          68;95;     493.3;;;73;2022;ALL;title 1
Dennis-Yarmouth - Ezra H Baker Innovation School;06450005;MATH;          26;38;           3;4;          23;34;          30;44;          12;18;          68;99;     494.2;;;82;2022;ALL;title 1
Dennis-Yarmouth - Marguerite E Small Elementary;06450015;ELA;          21;37;           0;0;          21;37;          26;46;          10;18;          57;100;     491.7;;;66;2022;ALL;title 1
Dennis-Yarmouth - Marguerite E Small Elementary;06450015;MATH;          16;28;           0;0;          16;28;          29;51;          12;21;          57;100;     489.2;;;63;2022;ALL;title 1
Dennis-Yarmouth - Station Avenue Elementary;06450025;ELA;          53;46;           7;6;          46;40;          46;40;          15;13;         114;100;     496.7;;;87;2022;ALL;title 1
Dennis-Yarmouth - Station Avenue Elementary;06450025;MATH;          52;46;           3;3;          49;43;          50;44;          12;11;         114;100;     496.9;;;88;2022;ALL;title 1
Dighton-Rehoboth - Dighton Elementary;06500005;ELA;           3;17;           0;0;           3;17;          14;78;           1;6;          18;95;     487.3;;           6;47;2022;ALL;title 1
Dighton-Rehoboth - Dighton Elementary;06500005;MATH;           4;22;           0;0;           4;22;          10;56;           4;22;          18;95;     485.7;;           6;48;2022;ALL;title 1
Dighton-Rehoboth - Dighton Middle School;06500305;ELA;           3;27;           0;0;           3;27;           8;73;           0;0;          11;100;     490.4;;          11;62;2022;ALL;title 1
Dighton-Rehoboth - Dighton Middle School;06500305;MATH;           0;0;           0;0;           0;0;          11;100;           0;0;          11;100;     480.4;;          11;27;2022;ALL;title 1
Dighton-Rehoboth - Palmer River;06500010;ELA;           6;23;           0;0;           6;23;          15;58;           5;19;          26;100;     487.7;;          10;49;2022;ALL;title 1
Dighton-Rehoboth - Palmer River;06500010;MATH;           6;23;           0;0;           6;23;          16;62;           4;15;          26;100;     487.1;;          10;54;2022;ALL;title 1
Douglas - Douglas Elementary School;00770015;ELA;           8;16;           1;2;           7;14;          39;76;           4;8;          51;100;     486.9;          43.5;          32;45;2022;ALL;title 1
Douglas - Douglas Elementary School;00770015;MATH;           1;2;           0;0;           1;2;          32;63;          18;35;          51;100;     475.9;          34.8;          32;13;2022;ALL;title 1
Douglas - Douglas Elementary School;00770015;SCI;           3;18;           0;0;           3;18;           9;53;           5;29;          17;100;     480.2;;;24;2022;ALL;title 1
Dover-Sherborn - Dover-Sherborn Regional Middle School;06550405;ELA;          18;60;           0;0;          18;60;          12;40;           0;0;          30;97;     498.7;          43.9;          28;92;2022;ALL;title 1
Dover-Sherborn - Dover-Sherborn Regional Middle School;06550405;MATH;          11;38;           2;7;           9;31;          18;62;           0;0;          29;94;     497.2;          47.7;          26;89;2022;ALL;title 1
Dover-Sherborn - Dover-Sherborn Regional Middle School;06550405;SCI;           8;42;           1;5;           7;37;          11;58;           0;0;          19;95;     496.0;;;82;2022;ALL;title 1
Dracut - Brookside Elementary;00790035;ELA;          83;39;           4;2;          79;37;         108;51;          20;9;         211;100;     494.2;          55.0;         123;77;2022;ALL;title 1
Dracut - Brookside Elementary;00790035;MATH;          68;32;           1;0;          67;32;         105;50;          38;18;         211;100;     489.2;          55.5;         124;63;2022;ALL;title 1
Dracut - Brookside Elementary;00790035;SCI;          28;49;           4;7;          24;42;          27;47;           2;4;          57;100;     500.3;;;91;2022;ALL;title 1
Dracut - George H. Englesby Elementary School;00790045;ELA;         125;48;           9;3;         116;45;         110;42;          25;10;         260;100;     497.4;          53.7;         170;89;2022;ALL;title 1
Dracut - George H. Englesby Elementary School;00790045;MATH;         120;46;          15;6;         105;40;         115;44;          25;10;         260;100;     496.9;          50.3;         170;88;2022;ALL;title 1
Dracut - George H. Englesby Elementary School;00790045;SCI;          46;53;           6;7;          40;46;          32;37;           9;10;          87;100;     499.3;;;89;2022;ALL;title 1
Dracut - Greenmont Avenue;00790030;ELA;          42;35;           3;3;          39;33;          65;54;          13;11;         120;100;     493.0;          52.6;          78;71;2022;ALL;title 1
Dracut - Greenmont Avenue;00790030;MATH;          42;35;           6;5;          36;30;          65;55;          12;10;         119;99;     493.3;          63.0;          78;79;2022;ALL;title 1
Dracut - Greenmont Avenue;00790030;SCI;          18;51;           5;14;          13;37;          16;46;           1;3;          35;100;     501.0;;;92;2022;ALL;title 1
Dracut - Justus C. Richardson Middle School;00790410;ELA;         308;36;          39;5;         269;31;         408;47;         149;17;         865;99;     491.8;          41.8;         846;66;2022;ALL;title 1
Dracut - Justus C. Richardson Middle School;00790410;MATH;         300;35;          37;4;         263;30;         440;51;         124;14;         864;99;     493.3;          50.7;         846;79;2022;ALL;title 1
Dracut - Justus C. Richardson Middle School;00790410;SCI;         114;38;           9;3;         105;35;         152;51;          31;10;         297;99;     493.9;;;76;2022;ALL;title 1
Dudley Street Neighborhood Charter School (District) - Dudley Street Neighborhood Charter School;04070405;ELA;          23;21;           1;1;          22;20;          66;59;          23;21;         112;91;     485.3;          48.1;          64;38;2022;ALL;title 1
Dudley Street Neighborhood Charter School (District) - Dudley Street Neighborhood Charter School;04070405;MATH;          19;17;           0;0;          19;17;          57;50;          37;33;         113;97;     480.1;          44.5;          66;26;2022;ALL;title 1
Dudley Street Neighborhood Charter School (District) - Dudley Street Neighborhood Charter School;04070405;SCI;           6;19;           0;0;           6;19;          19;61;           6;19;          31;100;     486.3;;;50;2022;ALL;title 1
Dudley-Charlton Reg - Dudley Elementary;06580005;ELA;          91;39;          13;6;          78;34;         118;51;          23;10;         232;99;     495.8;          52.3;         119;84;2022;ALL;title 1
Dudley-Charlton Reg - Dudley Elementary;06580005;MATH;         116;50;          14;6;         102;44;          96;42;          19;8;         231;99;     500.1;          75.9;         119;94;2022;ALL;title 1
Dudley-Charlton Reg - Dudley Middle School;06580305;ELA;         221;42;          18;3;         203;38;         245;46;          65;12;         531;98;     494.1;          49.1;         507;76;2022;ALL;title 1
Dudley-Charlton Reg - Dudley Middle School;06580305;MATH;         167;31;           6;1;         161;30;         300;56;          64;12;         531;99;     491.7;          47.2;         504;73;2022;ALL;title 1
Dudley-Charlton Reg - Dudley Middle School;06580305;SCI;         106;41;           8;3;          98;38;         126;49;          27;10;         259;97;     494.5;;;78;2022;ALL;title 1
Dudley-Charlton Reg - Heritage School;06580030;ELA;         123;43;           9;3;         114;40;         125;44;          35;12;         283;100;     497.3;          52.4;         128;88;2022;ALL;title 1
Dudley-Charlton Reg - Heritage School;06580030;MATH;         139;49;          26;9;         113;40;         104;37;          40;14;         283;100;     499.9;          68.9;         128;94;2022;ALL;title 1
Duxbury - Alden School;00820004;ELA;          31;24;           0;0;          31;24;          81;62;          18;14;         130;98;     489.4;          45.2;          73;56;2022;ALL;title 1
Duxbury - Alden School;00820004;MATH;          33;25;           1;1;          32;24;          83;62;          17;13;         133;100;     488.3;          48.6;          73;59;2022;ALL;title 1
Duxbury - Alden School;00820004;SCI;           7;26;           0;0;           7;26;          19;70;           1;4;          27;97;     490.2;;;63;2022;ALL;title 1
East Longmeadow - Birchland Park;00870305;ELA;         325;55;          43;7;         282;48;         218;37;          50;8;         593;99;     501.6;          56.8;         554;96;2022;ALL;title 1
East Longmeadow - Birchland Park;00870305;MATH;         275;46;          22;4;         253;43;         279;47;          41;7;         595;100;     498.3;          52.6;         549;91;2022;ALL;title 1
East Longmeadow - Birchland Park;00870305;SCI;         124;61;          11;5;         113;55;          73;36;           7;3;         204;99;     504.0;;;96;2022;ALL;title 1
East Longmeadow - Mapleshade;00870010;ELA;         114;43;           6;2;         108;41;         116;44;          34;13;         264;100;     495.4;          52.7;         158;82;2022;ALL;title 1
East Longmeadow - Mapleshade;00870010;MATH;         116;44;           7;3;         109;41;         110;42;          37;14;         263;100;     494.4;          53.7;         158;82;2022;ALL;title 1
East Longmeadow - Mapleshade;00870010;SCI;          47;57;           9;11;          38;46;          26;31;          10;12;          83;100;     504.2;;;97;2022;ALL;title 1
Eastham - Eastham Elementary;00850005;ELA;          48;52;           3;3;          45;49;          40;43;           4;4;          92;100;     498.9;          45.5;          59;92;2022;ALL;title 1
Eastham - Eastham Elementary;00850005;MATH;          45;49;           2;2;          43;47;          35;38;          12;13;          92;99;     497.7;          42.6;          59;91;2022;ALL;title 1
Eastham - Eastham Elementary;00850005;SCI;          16;48;           0;0;          16;48;          15;45;           2;6;          33;100;     498.9;;;89;2022;ALL;title 1
Easthampton - Center School;00860005;ELA;           2;13;           0;0;           2;13;          11;69;           3;19;          16;94;     482.5;;           9;25;2022;ALL;title 1
Easthampton - Center School;00860005;MATH;           3;19;           0;0;           3;19;          11;69;           2;13;          16;100;     489.1;;           9;63;2022;ALL;title 1
Easthampton - White Brook Middle School;00860305;ELA;           0;0;           0;0;           0;0;          11;79;           3;21;          14;100;     480.8;;          11;19;2022;ALL;title 1
Easthampton - White Brook Middle School;00860305;MATH;           0;0;           0;0;           0;0;          12;86;           2;14;          14;100;     480.6;;          13;28;2022;ALL;title 1
Easthampton - White Brook Middle School;00860305;SCI;           1;8;           0;0;           1;8;           7;54;           5;38;          13;93;     477.2;;;16;2022;ALL;title 1
Easton - Easton Middle School;00880405;ELA;          23;23;           0;0;          23;23;          71;71;           6;6;         100;96;     490.5;          45.2;          96;62;2022;ALL;title 1
Easton - Easton Middle School;00880405;MATH;          23;23;           0;0;          23;23;          73;72;           5;5;         101;97;     490.9;          51.3;          97;71;2022;ALL;title 1
