School Name;School Code;Subject;M+E #;M+E %;E #;E %;M #;M %;PM #;PM %;NM #;NM %;No. of Students Included;Part. Rate %;Avg. Scaled Score;SGP;Included In SGP;Ach. PCTL;year;grade;student_group
Leominster - Fall Brook;01530007;MATH;           8;50;           2;13;           6;38;           5;31;           3;19;          16;100;     503.3;;          11;65;2022;ALL;multi-race
Leominster - Frances Drake School;01530010;ELA;           4;31;           0;0;           4;31;           7;54;           2;15;          13;93;     492.3;;           7;30;2022;ALL;multi-race
Leominster - Frances Drake School;01530010;MATH;           3;23;           0;0;           3;23;           9;69;           1;8;          13;93;     491.8;;           7;36;2022;ALL;multi-race
Leominster - Johnny Appleseed;01530025;ELA;           5;38;           0;0;           5;38;           6;46;           2;15;          13;100;     494.1;;           5;38;2022;ALL;multi-race
Leominster - Johnny Appleseed;01530025;MATH;           7;54;           1;8;           6;46;           3;23;           3;23;          13;100;     499.3;;           5;56;2022;ALL;multi-race
Leominster - Northwest;01530030;ELA;           6;38;           0;0;           6;38;           8;50;           2;13;          16;94;     495.4;;          12;41;2022;ALL;multi-race
Leominster - Northwest;01530030;MATH;           8;47;           0;0;           8;47;           5;29;           4;24;          17;100;     488.2;;          12;26;2022;ALL;multi-race
Leominster - Samoset School;01530045;ELA;           9;43;           1;5;           8;38;           9;43;           3;14;          21;100;     496.0;          41.1;          21;42;2022;ALL;multi-race
Leominster - Samoset School;01530045;MATH;          12;57;           2;10;          10;48;           7;33;           2;10;          21;100;     500.6;          48.1;          21;59;2022;ALL;multi-race
Leominster - Sky View Middle School;01530320;ELA;          14;33;           1;2;          13;30;          21;49;           8;19;          43;100;     490.3;          49.2;          41;26;2022;ALL;multi-race
Leominster - Sky View Middle School;01530320;MATH;          12;29;           2;5;          10;24;          21;51;           8;20;          41;95;     490.5;          58.3;          38;33;2022;ALL;multi-race
Lexington - Bowman;01550008;ELA;          20;91;           5;23;          15;68;           2;9;           0;0;          22;100;     517.7;;          13;95;2022;ALL;multi-race
Lexington - Bowman;01550008;MATH;          20;91;           7;32;          13;59;           2;9;           0;0;          22;100;     522.8;;          13;97;2022;ALL;multi-race
Lexington - Bridge;01550006;ELA;          12;92;           5;38;           7;54;           1;8;           0;0;          13;100;     523.7;;           6;98;2022;ALL;multi-race
Lexington - Bridge;01550006;MATH;          13;100;           7;54;           6;46;           0;0;           0;0;          13;100;     528.9;;           6;99;2022;ALL;multi-race
Lexington - Fiske;01550015;ELA;          13;68;           1;5;          12;63;           5;26;           1;5;          19;100;     506.7;;          17;72;2022;ALL;multi-race
Lexington - Fiske;01550015;MATH;          14;74;           5;26;           9;47;           4;21;           1;5;          19;100;     512.3;;          17;84;2022;ALL;multi-race
Lexington - Harrington;01550030;ELA;          14;82;           3;18;          11;65;           2;12;           1;6;          17;100;     516.8;;          13;94;2022;ALL;multi-race
Lexington - Harrington;01550030;MATH;          13;76;           4;24;           9;53;           3;18;           1;6;          17;100;     517.3;;          13;92;2022;ALL;multi-race
Lexington - Jonas Clarke Middle;01550305;ELA;          44;88;          16;32;          28;56;           4;8;           2;4;          50;100;     519.9;          64.6;          42;97;2022;ALL;multi-race
Lexington - Jonas Clarke Middle;01550305;MATH;          45;90;          23;46;          22;44;           5;10;           0;0;          50;100;     524.8;          62.3;          42;98;2022;ALL;multi-race
Lexington - Jonas Clarke Middle;01550305;SCI;          10;91;           4;36;           6;55;           0;0;           1;9;          11;100;     522.8;;;98;2022;ALL;multi-race
Lexington - Joseph Estabrook;01550010;ELA;          19;73;           2;8;          17;65;           7;27;           0;0;          26;97;     510.4;;          16;81;2022;ALL;multi-race
Lexington - Joseph Estabrook;01550010;MATH;          22;85;           9;35;          13;50;           3;12;           1;4;          26;97;     520.2;;          16;95;2022;ALL;multi-race
Lexington - Maria Hastings;01550035;ELA;          24;80;          10;33;          14;47;           6;20;           0;0;          30;100;     518.4;;          18;96;2022;ALL;multi-race
Lexington - Maria Hastings;01550035;MATH;          26;87;          11;37;          15;50;           1;3;           3;10;          30;100;     523.1;;          18;97;2022;ALL;multi-race
Lexington - Maria Hastings;01550035;SCI;           8;80;           2;20;           6;60;           2;20;           0;0;          10;100;     516.6;;;91;2022;ALL;multi-race
Lexington - Wm Diamond Middle;01550310;ELA;          57;80;          19;27;          38;54;          10;14;           4;6;          71;97;     518.3;          62.7;          64;96;2022;ALL;multi-race
Lexington - Wm Diamond Middle;01550310;MATH;          63;90;          25;36;          38;54;           5;7;           2;3;          70;97;     524.6;          65.2;          63;98;2022;ALL;multi-race
Lexington - Wm Diamond Middle;01550310;SCI;          21;84;          10;40;          11;44;           4;16;           0;0;          25;100;     520.6;;;95;2022;ALL;multi-race
Lincoln - Hanscom Middle;01570305;ELA;          10;59;           0;0;          10;59;           7;41;           0;0;          17;100;     499.8;;          15;54;2022;ALL;multi-race
Lincoln - Hanscom Middle;01570305;MATH;           8;47;           0;0;           8;47;           9;53;           0;0;          17;100;     498.7;;          15;55;2022;ALL;multi-race
Lincoln - Lincoln School;01570025;ELA;          33;73;           9;20;          24;53;          11;24;           1;2;          45;100;     512.8;          66.6;          32;87;2022;ALL;multi-race
Lincoln - Lincoln School;01570025;MATH;          36;80;          10;22;          26;58;           7;16;           2;4;          45;100;     513.3;          50.6;          32;86;2022;ALL;multi-race
Lincoln - Lincoln School;01570025;SCI;          11;85;           2;15;           9;69;           1;8;           1;8;          13;100;     514.7;;;87;2022;ALL;multi-race
Longmeadow - Blueberry Hill;01590005;ELA;          11;73;           1;7;          10;67;           4;27;           0;0;          15;100;     511.9;;          11;86;2022;ALL;multi-race
Longmeadow - Blueberry Hill;01590005;MATH;          10;67;           2;13;           8;53;           5;33;           0;0;          15;100;     512.3;;          11;84;2022;ALL;multi-race
Longmeadow - Glenbrook Middle;01590017;ELA;           8;67;           4;33;           4;33;           3;25;           1;8;          12;92;     511.3;;          12;84;2022;ALL;multi-race
Longmeadow - Glenbrook Middle;01590017;MATH;           9;75;           1;8;           8;67;           3;25;           0;0;          12;92;     511.3;;          12;82;2022;ALL;multi-race
Longmeadow - Williams Middle;01590305;ELA;          11;69;           3;19;           8;50;           4;25;           1;6;          16;100;     507.3;;          15;74;2022;ALL;multi-race
Longmeadow - Williams Middle;01590305;MATH;          11;69;           1;6;          10;63;           4;25;           1;6;          16;100;     508.8;;          15;77;2022;ALL;multi-race
Lowell - Abraham Lincoln;01600020;ELA;           4;40;           1;10;           3;30;           4;40;           2;20;          10;100;     489.6;;           6;24;2022;ALL;multi-race
Lowell - Abraham Lincoln;01600020;MATH;           3;30;           0;0;           3;30;           6;60;           1;10;          10;100;     488.7;;           6;27;2022;ALL;multi-race
Lowell - B.F. Butler Middle School;01600310;ELA;          12;44;           0;0;          12;44;          12;44;           3;11;          27;100;     492.8;          48.7;          24;31;2022;ALL;multi-race
Lowell - B.F. Butler Middle School;01600310;MATH;          11;41;           1;4;          10;37;          12;44;           4;15;          27;100;     492.9;          54.4;          24;40;2022;ALL;multi-race
Lowell - B.F. Butler Middle School;01600310;SCI;           7;35;           0;0;           7;35;          10;50;           3;15;          20;100;     489.1;;;27;2022;ALL;multi-race
Lowell - Bartlett Community Partnership;01600090;ELA;           5;42;           1;8;           4;33;           2;17;           5;42;          12;100;     486.3;;          11;15;2022;ALL;multi-race
Lowell - Bartlett Community Partnership;01600090;MATH;           3;25;           0;0;           3;25;           9;75;           0;0;          12;100;     491.0;;          11;34;2022;ALL;multi-race
Lowell - Dr An Wang School;01600345;ELA;          11;30;           3;8;           8;22;          18;49;           8;22;          37;100;     489.4;          54.2;          32;23;2022;ALL;multi-race
Lowell - Dr An Wang School;01600345;MATH;           7;19;           1;3;           6;16;          21;57;           9;24;          37;100;     485.1;          45.6;          32;20;2022;ALL;multi-race
Lowell - Dr An Wang School;01600345;SCI;           7;32;           1;5;           6;27;          11;50;           4;18;          22;100;     487.3;;;21;2022;ALL;multi-race
Lowell - Henry J Robinson Middle;01600330;ELA;           2;13;           0;0;           2;13;           9;60;           4;27;          15;100;     477.9;;          12;3;2022;ALL;multi-race
Lowell - Henry J Robinson Middle;01600330;MATH;           1;7;           0;0;           1;7;           9;60;           5;33;          15;100;     474.6;;          12;5;2022;ALL;multi-race
Lowell - James S Daley Middle School;01600315;ELA;          16;50;           2;6;          14;44;          14;44;           2;6;          32;97;     500.9;          51.8;          30;58;2022;ALL;multi-race
Lowell - James S Daley Middle School;01600315;MATH;          19;59;           2;6;          17;53;          11;34;           2;6;          32;97;     505.5;          60.0;          30;71;2022;ALL;multi-race
Lowell - James S Daley Middle School;01600315;SCI;          10;53;           0;0;          10;53;           7;37;           2;11;          19;95;     499.4;;;57;2022;ALL;multi-race
Lowell - James Sullivan Middle School;01600340;ELA;          10;42;           1;4;           9;38;           8;33;           6;25;          24;96;     489.5;          47.7;          20;24;2022;ALL;multi-race
Lowell - James Sullivan Middle School;01600340;MATH;           4;17;           0;0;           4;17;          12;50;           8;33;          24;96;     480.0;;          19;10;2022;ALL;multi-race
Lowell - James Sullivan Middle School;01600340;SCI;           6;55;           1;9;           5;45;           2;18;           3;27;          11;100;     491.9;;;38;2022;ALL;multi-race
Lowell - Kathryn P. Stoklosa Middle School;01600360;ELA;           2;13;           0;0;           2;13;          10;67;           3;20;          15;100;     483.7;;          15;10;2022;ALL;multi-race
Lowell - Kathryn P. Stoklosa Middle School;01600360;MATH;           3;20;           1;7;           2;13;           7;47;           5;33;          15;100;     486.8;;          15;23;2022;ALL;multi-race
Lowell - Rogers STEM Academy;01600005;ELA;           2;10;           0;0;           2;10;          10;50;           8;40;          20;100;     476.5;;          11;2;2022;ALL;multi-race
Lowell - Rogers STEM Academy;01600005;MATH;           1;5;           0;0;           1;5;          13;65;           6;30;          20;100;     474.1;;          12;4;2022;ALL;multi-race
Lowell Community Charter Public (District) - Lowell Community Charter Public School;04560050;ELA;           6;60;           3;30;           3;30;           3;30;           1;10;          10;91;     509.5;;           9;80;2022;ALL;multi-race
Lowell Community Charter Public (District) - Lowell Community Charter Public School;04560050;MATH;           5;50;           2;20;           3;30;           5;50;           0;0;          10;91;     503.6;;           9;66;2022;ALL;multi-race
Ludlow - Paul R Baird Middle;01610305;ELA;           6;33;           0;0;           6;33;           9;50;           3;17;          18;95;     492.9;;          16;32;2022;ALL;multi-race
Ludlow - Paul R Baird Middle;01610305;MATH;           7;39;           2;11;           5;28;           7;39;           4;22;          18;100;     496.2;;          16;48;2022;ALL;multi-race
Lunenburg - Lunenburg Middle School;01620305;ELA;           9;56;           1;6;           8;50;           6;38;           1;6;          16;100;     497.8;;          14;48;2022;ALL;multi-race
Lunenburg - Lunenburg Middle School;01620305;MATH;           8;50;           0;0;           8;50;           7;44;           1;6;          16;100;     495.7;;          14;46;2022;ALL;multi-race
Lunenburg - Turkey Hill Elementary School;01620025;ELA;           5;50;           1;10;           4;40;           5;50;           0;0;          10;100;     503.8;;           6;65;2022;ALL;multi-race
Lunenburg - Turkey Hill Elementary School;01620025;MATH;           3;30;           1;10;           2;20;           6;60;           1;10;          10;100;     494.9;;           6;45;2022;ALL;multi-race
Lynn - Aborn;01630011;ELA;           5;50;           0;0;           5;50;           5;50;           0;0;          10;100;     498.2;;           5;50;2022;ALL;multi-race
Lynn - Aborn;01630011;MATH;           3;30;           0;0;           3;30;           5;50;           2;20;          10;100;     489.4;;           5;29;2022;ALL;multi-race
Lynn - Breed Middle School;01630405;ELA;           9;21;           0;0;           9;21;          19;45;          14;33;          42;100;     481.1;          44.2;          33;6;2022;ALL;multi-race
Lynn - Breed Middle School;01630405;MATH;           4;10;           1;2;           3;7;          21;50;          17;40;          42;100;     477.9;          39.1;          34;7;2022;ALL;multi-race
Lynn - Capt William G Shoemaker;01630090;ELA;           9;60;           1;7;           8;53;           3;20;           3;20;          15;100;     506.2;;           9;71;2022;ALL;multi-race
Lynn - Capt William G Shoemaker;01630090;MATH;           7;47;           0;0;           7;47;           4;27;           4;27;          15;100;     497.9;;           9;52;2022;ALL;multi-race
Lynn - Lynn Vocational Technical Institute;01630605;ELA;           4;36;           0;0;           4;36;           2;18;           5;45;          11;100;     485.9;;           8;;2022;ALL;multi-race
Lynn - Lynn Vocational Technical Institute;01630605;MATH;           2;18;           0;0;           2;18;           4;36;           5;45;          11;100;     483.6;;           8;;2022;ALL;multi-race
Lynn - Lynn Vocational Technical Institute;01630605;SCI;           3;27;           1;9;           2;18;           3;27;           5;45;          11;100;     488.4;;;;2022;ALL;multi-race
Lynn - Pickering Middle;01630420;ELA;           9;39;           0;0;           9;39;           8;35;           6;26;          23;100;     485.9;          45.7;          23;14;2022;ALL;multi-race
Lynn - Pickering Middle;01630420;MATH;           9;39;           1;4;           8;35;           9;39;           5;22;          23;100;     492.4;          57.5;          22;37;2022;ALL;multi-race
Lynn - Thurgood Marshall Mid;01630305;ELA;           8;22;           1;3;           7;19;          14;39;          14;39;          36;100;     480.5;          39.8;          30;5;2022;ALL;multi-race
Lynn - Thurgood Marshall Mid;01630305;MATH;           1;3;           0;0;           1;3;          24;67;          11;31;          36;100;     478.1;          37.2;          30;8;2022;ALL;multi-race
Lynn - Thurgood Marshall Mid;01630305;SCI;           3;23;           0;0;           3;23;           7;54;           3;23;          13;100;     485.2;;;18;2022;ALL;multi-race
Lynnfield - Huckleberry Hill;01640010;ELA;           7;54;           2;15;           5;38;           6;46;           0;0;          13;100;     509.9;;           7;81;2022;ALL;multi-race
Lynnfield - Huckleberry Hill;01640010;MATH;           8;62;           4;31;           4;31;           3;23;           2;15;          13;100;     508.5;;           7;76;2022;ALL;multi-race
Lynnfield - Lynnfield Middle School;01640405;ELA;          11;52;           3;14;           8;38;           8;38;           2;10;          21;100;     500.6;          45.2;          21;57;2022;ALL;multi-race
Lynnfield - Lynnfield Middle School;01640405;MATH;          13;65;           3;15;          10;50;           4;20;           3;15;          20;100;     504.3;          43.5;          20;68;2022;ALL;multi-race
Malden - Beebe;01650003;ELA;           5;26;           1;5;           4;21;          10;53;           4;21;          19;100;     489.5;;          17;24;2022;ALL;multi-race
Malden - Beebe;01650003;MATH;           5;26;           0;0;           5;26;          10;53;           4;21;          19;100;     487.0;;          17;23;2022;ALL;multi-race
Malden - Ferryway;01650013;ELA;           9;45;           2;10;           7;35;           6;30;           5;25;          20;100;     490.2;;          16;25;2022;ALL;multi-race
Malden - Ferryway;01650013;MATH;           2;10;           1;5;           1;5;           9;45;           9;45;          20;100;     477.5;;          16;7;2022;ALL;multi-race
Malden - Forestdale;01650027;ELA;           8;31;           1;4;           7;27;          14;54;           4;15;          26;96;     493.9;;          18;36;2022;ALL;multi-race
Malden - Forestdale;01650027;MATH;           6;23;           3;12;           3;12;          16;62;           4;15;          26;96;     489.0;;          18;29;2022;ALL;multi-race
Malden - Linden;01650047;ELA;          13;42;           2;6;          11;35;          10;32;           8;26;          31;100;     492.6;          50.1;          27;31;2022;ALL;multi-race
Malden - Linden;01650047;MATH;           8;26;           0;0;           8;26;          16;52;           7;23;          31;100;     487.5;          48.3;          28;24;2022;ALL;multi-race
Malden - Linden;01650047;SCI;           4;36;           1;9;           3;27;           5;45;           2;18;          11;100;     492.0;;;39;2022;ALL;multi-race
Malden - Salemwood;01650057;ELA;           8;42;           3;16;           5;26;           7;37;           4;21;          19;100;     494.1;;          18;38;2022;ALL;multi-race
Malden - Salemwood;01650057;MATH;           4;20;           2;10;           2;10;          11;55;           5;25;          20;100;     484.4;;          19;18;2022;ALL;multi-race
Mansfield - Harold L Qualters Middle;01670035;ELA;          14;40;           1;3;          13;37;          18;51;           3;9;          35;100;     495.4;          51.6;          33;41;2022;ALL;multi-race
Mansfield - Harold L Qualters Middle;01670035;MATH;          17;49;           1;3;          16;46;          17;49;           1;3;          35;100;     499.8;          48.9;          33;58;2022;ALL;multi-race
Mansfield - Jordan/Jackson Elementary;01670014;ELA;          19;49;           2;5;          17;44;          17;44;           3;8;          39;100;     502.0;          59.6;          23;60;2022;ALL;multi-race
Mansfield - Jordan/Jackson Elementary;01670014;MATH;          18;46;           4;10;          14;36;          19;49;           2;5;          39;100;     500.7;          49.6;          23;60;2022;ALL;multi-race
Mansfield - Jordan/Jackson Elementary;01670014;SCI;           8;57;           3;21;           5;36;           6;43;           0;0;          14;100;     507.6;;;70;2022;ALL;multi-race
Marblehead - Marblehead Veterans Middle School;01680300;ELA;           9;60;           1;7;           8;53;           6;40;           0;0;          15;100;     505.1;;          12;68;2022;ALL;multi-race
Marblehead - Marblehead Veterans Middle School;01680300;MATH;          10;67;           2;13;           8;53;           5;33;           0;0;          15;100;     507.1;;          13;73;2022;ALL;multi-race
Marblehead - Village School;01680016;ELA;          13;54;           1;4;          12;50;           9;38;           2;8;          24;96;     500.3;          47.5;          22;56;2022;ALL;multi-race
Marblehead - Village School;01680016;MATH;          15;60;           1;4;          14;56;           6;24;           4;16;          25;100;     501.1;          46.6;          23;61;2022;ALL;multi-race
Marblehead Community Charter Public (District) - Marblehead Community Charter Public School;04640305;ELA;           5;45;           0;0;           5;45;           6;55;           0;0;          11;100;     494.7;;           7;;2022;ALL;multi-race
Marblehead Community Charter Public (District) - Marblehead Community Charter Public School;04640305;MATH;           7;64;           1;9;           6;55;           3;27;           1;9;          11;100;     501.2;;           7;;2022;ALL;multi-race
Marion - Sippican;01690005;ELA;           6;43;           2;14;           4;29;           5;36;           3;21;          14;100;     496.9;;          11;45;2022;ALL;multi-race
Marion - Sippican;01690005;MATH;           6;43;           1;7;           5;36;           5;36;           3;21;          14;100;     493.4;;          11;41;2022;ALL;multi-race
Marlborough - 1 LT Charles W. Whitcomb School;01700045;ELA;          14;37;           2;5;          12;32;          18;47;           6;16;          38;96;     493.0;          49.6;          36;32;2022;ALL;multi-race
Marlborough - 1 LT Charles W. Whitcomb School;01700045;MATH;          10;27;           2;5;           8;22;          18;49;           9;24;          37;93;     487.9;          41.9;          36;25;2022;ALL;multi-race
Marlborough - 1 LT Charles W. Whitcomb School;01700045;SCI;           3;21;           0;0;           3;21;           7;50;           4;29;          14;85;     488.4;;;25;2022;ALL;multi-race
Marlborough - Charles Jaworek School;01700030;ELA;           9;50;           0;0;           9;50;           7;39;           2;11;          18;100;     495.7;;          13;41;2022;ALL;multi-race
Marlborough - Charles Jaworek School;01700030;MATH;          10;59;           2;12;           8;47;           3;18;           4;24;          17;95;     497.2;;          12;51;2022;ALL;multi-race
Marlborough - Francis J Kane;01700008;ELA;           9;64;           1;7;           8;57;           4;29;           1;7;          14;100;     501.6;;          10;59;2022;ALL;multi-race
Marlborough - Francis J Kane;01700008;MATH;           9;64;           0;0;           9;64;           4;29;           1;7;          14;100;     501.8;;          10;62;2022;ALL;multi-race
Marlborough - Goodnow Brothers Elementary School;01700020;ELA;           7;54;           1;8;           6;46;           5;38;           1;8;          13;100;     499.8;;           8;54;2022;ALL;multi-race
Marlborough - Goodnow Brothers Elementary School;01700020;MATH;           6;46;           1;8;           5;38;           3;23;           4;31;          13;100;     494.1;;           8;42;2022;ALL;multi-race
Marlborough - Richer;01700025;ELA;          10;77;           1;8;           9;69;           3;23;           0;0;          13;100;     510.5;;           5;82;2022;ALL;multi-race
Marlborough - Richer;01700025;MATH;           8;62;           2;15;           6;46;           5;38;           0;0;          13;100;     507.8;;           5;75;2022;ALL;multi-race
Marshfield - Furnace Brook Middle;01710310;ELA;          11;58;           1;5;          10;53;           6;32;           2;11;          19;100;     500.1;;          16;55;2022;ALL;multi-race
Marshfield - Furnace Brook Middle;01710310;MATH;           8;42;           1;5;           7;37;          10;53;           1;5;          19;100;     499.0;;          16;56;2022;ALL;multi-race
Martha's Vineyard Charter Public School (District) - Martha's Vineyard Charter Public School;04660550;ELA;           5;50;           0;0;           5;50;           4;40;           1;10;          10;91;     497.8;;           9;48;2022;ALL;multi-race
Martha's Vineyard Charter Public School (District) - Martha's Vineyard Charter Public School;04660550;MATH;           0;0;           0;0;           0;0;          10;100;           0;0;          10;91;     487.0;;           6;23;2022;ALL;multi-race
Masconomet - Masconomet Regional Middle School;07050405;ELA;          15;83;           1;6;          14;78;           2;11;           1;6;          18;100;     510.1;;          18;81;2022;ALL;multi-race
Masconomet - Masconomet Regional Middle School;07050405;MATH;          15;83;           3;17;          12;67;           3;17;           0;0;          18;100;     512.7;;          18;85;2022;ALL;multi-race
Masconomet - Masconomet Regional Middle School;07050405;SCI;          11;79;           3;21;           8;57;           3;21;           0;0;          14;100;     512.1;;;80;2022;ALL;multi-race
Mashpee - Mashpee Middle School;01720020;ELA;           2;11;           0;0;           2;11;          13;68;           4;21;          19;95;     481.7;;          18;7;2022;ALL;multi-race
Mashpee - Mashpee Middle School;01720020;MATH;           1;5;           0;0;           1;5;          11;58;           7;37;          19;95;     475.3;;          18;5;2022;ALL;multi-race
Mashpee - Quashnet School;01720035;ELA;          14;29;           1;2;          13;27;          26;53;           9;18;          49;100;     488.8;          46.8;          35;21;2022;ALL;multi-race
Mashpee - Quashnet School;01720035;MATH;           8;16;           0;0;           8;16;          30;61;          11;22;          49;100;     483.4;          43.4;          35;16;2022;ALL;multi-race
Mashpee - Quashnet School;01720035;SCI;           2;20;           0;0;           2;20;           7;70;           1;10;          10;100;     487.8;;;23;2022;ALL;multi-race
Match Charter Public School (District) - Match Charter Public School;04690505;ELA;           3;25;           0;0;           3;25;           6;50;           3;25;          12;100;     486.4;;          10;15;2022;ALL;multi-race
Match Charter Public School (District) - Match Charter Public School;04690505;MATH;           1;8;           0;0;           1;8;           8;67;           3;25;          12;100;     477.6;;          10;7;2022;ALL;multi-race
Mattapoisett - Old Hammondtown;01730010;ELA;           3;27;           2;18;           1;9;           4;36;           4;36;          11;100;     493.9;;          11;37;2022;ALL;multi-race
Mattapoisett - Old Hammondtown;01730010;MATH;           4;36;           1;9;           3;27;           5;45;           2;18;          11;100;     494.1;;          11;42;2022;ALL;multi-race
Maynard - Fowler School;01740305;ELA;          12;55;           1;5;          11;50;           7;32;           3;14;          22;100;     495.9;          47.3;          21;42;2022;ALL;multi-race
Maynard - Fowler School;01740305;MATH;          11;50;           2;9;           9;41;           5;23;           6;27;          22;100;     495.1;          46.3;          21;45;2022;ALL;multi-race
Medfield - Dale Street;01750005;ELA;          15;88;           5;29;          10;59;           1;6;           1;6;          17;100;     522.8;;          17;98;2022;ALL;multi-race
Medfield - Dale Street;01750005;MATH;          16;94;           9;53;           7;41;           0;0;           1;6;          17;100;     529.9;;          17;99;2022;ALL;multi-race
Medfield - Thomas Blake Middle;01750305;ELA;          12;67;           5;28;           7;39;           6;33;           0;0;          18;100;     514.7;;          18;91;2022;ALL;multi-race
Medfield - Thomas Blake Middle;01750305;MATH;          12;67;           2;11;          10;56;           6;33;           0;0;          18;100;     511.0;;          18;81;2022;ALL;multi-race
Medford - Brooks School;01760130;ELA;          10;67;           3;20;           7;47;           5;33;           0;0;          15;94;     514.7;;          10;91;2022;ALL;multi-race
Medford - Brooks School;01760130;MATH;          10;67;           2;13;           8;53;           5;33;           0;0;          15;94;     511.5;;          10;82;2022;ALL;multi-race
Medford - John J McGlynn Elementary School;01760068;ELA;           7;58;           1;8;           6;50;           4;33;           1;8;          12;100;     501.2;;          10;58;2022;ALL;multi-race
Medford - John J McGlynn Elementary School;01760068;MATH;           6;50;           1;8;           5;42;           5;42;           1;8;          12;100;     495.9;;          10;47;2022;ALL;multi-race
Medford - John J. McGlynn Middle School;01760320;ELA;          10;43;           2;9;           8;35;           8;35;           5;22;          23;100;     493.7;          41.7;          20;35;2022;ALL;multi-race
Medford - John J. McGlynn Middle School;01760320;MATH;           6;27;           3;14;           3;14;          10;45;           6;27;          22;96;     488.9;          55.2;          20;28;2022;ALL;multi-race
Medford - Madeleine Dugger Andrews;01760315;ELA;          15;63;           2;8;          13;54;           7;29;           2;8;          24;100;     502.7;;          19;62;2022;ALL;multi-race
Medford - Madeleine Dugger Andrews;01760315;MATH;          10;43;           5;22;           5;22;          12;52;           1;4;          23;96;     505.1;;          19;69;2022;ALL;multi-race
Medford - Missituk Elementary School;01760140;ELA;           6;46;           2;15;           4;31;           6;46;           1;8;          13;100;     502.0;;           8;60;2022;ALL;multi-race
Medford - Missituk Elementary School;01760140;MATH;           6;46;           0;0;           6;46;           6;46;           1;8;          13;100;     497.4;;           9;51;2022;ALL;multi-race
Medway - Medway Middle;01770305;ELA;           8;44;           1;6;           7;39;           9;50;           1;6;          18;100;     499.8;;          16;54;2022;ALL;multi-race
Medway - Medway Middle;01770305;MATH;          11;61;           2;11;           9;50;           7;39;           0;0;          18;100;     507.4;;          16;74;2022;ALL;multi-race
Melrose - Lincoln;01780020;ELA;          13;68;           2;11;          11;58;           6;32;           0;0;          19;95;     511.6;;          11;85;2022;ALL;multi-race
Melrose - Lincoln;01780020;MATH;          13;68;           3;16;          10;53;           6;32;           0;0;          19;95;     510.7;;          11;81;2022;ALL;multi-race
Melrose - Melrose Middle;01780305;ELA;          28;67;           3;7;          25;60;          14;33;           0;0;          42;98;     508.5;          50.9;          40;77;2022;ALL;multi-race
Melrose - Melrose Middle;01780305;MATH;          25;61;           5;12;          20;49;          15;37;           1;2;          41;95;     507.5;          40.9;          39;74;2022;ALL;multi-race
Melrose - Roosevelt;01780035;ELA;          10;83;           4;33;           6;50;           2;17;           0;0;          12;86;     517.6;;           6;95;2022;ALL;multi-race
Melrose - Roosevelt;01780035;MATH;          10;71;           3;21;           7;50;           4;29;           0;0;          14;100;     513.0;;           8;85;2022;ALL;multi-race
Melrose - Winthrop;01780050;ELA;          13;76;           2;12;          11;65;           4;24;           0;0;          17;100;     509.5;;          13;80;2022;ALL;multi-race
Melrose - Winthrop;01780050;MATH;          12;71;           3;18;           9;53;           5;29;           0;0;          17;100;     512.3;;          13;84;2022;ALL;multi-race
Mendon-Upton - Miscoe Hill School;07100015;ELA;           7;58;           0;0;           7;58;           3;25;           2;17;          12;100;     495.4;;          12;41;2022;ALL;multi-race
Mendon-Upton - Miscoe Hill School;07100015;MATH;           5;42;           0;0;           5;42;           7;58;           0;0;          12;100;     497.2;;          12;51;2022;ALL;multi-race
Methuen - Comprehensive Grammar School;01810050;ELA;          18;75;           2;8;          16;67;           5;21;           1;4;          24;100;     509.4;          59.0;          20;79;2022;ALL;multi-race
Methuen - Comprehensive Grammar School;01810050;MATH;          14;58;           2;8;          12;50;           8;33;           2;8;          24;100;     503.4;          46.7;          20;65;2022;ALL;multi-race
Methuen - Donald P Timony Grammar;01810060;ELA;           3;10;           0;0;           3;10;          20;69;           6;21;          29;100;     484.7;          40.5;          26;11;2022;ALL;multi-race
Methuen - Donald P Timony Grammar;01810060;MATH;           6;21;           0;0;           6;21;          18;62;           5;17;          29;100;     488.7;          47.6;          27;27;2022;ALL;multi-race
Methuen - Donald P Timony Grammar;01810060;SCI;           2;14;           0;0;           2;14;           9;64;           3;21;          14;100;     482.1;;;11;2022;ALL;multi-race
Methuen - Marsh Grammar School;01810030;ELA;          15;60;           3;12;          12;48;           8;32;           2;8;          25;100;     502.6;          62.6;          23;62;2022;ALL;multi-race
Methuen - Marsh Grammar School;01810030;MATH;          14;56;           0;0;          14;56;           9;36;           2;8;          25;100;     501.7;          61.0;          23;62;2022;ALL;multi-race
Methuen - Marsh Grammar School;01810030;SCI;           5;50;           2;20;           3;30;           4;40;           1;10;          10;100;     503.1;;;63;2022;ALL;multi-race
Methuen - Tenney Grammar School;01810055;ELA;          12;38;           2;6;          10;31;          18;56;           2;6;          32;100;     496.8;          52.6;          25;45;2022;ALL;multi-race
Methuen - Tenney Grammar School;01810055;MATH;           8;25;           1;3;           7;22;          19;59;           5;16;          32;100;     487.9;          48.0;          25;25;2022;ALL;multi-race
Methuen - Tenney Grammar School;01810055;SCI;           4;31;           0;0;           4;31;           7;54;           2;15;          13;93;     491.5;;;36;2022;ALL;multi-race
