School Name;School Code;Subject;M+E #;M+E %;E #;E %;M #;M %;PM #;PM %;NM #;NM %;No. of Students Included;Part. Rate %;Avg. Scaled Score;SGP;Included In SGP;year;grade;student_group
Boston - Warren-Prescott K-8 School;00350346;MATH;          30;47;           2;3;          28;44;          25;39;           9;14;          64;100;     497.9;;;2021;3;ALL
Boston - Winship Elementary School;00350374;ELA;          21;64;           7;21;          14;42;          11;33;           1;3;          33;97;     509.2;;;2021;3;ALL
Boston - Winship Elementary School;00350374;MATH;          18;55;           4;12;          14;42;          12;36;           3;9;          33;97;     503.0;;;2021;3;ALL
Boston - Winthrop Elementary School;00350180;ELA;           7;21;           1;3;           6;18;          19;58;           7;21;          33;95;     484.5;;;2021;3;ALL
Boston - Winthrop Elementary School;00350180;MATH;           2;6;           0;0;           2;6;          12;39;          17;55;          31;89;     464.6;;;2021;3;ALL
Boston - Young Achievers K-8 School;00350380;ELA;           9;17;           3;6;           6;11;          29;54;          16;30;          54;98;     480.9;;;2021;3;ALL
Boston - Young Achievers K-8 School;00350380;MATH;           5;9;           1;2;           4;8;          15;28;          33;62;          53;97;     465.8;;;2021;3;ALL
Boston Renaissance Charter Public (District) - Boston Renaissance Charter Public School;04810550;ELA;          36;27;           4;3;          32;24;          80;60;          18;13;         134;98;     488.1;;;2021;3;ALL
Boston Renaissance Charter Public (District) - Boston Renaissance Charter Public School;04810550;MATH;          13;10;           0;0;          13;10;          45;33;          78;57;         136;99;     468.1;;;2021;3;ALL
Bourne - Bourne Intermediate School;00360030;ELA;          57;45;           6;5;          51;40;          56;44;          15;12;         128;99;     493.5;;;2021;3;ALL
Bourne - Bourne Intermediate School;00360030;MATH;          49;38;           3;2;          46;36;          49;38;          30;23;         128;99;     488.8;;;2021;3;ALL
Boxford - Spofford Pond;00380013;ELA;          60;77;          10;13;          50;64;          17;22;           1;1;          78;100;     511.5;;;2021;3;ALL
Boxford - Spofford Pond;00380013;MATH;          27;35;           1;1;          26;33;          45;58;           6;8;          78;100;     493.5;;;2021;3;ALL
Braintree - Archie T Morrison;00400033;ELA;          48;73;          19;29;          29;44;          16;24;           2;3;          66;99;     513.8;;;2021;3;ALL
Braintree - Archie T Morrison;00400033;MATH;          45;68;           6;9;          39;59;          18;27;           3;5;          66;99;     505.8;;;2021;3;ALL
Braintree - Donald Ross;00400050;ELA;          25;49;           4;8;          21;41;          22;43;           4;8;          51;98;     497.2;;;2021;3;ALL
Braintree - Donald Ross;00400050;MATH;          15;29;           1;2;          14;27;          26;51;          10;20;          51;98;     487.9;;;2021;3;ALL
Braintree - Highlands;00400015;ELA;          43;68;           6;10;          37;59;          20;32;           0;0;          63;99;     509.3;;;2021;3;ALL
Braintree - Highlands;00400015;MATH;          32;51;           2;3;          30;48;          27;43;           4;6;          63;99;     499.0;;;2021;3;ALL
Braintree - Hollis;00400005;ELA;          45;80;           9;16;          36;64;          11;20;           0;0;          56;100;     512.2;;;2021;3;ALL
Braintree - Hollis;00400005;MATH;          31;55;          11;20;          20;36;          22;39;           3;5;          56;100;     506.8;;;2021;3;ALL
Braintree - Liberty;00400025;ELA;          39;63;           8;13;          31;50;          19;31;           4;6;          62;100;     503.5;;;2021;3;ALL
Braintree - Liberty;00400025;MATH;          16;26;           4;6;          12;19;          39;63;           7;11;          62;100;     492.6;;;2021;3;ALL
Braintree - Mary E Flaherty School;00400020;ELA;          36;68;           9;17;          27;51;          13;25;           4;8;          53;100;     509.8;;;2021;3;ALL
Braintree - Mary E Flaherty School;00400020;MATH;          31;58;           5;9;          26;49;          13;25;           9;17;          53;100;     502.7;;;2021;3;ALL
Brewster - Eddy Elementary;00410010;ELA;          31;62;           2;4;          29;58;          16;32;           3;6;          50;98;     503.2;;;2021;3;ALL
Brewster - Eddy Elementary;00410010;MATH;          23;46;           4;8;          19;38;          20;40;           7;14;          50;98;     495.8;;;2021;3;ALL
Bridge Boston Charter School (District) - Bridge Boston Charter School;04170205;ELA;           9;29;           1;3;           8;26;          21;68;           1;3;          31;78;     492.4;;;2021;3;ALL
Bridge Boston Charter School (District) - Bridge Boston Charter School;04170205;MATH;           9;27;           2;6;           7;21;          14;42;          10;30;          33;83;     484.9;;;2021;3;ALL
Bridgewater-Raynham - Laliberte Elementary School;06250050;ELA;          89;51;          15;9;          74;43;          71;41;          13;8;         173;99;     499.3;;;2021;3;ALL
Bridgewater-Raynham - Laliberte Elementary School;06250050;MATH;          64;37;          16;9;          48;28;          74;43;          35;20;         173;99;     492.3;;;2021;3;ALL
Bridgewater-Raynham - Mitchell Elementary School;06250002;ELA;         133;54;          16;6;         117;47;          97;39;          18;7;         248;100;     500.8;;;2021;3;ALL
Bridgewater-Raynham - Mitchell Elementary School;06250002;MATH;          79;32;           9;4;          70;28;         130;52;          39;16;         248;100;     490.9;;;2021;3;ALL
Brimfield - Brimfield Elementary;00430005;ELA;          21;57;           1;3;          20;54;          14;38;           2;5;          37;95;     501.5;;;2021;3;ALL
Brimfield - Brimfield Elementary;00430005;MATH;          17;45;           0;0;          17;45;          14;37;           7;18;          38;97;     493.2;;;2021;3;ALL
Brockton - Brookfield;00440010;ELA;          18;25;           3;4;          15;21;          33;45;          22;30;          73;100;     487.6;;;2021;3;ALL
Brockton - Brookfield;00440010;MATH;           9;12;           1;1;           8;11;          25;34;          39;53;          73;100;     473.8;;;2021;3;ALL
Brockton - Downey;00440110;ELA;          20;22;           4;4;          16;18;          41;45;          30;33;          91;98;     482.8;;;2021;3;ALL
Brockton - Downey;00440110;MATH;          11;12;           2;2;           9;10;          32;35;          48;53;          91;98;     471.0;;;2021;3;ALL
Brockton - Dr W Arnone Community School;00440001;ELA;          10;10;           0;0;          10;10;          53;52;          38;38;         101;93;     475.1;;;2021;3;ALL
Brockton - Dr W Arnone Community School;00440001;MATH;           6;6;           1;1;           5;5;          22;21;          75;73;         103;96;     461.2;;;2021;3;ALL
Brockton - Edgar B Davis;00440023;ELA;          18;16;           1;1;          17;15;          72;64;          23;20;         113;98;     482.5;;;2021;3;ALL
Brockton - Edgar B Davis;00440023;MATH;           2;2;           1;1;           1;1;          30;27;          80;71;         112;98;     460.0;;;2021;3;ALL
Brockton - Gilmore Elementary School;00440055;ELA;          12;18;           2;3;          10;15;          35;52;          20;30;          67;100;     480.6;;;2021;3;ALL
Brockton - Gilmore Elementary School;00440055;MATH;           3;4;           0;0;           3;4;          25;37;          39;58;          67;100;     462.7;;;2021;3;ALL
Brockton - Hancock;00440045;ELA;          23;29;           2;3;          21;27;          45;57;          11;14;          79;99;     489.3;;;2021;3;ALL
Brockton - Hancock;00440045;MATH;          13;17;           0;0;          13;17;          36;46;          29;37;          78;98;     476.7;;;2021;3;ALL
Brockton - John F Kennedy;00440017;ELA;          25;30;           2;2;          23;28;          42;51;          16;19;          83;97;     488.3;;;2021;3;ALL
Brockton - John F Kennedy;00440017;MATH;          11;13;           0;0;          11;13;          33;40;          39;47;          83;97;     473.4;;;2021;3;ALL
Brockton - Louis F Angelo Elementary;00440065;ELA;          15;16;           0;0;          15;16;          44;46;          36;38;          95;95;     478.0;;;2021;3;ALL
Brockton - Louis F Angelo Elementary;00440065;MATH;           5;5;           0;0;           5;5;          21;22;          69;73;          95;95;     460.3;;;2021;3;ALL
Brockton - Manthala George Jr. School;00440003;ELA;          24;17;           2;1;          22;16;          83;59;          34;24;         141;100;     480.6;;;2021;3;ALL
Brockton - Manthala George Jr. School;00440003;MATH;           8;6;           0;0;           8;6;          41;29;          92;65;         141;100;     462.0;;;2021;3;ALL
Brockton - Mary E. Baker School;00440002;ELA;          27;25;           0;0;          27;25;          63;58;          18;17;         108;99;     486.9;;;2021;3;ALL
Brockton - Mary E. Baker School;00440002;MATH;          13;12;           2;2;          11;10;          44;41;          51;47;         108;99;     473.9;;;2021;3;ALL
Brockton - Oscar F Raymond;00440078;ELA;          18;16;           0;0;          18;16;          64;56;          33;29;         115;98;     479.0;;;2021;3;ALL
Brockton - Oscar F Raymond;00440078;MATH;           7;6;           0;0;           7;6;          37;32;          71;62;         115;98;     463.2;;;2021;3;ALL
Brooke Charter School (District) - Brooke Charter School;04280305;ELA;         106;55;          35;18;          71;37;          75;39;          12;6;         193;99;     505.9;;;2021;3;ALL
Brooke Charter School (District) - Brooke Charter School;04280305;MATH;          77;40;           6;3;          71;37;          90;46;          27;14;         194;100;     495.0;;;2021;3;ALL
Brookfield - Brookfield Elementary;00450005;ELA;          23;62;           5;14;          18;49;          12;32;           2;5;          37;100;     503.9;;;2021;3;ALL
Brookfield - Brookfield Elementary;00450005;MATH;          12;32;           4;11;           8;22;          23;62;           2;5;          37;100;     493.3;;;2021;3;ALL
Brookline - Edith C Baker;00460005;ELA;          57;81;          11;16;          46;66;          11;16;           2;3;          70;99;     511.9;;;2021;3;ALL
Brookline - Edith C Baker;00460005;MATH;          42;62;          16;24;          26;38;          22;32;           4;6;          68;99;     509.4;;;2021;3;ALL
Brookline - Florida Ruffin Ridley School;00460015;ELA;          55;70;          10;13;          45;57;          23;29;           1;1;          79;99;     508.9;;;2021;3;ALL
Brookline - Florida Ruffin Ridley School;00460015;MATH;          40;51;           8;10;          32;41;          28;35;          11;14;          79;98;     498.8;;;2021;3;ALL
Brookline - Heath;00460025;ELA;          48;86;          17;30;          31;55;           6;11;           2;4;          56;100;     516.7;;;2021;3;ALL
Brookline - Heath;00460025;MATH;          42;75;          12;21;          30;54;          10;18;           4;7;          56;100;     512.8;;;2021;3;ALL
Brookline - John D Runkle;00460045;ELA;          32;64;          10;20;          22;44;          16;32;           2;4;          50;100;     512.2;;;2021;3;ALL
Brookline - John D Runkle;00460045;MATH;          36;72;          11;22;          25;50;          10;20;           4;8;          50;100;     515.6;;;2021;3;ALL
Brookline - Lawrence;00460030;ELA;          46;70;           7;11;          39;59;          18;27;           2;3;          66;100;     507.5;;;2021;3;ALL
Brookline - Lawrence;00460030;MATH;          41;62;          10;15;          31;47;          18;27;           7;11;          66;100;     504.0;;;2021;3;ALL
Brookline - Michael Driscoll;00460020;ELA;          29;59;           1;2;          28;57;          17;35;           3;6;          49;96;     501.4;;;2021;3;ALL
Brookline - Michael Driscoll;00460020;MATH;          25;52;           5;10;          20;42;          18;38;           5;10;          48;94;     501.7;;;2021;3;ALL
Brookline - Pierce;00460040;ELA;          57;77;          13;18;          44;59;          16;22;           1;1;          74;96;     512.2;;;2021;3;ALL
Brookline - Pierce;00460040;MATH;          45;60;          10;13;          35;47;          24;32;           6;8;          75;98;     505.9;;;2021;3;ALL
Brookline - William H Lincoln;00460035;ELA;          42;76;           9;16;          33;60;          12;22;           1;2;          55;98;     511.4;;;2021;3;ALL
Brookline - William H Lincoln;00460035;MATH;          27;49;          10;18;          17;31;          24;44;           4;7;          55;98;     503.2;;;2021;3;ALL
Burlington - Fox Hill;00480007;ELA;          63;73;          10;12;          53;62;          23;27;           0;0;          86;97;     509.2;;;2021;3;ALL
Burlington - Fox Hill;00480007;MATH;          54;63;          17;20;          37;43;          29;34;           3;3;          86;97;     510.2;;;2021;3;ALL
Burlington - Francis Wyman Elementary;00480035;ELA;          50;72;          14;20;          36;52;          16;23;           3;4;          69;95;     509.9;;;2021;3;ALL
Burlington - Francis Wyman Elementary;00480035;MATH;          48;70;          15;22;          33;48;          18;26;           3;4;          69;95;     509.7;;;2021;3;ALL
Burlington - Memorial;00480015;ELA;          33;56;           5;8;          28;47;          23;39;           3;5;          59;98;     500.4;;;2021;3;ALL
Burlington - Memorial;00480015;MATH;          28;47;           3;5;          25;42;          23;39;           8;14;          59;98;     496.0;;;2021;3;ALL
Burlington - Pine Glen Elementary;00480020;ELA;          27;60;           5;11;          22;49;          12;27;           6;13;          45;98;     506.7;;;2021;3;ALL
Burlington - Pine Glen Elementary;00480020;MATH;          31;69;           9;20;          22;49;          10;22;           4;9;          45;98;     512.6;;;2021;3;ALL
Cambridge - Amigos School;00490006;ELA;          29;63;           7;15;          22;48;          13;28;           4;9;          46;98;     505.3;;;2021;3;ALL
Cambridge - Amigos School;00490006;MATH;          13;28;           2;4;          11;24;          26;57;           7;15;          46;98;     491.0;;;2021;3;ALL
Cambridge - Cambridgeport;00490007;ELA;          26;72;           6;17;          20;56;          10;28;           0;0;          36;72;     510.0;;;2021;3;ALL
Cambridge - Cambridgeport;00490007;MATH;          15;43;           2;6;          13;37;          17;49;           3;9;          35;70;     497.1;;;2021;3;ALL
Cambridge - Fletcher/Maynard Academy;00490090;ELA;          18;55;           3;9;          15;45;          12;36;           3;9;          33;95;     501.3;;;2021;3;ALL
Cambridge - Fletcher/Maynard Academy;00490090;MATH;          15;45;           0;0;          15;45;           9;27;           9;27;          33;95;     492.0;;;2021;3;ALL
Cambridge - Graham and Parks;00490080;ELA;          29;64;           7;16;          22;49;          14;31;           2;4;          45;96;     504.5;;;2021;3;ALL
Cambridge - Graham and Parks;00490080;MATH;          20;44;           2;4;          18;40;          19;42;           6;13;          45;96;     495.0;;;2021;3;ALL
Cambridge - Haggerty;00490020;ELA;          19;83;           3;13;          16;70;           4;17;           0;0;          23;60;     512.2;;;2021;3;ALL
Cambridge - Haggerty;00490020;MATH;          10;43;           2;9;           8;35;          12;52;           1;4;          23;60;     500.4;;;2021;3;ALL
Cambridge - John M Tobin;00490065;ELA;          26;90;          12;41;          14;48;           3;10;           0;0;          29;88;     522.9;;;2021;3;ALL
Cambridge - John M Tobin;00490065;MATH;          23;82;          10;36;          13;46;           5;18;           0;0;          28;85;     521.9;;;2021;3;ALL
Cambridge - Kennedy-Longfellow;00490040;ELA;           5;28;           0;0;           5;28;          11;61;           2;11;          18;57;     486.3;;;2021;3;ALL
Cambridge - Kennedy-Longfellow;00490040;MATH;           5;28;           0;0;           5;28;           9;50;           4;22;          18;57;     488.0;;;2021;3;ALL
Cambridge - King Open;00490035;ELA;          28;56;           9;18;          19;38;          15;30;           7;14;          50;98;     505.3;;;2021;3;ALL
Cambridge - King Open;00490035;MATH;          16;32;           3;6;          13;26;          24;48;          10;20;          50;98;     490.9;;;2021;3;ALL
Cambridge - Maria L. Baldwin;00490005;ELA;          31;70;           7;16;          24;55;          11;25;           2;5;          44;96;     508.2;;;2021;3;ALL
Cambridge - Maria L. Baldwin;00490005;MATH;          23;52;           4;9;          19;43;          17;39;           4;9;          44;96;     502.2;;;2021;3;ALL
Cambridge - Martin Luther King Jr.;00490030;ELA;          33;77;           9;21;          24;56;           8;19;           2;5;          43;93;     511.5;;;2021;3;ALL
Cambridge - Martin Luther King Jr.;00490030;MATH;          28;65;          13;30;          15;35;          12;28;           3;7;          43;93;     511.9;;;2021;3;ALL
Cambridge - Morse;00490045;ELA;          26;76;           4;12;          22;65;           7;21;           1;3;          34;91;     512.7;;;2021;3;ALL
Cambridge - Morse;00490045;MATH;          17;52;           4;12;          13;39;          13;39;           3;9;          33;90;     502.5;;;2021;3;ALL
Cambridge - Peabody;00490050;ELA;          31;78;           9;23;          22;55;           9;23;           0;0;          40;89;     513.3;;;2021;3;ALL
Cambridge - Peabody;00490050;MATH;          17;43;           6;15;          11;28;          20;50;           3;8;          40;89;     502.9;;;2021;3;ALL
Canton - Dean S Luce;00500020;ELA;          44;73;           9;15;          35;58;          15;25;           1;2;          60;100;     508.5;;;2021;3;ALL
Canton - Dean S Luce;00500020;MATH;          38;63;          12;20;          26;43;          17;28;           5;8;          60;100;     505.7;;;2021;3;ALL
Canton - John F Kennedy;00500017;ELA;          52;64;           4;5;          48;59;          24;30;           5;6;          81;99;     504.6;;;2021;3;ALL
Canton - John F Kennedy;00500017;MATH;          33;40;           4;5;          29;35;          37;45;          12;15;          82;100;     494.4;;;2021;3;ALL
Canton - Lt Peter M Hansen;00500012;ELA;          55;73;          11;15;          44;59;          20;27;           0;0;          75;99;     509.2;;;2021;3;ALL
Canton - Lt Peter M Hansen;00500012;MATH;          40;54;           4;5;          36;49;          27;36;           7;9;          74;97;     499.8;;;2021;3;ALL
Carlisle - Carlisle School;00510025;ELA;          48;73;          11;17;          37;56;          18;27;           0;0;          66;97;     510.8;;;2021;3;ALL
Carlisle - Carlisle School;00510025;MATH;          38;57;          13;19;          25;37;          26;39;           3;4;          67;99;     505.6;;;2021;3;ALL
Carver - Carver Elementary School;00520015;ELA;          58;55;           6;6;          52;50;          43;41;           4;4;         105;99;     501.6;;;2021;3;ALL
Carver - Carver Elementary School;00520015;MATH;          29;28;           0;0;          29;28;          53;50;          23;22;         105;99;     485.3;;;2021;3;ALL
Central Berkshire - Becket Washington School;06350005;ELA;           4;27;           0;0;           4;27;          10;67;           1;7;          15;100;     497.6;;;2021;3;ALL
Central Berkshire - Becket Washington School;06350005;MATH;           3;20;           0;0;           3;20;           8;53;           4;27;          15;100;     482.2;;;2021;3;ALL
Central Berkshire - Craneville;06350025;ELA;          35;52;           5;7;          30;45;          28;42;           4;6;          67;99;     499.8;;;2021;3;ALL
Central Berkshire - Craneville;06350025;MATH;          20;30;           1;1;          19;28;          37;55;          10;15;          67;99;     489.3;;;2021;3;ALL
Central Berkshire - Kittredge;06350035;ELA;          11;52;           2;10;           9;43;           7;33;           3;14;          21;100;     498.4;;;2021;3;ALL
Central Berkshire - Kittredge;06350035;MATH;           6;29;           0;0;           6;29;          11;52;           4;19;          21;100;     491.6;;;2021;3;ALL
Chelmsford - Byam School;00560030;ELA;          73;72;          12;12;          61;60;          24;24;           4;4;         101;97;     508.7;;;2021;3;ALL
Chelmsford - Byam School;00560030;MATH;          51;50;           4;4;          47;47;          37;37;          13;13;         101;97;     497.3;;;2021;3;ALL
Chelmsford - Center Elementary School;00560005;ELA;          67;66;          22;22;          45;45;          27;27;           7;7;         101;100;     510.2;;;2021;3;ALL
Chelmsford - Center Elementary School;00560005;MATH;          51;50;           7;7;          44;44;          33;33;          17;17;         101;100;     497.5;;;2021;3;ALL
Chelmsford - Charles D Harrington;00560025;ELA;          55;59;           3;3;          52;55;          36;38;           3;3;          94;99;     501.9;;;2021;3;ALL
Chelmsford - Charles D Harrington;00560025;MATH;          38;40;           7;7;          31;33;          41;44;          15;16;          94;99;     493.0;;;2021;3;ALL
Chelmsford - South Row;00560015;ELA;          55;70;          11;14;          44;56;          19;24;           5;6;          79;98;     507.2;;;2021;3;ALL
Chelmsford - South Row;00560015;MATH;          29;37;           2;3;          27;34;          35;44;          15;19;          79;98;     491.8;;;2021;3;ALL
Chelsea - Edgar A Hooks Elementary;00570030;ELA;          41;30;           8;6;          33;24;          69;50;          28;20;         138;100;     488.3;;;2021;3;ALL
Chelsea - Edgar A Hooks Elementary;00570030;MATH;          29;21;           8;6;          21;15;          64;46;          45;33;         138;100;     481.5;;;2021;3;ALL
Chelsea - Frank M Sokolowski Elementary;00570040;ELA;          32;25;           3;2;          29;23;          74;59;          20;16;         126;99;     487.4;;;2021;3;ALL
Chelsea - Frank M Sokolowski Elementary;00570040;MATH;           9;7;           0;0;           9;7;          52;41;          65;52;         126;99;     469.7;;;2021;3;ALL
Chelsea - George F. Kelly Elementary;00570035;ELA;          36;36;           3;3;          33;33;          57;58;           6;6;          99;100;     492.6;;;2021;3;ALL
Chelsea - George F. Kelly Elementary;00570035;MATH;           9;9;           1;1;           8;8;          48;48;          42;42;          99;100;     473.2;;;2021;3;ALL
Chelsea - William A Berkowitz Elementary;00570025;ELA;          34;29;           1;1;          33;28;          59;50;          24;21;         117;99;     488.4;;;2021;3;ALL
Chelsea - William A Berkowitz Elementary;00570025;MATH;          17;15;           0;0;          17;15;          41;35;          59;50;         117;99;     473.7;;;2021;3;ALL
Chesterfield-Goshen - New Hingham Regional Elementary;06320025;ELA;           7;44;           0;0;           7;44;           6;38;           3;19;          16;100;     494.5;;;2021;3;ALL
Chesterfield-Goshen - New Hingham Regional Elementary;06320025;MATH;           7;44;           0;0;           7;44;           3;19;           6;38;          16;100;     485.0;;;2021;3;ALL
Chicopee - Barry;00610003;ELA;          18;33;           2;4;          16;29;          27;49;          10;18;          55;98;     490.4;;;2021;3;ALL
Chicopee - Barry;00610003;MATH;          14;25;           0;0;          14;25;          25;45;          16;29;          55;98;     481.6;;;2021;3;ALL
Chicopee - Bowe;00610015;ELA;          27;36;           6;8;          21;28;          39;52;           9;12;          75;99;     493.1;;;2021;3;ALL
Chicopee - Bowe;00610015;MATH;          12;16;           0;0;          12;16;          32;44;          29;40;          73;98;     477.4;;;2021;3;ALL
Chicopee - Bowie;00610020;ELA;          18;47;           3;8;          15;39;          18;47;           2;5;          38;100;     500.0;;;2021;3;ALL
Chicopee - Bowie;00610020;MATH;          10;26;           1;3;           9;24;          20;53;           8;21;          38;100;     485.5;;;2021;3;ALL
Chicopee - Fairview Elementary;00610050;ELA;          18;27;           3;4;          15;22;          40;60;           9;13;          67;99;     492.5;;;2021;3;ALL
Chicopee - Fairview Elementary;00610050;MATH;           4;6;           0;0;           4;6;          25;37;          38;57;          67;99;     467.9;;;2021;3;ALL
Chicopee - Gen John J Stefanik;00610090;ELA;          23;44;           1;2;          22;42;          23;44;           6;12;          52;100;     494.5;;;2021;3;ALL
Chicopee - Gen John J Stefanik;00610090;MATH;          10;19;           2;4;           8;15;          20;38;          22;42;          52;100;     478.0;;;2021;3;ALL
Chicopee - Lambert-Lavoie;00610040;ELA;          22;42;           4;8;          18;34;          25;47;           6;11;          53;98;     493.0;;;2021;3;ALL
Chicopee - Lambert-Lavoie;00610040;MATH;           4;8;           0;0;           4;8;          28;53;          21;40;          53;98;     474.9;;;2021;3;ALL
Chicopee - Litwin;00610022;ELA;          38;44;           2;2;          36;41;          33;38;          16;18;          87;99;     494.5;;;2021;3;ALL
Chicopee - Litwin;00610022;MATH;          15;17;           1;1;          14;16;          44;51;          28;32;          87;98;     481.3;;;2021;3;ALL
Chicopee - Streiber Memorial School;00610065;ELA;          14;40;           1;3;          13;37;          21;60;           0;0;          35;97;     496.9;;;2021;3;ALL
Chicopee - Streiber Memorial School;00610065;MATH;          12;34;           1;3;          11;31;          17;49;           6;17;          35;97;     487.6;;;2021;3;ALL
Clarksburg - Clarksburg Elementary;00630010;ELA;          20;67;           4;13;          16;53;           9;30;           1;3;          30;100;     506.4;;;2021;3;ALL
Clarksburg - Clarksburg Elementary;00630010;MATH;          11;37;           0;0;          11;37;          16;53;           3;10;          30;100;     490.7;;;2021;3;ALL
Clinton - Clinton Elementary;00640050;ELA;          53;42;           6;5;          47;37;          56;44;          17;13;         126;98;     495.0;;;2021;3;ALL
Clinton - Clinton Elementary;00640050;MATH;          27;21;           3;2;          24;19;          62;49;          37;29;         126;99;     481.8;;;2021;3;ALL
Codman Academy Charter Public (District) - Codman Academy Charter Public School;04380505;ELA;           5;25;           0;0;           5;25;          15;75;           0;0;          20;100;     491.9;;;2021;3;ALL
Codman Academy Charter Public (District) - Codman Academy Charter Public School;04380505;MATH;           0;0;           0;0;           0;0;           5;25;          15;75;          20;100;     458.2;;;2021;3;ALL
Cohasset - Deer Hill;00650005;ELA;          67;70;          14;15;          53;55;          28;29;           1;1;          96;96;     510.3;;;2021;3;ALL
Cohasset - Deer Hill;00650005;MATH;          40;42;           2;2;          38;40;          48;51;           7;7;          95;95;     496.7;;;2021;3;ALL
Collegiate Charter School of Lowell (District) - Collegiate Charter School of Lowell;35030205;ELA;          55;47;          11;9;          44;38;          54;46;           8;7;         117;99;     498.0;;;2021;3;ALL
Collegiate Charter School of Lowell (District) - Collegiate Charter School of Lowell;35030205;MATH;          27;23;           1;1;          26;22;          62;53;          27;23;         116;98;     484.9;;;2021;3;ALL
Community Day Charter Public School (District) - Community Day Charter Public School;04400205;ELA;          22;44;           4;8;          18;36;          20;40;           8;16;          50;100;     496.2;;;2021;3;ALL
Community Day Charter Public School (District) - Community Day Charter Public School;04400205;MATH;          16;32;           2;4;          14;28;          25;50;           9;18;          50;100;     488.9;;;2021;3;ALL
Community Day Charter Public School - Gateway (District) - Community Day Charter Public School - Gateway;04260205;ELA;          15;34;           4;9;          11;25;          22;50;           7;16;          44;100;     490.8;;;2021;3;ALL
Community Day Charter Public School - Gateway (District) - Community Day Charter Public School - Gateway;04260205;MATH;          15;34;           0;0;          15;34;          14;32;          15;34;          44;100;     481.2;;;2021;3;ALL
Community Day Charter Public School - R. Kingman Webster (District) - Community Day Charter Public School - R. Kingman Webster;04310205;ELA;          20;44;           3;7;          17;38;          20;44;           5;11;          45;100;     495.0;;;2021;3;ALL
Community Day Charter Public School - R. Kingman Webster (District) - Community Day Charter Public School - R. Kingman Webster;04310205;MATH;          17;38;           3;7;          14;31;          19;42;           9;20;          45;100;     488.7;;;2021;3;ALL
Concord - Alcott;00670005;ELA;          57;80;          14;20;          43;61;          11;15;           3;4;          71;97;     511.9;;;2021;3;ALL
Concord - Alcott;00670005;MATH;          49;69;          16;23;          33;46;          15;21;           7;10;          71;97;     506.5;;;2021;3;ALL
Concord - Thoreau;00670020;ELA;          58;73;           9;11;          49;62;          19;24;           2;3;          79;99;     510.1;;;2021;3;ALL
Concord - Thoreau;00670020;MATH;          46;58;           8;10;          38;48;          29;37;           4;5;          79;99;     504.7;;;2021;3;ALL
Concord - Willard;00670030;ELA;          52;76;          14;21;          38;56;          15;22;           1;1;          68;97;     512.4;;;2021;3;ALL
Concord - Willard;00670030;MATH;          48;71;           7;10;          41;60;          17;25;           3;4;          68;97;     506.4;;;2021;3;ALL
Conservatory Lab Charter (District) - Conservatory Lab Charter School;04390050;ELA;          25;46;           4;7;          21;39;          22;41;           7;13;          54;100;     494.7;;;2021;3;ALL
Conservatory Lab Charter (District) - Conservatory Lab Charter School;04390050;MATH;          12;23;           4;8;           8;15;          22;42;          19;36;          53;98;     479.6;;;2021;3;ALL
Conway - Conway Grammar;00680005;ELA;          10;67;           2;13;           8;53;           4;27;           1;7;          15;94;     509.6;;;2021;3;ALL
Conway - Conway Grammar;00680005;MATH;          11;73;           4;27;           7;47;           4;27;           0;0;          15;94;     510.9;;;2021;3;ALL
Danvers - Great Oak;00710015;ELA;          28;47;           5;8;          23;38;          30;50;           2;3;          60;100;     499.3;;;2021;3;ALL
Danvers - Great Oak;00710015;MATH;          21;35;           3;5;          18;30;          29;48;          10;17;          60;100;     490.2;;;2021;3;ALL
Danvers - Highlands;00710010;ELA;          32;55;           3;5;          29;50;          24;41;           2;3;          58;100;     501.0;;;2021;3;ALL
Danvers - Highlands;00710010;MATH;          24;41;           2;3;          22;38;          25;43;           9;16;          58;100;     494.4;;;2021;3;ALL
Danvers - Ivan G Smith;00710032;ELA;          27;64;           5;12;          22;52;          15;36;           0;0;          42;98;     507.6;;;2021;3;ALL
Danvers - Ivan G Smith;00710032;MATH;          26;60;           4;9;          22;51;          13;30;           4;9;          43;100;     500.4;;;2021;3;ALL
Danvers - Riverside;00710030;ELA;          20;57;           1;3;          19;54;          11;31;           4;11;          35;92;     497.9;;;2021;3;ALL
Danvers - Riverside;00710030;MATH;          13;37;           1;3;          12;34;          10;29;          12;34;          35;92;     488.7;;;2021;3;ALL
Danvers - Willis E Thorpe;00710045;ELA;          31;65;           6;13;          25;52;          15;31;           2;4;          48;100;     504.8;;;2021;3;ALL
Danvers - Willis E Thorpe;00710045;MATH;          31;65;           3;6;          28;58;          12;25;           5;10;          48;100;     502.3;;;2021;3;ALL
Dartmouth - George H Potter;00720030;ELA;          34;59;           5;9;          29;50;          23;40;           1;2;          58;100;     501.7;;;2021;3;ALL
Dartmouth - George H Potter;00720030;MATH;          22;38;           2;3;          20;34;          26;45;          10;17;          58;100;     492.0;;;2021;3;ALL
Dartmouth - James M. Quinn School;00720040;ELA;          48;52;           4;4;          44;47;          40;43;           5;5;          93;93;     500.9;;;2021;3;ALL
Dartmouth - James M. Quinn School;00720040;MATH;          29;31;           4;4;          25;27;          50;53;          15;16;          94;94;     490.1;;;2021;3;ALL
