School Name;School Code;Subject;M+E #;M+E %;E #;E %;M #;M %;PM #;PM %;NM #;NM %;No. of Students Included;Part. Rate %;Avg. Scaled Score;SGP;Included In SGP;year;grade;student_group
Lowell - Dr Gertrude Bailey;01600002;MATH;          28;35;           3;4;          25;32;          33;42;          18;23;          79;98;     489.3;;;2021;ALL;male
Lowell - Dr. Janice Adie Day School;01600605;ELA;           0;0;           0;0;           0;0;           0;0;          26;100;          26;100;     453.3;;;2021;ALL;male
Lowell - Dr. Janice Adie Day School;01600605;MATH;           0;0;           0;0;           0;0;           1;4;          25;96;          26;100;     453.7;;;2021;ALL;male
Lowell - Dr. Janice Adie Day School;01600605;SCI;           0;0;           0;0;           0;0;           0;0;          10;100;          10;100;     463.0;;;2021;ALL;male
Lowell - Greenhalge;01600015;ELA;          12;16;           0;0;          12;16;          37;48;          28;36;          77;100;     477.7;;;2021;ALL;male
Lowell - Greenhalge;01600015;MATH;           3;4;           0;0;           3;4;          32;42;          42;55;          77;100;     467.0;;;2021;ALL;male
Lowell - Henry J Robinson Middle;01600330;ELA;          25;9;           4;1;          21;7;         126;43;         140;48;         291;94;     472.3;          25.9;         241;2021;ALL;male
Lowell - Henry J Robinson Middle;01600330;MATH;          14;5;           1;0;          13;4;         136;47;         139;48;         289;92;     472.0;          22.8;         237;2021;ALL;male
Lowell - Henry J Robinson Middle;01600330;SCI;          10;9;           0;0;          10;9;          51;44;          54;47;         115;89;     471.8;;;2021;ALL;male
Lowell - James S Daley Middle School;01600315;ELA;         120;33;          20;6;         100;28;         150;42;          90;25;         360;96;     491.2;          28.8;         328;2021;ALL;male
Lowell - James S Daley Middle School;01600315;MATH;         140;39;          14;4;         126;35;         158;44;          63;17;         361;97;     494.9;          28.9;         330;2021;ALL;male
Lowell - James S Daley Middle School;01600315;SCI;          49;33;           9;6;          40;27;          57;39;          42;28;         148;96;     491.8;;;2021;ALL;male
Lowell - James Sullivan Middle School;01600340;ELA;          57;21;           4;1;          53;19;         109;39;         112;40;         278;89;     477.7;          22.4;         246;2021;ALL;male
Lowell - James Sullivan Middle School;01600340;MATH;          35;13;           3;1;          32;12;         144;53;          94;34;         273;86;     478.5;          24.6;         241;2021;ALL;male
Lowell - James Sullivan Middle School;01600340;SCI;          18;21;           3;4;          15;18;          49;58;          18;21;          85;80;     485.2;;;2021;ALL;male
Lowell - John J Shaughnessy;01600050;ELA;          13;27;           1;2;          12;25;          24;50;          11;23;          48;63;     487.4;;;2021;ALL;male
Lowell - John J Shaughnessy;01600050;MATH;           8;17;           0;0;           8;17;          22;46;          18;38;          48;63;     477.2;;;2021;ALL;male
Lowell - Joseph McAvinnue;01600010;ELA;          13;25;           2;4;          11;22;          27;53;          11;22;          51;64;     487.5;;;2021;ALL;male
Lowell - Joseph McAvinnue;01600010;MATH;           9;18;           2;4;           7;14;          25;50;          16;32;          50;63;     481.9;;;2021;ALL;male
Lowell - Kathryn P. Stoklosa Middle School;01600360;ELA;          52;16;           2;1;          50;15;         142;43;         135;41;         329;98;     476.6;          23.5;         302;2021;ALL;male
Lowell - Kathryn P. Stoklosa Middle School;01600360;MATH;          68;21;           7;2;          61;19;         153;47;         106;32;         327;97;     480.9;          23.7;         301;2021;ALL;male
Lowell - Kathryn P. Stoklosa Middle School;01600360;SCI;          15;13;           0;0;          15;13;          49;42;          52;45;         116;94;     473.6;;;2021;ALL;male
Lowell - Laura Lee Therapeutic Day School;01600085;ELA;           0;0;           0;0;           0;0;           7;39;          11;61;          18;95;     461.3;;          15;2021;ALL;male
Lowell - Laura Lee Therapeutic Day School;01600085;MATH;           0;0;           0;0;           0;0;           5;29;          12;71;          17;90;     458.4;;          14;2021;ALL;male
Lowell - Moody Elementary;01600027;ELA;           1;5;           0;0;           1;5;          13;65;           6;30;          20;58;     473.3;;;2021;ALL;male
Lowell - Moody Elementary;01600027;MATH;           0;0;           0;0;           0;0;          13;65;           7;35;          20;58;     472.5;;;2021;ALL;male
Lowell - Pawtucketville Memorial;01600036;ELA;          32;41;           2;3;          30;38;          36;46;          11;14;          79;94;     492.9;;;2021;ALL;male
Lowell - Pawtucketville Memorial;01600036;MATH;          12;15;           3;4;           9;11;          48;60;          20;25;          80;95;     482.9;;;2021;ALL;male
Lowell - Peter W Reilly;01600040;ELA;          20;32;           0;0;          20;32;          25;40;          18;29;          63;77;     483.6;;;2021;ALL;male
Lowell - Peter W Reilly;01600040;MATH;           8;13;           0;0;           8;13;          28;44;          27;43;          63;77;     473.8;;;2021;ALL;male
Lowell - Pyne Arts;01600018;ELA;          50;41;           5;4;          45;37;          50;41;          21;17;         121;80;     495.3;          28.6;          74;2021;ALL;male
Lowell - Pyne Arts;01600018;MATH;          37;31;           7;6;          30;25;          60;50;          23;19;         120;80;     491.6;          24.8;          73;2021;ALL;male
Lowell - Pyne Arts;01600018;SCI;           8;26;           0;0;           8;26;          15;48;           8;26;          31;79;     485.3;;;2021;ALL;male
Lowell - Rogers STEM Academy;01600005;ELA;          32;15;           5;2;          27;12;         100;46;          85;39;         217;75;     477.7;          23.2;         124;2021;ALL;male
Lowell - Rogers STEM Academy;01600005;MATH;          26;12;           1;0;          25;12;         100;47;          88;41;         214;74;     474.8;          18.4;         123;2021;ALL;male
Lowell - Rogers STEM Academy;01600005;SCI;           9;18;           2;4;           7;14;          22;43;          20;39;          51;66;     479.8;;;2021;ALL;male
Lowell - S Christa McAuliffe Elementary;01600075;ELA;          16;31;           2;4;          14;27;          27;53;           8;16;          51;68;     489.6;;;2021;ALL;male
Lowell - S Christa McAuliffe Elementary;01600075;MATH;          14;27;           0;0;          14;27;          20;39;          17;33;          51;68;     481.7;;;2021;ALL;male
Lowell - Washington;01600055;ELA;          10;19;           2;4;           8;15;          29;56;          13;25;          52;93;     484.0;;;2021;ALL;male
Lowell - Washington;01600055;MATH;          16;31;           2;4;          14;27;          25;48;          11;21;          52;93;     485.4;;;2021;ALL;male
Lowell Community Charter Public (District) - Lowell Community Charter Public School;04560050;ELA;          95;41;          19;8;          76;33;         111;48;          26;11;         232;100;     496.5;          36.7;         159;2021;ALL;male
Lowell Community Charter Public (District) - Lowell Community Charter Public School;04560050;MATH;          81;35;           6;3;          75;32;         112;48;          39;17;         232;100;     491.8;          26.0;         159;2021;ALL;male
Lowell Community Charter Public (District) - Lowell Community Charter Public School;04560050;SCI;          30;42;           6;8;          24;34;          28;39;          13;18;          71;100;     492.2;;;2021;ALL;male
Ludlow - Chapin Street Elementary School;01610020;ELA;          37;55;           6;9;          31;46;          24;36;           6;9;          67;96;     502.5;;;2021;ALL;male
Ludlow - Chapin Street Elementary School;01610020;MATH;          26;38;           5;7;          21;31;          28;41;          14;21;          68;97;     493.2;;;2021;ALL;male
Ludlow - Paul R Baird Middle;01610305;ELA;          58;21;           2;1;          56;20;         142;52;          74;27;         274;98;     483.5;          29.5;         260;2021;ALL;male
Ludlow - Paul R Baird Middle;01610305;MATH;          57;21;           5;2;          52;19;         153;56;          63;23;         273;98;     485.4;          27.2;         259;2021;ALL;male
Ludlow - Paul R Baird Middle;01610305;SCI;          23;28;           3;4;          20;24;          41;50;          18;22;          82;94;     488.9;;;2021;ALL;male
Ludlow - Veterans Park Elementary;01610023;ELA;          59;40;           4;3;          55;37;          75;51;          13;9;         147;89;     494.7;          32.3;          66;2021;ALL;male
Ludlow - Veterans Park Elementary;01610023;MATH;          50;34;           4;3;          46;32;          78;53;          18;12;         146;88;     490.9;          38.1;          66;2021;ALL;male
Ludlow - Veterans Park Elementary;01610023;SCI;          27;39;           2;3;          25;36;          37;53;           6;9;          70;91;     494.8;;;2021;ALL;male
Lunenburg - Lunenburg Middle School;01620305;ELA;          71;38;           7;4;          64;35;          89;48;          25;14;         185;99;     494.2;          42.5;         181;2021;ALL;male
Lunenburg - Lunenburg Middle School;01620305;MATH;          70;38;           5;3;          65;35;          93;50;          22;12;         185;99;     493.5;          31.9;         181;2021;ALL;male
Lunenburg - Lunenburg Middle School;01620305;SCI;          36;63;           9;16;          27;47;          20;35;           1;2;          57;100;     508.1;;;2021;ALL;male
Lunenburg - Turkey Hill Elementary School;01620025;ELA;          78;47;           5;3;          73;44;          74;44;          15;9;         167;100;     497.2;          46.3;          60;2021;ALL;male
Lunenburg - Turkey Hill Elementary School;01620025;MATH;          61;37;           5;3;          56;34;          77;46;          29;17;         167;100;     491.2;          33.2;          60;2021;ALL;male
Lunenburg - Turkey Hill Elementary School;01620025;SCI;          29;46;           6;10;          23;37;          28;44;           6;10;          63;100;     500.8;;;2021;ALL;male
Lynn - A Drewicz Elementary;01630016;ELA;          24;24;           2;2;          22;22;          50;51;          24;24;          98;100;     484.0;          30.2;          37;2021;ALL;male
Lynn - A Drewicz Elementary;01630016;MATH;          20;20;           3;3;          17;17;          41;42;          37;38;          98;100;     479.4;          23.8;          37;2021;ALL;male
Lynn - A Drewicz Elementary;01630016;SCI;          18;45;           2;5;          16;40;          14;35;           8;20;          40;100;     494.8;;;2021;ALL;male
Lynn - Aborn;01630011;ELA;          25;41;           3;5;          22;36;          31;51;           5;8;          61;98;     493.1;          29.6;          21;2021;ALL;male
Lynn - Aborn;01630011;MATH;          11;18;           0;0;          11;18;          32;52;          18;30;          61;98;     480.4;          28.2;          21;2021;ALL;male
Lynn - Aborn;01630011;SCI;           6;29;           1;5;           5;24;          11;52;           4;19;          21;100;     487.9;;;2021;ALL;male
Lynn - Breed Middle School;01630405;ELA;         122;19;           7;1;         115;18;         267;41;         259;40;         648;95;     478.8;          27.6;         562;2021;ALL;male
Lynn - Breed Middle School;01630405;MATH;          93;14;           4;1;          89;14;         273;42;         282;44;         648;95;     476.9;          19.7;         571;2021;ALL;male
Lynn - Breed Middle School;01630405;SCI;          14;15;           2;2;          12;13;          44;47;          36;38;          94;94;     483.0;;;2021;ALL;male
Lynn - Brickett Elementary;01630020;ELA;          17;20;           0;0;          17;20;          43;51;          25;29;          85;98;     481.8;          34.6;          30;2021;ALL;male
Lynn - Brickett Elementary;01630020;MATH;           9;11;           1;1;           8;10;          38;45;          37;44;          84;97;     473.6;          24.7;          30;2021;ALL;male
Lynn - Brickett Elementary;01630020;SCI;           9;26;           1;3;           8;24;          18;53;           7;21;          34;97;     487.5;;;2021;ALL;male
Lynn - Capt William G Shoemaker;01630090;ELA;          26;28;           0;0;          26;28;          29;31;          39;41;          94;99;     491.0;;          16;2021;ALL;male
Lynn - Capt William G Shoemaker;01630090;MATH;          16;17;           1;1;          15;16;          32;34;          46;49;          94;99;     481.0;;          16;2021;ALL;male
Lynn - Capt William G Shoemaker;01630090;SCI;           5;25;           0;0;           5;25;           9;45;           6;30;          20;100;     492.3;;;2021;ALL;male
Lynn - Cobbet Elementary;01630035;ELA;          31;20;           0;0;          31;20;          77;49;          50;32;         158;99;     478.8;          21.7;          46;2021;ALL;male
Lynn - Cobbet Elementary;01630035;MATH;          12;8;           0;0;          12;8;          75;48;          70;45;         157;98;     470.0;          13.4;          46;2021;ALL;male
Lynn - Cobbet Elementary;01630035;SCI;           6;11;           0;0;           6;11;          18;32;          32;57;          56;98;     470.7;;;2021;ALL;male
Lynn - E J Harrington;01630045;ELA;          19;16;           0;0;          19;16;          69;58;          31;26;         119;95;     479.3;          15.6;          31;2021;ALL;male
Lynn - E J Harrington;01630045;MATH;           4;3;           0;0;           4;3;          46;39;          68;58;         118;95;     467.1;          10.5;          31;2021;ALL;male
Lynn - E J Harrington;01630045;SCI;           7;19;           0;0;           7;19;          18;50;          11;31;          36;98;     479.8;;;2021;ALL;male
Lynn - Edward A Sisson;01630095;ELA;          37;37;           3;3;          34;34;          50;50;          14;14;         101;97;     492.6;          26.0;          24;2021;ALL;male
Lynn - Edward A Sisson;01630095;MATH;          20;20;           1;1;          19;19;          47;47;          33;33;         100;96;     480.5;           8.4;          23;2021;ALL;male
Lynn - Edward A Sisson;01630095;SCI;           9;32;           1;4;           8;29;           8;29;          11;39;          28;94;     486.0;;;2021;ALL;male
Lynn - Fecteau-Leary Junior/Senior High School;01630525;ELA;           1;8;           0;0;           1;8;           7;54;           5;38;          13;71;     476.5;;          10;2021;ALL;male
Lynn - Fecteau-Leary Junior/Senior High School;01630525;MATH;           0;0;           0;0;           0;0;           6;46;           7;54;          13;70;     469.2;;           9;2021;ALL;male
Lynn - Hood;01630055;ELA;          21;17;           1;1;          20;17;          59;49;          41;34;         121;97;     482.3;          25.1;          32;2021;ALL;male
Lynn - Hood;01630055;MATH;          10;8;           1;1;           9;7;          49;40;          63;52;         122;98;     472.7;          18.2;          32;2021;ALL;male
Lynn - Hood;01630055;SCI;          10;25;           0;0;          10;25;          15;38;          15;38;          40;100;     485.4;;;2021;ALL;male
Lynn - Ingalls;01630060;ELA;          14;10;           0;0;          14;10;          78;55;          51;36;         143;99;     476.7;          18.6;          37;2021;ALL;male
Lynn - Ingalls;01630060;MATH;           6;4;           0;0;           6;4;          58;42;          75;54;         139;96;     467.9;           8.3;          33;2021;ALL;male
Lynn - Ingalls;01630060;SCI;           2;5;           0;0;           2;5;          18;43;          22;52;          42;91;     469.9;;;2021;ALL;male
Lynn - Julia F Callahan;01630030;ELA;          18;21;           2;2;          16;19;          46;53;          22;26;          86;96;     482.5;          23.5;          31;2021;ALL;male
Lynn - Julia F Callahan;01630030;MATH;          11;13;           0;0;          11;13;          42;49;          33;38;          86;96;     476.2;          13.9;          31;2021;ALL;male
Lynn - Julia F Callahan;01630030;SCI;          10;30;           0;0;          10;30;          14;42;           9;27;          33;97;     484.7;;;2021;ALL;male
Lynn - Lincoln-Thomson;01630070;ELA;          20;31;           0;0;          20;31;          35;55;           9;14;          64;100;     491.7;;          14;2021;ALL;male
Lynn - Lincoln-Thomson;01630070;MATH;          12;19;           0;0;          12;19;          35;55;          17;27;          64;100;     482.7;;          14;2021;ALL;male
Lynn - Lincoln-Thomson;01630070;SCI;           6;27;           0;0;           6;27;           8;36;           8;36;          22;100;     494.3;;;2021;ALL;male
Lynn - Lynn Vocational Technical Institute;01630605;ELA;          22;17;           1;1;          21;16;          69;54;          37;29;         128;95;     483.1;          33.3;         115;2021;ALL;male
Lynn - Lynn Vocational Technical Institute;01630605;MATH;          15;12;           0;0;          15;12;          77;61;          35;28;         127;94;     480.7;          20.7;         115;2021;ALL;male
Lynn - Lynn Vocational Technical Institute;01630605;SCI;          21;26;           1;1;          20;25;          38;48;          21;26;          80;91;     486.2;;;2021;ALL;male
Lynn - Lynn Woods;01630075;ELA;          18;43;           2;5;          16;38;          13;31;          11;26;          42;100;     492.3;;          15;2021;ALL;male
Lynn - Lynn Woods;01630075;MATH;          11;26;           0;0;          11;26;          14;33;          17;40;          42;100;     480.9;;          15;2021;ALL;male
Lynn - Lynn Woods;01630075;SCI;           6;38;           2;13;           4;25;           4;25;           6;38;          16;100;     491.1;;;2021;ALL;male
Lynn - Pickering Middle;01630420;ELA;          73;27;           4;1;          69;25;         125;46;          75;27;         273;92;     484.5;          28.8;         259;2021;ALL;male
Lynn - Pickering Middle;01630420;MATH;          53;19;           2;1;          51;19;         133;49;          86;32;         272;92;     481.5;          16.2;         258;2021;ALL;male
Lynn - Pickering Middle;01630420;SCI;          10;22;           1;2;           9;20;          26;57;          10;22;          46;80;     484.3;;;2021;ALL;male
Lynn - Robert L Ford;01630050;ELA;          32;21;           0;0;          32;21;          80;54;          37;25;         149;100;     482.9;          25.9;          54;2021;ALL;male
Lynn - Robert L Ford;01630050;MATH;          14;9;           0;0;          14;9;          65;44;          70;47;         149;100;     471.6;          23.7;          54;2021;ALL;male
Lynn - Robert L Ford;01630050;SCI;          10;18;           1;2;           9;16;          25;45;          20;36;          55;98;     479.7;;;2021;ALL;male
Lynn - Sewell-Anderson;01630085;ELA;          28;43;           3;5;          25;38;          30;46;           7;11;          65;100;     494.7;          28.5;          22;2021;ALL;male
Lynn - Sewell-Anderson;01630085;MATH;          12;18;           0;0;          12;18;          41;63;          12;18;          65;100;     484.9;          19.5;          22;2021;ALL;male
Lynn - Sewell-Anderson;01630085;SCI;           7;30;           0;0;           7;30;          13;57;           3;13;          23;100;     489.9;;;2021;ALL;male
Lynn - Thurgood Marshall Mid;01630305;ELA;          94;16;           6;1;          88;15;         240;40;         270;45;         604;92;     476.6;          28.2;         505;2021;ALL;male
Lynn - Thurgood Marshall Mid;01630305;MATH;          71;12;           4;1;          67;11;         270;45;         265;44;         606;92;     475.2;          20.7;         507;2021;ALL;male
Lynn - Thurgood Marshall Mid;01630305;SCI;          16;16;           4;4;          12;12;          52;51;          34;33;         102;78;     480.0;;;2021;ALL;male
Lynn - Tracy;01630100;ELA;          18;15;           1;1;          17;15;          72;62;          27;23;         117;98;     482.2;          14.7;          31;2021;ALL;male
Lynn - Tracy;01630100;MATH;          10;9;           0;0;          10;9;          60;52;          46;40;         116;97;     474.3;          22.0;          32;2021;ALL;male
Lynn - Tracy;01630100;SCI;          10;26;           0;0;          10;26;          14;37;          14;37;          38;100;     483.4;;;2021;ALL;male
Lynn - Washington Elementary School;01630005;ELA;           8;8;           0;0;           8;8;          51;50;          44;43;         103;100;     474.5;          20.9;          20;2021;ALL;male
Lynn - Washington Elementary School;01630005;MATH;           3;3;           0;0;           3;3;          38;37;          62;60;         103;100;     465.8;           8.9;          20;2021;ALL;male
Lynn - Washington Elementary School;01630005;SCI;           2;9;           0;0;           2;9;          10;45;          10;45;          22;100;     475.2;;;2021;ALL;male
Lynn - William R Fallon;01630080;ELA;           2;11;           0;0;           2;11;          12;63;           5;26;          19;100;     481.7;;           2;2021;ALL;male
Lynn - William R Fallon;01630080;MATH;           2;11;           1;5;           1;5;           9;47;           8;42;          19;100;     474.8;;           6;2021;ALL;male
Lynn - Wm P Connery;01630040;ELA;          20;14;           2;1;          18;13;          80;56;          42;30;         142;97;     480.1;          21.4;          52;2021;ALL;male
Lynn - Wm P Connery;01630040;MATH;          13;9;           0;0;          13;9;          69;48;          61;43;         143;98;     473.6;          16.3;          50;2021;ALL;male
Lynn - Wm P Connery;01630040;SCI;          13;22;           3;5;          10;17;          29;48;          18;30;          60;100;     482.4;;;2021;ALL;male
Lynnfield - Huckleberry Hill;01640010;ELA;          63;75;          10;12;          53;63;          19;23;           2;2;          84;100;     511.5;;;2021;ALL;male
Lynnfield - Huckleberry Hill;01640010;MATH;          56;67;          11;13;          45;54;          23;27;           5;6;          84;100;     507.9;;;2021;ALL;male
Lynnfield - Lynnfield Middle School;01640405;ELA;         229;63;          48;13;         181;50;         118;33;          15;4;         362;99;     507.5;          38.0;         346;2021;ALL;male
Lynnfield - Lynnfield Middle School;01640405;MATH;         198;55;          36;10;         162;45;         146;40;          17;5;         361;99;     503.7;          29.6;         345;2021;ALL;male
Lynnfield - Lynnfield Middle School;01640405;SCI;         117;64;          32;17;          85;46;          53;29;          13;7;         183;99;     508.4;;;2021;ALL;male
Lynnfield - Summer Street;01640020;ELA;          61;69;           6;7;          55;63;          26;30;           1;1;          88;100;     509.0;;;2021;ALL;male
Lynnfield - Summer Street;01640020;MATH;          63;72;          13;15;          50;57;          23;26;           2;2;          88;100;     512.3;;;2021;ALL;male
Malden - Beebe;01650003;ELA;          96;34;          10;4;          86;30;         119;42;          67;24;         282;100;     490.5;          38.8;         178;2021;ALL;male
Malden - Beebe;01650003;MATH;          92;33;           8;3;          84;30;         119;42;          71;25;         282;100;     488.5;          38.6;         177;2021;ALL;male
Malden - Beebe;01650003;SCI;          26;35;           5;7;          21;28;          31;42;          17;23;          74;100;     493.7;;;2021;ALL;male
Malden - Ferryway;01650013;ELA;         107;39;          12;4;          95;35;         127;46;          41;15;         275;97;     492.9;          37.7;         172;2021;ALL;male
Malden - Ferryway;01650013;MATH;          68;25;           7;3;          61;22;         134;49;          72;26;         274;97;     484.6;          29.1;         172;2021;ALL;male
Malden - Ferryway;01650013;SCI;          23;29;           2;3;          21;26;          39;49;          18;23;          80;92;     489.0;;;2021;ALL;male
Malden - Forestdale;01650027;ELA;          50;28;           4;2;          46;25;          73;40;          58;32;         181;94;     485.1;          35.0;         121;2021;ALL;male
Malden - Forestdale;01650027;MATH;          35;19;           2;1;          33;18;          84;47;          61;34;         180;94;     480.6;          30.6;         121;2021;ALL;male
Malden - Forestdale;01650027;SCI;           8;18;           2;4;           6;13;          25;56;          12;27;          45;92;     483.2;;;2021;ALL;male
Malden - Linden;01650047;ELA;         125;47;          24;9;         101;38;          89;33;          54;20;         268;99;     495.9;          38.4;         173;2021;ALL;male
Malden - Linden;01650047;MATH;          86;32;          15;6;          71;26;         106;39;          78;29;         270;100;     487.0;          28.9;         176;2021;ALL;male
Malden - Linden;01650047;SCI;          16;23;           1;1;          15;22;          35;51;          18;26;          69;100;     484.3;;;2021;ALL;male
Malden - Salemwood;01650057;ELA;          95;28;           9;3;          86;26;         143;43;          96;29;         334;100;     484.4;          30.4;         188;2021;ALL;male
Malden - Salemwood;01650057;MATH;          47;14;           1;0;          46;14;         160;48;         127;38;         334;100;     476.6;          21.5;         189;2021;ALL;male
Malden - Salemwood;01650057;SCI;          13;16;           1;1;          12;14;          44;53;          26;31;          83;100;     480.8;;;2021;ALL;male
Manchester Essex Regional - Essex Elementary;06980020;ELA;          23;55;           4;10;          19;45;          16;38;           3;7;          42;98;     502.5;;          14;2021;ALL;male
Manchester Essex Regional - Essex Elementary;06980020;MATH;          21;51;           1;2;          20;49;          18;44;           2;5;          41;96;     498.2;;          13;2021;ALL;male
Manchester Essex Regional - Essex Elementary;06980020;SCI;          10;71;           1;7;           9;64;           3;21;           1;7;          14;88;     505.1;;;2021;ALL;male
Manchester Essex Regional - Manchester Essex Regional Middle School;06980030;ELA;          86;51;          11;6;          75;44;          60;35;          24;14;         170;99;     498.3;          31.3;         164;2021;ALL;male
Manchester Essex Regional - Manchester Essex Regional Middle School;06980030;MATH;          87;51;          11;6;          76;45;          68;40;          15;9;         170;99;     499.3;          29.5;         163;2021;ALL;male
Manchester Essex Regional - Manchester Essex Regional Middle School;06980030;SCI;          27;51;           6;11;          21;40;          18;34;           8;15;          53;98;     500.4;;;2021;ALL;male
Manchester Essex Regional - Manchester Memorial Elementary;06980010;ELA;          52;69;           6;8;          46;61;          22;29;           1;1;          75;100;     507.1;          38.8;          22;2021;ALL;male
Manchester Essex Regional - Manchester Memorial Elementary;06980010;MATH;          49;65;          16;21;          33;44;          22;29;           4;5;          75;100;     508.8;          49.1;          22;2021;ALL;male
Manchester Essex Regional - Manchester Memorial Elementary;06980010;SCI;          20;87;           4;17;          16;70;           3;13;           0;0;          23;100;     515.3;;;2021;ALL;male
Mansfield - Harold L Qualters Middle;01670035;ELA;         207;50;          20;5;         187;45;         147;35;          62;15;         416;99;     496.8;          40.1;         405;2021;ALL;male
Mansfield - Harold L Qualters Middle;01670035;MATH;         205;50;          31;8;         174;42;         158;38;          50;12;         413;98;     499.1;          38.1;         402;2021;ALL;male
Mansfield - Harold L Qualters Middle;01670035;SCI;          63;48;          11;8;          52;40;          48;37;          19;15;         130;99;     498.0;;;2021;ALL;male
Mansfield - Jordan/Jackson Elementary;01670014;ELA;         242;61;          23;6;         219;55;         128;32;          25;6;         395;100;     503.1;          43.4;         145;2021;ALL;male
Mansfield - Jordan/Jackson Elementary;01670014;MATH;         203;52;          30;8;         173;44;         150;38;          40;10;         393;99;     500.4;          38.6;         144;2021;ALL;male
Mansfield - Jordan/Jackson Elementary;01670014;SCI;          73;49;          10;7;          63;42;          67;45;           9;6;         149;99;     500.0;;;2021;ALL;male
Marblehead - Glover;01680020;ELA;          20;63;           1;3;          19;59;           7;22;           5;16;          32;100;     502.7;;;2021;ALL;male
Marblehead - Glover;01680020;MATH;          16;50;           1;3;          15;47;          10;31;           6;19;          32;100;     500.1;;;2021;ALL;male
Marblehead - Marblehead Veterans Middle School;01680300;ELA;         138;62;          25;11;         113;51;          67;30;          18;8;         223;98;     505.4;          50.9;         210;2021;ALL;male
Marblehead - Marblehead Veterans Middle School;01680300;MATH;         136;61;          23;10;         113;50;          73;33;          15;7;         224;99;     505.8;          43.7;         210;2021;ALL;male
Marblehead - Marblehead Veterans Middle School;01680300;SCI;          80;62;          19;15;          61;47;          37;29;          12;9;         129;99;     505.0;;;2021;ALL;male
Marblehead - Village School;01680016;ELA;         207;56;          20;5;         187;51;         132;36;          28;8;         367;100;     501.1;          39.8;         193;2021;ALL;male
Marblehead - Village School;01680016;MATH;         202;55;          23;6;         179;49;         131;36;          34;9;         367;100;     500.1;          50.0;         194;2021;ALL;male
Marblehead - Village School;01680016;SCI;          68;69;          15;15;          53;54;          23;23;           8;8;          99;100;     506.9;;;2021;ALL;male
Marblehead Community Charter Public (District) - Marblehead Community Charter Public School;04640305;ELA;          53;46;           7;6;          46;40;          44;38;          19;16;         116;99;     495.5;          40.1;          70;2021;ALL;male
Marblehead Community Charter Public (District) - Marblehead Community Charter Public School;04640305;MATH;          42;36;           5;4;          37;32;          60;52;          14;12;         116;99;     494.5;          34.7;          70;2021;ALL;male
Marblehead Community Charter Public (District) - Marblehead Community Charter Public School;04640305;SCI;          20;45;           5;11;          15;34;          16;36;           8;18;          44;98;     497.0;;;2021;ALL;male
Marion - Sippican;01690005;ELA;          55;48;          11;10;          44;39;          49;43;          10;9;         114;100;     499.6;          33.2;          54;2021;ALL;male
Marion - Sippican;01690005;MATH;          48;42;           6;5;          42;37;          43;38;          23;20;         114;100;     495.1;          38.1;          54;2021;ALL;male
Marion - Sippican;01690005;SCI;          18;58;           4;13;          14;45;           9;29;           4;13;          31;100;     503.2;;;2021;ALL;male
Marlborough - 1 LT Charles W. Whitcomb School;01700045;ELA;         129;23;          15;3;         114;21;         230;42;         193;35;         552;98;     481.3;          28.4;         487;2021;ALL;male
Marlborough - 1 LT Charles W. Whitcomb School;01700045;MATH;         113;20;          15;3;          98;18;         284;51;         157;28;         554;99;     482.8;          28.4;         488;2021;ALL;male
Marlborough - 1 LT Charles W. Whitcomb School;01700045;SCI;          42;27;           8;5;          34;22;          69;45;          43;28;         154;97;     486.2;;;2021;ALL;male
Marlborough - Charles Jaworek School;01700030;ELA;          57;38;           5;3;          52;34;          59;39;          35;23;         151;100;     489.2;          32.1;          43;2021;ALL;male
Marlborough - Charles Jaworek School;01700030;MATH;          28;19;           1;1;          27;18;          79;52;          44;29;         151;100;     481.9;          21.7;          43;2021;ALL;male
Marlborough - Charles Jaworek School;01700030;SCI;          16;30;           3;6;          13;25;          19;36;          18;34;          53;100;     484.1;;;2021;ALL;male
Marlborough - Francis J Kane;01700008;ELA;          43;37;           3;3;          40;34;          52;44;          22;19;         117;99;     490.7;          30.7;          42;2021;ALL;male
Marlborough - Francis J Kane;01700008;MATH;          31;26;           3;3;          28;24;          57;48;          30;25;         118;100;     484.6;          37.2;          42;2021;ALL;male
Marlborough - Francis J Kane;01700008;SCI;          16;36;           2;4;          14;31;          18;40;          11;24;          45;100;     490.4;;;2021;ALL;male
Marlborough - Goodnow Brothers Elementary School;01700020;ELA;          62;35;           7;4;          55;31;          90;51;          25;14;         177;99;     491.5;          31.5;          52;2021;ALL;male
Marlborough - Goodnow Brothers Elementary School;01700020;MATH;          51;29;           3;2;          48;27;          75;42;          52;29;         178;99;     483.8;          18.3;          52;2021;ALL;male
Marlborough - Goodnow Brothers Elementary School;01700020;SCI;          25;41;           3;5;          22;36;          21;34;          15;25;          61;99;     489.0;;;2021;ALL;male
Marlborough - Richer;01700025;ELA;          40;35;           2;2;          38;33;          49;43;          26;23;         115;99;     488.4;          25.4;          41;2021;ALL;male
Marlborough - Richer;01700025;MATH;          34;30;           2;2;          32;28;          43;37;          38;33;         115;99;     483.0;          16.2;          41;2021;ALL;male
Marlborough - Richer;01700025;SCI;          16;36;           5;11;          11;25;          17;39;          11;25;          44;100;     492.4;;;2021;ALL;male
