School Name;School Code;Subject;M+E #;M+E %;E #;E %;M #;M %;PM #;PM %;NM #;NM %;No. of Students Included;Avg. Scaled Score;SGP;Included In SGP;Ach. PCTL;year;grade;student_group
Clinton - Clinton Senior High;00640505;MATH;          39;33;           7;6;          32;27;          69;59;           9;8;         117;     496.1;          50.9;          97;24;2019;10;ALL
Codman Academy Charter Public (District) - Codman Academy Charter Public School;04380505;ELA;           5;17;           0;0;           5;17;          16;55;           8;28;          29;     482.6;          25.2;          23;5;2019;10;ALL
Codman Academy Charter Public (District) - Codman Academy Charter Public School;04380505;MATH;           2;7;           0;0;           2;7;          18;62;           9;31;          29;     479.0;          41.7;          23;4;2019;10;ALL
Cohasset - Cohasset High School;00650505;ELA;         116;90;          35;27;          81;63;          13;10;           0;0;         129;     521.0;          48.2;         124;93;2019;10;ALL
Cohasset - Cohasset High School;00650505;MATH;         112;88;          17;13;          95;74;          16;13;           0;0;         128;     515.7;          55.3;         120;83;2019;10;ALL
Community Charter School of Cambridge (District) - Community Charter School of Cambridge;04360305;ELA;          28;82;           7;21;          21;62;           6;18;           0;0;          34;     514.8;          51.9;          34;76;2019;10;ALL
Community Charter School of Cambridge (District) - Community Charter School of Cambridge;04360305;MATH;          28;82;           6;18;          22;65;           5;15;           1;3;          34;     515.7;          64.4;          34;83;2019;10;ALL
Concord-Carlisle - Concord Carlisle High;06400505;ELA;         266;86;         110;36;         156;50;          39;13;           4;1;         309;     523.8;          55.8;         269;98;2019;10;ALL
Concord-Carlisle - Concord Carlisle High;06400505;MATH;         273;88;         109;35;         164;53;          33;11;           3;1;         309;     523.3;          62.6;         268;96;2019;10;ALL
Danvers - Danvers High;00710505;ELA;         134;60;          33;15;         101;45;          76;34;          14;6;         224;     507.0;          50.5;         213;50;2019;10;ALL
Danvers - Danvers High;00710505;MATH;         130;58;          10;4;         120;53;          77;34;          19;8;         226;     502.7;          48.3;         216;45;2019;10;ALL
Dartmouth - Dartmouth High;00720505;ELA;         173;69;          25;10;         148;59;          67;27;          12;5;         252;     508.3;          51.2;         225;55;2019;10;ALL
Dartmouth - Dartmouth High;00720505;MATH;         177;70;          37;15;         140;55;          64;25;          13;5;         254;     510.3;          47.4;         226;68;2019;10;ALL
Dedham - Dedham High;00730505;ELA;         102;58;          12;7;          90;51;          71;40;           4;2;         177;     503.9;          42.6;         167;40;2019;10;ALL
Dedham - Dedham High;00730505;MATH;         128;73;          18;10;         110;63;          44;25;           4;2;         176;     509.3;          51.4;         166;66;2019;10;ALL
Dennis-Yarmouth - Dennis-Yarmouth Regional High;06450505;ELA;          94;57;          21;13;          73;44;          56;34;          15;9;         165;     505.3;          47.8;         145;44;2019;10;ALL
Dennis-Yarmouth - Dennis-Yarmouth Regional High;06450505;MATH;          88;53;          11;7;          77;46;          66;40;          12;7;         166;     503.2;          57.5;         146;47;2019;10;ALL
Dighton-Rehoboth - Dighton-Rehoboth Regional High School;06500505;ELA;         156;76;          28;14;         128;63;          46;23;           2;1;         204;     513.9;          55.0;         193;73;2019;10;ALL
Dighton-Rehoboth - Dighton-Rehoboth Regional High School;06500505;MATH;         138;69;          19;9;         119;59;          60;30;           3;1;         201;     508.9;          55.1;         193;64;2019;10;ALL
Douglas - Douglas High School;00770505;ELA;          58;64;          16;18;          42;46;          29;32;           4;4;          91;     509.5;          63.7;          86;60;2019;10;ALL
Douglas - Douglas High School;00770505;MATH;          54;59;           7;8;          47;52;          30;33;           7;8;          91;     502.2;          46.8;          87;42;2019;10;ALL
Dover-Sherborn - Dover-Sherborn Regional High;06550505;ELA;         157;91;          66;38;          91;53;          15;9;           0;0;         172;     526.9;          54.6;         157;99;2019;10;ALL
Dover-Sherborn - Dover-Sherborn Regional High;06550505;MATH;         159;92;          69;40;          90;52;          13;8;           0;0;         172;     525.7;          56.4;         158;97;2019;10;ALL
Dracut - Dracut Senior High;00790505;ELA;         142;65;          20;9;         122;55;          64;29;          14;6;         220;     505.2;          39.8;         199;44;2019;10;ALL
Dracut - Dracut Senior High;00790505;MATH;         132;60;          26;12;         106;48;          77;35;          10;5;         219;     504.9;          47.1;         200;53;2019;10;ALL
Dudley-Charlton Reg - Shepherd Hill Regional High;06580505;ELA;         176;64;          14;5;         162;59;          87;32;          10;4;         273;     505.1;          38.3;         251;43;2019;10;ALL
Dudley-Charlton Reg - Shepherd Hill Regional High;06580505;MATH;         172;63;          28;10;         144;53;          87;32;          14;5;         273;     506.9;          49.8;         251;58;2019;10;ALL
Duxbury - Duxbury High;00820505;ELA;         221;89;          68;27;         153;62;          25;10;           2;1;         248;     521.7;          69.8;         237;96;2019;10;ALL
Duxbury - Duxbury High;00820505;MATH;         215;86;          51;20;         164;66;          32;13;           3;1;         250;     517.4;          65.0;         237;87;2019;10;ALL
East Bridgewater - East Bridgewater JR./SR. High School;00830505;ELA;          97;65;          21;14;          76;51;          48;32;           4;3;         149;     508.5;          53.1;         140;55;2019;10;ALL
East Bridgewater - East Bridgewater JR./SR. High School;00830505;MATH;          94;63;          10;7;          84;56;          53;36;           2;1;         149;     506.1;          40.6;         141;57;2019;10;ALL
East Longmeadow - East Longmeadow High;00870505;ELA;         115;68;          14;8;         101;59;          53;31;           2;1;         170;     508.7;          44.4;         155;56;2019;10;ALL
East Longmeadow - East Longmeadow High;00870505;MATH;         104;61;          21;12;          83;49;          65;38;           1;1;         170;     507.0;          50.6;         152;59;2019;10;ALL
Easthampton - Easthampton High;00860505;ELA;          55;50;           7;6;          48;44;          49;45;           5;5;         109;     502.7;          58.9;          93;36;2019;10;ALL
Easthampton - Easthampton High;00860505;MATH;          63;59;           3;3;          60;56;          38;36;           6;6;         107;     500.5;          51.0;          92;35;2019;10;ALL
Easton - Oliver Ames High;00880505;ELA;         208;75;          52;19;         156;57;          63;23;           5;2;         276;     513.5;          50.3;         264;73;2019;10;ALL
Easton - Oliver Ames High;00880505;MATH;         206;75;          46;17;         160;58;          62;22;           8;3;         276;     512.1;          43.6;         265;74;2019;10;ALL
Edward M. Kennedy Academy for Health Careers: A Horace Mann Charter Public School (District) - Edward M. Kennedy Academy for Health Careers: A Horace Mann Charter Public School;04520505;ELA;          51;52;           6;6;          45;46;          45;46;           2;2;          98;     502.6;          57.6;          86;37;2019;10;ALL
Edward M. Kennedy Academy for Health Careers: A Horace Mann Charter Public School (District) - Edward M. Kennedy Academy for Health Careers: A Horace Mann Charter Public School;04520505;MATH;          31;32;           0;0;          31;32;          62;64;           4;4;          97;     494.4;          43.9;          86;20;2019;10;ALL
Essex North Shore Agricultural and Technical School District - Essex North Shore Agricultural and Technical School;08170505;ELA;         273;78;          64;18;         209;59;          78;22;           1;0;         352;     514.8;          60.2;         311;76;2019;10;ALL
Essex North Shore Agricultural and Technical School District - Essex North Shore Agricultural and Technical School;08170505;MATH;         197;56;          15;4;         182;52;         143;41;          11;3;         351;     502.3;          36.1;         311;43;2019;10;ALL
Everett - Everett High;00930505;ELA;         172;44;          27;7;         145;37;         171;44;          49;13;         392;     496.4;          47.4;         338;21;2019;10;ALL
Everett - Everett High;00930505;MATH;         143;37;          12;3;         131;34;         179;46;          67;17;         389;     491.7;          46.3;         338;17;2019;10;ALL
Excel Academy Charter (District) - Excel Academy Charter School;04100205;ELA;          99;58;          19;11;          80;47;          66;39;           6;4;         171;     505.2;          44.7;         146;46;2019;10;ALL
Excel Academy Charter (District) - Excel Academy Charter School;04100205;MATH;          94;55;           8;5;          86;51;          66;39;          10;6;         170;     502.4;          37.2;         146;43;2019;10;ALL
Fairhaven - Fairhaven High;00940505;ELA;         116;64;          21;12;          95;52;          59;33;           6;3;         181;     507.6;          49.6;         163;53;2019;10;ALL
Fairhaven - Fairhaven High;00940505;MATH;         133;73;          43;24;          90;50;          42;23;           6;3;         181;     513.2;          61.0;         164;77;2019;10;ALL
Fall River - B M C Durfee High;00950505;ELA;         197;41;          29;6;         168;35;         191;40;          87;18;         475;     494.7;          40.3;         397;19;2019;10;ALL
Fall River - B M C Durfee High;00950505;MATH;         146;31;          26;5;         120;25;         213;45;         117;25;         476;     490.1;          32.7;         396;14;2019;10;ALL
Fall River - Resiliency Preparatory Academy;00950525;ELA;           0;0;           0;0;           0;0;           6;30;          14;70;          20;     461.7;;          13;1;2019;10;ALL
Fall River - Resiliency Preparatory Academy;00950525;MATH;           0;0;           0;0;           0;0;           6;38;          10;63;          16;     464.6;;           9;1;2019;10;ALL
Falmouth - Falmouth High;00960505;ELA;         145;77;          50;26;          95;50;          39;21;           5;3;         189;     516.1;          56.0;         173;80;2019;10;ALL
Falmouth - Falmouth High;00960505;MATH;         128;68;          22;12;         106;56;          52;28;           9;5;         189;     508.4;          48.3;         173;63;2019;10;ALL
Fitchburg - Fitchburg High;00970505;ELA;         114;41;          15;5;          99;36;         106;38;          56;20;         276;     494.3;          40.5;         226;18;2019;10;ALL
Fitchburg - Fitchburg High;00970505;MATH;         110;40;          22;8;          88;32;         114;42;          48;18;         272;     496.0;          45.1;         225;24;2019;10;ALL
Four Rivers Charter Public (District) - Four Rivers Charter Public School;04130505;ELA;          34;89;          12;32;          22;58;           4;11;           0;0;          38;     522.1;          68.7;          32;96;2019;10;ALL
Four Rivers Charter Public (District) - Four Rivers Charter Public School;04130505;MATH;          32;84;           6;16;          26;68;           6;16;           0;0;          38;     514.5;          68.4;          32;82;2019;10;ALL
Foxborough - Foxborough High;00990505;ELA;         128;72;          22;12;         106;59;          48;27;           3;2;         179;     510.7;          53.1;         171;64;2019;10;ALL
Foxborough - Foxborough High;00990505;MATH;         147;83;          31;17;         116;65;          28;16;           3;2;         178;     514.6;          38.0;         170;80;2019;10;ALL
Foxborough Regional Charter (District) - Foxborough Regional Charter School;04460550;ELA;          54;75;          16;22;          38;53;          18;25;           0;0;          72;     513.8;          53.9;          69;73;2019;10;ALL
Foxborough Regional Charter (District) - Foxborough Regional Charter School;04460550;MATH;          48;67;           7;10;          41;57;          23;32;           1;1;          72;     510.3;          65.9;          69;68;2019;10;ALL
Framingham - Framingham High School;01000515;ELA;         311;62;          74;15;         237;47;         152;30;          36;7;         499;     506.4;          53.3;         433;47;2019;10;ALL
Framingham - Framingham High School;01000515;MATH;         331;67;          64;13;         267;54;         136;28;          27;5;         494;     507.5;          60.7;         432;59;2019;10;ALL
Francis W. Parker Charter Essential (District) - Francis W. Parker Charter Essential School;04780505;ELA;          54;86;          12;19;          42;67;           9;14;           0;0;          63;     515.7;          59.4;          61;79;2019;10;ALL
Francis W. Parker Charter Essential (District) - Francis W. Parker Charter Essential School;04780505;MATH;          43;69;           4;6;          39;63;          19;31;           0;0;          62;     508.7;          43.2;          60;64;2019;10;ALL
Franklin - Franklin High;01010505;ELA;         331;76;          79;18;         252;58;          91;21;          12;3;         434;     513.9;          52.8;         410;74;2019;10;ALL
Franklin - Franklin High;01010505;MATH;         304;70;          68;16;         236;54;         111;26;          20;5;         435;     510.3;          52.1;         410;68;2019;10;ALL
Franklin County Regional Vocational Technical - Franklin County Technical;08180605;ELA;          41;39;           0;0;          41;39;          61;58;           3;3;         105;     496.0;          47.1;          97;20;2019;10;ALL
Franklin County Regional Vocational Technical - Franklin County Technical;08180605;MATH;          47;45;           5;5;          42;40;          49;47;           9;9;         105;     497.8;          50.9;          97;28;2019;10;ALL
Freetown-Lakeville - Apponequet Regional High;06650505;ELA;         156;78;          52;26;         104;52;          41;20;           4;2;         201;     517.6;          61.1;         184;86;2019;10;ALL
Freetown-Lakeville - Apponequet Regional High;06650505;MATH;         154;77;          42;21;         112;56;          39;20;           7;4;         200;     514.9;          55.0;         184;80;2019;10;ALL
Frontier - Frontier Regional;06700505;ELA;          72;65;          13;12;          59;54;          36;33;           2;2;         110;     507.1;          46.9;         104;52;2019;10;ALL
Frontier - Frontier Regional;06700505;MATH;          83;75;          18;16;          65;59;          25;23;           2;2;         110;     511.8;          62.6;         104;74;2019;10;ALL
Gardner - Gardner Academy for Learning and Technology;01030515;ELA;           0;0;           0;0;           0;0;           9;90;           1;10;          10;     481.5;;           1;5;2019;10;ALL
Gardner - Gardner High;01030505;ELA;          71;55;          11;8;          60;46;          49;38;          10;8;         130;     501.8;          56.7;         115;35;2019;10;ALL
Gardner - Gardner High;01030505;MATH;          64;50;           4;3;          60;47;          51;40;          14;11;         129;     498.3;          61.5;         115;30;2019;10;ALL
Gateway - Gateway Regional High;06720505;ELA;          38;72;           4;8;          34;64;          13;25;           2;4;          53;     505.3;          61.2;          49;44;2019;10;ALL
Gateway - Gateway Regional High;06720505;MATH;          30;57;           1;2;          29;55;          20;38;           3;6;          53;     502.8;          56.3;          49;45;2019;10;ALL
Georgetown - Georgetown High School;01050505;ELA;          78;88;          21;24;          57;64;          11;12;           0;0;          89;     519.1;          57.6;          85;89;2019;10;ALL
Georgetown - Georgetown High School;01050505;MATH;          81;90;          16;18;          65;72;           9;10;           0;0;          90;     519.1;          67.8;          86;90;2019;10;ALL
Gill-Montague - Turners Fall High;06740505;ELA;          37;65;          11;19;          26;46;          13;23;           7;12;          57;     510.6;          58.8;          51;64;2019;10;ALL
Gill-Montague - Turners Fall High;06740505;MATH;          30;53;           3;5;          27;47;          22;39;           5;9;          57;     505.2;          47.2;          51;55;2019;10;ALL
Global Learning Charter Public (District) - Global Learning Charter Public School;04960305;ELA;          21;84;           5;20;          16;64;           3;12;           1;4;          25;     515.4;          64.0;          23;78;2019;10;ALL
Global Learning Charter Public (District) - Global Learning Charter Public School;04960305;MATH;          16;64;           1;4;          15;60;           8;32;           1;4;          25;     507.5;          55.3;          23;59;2019;10;ALL
Gloucester - Gloucester High;01070505;ELA;          74;46;          12;8;          62;39;          67;42;          19;12;         160;     500.5;          48.0;         130;32;2019;10;ALL
Gloucester - Gloucester High;01070505;MATH;          76;47;          15;9;          61;38;          69;43;          16;10;         161;     501.0;          39.2;         130;37;2019;10;ALL
Grafton - Grafton High School;01100505;ELA;         126;70;          24;13;         102;56;          49;27;           6;3;         181;     510.4;          49.1;         169;63;2019;10;ALL
Grafton - Grafton High School;01100505;MATH;         133;73;          35;19;          98;54;          42;23;           6;3;         181;     512.9;          44.6;         168;77;2019;10;ALL
Granby - Granby Jr Sr High School;01110505;ELA;          31;61;           6;12;          25;49;          20;39;           0;0;          51;     508.7;          69.0;          46;56;2019;10;ALL
Granby - Granby Jr Sr High School;01110505;MATH;          21;41;           4;8;          17;33;          28;55;           2;4;          51;     500.5;          58.8;          46;35;2019;10;ALL
Greater Commonwealth Virtual District - Greater Commonwealth Virtual School;39010900;ELA;          43;65;           4;6;          39;59;          19;29;           4;6;          66;     506.4;          56.9;          26;59;2019;10;ALL
Greater Commonwealth Virtual District - Greater Commonwealth Virtual School;39010900;MATH;          27;42;           2;3;          25;39;          32;50;           5;8;          64;     495.6;          40.0;          26;27;2019;10;ALL
Greater Fall River Regional Vocational Technical - Diman Regional Vocational Technical High;08210605;ELA;         234;65;          30;8;         204;57;         113;31;          13;4;         360;     506.8;          57.3;         306;49;2019;10;ALL
Greater Fall River Regional Vocational Technical - Diman Regional Vocational Technical High;08210605;MATH;         179;50;          16;4;         163;45;         163;45;          18;5;         360;     500.3;          43.5;         306;34;2019;10;ALL
Greater Lawrence Regional Vocational Technical - Gr Lawrence Regional Vocational Technical;08230605;ELA;         144;37;           6;2;         138;35;         207;53;          40;10;         391;     493.0;          36.8;         365;16;2019;10;ALL
Greater Lawrence Regional Vocational Technical - Gr Lawrence Regional Vocational Technical;08230605;MATH;         134;34;           9;2;         125;32;         210;53;          49;12;         393;     492.7;          29.2;         369;19;2019;10;ALL
Greater Lowell Regional Vocational Technical - Gr Lowell Regional Vocational Technical;08280605;ELA;         187;33;          13;2;         174;31;         330;58;          53;9;         570;     493.9;          39.0;         509;16;2019;10;ALL
Greater Lowell Regional Vocational Technical - Gr Lowell Regional Vocational Technical;08280605;MATH;         198;35;          15;3;         183;32;         313;55;          60;11;         571;     494.1;          43.8;         511;20;2019;10;ALL
Greater New Bedford Regional Vocational Technical - Gr New Bedford Vocational Technical;08250605;ELA;         284;54;          34;7;         250;48;         227;43;          11;2;         522;     503.0;          52.4;         464;38;2019;10;ALL
Greater New Bedford Regional Vocational Technical - Gr New Bedford Vocational Technical;08250605;MATH;         293;56;          15;3;         278;53;         224;43;           5;1;         522;     502.2;          60.0;         464;42;2019;10;ALL
Greenfield - Greenfield High;01140505;ELA;          33;44;          10;13;          23;31;          35;47;           7;9;          75;     499.1;          47.4;          73;26;2019;10;ALL
Greenfield - Greenfield High;01140505;MATH;          38;51;           6;8;          32;43;          28;38;           8;11;          74;     500.6;          60.0;          71;36;2019;10;ALL
Groton-Dunstable - Groton Dunstable Regional;06730505;ELA;         162;85;          42;22;         120;63;          26;14;           2;1;         190;     517.4;          57.6;         179;85;2019;10;ALL
Groton-Dunstable - Groton Dunstable Regional;06730505;MATH;         181;95;          72;38;         109;57;           8;4;           1;1;         190;     526.4;          66.3;         178;98;2019;10;ALL
Hadley - Hopkins Academy;01170505;ELA;          33;89;          10;27;          23;62;           3;8;           1;3;          37;     519.5;          57.0;          32;90;2019;10;ALL
Hadley - Hopkins Academy;01170505;MATH;          28;76;           7;19;          21;57;           8;22;           1;3;          37;     516.1;          72.3;          32;85;2019;10;ALL
Hamilton-Wenham - Hamilton-Wenham Regional High;06750505;ELA;         126;91;          29;21;          97;70;          12;9;           1;1;         139;     521.4;          55.8;         123;95;2019;10;ALL
Hamilton-Wenham - Hamilton-Wenham Regional High;06750505;MATH;         125;89;          25;18;         100;71;          14;10;           1;1;         140;     516.3;          63.7;         124;85;2019;10;ALL
Hampden Charter School of Science East (District) - Hampden Charter School of Science East;04990305;ELA;          54;82;          16;24;          38;58;          12;18;           0;0;          66;     516.4;          61.2;          57;81;2019;10;ALL
Hampden Charter School of Science East (District) - Hampden Charter School of Science East;04990305;MATH;          56;85;          13;20;          43;65;          10;15;           0;0;          66;     516.4;          60.3;          57;85;2019;10;ALL
Hampden-Wilbraham - Minnechaug Regional High;06800505;ELA;         183;73;          42;17;         141;57;          65;26;           1;0;         249;     513.1;          45.2;         232;71;2019;10;ALL
Hampden-Wilbraham - Minnechaug Regional High;06800505;MATH;         184;74;          47;19;         137;55;          62;25;           1;0;         247;     513.5;          57.9;         231;78;2019;10;ALL
Hampshire - Hampshire Regional High;06830505;ELA;          85;82;          16;15;          69;66;          18;17;           1;1;         104;     515.4;          62.7;          93;78;2019;10;ALL
Hampshire - Hampshire Regional High;06830505;MATH;          74;71;          15;14;          59;57;          27;26;           3;3;         104;     509.5;          58.0;          94;66;2019;10;ALL
Hanover - Hanover High;01220505;ELA;         150;72;          37;18;         113;55;          54;26;           3;1;         207;     512.7;          43.7;         199;70;2019;10;ALL
Hanover - Hanover High;01220505;MATH;         150;73;          39;19;         111;54;          50;24;           5;2;         205;     511.4;          49.7;         198;72;2019;10;ALL
Harvard - Bromfield;01250505;ELA;          92;95;          47;48;          45;46;           5;5;           0;0;          97;     530.2;          67.6;          92;99;2019;10;ALL
Harvard - Bromfield;01250505;MATH;          89;92;          45;46;          44;45;           8;8;           0;0;          97;     526.5;          75.1;          92;98;2019;10;ALL
Hatfield - Smith Academy;01270505;ELA;          21;91;           7;30;          14;61;           2;9;           0;0;          23;     521.0;          78.3;          23;93;2019;10;ALL
Hatfield - Smith Academy;01270505;MATH;          16;76;           4;19;          12;57;           5;24;           0;0;          21;     517.0;          67.3;          21;87;2019;10;ALL
Haverhill - Haverhill High;01280505;ELA;         224;48;          44;9;         180;39;         170;36;          72;15;         466;     500.0;          46.6;         341;30;2019;10;ALL
Haverhill - Haverhill High;01280505;MATH;         202;44;          35;8;         167;36;         181;39;          78;17;         461;     496.6;          37.9;         345;25;2019;10;ALL
Hingham - Hingham High;01310505;ELA;         280;89;          93;30;         187;60;          30;10;           3;1;         313;     522.4;          64.1;         299;97;2019;10;ALL
Hingham - Hingham High;01310505;MATH;         262;83;          68;22;         194;62;          47;15;           5;2;         314;     516.8;          65.5;         299;86;2019;10;ALL
Holbrook - Holbrook Middle High School;01330505;ELA;          39;60;           6;9;          33;51;          21;32;           5;8;          65;     503.7;          40.9;          60;39;2019;10;ALL
Holbrook - Holbrook Middle High School;01330505;MATH;          37;58;           2;3;          35;55;          24;38;           3;5;          64;     501.6;          25.4;          60;40;2019;10;ALL
Holliston - Holliston High;01360505;ELA;         143;75;          32;17;         111;58;          44;23;           4;2;         191;     513.0;          45.5;         179;71;2019;10;ALL
Holliston - Holliston High;01360505;MATH;         160;84;          41;21;         119;62;          27;14;           4;2;         191;     516.6;          59.0;         177;86;2019;10;ALL
Holyoke - Holyoke High;01370505;ELA;          95;27;          12;3;          83;24;         177;50;          81;23;         353;     487.7;          40.3;         275;9;2019;10;ALL
Holyoke - Holyoke High;01370505;MATH;          61;18;           2;1;          59;17;         177;51;         106;31;         344;     482.4;          34.5;         265;7;2019;10;ALL
Hoosac Valley Regional - Hoosac Valley High School;06030505;ELA;          28;62;           6;13;          22;49;           9;20;           8;18;          45;     503.2;          42.6;          42;38;2019;10;ALL
Hoosac Valley Regional - Hoosac Valley High School;06030505;MATH;          24;56;           1;2;          23;53;          15;35;           4;9;          43;     500.3;          53.7;          40;34;2019;10;ALL
Hopedale - Hopedale Jr Sr High;01380505;ELA;          64;85;          22;29;          42;56;          10;13;           1;1;          75;     521.2;          61.5;          72;94;2019;10;ALL
Hopedale - Hopedale Jr Sr High;01380505;MATH;          57;76;          10;13;          47;63;          16;21;           2;3;          75;     512.1;          44.1;          72;74;2019;10;ALL
Hopkinton - Hopkinton High;01390505;ELA;         267;85;          76;24;         191;61;          47;15;           1;0;         315;     519.0;          44.1;         292;89;2019;10;ALL
Hopkinton - Hopkinton High;01390505;MATH;         277;88;         106;34;         171;54;          36;11;           1;0;         314;     522.8;          43.1;         289;95;2019;10;ALL
Hudson - Hudson High;01410505;ELA;          93;65;          20;14;          73;51;          45;31;           6;4;         144;     508.0;          44.1;         129;54;2019;10;ALL
Hudson - Hudson High;01410505;MATH;          88;62;          17;12;          71;50;          50;35;           4;3;         142;     508.1;          45.1;         129;62;2019;10;ALL
Hull - Hull High;01420505;ELA;          53;72;          16;22;          37;50;          17;23;           4;5;          74;     512.4;          48.6;          67;70;2019;10;ALL
Hull - Hull High;01420505;MATH;          44;60;           6;8;          38;52;          21;29;           8;11;          73;     504.4;          53.9;          67;52;2019;10;ALL
Innovation Academy Charter (District) - Innovation Academy Charter School;04350305;ELA;          73;73;          21;21;          52;52;          26;26;           1;1;         100;     514.0;          54.9;          92;74;2019;10;ALL
Innovation Academy Charter (District) - Innovation Academy Charter School;04350305;MATH;          70;71;          23;23;          47;48;          27;28;           1;1;          98;     513.8;          60.8;          90;79;2019;10;ALL
Ipswich - Ipswich High;01440505;ELA;          93;69;          17;13;          76;57;          37;28;           4;3;         134;     509.4;          54.4;         128;59;2019;10;ALL
Ipswich - Ipswich High;01440505;MATH;          87;65;          23;17;          64;48;          40;30;           6;5;         133;     510.3;          54.4;         127;68;2019;10;ALL
KIPP Academy Lynn Charter (District) - KIPP Academy Lynn Charter School;04290010;ELA;          84;70;          11;9;          73;61;          33;28;           3;3;         120;     508.8;          50.2;         117;56;2019;10;ALL
KIPP Academy Lynn Charter (District) - KIPP Academy Lynn Charter School;04290010;MATH;          96;79;          11;9;          85;70;          23;19;           2;2;         121;     512.1;          41.0;         117;74;2019;10;ALL
King Philip - King Philip Regional High;06900505;ELA;         243;81;          79;26;         164;55;          50;17;           7;2;         300;     518.4;          56.2;         284;88;2019;10;ALL
King Philip - King Philip Regional High;06900505;MATH;         215;71;          57;19;         158;52;          78;26;           9;3;         302;     511.9;          49.1;         287;73;2019;10;ALL
Lawrence - Lawrence High School;01490515;ELA;         204;32;          16;3;         188;30;         251;40;         176;28;         631;     487.4;          37.4;         429;9;2019;10;ALL
Lawrence - Lawrence High School;01490515;MATH;         203;33;          19;3;         184;30;         247;40;         168;27;         618;     488.7;          30.6;         423;11;2019;10;ALL
Lawrence - School for Exceptional Studies;01490537;ELA;           1;7;           0;0;           1;7;           3;20;          11;73;          15;     464.8;;           8;;2019;10;ALL
Lawrence - School for Exceptional Studies;01490537;MATH;           0;0;           0;0;           0;0;           4;25;          12;75;          16;     468.2;;           9;1;2019;10;ALL
Lee - Lee Middle/High School;01500505;ELA;          39;64;          10;16;          29;48;          20;33;           2;3;          61;     511.8;          47.1;          50;68;2019;10;ALL
Lee - Lee Middle/High School;01500505;MATH;          38;62;          10;16;          28;46;          21;34;           2;3;          61;     509.8;          55.1;          50;67;2019;10;ALL
Leicester - Leicester High;01510505;ELA;          39;38;           5;5;          34;33;          59;58;           4;4;         102;     496.4;          36.6;          94;21;2019;10;ALL
Leicester - Leicester High;01510505;MATH;          33;33;           2;2;          31;31;          60;59;           8;8;         101;     494.6;          36.0;          93;21;2019;10;ALL
Lenox - Lenox Memorial High;01520505;ELA;          52;83;          13;21;          39;62;           9;14;           2;3;          63;     518.3;          59.5;          55;87;2019;10;ALL
Lenox - Lenox Memorial High;01520505;MATH;          45;71;           8;13;          37;59;          16;25;           2;3;          63;     510.8;          54.9;          54;69;2019;10;ALL
Leominster - Center For Technical Education Innovation;01530605;ELA;          67;44;           8;5;          59;39;          75;49;          11;7;         153;     498.0;          37.9;         137;24;2019;10;ALL
Leominster - Center For Technical Education Innovation;01530605;MATH;          86;56;           9;6;          77;50;          56;37;          11;7;         153;     503.4;          48.3;         137;48;2019;10;ALL
Leominster - Leominster Center for Excellence;01530515;ELA;           6;55;           1;9;           5;45;           5;45;           0;0;          11;     501.0;;           8;32;2019;10;ALL
Leominster - Leominster Center for Excellence;01530515;MATH;           5;45;           0;0;           5;45;           5;45;           1;9;          11;     492.1;;           9;18;2019;10;ALL
Leominster - Leominster High School;01530505;ELA;         147;55;          32;12;         115;43;          94;35;          25;9;         266;     503.1;          44.2;         236;38;2019;10;ALL
Leominster - Leominster High School;01530505;MATH;         139;53;          36;14;         103;39;         103;39;          21;8;         263;     503.4;          44.4;         234;48;2019;10;ALL
Lexington - Lexington High;01550505;ELA;         486;92;         179;34;         307;58;          41;8;           1;0;         528;     523.9;          53.2;         468;97;2019;10;ALL
Lexington - Lexington High;01550505;MATH;         505;96;         242;46;         263;50;          22;4;           0;0;         527;     529.4;          50.3;         466;99;2019;10;ALL
Lincoln-Sudbury - Lincoln-Sudbury Regional High;06950505;ELA;         337;86;         115;29;         222;56;          52;13;           4;1;         393;     521.1;          55.8;         365;96;2019;10;ALL
Lincoln-Sudbury - Lincoln-Sudbury Regional High;06950505;MATH;         340;86;         109;28;         231;59;          47;12;           7;2;         394;     520.1;          68.4;         367;93;2019;10;ALL
Littleton - Littleton High School;01580505;ELA;          95;87;          18;17;          77;71;          13;12;           1;1;         109;     517.6;          45.1;         101;86;2019;10;ALL
Littleton - Littleton High School;01580505;MATH;          93;86;          21;19;          72;67;          12;11;           3;3;         108;     517.7;          63.9;         100;87;2019;10;ALL
Longmeadow - Longmeadow High;01590505;ELA;         176;80;          35;16;         141;64;          41;19;           2;1;         219;     515.0;          38.1;         201;76;2019;10;ALL
Longmeadow - Longmeadow High;01590505;MATH;         174;79;          67;31;         107;49;          37;17;           8;4;         219;     518.3;          63.9;         201;89;2019;10;ALL
Lowell - Lowell High;01600505;ELA;         341;49;          41;6;         300;43;         246;36;         105;15;         692;     497.3;          41.5;         519;22;2019;10;ALL
Lowell - Lowell High;01600505;MATH;         304;45;          65;10;         239;35;         290;43;          80;12;         674;     498.8;          36.5;         508;31;2019;10;ALL
Lowell - The Career Academy;01600515;ELA;           0;0;           0;0;           0;0;           7;37;          12;63;          19;     468.8;;          19;2;2019;10;ALL
Lowell - The Career Academy;01600515;MATH;           0;0;           0;0;           0;0;           4;27;          11;73;          15;     460.5;;          15;1;2019;10;ALL
