School Name;School Code;Subject;M+E #;M+E %;E #;E %;M #;M %;PM #;PM %;NM #;NM %;No. of Students Included;Part. Rate %;Avg. Scaled Score;SGP;Included In SGP;year;grade;student_group
Chicopee - Bowe;00610015;ELA;          16;26;           1;2;          15;24;          30;48;          16;26;          62;96;     485.6;          19.5;          59;2021;5;ALL
Chicopee - Bowe;00610015;MATH;           9;14;           1;2;           8;13;          36;57;          18;29;          63;97;     481.1;          10.5;          60;2021;5;ALL
Chicopee - Bowe;00610015;SCI;          15;25;           0;0;          15;25;          30;49;          16;26;          61;94;     481.9;;;2021;5;ALL
Chicopee - Bowie;00610020;ELA;          18;31;           1;2;          17;29;          33;57;           7;12;          58;94;     491.7;          34.6;          55;2021;5;ALL
Chicopee - Bowie;00610020;MATH;          18;32;           1;2;          17;30;          29;51;          10;18;          57;92;     488.0;          37.5;          54;2021;5;ALL
Chicopee - Bowie;00610020;SCI;          22;38;           1;2;          21;36;          27;47;           9;16;          58;94;     492.1;;;2021;5;ALL
Chicopee - Fairview Elementary;00610050;ELA;          19;32;           3;5;          16;27;          34;58;           6;10;          59;100;     492.4;          32.8;          58;2021;5;ALL
Chicopee - Fairview Elementary;00610050;MATH;          11;19;           1;2;          10;17;          36;61;          12;20;          59;100;     483.3;          23.5;          58;2021;5;ALL
Chicopee - Fairview Elementary;00610050;SCI;          15;25;           1;2;          14;24;          30;51;          14;24;          59;100;     483.5;;;2021;5;ALL
Chicopee - Gen John J Stefanik;00610090;ELA;          27;36;           7;9;          20;27;          34;46;          13;18;          74;100;     493.1;          34.0;          69;2021;5;ALL
Chicopee - Gen John J Stefanik;00610090;MATH;          21;28;           1;1;          20;27;          40;54;          13;18;          74;100;     487.5;          43.9;          69;2021;5;ALL
Chicopee - Gen John J Stefanik;00610090;SCI;          15;20;           0;0;          15;20;          39;53;          20;27;          74;100;     482.9;;;2021;5;ALL
Chicopee - Lambert-Lavoie;00610040;ELA;          22;48;           3;7;          19;41;          21;46;           3;7;          46;98;     496.7;          31.1;          44;2021;5;ALL
Chicopee - Lambert-Lavoie;00610040;MATH;          17;37;           0;0;          17;37;          22;48;           7;15;          46;98;     492.3;          34.8;          44;2021;5;ALL
Chicopee - Lambert-Lavoie;00610040;SCI;          17;37;           3;7;          14;30;          23;50;           6;13;          46;98;     495.1;;;2021;5;ALL
Chicopee - Litwin;00610022;ELA;          28;30;           6;7;          22;24;          39;42;          25;27;          92;100;     490.3;          34.9;          80;2021;5;ALL
Chicopee - Litwin;00610022;MATH;          27;29;           4;4;          23;25;          41;45;          24;26;          92;100;     489.2;          34.8;          80;2021;5;ALL
Chicopee - Litwin;00610022;SCI;          29;32;           3;3;          26;28;          38;41;          25;27;          92;100;     488.7;;;2021;5;ALL
Chicopee - Streiber Memorial School;00610065;ELA;          26;59;           3;7;          23;52;          12;27;           6;14;          44;100;     497.5;          35.1;          42;2021;5;ALL
Chicopee - Streiber Memorial School;00610065;MATH;          11;25;           0;0;          11;25;          29;66;           4;9;          44;100;     490.8;          32.2;          42;2021;5;ALL
Chicopee - Streiber Memorial School;00610065;SCI;          20;45;           2;5;          18;41;          17;39;           7;16;          44;100;     494.6;;;2021;5;ALL
Clarksburg - Clarksburg Elementary;00630010;ELA;           6;25;           0;0;           6;25;          16;67;           2;8;          24;100;     493.0;          18.6;          21;2021;5;ALL
Clarksburg - Clarksburg Elementary;00630010;MATH;           3;13;           0;0;           3;13;          19;79;           2;8;          24;100;     481.5;           9.3;          21;2021;5;ALL
Clarksburg - Clarksburg Elementary;00630010;SCI;           5;21;           1;4;           4;17;          18;75;           1;4;          24;100;     489.3;;;2021;5;ALL
Clinton - Clinton Middle School;00640305;ELA;          57;43;           8;6;          49;37;          56;42;          20;15;         133;99;     494.1;          38.0;         127;2021;5;ALL
Clinton - Clinton Middle School;00640305;MATH;          29;22;           0;0;          29;22;          69;52;          35;26;         133;99;     482.8;          24.4;         128;2021;5;ALL
Clinton - Clinton Middle School;00640305;SCI;          45;34;           4;3;          41;31;          67;50;          21;16;         133;99;     490.0;;;2021;5;ALL
Codman Academy Charter Public (District) - Codman Academy Charter Public School;04380505;ELA;           3;14;           0;0;           3;14;          11;52;           7;33;          21;100;     481.3;          21.8;          21;2021;5;ALL
Codman Academy Charter Public (District) - Codman Academy Charter Public School;04380505;MATH;           1;5;           0;0;           1;5;          11;55;           8;40;          20;95;     472.5;          20.7;          20;2021;5;ALL
Codman Academy Charter Public (District) - Codman Academy Charter Public School;04380505;SCI;           3;14;           0;0;           3;14;          10;48;           8;38;          21;100;     477.4;;;2021;5;ALL
Cohasset - Deer Hill;00650005;ELA;          58;64;          12;13;          46;51;          32;35;           1;1;          91;100;     506.9;          46.0;          88;2021;5;ALL
Cohasset - Deer Hill;00650005;MATH;          44;48;           2;2;          42;46;          39;43;           8;9;          91;100;     497.8;          38.7;          88;2021;5;ALL
Cohasset - Deer Hill;00650005;SCI;          53;58;           8;9;          45;49;          34;37;           4;4;          91;100;     504.6;;;2021;5;ALL
Collegiate Charter School of Lowell (District) - Collegiate Charter School of Lowell;35030205;ELA;          51;43;           6;5;          45;38;          59;50;           9;8;         119;99;     494.3;          30.5;         108;2021;5;ALL
Collegiate Charter School of Lowell (District) - Collegiate Charter School of Lowell;35030205;MATH;          21;18;           0;0;          21;18;          77;66;          19;16;         117;98;     486.6;          26.4;         106;2021;5;ALL
Collegiate Charter School of Lowell (District) - Collegiate Charter School of Lowell;35030205;SCI;          41;35;           4;3;          37;32;          55;47;          21;18;         117;98;     491.2;;;2021;5;ALL
Community Day Charter Public School (District) - Community Day Charter Public School;04400205;ELA;          24;57;           7;17;          17;40;          16;38;           2;5;          42;100;     504.6;          40.8;          42;2021;5;ALL
Community Day Charter Public School (District) - Community Day Charter Public School;04400205;MATH;          18;43;           2;5;          16;38;          24;57;           0;0;          42;100;     499.9;          35.5;          42;2021;5;ALL
Community Day Charter Public School (District) - Community Day Charter Public School;04400205;SCI;          14;33;           1;2;          13;31;          22;52;           6;14;          42;100;     491.2;;;2021;5;ALL
Community Day Charter Public School - Gateway (District) - Community Day Charter Public School - Gateway;04260205;ELA;          14;34;           1;2;          13;32;          20;49;           7;17;          41;100;     490.9;          14.5;          41;2021;5;ALL
Community Day Charter Public School - Gateway (District) - Community Day Charter Public School - Gateway;04260205;MATH;          16;39;           0;0;          16;39;          17;41;           8;20;          41;100;     491.1;          18.0;          41;2021;5;ALL
Community Day Charter Public School - Gateway (District) - Community Day Charter Public School - Gateway;04260205;SCI;          15;37;           3;7;          12;29;          15;37;          11;27;          41;100;     491.4;;;2021;5;ALL
Community Day Charter Public School - R. Kingman Webster (District) - Community Day Charter Public School - R. Kingman Webster;04310205;ELA;          20;50;           6;15;          14;35;          15;38;           5;13;          40;100;     497.8;          33.1;          40;2021;5;ALL
Community Day Charter Public School - R. Kingman Webster (District) - Community Day Charter Public School - R. Kingman Webster;04310205;MATH;          11;28;           1;3;          10;25;          23;58;           6;15;          40;100;     488.2;          14.8;          40;2021;5;ALL
Community Day Charter Public School - R. Kingman Webster (District) - Community Day Charter Public School - R. Kingman Webster;04310205;SCI;          12;30;           1;3;          11;28;          19;48;           9;23;          40;100;     488.4;;;2021;5;ALL
Concord - Alcott;00670005;ELA;          60;72;          15;18;          45;54;          22;27;           1;1;          83;98;     510.2;          41.4;          81;2021;5;ALL
Concord - Alcott;00670005;MATH;          58;70;          16;19;          42;51;          24;29;           1;1;          83;98;     510.4;          50.2;          80;2021;5;ALL
Concord - Alcott;00670005;SCI;          58;70;          12;14;          46;55;          21;25;           4;5;          83;98;     510.3;;;2021;5;ALL
Concord - Thoreau;00670020;ELA;          47;68;           8;12;          39;57;          21;30;           1;1;          69;97;     507.0;          39.3;          65;2021;5;ALL
Concord - Thoreau;00670020;MATH;          46;67;           7;10;          39;57;          22;32;           1;1;          69;97;     506.5;          48.1;          65;2021;5;ALL
Concord - Thoreau;00670020;SCI;          48;70;          11;16;          37;54;          19;28;           2;3;          69;97;     510.2;;;2021;5;ALL
Concord - Willard;00670030;ELA;          53;76;           8;11;          45;64;          14;20;           3;4;          70;97;     508.1;          36.4;          64;2021;5;ALL
Concord - Willard;00670030;MATH;          47;67;           8;11;          39;56;          19;27;           4;6;          70;97;     505.1;          39.4;          64;2021;5;ALL
Concord - Willard;00670030;SCI;          53;76;           7;10;          46;66;          15;21;           2;3;          70;97;     511.3;;;2021;5;ALL
Conservatory Lab Charter (District) - Conservatory Lab Charter School;04390050;ELA;          16;35;           2;4;          14;30;          27;59;           3;7;          46;98;     492.8;          21.2;          46;2021;5;ALL
Conservatory Lab Charter (District) - Conservatory Lab Charter School;04390050;MATH;          10;22;           0;0;          10;22;          22;48;          14;30;          46;98;     480.3;          13.1;          46;2021;5;ALL
Conservatory Lab Charter (District) - Conservatory Lab Charter School;04390050;SCI;          17;37;           1;2;          16;35;          20;43;           9;20;          46;98;     489.3;;;2021;5;ALL
Conway - Conway Grammar;00680005;ELA;          13;62;           1;5;          12;57;           8;38;           0;0;          21;100;     504.3;          41.4;          20;2021;5;ALL
Conway - Conway Grammar;00680005;MATH;           9;43;           2;10;           7;33;          12;57;           0;0;          21;100;     498.3;          22.2;          20;2021;5;ALL
Conway - Conway Grammar;00680005;SCI;          11;52;           1;5;          10;48;          10;48;           0;0;          21;100;     507.6;;;2021;5;ALL
Danvers - Great Oak;00710015;ELA;          34;51;           6;9;          28;42;          30;45;           3;4;          67;100;     501.2;          35.6;          65;2021;5;ALL
Danvers - Great Oak;00710015;MATH;          25;37;           1;1;          24;36;          39;58;           3;4;          67;100;     494.1;          35.7;          65;2021;5;ALL
Danvers - Great Oak;00710015;SCI;          22;33;           3;4;          19;28;          34;51;          11;16;          67;100;     490.1;;;2021;5;ALL
Danvers - Highlands;00710010;ELA;          28;49;           2;4;          26;46;          25;44;           4;7;          57;98;     497.9;          39.8;          55;2021;5;ALL
Danvers - Highlands;00710010;MATH;          26;46;           1;2;          25;44;          23;40;           8;14;          57;98;     493.9;          42.5;          56;2021;5;ALL
Danvers - Highlands;00710010;SCI;          18;32;           1;2;          17;30;          31;55;           7;13;          56;97;     491.9;;;2021;5;ALL
Danvers - Ivan G Smith;00710032;ELA;          42;88;          10;21;          32;67;           5;10;           1;2;          48;94;     514.9;          50.4;          46;2021;5;ALL
Danvers - Ivan G Smith;00710032;MATH;          35;73;          10;21;          25;52;          13;27;           0;0;          48;94;     511.9;          57.9;          46;2021;5;ALL
Danvers - Ivan G Smith;00710032;SCI;          24;50;           4;8;          20;42;          22;46;           2;4;          48;94;     501.7;;;2021;5;ALL
Danvers - Riverside;00710030;ELA;          27;77;           9;26;          18;51;           6;17;           2;6;          35;100;     510.4;          53.1;          31;2021;5;ALL
Danvers - Riverside;00710030;MATH;          22;63;           1;3;          21;60;          10;29;           3;9;          35;100;     500.9;          48.3;          31;2021;5;ALL
Danvers - Riverside;00710030;SCI;          13;37;           2;6;          11;31;          19;54;           3;9;          35;100;     493.7;;;2021;5;ALL
Danvers - Willis E Thorpe;00710045;ELA;          28;61;           8;17;          20;43;          15;33;           3;7;          46;98;     504.5;          31.9;          46;2021;5;ALL
Danvers - Willis E Thorpe;00710045;MATH;          25;54;           5;11;          20;43;          17;37;           4;9;          46;98;     502.0;          31.2;          46;2021;5;ALL
Danvers - Willis E Thorpe;00710045;SCI;          19;41;           2;4;          17;37;          19;41;           8;17;          46;98;     493.7;;;2021;5;ALL
Dartmouth - George H Potter;00720030;ELA;          21;36;           4;7;          17;29;          35;59;           3;5;          59;97;     495.8;          37.1;          58;2021;5;ALL
Dartmouth - George H Potter;00720030;MATH;          22;37;           0;0;          22;37;          29;49;           8;14;          59;97;     490.1;          38.2;          58;2021;5;ALL
Dartmouth - George H Potter;00720030;SCI;          20;34;           2;3;          18;31;          28;47;          11;19;          59;97;     491.2;;;2021;5;ALL
Dartmouth - James M. Quinn School;00720040;ELA;          55;57;          12;12;          43;44;          35;36;           7;7;          97;98;     502.9;          46.2;          92;2021;5;ALL
Dartmouth - James M. Quinn School;00720040;MATH;          40;41;           1;1;          39;40;          41;42;          16;16;          97;98;     493.8;          34.8;          93;2021;5;ALL
Dartmouth - James M. Quinn School;00720040;SCI;          48;49;           7;7;          41;42;          37;38;          12;12;          97;98;     497.2;;;2021;5;ALL
Dartmouth - Joseph Demello;00720015;ELA;          44;62;          12;17;          32;45;          27;38;           0;0;          71;100;     507.2;          43.2;          70;2021;5;ALL
Dartmouth - Joseph Demello;00720015;MATH;          30;42;           0;0;          30;42;          33;46;           8;11;          71;100;     495.2;          42.2;          70;2021;5;ALL
Dartmouth - Joseph Demello;00720015;SCI;          38;54;           4;6;          34;48;          29;41;           4;6;          71;100;     500.2;;;2021;5;ALL
Dedham - Avery;00730010;ELA;          21;42;           0;0;          21;42;          24;48;           5;10;          50;98;     493.1;          28.4;          50;2021;5;ALL
Dedham - Avery;00730010;MATH;          12;24;           1;2;          11;22;          31;62;           7;14;          50;98;     489.7;          39.9;          50;2021;5;ALL
Dedham - Avery;00730010;SCI;          22;44;           3;6;          19;38;          16;32;          12;24;          50;98;     490.9;;;2021;5;ALL
Dedham - Greenlodge;00730025;ELA;          25;74;           9;26;          16;47;           9;26;           0;0;          34;100;     511.6;          44.6;          34;2021;5;ALL
Dedham - Greenlodge;00730025;MATH;          24;71;           2;6;          22;65;           9;26;           1;3;          34;100;     506.2;          45.6;          34;2021;5;ALL
Dedham - Greenlodge;00730025;SCI;          25;74;           6;18;          19;56;           8;24;           1;3;          34;100;     511.9;;;2021;5;ALL
Dedham - Oakdale;00730030;ELA;          22;45;           2;4;          20;41;          24;49;           3;6;          49;100;     497.2;          26.3;          48;2021;5;ALL
Dedham - Oakdale;00730030;MATH;          21;43;           0;0;          21;43;          26;53;           2;4;          49;100;     495.0;          36.0;          48;2021;5;ALL
Dedham - Oakdale;00730030;SCI;          21;43;           1;2;          20;41;          26;53;           2;4;          49;100;     497.4;;;2021;5;ALL
Dedham - Riverdale;00730045;ELA;          16;52;           0;0;          16;52;          12;39;           3;10;          31;100;     496.1;          43.5;          29;2021;5;ALL
Dedham - Riverdale;00730045;MATH;          10;32;           2;6;           8;26;          16;52;           5;16;          31;100;     492.9;          46.9;          29;2021;5;ALL
Dedham - Riverdale;00730045;SCI;          10;32;           2;6;           8;26;          13;42;           8;26;          31;100;     490.6;;;2021;5;ALL
Deerfield - Deerfield Elementary;00740015;ELA;          16;43;           2;5;          14;38;          16;43;           5;14;          37;97;     493.8;          28.4;          36;2021;5;ALL
Deerfield - Deerfield Elementary;00740015;MATH;          11;30;           1;3;          10;27;          17;46;           9;24;          37;97;     490.1;          31.7;          36;2021;5;ALL
Deerfield - Deerfield Elementary;00740015;SCI;          17;46;           7;19;          10;27;          16;43;           4;11;          37;97;     499.9;;;2021;5;ALL
Dennis-Yarmouth - Nathaniel H. Wixon School;06450050;ELA;          87;37;           8;3;          79;34;         111;47;          37;16;         235;98;     491.8;          32.9;         213;2021;5;ALL
Dennis-Yarmouth - Nathaniel H. Wixon School;06450050;MATH;          68;29;           3;1;          65;28;         120;51;          46;20;         234;98;     489.2;          26.2;         211;2021;5;ALL
Dennis-Yarmouth - Nathaniel H. Wixon School;06450050;SCI;          68;29;          11;5;          57;24;         114;49;          52;22;         234;98;     488.5;;;2021;5;ALL
Dighton-Rehoboth - Dighton Middle School;06500305;ELA;          35;43;           1;1;          34;41;          43;52;           4;5;          82;92;     496.3;          25.3;          81;2021;5;ALL
Dighton-Rehoboth - Dighton Middle School;06500305;MATH;          13;16;           0;0;          13;16;          54;68;          13;16;          80;90;     484.0;          12.6;          79;2021;5;ALL
Dighton-Rehoboth - Dighton Middle School;06500305;SCI;          33;41;           3;4;          30;38;          35;44;          12;15;          80;90;     495.0;;;2021;5;ALL
Dighton-Rehoboth - Dorothy L Beckwith;06500310;ELA;          45;42;           3;3;          42;40;          42;40;          19;18;         106;96;     494.4;          31.5;          94;2021;5;ALL
Dighton-Rehoboth - Dorothy L Beckwith;06500310;MATH;          28;26;           2;2;          26;24;          56;52;          23;21;         107;97;     488.6;          23.9;          96;2021;5;ALL
Dighton-Rehoboth - Dorothy L Beckwith;06500310;SCI;          44;42;           4;4;          40;38;          41;39;          20;19;         105;96;     494.8;;;2021;5;ALL
Douglas - Douglas Elementary School;00770015;ELA;          33;37;           1;1;          32;36;          49;54;           8;9;          90;97;     492.8;          19.3;          86;2021;5;ALL
Douglas - Douglas Elementary School;00770015;MATH;          16;18;           1;1;          15;17;          54;60;          20;22;          90;97;     483.7;          19.1;          87;2021;5;ALL
Douglas - Douglas Elementary School;00770015;SCI;          43;48;           9;10;          34;38;          26;29;          21;23;          90;97;     496.2;;;2021;5;ALL
Dover - Chickering;00780005;ELA;          69;78;          24;27;          45;51;          18;20;           1;1;          88;98;     513.7;          47.8;          77;2021;5;ALL
Dover - Chickering;00780005;MATH;          69;78;          25;28;          44;49;          18;20;           2;2;          89;99;     517.2;          52.1;          77;2021;5;ALL
Dover - Chickering;00780005;SCI;          62;70;          16;18;          46;52;          23;26;           3;3;          88;98;     512.5;;;2021;5;ALL
Dracut - Brookside Elementary;00790035;ELA;          45;63;           4;6;          41;57;          18;25;           9;13;          72;100;     499.0;          35.5;          66;2021;5;ALL
Dracut - Brookside Elementary;00790035;MATH;          20;28;           0;0;          20;28;          42;58;          10;14;          72;100;     488.1;          27.7;          66;2021;5;ALL
Dracut - Brookside Elementary;00790035;SCI;          33;46;           1;1;          32;44;          28;39;          11;15;          72;100;     494.9;;;2021;5;ALL
Dracut - George H. Englesby Elementary School;00790045;ELA;          47;54;          15;17;          32;37;          33;38;           7;8;          87;100;     503.5;          46.2;          83;2021;5;ALL
Dracut - George H. Englesby Elementary School;00790045;MATH;          33;38;           5;6;          28;32;          42;48;          12;14;          87;100;     492.1;          41.3;          83;2021;5;ALL
Dracut - George H. Englesby Elementary School;00790045;SCI;          33;38;           3;3;          30;34;          40;46;          14;16;          87;100;     491.6;;;2021;5;ALL
Dracut - Greenmont Avenue;00790030;ELA;          22;39;           4;7;          18;32;          25;44;          10;18;          57;100;     491.1;          29.0;          56;2021;5;ALL
Dracut - Greenmont Avenue;00790030;MATH;          17;30;           1;2;          16;28;          32;56;           8;14;          57;100;     491.1;          44.9;          56;2021;5;ALL
Dracut - Greenmont Avenue;00790030;SCI;          15;26;           2;4;          13;23;          28;49;          14;25;          57;100;     487.8;;;2021;5;ALL
Dracut - Joseph A Campbell Elementary;00790020;ELA;          35;42;           1;1;          34;41;          38;46;          10;12;          83;100;     496.2;          31.0;          75;2021;5;ALL
Dracut - Joseph A Campbell Elementary;00790020;MATH;          21;26;           0;0;          21;26;          45;55;          16;20;          82;99;     487.7;          31.4;          74;2021;5;ALL
Dracut - Joseph A Campbell Elementary;00790020;SCI;          24;29;           2;2;          22;27;          43;52;          16;19;          83;100;     489.0;;;2021;5;ALL
Dudley Street Neighborhood Charter School (District) - Dudley Street Neighborhood Charter School;04070405;ELA;          10;33;           1;3;           9;30;          14;47;           6;20;          30;100;     488.6;          33.6;          30;2021;5;ALL
Dudley Street Neighborhood Charter School (District) - Dudley Street Neighborhood Charter School;04070405;MATH;           4;13;           0;0;           4;13;          11;37;          15;50;          30;100;     473.1;          17.7;          30;2021;5;ALL
Dudley Street Neighborhood Charter School (District) - Dudley Street Neighborhood Charter School;04070405;SCI;           9;31;           0;0;           9;31;           8;28;          12;41;          29;97;     479.9;;;2021;5;ALL
Dudley-Charlton Reg - Charlton Middle School;06580310;ELA;          74;57;           8;6;          66;51;          46;36;           9;7;         129;98;     500.1;          33.6;         127;2021;5;ALL
Dudley-Charlton Reg - Charlton Middle School;06580310;MATH;          35;27;           0;0;          35;27;          79;61;          15;12;         129;98;     490.0;          24.2;         127;2021;5;ALL
Dudley-Charlton Reg - Charlton Middle School;06580310;SCI;          58;45;           5;4;          53;41;          62;48;           9;7;         129;98;     498.0;;;2021;5;ALL
Dudley-Charlton Reg - Dudley Middle School;06580305;ELA;          56;46;           7;6;          49;40;          58;48;           7;6;         121;99;     498.0;          43.4;         118;2021;5;ALL
Dudley-Charlton Reg - Dudley Middle School;06580305;MATH;          41;34;           2;2;          39;33;          70;58;           9;8;         120;98;     491.2;          33.2;         117;2021;5;ALL
Dudley-Charlton Reg - Dudley Middle School;06580305;SCI;          56;46;           6;5;          50;41;          54;45;          11;9;         121;99;     496.5;;;2021;5;ALL
Duxbury - Alden School;00820004;ELA;         127;59;           9;4;         118;55;          75;35;          12;6;         214;99;     501.7;          35.8;         202;2021;5;ALL
Duxbury - Alden School;00820004;MATH;          93;44;           8;4;          85;40;         109;51;          11;5;         213;99;     498.0;          41.1;         201;2021;5;ALL
Duxbury - Alden School;00820004;SCI;         111;52;           9;4;         102;48;          95;44;           8;4;         214;99;     501.9;;;2021;5;ALL
East Bridgewater - Gordon W. Mitchell School;00830010;ELA;          89;56;           7;4;          82;51;          67;42;           4;3;         160;99;     501.0;          33.5;         156;2021;5;ALL
East Bridgewater - Gordon W. Mitchell School;00830010;MATH;          60;38;           5;3;          55;34;          88;55;          12;8;         160;99;     493.7;          34.9;         157;2021;5;ALL
East Bridgewater - Gordon W. Mitchell School;00830010;SCI;          84;53;          14;9;          70;44;          64;40;          11;7;         159;99;     500.6;;;2021;5;ALL
East Longmeadow - Mapleshade;00870010;ELA;          37;43;           4;5;          33;38;          42;49;           7;8;          86;90;     496.3;          29.7;          78;2021;5;ALL
East Longmeadow - Mapleshade;00870010;MATH;          22;26;           2;2;          20;23;          48;56;          16;19;          86;90;     489.4;          22.7;          78;2021;5;ALL
East Longmeadow - Mapleshade;00870010;SCI;          40;48;           1;1;          39;46;          35;42;           9;11;          84;88;     498.3;;;2021;5;ALL
East Longmeadow - Mountain View;00870015;ELA;          60;68;           8;9;          52;59;          23;26;           5;6;          88;97;     506.0;          51.1;          83;2021;5;ALL
East Longmeadow - Mountain View;00870015;MATH;          35;40;           3;3;          32;36;          48;55;           5;6;          88;97;     497.3;          37.3;          83;2021;5;ALL
East Longmeadow - Mountain View;00870015;SCI;          56;63;           3;3;          53;60;          23;26;          10;11;          89;98;     503.2;;;2021;5;ALL
Eastham - Eastham Elementary;00850005;ELA;          19;73;           6;23;          13;50;           5;19;           2;8;          26;84;     511.8;          57.0;          22;2021;5;ALL
Eastham - Eastham Elementary;00850005;MATH;          12;46;           1;4;          11;42;          12;46;           2;8;          26;84;     501.8;          30.6;          22;2021;5;ALL
Eastham - Eastham Elementary;00850005;SCI;          20;77;           5;19;          15;58;           3;12;           3;12;          26;84;     512.8;;;2021;5;ALL
Easthampton - White Brook Middle School;00860305;ELA;          53;45;          14;12;          39;33;          49;42;          16;14;         118;97;     497.1;          37.8;         112;2021;5;ALL
Easthampton - White Brook Middle School;00860305;MATH;          25;21;           0;0;          25;21;          61;52;          32;27;         118;97;     482.9;          18.8;         112;2021;5;ALL
Easthampton - White Brook Middle School;00860305;SCI;          48;41;           5;4;          43;37;          48;41;          21;18;         117;96;     493.5;;;2021;5;ALL
Easton - Richardson Olmsted School;00880025;ELA;         161;61;          28;11;         133;51;          93;35;           8;3;         262;97;     504.4;          41.9;         256;2021;5;ALL
Easton - Richardson Olmsted School;00880025;MATH;         147;56;          19;7;         128;49;         100;38;          15;6;         262;97;     500.9;          42.4;         256;2021;5;ALL
Easton - Richardson Olmsted School;00880025;SCI;         146;56;          23;9;         123;47;          98;38;          16;6;         260;96;     502.0;;;2021;5;ALL
Edgartown - Edgartown Elementary;00890005;ELA;          12;34;           0;0;          12;34;          15;43;           8;23;          35;100;     487.9;          32.4;          31;2021;5;ALL
Edgartown - Edgartown Elementary;00890005;MATH;           2;6;           0;0;           2;6;          22;63;          11;31;          35;100;     476.1;          16.8;          31;2021;5;ALL
Edgartown - Edgartown Elementary;00890005;SCI;           8;23;           1;3;           7;20;          15;43;          12;34;          35;100;     482.2;;;2021;5;ALL
Erving - Erving Elementary;00910030;ELA;           2;13;           0;0;           2;13;          11;73;           2;13;          15;71;     485.1;;          15;2021;5;ALL
Erving - Erving Elementary;00910030;MATH;           1;8;           0;0;           1;8;           8;62;           4;31;          13;62;     481.2;;          13;2021;5;ALL
Erving - Erving Elementary;00910030;SCI;           2;14;           1;7;           1;7;           9;64;           3;21;          14;67;     482.8;;;2021;5;ALL
Everett - George Keverian School;00930028;ELA;          24;28;           3;3;          21;24;          44;51;          19;22;          87;98;     486.2;          24.1;          76;2021;5;ALL
Everett - George Keverian School;00930028;MATH;          12;14;           0;0;          12;14;          50;59;          23;27;          85;96;     481.0;          23.2;          76;2021;5;ALL
Everett - George Keverian School;00930028;SCI;          14;16;           0;0;          14;16;          39;45;          33;38;          86;97;     477.9;;;2021;5;ALL
Everett - Lafayette School;00930038;ELA;          31;28;           1;1;          30;27;          56;50;          25;22;         112;97;     485.5;          27.0;          96;2021;5;ALL
Everett - Lafayette School;00930038;MATH;          13;12;           0;0;          13;12;          63;56;          36;32;         112;96;     479.8;          25.1;          95;2021;5;ALL
Everett - Lafayette School;00930038;SCI;          21;19;           3;3;          18;16;          47;42;          44;39;         112;96;     478.4;;;2021;5;ALL
Everett - Madeline English School;00930018;ELA;          26;35;           3;4;          23;31;          36;48;          13;17;          75;95;     488.9;          29.3;          71;2021;5;ALL
Everett - Madeline English School;00930018;MATH;          18;24;           1;1;          17;23;          43;57;          14;19;          75;95;     483.9;          29.4;          72;2021;5;ALL
Everett - Madeline English School;00930018;SCI;          18;24;           1;1;          17;23;          39;52;          18;24;          75;95;     485.3;;;2021;5;ALL
Everett - Parlin School;00930058;ELA;          18;23;           0;0;          18;23;          43;54;          19;24;          80;95;     482.0;          20.5;          64;2021;5;ALL
Everett - Parlin School;00930058;MATH;           8;10;           0;0;           8;10;          38;47;          35;43;          81;97;     474.9;          13.4;          64;2021;5;ALL
Everett - Parlin School;00930058;SCI;           9;11;           0;0;           9;11;          39;49;          32;40;          80;96;     475.2;;;2021;5;ALL
Everett - Sumner G. Whittier School;00930010;ELA;          13;17;           0;0;          13;17;          38;50;          25;33;          76;99;     478.6;          18.5;          61;2021;5;ALL
Everett - Sumner G. Whittier School;00930010;MATH;           8;11;           0;0;           8;11;          38;50;          30;39;          76;99;     474.7;          17.4;          61;2021;5;ALL
Everett - Sumner G. Whittier School;00930010;SCI;           6;8;           0;0;           6;8;          40;53;          29;39;          75;98;     474.8;;;2021;5;ALL
Excel Academy Charter (District) - Excel Academy Charter School;04100205;ELA;          50;29;           3;2;          47;27;          98;56;          27;15;         175;98;     487.7;          23.6;         153;2021;5;ALL
Excel Academy Charter (District) - Excel Academy Charter School;04100205;MATH;          13;8;           0;0;          13;8;          98;58;          59;35;         170;96;     477.3;          16.3;         148;2021;5;ALL
Excel Academy Charter (District) - Excel Academy Charter School;04100205;SCI;          41;24;           7;4;          34;20;          87;51;          44;26;         172;97;     484.9;;;2021;5;ALL
Fairhaven - East Fairhaven;00940010;ELA;          42;68;           4;6;          38;61;          18;29;           2;3;          62;94;     503.7;          38.7;          62;2021;5;ALL
Fairhaven - East Fairhaven;00940010;MATH;          33;54;           0;0;          33;54;          26;43;           2;3;          61;92;     499.8;          38.0;          61;2021;5;ALL
Fairhaven - East Fairhaven;00940010;SCI;          35;56;           5;8;          30;48;          23;37;           4;6;          62;94;     503.3;;;2021;5;ALL
Fairhaven - Leroy Wood;00940030;ELA;          43;67;           9;14;          34;53;          20;31;           1;2;          64;89;     508.3;          41.3;          64;2021;5;ALL
Fairhaven - Leroy Wood;00940030;MATH;          34;52;           8;12;          26;40;          28;43;           3;5;          65;90;     502.8;          39.6;          65;2021;5;ALL
Fairhaven - Leroy Wood;00940030;SCI;          38;61;           6;10;          32;52;          23;37;           1;2;          62;86;     503.2;;;2021;5;ALL
