School Name;School Code;Subject;M+E #;M+E %;E #;E %;M #;M %;PM #;PM %;NM #;NM %;No. of Students Included;Avg. Scaled Score;SGP;Included In SGP;Ach. PCTL;year;grade;student_group
Community Day Charter Public School (District) - Community Day Charter Public School;04400205;MATH;         108;60;          18;10;          90;50;          66;36;           7;4;         181;     505.4;          54.8;         141;95;2019;ALL;high needs
Community Day Charter Public School (District) - Community Day Charter Public School;04400205;SCI;          20;39;           2;4;          18;35;          23;45;           8;16;          51;     493.0;;;60;2019;ALL;high needs
Community Day Charter Public School - Gateway (District) - Community Day Charter Public School - Gateway;04260205;ELA;         122;73;          25;15;          97;58;          35;21;           9;5;         166;     512.1;          51.1;         134;99;2019;ALL;high needs
Community Day Charter Public School - Gateway (District) - Community Day Charter Public School - Gateway;04260205;MATH;         130;78;          28;17;         102;61;          29;17;           7;4;         166;     512.4;          57.7;         134;99;2019;ALL;high needs
Community Day Charter Public School - Gateway (District) - Community Day Charter Public School - Gateway;04260205;SCI;          20;61;           1;3;          19;58;          11;33;           2;6;          33;     503.5;;;93;2019;ALL;high needs
Community Day Charter Public School - R. Kingman Webster (District) - Community Day Charter Public School - R. Kingman Webster;04310205;ELA;         102;73;          30;21;          72;51;          36;26;           2;1;         140;     512.9;          63.2;         109;99;2019;ALL;high needs
Community Day Charter Public School - R. Kingman Webster (District) - Community Day Charter Public School - R. Kingman Webster;04310205;MATH;         100;71;          22;16;          78;56;          38;27;           2;1;         140;     511.6;          54.3;         109;99;2019;ALL;high needs
Community Day Charter Public School - R. Kingman Webster (District) - Community Day Charter Public School - R. Kingman Webster;04310205;SCI;          13;46;           2;7;          11;39;          15;54;           0;0;          28;     501.3;;;90;2019;ALL;high needs
Concord - Alcott;00670005;ELA;          32;48;           6;9;          26;39;          30;45;           5;7;          67;     500.8;          47.0;          41;84;2019;ALL;high needs
Concord - Alcott;00670005;MATH;          44;66;           6;9;          38;57;          16;24;           7;10;          67;     503.6;          71.6;          41;94;2019;ALL;high needs
Concord - Alcott;00670005;SCI;           8;31;           1;4;           7;27;          14;54;           4;15;          26;     493.1;;;61;2019;ALL;high needs
Concord - Concord Middle;00670305;ELA;         100;45;          15;7;          85;38;          92;42;          29;13;         221;     497.7;          44.4;         207;71;2019;ALL;high needs
Concord - Concord Middle;00670305;MATH;          90;41;          18;8;          72;32;         110;50;          22;10;         222;     496.8;          39.2;         208;78;2019;ALL;high needs
Concord - Concord Middle;00670305;SCI;          30;41;           6;8;          24;33;          36;49;           7;10;          73;     497.7;;;81;2019;ALL;high needs
Concord - Thoreau;00670020;ELA;          34;56;           5;8;          29;48;          26;43;           1;2;          61;     502.5;          49.1;          38;89;2019;ALL;high needs
Concord - Thoreau;00670020;MATH;          36;59;           5;8;          31;51;          23;38;           2;3;          61;     504.3;          55.6;          38;94;2019;ALL;high needs
Concord - Thoreau;00670020;SCI;          11;46;           3;13;           8;33;          12;50;           1;4;          24;     501.0;;;89;2019;ALL;high needs
Concord - Willard;00670030;ELA;          29;59;           2;4;          27;55;          19;39;           1;2;          49;     502.4;          44.5;          31;89;2019;ALL;high needs
Concord - Willard;00670030;MATH;          25;51;           6;12;          19;39;          19;39;           5;10;          49;     499.0;          45.2;          30;85;2019;ALL;high needs
Concord - Willard;00670030;SCI;           7;41;           1;6;           6;35;           9;53;           1;6;          17;     496.1;;;74;2019;ALL;high needs
Conservatory Lab Charter (District) - Conservatory Lab Charter School;04390050;ELA;          62;37;           5;3;          57;34;          80;48;          24;14;         166;     492.4;          50.3;         118;49;2019;ALL;high needs
Conservatory Lab Charter (District) - Conservatory Lab Charter School;04390050;MATH;          43;26;           3;2;          40;24;          90;54;          34;20;         167;     486.9;          50.6;         119;32;2019;ALL;high needs
Conservatory Lab Charter (District) - Conservatory Lab Charter School;04390050;SCI;           4;9;           0;0;           4;9;          24;56;          15;35;          43;     475.2;;;7;2019;ALL;high needs
Conway - Conway Grammar;00680005;ELA;          20;67;           1;3;          19;63;           9;30;           1;3;          30;     504.6;;          19;93;2019;ALL;high needs
Conway - Conway Grammar;00680005;MATH;          16;53;           3;10;          13;43;          14;47;           0;0;          30;     507.6;;          19;97;2019;ALL;high needs
Danvers - Great Oak;00710015;ELA;          21;37;           2;4;          19;33;          32;56;           4;7;          57;     496.5;          55.7;          32;65;2019;ALL;high needs
Danvers - Great Oak;00710015;MATH;          22;39;           2;4;          20;35;          28;49;           7;12;          57;     493.1;          47.0;          32;61;2019;ALL;high needs
Danvers - Great Oak;00710015;SCI;           5;33;           0;0;           5;33;           6;40;           4;27;          15;     487.7;;;36;2019;ALL;high needs
Danvers - Highlands;00710010;ELA;          12;16;           1;1;          11;15;          55;73;           8;11;          75;     489.4;          48.4;          49;28;2019;ALL;high needs
Danvers - Highlands;00710010;MATH;          19;25;           2;3;          17;23;          38;51;          18;24;          75;     485.5;          46.5;          49;23;2019;ALL;high needs
Danvers - Highlands;00710010;SCI;           6;27;           0;0;           6;27;          15;68;           1;5;          22;     489.6;;;44;2019;ALL;high needs
Danvers - Holten Richmond Middle School;00710305;ELA;          55;21;           6;2;          49;19;         142;55;          61;24;         258;     485.3;          44.4;         247;13;2019;ALL;high needs
Danvers - Holten Richmond Middle School;00710305;MATH;          38;15;           4;2;          34;13;         150;59;          68;27;         256;     481.3;          43.3;         247;10;2019;ALL;high needs
Danvers - Holten Richmond Middle School;00710305;SCI;          19;22;           2;2;          17;20;          43;51;          23;27;          85;     483.6;;;20;2019;ALL;high needs
Danvers - Ivan G Smith;00710032;ELA;          14;42;           3;9;          11;33;          13;39;           6;18;          33;     492.0;          48.8;          25;42;2019;ALL;high needs
Danvers - Ivan G Smith;00710032;MATH;          10;30;           1;3;           9;27;          16;48;           7;21;          33;     488.7;          37.2;          25;39;2019;ALL;high needs
Danvers - Ivan G Smith;00710032;SCI;           4;33;           1;8;           3;25;           5;42;           3;25;          12;     487.8;;;37;2019;ALL;high needs
Danvers - Riverside;00710030;ELA;          17;35;           2;4;          15;31;          25;52;           6;13;          48;     496.0;          49.1;          38;63;2019;ALL;high needs
Danvers - Riverside;00710030;MATH;          19;40;           2;4;          17;35;          20;42;           9;19;          48;     494.1;          52.2;          38;66;2019;ALL;high needs
Danvers - Riverside;00710030;SCI;           9;45;           2;10;           7;35;           8;40;           3;15;          20;     494.7;;;67;2019;ALL;high needs
Danvers - Willis E Thorpe;00710045;ELA;          20;38;           3;6;          17;32;          19;36;          14;26;          53;     492.5;          38.0;          37;45;2019;ALL;high needs
Danvers - Willis E Thorpe;00710045;MATH;          21;40;           5;9;          16;30;          22;42;          10;19;          53;     496.4;          44.4;          37;75;2019;ALL;high needs
Danvers - Willis E Thorpe;00710045;SCI;           3;25;           1;8;           2;17;           6;50;           3;25;          12;     488.3;;;39;2019;ALL;high needs
Dartmouth - Dartmouth Middle;00720050;ELA;         136;38;          17;5;         119;34;         168;47;          50;14;         354;     495.0;          53.2;         338;57;2019;ALL;high needs
Dartmouth - Dartmouth Middle;00720050;MATH;         117;33;          10;3;         107;30;         187;53;          47;13;         351;     492.5;          51.4;         336;58;2019;ALL;high needs
Dartmouth - Dartmouth Middle;00720050;SCI;          26;26;           0;0;          26;26;          57;57;          17;17;         100;     488.3;;;39;2019;ALL;high needs
Dartmouth - George H Potter;00720030;ELA;          30;34;           0;0;          30;34;          52;59;           6;7;          88;     493.6;          56.3;          57;51;2019;ALL;high needs
Dartmouth - George H Potter;00720030;MATH;          27;31;           0;0;          27;31;          53;60;           8;9;          88;     490.4;          54.3;          57;47;2019;ALL;high needs
Dartmouth - George H Potter;00720030;SCI;          11;41;           0;0;          11;41;          13;48;           3;11;          27;     494.8;;;68;2019;ALL;high needs
Dartmouth - James M. Quinn School;00720040;ELA;          56;40;           8;6;          48;34;          66;47;          18;13;         140;     497.4;          58.7;          87;69;2019;ALL;high needs
Dartmouth - James M. Quinn School;00720040;MATH;          54;39;           5;4;          49;35;          64;46;          22;16;         140;     494.7;          47.5;          87;69;2019;ALL;high needs
Dartmouth - James M. Quinn School;00720040;SCI;          22;50;           3;7;          19;43;          16;36;           6;14;          44;     499.8;;;87;2019;ALL;high needs
Dartmouth - Joseph Demello;00720015;ELA;          43;48;           8;9;          35;39;          40;45;           6;7;          89;     499.4;          55.0;          59;79;2019;ALL;high needs
Dartmouth - Joseph Demello;00720015;MATH;          22;25;           2;2;          20;22;          57;64;          10;11;          89;     490.3;          46.5;          59;46;2019;ALL;high needs
Dartmouth - Joseph Demello;00720015;SCI;          10;31;           0;0;          10;31;          20;63;           2;6;          32;     492.7;;;59;2019;ALL;high needs
Dedham - Avery;00730010;ELA;          33;28;           3;3;          30;25;          73;61;          13;11;         119;     491.6;          39.5;          78;40;2019;ALL;high needs
Dedham - Avery;00730010;MATH;          32;27;           2;2;          30;25;          66;55;          21;18;         119;     488.2;          34.8;          78;36;2019;ALL;high needs
Dedham - Avery;00730010;SCI;           5;13;           0;0;           5;13;          23;59;          11;28;          39;     480.6;;;14;2019;ALL;high needs
Dedham - Dedham Middle School;00730305;ELA;          87;31;           9;3;          78;28;         137;49;          55;20;         279;     489.8;          51.7;         259;30;2019;ALL;high needs
Dedham - Dedham Middle School;00730305;MATH;          94;34;          11;4;          83;30;         136;49;          49;18;         279;     491.5;          51.2;         259;52;2019;ALL;high needs
Dedham - Dedham Middle School;00730305;SCI;          22;27;           1;1;          21;26;          43;53;          16;20;          81;     484.7;;;24;2019;ALL;high needs
Dedham - Greenlodge;00730025;ELA;          14;25;           3;5;          11;20;          33;60;           8;15;          55;     493.7;          33.1;          39;51;2019;ALL;high needs
Dedham - Greenlodge;00730025;MATH;          20;36;           0;0;          20;36;          27;49;           8;15;          55;     493.5;          43.5;          39;63;2019;ALL;high needs
Dedham - Greenlodge;00730025;SCI;           7;29;           0;0;           7;29;          15;63;           2;8;          24;     491.8;;;55;2019;ALL;high needs
Dedham - Oakdale;00730030;ELA;          23;39;           0;0;          23;39;          32;54;           4;7;          59;     495.6;          34.4;          34;60;2019;ALL;high needs
Dedham - Oakdale;00730030;MATH;          18;31;           1;2;          17;29;          32;54;           9;15;          59;     491.3;          39.3;          34;51;2019;ALL;high needs
Dedham - Oakdale;00730030;SCI;           6;38;           1;6;           5;31;           8;50;           2;13;          16;     492.8;;;59;2019;ALL;high needs
Dedham - Riverdale;00730045;ELA;          24;42;           1;2;          23;40;          25;44;           8;14;          57;     493.4;          54.8;          36;50;2019;ALL;high needs
Dedham - Riverdale;00730045;MATH;          15;26;           2;4;          13;23;          28;49;          14;25;          57;     485.0;          33.4;          34;21;2019;ALL;high needs
Dedham - Riverdale;00730045;SCI;           9;53;           1;6;           8;47;           6;35;           2;12;          17;     500.5;;;88;2019;ALL;high needs
Deerfield - Deerfield Elementary;00740015;ELA;          35;44;           6;8;          29;37;          30;38;          14;18;          79;     494.7;          55.4;          60;57;2019;ALL;high needs
Deerfield - Deerfield Elementary;00740015;MATH;          26;33;           1;1;          25;32;          36;46;          17;22;          79;     489.0;          58.0;          60;39;2019;ALL;high needs
Deerfield - Deerfield Elementary;00740015;SCI;           8;50;           0;0;           8;50;           6;38;           2;13;          16;     495.0;;;67;2019;ALL;high needs
Dennis-Yarmouth - Dennis-Yarmouth Regional High;06450505;ELA;          37;35;           7;7;          30;28;          36;34;          34;32;         107;     486.3;          37.8;          95;16;2019;ALL;high needs
Dennis-Yarmouth - Dennis-Yarmouth Regional High;06450505;MATH;          20;18;           4;4;          16;15;          61;55;          29;26;         110;     486.6;          37.0;          98;29;2019;ALL;high needs
Dennis-Yarmouth - Dennis-Yarmouth Regional High;06450505;SCI;          33;30;           5;5;          28;26;          50;46;          26;24;         109;     489.1;;;41;2019;ALL;high needs
Dennis-Yarmouth - Ezra H Baker Innovation School;06450005;ELA;          15;26;           1;2;          14;24;          37;64;           6;10;          58;     491.0;;;36;2019;ALL;high needs
Dennis-Yarmouth - Ezra H Baker Innovation School;06450005;MATH;          25;43;           3;5;          22;38;          23;40;          10;17;          58;     499.7;;;86;2019;ALL;high needs
Dennis-Yarmouth - Marguerite E Small Elementary;06450015;ELA;           9;25;           1;3;           8;22;          18;50;           9;25;          36;     483.9;;;10;2019;ALL;high needs
Dennis-Yarmouth - Marguerite E Small Elementary;06450015;MATH;          10;28;           0;0;          10;28;          13;36;          13;36;          36;     484.3;;;19;2019;ALL;high needs
Dennis-Yarmouth - Mattacheese Middle School;06450305;ELA;         101;37;          17;6;          84;30;         108;39;          67;24;         276;     491.5;          53.4;         262;39;2019;ALL;high needs
Dennis-Yarmouth - Mattacheese Middle School;06450305;MATH;          93;34;           7;3;          86;31;         131;48;          51;19;         275;     490.2;          54.8;         262;46;2019;ALL;high needs
Dennis-Yarmouth - Nathaniel H. Wixon School;06450050;ELA;          90;29;           0;0;          90;29;         160;51;          62;20;         312;     488.8;          49.5;         296;26;2019;ALL;high needs
Dennis-Yarmouth - Nathaniel H. Wixon School;06450050;MATH;          81;26;           3;1;          78;25;         167;53;          66;21;         314;     487.1;          44.8;         301;31;2019;ALL;high needs
Dennis-Yarmouth - Nathaniel H. Wixon School;06450050;SCI;          39;23;           2;1;          37;22;          93;54;          39;23;         171;     485.7;;;27;2019;ALL;high needs
Dennis-Yarmouth - Station Avenue Elementary;06450025;ELA;          21;36;           3;5;          18;31;          31;53;           7;12;          59;     496.3;;;64;2019;ALL;high needs
Dennis-Yarmouth - Station Avenue Elementary;06450025;MATH;          26;44;           4;7;          22;37;          27;46;           6;10;          59;     497.0;;;79;2019;ALL;high needs
Dighton-Rehoboth - Dighton Elementary;06500005;ELA;          24;40;           2;3;          22;37;          34;57;           2;3;          60;     499.3;          43.3;          26;78;2019;ALL;high needs
Dighton-Rehoboth - Dighton Elementary;06500005;MATH;          18;30;           0;0;          18;30;          33;55;           9;15;          60;     487.8;          39.1;          26;33;2019;ALL;high needs
Dighton-Rehoboth - Dighton Middle School;06500305;ELA;          40;31;           3;2;          37;29;          76;59;          13;10;         129;     492.3;          45.7;         129;44;2019;ALL;high needs
Dighton-Rehoboth - Dighton Middle School;06500305;MATH;          33;26;           3;2;          30;23;          81;63;          15;12;         129;     490.1;          50.3;         129;45;2019;ALL;high needs
Dighton-Rehoboth - Dighton Middle School;06500305;SCI;          21;33;           1;2;          20;32;          36;57;           6;10;          63;     492.3;;;57;2019;ALL;high needs
Dighton-Rehoboth - Dorothy L Beckwith;06500310;ELA;          39;22;           5;3;          34;19;         104;58;          36;20;         179;     488.6;          46.1;         164;25;2019;ALL;high needs
Dighton-Rehoboth - Dorothy L Beckwith;06500310;MATH;          47;26;           3;2;          44;24;         104;58;          29;16;         180;     490.9;          49.0;         166;49;2019;ALL;high needs
Dighton-Rehoboth - Dorothy L Beckwith;06500310;SCI;          21;25;           1;1;          20;24;          55;65;           9;11;          85;     490.2;;;47;2019;ALL;high needs
Dighton-Rehoboth - Palmer River;06500010;ELA;          16;26;           0;0;          16;26;          36;59;           9;15;          61;     491.6;          56.2;          23;40;2019;ALL;high needs
Dighton-Rehoboth - Palmer River;06500010;MATH;          13;22;           1;2;          12;20;          31;52;          16;27;          60;     488.1;          60.8;          23;36;2019;ALL;high needs
Douglas - Douglas Elementary School;00770015;ELA;          22;26;           1;1;          21;25;          48;57;          14;17;          84;     491.5;          37.8;          48;39;2019;ALL;high needs
Douglas - Douglas Elementary School;00770015;MATH;          16;19;           1;1;          15;18;          43;51;          26;31;          85;     483.1;          39.0;          48;15;2019;ALL;high needs
Douglas - Douglas Elementary School;00770015;SCI;           5;26;           0;0;           5;26;           9;47;           5;26;          19;     484.9;;;25;2019;ALL;high needs
Douglas - Douglas Middle School;00770305;ELA;          36;37;           6;6;          30;31;          45;46;          17;17;          98;     493.1;          48.8;          91;49;2019;ALL;high needs
Douglas - Douglas Middle School;00770305;MATH;          23;24;           0;0;          23;24;          55;57;          19;20;          97;     486.5;          49.7;          90;28;2019;ALL;high needs
Douglas - Douglas Middle School;00770305;SCI;           7;24;           0;0;           7;24;          15;52;           7;24;          29;     488.9;;;41;2019;ALL;high needs
Dover - Chickering;00780005;ELA;          35;58;           2;3;          33;55;          22;37;           3;5;          60;     503.1;          53.9;          36;95;2019;ALL;high needs
Dover - Chickering;00780005;MATH;          39;65;           3;5;          36;60;          17;28;           4;7;          60;     504.1;          52.9;          36;96;2019;ALL;high needs
Dover - Chickering;00780005;SCI;          13;72;           1;6;          12;67;           5;28;           0;0;          18;     506.7;;;97;2019;ALL;high needs
Dover-Sherborn - Dover-Sherborn Regional Middle School;06550405;ELA;          45;42;           8;7;          37;34;          52;48;          11;10;         108;     497.8;          45.2;         105;71;2019;ALL;high needs
Dover-Sherborn - Dover-Sherborn Regional Middle School;06550405;MATH;          50;46;          11;10;          39;36;          50;46;           8;7;         108;     500.0;          47.7;         105;87;2019;ALL;high needs
Dover-Sherborn - Dover-Sherborn Regional Middle School;06550405;SCI;          16;53;           3;10;          13;43;           8;27;           6;20;          30;     499.3;;;85;2019;ALL;high needs
Dracut - Brookside Elementary;00790035;ELA;          49;49;           9;9;          40;40;          41;41;           9;9;          99;     499.5;          58.8;          69;79;2019;ALL;high needs
Dracut - Brookside Elementary;00790035;MATH;          34;35;           3;3;          31;32;          52;53;          12;12;          98;     492.4;          45.0;          69;58;2019;ALL;high needs
Dracut - Brookside Elementary;00790035;SCI;          12;29;           0;0;          12;29;          20;48;          10;24;          42;     487.9;;;37;2019;ALL;high needs
Dracut - George H. Englesby Elementary School;00790045;ELA;          47;41;           4;4;          43;38;          53;46;          14;12;         114;     495.9;          57.8;          85;62;2019;ALL;high needs
Dracut - George H. Englesby Elementary School;00790045;MATH;          35;31;           1;1;          34;30;          54;48;          24;21;         113;     487.5;          57.6;          84;33;2019;ALL;high needs
Dracut - George H. Englesby Elementary School;00790045;SCI;          16;38;           0;0;          16;38;          18;43;           8;19;          42;     490.5;;;48;2019;ALL;high needs
Dracut - Greenmont Avenue;00790030;ELA;          35;49;           1;1;          34;48;          32;45;           4;6;          71;     497.7;          50.1;          44;71;2019;ALL;high needs
Dracut - Greenmont Avenue;00790030;MATH;          22;31;           1;1;          21;30;          39;55;          10;14;          71;     491.2;          56.0;          44;51;2019;ALL;high needs
Dracut - Greenmont Avenue;00790030;SCI;           8;31;           0;0;           8;31;          15;58;           3;12;          26;     493.9;;;64;2019;ALL;high needs
Dracut - Joseph A Campbell Elementary;00790020;ELA;          28;35;           4;5;          24;30;          40;50;          12;15;          80;     494.9;          46.4;          56;56;2019;ALL;high needs
Dracut - Joseph A Campbell Elementary;00790020;MATH;          25;31;           3;4;          22;28;          34;43;          21;26;          80;     487.9;          50.1;          56;34;2019;ALL;high needs
Dracut - Joseph A Campbell Elementary;00790020;SCI;           6;27;           1;5;           5;23;          12;55;           4;18;          22;     493.6;;;63;2019;ALL;high needs
Dracut - Justus C. Richardson Middle School;00790410;ELA;         112;31;          13;4;          99;28;         165;46;          79;22;         356;     489.6;          44.2;         341;29;2019;ALL;high needs
Dracut - Justus C. Richardson Middle School;00790410;MATH;          98;28;          11;3;          87;24;         182;51;          76;21;         356;     488.0;          45.1;         342;35;2019;ALL;high needs
Dracut - Justus C. Richardson Middle School;00790410;SCI;          18;19;           0;0;          18;19;          50;53;          27;28;          95;     484.2;;;22;2019;ALL;high needs
Dudley Street Neighborhood Charter School (District) - Dudley Street Neighborhood Charter School;04070405;ELA;          24;29;           1;1;          23;27;          44;52;          16;19;          84;     488.2;          36.4;          53;21;2019;ALL;high needs
Dudley Street Neighborhood Charter School (District) - Dudley Street Neighborhood Charter School;04070405;MATH;          20;24;           0;0;          20;24;          43;52;          20;24;          83;     485.2;          45.7;          52;21;2019;ALL;high needs
Dudley Street Neighborhood Charter School (District) - Dudley Street Neighborhood Charter School;04070405;SCI;           3;12;           0;0;           3;12;          10;40;          12;48;          25;     470.7;;;3;2019;ALL;high needs
Dudley-Charlton Reg - Charlton Middle School;06580310;ELA;          71;36;           6;3;          65;33;         100;51;          27;14;         198;     493.6;          54.1;         188;51;2019;ALL;high needs
Dudley-Charlton Reg - Charlton Middle School;06580310;MATH;          49;25;           2;1;          47;24;         120;60;          30;15;         199;     489.0;          43.0;         187;40;2019;ALL;high needs
Dudley-Charlton Reg - Charlton Middle School;06580310;SCI;          36;40;           6;7;          30;33;          46;51;           8;9;          90;     497.5;;;80;2019;ALL;high needs
Dudley-Charlton Reg - Dudley Elementary;06580005;ELA;          48;43;           3;3;          45;40;          54;48;          10;9;         112;     497.1;          63.9;          51;68;2019;ALL;high needs
Dudley-Charlton Reg - Dudley Elementary;06580005;MATH;          44;40;           3;3;          41;37;          51;46;          16;14;         111;     494.1;          57.8;          50;66;2019;ALL;high needs
Dudley-Charlton Reg - Dudley Middle School;06580305;ELA;          66;34;           2;1;          64;33;          97;50;          31;16;         194;     491.1;          45.3;         190;37;2019;ALL;high needs
Dudley-Charlton Reg - Dudley Middle School;06580305;MATH;          60;31;           3;2;          57;29;         105;54;          29;15;         194;     490.2;          45.2;         192;46;2019;ALL;high needs
Dudley-Charlton Reg - Dudley Middle School;06580305;SCI;          28;29;           0;0;          28;29;          49;52;          18;19;          95;     487.2;;;33;2019;ALL;high needs
Dudley-Charlton Reg - Heritage School;06580030;ELA;          55;50;           8;7;          47;43;          43;39;          11;10;         109;     499.3;          56.7;          55;78;2019;ALL;high needs
Dudley-Charlton Reg - Heritage School;06580030;MATH;          44;40;           5;5;          39;36;          47;43;          18;17;         109;     494.2;          52.6;          54;67;2019;ALL;high needs
Duxbury - Alden School;00820004;ELA;          56;45;           5;4;          51;41;          56;45;          13;10;         125;     497.2;          57.3;          74;68;2019;ALL;high needs
Duxbury - Alden School;00820004;MATH;          50;40;           5;4;          45;36;          69;55;           7;6;         126;     496.2;          51.5;          73;74;2019;ALL;high needs
Duxbury - Alden School;00820004;SCI;          27;60;           3;7;          24;53;          16;36;           2;4;          45;     504.5;;;94;2019;ALL;high needs
Duxbury - Duxbury Middle;00820305;ELA;          50;36;           3;2;          47;34;          68;49;          20;14;         138;     493.7;          45.4;         131;51;2019;ALL;high needs
Duxbury - Duxbury Middle;00820305;MATH;          38;27;           2;1;          36;26;          73;53;          28;20;         139;     489.8;          37.6;         130;44;2019;ALL;high needs
Duxbury - Duxbury Middle;00820305;SCI;          11;27;           2;5;           9;22;          24;59;           6;15;          41;     490.5;;;48;2019;ALL;high needs
East Bridgewater - East Bridgewater JR./SR. High School;00830505;ELA;          32;26;           2;2;          30;24;          62;50;          29;24;         123;     486.7;          49.9;         113;17;2019;ALL;high needs
East Bridgewater - East Bridgewater JR./SR. High School;00830505;MATH;          18;15;           1;1;          17;14;          79;65;          25;20;         122;     483.5;          43.3;         114;16;2019;ALL;high needs
East Bridgewater - East Bridgewater JR./SR. High School;00830505;SCI;          13;19;           1;1;          12;18;          43;63;          12;18;          68;     484.8;;;24;2019;ALL;high needs
East Bridgewater - Gordon W. Mitchell School;00830010;ELA;          67;28;           5;2;          62;26;         139;57;          37;15;         243;     491.0;          38.8;         183;36;2019;ALL;high needs
East Bridgewater - Gordon W. Mitchell School;00830010;MATH;          71;29;           4;2;          67;27;         139;57;          34;14;         244;     490.2;          48.6;         183;46;2019;ALL;high needs
East Bridgewater - Gordon W. Mitchell School;00830010;SCI;          33;46;           2;3;          31;44;          27;38;          11;15;          71;     495.1;;;69;2019;ALL;high needs
East Longmeadow - Birchland Park;00870305;ELA;          86;37;           7;3;          79;34;         114;49;          34;15;         234;     493.7;          48.1;         222;51;2019;ALL;high needs
East Longmeadow - Birchland Park;00870305;MATH;          73;31;           6;3;          67;29;         132;56;          29;12;         234;     491.7;          48.3;         222;54;2019;ALL;high needs
East Longmeadow - Birchland Park;00870305;SCI;          25;28;           0;0;          25;28;          50;57;          13;15;          88;     490.1;;;46;2019;ALL;high needs
East Longmeadow - Mapleshade;00870010;ELA;          58;44;           4;3;          54;41;          62;47;          13;10;         133;     497.8;          46.4;          89;71;2019;ALL;high needs
East Longmeadow - Mapleshade;00870010;MATH;          55;41;           3;2;          52;39;          59;44;          19;14;         133;     494.4;          39.6;          89;68;2019;ALL;high needs
East Longmeadow - Mapleshade;00870010;SCI;          25;52;           5;10;          20;42;          17;35;           6;13;          48;     501.0;;;89;2019;ALL;high needs
East Longmeadow - Mountain View;00870015;ELA;          23;30;           2;3;          21;28;          43;57;          10;13;          76;     493.7;          50.6;          46;51;2019;ALL;high needs
East Longmeadow - Mountain View;00870015;MATH;          20;27;           2;3;          18;24;          45;60;          10;13;          75;     492.3;          51.1;          46;57;2019;ALL;high needs
East Longmeadow - Mountain View;00870015;SCI;           9;39;           1;4;           8;35;          12;52;           2;9;          23;     498.6;;;83;2019;ALL;high needs
Eastham - Eastham Elementary;00850005;ELA;          18;53;           3;9;          15;44;          14;41;           2;6;          34;     504.9;          53.1;          21;94;2019;ALL;high needs
Eastham - Eastham Elementary;00850005;MATH;          16;47;           1;3;          15;44;          13;38;           5;15;          34;     496.0;          30.6;          21;75;2019;ALL;high needs
Eastham - Eastham Elementary;00850005;SCI;           4;33;           0;0;           4;33;           5;42;           3;25;          12;     488.9;;;41;2019;ALL;high needs
Easthampton - Center School;00860005;ELA;           4;14;           0;0;           4;14;          15;52;          10;34;          29;     479.0;          31.7;          21;4;2019;ALL;high needs
Easthampton - Center School;00860005;MATH;           4;14;           0;0;           4;14;          12;41;          13;45;          29;     471.4;          42.1;          21;2;2019;ALL;high needs
Easthampton - Maple;00860010;ELA;          24;52;           3;7;          21;46;          17;37;           5;11;          46;     500.4;;          17;83;2019;ALL;high needs
Easthampton - Maple;00860010;MATH;          27;57;           1;2;          26;55;          17;36;           3;6;          47;     502.0;;          18;91;2019;ALL;high needs
Easthampton - Neil A Pepin;00860020;ELA;          12;29;           1;2;          11;27;          21;51;           8;20;          41;     489.5;          37.2;          22;29;2019;ALL;high needs
Easthampton - Neil A Pepin;00860020;MATH;           8;20;           0;0;           8;20;          24;59;           9;22;          41;     484.8;          54.2;          21;20;2019;ALL;high needs
Easthampton - White Brook Middle School;00860305;ELA;          46;24;           2;1;          44;23;         114;59;          32;17;         192;     488.0;          50.5;         184;22;2019;ALL;high needs
Easthampton - White Brook Middle School;00860305;MATH;          36;19;           0;0;          36;19;         119;62;          36;19;         191;     484.6;          46.2;         183;20;2019;ALL;high needs
Easthampton - White Brook Middle School;00860305;SCI;          27;29;           0;0;          27;29;          56;60;          11;12;          94;     489.8;;;45;2019;ALL;high needs
Easton - Easton Middle School;00880405;ELA;          93;34;           9;3;          84;31;         140;52;          38;14;         271;     493.4;          52.5;         262;50;2019;ALL;high needs
Easton - Easton Middle School;00880405;MATH;          97;36;           9;3;          88;33;         137;51;          33;12;         267;     494.4;          53.5;         260;68;2019;ALL;high needs
Easton - Easton Middle School;00880405;SCI;          43;43;           2;2;          41;41;          46;46;          10;10;          99;     495.6;;;72;2019;ALL;high needs
Easton - Richardson Olmsted School;00880025;ELA;          98;38;           6;2;          92;36;         127;50;          31;12;         256;     495.2;          47.2;         171;58;2019;ALL;high needs
Easton - Richardson Olmsted School;00880025;MATH;          93;36;           8;3;          85;33;         134;52;          29;11;         256;     493.3;          44.7;         171;62;2019;ALL;high needs
Easton - Richardson Olmsted School;00880025;SCI;          29;34;           1;1;          28;33;          46;54;          10;12;          85;     492.6;;;59;2019;ALL;high needs
Edgartown - Edgartown Elementary;00890005;ELA;          62;45;           3;2;          59;42;          60;43;          17;12;         139;     495.4;          50.6;          98;61;2019;ALL;high needs
Edgartown - Edgartown Elementary;00890005;MATH;          54;39;           6;4;          48;35;          68;49;          17;12;         139;     495.1;          58.6;          98;71;2019;ALL;high needs
Edgartown - Edgartown Elementary;00890005;SCI;          21;57;           4;11;          17;46;          13;35;           3;8;          37;     504.1;;;94;2019;ALL;high needs
