School Name;School Code;Subject;M+E #;M+E %;E #;E %;M #;M %;PM #;PM %;NM #;NM %;No. of Students Included;Part. Rate %;Avg. Scaled Score;SGP;Included In SGP;Ach. PCTL;year;grade;student_group
Medfield - Dale Street;01750005;SCI;         125;75;          27;16;          98;59;          39;23;           2;1;         166;100;     513.6;;;89;2022;ALL;non-disabled
Medfield - Ralph Wheelock School;01750007;ELA;         136;80;          17;10;         119;70;          35;20;           0;0;         171;100;     512.3;;;91;2022;ALL;non-disabled
Medfield - Ralph Wheelock School;01750007;MATH;         124;73;          23;13;         101;59;          46;27;           1;1;         171;100;     512.2;;;88;2022;ALL;non-disabled
Medfield - Thomas Blake Middle;01750305;ELA;         358;77;          63;14;         295;64;         104;22;           1;0;         463;99;     511.8;          58.3;         448;89;2022;ALL;non-disabled
Medfield - Thomas Blake Middle;01750305;MATH;         358;77;          49;11;         309;67;         100;22;           5;1;         463;99;     510.6;          54.5;         446;85;2022;ALL;non-disabled
Medfield - Thomas Blake Middle;01750305;SCI;         120;85;          20;14;         100;71;          21;15;           0;0;         141;100;     513.4;;;88;2022;ALL;non-disabled
Medford - Brooks School;01760130;ELA;          97;60;          14;9;          83;51;          63;39;           2;1;         162;99;     506.7;          56.1;          99;76;2022;ALL;non-disabled
Medford - Brooks School;01760130;MATH;          97;60;          12;7;          85;52;          64;39;           2;1;         163;100;     505.8;          58.9;         100;73;2022;ALL;non-disabled
Medford - Brooks School;01760130;SCI;          31;56;           7;13;          24;44;          24;44;           0;0;          55;100;     509.3;;;79;2022;ALL;non-disabled
Medford - John J McGlynn Elementary School;01760068;ELA;          80;48;          10;6;          70;42;          79;47;           8;5;         167;100;     498.8;          44.0;         109;47;2022;ALL;non-disabled
Medford - John J McGlynn Elementary School;01760068;MATH;          61;37;           9;5;          52;31;          95;57;          10;6;         166;99;     493.6;          49.2;         111;36;2022;ALL;non-disabled
Medford - John J McGlynn Elementary School;01760068;SCI;          25;38;           2;3;          23;35;          29;45;          11;17;          65;100;     491.7;;;28;2022;ALL;non-disabled
Medford - John J. McGlynn Middle School;01760320;ELA;         122;37;          16;5;         106;32;         148;45;          57;17;         327;99;     492.3;          47.3;         300;26;2022;ALL;non-disabled
Medford - John J. McGlynn Middle School;01760320;MATH;         106;32;          15;5;          91;28;         179;55;          42;13;         327;99;     492.4;          51.6;         301;32;2022;ALL;non-disabled
Medford - John J. McGlynn Middle School;01760320;SCI;          50;45;           4;4;          46;42;          41;37;          19;17;         110;99;     494.1;;;33;2022;ALL;non-disabled
Medford - Madeleine Dugger Andrews;01760315;ELA;         191;55;          17;5;         174;50;         127;36;          31;9;         349;100;     500.2;          49.8;         265;53;2022;ALL;non-disabled
Medford - Madeleine Dugger Andrews;01760315;MATH;         150;43;          18;5;         132;38;         182;52;          16;5;         348;99;     498.9;          54.1;         261;53;2022;ALL;non-disabled
Medford - Madeleine Dugger Andrews;01760315;SCI;          54;49;           7;6;          47;42;          52;47;           5;5;         111;98;     499.5;;;47;2022;ALL;non-disabled
Medford - Milton Fuller Roberts;01760150;ELA;          82;47;           6;3;          76;44;          87;50;           4;2;         173;97;     498.9;          43.5;         103;47;2022;ALL;non-disabled
Medford - Milton Fuller Roberts;01760150;MATH;          54;31;           3;2;          51;30;         102;59;          16;9;         172;96;     493.6;          50.3;         103;36;2022;ALL;non-disabled
Medford - Milton Fuller Roberts;01760150;SCI;          24;42;           4;7;          20;35;          28;49;           5;9;          57;98;     497.1;;;41;2022;ALL;non-disabled
Medford - Missituk Elementary School;01760140;ELA;          62;50;           6;5;          56;45;          45;36;          17;14;         124;97;     498.6;          53.1;          64;46;2022;ALL;non-disabled
Medford - Missituk Elementary School;01760140;MATH;          48;39;          11;9;          37;30;          57;46;          19;15;         124;98;     495.2;          50.8;          64;41;2022;ALL;non-disabled
Medford - Missituk Elementary School;01760140;SCI;          23;49;           4;9;          19;40;          21;45;           3;6;          47;96;     500.6;;;51;2022;ALL;non-disabled
Medway - Burke/Memorial Elementary School;01770015;ELA;         189;76;          38;15;         151;61;          57;23;           2;1;         248;100;     512.0;          50.9;         114;90;2022;ALL;non-disabled
Medway - Burke/Memorial Elementary School;01770015;MATH;         200;81;          30;12;         170;69;          47;19;           0;0;         247;98;     514.3;          42.9;         113;91;2022;ALL;non-disabled
Medway - Medway Middle;01770305;ELA;         314;59;          40;8;         274;52;         203;38;          14;3;         531;100;     504.4;          48.2;         508;68;2022;ALL;non-disabled
Medway - Medway Middle;01770305;MATH;         289;55;          39;7;         250;47;         228;43;          13;2;         530;100;     503.3;          47.7;         507;65;2022;ALL;non-disabled
Medway - Medway Middle;01770305;SCI;         182;68;          27;10;         155;58;          81;30;           4;1;         267;99;     507.5;;;74;2022;ALL;non-disabled
Melrose - Herbert Clark Hoover;01780017;ELA;          81;58;          10;7;          71;51;          55;39;           4;3;         140;100;     503.1;          51.9;          78;63;2022;ALL;non-disabled
Melrose - Herbert Clark Hoover;01780017;MATH;          78;56;          15;11;          63;45;          51;37;          10;7;         139;99;     501.7;          56.3;          78;60;2022;ALL;non-disabled
Melrose - Herbert Clark Hoover;01780017;SCI;          23;59;           2;5;          21;54;          16;41;           0;0;          39;100;     506.5;;;71;2022;ALL;non-disabled
Melrose - Horace Mann;01780025;ELA;          85;76;          15;13;          70;63;          27;24;           0;0;         112;98;     511.2;          65.6;          71;88;2022;ALL;non-disabled
Melrose - Horace Mann;01780025;MATH;          83;74;          17;15;          66;59;          28;25;           1;1;         112;98;     512.3;          64.2;          71;88;2022;ALL;non-disabled
Melrose - Horace Mann;01780025;SCI;          28;76;           5;14;          23;62;           9;24;           0;0;          37;100;     511.2;;;83;2022;ALL;non-disabled
Melrose - Lincoln;01780020;ELA;          97;61;          18;11;          79;50;          58;37;           3;2;         158;99;     506.9;          62.2;         102;77;2022;ALL;non-disabled
Melrose - Lincoln;01780020;MATH;          92;58;           9;6;          83;53;          58;37;           8;5;         158;99;     504.0;          52.5;         102;67;2022;ALL;non-disabled
Melrose - Lincoln;01780020;SCI;          25;45;           7;13;          18;32;          26;46;           5;9;          56;97;     499.9;;;49;2022;ALL;non-disabled
Melrose - Melrose Middle;01780305;ELA;         442;64;          77;11;         365;53;         218;32;          30;4;         690;99;     507.0;          46.2;         651;77;2022;ALL;non-disabled
Melrose - Melrose Middle;01780305;MATH;         420;62;          48;7;         372;55;         238;35;          21;3;         679;98;     505.4;          42.5;         638;72;2022;ALL;non-disabled
Melrose - Melrose Middle;01780305;SCI;         152;73;          22;11;         130;63;          51;25;           4;2;         207;94;     509.5;;;79;2022;ALL;non-disabled
Melrose - Roosevelt;01780035;ELA;         130;83;          27;17;         103;66;          25;16;           2;1;         157;96;     513.2;          65.4;         104;92;2022;ALL;non-disabled
Melrose - Roosevelt;01780035;MATH;         117;72;          20;12;          97;60;          42;26;           4;2;         163;100;     510.2;          50.2;         107;84;2022;ALL;non-disabled
Melrose - Roosevelt;01780035;SCI;          46;73;          13;21;          33;52;          17;27;           0;0;          63;100;     513.4;;;88;2022;ALL;non-disabled
Melrose - Winthrop;01780050;ELA;         132;74;          32;18;         100;56;          43;24;           3;2;         178;98;     511.4;          61.5;         121;88;2022;ALL;non-disabled
Melrose - Winthrop;01780050;MATH;         131;74;          29;16;         102;58;          43;24;           3;2;         177;98;     512.6;          59.9;         121;89;2022;ALL;non-disabled
Melrose - Winthrop;01780050;SCI;          45;79;          13;23;          32;56;           9;16;           3;5;          57;98;     514.6;;;90;2022;ALL;non-disabled
Mendon-Upton - Henry P Clough;07100179;ELA;          45;41;           3;3;          42;39;          59;54;           5;5;         109;99;     497.5;          42.8;          55;42;2022;ALL;non-disabled
Mendon-Upton - Henry P Clough;07100179;MATH;          61;55;           7;6;          54;49;          45;41;           4;4;         110;100;     502.7;          53.6;          56;63;2022;ALL;non-disabled
Mendon-Upton - Memorial School;07100001;ELA;          97;59;           8;5;          89;54;          65;39;           3;2;         165;99;     503.0;          55.8;          78;63;2022;ALL;non-disabled
Mendon-Upton - Memorial School;07100001;MATH;         119;73;           5;3;         114;70;          44;27;           1;1;         164;99;     508.1;          70.4;          78;80;2022;ALL;non-disabled
Mendon-Upton - Miscoe Hill School;07100015;ELA;         257;51;          22;4;         235;47;         228;45;          20;4;         505;100;     499.9;          44.8;         490;51;2022;ALL;non-disabled
Mendon-Upton - Miscoe Hill School;07100015;MATH;         199;39;           9;2;         190;38;         295;58;          11;2;         505;100;     496.7;          45.4;         490;46;2022;ALL;non-disabled
Mendon-Upton - Miscoe Hill School;07100015;SCI;         162;61;          17;6;         145;54;          92;34;          13;5;         267;99;     503.6;;;61;2022;ALL;non-disabled
Methuen - Comprehensive Grammar School;01810050;ELA;         206;45;          40;9;         166;37;         197;43;          51;11;         454;100;     497.6;          49.8;         378;43;2022;ALL;non-disabled
Methuen - Comprehensive Grammar School;01810050;MATH;         166;37;          21;5;         145;32;         240;53;          48;11;         454;100;     494.3;          45.4;         376;38;2022;ALL;non-disabled
Methuen - Comprehensive Grammar School;01810050;SCI;          48;29;           3;2;          45;27;          94;56;          26;15;         168;99;     490.5;;;26;2022;ALL;non-disabled
Methuen - Donald P Timony Grammar;01810060;ELA;         199;32;          13;2;         186;30;         341;55;          85;14;         625;100;     491.5;          49.8;         508;24;2022;ALL;non-disabled
Methuen - Donald P Timony Grammar;01810060;MATH;         197;32;          24;4;         173;28;         361;58;          67;11;         625;100;     492.0;          53.9;         510;31;2022;ALL;non-disabled
Methuen - Donald P Timony Grammar;01810060;SCI;          67;34;           4;2;          63;32;          97;50;          31;16;         195;98;     490.7;;;26;2022;ALL;non-disabled
Methuen - Marsh Grammar School;01810030;ELA;         259;49;          28;5;         231;44;         228;43;          40;8;         527;100;     498.8;          50.7;         445;47;2022;ALL;non-disabled
Methuen - Marsh Grammar School;01810030;MATH;         212;40;          15;3;         197;37;         264;50;          51;10;         527;100;     494.9;          52.7;         442;40;2022;ALL;non-disabled
Methuen - Marsh Grammar School;01810030;SCI;          93;45;          14;7;          79;38;          99;48;          15;7;         207;100;     498.4;;;44;2022;ALL;non-disabled
Methuen - Tenney Grammar School;01810055;ELA;         196;31;          17;3;         179;28;         343;54;          94;15;         633;99;     490.8;          45.0;         513;22;2022;ALL;non-disabled
Methuen - Tenney Grammar School;01810055;MATH;         156;25;          12;2;         144;23;         382;60;          98;15;         636;100;     487.5;          45.2;         513;20;2022;ALL;non-disabled
Methuen - Tenney Grammar School;01810055;SCI;          64;28;           5;2;          59;26;         124;55;          37;16;         225;98;     488.7;;;22;2022;ALL;non-disabled
Middleborough - Henry B. Burkland Elementary School;01820008;ELA;         123;48;          10;4;         113;44;         123;48;          12;5;         258;100;     499.0;          49.7;         162;48;2022;ALL;non-disabled
Middleborough - Henry B. Burkland Elementary School;01820008;MATH;         102;39;           9;3;          93;36;         140;54;          17;7;         259;100;     496.3;          46.5;         164;44;2022;ALL;non-disabled
Middleborough - Henry B. Burkland Elementary School;01820008;SCI;          45;53;           9;11;          36;42;          39;46;           1;1;          85;99;     502.9;;;58;2022;ALL;non-disabled
Middleborough - John T. Nichols Middle;01820305;ELA;         236;43;          16;3;         220;40;         270;49;          47;8;         553;98;     495.3;          46.2;         504;35;2022;ALL;non-disabled
Middleborough - John T. Nichols Middle;01820305;MATH;         272;49;          32;6;         240;43;         259;46;          26;5;         557;99;     500.0;          47.3;         507;56;2022;ALL;non-disabled
Middleborough - John T. Nichols Middle;01820305;SCI;         113;54;          11;5;         102;49;          78;38;          17;8;         208;99;     499.7;;;48;2022;ALL;non-disabled
Middleborough - Mary K. Goode Elementary School;01820010;ELA;         104;37;           9;3;          95;34;         164;59;          12;4;         280;100;     496.5;          44.8;         192;39;2022;ALL;non-disabled
Middleborough - Mary K. Goode Elementary School;01820010;MATH;         139;50;          15;5;         124;44;         126;45;          15;5;         280;100;     500.1;          45.7;         192;56;2022;ALL;non-disabled
Middleborough - Mary K. Goode Elementary School;01820010;SCI;          43;42;           5;5;          38;37;          52;51;           7;7;         102;100;     497.9;;;43;2022;ALL;non-disabled
Middleton - Howe-Manning;01840005;ELA;         193;66;          32;11;         161;55;          91;31;          10;3;         294;100;     506.6;          55.1;         200;75;2022;ALL;non-disabled
Middleton - Howe-Manning;01840005;MATH;         183;62;          31;11;         152;52;         102;35;           9;3;         294;100;     506.7;          59.4;         201;75;2022;ALL;non-disabled
Middleton - Howe-Manning;01840005;SCI;          60;77;          13;17;          47;60;          18;23;           0;0;          78;100;     513.5;;;88;2022;ALL;non-disabled
Milford - Stacy Middle;01850305;ELA;         292;38;          49;6;         243;32;         345;45;         129;17;         766;100;     492.9;          45.9;         741;27;2022;ALL;non-disabled
Milford - Stacy Middle;01850305;MATH;         167;22;           6;1;         161;21;         474;62;         125;16;         766;100;     486.3;          35.8;         744;18;2022;ALL;non-disabled
Milford - Stacy Middle;01850305;SCI;          81;31;           4;2;          77;29;         149;57;          33;13;         263;100;     489.7;;;24;2022;ALL;non-disabled
Milford - Woodland;01850090;ELA;         272;39;          36;5;         236;34;         318;46;         100;14;         690;100;     493.9;          59.1;         462;31;2022;ALL;non-disabled
Milford - Woodland;01850090;MATH;         250;36;          24;3;         226;33;         349;51;          91;13;         690;100;     492.4;          48.1;         463;32;2022;ALL;non-disabled
Milford - Woodland;01850090;SCI;         121;49;          17;7;         104;42;         103;42;          24;10;         248;100;     499.2;;;46;2022;ALL;non-disabled
Millbury - Elmwood Street;01860017;ELA;          49;52;           1;1;          48;51;          43;46;           2;2;          94;100;     501.3;;;57;2022;ALL;non-disabled
Millbury - Elmwood Street;01860017;MATH;          47;51;           4;4;          43;47;          35;38;          10;11;          92;99;     499.7;;;55;2022;ALL;non-disabled
Millbury - Millbury Junior/Senior High;01860505;ELA;          92;47;           6;3;          86;44;          90;46;          13;7;         195;99;     497.6;          47.7;         188;43;2022;ALL;non-disabled
Millbury - Millbury Junior/Senior High;01860505;MATH;          70;36;           6;3;          64;33;         111;57;          14;7;         195;99;     495.1;          41.6;         188;41;2022;ALL;non-disabled
Millbury - Millbury Junior/Senior High;01860505;SCI;          53;55;           4;4;          49;51;          41;43;           2;2;          96;100;     502.2;;;56;2022;ALL;non-disabled
Millbury - Raymond E. Shaw Elementary;01860025;ELA;         140;54;          12;5;         128;49;         110;42;           9;3;         259;100;     500.2;          50.0;         251;53;2022;ALL;non-disabled
Millbury - Raymond E. Shaw Elementary;01860025;MATH;         143;55;           9;3;         134;52;         111;43;           5;2;         259;100;     502.1;          57.4;         251;61;2022;ALL;non-disabled
Millbury - Raymond E. Shaw Elementary;01860025;SCI;          40;55;           3;4;          37;51;          27;37;           6;8;          73;100;     501.3;;;54;2022;ALL;non-disabled
Millis - Clyde F Brown;01870005;ELA;         127;55;           9;4;         118;51;         100;43;           4;2;         231;100;     502.2;          50.7;         158;60;2022;ALL;non-disabled
Millis - Clyde F Brown;01870005;MATH;         127;55;          12;5;         115;50;         100;43;           4;2;         231;100;     502.9;          52.9;         158;64;2022;ALL;non-disabled
Millis - Clyde F Brown;01870005;SCI;          56;74;          14;18;          42;55;          20;26;           0;0;          76;100;     510.6;;;81;2022;ALL;non-disabled
Millis - Millis Middle;01870020;ELA;         142;65;          19;9;         123;56;          68;31;          10;5;         220;100;     505.6;          54.6;         209;73;2022;ALL;non-disabled
Millis - Millis Middle;01870020;MATH;         126;57;          22;10;         104;47;          83;38;          11;5;         220;100;     503.8;          54.6;         209;66;2022;ALL;non-disabled
Millis - Millis Middle;01870020;SCI;          42;64;           5;8;          37;56;          23;35;           1;2;          66;100;     505.2;;;67;2022;ALL;non-disabled
Milton - Charles S Pierce Middle;01890410;ELA;         453;60;          59;8;         394;53;         277;37;          19;3;         749;100;     504.9;          44.1;         726;70;2022;ALL;non-disabled
Milton - Charles S Pierce Middle;01890410;MATH;         475;64;          60;8;         415;55;         259;35;          14;2;         748;100;     506.0;          49.1;         727;73;2022;ALL;non-disabled
Milton - Charles S Pierce Middle;01890410;SCI;         172;78;          52;24;         120;55;          47;21;           1;0;         220;100;     514.2;;;89;2022;ALL;non-disabled
Milton - Collicot;01890005;ELA;         205;77;          40;15;         165;62;          60;22;           2;1;         267;99;     512.5;          66.2;         179;91;2022;ALL;non-disabled
Milton - Collicot;01890005;MATH;         211;79;          42;16;         169;63;          55;21;           1;0;         267;100;     514.4;          60.5;         179;91;2022;ALL;non-disabled
Milton - Collicot;01890005;SCI;          69;74;          22;24;          47;51;          24;26;           0;0;          93;100;     514.6;;;90;2022;ALL;non-disabled
Milton - Cunningham School;01890007;ELA;         162;71;          20;9;         142;63;          64;28;           1;0;         227;100;     509.4;          62.3;         152;84;2022;ALL;non-disabled
Milton - Cunningham School;01890007;MATH;         158;70;          37;16;         121;53;          65;29;           4;2;         227;100;     511.3;          62.2;         152;87;2022;ALL;non-disabled
Milton - Cunningham School;01890007;SCI;          73;87;          19;23;          54;64;          10;12;           1;1;          84;100;     518.4;;;95;2022;ALL;non-disabled
Milton - Glover;01890010;ELA;         185;69;          21;8;         164;61;          85;31;           0;0;         270;100;     508.3;          58.1;         162;81;2022;ALL;non-disabled
Milton - Glover;01890010;MATH;         193;72;          37;14;         156;58;          70;26;           5;2;         268;99;     510.9;          58.9;         160;86;2022;ALL;non-disabled
Milton - Glover;01890010;SCI;          62;78;          15;19;          47;59;          17;22;           0;0;          79;99;     514.9;;;90;2022;ALL;non-disabled
Milton - Tucker;01890020;ELA;         100;59;          10;6;          90;53;          63;37;           7;4;         170;100;     503.3;          57.3;         117;64;2022;ALL;non-disabled
Milton - Tucker;01890020;MATH;          95;56;          16;9;          79;46;          69;41;           6;4;         170;100;     504.6;          57.7;         117;69;2022;ALL;non-disabled
Milton - Tucker;01890020;SCI;          40;68;           6;10;          34;58;          16;27;           3;5;          59;100;     506.6;;;72;2022;ALL;non-disabled
Mohawk Trail - Buckland-Shelburne Regional;07170005;ELA;          49;43;           5;4;          44;38;          60;52;           6;5;         115;94;     498.5;          50.2;          73;46;2022;ALL;non-disabled
Mohawk Trail - Buckland-Shelburne Regional;07170005;MATH;          36;32;           0;0;          36;32;          62;55;          14;13;         112;92;     491.9;          47.0;          74;30;2022;ALL;non-disabled
Mohawk Trail - Buckland-Shelburne Regional;07170005;SCI;          11;41;           0;0;          11;41;          14;52;           2;7;          27;88;     497.9;;;43;2022;ALL;non-disabled
Mohawk Trail - Colrain Central;07170010;ELA;          11;35;           3;10;           8;26;          15;48;           5;16;          31;100;     494.2;          59.2;          20;32;2022;ALL;non-disabled
Mohawk Trail - Colrain Central;07170010;MATH;          14;45;           0;0;          14;45;          14;45;           3;10;          31;97;     496.1;          73.2;          20;44;2022;ALL;non-disabled
Mohawk Trail - Mohawk Trail Regional School;07170505;ELA;          28;36;           1;1;          27;35;          36;46;          14;18;          78;96;     491.6;          39.8;          72;24;2022;ALL;non-disabled
Mohawk Trail - Mohawk Trail Regional School;07170505;MATH;          34;43;           1;1;          33;42;          32;41;          13;16;          79;96;     492.8;          53.6;          73;33;2022;ALL;non-disabled
Mohawk Trail - Mohawk Trail Regional School;07170505;SCI;          10;32;           0;0;          10;32;          16;52;           5;16;          31;94;     489.4;;;24;2022;ALL;non-disabled
Mohawk Trail - Sanderson Academy;07170020;ELA;          25;50;           3;6;          22;44;          24;48;           1;2;          50;96;     499.7;          49.2;          26;50;2022;ALL;non-disabled
Mohawk Trail - Sanderson Academy;07170020;MATH;          19;38;           0;0;          19;38;          29;58;           2;4;          50;96;     494.5;          49.4;          25;39;2022;ALL;non-disabled
Mohawk Trail - Sanderson Academy;07170020;SCI;           7;50;           1;7;           6;43;           6;43;           1;7;          14;100;     504.2;;;64;2022;ALL;non-disabled
Monomoy Regional School District - Chatham Elementary School;07120001;ELA;          36;80;           7;16;          29;64;           9;20;           0;0;          45;100;     512.6;          58.6;          21;91;2022;ALL;non-disabled
Monomoy Regional School District - Chatham Elementary School;07120001;MATH;          28;62;           5;11;          23;51;          15;33;           2;4;          45;100;     506.1;          40.1;          21;74;2022;ALL;non-disabled
Monomoy Regional School District - Harwich Elementary School;07120002;ELA;          84;56;          17;11;          67;45;          62;42;           3;2;         149;100;     504.1;          54.4;          75;67;2022;ALL;non-disabled
Monomoy Regional School District - Harwich Elementary School;07120002;MATH;          80;54;           8;5;          72;48;          66;44;           3;2;         149;100;     502.4;          56.7;          75;62;2022;ALL;non-disabled
Monomoy Regional School District - Monomoy Regional High School;07120515;ELA;          67;55;          10;8;          57;47;          42;34;          13;11;         122;98;     500.8;          49.1;         112;55;2022;ALL;non-disabled
Monomoy Regional School District - Monomoy Regional High School;07120515;MATH;          35;28;           2;2;          33;27;          78;63;          10;8;         123;100;     491.2;          26.5;         111;28;2022;ALL;non-disabled
Monomoy Regional School District - Monomoy Regional High School;07120515;SCI;          68;55;           8;7;          60;49;          51;41;           4;3;         123;100;     502.5;;;57;2022;ALL;non-disabled
Monomoy Regional School District - Monomoy Regional Middle School;07120315;ELA;         202;56;          44;12;         158;44;         143;40;          17;5;         362;99;     503.7;          55.7;         323;65;2022;ALL;non-disabled
Monomoy Regional School District - Monomoy Regional Middle School;07120315;MATH;         222;62;          32;9;         190;53;         129;36;           5;1;         356;97;     505.3;          56.7;         318;71;2022;ALL;non-disabled
Monomoy Regional School District - Monomoy Regional Middle School;07120315;SCI;          64;61;          11;10;          53;50;          38;36;           3;3;         105;96;     504.2;;;64;2022;ALL;non-disabled
Monson - Granite Valley School;01910030;ELA;          95;47;           8;4;          87;43;         102;51;           4;2;         201;100;     500.2;          47.2;         145;53;2022;ALL;non-disabled
Monson - Granite Valley School;01910030;MATH;          59;29;           1;0;          58;29;         124;62;          18;9;         201;100;     489.9;          44.9;         145;25;2022;ALL;non-disabled
Monson - Granite Valley School;01910030;SCI;          23;49;           3;6;          20;43;          24;51;           0;0;          47;98;     501.2;;;53;2022;ALL;non-disabled
Monson - Monson High School;01910505;ELA;          41;43;           3;3;          38;40;          46;48;           8;8;          95;98;     495.7;          37.4;          92;36;2022;ALL;non-disabled
Monson - Monson High School;01910505;MATH;          34;36;           3;3;          31;33;          54;57;           7;7;          95;98;     493.9;          52.4;          92;37;2022;ALL;non-disabled
Monson - Monson High School;01910505;SCI;          19;41;           0;0;          19;41;          24;52;           3;7;          46;96;     495.5;;;37;2022;ALL;non-disabled
Mount Greylock - Lanesborough Elementary;07150005;ELA;          49;57;          12;14;          37;43;          37;43;           0;0;          86;100;     506.7;          60.1;          58;76;2022;ALL;non-disabled
Mount Greylock - Lanesborough Elementary;07150005;MATH;          56;65;           9;10;          47;55;          28;33;           2;2;          86;100;     505.7;          54.6;          58;72;2022;ALL;non-disabled
Mount Greylock - Lanesborough Elementary;07150005;SCI;          13;50;           4;15;           9;35;          11;42;           2;8;          26;100;     501.9;;;55;2022;ALL;non-disabled
Mount Greylock - Mt Greylock Regional High;07150505;ELA;         101;73;          29;21;          72;52;          33;24;           5;4;         139;99;     511.1;          57.0;         125;88;2022;ALL;non-disabled
Mount Greylock - Mt Greylock Regional High;07150505;MATH;          81;60;          19;14;          62;46;          50;37;           5;4;         136;97;     506.1;          40.9;         123;74;2022;ALL;non-disabled
Mount Greylock - Mt Greylock Regional High;07150505;SCI;          39;62;           8;13;          31;49;          20;32;           4;6;          63;97;     504.9;;;66;2022;ALL;non-disabled
Mount Greylock - Williamstown Elementary;07150010;ELA;         165;77;          29;14;         136;64;          47;22;           1;0;         213;100;     511.5;          57.5;         141;89;2022;ALL;non-disabled
Mount Greylock - Williamstown Elementary;07150010;MATH;         156;74;          26;12;         130;61;          49;23;           7;3;         212;100;     510.1;          45.7;         141;84;2022;ALL;non-disabled
Mount Greylock - Williamstown Elementary;07150010;SCI;          44;85;          11;21;          33;63;           8;15;           0;0;          52;100;     516.7;;;93;2022;ALL;non-disabled
Mystic Valley Regional Charter (District) - Mystic Valley Regional Charter School;04700105;ELA;         442;65;          77;11;         365;53;         232;34;          11;2;         685;100;     507.6;          56.8;         522;79;2022;ALL;non-disabled
Mystic Valley Regional Charter (District) - Mystic Valley Regional Charter School;04700105;MATH;         438;64;          88;13;         350;51;         233;34;          14;2;         685;100;     507.3;          51.2;         522;78;2022;ALL;non-disabled
Mystic Valley Regional Charter (District) - Mystic Valley Regional Charter School;04700105;SCI;         122;55;          12;5;         110;50;          93;42;           7;3;         222;100;     502.0;;;56;2022;ALL;non-disabled
Nahant - Johnson;01960010;ELA;          26;57;           1;2;          25;54;          19;41;           1;2;          46;100;     502.5;          57.2;          34;62;2022;ALL;non-disabled
Nahant - Johnson;01960010;MATH;          30;65;           4;9;          26;57;          14;30;           2;4;          46;100;     508.8;          67.7;          34;82;2022;ALL;non-disabled
Nahant - Johnson;01960010;SCI;          11;85;           2;15;           9;69;           1;8;           1;8;          13;100;     512.2;;;85;2022;ALL;non-disabled
Nantucket - Cyrus Peirce;01970010;ELA;         132;40;          16;5;         116;35;         156;47;          41;12;         329;99;     494.2;          49.3;         311;32;2022;ALL;non-disabled
Nantucket - Cyrus Peirce;01970010;MATH;          90;27;           6;2;          84;26;         201;61;          38;12;         329;99;     490.2;          47.3;         309;26;2022;ALL;non-disabled
Nantucket - Cyrus Peirce;01970010;SCI;          63;53;           6;5;          57;48;          47;39;          10;8;         120;99;     499.2;;;46;2022;ALL;non-disabled
Nantucket - Nantucket Intermediate School;01970020;ELA;          82;34;           2;1;          80;33;         130;54;          29;12;         241;99;     491.4;          47.0;         148;23;2022;ALL;non-disabled
Nantucket - Nantucket Intermediate School;01970020;MATH;          78;32;           5;2;          73;30;         138;57;          26;11;         242;100;     491.9;          53.0;         148;30;2022;ALL;non-disabled
Nantucket - Nantucket Intermediate School;01970020;SCI;          26;38;           2;3;          24;35;          37;54;           5;7;          68;100;     495.1;;;36;2022;ALL;non-disabled
Narragansett - Narragansett Middle;07200305;ELA;          86;34;           6;2;          80;31;         151;59;          18;7;         255;100;     494.0;          51.2;         245;31;2022;ALL;non-disabled
Narragansett - Narragansett Middle;07200305;MATH;          91;36;           8;3;          83;33;         144;56;          20;8;         255;100;     494.7;          49.9;         245;39;2022;ALL;non-disabled
Narragansett - Narragansett Middle;07200305;SCI;          37;45;           3;4;          34;41;          40;48;           6;7;          83;100;     497.5;;;42;2022;ALL;non-disabled
Narragansett - Narragansett Regional High;07200505;ELA;          32;36;           3;3;          29;33;          47;53;          10;11;          89;98;     494.1;          44.8;          83;32;2022;ALL;non-disabled
Narragansett - Narragansett Regional High;07200505;MATH;          19;21;           4;4;          15;17;          66;74;           4;4;          89;98;     492.6;          42.6;          83;33;2022;ALL;non-disabled
Narragansett - Narragansett Regional High;07200505;SCI;          29;32;           2;2;          27;30;          55;61;           6;7;          90;99;     495.0;;;36;2022;ALL;non-disabled
Narragansett - Templeton Elementary School;07200020;ELA;          64;38;           2;1;          62;36;          92;54;          14;8;         170;100;     493.7;          55.8;          80;30;2022;ALL;non-disabled
Narragansett - Templeton Elementary School;07200020;MATH;          61;36;           6;4;          55;32;          76;45;          33;19;         170;100;     491.5;          39.7;          80;30;2022;ALL;non-disabled
Nashoba - Center School;07250020;ELA;         160;84;          26;14;         134;71;          29;15;           1;1;         190;99;     513.7;          61.8;         117;93;2022;ALL;non-disabled
Nashoba - Center School;07250020;MATH;         148;78;          15;8;         133;70;          40;21;           2;1;         190;100;     511.2;          54.6;         117;87;2022;ALL;non-disabled
Nashoba - Center School;07250020;SCI;          59;83;          17;24;          42;59;          12;17;           0;0;          71;100;     518.5;;;96;2022;ALL;non-disabled
Nashoba - Florence Sawyer School;07250025;ELA;         267;71;          30;8;         237;63;         103;28;           4;1;         374;100;     508.4;          45.6;         300;81;2022;ALL;non-disabled
Nashoba - Florence Sawyer School;07250025;MATH;         271;72;          34;9;         237;63;         100;27;           3;1;         374;100;     509.6;          50.6;         301;83;2022;ALL;non-disabled
