School Name;School Code;Subject;M+E #;M+E %;E #;E %;M #;M %;PM #;PM %;NM #;NM %;No. of Students Included;Part. Rate %;Avg. Scaled Score;SGP;Included In SGP;Ach. PCTL;year;grade;student_group
Millbury - Millbury Junior/Senior High;01860505;MATH;          25;25;           1;1;          24;24;          52;51;          24;24;         101;100;     486.6;          43.1;          97;53;2022;ALL;low-income
Millbury - Millbury Junior/Senior High;01860505;SCI;          18;42;           2;5;          16;37;          19;44;           6;14;          43;100;     493.2;;;76;2022;ALL;low-income
Millbury - Raymond E. Shaw Elementary;01860025;ELA;          36;28;           1;1;          35;27;          66;52;          26;20;         128;99;     487.2;          46.6;         121;46;2022;ALL;low-income
Millbury - Raymond E. Shaw Elementary;01860025;MATH;          40;31;           2;2;          38;30;          69;54;          19;15;         128;100;     489.7;          56.9;         122;67;2022;ALL;low-income
Millbury - Raymond E. Shaw Elementary;01860025;SCI;          11;29;           0;0;          11;29;          17;45;          10;26;          38;100;     488.5;;;57;2022;ALL;low-income
Millis - Clyde F Brown;01870005;ELA;          13;25;           3;6;          10;19;          32;60;           8;15;          53;100;     490.5;          45.9;          33;64;2022;ALL;low-income
Millis - Clyde F Brown;01870005;MATH;          17;32;           0;0;          17;32;          30;57;           6;11;          53;100;     491.2;          46.2;          33;74;2022;ALL;low-income
Millis - Clyde F Brown;01870005;SCI;           8;42;           2;11;           6;32;           8;42;           3;16;          19;100;     494.9;;;83;2022;ALL;low-income
Millis - Millis Middle;01870020;ELA;          20;43;           1;2;          19;40;          21;45;           6;13;          47;98;     492.7;          55.1;          46;75;2022;ALL;low-income
Millis - Millis Middle;01870020;MATH;          19;40;           0;0;          19;40;          19;40;           9;19;          47;98;     491.7;          53.0;          46;76;2022;ALL;low-income
Millis - Millis Middle;01870020;SCI;           5;38;           0;0;           5;38;           7;54;           1;8;          13;100;     494.0;;;79;2022;ALL;low-income
Milton - Charles S Pierce Middle;01890410;ELA;          32;24;           3;2;          29;22;          70;52;          32;24;         134;99;     486.0;          39.0;         123;40;2022;ALL;low-income
Milton - Charles S Pierce Middle;01890410;MATH;          42;31;           1;1;          41;31;          61;46;          31;23;         134;99;     487.2;          48.3;         124;56;2022;ALL;low-income
Milton - Charles S Pierce Middle;01890410;SCI;          18;43;           5;12;          13;31;          15;36;           9;21;          42;98;     496.2;;;87;2022;ALL;low-income
Milton - Collicot;01890005;ELA;          12;40;           1;3;          11;37;          10;33;           8;27;          30;97;     497.6;;          19;92;2022;ALL;low-income
Milton - Collicot;01890005;MATH;          13;43;           1;3;          12;40;           9;30;           8;27;          30;100;     496.6;;          19;90;2022;ALL;low-income
Milton - Cunningham School;01890007;ELA;          11;33;           2;6;           9;27;          14;42;           8;24;          33;100;     493.4;;          19;78;2022;ALL;low-income
Milton - Cunningham School;01890007;MATH;          11;33;           1;3;          10;30;          15;45;           7;21;          33;100;     494.1;;          19;84;2022;ALL;low-income
Milton - Cunningham School;01890007;SCI;           8;57;           0;0;           8;57;           3;21;           3;21;          14;100;     498.0;;;90;2022;ALL;low-income
Milton - Glover;01890010;ELA;          12;30;           1;3;          11;28;          26;65;           2;5;          40;100;     493.0;          50.6;          25;76;2022;ALL;low-income
Milton - Glover;01890010;MATH;          10;25;           0;0;          10;25;          24;60;           6;15;          40;100;     487.6;          53.1;          25;58;2022;ALL;low-income
Milton - Glover;01890010;SCI;           7;44;           0;0;           7;44;           7;44;           2;13;          16;100;     493.7;;;78;2022;ALL;low-income
Milton - Tucker;01890020;ELA;          15;28;           2;4;          13;24;          26;48;          13;24;          54;95;     487.3;          49.5;          33;47;2022;ALL;low-income
Milton - Tucker;01890020;MATH;          11;20;           2;4;           9;17;          33;61;          10;19;          54;95;     486.7;          50.6;          32;53;2022;ALL;low-income
Milton - Tucker;01890020;SCI;           3;30;           1;10;           2;20;           5;50;           2;20;          10;83;     486.1;;;47;2022;ALL;low-income
Mohawk Trail - Buckland-Shelburne Regional;07170005;ELA;          18;28;           2;3;          16;25;          37;57;          10;15;          65;94;     491.5;          52.8;          37;69;2022;ALL;low-income
Mohawk Trail - Buckland-Shelburne Regional;07170005;MATH;          10;16;           0;0;          10;16;          35;56;          17;27;          62;90;     481.9;          46.0;          37;31;2022;ALL;low-income
Mohawk Trail - Buckland-Shelburne Regional;07170005;SCI;           6;43;           0;0;           6;43;           6;43;           2;14;          14;88;     497.2;;;88;2022;ALL;low-income
Mohawk Trail - Colrain Central;07170010;ELA;           7;26;           1;4;           6;22;          14;52;           6;22;          27;100;     489.8;;          13;60;2022;ALL;low-income
Mohawk Trail - Colrain Central;07170010;MATH;          12;44;           0;0;          12;44;           7;26;           8;30;          27;100;     490.9;;          13;73;2022;ALL;low-income
Mohawk Trail - Mohawk Trail Regional School;07170505;ELA;           8;14;           1;2;           7;12;          29;51;          20;35;          57;94;     479.5;          39.7;          53;14;2022;ALL;low-income
Mohawk Trail - Mohawk Trail Regional School;07170505;MATH;          14;23;           1;2;          13;22;          29;48;          17;28;          60;95;     483.1;          54.3;          53;37;2022;ALL;low-income
Mohawk Trail - Mohawk Trail Regional School;07170505;SCI;           2;10;           0;0;           2;10;          12;60;           6;30;          20;83;     479.0;;;21;2022;ALL;low-income
Mohawk Trail - Sanderson Academy;07170020;ELA;           5;23;           0;0;           5;23;          14;64;           3;14;          22;92;     487.6;;          11;48;2022;ALL;low-income
Mohawk Trail - Sanderson Academy;07170020;MATH;           3;14;           0;0;           3;14;          15;68;           4;18;          22;92;     484.2;;           9;42;2022;ALL;low-income
Monomoy Regional School District - Chatham Elementary School;07120001;ELA;          15;60;           1;4;          14;56;           9;36;           1;4;          25;100;     503.9;;          11;98;2022;ALL;low-income
Monomoy Regional School District - Chatham Elementary School;07120001;MATH;           9;36;           0;0;           9;36;          11;44;           5;20;          25;100;     491.2;;          11;74;2022;ALL;low-income
Monomoy Regional School District - Harwich Elementary School;07120002;ELA;          28;34;           2;2;          26;31;          44;53;          11;13;          83;99;     494.1;          49.2;          45;80;2022;ALL;low-income
Monomoy Regional School District - Harwich Elementary School;07120002;MATH;          32;38;           3;4;          29;35;          40;48;          12;14;          84;100;     495.1;          60.9;          45;87;2022;ALL;low-income
Monomoy Regional School District - Monomoy Regional High School;07120515;ELA;          20;36;           2;4;          18;32;          28;50;           8;14;          56;98;     494.2;          50.2;          49;80;2022;ALL;low-income
Monomoy Regional School District - Monomoy Regional High School;07120515;MATH;          10;18;           2;4;           8;14;          38;67;           9;16;          57;100;     487.6;          32.1;          49;58;2022;ALL;low-income
Monomoy Regional School District - Monomoy Regional High School;07120515;SCI;          22;39;           2;4;          20;35;          32;56;           3;5;          57;100;     498.7;;;91;2022;ALL;low-income
Monomoy Regional School District - Monomoy Regional Middle School;07120315;ELA;          66;33;           9;4;          57;28;         101;50;          34;17;         201;99;     491.4;          50.1;         170;68;2022;ALL;low-income
Monomoy Regional School District - Monomoy Regional Middle School;07120315;MATH;          74;37;          10;5;          64;32;          99;50;          25;13;         198;96;     492.9;          53.3;         169;81;2022;ALL;low-income
Monomoy Regional School District - Monomoy Regional Middle School;07120315;SCI;          25;37;           2;3;          23;34;          31;46;          12;18;          68;97;     490.3;;;65;2022;ALL;low-income
Monson - Granite Valley School;01910030;ELA;          42;33;           3;2;          39;30;          64;50;          23;18;         129;99;     491.9;          43.1;          86;72;2022;ALL;low-income
Monson - Granite Valley School;01910030;MATH;          23;18;           0;0;          23;18;          73;57;          33;26;         129;99;     480.9;          37.1;          87;27;2022;ALL;low-income
Monson - Granite Valley School;01910030;SCI;          12;35;           0;0;          12;35;          21;62;           1;3;          34;97;     494.0;;;79;2022;ALL;low-income
Monson - Monson High School;01910505;ELA;          19;29;           0;0;          19;29;          28;42;          19;29;          66;97;     486.6;          41.1;          61;43;2022;ALL;low-income
Monson - Monson High School;01910505;MATH;          10;15;           0;0;          10;15;          38;58;          18;27;          66;97;     481.7;          50.4;          61;30;2022;ALL;low-income
Monson - Monson High School;01910505;SCI;           7;21;           0;0;           7;21;          22;67;           4;12;          33;95;     489.5;;;62;2022;ALL;low-income
Mount Greylock - Lanesborough Elementary;07150005;ELA;          24;46;           4;8;          20;38;          26;50;           2;4;          52;100;     501.2;          52.2;          37;97;2022;ALL;low-income
Mount Greylock - Lanesborough Elementary;07150005;MATH;          25;48;           3;6;          22;42;          23;44;           4;8;          52;100;     498.3;          52.6;          38;94;2022;ALL;low-income
Mount Greylock - Lanesborough Elementary;07150005;SCI;           7;47;           3;20;           4;27;           7;47;           1;7;          15;100;     501.3;;;95;2022;ALL;low-income
Mount Greylock - Mt Greylock Regional High;07150505;ELA;          16;37;           1;2;          15;35;          22;51;           5;12;          43;98;     491.8;          48.9;          37;71;2022;ALL;low-income
Mount Greylock - Mt Greylock Regional High;07150505;MATH;          10;23;           1;2;           9;21;          28;65;           5;12;          43;98;     488.4;          48.3;          37;62;2022;ALL;low-income
Mount Greylock - Mt Greylock Regional High;07150505;SCI;           5;28;           0;0;           5;28;          10;56;           3;17;          18;100;     485.4;;;44;2022;ALL;low-income
Mount Greylock - Williamstown Elementary;07150010;ELA;          18;33;           1;2;          17;31;          27;49;          10;18;          55;100;     490.1;          39.2;          36;62;2022;ALL;low-income
Mount Greylock - Williamstown Elementary;07150010;MATH;          19;35;           3;5;          16;29;          23;42;          13;24;          55;100;     489.2;          32.7;          36;65;2022;ALL;low-income
Mount Greylock - Williamstown Elementary;07150010;SCI;           3;21;           0;0;           3;21;           9;64;           2;14;          14;100;     490.1;;;64;2022;ALL;low-income
Mystic Valley Regional Charter (District) - Mystic Valley Regional Charter School;04700105;ELA;         137;50;          14;5;         123;45;         123;45;          16;6;         276;99;     499.7;          51.5;         203;96;2022;ALL;low-income
Mystic Valley Regional Charter (District) - Mystic Valley Regional Charter School;04700105;MATH;         134;49;          18;7;         116;42;         129;47;          13;5;         276;100;     499.6;          50.1;         202;96;2022;ALL;low-income
Mystic Valley Regional Charter (District) - Mystic Valley Regional Charter School;04700105;SCI;          29;39;           1;1;          28;38;          36;49;           9;12;          74;100;     493.7;;;78;2022;ALL;low-income
Nahant - Johnson;01960010;ELA;           6;32;           1;5;           5;26;          12;63;           1;5;          19;100;     495.5;;          13;90;2022;ALL;low-income
Nahant - Johnson;01960010;MATH;           7;37;           1;5;           6;32;          10;53;           2;11;          19;100;     496.9;;          13;90;2022;ALL;low-income
Nantucket - Cyrus Peirce;01970010;ELA;          38;23;           2;1;          36;22;          81;50;          44;27;         163;99;     483.7;          48.0;         154;29;2022;ALL;low-income
Nantucket - Cyrus Peirce;01970010;MATH;          21;13;           1;1;          20;12;          96;59;          46;28;         163;99;     481.0;          44.6;         153;28;2022;ALL;low-income
Nantucket - Cyrus Peirce;01970010;SCI;          11;24;           1;2;          10;22;          26;57;           9;20;          46;100;     488.1;;;55;2022;ALL;low-income
Nantucket - Nantucket Intermediate School;01970020;ELA;          29;19;           0;0;          29;19;          88;56;          39;25;         156;99;     483.1;          46.6;          98;27;2022;ALL;low-income
Nantucket - Nantucket Intermediate School;01970020;MATH;          32;21;           3;2;          29;19;          89;57;          35;22;         156;100;     484.1;          48.8;          98;41;2022;ALL;low-income
Nantucket - Nantucket Intermediate School;01970020;SCI;          11;24;           0;0;          11;24;          24;53;          10;22;          45;100;     484.9;;;42;2022;ALL;low-income
Narragansett - Narragansett Middle;07200305;ELA;          25;18;           3;2;          22;15;          78;55;          39;27;         142;99;     482.1;          47.2;         134;23;2022;ALL;low-income
Narragansett - Narragansett Middle;07200305;MATH;          29;20;           3;2;          26;18;          76;54;          37;26;         142;100;     483.6;          47.4;         134;39;2022;ALL;low-income
Narragansett - Narragansett Middle;07200305;SCI;          15;28;           2;4;          13;25;          27;51;          11;21;          53;100;     486.5;;;49;2022;ALL;low-income
Narragansett - Narragansett Regional High;07200505;ELA;           9;16;           0;0;           9;16;          31;55;          16;29;          56;93;     484.1;          38.1;          51;31;2022;ALL;low-income
Narragansett - Narragansett Regional High;07200505;MATH;           6;10;           2;3;           4;7;          41;71;          11;19;          58;97;     485.8;          45.5;          53;49;2022;ALL;low-income
Narragansett - Narragansett Regional High;07200505;SCI;           9;15;           0;0;           9;15;          37;63;          13;22;          59;98;     487.3;;;53;2022;ALL;low-income
Narragansett - Templeton Elementary School;07200020;ELA;          21;21;           0;0;          21;21;          50;51;          27;28;          98;100;     482.0;          40.4;          37;22;2022;ALL;low-income
Narragansett - Templeton Elementary School;07200020;MATH;          22;22;           2;2;          20;20;          32;33;          44;45;          98;100;     478.6;          36.2;          37;20;2022;ALL;low-income
Nashoba - Center School;07250020;ELA;          11;52;           2;10;           9;43;           7;33;           3;14;          21;100;     501.0;;           8;97;2022;ALL;low-income
Nashoba - Center School;07250020;MATH;          10;48;           1;5;           9;43;           7;33;           4;19;          21;100;     490.8;;           8;72;2022;ALL;low-income
Nashoba - Florence Sawyer School;07250025;ELA;          20;48;           1;2;          19;45;          17;40;           5;12;          42;98;     493.1;          44.9;          30;77;2022;ALL;low-income
Nashoba - Florence Sawyer School;07250025;MATH;          14;33;           1;2;          13;30;          20;47;           9;21;          43;100;     490.9;          46.9;          30;73;2022;ALL;low-income
Nashoba - Florence Sawyer School;07250025;SCI;           6;38;           2;13;           4;25;           7;44;           3;19;          16;100;     497.3;;;89;2022;ALL;low-income
Nashoba - Hale;07250310;ELA;           8;35;           3;13;           5;22;          15;65;           0;0;          23;100;     497.9;          51.8;          20;92;2022;ALL;low-income
Nashoba - Hale;07250310;MATH;           9;39;           2;9;           7;30;          12;52;           2;9;          23;100;     496.8;          47.3;          20;91;2022;ALL;low-income
Nashoba - Luther Burbank Middle School;07250305;ELA;          27;42;           7;11;          20;31;          25;39;          12;19;          64;99;     497.0;          51.5;          58;90;2022;ALL;low-income
Nashoba - Luther Burbank Middle School;07250305;MATH;          24;38;           3;5;          21;33;          34;53;           6;9;          64;99;     496.9;          57.0;          58;91;2022;ALL;low-income
Nashoba - Luther Burbank Middle School;07250305;SCI;          11;41;           1;4;          10;37;          14;52;           2;7;          27;100;     498.3;;;90;2022;ALL;low-income
Nashoba - Mary Rowlandson Elementary;07250010;ELA;          18;35;           4;8;          14;27;          24;46;          10;19;          52;100;     491.8;          52.3;          39;71;2022;ALL;low-income
Nashoba - Mary Rowlandson Elementary;07250010;MATH;          16;31;           3;6;          13;25;          28;54;           8;15;          52;98;     491.1;          50.2;          39;74;2022;ALL;low-income
Nashoba - Mary Rowlandson Elementary;07250010;SCI;           8;36;           1;5;           7;32;           8;36;           6;27;          22;100;     490.5;;;66;2022;ALL;low-income
Natick - Bennett-Hemenway;01980005;ELA;           7;30;           0;0;           7;30;          13;57;           3;13;          23;100;     490.6;;          11;65;2022;ALL;low-income
Natick - Bennett-Hemenway;01980005;MATH;           7;32;           1;5;           6;27;          10;45;           5;23;          22;100;     485.9;;          10;49;2022;ALL;low-income
Natick - Brown;01980010;ELA;          12;46;           3;12;           9;35;           8;31;           6;23;          26;100;     498.4;;          15;93;2022;ALL;low-income
Natick - Brown;01980010;MATH;          13;50;           3;12;          10;38;           8;31;           5;19;          26;100;     498.6;;          15;95;2022;ALL;low-income
Natick - J F Kennedy Middle School;01980305;ELA;          47;42;           6;5;          41;37;          39;35;          26;23;         112;99;     490.4;          51.2;         107;64;2022;ALL;low-income
Natick - J F Kennedy Middle School;01980305;MATH;          39;35;           3;3;          36;32;          50;45;          23;21;         112;99;     490.0;          50.2;         106;69;2022;ALL;low-income
Natick - J F Kennedy Middle School;01980305;SCI;          12;24;           1;2;          11;22;          26;51;          13;25;          51;100;     484.5;;;40;2022;ALL;low-income
Natick - Johnson;01980031;ELA;           4;22;           0;0;           4;22;          12;67;           2;11;          18;100;     489.6;;          11;59;2022;ALL;low-income
Natick - Johnson;01980031;MATH;           6;33;           0;0;           6;33;          11;61;           1;6;          18;100;     489.1;;          11;65;2022;ALL;low-income
Natick - Lilja Elementary;01980035;ELA;          12;40;           0;0;          12;40;          15;50;           3;10;          30;100;     495.0;;          15;84;2022;ALL;low-income
Natick - Lilja Elementary;01980035;MATH;           8;27;           0;0;           8;27;          16;53;           6;20;          30;100;     486.8;;          15;54;2022;ALL;low-income
Natick - Wilson Middle;01980310;ELA;          51;43;           7;6;          44;37;          48;40;          21;18;         120;99;     493.3;          50.5;         115;78;2022;ALL;low-income
Natick - Wilson Middle;01980310;MATH;          47;39;           7;6;          40;33;          52;43;          21;18;         120;99;     492.3;          61.4;         115;78;2022;ALL;low-income
Natick - Wilson Middle;01980310;SCI;          20;38;           4;8;          16;31;          22;42;          10;19;          52;98;     492.7;;;74;2022;ALL;low-income
Nauset - Nauset Regional Middle;06600305;ELA;          70;34;           9;4;          61;29;          96;46;          42;20;         208;95;     491.1;          45.7;         175;67;2022;ALL;low-income
Nauset - Nauset Regional Middle;06600305;MATH;          64;32;           7;4;          57;29;         102;52;          32;16;         198;91;     490.8;          46.8;         168;72;2022;ALL;low-income
Nauset - Nauset Regional Middle;06600305;SCI;          22;35;           2;3;          20;32;          25;40;          15;24;          62;86;     489.0;;;59;2022;ALL;low-income
Needham - Broadmeadow;01990005;ELA;           8;36;           1;5;           7;32;           9;41;           5;23;          22;100;     489.9;;          12;61;2022;ALL;low-income
Needham - Broadmeadow;01990005;MATH;           6;27;           0;0;           6;27;           9;41;           7;32;          22;100;     486.1;;          12;50;2022;ALL;low-income
Needham - Broadmeadow;01990005;SCI;           5;50;           1;10;           4;40;           2;20;           3;30;          10;100;     492.5;;;73;2022;ALL;low-income
Needham - High Rock School;01990410;ELA;          13;38;           3;9;          10;29;          17;50;           4;12;          34;97;     496.2;          57.4;          30;88;2022;ALL;low-income
Needham - High Rock School;01990410;MATH;          14;41;           2;6;          12;35;          19;56;           1;3;          34;97;     498.1;          70.6;          29;94;2022;ALL;low-income
Needham - John Eliot;01990020;ELA;          13;35;           3;8;          10;27;          19;51;           5;14;          37;100;     492.7;          53.2;          29;75;2022;ALL;low-income
Needham - John Eliot;01990020;MATH;           7;19;           1;3;           6;16;          24;65;           6;16;          37;100;     484.3;          36.7;          29;42;2022;ALL;low-income
Needham - John Eliot;01990020;SCI;           5;36;           0;0;           5;36;           8;57;           1;7;          14;100;     493.8;;;78;2022;ALL;low-income
Needham - Newman Elementary;01990050;ELA;           9;32;           0;0;           9;32;          15;54;           4;14;          28;97;     491.3;          50.0;          20;68;2022;ALL;low-income
Needham - Newman Elementary;01990050;MATH;           7;25;           0;0;           7;25;          13;46;           8;29;          28;97;     485.7;          59.8;          20;48;2022;ALL;low-income
Needham - Pollard Middle;01990405;ELA;          35;46;           3;4;          32;42;          31;41;          10;13;          76;98;     494.9;          58.9;          72;84;2022;ALL;low-income
Needham - Pollard Middle;01990405;MATH;          31;41;           5;7;          26;35;          35;47;           9;12;          75;98;     496.1;          66.1;          71;89;2022;ALL;low-income
Needham - Pollard Middle;01990405;SCI;          15;37;           2;5;          13;32;          19;46;           7;17;          41;91;     494.4;;;81;2022;ALL;low-income
Needham - Sunita L. Williams Elementary;01990035;ELA;           3;16;           1;5;           2;11;          15;79;           1;5;          19;100;     488.8;;          11;55;2022;ALL;low-income
Needham - Sunita L. Williams Elementary;01990035;MATH;           7;37;           0;0;           7;37;           8;42;           4;21;          19;100;     490.4;;          11;70;2022;ALL;low-income
Needham - William Mitchell;01990040;ELA;           3;17;           0;0;           3;17;           8;44;           7;39;          18;100;     477.2;;          10;8;2022;ALL;low-income
Needham - William Mitchell;01990040;MATH;           0;0;           0;0;           0;0;           9;50;           9;50;          18;100;     467.8;;          10;3;2022;ALL;low-income
Neighborhood House Charter (District) - Neighborhood House Charter School;04440205;ELA;          58;26;           5;2;          53;23;         105;46;          63;28;         226;100;     485.5;          55.6;         156;40;2022;ALL;low-income
Neighborhood House Charter (District) - Neighborhood House Charter School;04440205;MATH;          42;19;           1;0;          41;18;         123;55;          59;26;         224;99;     483.8;          55.2;         158;44;2022;ALL;low-income
Neighborhood House Charter (District) - Neighborhood House Charter School;04440205;SCI;          20;23;           0;0;          20;23;          42;48;          26;30;          88;99;     483.3;;;39;2022;ALL;low-income
New Bedford - Abraham Lincoln;02010095;ELA;          70;24;           3;1;          67;23;         153;53;          64;22;         287;100;     485.9;          41.6;         179;40;2022;ALL;low-income
New Bedford - Abraham Lincoln;02010095;MATH;         102;36;           3;1;          99;34;         143;50;          42;15;         287;100;     489.7;          44.7;         179;67;2022;ALL;low-income
New Bedford - Abraham Lincoln;02010095;SCI;          12;15;           0;0;          12;15;          53;65;          17;21;          82;99;     481.1;;;28;2022;ALL;low-income
New Bedford - Alfred J Gomes;02010063;ELA;          23;10;           0;0;          23;10;         129;58;          72;32;         224;100;     478.4;          36.6;         143;11;2022;ALL;low-income
New Bedford - Alfred J Gomes;02010063;MATH;          28;13;           2;1;          26;12;         132;59;          64;29;         224;100;     480.4;          43.2;         143;25;2022;ALL;low-income
New Bedford - Alfred J Gomes;02010063;SCI;           5;6;           0;0;           5;6;          41;49;          37;45;          83;100;     473.2;;;8;2022;ALL;low-income
New Bedford - Betsey B Winslow;02010140;ELA;          20;25;           1;1;          19;24;          38;48;          21;27;          79;100;     485.0;          35.8;          48;34;2022;ALL;low-income
New Bedford - Betsey B Winslow;02010140;MATH;          16;21;           2;3;          14;18;          43;55;          19;24;          78;99;     482.6;          32.9;          47;35;2022;ALL;low-income
New Bedford - Betsey B Winslow;02010140;SCI;           9;36;           1;4;           8;32;          12;48;           4;16;          25;100;     490.1;;;64;2022;ALL;low-income
New Bedford - Carlos Pacheco;02010105;ELA;          20;15;           1;1;          19;14;          76;56;          40;29;         136;100;     480.5;          42.1;          93;17;2022;ALL;low-income
New Bedford - Carlos Pacheco;02010105;MATH;          18;13;           0;0;          18;13;          74;55;          43;32;         135;99;     477.9;          41.9;          92;18;2022;ALL;low-income
New Bedford - Carlos Pacheco;02010105;SCI;           7;14;           1;2;           6;12;          23;46;          20;40;          50;98;     476.7;;;14;2022;ALL;low-income
New Bedford - Casimir Pulaski;02010123;ELA;          51;31;           6;4;          45;28;          78;48;          33;20;         162;99;     488.6;          48.9;         104;54;2022;ALL;low-income
New Bedford - Casimir Pulaski;02010123;MATH;          54;33;           7;4;          47;29;          79;49;          29;18;         162;99;     490.4;          52.2;         104;70;2022;ALL;low-income
New Bedford - Casimir Pulaski;02010123;SCI;          18;30;           2;3;          16;27;          28;47;          14;23;          60;98;     487.3;;;53;2022;ALL;low-income
New Bedford - Charles S Ashley;02010010;ELA;          29;31;           0;0;          29;31;          37;40;          27;29;          93;99;     485.5;          37.4;          57;38;2022;ALL;low-income
New Bedford - Charles S Ashley;02010010;MATH;          26;28;           2;2;          24;26;          44;47;          23;25;          93;99;     486.1;          43.2;          57;50;2022;ALL;low-income
New Bedford - Charles S Ashley;02010010;SCI;          12;35;           0;0;          12;35;          12;35;          10;29;          34;100;     485.7;;;46;2022;ALL;low-income
New Bedford - Elizabeth Carter Brooks;02010015;ELA;          47;39;           6;5;          41;34;          49;41;          23;19;         119;100;     492.7;          45.3;          77;75;2022;ALL;low-income
New Bedford - Elizabeth Carter Brooks;02010015;MATH;          56;47;          10;8;          46;39;          51;43;          12;10;         119;100;     498.2;          59.8;          77;94;2022;ALL;low-income
New Bedford - Elizabeth Carter Brooks;02010015;SCI;          12;31;           2;5;          10;26;          17;44;          10;26;          39;100;     486.8;;;50;2022;ALL;low-income
New Bedford - Ellen R Hathaway;02010075;ELA;          28;28;           1;1;          27;27;          57;56;          16;16;         101;100;     488.8;          52.3;          63;55;2022;ALL;low-income
New Bedford - Ellen R Hathaway;02010075;MATH;          44;44;           7;7;          37;37;          38;38;          18;18;         100;99;     495.6;          48.3;          63;88;2022;ALL;low-income
New Bedford - Ellen R Hathaway;02010075;SCI;           9;26;           0;0;           9;26;          15;43;          11;31;          35;100;     483.8;;;37;2022;ALL;low-income
New Bedford - Elwyn G Campbell;02010020;ELA;          12;15;           0;0;          12;15;          52;65;          16;20;          80;100;     484.7;          47.3;          52;33;2022;ALL;low-income
New Bedford - Elwyn G Campbell;02010020;MATH;          21;26;           0;0;          21;26;          42;53;          17;21;          80;100;     485.5;          47.4;          52;47;2022;ALL;low-income
New Bedford - Elwyn G Campbell;02010020;SCI;           4;14;           0;0;           4;14;          20;71;           4;14;          28;100;     485.0;;;43;2022;ALL;low-income
New Bedford - Hayden/McFadden;02010078;ELA;          29;11;           0;0;          29;11;         117;46;         107;42;         253;100;     476.1;          40.6;         151;6;2022;ALL;low-income
New Bedford - Hayden/McFadden;02010078;MATH;          25;10;           0;0;          25;10;         121;48;         104;42;         250;99;     474.8;          48.1;         151;10;2022;ALL;low-income
New Bedford - Hayden/McFadden;02010078;SCI;          15;21;           0;0;          15;21;          32;44;          26;36;          73;100;     480.4;;;26;2022;ALL;low-income
New Bedford - Irwin M. Jacobs Elementary School;02010070;ELA;          21;15;           3;2;          18;13;          73;51;          48;34;         142;99;     478.4;          33.4;          96;11;2022;ALL;low-income
New Bedford - Irwin M. Jacobs Elementary School;02010070;MATH;          10;7;           0;0;          10;7;          58;41;          72;51;         140;99;     471.5;          28.5;          95;7;2022;ALL;low-income
New Bedford - Irwin M. Jacobs Elementary School;02010070;SCI;           3;6;           0;0;           3;6;          25;53;          19;40;          47;100;     473.8;;;9;2022;ALL;low-income
New Bedford - James B Congdon;02010040;ELA;          44;34;           1;1;          43;33;          65;50;          20;16;         129;100;     491.8;          53.7;          81;71;2022;ALL;low-income
New Bedford - James B Congdon;02010040;MATH;          56;44;           2;2;          54;42;          61;48;          11;9;         128;100;     495.7;          59.1;          81;88;2022;ALL;low-income
New Bedford - James B Congdon;02010040;SCI;          19;49;           1;3;          18;46;          18;46;           2;5;          39;100;     500.9;;;94;2022;ALL;low-income
New Bedford - Jireh Swift;02010130;ELA;          10;21;           0;0;          10;21;          32;68;           5;11;          47;100;     487.5;          46.5;          37;48;2022;ALL;low-income
New Bedford - Jireh Swift;02010130;MATH;           9;19;           0;0;           9;19;          35;74;           3;6;          47;100;     488.5;          53.4;          37;62;2022;ALL;low-income
New Bedford - Jireh Swift;02010130;SCI;           3;15;           0;0;           3;15;          11;55;           6;30;          20;100;     483.0;;;34;2022;ALL;low-income
New Bedford - John Avery Parker;02010115;ELA;          20;22;           1;1;          19;20;          46;49;          27;29;          93;100;     483.8;          43.9;          53;29;2022;ALL;low-income
New Bedford - John Avery Parker;02010115;MATH;          16;17;           3;3;          13;14;          48;52;          29;31;          93;100;     480.7;          40.5;          53;26;2022;ALL;low-income
New Bedford - John Avery Parker;02010115;SCI;           1;3;           0;0;           1;3;          15;52;          13;45;          29;100;     474.2;;;10;2022;ALL;low-income
New Bedford - John B Devalles;02010050;ELA;          28;20;           3;2;          25;18;          62;44;          50;36;         140;99;     481.0;          45.5;          94;19;2022;ALL;low-income
New Bedford - John B Devalles;02010050;MATH;          29;21;           2;1;          27;19;          59;42;          52;37;         140;99;     479.5;          44.3;          94;22;2022;ALL;low-income
New Bedford - John B Devalles;02010050;SCI;          17;41;           1;2;          16;39;          19;46;           5;12;          41;100;     495.4;;;85;2022;ALL;low-income
New Bedford - Keith Middle School;02010405;ELA;         127;17;           0;0;         127;17;         360;49;         249;34;         736;97;     479.4;          39.8;         668;14;2022;ALL;low-income
New Bedford - Keith Middle School;02010405;MATH;          96;13;           1;0;          95;13;         386;53;         248;34;         730;96;     478.1;          35.2;         648;18;2022;ALL;low-income
New Bedford - Keith Middle School;02010405;SCI;          60;22;           2;1;          58;21;         149;55;          61;23;         270;97;     484.8;;;41;2022;ALL;low-income
New Bedford - Normandin Middle School;02010410;ELA;         140;18;           5;1;         135;18;         332;43;         294;38;         766;95;     478.1;          38.1;         683;10;2022;ALL;low-income
New Bedford - Normandin Middle School;02010410;MATH;         104;13;           5;1;          99;13;         436;56;         241;31;         781;97;     478.8;          36.5;         690;20;2022;ALL;low-income
