school_name,school_code,subject,me_num,me_percent,e_num,e_percent,m_num,m_percent,pm_num,pm_percent,nm_num,nm_percent,num_of_students_included,avg_scaled_score,sgp,included_in_sgp,ach_pctl,year,grade,student_group
Lowell - James S Daley Middle School,01600315,SCI,          43,51,           7,8,          36,43,          30,36,          11,13,          84,     501.7,,,41,2019,ALL,white
Lowell - James Sullivan Middle School,01600340,ELA,          50,36,           9,6,          41,29,          66,47,          24,17,         140,     492.5,          42.9,         134,9,2019,ALL,white
Lowell - James Sullivan Middle School,01600340,MATH,          44,31,           7,5,          37,26,          73,52,          24,17,         141,     490.1,          37.6,         135,10,2019,ALL,white
Lowell - James Sullivan Middle School,01600340,SCI,          12,32,           0,0,          12,32,          20,54,           5,14,          37,     491.9,,,9,2019,ALL,white
Lowell - John J Shaughnessy,01600050,ELA,          23,47,           6,12,          17,35,          21,43,           5,10,          49,     503.3,          57.3,          25,42,2019,ALL,white
Lowell - John J Shaughnessy,01600050,MATH,          23,47,           1,2,          22,45,          21,43,           5,10,          49,     498.5,          38.6,          25,33,2019,ALL,white
Lowell - Joseph McAvinnue,01600010,ELA,          16,44,           5,14,          11,31,          17,47,           3,8,          36,     501.6,,          19,34,2019,ALL,white
Lowell - Joseph McAvinnue,01600010,MATH,          17,47,           2,6,          15,42,          15,42,           4,11,          36,     497.1,,          19,27,2019,ALL,white
Lowell - Kathryn P. Stoklosa Middle School,01600360,ELA,          23,31,           1,1,          22,30,          31,42,          20,27,          74,     485.2,          48.2,          67,3,2019,ALL,white
Lowell - Kathryn P. Stoklosa Middle School,01600360,MATH,          19,26,           2,3,          17,23,          36,49,          18,25,          73,     487.3,          52.2,          66,6,2019,ALL,white
Lowell - Kathryn P. Stoklosa Middle School,01600360,SCI,           3,9,           0,0,           3,9,          19,54,          13,37,          35,     475.5,,,1,2019,ALL,white
Lowell - Moody Elementary,01600027,ELA,          15,35,           0,0,          15,35,          22,51,           6,14,          43,     493.6,          47.1,          26,10,2019,ALL,white
Lowell - Moody Elementary,01600027,MATH,          16,37,           0,0,          16,37,          23,53,           4,9,          43,     492.3,          49.7,          27,13,2019,ALL,white
Lowell - Moody Elementary,01600027,SCI,           6,43,           1,7,           5,36,           4,29,           4,29,          14,     491.4,,,9,2019,ALL,white
Lowell - Pawtucketville Memorial,01600036,ELA,          36,49,          15,21,          21,29,          30,41,           7,10,          73,     503.9,          55.7,          37,45,2019,ALL,white
Lowell - Pawtucketville Memorial,01600036,MATH,          29,40,           5,7,          24,33,          34,47,          10,14,          73,     494.2,          38.0,          37,17,2019,ALL,white
Lowell - Peter W Reilly,01600040,ELA,          69,54,          14,11,          55,43,          46,36,          12,9,         127,     501.1,          45.3,          81,32,2019,ALL,white
Lowell - Peter W Reilly,01600040,MATH,          59,46,           5,4,          54,43,          50,39,          18,14,         127,     494.7,          49.8,          81,18,2019,ALL,white
Lowell - Peter W Reilly,01600040,SCI,          18,56,           3,9,          15,47,           9,28,           5,16,          32,     498.8,,,27,2019,ALL,white
Lowell - Pyne Arts,01600018,ELA,          72,63,           9,8,          63,55,          29,25,          13,11,         114,     505.1,          51.1,          97,51,2019,ALL,white
Lowell - Pyne Arts,01600018,MATH,          67,59,           9,8,          58,51,          35,31,          12,11,         114,     502.4,          53.3,          97,51,2019,ALL,white
Lowell - Pyne Arts,01600018,SCI,          17,43,           1,3,          16,40,          20,50,           3,8,          40,     498.3,,,26,2019,ALL,white
Lowell - Rogers STEM Academy,01600005,ELA,          35,33,           5,5,          30,28,          55,51,          17,16,         107,     493.0,          46.0,          76,9,2019,ALL,white
Lowell - Rogers STEM Academy,01600005,MATH,          49,46,           3,3,          46,43,          46,43,          12,11,         107,     495.9,          54.3,          76,22,2019,ALL,white
Lowell - Rogers STEM Academy,01600005,SCI,          11,46,           1,4,          10,42,          11,46,           2,8,          24,     498.0,,,24,2019,ALL,white
Lowell - S Christa McAuliffe Elementary,01600075,ELA,          28,49,           7,12,          21,37,          25,44,           4,7,          57,     502.6,          57.5,          31,38,2019,ALL,white
Lowell - S Christa McAuliffe Elementary,01600075,MATH,          22,39,           6,11,          16,28,          30,53,           5,9,          57,     497.1,          67.9,          31,27,2019,ALL,white
Lowell - Washington,01600055,ELA,           8,62,           0,0,           8,62,           5,38,           0,0,          13,     505.9,,           6,55,2019,ALL,white
Lowell - Washington,01600055,MATH,           6,46,           1,8,           5,38,           6,46,           1,8,          13,     501.9,,           6,48,2019,ALL,white
Lowell Community Charter Public (District) - Lowell Community Charter Public School,04560050,ELA,          10,56,           4,22,           6,33,           8,44,           0,0,          18,     512.3,,          13,81,2019,ALL,white
Lowell Community Charter Public (District) - Lowell Community Charter Public School,04560050,MATH,          11,61,           3,17,           8,44,           7,39,           0,0,          18,     509.9,,          13,82,2019,ALL,white
Ludlow - Chapin Street Elementary School,01610020,ELA,          65,54,           4,3,          61,51,          51,43,           4,3,         120,     501.7,,,34,2019,ALL,white
Ludlow - Chapin Street Elementary School,01610020,MATH,          55,46,           3,3,          52,43,          58,48,           7,6,         120,     496.9,,,26,2019,ALL,white
Ludlow - Paul R Baird Middle,01610305,ELA,         192,37,          11,2,         181,35,         259,50,          67,13,         518,     492.6,          42.8,         506,9,2019,ALL,white
Ludlow - Paul R Baird Middle,01610305,MATH,         227,44,          54,10,         173,34,         242,47,          47,9,         516,     498.7,          51.7,         504,34,2019,ALL,white
Ludlow - Paul R Baird Middle,01610305,SCI,          93,51,          12,7,          81,45,          73,40,          15,8,         181,     501.0,,,37,2019,ALL,white
Ludlow - Veterans Park Elementary,01610023,ELA,         137,47,          13,4,         124,42,         132,45,          23,8,         292,     498.7,          51.2,         282,23,2019,ALL,white
Ludlow - Veterans Park Elementary,01610023,MATH,         142,48,          12,4,         130,44,         125,43,          27,9,         294,     497.6,          52.9,         284,29,2019,ALL,white
Ludlow - Veterans Park Elementary,01610023,SCI,          59,37,           4,3,          55,35,          84,53,          15,9,         158,     493.4,,,12,2019,ALL,white
Lunenburg - Lunenburg Middle School,01620305,ELA,         193,58,          24,7,         169,51,         115,34,          26,8,         334,     502.8,          54.3,         329,39,2019,ALL,white
Lunenburg - Lunenburg Middle School,01620305,MATH,         218,65,          30,9,         188,56,          98,29,          17,5,         333,     506.0,          55.2,         328,68,2019,ALL,white
Lunenburg - Lunenburg Middle School,01620305,SCI,          72,69,          15,14,          57,55,          29,28,           3,3,         104,     511.8,,,86,2019,ALL,white
Lunenburg - Turkey Hill Elementary School,01620025,ELA,         125,40,           5,2,         120,38,         168,54,          19,6,         312,     496.6,          39.3,         210,16,2019,ALL,white
Lunenburg - Turkey Hill Elementary School,01620025,MATH,         160,51,           8,3,         152,49,         129,41,          22,7,         311,     498.7,          43.5,         209,34,2019,ALL,white
Lunenburg - Turkey Hill Elementary School,01620025,SCI,          62,53,           9,8,          53,45,          47,40,           8,7,         117,     502.2,,,43,2019,ALL,white
Lynn - A Drewicz Elementary,01630016,ELA,           6,46,           3,23,           3,23,           6,46,           1,8,          13,     499.3,,           8,26,2019,ALL,white
Lynn - A Drewicz Elementary,01630016,MATH,           7,54,           0,0,           7,54,           3,23,           3,23,          13,     495.9,,           8,22,2019,ALL,white
Lynn - Aborn,01630011,ELA,          20,53,           3,8,          17,45,          16,42,           2,5,          38,     502.6,          46.0,          27,38,2019,ALL,white
Lynn - Aborn,01630011,MATH,          24,63,           4,11,          20,53,          12,32,           2,5,          38,     504.2,          61.9,          27,59,2019,ALL,white
Lynn - Aborn,01630011,SCI,          12,75,           2,13,          10,63,           4,25,           0,0,          16,     518.4,,,96,2019,ALL,white
Lynn - Breed Middle School,01630405,ELA,          77,46,          16,9,          61,36,          67,40,          25,15,         169,     498.6,          52.4,         154,22,2019,ALL,white
Lynn - Breed Middle School,01630405,MATH,          76,45,           9,5,          67,40,          73,43,          20,12,         169,     497.8,          53.0,         153,30,2019,ALL,white
Lynn - Breed Middle School,01630405,SCI,          41,63,          14,22,          27,42,          20,31,           4,6,          65,     509.6,,,78,2019,ALL,white
Lynn - Brickett Elementary,01630020,ELA,          12,52,           2,9,          10,43,           6,26,           5,22,          23,     498.9,,          16,23,2019,ALL,white
Lynn - Brickett Elementary,01630020,MATH,          12,52,           6,26,           6,26,           8,35,           3,13,          23,     501.4,,          16,46,2019,ALL,white
Lynn - Capt William G Shoemaker,01630090,ELA,          44,64,           6,9,          38,55,          20,29,           5,7,          69,     506.2,          48.0,          42,56,2019,ALL,white
Lynn - Capt William G Shoemaker,01630090,MATH,          53,77,           8,12,          45,65,          11,16,           5,7,          69,     510.0,          56.5,          42,82,2019,ALL,white
Lynn - Capt William G Shoemaker,01630090,SCI,          18,86,           2,10,          16,76,           3,14,           0,0,          21,     510.2,,,81,2019,ALL,white
Lynn - E J Harrington,01630045,ELA,           5,29,           2,12,           3,18,           9,53,           3,18,          17,     494.9,,          12,12,2019,ALL,white
Lynn - E J Harrington,01630045,MATH,           6,35,           2,12,           4,24,           7,41,           4,24,          17,     497.4,,          12,28,2019,ALL,white
Lynn - Edward A Sisson,01630095,ELA,          46,65,          12,17,          34,48,          20,28,           5,7,          71,     509.2,          50.9,          46,71,2019,ALL,white
Lynn - Edward A Sisson,01630095,MATH,          48,68,           6,8,          42,59,          16,23,           7,10,          71,     506.9,          49.4,          46,72,2019,ALL,white
Lynn - Edward A Sisson,01630095,SCI,          18,64,           4,14,          14,50,           9,32,           1,4,          28,     509.0,,,75,2019,ALL,white
Lynn - Hood,01630055,ELA,          24,69,           3,9,          21,60,           7,20,           4,11,          35,     508.4,,          18,66,2019,ALL,white
Lynn - Hood,01630055,MATH,          17,49,           1,3,          16,46,          13,37,           5,14,          35,     503.7,,          18,57,2019,ALL,white
Lynn - Hood,01630055,SCI,           3,27,           0,0,           3,27,           7,64,           1,9,          11,     498.8,,,27,2019,ALL,white
Lynn - Ingalls,01630060,ELA,           7,32,           1,5,           6,27,          11,50,           4,18,          22,     493.4,,          12,10,2019,ALL,white
Lynn - Ingalls,01630060,MATH,           8,36,           2,9,           6,27,           7,32,           7,32,          22,     493.1,,          12,14,2019,ALL,white
Lynn - Ingalls,01630060,SCI,           3,27,           1,9,           2,18,           3,27,           5,45,          11,     482.4,,,2,2019,ALL,white
Lynn - Julia F Callahan,01630030,ELA,          21,53,           4,10,          17,43,          18,45,           1,3,          40,     503.5,          61.5,          21,43,2019,ALL,white
Lynn - Julia F Callahan,01630030,MATH,          26,65,           3,8,          23,58,          13,33,           1,3,          40,     503.5,          51.0,          21,56,2019,ALL,white
Lynn - Lincoln-Thomson,01630070,ELA,          12,48,           0,0,          12,48,          11,44,           2,8,          25,     496.4,,          17,16,2019,ALL,white
Lynn - Lincoln-Thomson,01630070,MATH,          12,48,           2,8,          10,40,          12,48,           1,4,          25,     499.9,,          17,39,2019,ALL,white
Lynn - Lynn Woods,01630075,ELA,          43,78,           9,16,          34,62,          12,22,           0,0,          55,     513.9,          58.6,          40,86,2019,ALL,white
Lynn - Lynn Woods,01630075,MATH,          47,85,           8,15,          39,71,           7,13,           1,2,          55,     513.5,          72.4,          40,92,2019,ALL,white
Lynn - Lynn Woods,01630075,SCI,          14,88,           4,25,          10,63,           2,13,           0,0,          16,     517.0,,,95,2019,ALL,white
Lynn - Pickering Middle,01630420,ELA,         106,52,          24,12,          82,40,          85,41,          14,7,         205,     503.3,          48.1,         196,42,2019,ALL,white
Lynn - Pickering Middle,01630420,MATH,         122,60,          16,8,         106,52,          76,37,           7,3,         205,     505.4,          61.2,         194,65,2019,ALL,white
Lynn - Pickering Middle,01630420,SCI,          42,64,          12,18,          30,45,          23,35,           1,2,          66,     510.1,,,80,2019,ALL,white
Lynn - Robert L Ford,01630050,ELA,           7,47,           0,0,           7,47,           7,47,           1,7,          15,     496.4,,           9,16,2019,ALL,white
Lynn - Robert L Ford,01630050,MATH,           4,27,           0,0,           4,27,          10,67,           1,7,          15,     491.1,,           9,11,2019,ALL,white
Lynn - Sewell-Anderson,01630085,ELA,          26,68,           5,13,          21,55,           8,21,           4,11,          38,     508.2,          70.4,          24,65,2019,ALL,white
Lynn - Sewell-Anderson,01630085,MATH,          21,55,           4,11,          17,45,          12,32,           5,13,          38,     504.4,          73.2,          24,60,2019,ALL,white
Lynn - Sewell-Anderson,01630085,SCI,          10,77,           2,15,           8,62,           2,15,           1,8,          13,     517.4,,,96,2019,ALL,white
Lynn - Thurgood Marshall Mid,01630305,ELA,          36,34,          10,9,          26,25,          50,47,          20,19,         106,     494.2,          45.4,          97,11,2019,ALL,white
Lynn - Thurgood Marshall Mid,01630305,MATH,          35,33,           6,6,          29,27,          50,47,          22,21,         107,     494.1,          52.1,          97,16,2019,ALL,white
Lynn - Thurgood Marshall Mid,01630305,SCI,          19,56,           7,21,          12,35,          11,32,           4,12,          34,     505.9,,,61,2019,ALL,white
Lynn - Tracy,01630100,ELA,          11,65,           3,18,           8,47,           6,35,           0,0,          17,     507.8,,          12,63,2019,ALL,white
Lynn - Tracy,01630100,MATH,          11,65,           0,0,          11,65,           5,29,           1,6,          17,     500.1,,          12,40,2019,ALL,white
Lynn - Wm P Connery,01630040,ELA,           4,31,           1,8,           3,23,           5,38,           4,31,          13,     490.6,,           8,6,2019,ALL,white
Lynn - Wm P Connery,01630040,MATH,           5,38,           2,15,           3,23,           3,23,           5,38,          13,     494.2,,           8,17,2019,ALL,white
Lynnfield - Huckleberry Hill,01640010,ELA,         110,76,          23,16,          87,60,          33,23,           1,1,         144,     514.1,          48.9,          64,87,2019,ALL,white
Lynnfield - Huckleberry Hill,01640010,MATH,         116,81,          23,16,          93,65,          27,19,           1,1,         144,     514.7,          53.4,          63,94,2019,ALL,white
Lynnfield - Lynnfield Middle School,01640405,ELA,         425,77,          97,18,         328,60,         119,22,           6,1,         550,     513.6,          54.6,         541,85,2019,ALL,white
Lynnfield - Lynnfield Middle School,01640405,MATH,         417,76,          86,16,         331,60,         122,22,          11,2,         550,     510.8,          47.2,         541,85,2019,ALL,white
Lynnfield - Lynnfield Middle School,01640405,SCI,         185,73,          36,14,         149,58,          63,25,           7,3,         255,     510.4,,,81,2019,ALL,white
Lynnfield - Summer Street,01640020,ELA,         121,74,          36,22,          85,52,          40,25,           2,1,         163,     514.9,          60.3,          81,89,2019,ALL,white
Lynnfield - Summer Street,01640020,MATH,         124,77,          29,18,          95,59,          38,23,           0,0,         162,     513.7,          58.7,          82,92,2019,ALL,white
Malden - Beebe,01650003,ELA,          82,48,          11,6,          71,42,          69,41,          19,11,         170,     497.8,          47.5,         130,20,2019,ALL,white
Malden - Beebe,01650003,MATH,          66,39,           6,4,          60,35,          78,46,          26,15,         170,     492.6,          48.5,         130,13,2019,ALL,white
Malden - Beebe,01650003,SCI,          22,43,           3,6,          19,37,          21,41,           8,16,          51,     497.9,,,24,2019,ALL,white
Malden - Ferryway,01650013,ELA,          80,61,          12,9,          68,52,          40,31,          11,8,         131,     504.9,          61.9,         104,50,2019,ALL,white
Malden - Ferryway,01650013,MATH,          50,38,           6,5,          44,34,          61,47,          20,15,         131,     495.5,          46.2,         104,20,2019,ALL,white
Malden - Ferryway,01650013,SCI,          19,49,           1,3,          18,46,          16,41,           4,10,          39,     499.3,,,30,2019,ALL,white
Malden - Forestdale,01650027,ELA,          82,57,          21,15,          61,42,          47,33,          15,10,         144,     504.6,          63.0,         117,49,2019,ALL,white
Malden - Forestdale,01650027,MATH,          63,43,           5,3,          58,40,          64,44,          19,13,         146,     495.6,          50.9,         119,21,2019,ALL,white
Malden - Forestdale,01650027,SCI,          25,53,           2,4,          23,49,          17,36,           5,11,          47,     498.2,,,25,2019,ALL,white
Malden - Linden,01650047,ELA,         113,57,          38,19,          75,38,          67,34,          20,10,         200,     505.5,          57.7,         177,53,2019,ALL,white
Malden - Linden,01650047,MATH,          94,47,          21,11,          73,37,          80,40,          26,13,         200,     498.3,          52.3,         178,32,2019,ALL,white
Malden - Linden,01650047,SCI,          32,54,           8,14,          24,41,          22,37,           5,8,          59,     502.4,,,44,2019,ALL,white
Malden - Salemwood,01650057,ELA,          73,48,          10,7,          63,41,          53,35,          26,17,         152,     497.0,          48.5,         108,17,2019,ALL,white
Malden - Salemwood,01650057,MATH,          53,35,           6,4,          47,31,          80,53,          19,13,         152,     492.8,          44.6,         108,13,2019,ALL,white
Malden - Salemwood,01650057,SCI,          13,25,           1,2,          12,23,          31,58,           9,17,          53,     486.5,,,4,2019,ALL,white
Manchester Essex Regional - Essex Elementary,06980020,ELA,          76,66,          11,9,          65,56,          36,31,           4,3,         116,     508.1,          47.0,          77,64,2019,ALL,white
Manchester Essex Regional - Essex Elementary,06980020,MATH,          76,66,          11,9,          65,56,          33,28,           7,6,         116,     505.7,          53.1,          77,66,2019,ALL,white
Manchester Essex Regional - Essex Elementary,06980020,SCI,          25,56,           1,2,          24,53,          18,40,           2,4,          45,     502.3,,,43,2019,ALL,white
Manchester Essex Regional - Manchester Essex Regional Middle School,06980030,ELA,         232,66,          37,11,         195,56,         104,30,          14,4,         350,     507.2,          42.3,         339,60,2019,ALL,white
Manchester Essex Regional - Manchester Essex Regional Middle School,06980030,MATH,         212,61,          41,12,         171,49,         123,35,          14,4,         349,     505.2,          41.7,         340,64,2019,ALL,white
Manchester Essex Regional - Manchester Essex Regional Middle School,06980030,SCI,          71,59,           8,7,          63,52,          49,40,           1,1,         121,     505.1,,,56,2019,ALL,white
Manchester Essex Regional - Manchester Memorial Elementary,06980010,ELA,         129,79,          29,18,         100,61,          33,20,           2,1,         164,     514.4,          60.2,         118,88,2019,ALL,white
Manchester Essex Regional - Manchester Memorial Elementary,06980010,MATH,         110,67,          27,16,          83,51,          45,27,           9,5,         164,     508.2,          49.8,         118,76,2019,ALL,white
Manchester Essex Regional - Manchester Memorial Elementary,06980010,SCI,          52,78,          11,16,          41,61,          13,19,           2,3,          67,     513.2,,,89,2019,ALL,white
Mansfield - Harold L Qualters Middle,01670035,ELA,         429,59,          85,12,         344,47,         242,33,          60,8,         731,     504.2,          49.6,         717,47,2019,ALL,white
Mansfield - Harold L Qualters Middle,01670035,MATH,         427,58,          74,10,         353,48,         254,35,          50,7,         731,     503.8,          46.9,         717,57,2019,ALL,white
Mansfield - Harold L Qualters Middle,01670035,SCI,         146,53,          11,4,         135,49,         102,37,          28,10,         276,     500.0,,,32,2019,ALL,white
Mansfield - Jordan/Jackson Elementary,01670014,ELA,         380,61,          36,6,         344,55,         220,35,          20,3,         620,     504.6,          47.8,         425,49,2019,ALL,white
Mansfield - Jordan/Jackson Elementary,01670014,MATH,         384,62,          49,8,         335,54,         216,35,          20,3,         620,     505.4,          52.9,         427,65,2019,ALL,white
Mansfield - Jordan/Jackson Elementary,01670014,SCI,         135,59,          23,10,         112,49,          83,37,           9,4,         227,     504.7,,,54,2019,ALL,white
Marblehead - Glover,01680020,ELA,          47,77,           6,10,          41,67,          13,21,           1,2,          61,     510.4,,,75,2019,ALL,white
Marblehead - Glover,01680020,MATH,          37,61,           2,3,          35,57,          21,34,           3,5,          61,     502.1,,,49,2019,ALL,white
Marblehead - L H Coffin,01680010,ELA,          44,73,           7,12,          37,62,          16,27,           0,0,          60,     509.2,,,71,2019,ALL,white
Marblehead - L H Coffin,01680010,MATH,          36,60,           4,7,          32,53,          21,35,           3,5,          60,     502.6,,,52,2019,ALL,white
Marblehead - Malcolm L Bell,01680005,ELA,          27,61,           3,7,          24,55,          16,36,           1,2,          44,     506.2,,,56,2019,ALL,white
Marblehead - Malcolm L Bell,01680005,MATH,          19,43,           0,0,          19,43,          23,52,           2,5,          44,     497.9,,,30,2019,ALL,white
Marblehead - Marblehead Veterans Middle School,01680300,ELA,         284,73,          70,18,         214,55,          88,23,          18,5,         390,     511.1,          54.2,         380,77,2019,ALL,white
Marblehead - Marblehead Veterans Middle School,01680300,MATH,         271,70,          61,16,         210,54,         104,27,          12,3,         387,     510.3,          59.0,         376,84,2019,ALL,white
Marblehead - Marblehead Veterans Middle School,01680300,SCI,         126,63,          16,8,         110,55,          68,34,           6,3,         200,     506.0,,,61,2019,ALL,white
Marblehead - Village School,01680016,ELA,         363,68,          46,9,         317,60,         158,30,          11,2,         532,     507.7,          44.8,         520,63,2019,ALL,white
Marblehead - Village School,01680016,MATH,         377,71,          70,13,         307,58,         143,27,          11,2,         531,     509.9,          56.8,         519,82,2019,ALL,white
Marblehead - Village School,01680016,SCI,         112,68,          30,18,          82,50,          50,30,           2,1,         164,     511.0,,,84,2019,ALL,white
Marblehead Community Charter Public (District) - Marblehead Community Charter Public School,04640305,ELA,         109,57,           9,5,         100,52,          75,39,           7,4,         191,     501.8,          42.3,         174,35,2019,ALL,white
Marblehead Community Charter Public (District) - Marblehead Community Charter Public School,04640305,MATH,         102,53,          13,7,          89,47,          82,43,           7,4,         191,     502.4,          44.3,         174,50,2019,ALL,white
Marblehead Community Charter Public (District) - Marblehead Community Charter Public School,04640305,SCI,          58,74,          10,13,          48,62,          17,22,           3,4,          78,     509.4,,,76,2019,ALL,white
Marion - Sippican,01690005,ELA,         135,61,          19,9,         116,52,          76,34,          10,5,         221,     505.9,          38.3,         162,56,2019,ALL,white
Marion - Sippican,01690005,MATH,         134,61,          29,13,         105,48,          78,35,           9,4,         221,     507.1,          45.3,         162,74,2019,ALL,white
Marion - Sippican,01690005,SCI,          33,61,           7,13,          26,48,          21,39,           0,0,          54,     506.5,,,63,2019,ALL,white
Marlborough - 1 LT Charles W. Whitcomb School,01700045,ELA,         274,51,          59,11,         215,40,         200,37,          60,11,         534,     500.5,          51.6,         525,29,2019,ALL,white
Marlborough - 1 LT Charles W. Whitcomb School,01700045,MATH,         250,47,          45,8,         205,38,         220,41,          65,12,         535,     496.9,          45.2,         523,26,2019,ALL,white
Marlborough - 1 LT Charles W. Whitcomb School,01700045,SCI,         139,53,          22,8,         117,45,          96,37,          26,10,         261,     500.6,,,35,2019,ALL,white
Marlborough - Charles Jaworek School,01700030,ELA,          85,63,          15,11,          70,51,          41,30,          10,7,         136,     506.9,          59.4,          64,59,2019,ALL,white
Marlborough - Charles Jaworek School,01700030,MATH,          74,54,          13,10,          61,45,          54,40,           8,6,         136,     504.0,          70.2,          66,58,2019,ALL,white
Marlborough - Francis J Kane,01700008,ELA,          48,48,           6,6,          42,42,          48,48,           5,5,         101,     500.3,          43.7,          50,28,2019,ALL,white
Marlborough - Francis J Kane,01700008,MATH,          45,45,           5,5,          40,40,          44,44,          12,12,         101,     496.5,          57.8,          50,24,2019,ALL,white
Marlborough - Richer,01700025,ELA,          50,60,           9,11,          41,49,          31,37,           3,4,          84,     508.6,          54.8,          37,67,2019,ALL,white
Marlborough - Richer,01700025,MATH,          54,64,          14,17,          40,48,          26,31,           4,5,          84,     508.2,          44.2,          37,76,2019,ALL,white
Marshfield - Daniel Webster,01710015,ELA,         100,75,          23,17,          77,58,          32,24,           1,1,         133,     513.1,          52.7,          82,84,2019,ALL,white
Marshfield - Daniel Webster,01710015,MATH,         100,75,          15,11,          85,64,          32,24,           1,1,         133,     511.1,          66.8,          82,86,2019,ALL,white
Marshfield - Daniel Webster,01710015,SCI,          28,70,           3,8,          25,63,          11,28,           1,3,          40,     507.0,,,66,2019,ALL,white
Marshfield - Eames Way School,01710005,ELA,          82,69,          17,14,          65,55,          31,26,           5,4,         118,     511.3,          50.4,          74,78,2019,ALL,white
Marshfield - Eames Way School,01710005,MATH,          88,75,          21,18,          67,57,          26,22,           4,3,         118,     512.9,          57.2,          74,91,2019,ALL,white
Marshfield - Eames Way School,01710005,SCI,          24,63,           3,8,          21,55,          14,37,           0,0,          38,     508.1,,,71,2019,ALL,white
Marshfield - Furnace Brook Middle,01710310,ELA,         644,72,         188,21,         456,51,         220,25,          27,3,         891,     512.4,          55.3,         884,82,2019,ALL,white
Marshfield - Furnace Brook Middle,01710310,MATH,         641,72,         130,15,         511,57,         223,25,          26,3,         890,     510.3,          53.6,         877,84,2019,ALL,white
Marshfield - Furnace Brook Middle,01710310,SCI,         172,54,          31,10,         141,44,         132,42,          13,4,         317,     503.9,,,50,2019,ALL,white
Marshfield - Gov Edward Winslow,01710020,ELA,         153,81,          49,26,         104,55,          33,18,           2,1,         188,     519.6,          61.7,         113,97,2019,ALL,white
Marshfield - Gov Edward Winslow,01710020,MATH,         153,81,          36,19,         117,62,          35,19,           0,0,         188,     515.3,          69.0,         113,95,2019,ALL,white
Marshfield - Gov Edward Winslow,01710020,SCI,          54,82,          16,24,          38,58,          11,17,           1,2,          66,     516.1,,,94,2019,ALL,white
Marshfield - Martinson Elementary,01710025,ELA,         133,80,          45,27,          88,53,          29,17,           5,3,         167,     518.3,          63.3,         123,95,2019,ALL,white
Marshfield - Martinson Elementary,01710025,MATH,         117,70,          16,10,         101,60,          46,28,           4,2,         167,     509.0,          62.9,         123,80,2019,ALL,white
Marshfield - Martinson Elementary,01710025,SCI,          50,81,           8,13,          42,68,          11,18,           1,2,          62,     511.4,,,85,2019,ALL,white
Marshfield - South River,01710010,ELA,         124,76,          43,26,          81,49,          38,23,           2,1,         164,     515.8,          63.3,         119,91,2019,ALL,white
Marshfield - South River,01710010,MATH,         109,66,          11,7,          98,59,          49,30,           7,4,         165,     504.5,          61.3,         120,61,2019,ALL,white
Marshfield - South River,01710010,SCI,          37,64,           6,10,          31,53,          17,29,           4,7,          58,     506.5,,,64,2019,ALL,white
Martha's Vineyard Charter Public School (District) - Martha's Vineyard Charter Public School,04660550,ELA,          50,67,          14,19,          36,48,          24,32,           1,1,          75,     509.6,          68.0,          58,72,2019,ALL,white
Martha's Vineyard Charter Public School (District) - Martha's Vineyard Charter Public School,04660550,MATH,          33,45,           3,4,          30,41,          37,51,           3,4,          73,     497.9,          55.0,          55,30,2019,ALL,white
Martha's Vineyard Charter Public School (District) - Martha's Vineyard Charter Public School,04660550,SCI,          13,54,           1,4,          12,50,          11,46,           0,0,          24,     503.2,,,47,2019,ALL,white
Masconomet - Masconomet Regional Middle School,07050405,ELA,         431,74,         109,19,         322,56,         134,23,          15,3,         580,     512.9,          57.4,         554,83,2019,ALL,white
Masconomet - Masconomet Regional Middle School,07050405,MATH,         414,72,          91,16,         323,56,         153,26,          11,2,         578,     510.2,          50.6,         551,84,2019,ALL,white
Masconomet - Masconomet Regional Middle School,07050405,SCI,         246,81,          83,27,         163,53,          53,17,           6,2,         305,     517.4,,,95,2019,ALL,white
Mashpee - Mashpee Middle School,01720020,ELA,         105,56,          12,6,          93,50,          68,37,          13,7,         186,     502.3,          48.2,         178,36,2019,ALL,white
Mashpee - Mashpee Middle School,01720020,MATH,          97,52,          13,7,          84,45,          81,44,           7,4,         185,     501.2,          46.2,         177,45,2019,ALL,white
Mashpee - Mashpee Middle School,01720020,SCI,          64,64,           6,6,          58,58,          31,31,           5,5,         100,     505.7,,,60,2019,ALL,white
Mashpee - Quashnet School,01720035,ELA,         205,55,          28,8,         177,48,         141,38,          26,7,         372,     503.0,          50.8,         278,40,2019,ALL,white
Mashpee - Quashnet School,01720035,MATH,         198,54,          35,9,         163,44,         149,40,          23,6,         370,     502.7,          52.4,         276,52,2019,ALL,white
Mashpee - Quashnet School,01720035,SCI,          45,46,           5,5,          40,41,          47,48,           5,5,          97,     498.8,,,27,2019,ALL,white
Mattapoisett - Center,01730005,ELA,          42,86,          13,27,          29,59,           7,14,           0,0,          49,     518.5,,,95,2019,ALL,white
Mattapoisett - Center,01730005,MATH,          34,69,           7,14,          27,55,          15,31,           0,0,          49,     509.9,,,82,2019,ALL,white
Mattapoisett - Old Hammondtown,01730010,ELA,         129,74,          35,20,          94,54,          43,25,           2,1,         174,     514.8,          62.9,         169,89,2019,ALL,white
Mattapoisett - Old Hammondtown,01730010,MATH,         132,76,          31,18,         101,58,          36,21,           5,3,         173,     512.3,          61.1,         168,90,2019,ALL,white
