school_name,school_code,subject,me_num,me_percent,e_num,e_percent,m_num,m_percent,pm_num,pm_percent,nm_num,nm_percent,num_of_students_included,part_rate_percent,avg_scaled_score,sgp,included_in_sgp,year,grade,student_group
Hopkinton - Hopkinton Middle School,01390305,MATH,          15,44,           2,6,          13,38,          13,38,           6,18,          34,100,     495.2,          36.0,          33,2021,ALL,hispanic/latino
Hopkinton - Hopkinton Middle School,01390305,SCI,           3,30,           0,0,           3,30,           6,60,           1,10,          10,100,     489.4,,,2021,ALL,hispanic/latino
Hudson - C A Farley,01410030,ELA,           5,19,           0,0,           5,19,          15,58,           6,23,          26,90,     482.7,,,2021,ALL,hispanic/latino
Hudson - C A Farley,01410030,MATH,           3,12,           0,0,           3,12,           8,31,          15,58,          26,90,     468.6,,,2021,ALL,hispanic/latino
Hudson - David J. Quinn Middle School,01410410,ELA,          18,22,           0,0,          18,22,          35,43,          28,35,          81,99,     478.7,          24.5,          70,2021,ALL,hispanic/latino
Hudson - David J. Quinn Middle School,01410410,MATH,          10,12,           0,0,          10,12,          44,54,          27,33,          81,99,     477.8,          30.2,          70,2021,ALL,hispanic/latino
Hudson - David J. Quinn Middle School,01410410,SCI,           5,19,           0,0,           5,19,          14,52,           8,30,          27,100,     481.7,,,2021,ALL,hispanic/latino
Hudson - Forest Avenue Elementary,01410015,ELA,           7,32,           1,5,           6,27,          10,45,           5,23,          22,100,     488.3,,,2021,ALL,hispanic/latino
Hudson - Forest Avenue Elementary,01410015,MATH,           4,18,           0,0,           4,18,           9,41,           9,41,          22,100,     478.1,,,2021,ALL,hispanic/latino
Hudson - Hudson High,01410505,ELA,           4,17,           0,0,           4,17,          15,65,           4,17,          23,96,     485.0,          41.0,          22,2021,ALL,hispanic/latino
Hudson - Hudson High,01410505,MATH,           2,9,           0,0,           2,9,          11,50,           9,41,          22,92,     473.4,          14.0,          21,2021,ALL,hispanic/latino
Hudson - Hudson High,01410505,SCI,           3,20,           0,0,           3,20,           7,47,           5,33,          15,88,     481.4,,,2021,ALL,hispanic/latino
Hudson - Mulready Elementary,01410007,ELA,           4,24,           0,0,           4,24,          11,65,           2,12,          17,100,     489.5,,,2021,ALL,hispanic/latino
Hudson - Mulready Elementary,01410007,MATH,           3,18,           0,0,           3,18,           7,41,           7,41,          17,100,     478.6,,,2021,ALL,hispanic/latino
Innovation Academy Charter (District) - Innovation Academy Charter School,04350305,ELA,          16,40,           1,3,          15,38,          22,55,           2,5,          40,95,     495.5,          29.6,          35,2021,ALL,hispanic/latino
Innovation Academy Charter (District) - Innovation Academy Charter School,04350305,MATH,          11,27,           1,2,          10,24,          26,63,           4,10,          41,98,     490.1,          27.1,          36,2021,ALL,hispanic/latino
Innovation Academy Charter (District) - Innovation Academy Charter School,04350305,SCI,           4,24,           0,0,           4,24,          10,59,           3,18,          17,94,     487.2,,,2021,ALL,hispanic/latino
Ipswich - Ipswich Middle School,01440305,ELA,           8,32,           0,0,           8,32,           9,36,           8,32,          25,100,     482.0,          24.7,          21,2021,ALL,hispanic/latino
Ipswich - Ipswich Middle School,01440305,MATH,           6,24,           0,0,           6,24,          13,52,           6,24,          25,100,     484.2,          31.9,          21,2021,ALL,hispanic/latino
Ipswich - Ipswich Middle School,01440305,SCI,           4,36,           1,9,           3,27,           2,18,           5,45,          11,100,     487.6,,,2021,ALL,hispanic/latino
Ipswich - Winthrop,01440015,ELA,          11,65,           4,24,           7,41,           4,24,           2,12,          17,100,     505.8,,           6,2021,ALL,hispanic/latino
Ipswich - Winthrop,01440015,MATH,           6,35,           1,6,           5,29,           9,53,           2,12,          17,100,     494.1,,           6,2021,ALL,hispanic/latino
KIPP Academy Boston Charter School (District) - KIPP Academy Boston Charter School,04630205,ELA,          23,19,           1,1,          22,19,          62,53,          33,28,         118,89,     482.1,          25.7,          73,2021,ALL,hispanic/latino
KIPP Academy Boston Charter School (District) - KIPP Academy Boston Charter School,04630205,MATH,           9,8,           0,0,           9,8,          52,44,          57,48,         118,89,     472.2,          16.1,          72,2021,ALL,hispanic/latino
KIPP Academy Boston Charter School (District) - KIPP Academy Boston Charter School,04630205,SCI,           4,14,           0,0,           4,14,          10,36,          14,50,          28,68,     473.0,,,2021,ALL,hispanic/latino
KIPP Academy Lynn Charter (District) - KIPP Academy Lynn Charter School,04290010,ELA,          90,33,           8,3,          82,30,         135,49,          48,18,         273,54,     489.7,          24.3,         133,2021,ALL,hispanic/latino
KIPP Academy Lynn Charter (District) - KIPP Academy Lynn Charter School,04290010,MATH,          50,18,           2,1,          48,18,         143,53,          79,29,         272,54,     481.4,          18.2,         131,2021,ALL,hispanic/latino
KIPP Academy Lynn Charter (District) - KIPP Academy Lynn Charter School,04290010,SCI,          14,23,           1,2,          13,21,          36,59,          11,18,          61,37,     488.7,,,2021,ALL,hispanic/latino
King Philip - King Philip Middle School,06900510,ELA,           9,22,           0,0,           9,22,          19,46,          13,32,          41,98,     482.1,          29.1,          39,2021,ALL,hispanic/latino
King Philip - King Philip Middle School,06900510,MATH,           3,7,           1,2,           2,5,          31,76,           7,17,          41,98,     482.9,          30.4,          39,2021,ALL,hispanic/latino
King Philip - King Philip Middle School,06900510,SCI,           5,33,           0,0,           5,33,           7,47,           3,20,          15,100,     488.7,,,2021,ALL,hispanic/latino
Kingston - Kingston Intermediate,01450020,ELA,           7,44,           1,6,           6,38,           5,31,           4,25,          16,100,     491.1,,           7,2021,ALL,hispanic/latino
Kingston - Kingston Intermediate,01450020,MATH,           2,13,           1,6,           1,6,           8,50,           6,38,          16,100,     480.3,,           7,2021,ALL,hispanic/latino
Lawrence - Alexander B Bruce,01490015,ELA,          69,18,           6,2,          63,16,         173,44,         149,38,         391,95,     477.3,          30.4,         239,2021,ALL,hispanic/latino
Lawrence - Alexander B Bruce,01490015,MATH,          38,10,           0,0,          38,10,         159,41,         195,50,         392,96,     471.6,          24.7,         240,2021,ALL,hispanic/latino
Lawrence - Alexander B Bruce,01490015,SCI,           8,10,           0,0,           8,10,          35,42,          40,48,          83,84,     471.5,,,2021,ALL,hispanic/latino
Lawrence - Arlington Elementary,01490009,ELA,          39,16,           1,0,          38,15,         131,53,          77,31,         247,100,     479.1,,,2021,ALL,hispanic/latino
Lawrence - Arlington Elementary,01490009,MATH,           8,3,           1,0,           7,3,          95,39,         143,58,         246,100,     464.9,,,2021,ALL,hispanic/latino
Lawrence - Arlington Middle School,01490017,ELA,          72,13,           4,1,          68,12,         212,39,         265,48,         549,99,     472.8,          24.6,         470,2021,ALL,hispanic/latino
Lawrence - Arlington Middle School,01490017,MATH,          55,10,           0,0,          55,10,         271,49,         226,41,         552,100,     473.8,          24.0,         470,2021,ALL,hispanic/latino
Lawrence - Arlington Middle School,01490017,SCI,          17,10,           0,0,          17,10,          71,41,          85,49,         173,98,     472.7,,,2021,ALL,hispanic/latino
Lawrence - Edward F. Parthum,01490053,ELA,          67,28,           6,3,          61,26,         104,44,          67,28,         238,98,     485.5,,,2021,ALL,hispanic/latino
Lawrence - Edward F. Parthum,01490053,MATH,          20,9,           3,1,          17,7,         101,43,         114,49,         235,97,     472.0,,,2021,ALL,hispanic/latino
Lawrence - Emily G Wetherbee,01490080,ELA,          75,20,           3,1,          72,20,         182,50,         109,30,         366,99,     482.7,          30.6,         211,2021,ALL,hispanic/latino
Lawrence - Emily G Wetherbee,01490080,MATH,          49,13,           4,1,          45,12,         180,49,         137,37,         366,99,     477.8,          24.5,         211,2021,ALL,hispanic/latino
Lawrence - Emily G Wetherbee,01490080,SCI,          23,20,           1,1,          22,19,          61,54,          29,26,         113,99,     484.8,,,2021,ALL,hispanic/latino
Lawrence - Francis M Leahy,01490040,ELA,          24,9,           1,0,          23,9,         139,55,          92,36,         255,96,     475.9,          21.7,          78,2021,ALL,hispanic/latino
Lawrence - Francis M Leahy,01490040,MATH,           7,3,           0,0,           7,3,         100,39,         148,58,         255,96,     465.3,          29.4,          77,2021,ALL,hispanic/latino
Lawrence - Francis M Leahy,01490040,SCI,          15,17,           0,0,          15,17,          43,48,          32,36,          90,96,     479.7,,,2021,ALL,hispanic/latino
Lawrence - Frost Middle School,01490525,ELA,         104,24,          18,4,          86,20,         173,40,         158,36,         435,98,     481.1,          27.4,         379,2021,ALL,hispanic/latino
Lawrence - Frost Middle School,01490525,MATH,          68,16,          11,3,          57,13,         193,44,         175,40,         436,98,     477.4,          22.7,         381,2021,ALL,hispanic/latino
Lawrence - Frost Middle School,01490525,SCI,          24,14,           2,1,          22,13,          84,49,          64,37,         172,96,     476.3,,,2021,ALL,hispanic/latino
Lawrence - Gerard A. Guilmette,01490022,ELA,          25,11,           1,0,          24,10,         123,53,          85,36,         233,97,     476.0,,,2021,ALL,hispanic/latino
Lawrence - Gerard A. Guilmette,01490022,MATH,           6,3,           0,0,           6,3,          67,28,         163,69,         236,98,     460.5,,,2021,ALL,hispanic/latino
Lawrence - Guilmette Middle School,01490025,ELA,          64,14,           1,0,          63,14,         167,37,         221,49,         452,100,     474.1,          23.3,         383,2021,ALL,hispanic/latino
Lawrence - Guilmette Middle School,01490025,MATH,          38,8,           1,0,          37,8,         191,42,         223,49,         452,100,     472.5,          20.4,         385,2021,ALL,hispanic/latino
Lawrence - Guilmette Middle School,01490025,SCI,          25,15,           3,2,          22,13,          61,37,          77,47,         163,99,     476.3,,,2021,ALL,hispanic/latino
Lawrence - John K Tarbox,01490075,ELA,          29,18,           1,1,          28,17,          88,54,          47,29,         164,100,     479.6,          30.9,          51,2021,ALL,hispanic/latino
Lawrence - John K Tarbox,01490075,MATH,          18,11,           0,0,          18,11,          66,40,          80,49,         164,100,     471.8,          20.1,          51,2021,ALL,hispanic/latino
Lawrence - John K Tarbox,01490075,SCI,          15,25,           1,2,          14,23,          26,43,          20,33,          61,100,     481.8,,,2021,ALL,hispanic/latino
Lawrence - Leonard Middle School,01490090,ELA,          67,22,          12,4,          55,18,         115,38,         117,39,         299,99,     480.5,          34.7,         267,2021,ALL,hispanic/latino
Lawrence - Leonard Middle School,01490090,MATH,          33,11,           1,0,          32,11,         148,50,         116,39,         297,98,     475.5,          28.3,         266,2021,ALL,hispanic/latino
Lawrence - Leonard Middle School,01490090,SCI,          11,17,           0,0,          11,17,          34,54,          18,29,          63,100,     482.5,,,2021,ALL,hispanic/latino
Lawrence - Oliver Elementary School,01490048,ELA,          35,13,           2,1,          33,13,         120,45,         109,41,         264,98,     473.9,          27.7,          68,2021,ALL,hispanic/latino
Lawrence - Oliver Elementary School,01490048,MATH,          11,4,           0,0,          11,4,          78,29,         176,66,         265,99,     462.1,          17.0,          69,2021,ALL,hispanic/latino
Lawrence - Oliver Elementary School,01490048,SCI,           9,11,           0,0,           9,11,          31,38,          41,51,          81,98,     471.0,,,2021,ALL,hispanic/latino
Lawrence - Oliver Middle School,01490049,ELA,          38,13,           1,0,          37,13,          98,34,         152,53,         288,99,     471.3,          27.3,         233,2021,ALL,hispanic/latino
Lawrence - Oliver Middle School,01490049,MATH,          37,13,           0,0,          37,13,         131,45,         121,42,         289,99,     474.2,          24.8,         235,2021,ALL,hispanic/latino
Lawrence - Oliver Middle School,01490049,SCI,           7,16,           0,0,           7,16,          22,49,          16,36,          45,98,     477.9,,,2021,ALL,hispanic/latino
Lawrence - Parthum Middle School,01490027,ELA,         101,19,          12,2,          89,17,         227,43,         206,39,         534,99,     479.2,          29.4,         470,2021,ALL,hispanic/latino
Lawrence - Parthum Middle School,01490027,MATH,          69,13,           1,0,          68,13,         268,50,         199,37,         536,100,     477.5,          26.9,         473,2021,ALL,hispanic/latino
Lawrence - Parthum Middle School,01490027,SCI,          35,18,           4,2,          31,16,          86,44,          73,38,         194,99,     479.0,,,2021,ALL,hispanic/latino
Lawrence - Robert Frost,01490018,ELA,          42,22,           5,3,          37,20,          98,52,          48,26,         188,98,     483.6,,,2021,ALL,hispanic/latino
Lawrence - Robert Frost,01490018,MATH,          28,15,           0,0,          28,15,          83,44,          79,42,         190,99,     474.6,,,2021,ALL,hispanic/latino
Lawrence - School for Exceptional Studies,01490537,ELA,           1,2,           0,0,           1,2,           4,9,          38,88,          43,87,     464.6,,          12,2021,ALL,hispanic/latino
Lawrence - School for Exceptional Studies,01490537,MATH,           1,2,           0,0,           1,2,           2,4,          42,93,          45,90,     458.7,,          13,2021,ALL,hispanic/latino
Lawrence - School for Exceptional Studies,01490537,SCI,           0,0,           0,0,           0,0,           0,0,          12,100,          12,80,     443.0,,,2021,ALL,hispanic/latino
Lawrence - South Lawrence East Elementary School,01490004,ELA,          77,20,           8,2,          69,18,         185,48,         121,32,         383,98,     482.0,          16.5,         115,2021,ALL,hispanic/latino
Lawrence - South Lawrence East Elementary School,01490004,MATH,          22,6,           0,0,          22,6,         160,42,         196,52,         378,97,     469.3,          12.8,         117,2021,ALL,hispanic/latino
Lawrence - South Lawrence East Elementary School,01490004,SCI,          19,14,           1,1,          18,13,          59,44,          57,42,         135,99,     477.3,,,2021,ALL,hispanic/latino
Lawrence - Spark Academy,01490085,ELA,          60,14,           4,1,          56,13,         151,36,         214,50,         425,99,     473.7,          29.9,         359,2021,ALL,hispanic/latino
Lawrence - Spark Academy,01490085,MATH,          28,7,           1,0,          27,6,         211,49,         188,44,         427,99,     472.9,          24.0,         360,2021,ALL,hispanic/latino
Lawrence - Spark Academy,01490085,SCI,          12,14,           0,0,          12,14,          40,45,          36,41,          88,99,     477.2,,,2021,ALL,hispanic/latino
Lawrence Family Development Charter (District) - Lawrence Family Development Charter School,04540205,ELA,         207,45,          25,5,         182,39,         221,48,          35,8,         463,100,     498.2,          36.5,         300,2021,ALL,hispanic/latino
Lawrence Family Development Charter (District) - Lawrence Family Development Charter School,04540205,MATH,          86,19,           7,2,          79,17,         285,62,          92,20,         463,100,     484.6,          26.3,         300,2021,ALL,hispanic/latino
Lawrence Family Development Charter (District) - Lawrence Family Development Charter School,04540205,SCI,          64,43,           6,4,          58,39,          74,49,          12,8,         150,99,     496.6,,,2021,ALL,hispanic/latino
Learning First Charter Public School (District) - Learning First Charter Public School,04860105,ELA,          34,19,           4,2,          30,17,          93,51,          54,30,         181,95,     482.5,          34.5,         105,2021,ALL,hispanic/latino
Learning First Charter Public School (District) - Learning First Charter Public School,04860105,MATH,          18,10,           1,1,          17,10,          81,46,          79,44,         178,94,     473.7,          39.4,         104,2021,ALL,hispanic/latino
Learning First Charter Public School (District) - Learning First Charter Public School,04860105,SCI,           4,10,           0,0,           4,10,          19,45,          19,45,          42,91,     478.6,,,2021,ALL,hispanic/latino
Lee - Lee Elementary,01500025,ELA,           2,13,           0,0,           2,13,          12,75,           2,13,          16,94,     482.0,,           8,2021,ALL,hispanic/latino
Lee - Lee Elementary,01500025,MATH,           1,6,           0,0,           1,6,           7,44,           8,50,          16,94,     473.9,,           8,2021,ALL,hispanic/latino
Lee - Lee Middle/High School,01500505,ELA,           2,20,           1,10,           1,10,           5,50,           3,30,          10,100,     481.7,,           9,2021,ALL,hispanic/latino
Lee - Lee Middle/High School,01500505,MATH,           2,20,           0,0,           2,20,           3,30,           5,50,          10,100,     477.5,,           9,2021,ALL,hispanic/latino
Leicester - Leicester Elementary,01510005,ELA,           5,21,           0,0,           5,21,          12,50,           7,29,          24,97,     482.6,,,2021,ALL,hispanic/latino
Leicester - Leicester Elementary,01510005,MATH,           1,4,           0,0,           1,4,          11,46,          12,50,          24,97,     469.8,,,2021,ALL,hispanic/latino
Leicester - Leicester Middle,01510015,ELA,          19,34,           1,2,          18,32,          24,43,          13,23,          56,100,     488.6,          38.7,          54,2021,ALL,hispanic/latino
Leicester - Leicester Middle,01510015,MATH,          12,21,           1,2,          11,20,          31,55,          13,23,          56,100,     484.5,          36.8,          55,2021,ALL,hispanic/latino
Leicester - Leicester Middle,01510015,SCI,          10,42,           0,0,          10,42,          13,54,           1,4,          24,100,     495.8,,,2021,ALL,hispanic/latino
Lenox - Lenox Memorial High,01520505,ELA,           4,24,           0,0,           4,24,          11,65,           2,12,          17,94,     490.7,,          16,2021,ALL,hispanic/latino
Lenox - Lenox Memorial High,01520505,MATH,           3,17,           0,0,           3,17,           9,50,           6,33,          18,100,     479.0,,          17,2021,ALL,hispanic/latino
Lenox - Morris,01520015,ELA,           8,80,           1,10,           7,70,           2,20,           0,0,          10,100,     508.1,,           3,2021,ALL,hispanic/latino
Lenox - Morris,01520015,MATH,           4,40,           0,0,           4,40,           4,40,           2,20,          10,100,     489.9,,           3,2021,ALL,hispanic/latino
Leominster - Fall Brook,01530007,ELA,          38,35,           1,1,          37,34,          50,46,          20,19,         108,99,     488.5,          29.1,          40,2021,ALL,hispanic/latino
Leominster - Fall Brook,01530007,MATH,          22,20,           0,0,          22,20,          51,47,          36,33,         109,100,     479.9,          23.9,          40,2021,ALL,hispanic/latino
Leominster - Fall Brook,01530007,SCI,          14,33,           1,2,          13,30,          24,56,           5,12,          43,98,     492.0,,,2021,ALL,hispanic/latino
Leominster - Frances Drake School,01530010,ELA,          28,24,           4,3,          24,21,          56,48,          33,28,         117,100,     486.8,          26.0,          41,2021,ALL,hispanic/latino
Leominster - Frances Drake School,01530010,MATH,          16,14,           1,1,          15,13,          51,44,          50,43,         117,100,     477.1,          15.3,          41,2021,ALL,hispanic/latino
Leominster - Frances Drake School,01530010,SCI,          10,23,           0,0,          10,23,          20,45,          14,32,          44,100,     480.2,,,2021,ALL,hispanic/latino
Leominster - Johnny Appleseed,01530025,ELA,          37,33,           0,0,          37,33,          58,51,          18,16,         113,98,     490.3,          28.9,          28,2021,ALL,hispanic/latino
Leominster - Johnny Appleseed,01530025,MATH,          13,12,           0,0,          13,12,          60,53,          40,35,         113,98,     477.8,          17.5,          28,2021,ALL,hispanic/latino
Leominster - Johnny Appleseed,01530025,SCI,           7,21,           1,3,           6,18,          17,50,          10,29,          34,95,     484.6,,,2021,ALL,hispanic/latino
Leominster - Northwest,01530030,ELA,          46,27,           3,2,          43,25,          90,53,          35,20,         171,97,     485.9,          29.6,          58,2021,ALL,hispanic/latino
Leominster - Northwest,01530030,MATH,          17,10,           1,1,          16,9,          75,44,          80,47,         172,97,     472.3,          24.6,          58,2021,ALL,hispanic/latino
Leominster - Northwest,01530030,SCI,          14,21,           1,1,          13,19,          26,38,          28,41,          68,99,     480.1,,,2021,ALL,hispanic/latino
Leominster - Samoset School,01530045,ELA,          39,22,           4,2,          35,19,          76,42,          66,36,         181,95,     481.3,          29.1,         160,2021,ALL,hispanic/latino
Leominster - Samoset School,01530045,MATH,          20,11,           0,0,          20,11,          93,51,          71,39,         184,97,     477.7,          19.9,         159,2021,ALL,hispanic/latino
Leominster - Samoset School,01530045,SCI,           6,19,           1,3,           5,16,          10,32,          15,48,          31,92,     478.8,,,2021,ALL,hispanic/latino
Leominster - Sky View Middle School,01530320,ELA,          56,18,           1,0,          55,18,         135,43,         121,39,         312,97,     478.9,          27.6,         270,2021,ALL,hispanic/latino
Leominster - Sky View Middle School,01530320,MATH,          38,12,           3,1,          35,11,         153,50,         118,38,         309,97,     477.4,          22.7,         272,2021,ALL,hispanic/latino
Leominster - Sky View Middle School,01530320,SCI,          17,22,           0,0,          17,22,          37,49,          22,29,          76,98,     482.6,,,2021,ALL,hispanic/latino
Lexington - Bridge,01550006,ELA,           6,46,           0,0,           6,46,           5,38,           2,15,          13,100,     494.5,,           3,2021,ALL,hispanic/latino
Lexington - Bridge,01550006,MATH,           4,31,           1,8,           3,23,           6,46,           3,23,          13,100,     485.1,,           3,2021,ALL,hispanic/latino
Lexington - Harrington,01550030,ELA,           8,67,           1,8,           7,58,           4,33,           0,0,          12,86,     503.8,,           1,2021,ALL,hispanic/latino
Lexington - Harrington,01550030,MATH,           3,25,           0,0,           3,25,           7,58,           2,17,          12,86,     488.4,,           1,2021,ALL,hispanic/latino
Lexington - Jonas Clarke Middle,01550305,ELA,          18,53,           3,9,          15,44,          14,41,           2,6,          34,97,     501.0,          50.4,          23,2021,ALL,hispanic/latino
Lexington - Jonas Clarke Middle,01550305,MATH,          10,29,           1,3,           9,26,          19,56,           5,15,          34,97,     490.5,          34.6,          23,2021,ALL,hispanic/latino
Lexington - Jonas Clarke Middle,01550305,SCI,           5,38,           1,8,           4,31,           8,62,           0,0,          13,100,     504.4,,,2021,ALL,hispanic/latino
Lexington - Joseph Estabrook,01550010,ELA,           8,62,           0,0,           8,62,           5,38,           0,0,          13,93,     502.7,,           4,2021,ALL,hispanic/latino
Lexington - Joseph Estabrook,01550010,MATH,           3,23,           0,0,           3,23,           9,69,           1,8,          13,93,     491.4,,           4,2021,ALL,hispanic/latino
Lexington - Maria Hastings,01550035,ELA,           8,62,           2,15,           6,46,           3,23,           2,15,          13,100,     507.8,,           2,2021,ALL,hispanic/latino
Lexington - Maria Hastings,01550035,MATH,           6,46,           2,15,           4,31,           5,38,           2,15,          13,100,     495.9,,           2,2021,ALL,hispanic/latino
Lexington - Wm Diamond Middle,01550310,ELA,          19,68,           5,18,          14,50,           6,21,           3,11,          28,94,     510.8,          53.8,          22,2021,ALL,hispanic/latino
Lexington - Wm Diamond Middle,01550310,MATH,          18,64,           4,14,          14,50,           8,29,           2,7,          28,94,     505.1,          43.6,          22,2021,ALL,hispanic/latino
Libertas Academy Charter School (District) - Libertas Academy Charter School,35140305,ELA,          45,22,           3,1,          42,21,          85,42,          73,36,         203,99,     480.7,          37.7,         165,2021,ALL,hispanic/latino
Libertas Academy Charter School (District) - Libertas Academy Charter School,35140305,MATH,          32,16,           2,1,          30,15,         101,50,          69,34,         202,99,     479.3,          33.8,         166,2021,ALL,hispanic/latino
Libertas Academy Charter School (District) - Libertas Academy Charter School,35140305,SCI,           2,7,           0,0,           2,7,          20,71,           6,21,          28,100,     479.3,,,2021,ALL,hispanic/latino
Lincoln - Hanscom Middle,01570305,ELA,          25,41,           5,8,          20,33,          27,44,           9,15,          61,100,     494.4,          44.7,          21,2021,ALL,hispanic/latino
Lincoln - Hanscom Middle,01570305,MATH,          19,33,           1,2,          18,31,          31,53,           8,14,          58,100,     489.1,,          19,2021,ALL,hispanic/latino
Lincoln - Hanscom Middle,01570305,SCI,           3,17,           0,0,           3,17,          10,56,           5,28,          18,95,     483.3,,,2021,ALL,hispanic/latino
Lincoln - Hanscom Primary,01570006,ELA,           5,38,           1,8,           4,31,           6,46,           2,15,          13,100,     494.2,,,2021,ALL,hispanic/latino
Lincoln - Hanscom Primary,01570006,MATH,           2,14,           0,0,           2,14,           9,64,           3,21,          14,100,     484.0,,,2021,ALL,hispanic/latino
Lincoln - Lincoln School,01570025,ELA,          16,48,           4,12,          12,36,          15,45,           2,6,          33,100,     499.2,,          18,2021,ALL,hispanic/latino
Lincoln - Lincoln School,01570025,MATH,          14,42,           0,0,          14,42,          16,48,           3,9,          33,100,     493.6,,          18,2021,ALL,hispanic/latino
Littleton - Littleton Middle School,01580305,ELA,           5,38,           0,0,           5,38,           4,31,           4,31,          13,94,     485.0,,          11,2021,ALL,hispanic/latino
Littleton - Littleton Middle School,01580305,MATH,           1,7,           0,0,           1,7,           9,64,           4,29,          14,100,     477.6,,          12,2021,ALL,hispanic/latino
Littleton - Russell St Elementary,01580015,ELA,           4,40,           2,20,           2,20,           5,50,           1,10,          10,100,     492.4,,           4,2021,ALL,hispanic/latino
Littleton - Russell St Elementary,01580015,MATH,           0,0,           0,0,           0,0,           5,50,           5,50,          10,100,     471.5,,           4,2021,ALL,hispanic/latino
Longmeadow - Center,01590010,ELA,           6,43,           1,7,           5,36,           8,57,           0,0,          14,100,     500.1,,           3,2021,ALL,hispanic/latino
Longmeadow - Center,01590010,MATH,           3,21,           1,7,           2,14,           9,64,           2,14,          14,100,     487.9,,           3,2021,ALL,hispanic/latino
Longmeadow - Glenbrook Middle,01590017,ELA,           9,45,           1,5,           8,40,           8,40,           3,15,          20,95,     494.8,,          18,2021,ALL,hispanic/latino
Longmeadow - Glenbrook Middle,01590017,MATH,           4,20,           0,0,           4,20,          10,50,           6,30,          20,95,     481.7,,          18,2021,ALL,hispanic/latino
Longmeadow - Williams Middle,01590305,ELA,           9,60,           3,20,           6,40,           4,27,           2,13,          15,94,     504.7,,          12,2021,ALL,hispanic/latino
Longmeadow - Williams Middle,01590305,MATH,           6,40,           3,20,           3,20,           5,33,           4,27,          15,94,     495.0,,          12,2021,ALL,hispanic/latino
Longmeadow - Wolf Swamp Road,01590025,ELA,           3,30,           1,10,           2,20,           7,70,           0,0,          10,92,     503.1,,           1,2021,ALL,hispanic/latino
Longmeadow - Wolf Swamp Road,01590025,MATH,           2,20,           0,0,           2,20,           6,60,           2,20,          10,92,     485.9,,           1,2021,ALL,hispanic/latino
Lowell - Abraham Lincoln,01600020,ELA,          17,33,           2,4,          15,29,          24,46,          11,21,          52,100,     487.2,,,2021,ALL,hispanic/latino
Lowell - Abraham Lincoln,01600020,MATH,           7,13,           2,4,           5,10,          24,46,          21,40,          52,100,     474.0,,,2021,ALL,hispanic/latino
Lowell - B.F. Butler Middle School,01600310,ELA,          19,12,           1,1,          18,11,          78,48,          66,40,         163,91,     473.4,          16.6,         146,2021,ALL,hispanic/latino
Lowell - B.F. Butler Middle School,01600310,MATH,          14,8,           0,0,          14,8,          75,45,          76,46,         165,92,     473.3,          19.7,         147,2021,ALL,hispanic/latino
Lowell - B.F. Butler Middle School,01600310,SCI,           6,9,           0,0,           6,9,          26,39,          34,52,          66,89,     471.1,,,2021,ALL,hispanic/latino
Lowell - Bartlett Community Partnership,01600090,ELA,          11,11,           0,0,          11,11,          43,43,          45,45,          99,90,     476.7,          26.4,          62,2021,ALL,hispanic/latino
Lowell - Bartlett Community Partnership,01600090,MATH,           4,4,           0,0,           4,4,          47,48,          47,48,          98,90,     474.1,          22.0,          62,2021,ALL,hispanic/latino
Lowell - Bartlett Community Partnership,01600090,SCI,           0,0,           0,0,           0,0,           8,38,          13,62,          21,82,     470.7,,,2021,ALL,hispanic/latino
Lowell - Charlotte M Murkland Elementary,01600080,ELA,          10,16,           1,2,           9,15,          36,58,          16,26,          62,100,     481.4,,,2021,ALL,hispanic/latino
Lowell - Charlotte M Murkland Elementary,01600080,MATH,           9,15,           1,2,           8,13,          28,45,          25,40,          62,100,     477.2,,,2021,ALL,hispanic/latino
Lowell - Dr An Wang School,01600345,ELA,          48,19,           8,3,          40,16,          99,40,         100,40,         247,98,     478.4,          25.2,         234,2021,ALL,hispanic/latino
Lowell - Dr An Wang School,01600345,MATH,          31,13,           3,1,          28,11,         119,48,          98,40,         248,98,     475.9,          26.4,         233,2021,ALL,hispanic/latino
Lowell - Dr An Wang School,01600345,SCI,           5,5,           0,0,           5,5,          53,56,          37,39,          95,99,     473.6,,,2021,ALL,hispanic/latino
Lowell - Dr Gertrude Bailey,01600002,ELA,          14,33,           3,7,          11,26,          20,47,           9,21,          43,98,     490.4,,,2021,ALL,hispanic/latino
Lowell - Dr Gertrude Bailey,01600002,MATH,          11,26,           0,0,          11,26,          15,35,          17,40,          43,98,     477.9,,,2021,ALL,hispanic/latino
Lowell - Greenhalge,01600015,ELA,           7,10,           1,1,           6,8,          38,52,          28,38,          73,99,     476.0,,,2021,ALL,hispanic/latino
Lowell - Greenhalge,01600015,MATH,           1,1,           0,0,           1,1,          26,35,          47,64,          74,100,     464.2,,,2021,ALL,hispanic/latino
Lowell - Henry J Robinson Middle,01600330,ELA,          30,10,           3,1,          27,9,         111,38,         154,52,         295,95,     471.4,          26.1,         253,2021,ALL,hispanic/latino
Lowell - Henry J Robinson Middle,01600330,MATH,          13,4,           0,0,          13,4,         120,41,         161,55,         294,94,     468.7,          21.4,         254,2021,ALL,hispanic/latino
Lowell - Henry J Robinson Middle,01600330,SCI,           4,3,           0,0,           4,3,          53,45,          62,52,         119,93,     469.4,,,2021,ALL,hispanic/latino
