school_name,school_code,subject,me_num,me_percent,e_num,e_percent,m_num,m_percent,pm_num,pm_percent,nm_num,nm_percent,num_of_students_included,avg_scaled_score,sgp,included_in_sgp,ach_pctl,year,grade,student_group
Leominster - Johnny Appleseed,01530025,SCI,           6,38,           1,6,           5,31,          10,63,           0,0,          16,     498.2,,,92,2019,ALL,afr.american/black
Leominster - Northwest,01530030,ELA,           2,13,           0,0,           2,13,           8,50,           6,38,          16,     477.8,,          12,4,2019,ALL,afr.american/black
Leominster - Northwest,01530030,MATH,           2,13,           0,0,           2,13,           9,56,           5,31,          16,     477.9,,          12,8,2019,ALL,afr.american/black
Leominster - Samoset School,01530045,ELA,           6,21,           1,4,           5,18,          17,61,           5,18,          28,     488.4,          31.7,          27,28,2019,ALL,afr.american/black
Leominster - Samoset School,01530045,MATH,           6,21,           0,0,           6,21,          18,64,           4,14,          28,     485.8,          23.6,          27,33,2019,ALL,afr.american/black
Leominster - Sky View Middle School,01530320,ELA,          27,34,           2,3,          25,32,          38,48,          14,18,          79,     490.4,          44.5,          76,37,2019,ALL,afr.american/black
Leominster - Sky View Middle School,01530320,MATH,          39,49,           3,4,          36,45,          33,41,           8,10,          80,     496.8,          57.2,          78,83,2019,ALL,afr.american/black
Leominster - Sky View Middle School,01530320,SCI,          11,42,           0,0,          11,42,          10,38,           5,19,          26,     490.9,,,71,2019,ALL,afr.american/black
Lexington - Bowman,01550008,ELA,           4,21,           0,0,           4,21,          13,68,           2,11,          19,     488.3,,          14,27,2019,ALL,afr.american/black
Lexington - Bowman,01550008,MATH,           3,16,           0,0,           3,16,           9,47,           7,37,          19,     480.1,,          14,13,2019,ALL,afr.american/black
Lexington - Bridge,01550006,ELA,           7,41,           0,0,           7,41,           9,53,           1,6,          17,     496.8,,          12,67,2019,ALL,afr.american/black
Lexington - Bridge,01550006,MATH,           7,41,           0,0,           7,41,           7,41,           3,18,          17,     487.6,,          12,42,2019,ALL,afr.american/black
Lexington - Jonas Clarke Middle,01550305,ELA,          12,32,           2,5,          10,27,          19,51,           6,16,          37,     493.1,          39.4,          36,48,2019,ALL,afr.american/black
Lexington - Jonas Clarke Middle,01550305,MATH,          15,41,           0,0,          15,41,          19,51,           3,8,          37,     495.7,          57.1,          36,79,2019,ALL,afr.american/black
Lexington - Jonas Clarke Middle,01550305,SCI,           4,33,           0,0,           4,33,           7,58,           1,8,          12,     495.8,,,89,2019,ALL,afr.american/black
Lexington - Joseph Estabrook,01550010,ELA,           4,22,           0,0,           4,22,          11,61,           3,17,          18,     484.5,,          15,14,2019,ALL,afr.american/black
Lexington - Joseph Estabrook,01550010,MATH,           1,6,           0,0,           1,6,           9,50,           8,44,          18,     474.8,,          15,5,2019,ALL,afr.american/black
Lexington - Joseph Estabrook,01550010,SCI,           2,20,           0,0,           2,20,           6,60,           2,20,          10,     483.4,,,38,2019,ALL,afr.american/black
Lexington - Wm Diamond Middle,01550310,ELA,          14,50,           2,7,          12,43,          11,39,           3,11,          28,     496.9,          36.8,          27,68,2019,ALL,afr.american/black
Lexington - Wm Diamond Middle,01550310,MATH,          13,46,           1,4,          12,43,          13,46,           2,7,          28,     499.2,          57.4,          26,90,2019,ALL,afr.american/black
Libertas Academy Charter School (District) - Libertas Academy Charter School,35140305,ELA,           4,21,           0,0,           4,21,          12,63,           3,16,          19,     483.5,,          19,12,2019,ALL,afr.american/black
Libertas Academy Charter School (District) - Libertas Academy Charter School,35140305,MATH,           5,26,           1,5,           4,21,          12,63,           2,11,          19,     489.8,,          19,51,2019,ALL,afr.american/black
Lincoln - Hanscom Middle,01570305,ELA,           8,36,           2,9,           6,27,          11,50,           3,14,          22,     498.5,,          19,74,2019,ALL,afr.american/black
Lincoln - Hanscom Middle,01570305,MATH,           9,41,           1,5,           8,36,          10,45,           3,14,          22,     494.2,,          18,73,2019,ALL,afr.american/black
Lincoln - Hanscom Middle,01570305,SCI,           3,30,           1,10,           2,20,           6,60,           1,10,          10,     499.0,,,93,2019,ALL,afr.american/black
Lincoln - Lincoln School,01570025,ELA,          15,42,           3,8,          12,33,          20,56,           1,3,          36,     499.3,          50.7,          32,78,2019,ALL,afr.american/black
Lincoln - Lincoln School,01570025,MATH,          12,34,           2,6,          10,29,          19,54,           4,11,          35,     494.0,          34.8,          32,71,2019,ALL,afr.american/black
Lincoln - Lincoln School,01570025,SCI,           6,46,           0,0,           6,46,           5,38,           2,15,          13,     491.0,,,72,2019,ALL,afr.american/black
Longmeadow - Glenbrook Middle,01590017,ELA,           5,38,           2,15,           3,23,           6,46,           2,15,          13,     496.9,,          12,68,2019,ALL,afr.american/black
Longmeadow - Glenbrook Middle,01590017,MATH,           8,62,           0,0,           8,62,           5,38,           0,0,          13,     498.1,,          12,87,2019,ALL,afr.american/black
Lowell - Abraham Lincoln,01600020,ELA,           4,36,           0,0,           4,36,           6,55,           1,9,          11,     496.6,,           4,66,2019,ALL,afr.american/black
Lowell - Abraham Lincoln,01600020,MATH,           2,18,           0,0,           2,18,           7,64,           2,18,          11,     488.8,,           5,48,2019,ALL,afr.american/black
Lowell - B.F. Butler Middle School,01600310,ELA,          12,32,           0,0,          12,32,          16,43,           9,24,          37,     484.2,          50.3,          35,13,2019,ALL,afr.american/black
Lowell - B.F. Butler Middle School,01600310,MATH,           8,22,           1,3,           7,19,          22,59,           7,19,          37,     484.6,          56.2,          35,29,2019,ALL,afr.american/black
Lowell - B.F. Butler Middle School,01600310,SCI,           3,23,           0,0,           3,23,           8,62,           2,15,          13,     487.3,,,57,2019,ALL,afr.american/black
Lowell - Bartlett Community Partnership,01600090,ELA,           4,18,           0,0,           4,18,          13,59,           5,23,          22,     487.7,,          15,23,2019,ALL,afr.american/black
Lowell - Bartlett Community Partnership,01600090,MATH,           4,18,           0,0,           4,18,          14,64,           4,18,          22,     488.8,,          15,48,2019,ALL,afr.american/black
Lowell - Dr An Wang School,01600345,ELA,          24,50,           2,4,          22,46,          19,40,           5,10,          48,     496.8,          45.1,          43,67,2019,ALL,afr.american/black
Lowell - Dr An Wang School,01600345,MATH,          26,54,           1,2,          25,52,          17,35,           5,10,          48,     496.4,          63.6,          45,81,2019,ALL,afr.american/black
Lowell - Dr An Wang School,01600345,SCI,           8,33,           0,0,           8,33,          12,50,           4,17,          24,     489.4,,,64,2019,ALL,afr.american/black
Lowell - Greenhalge,01600015,ELA,           4,25,           1,6,           3,19,           8,50,           4,25,          16,     487.1,,           5,21,2019,ALL,afr.american/black
Lowell - Greenhalge,01600015,MATH,           4,25,           0,0,           4,25,           8,50,           4,25,          16,     488.4,,           6,46,2019,ALL,afr.american/black
Lowell - Henry J Robinson Middle,01600330,ELA,          12,21,           1,2,          11,19,          30,52,          16,28,          58,     481.7,          34.0,          52,10,2019,ALL,afr.american/black
Lowell - Henry J Robinson Middle,01600330,MATH,          18,31,           0,0,          18,31,          23,40,          17,29,          58,     483.6,          38.4,          52,24,2019,ALL,afr.american/black
Lowell - Henry J Robinson Middle,01600330,SCI,           3,11,           0,0,           3,11,          15,54,          10,36,          28,     477.1,,,17,2019,ALL,afr.american/black
Lowell - James S Daley Middle School,01600315,ELA,           5,19,           1,4,           4,15,          14,52,           8,30,          27,     487.7,          51.3,          21,23,2019,ALL,afr.american/black
Lowell - James S Daley Middle School,01600315,MATH,           5,19,           1,4,           4,15,          18,67,           4,15,          27,     493.5,          69.0,          21,69,2019,ALL,afr.american/black
Lowell - James S Daley Middle School,01600315,SCI,           0,0,           0,0,           0,0,           9,56,           7,44,          16,     478.8,,,22,2019,ALL,afr.american/black
Lowell - James Sullivan Middle School,01600340,ELA,           6,15,           0,0,           6,15,          17,41,          18,44,          41,     474.9,          34.1,          38,2,2019,ALL,afr.american/black
Lowell - James Sullivan Middle School,01600340,MATH,           5,12,           1,2,           4,10,          22,54,          14,34,          41,     477.8,          43.9,          38,8,2019,ALL,afr.american/black
Lowell - James Sullivan Middle School,01600340,SCI,           2,13,           0,0,           2,13,           6,40,           7,47,          15,     474.7,,,11,2019,ALL,afr.american/black
Lowell - John J Shaughnessy,01600050,ELA,           9,75,           2,17,           7,58,           3,25,           0,0,          12,     511.0,,           7,98,2019,ALL,afr.american/black
Lowell - John J Shaughnessy,01600050,MATH,           6,50,           1,8,           5,42,           6,50,           0,0,          12,     500.4,,           7,92,2019,ALL,afr.american/black
Lowell - Joseph McAvinnue,01600010,ELA,           5,45,           0,0,           5,45,           4,36,           2,18,          11,     495.4,,           4,60,2019,ALL,afr.american/black
Lowell - Joseph McAvinnue,01600010,MATH,           2,18,           0,0,           2,18,           7,64,           2,18,          11,     488.9,,           4,48,2019,ALL,afr.american/black
Lowell - Kathryn P. Stoklosa Middle School,01600360,ELA,           7,23,           2,6,           5,16,          13,42,          11,35,          31,     481.1,          49.6,          27,8,2019,ALL,afr.american/black
Lowell - Kathryn P. Stoklosa Middle School,01600360,MATH,           7,23,           1,3,           6,19,          18,58,           6,19,          31,     485.2,          50.9,          27,31,2019,ALL,afr.american/black
Lowell - Kathryn P. Stoklosa Middle School,01600360,SCI,           2,14,           0,0,           2,14,           4,29,           8,57,          14,     469.8,,,4,2019,ALL,afr.american/black
Lowell - Pawtucketville Memorial,01600036,ELA,          10,56,           4,22,           6,33,           6,33,           2,11,          18,     507.1,,           9,95,2019,ALL,afr.american/black
Lowell - Pawtucketville Memorial,01600036,MATH,           9,50,           3,17,           6,33,           6,33,           3,17,          18,     497.1,,           9,85,2019,ALL,afr.american/black
Lowell - Pyne Arts,01600018,ELA,           7,54,           0,0,           7,54,           3,23,           3,23,          13,     496.3,,           9,65,2019,ALL,afr.american/black
Lowell - Pyne Arts,01600018,MATH,           5,38,           0,0,           5,38,           5,38,           3,23,          13,     493.8,,           9,70,2019,ALL,afr.american/black
Lowell - Rogers STEM Academy,01600005,ELA,          10,22,           0,0,          10,22,          28,62,           7,16,          45,     486.5,          44.4,          33,19,2019,ALL,afr.american/black
Lowell - Rogers STEM Academy,01600005,MATH,          13,29,           1,2,          12,27,          24,53,           8,18,          45,     488.3,          49.0,          33,46,2019,ALL,afr.american/black
Lowell - Rogers STEM Academy,01600005,SCI,           4,40,           0,0,           4,40,           4,40,           2,20,          10,     490.2,,,68,2019,ALL,afr.american/black
Lowell - S Christa McAuliffe Elementary,01600075,ELA,           3,27,           0,0,           3,27,           4,36,           4,36,          11,     483.9,,           6,13,2019,ALL,afr.american/black
Lowell - S Christa McAuliffe Elementary,01600075,MATH,           3,27,           1,9,           2,18,           6,55,           2,18,          11,     488.1,,           6,45,2019,ALL,afr.american/black
Lowell Community Charter Public (District) - Lowell Community Charter Public School,04560050,ELA,          75,56,          10,8,          65,49,          52,39,           6,5,         133,     504.1,          55.9,         101,91,2019,ALL,afr.american/black
Lowell Community Charter Public (District) - Lowell Community Charter Public School,04560050,MATH,          71,53,          11,8,          60,45,          54,41,           8,6,         133,     501.7,          43.9,         101,94,2019,ALL,afr.american/black
Lowell Community Charter Public (District) - Lowell Community Charter Public School,04560050,SCI,          13,33,           1,3,          12,31,          22,56,           4,10,          39,     491.7,,,74,2019,ALL,afr.american/black
Ludlow - Paul R Baird Middle,01610305,ELA,           3,27,           0,0,           3,27,           6,55,           2,18,          11,     489.2,,          10,32,2019,ALL,afr.american/black
Ludlow - Paul R Baird Middle,01610305,MATH,           3,27,           0,0,           3,27,           5,45,           3,27,          11,     490.9,,          10,58,2019,ALL,afr.american/black
Lynn - A Drewicz Elementary,01630016,ELA,          11,58,           1,5,          10,53,           7,37,           1,5,          19,     495.7,,          15,61,2019,ALL,afr.american/black
Lynn - A Drewicz Elementary,01630016,MATH,           4,21,           0,0,           4,21,          14,74,           1,5,          19,     488.6,,          15,47,2019,ALL,afr.american/black
Lynn - A Drewicz Elementary,01630016,SCI,           3,30,           1,10,           2,20,           5,50,           2,20,          10,     493.0,,,78,2019,ALL,afr.american/black
Lynn - Aborn,01630011,ELA,           5,31,           1,6,           4,25,          11,69,           0,0,          16,     492.4,,          11,44,2019,ALL,afr.american/black
Lynn - Aborn,01630011,MATH,           8,44,           1,6,           7,39,           8,44,           2,11,          18,     492.6,,          13,65,2019,ALL,afr.american/black
Lynn - Breed Middle School,01630405,ELA,          46,39,           9,8,          37,31,          56,47,          16,14,         118,     494.1,          58.1,         112,52,2019,ALL,afr.american/black
Lynn - Breed Middle School,01630405,MATH,          34,29,           5,4,          29,25,          66,56,          17,15,         117,     489.5,          53.0,         111,51,2019,ALL,afr.american/black
Lynn - Breed Middle School,01630405,SCI,           9,28,           2,6,           7,22,          20,63,           3,9,          32,     492.6,,,77,2019,ALL,afr.american/black
Lynn - Brickett Elementary,01630020,ELA,           4,40,           0,0,           4,40,           5,50,           1,10,          10,     493.3,,           8,48,2019,ALL,afr.american/black
Lynn - Brickett Elementary,01630020,MATH,           4,40,           0,0,           4,40,           5,50,           1,10,          10,     491.2,,           8,60,2019,ALL,afr.american/black
Lynn - Capt William G Shoemaker,01630090,ELA,           6,33,           1,6,           5,28,           6,33,           6,33,          18,     497.5,,           9,70,2019,ALL,afr.american/black
Lynn - Capt William G Shoemaker,01630090,MATH,           7,39,           1,6,           6,33,           4,22,           7,39,          18,     496.4,,           9,81,2019,ALL,afr.american/black
Lynn - Cobbet Elementary,01630035,ELA,          10,38,           1,4,           9,35,          12,46,           4,15,          26,     492.3,,          11,44,2019,ALL,afr.american/black
Lynn - Cobbet Elementary,01630035,MATH,          10,38,           2,8,           8,31,          12,46,           4,15,          26,     493.4,,          11,68,2019,ALL,afr.american/black
Lynn - E J Harrington,01630045,ELA,           9,41,           1,5,           8,36,          10,45,           3,14,          22,     492.9,,          18,47,2019,ALL,afr.american/black
Lynn - E J Harrington,01630045,MATH,           9,41,           0,0,           9,41,          10,45,           3,14,          22,     491.4,,          18,60,2019,ALL,afr.american/black
Lynn - E J Harrington,01630045,SCI,           2,18,           0,0,           2,18,           6,55,           3,27,          11,     484.4,,,43,2019,ALL,afr.american/black
Lynn - Edward A Sisson,01630095,ELA,           6,40,           1,7,           5,33,           8,53,           1,7,          15,     501.9,,          11,86,2019,ALL,afr.american/black
Lynn - Edward A Sisson,01630095,MATH,           7,47,           0,0,           7,47,           6,40,           2,13,          15,     496.7,,          11,82,2019,ALL,afr.american/black
Lynn - Hood,01630055,ELA,          10,50,           2,10,           8,40,           7,35,           3,15,          20,     502.2,,          14,87,2019,ALL,afr.american/black
Lynn - Hood,01630055,MATH,           7,35,           0,0,           7,35,           9,45,           4,20,          20,     494.8,,          14,75,2019,ALL,afr.american/black
Lynn - Ingalls,01630060,ELA,          10,28,           0,0,          10,28,          19,53,           7,19,          36,     489.1,          37.5,          26,31,2019,ALL,afr.american/black
Lynn - Ingalls,01630060,MATH,          12,33,           0,0,          12,33,          16,44,           8,22,          36,     487.8,          49.1,          26,43,2019,ALL,afr.american/black
Lynn - Ingalls,01630060,SCI,           4,33,           0,0,           4,33,           6,50,           2,17,          12,     494.1,,,83,2019,ALL,afr.american/black
Lynn - Julia F Callahan,01630030,ELA,           8,24,           0,0,           8,24,          19,56,           7,21,          34,     487.8,,          19,24,2019,ALL,afr.american/black
Lynn - Julia F Callahan,01630030,MATH,          14,41,           1,3,          13,38,          10,29,          10,29,          34,     492.6,          58.9,          20,65,2019,ALL,afr.american/black
Lynn - Pickering Middle,01630420,ELA,          21,42,           3,6,          18,36,          19,38,          10,20,          50,     491.5,          52.1,          48,41,2019,ALL,afr.american/black
Lynn - Pickering Middle,01630420,MATH,          15,30,           1,2,          14,28,          27,54,           8,16,          50,     492.6,          57.9,          48,65,2019,ALL,afr.american/black
Lynn - Pickering Middle,01630420,SCI,           7,39,           1,6,           6,33,          10,56,           1,6,          18,     496.8,,,90,2019,ALL,afr.american/black
Lynn - Robert L Ford,01630050,ELA,           4,22,           0,0,           4,22,           9,50,           5,28,          18,     485.2,,          11,15,2019,ALL,afr.american/black
Lynn - Robert L Ford,01630050,MATH,           6,33,           0,0,           6,33,           5,28,           7,39,          18,     481.6,,          11,17,2019,ALL,afr.american/black
Lynn - Sewell-Anderson,01630085,ELA,           5,38,           0,0,           5,38,           7,54,           1,8,          13,     496.9,,          10,68,2019,ALL,afr.american/black
Lynn - Sewell-Anderson,01630085,MATH,           4,31,           0,0,           4,31,           7,54,           2,15,          13,     495.3,,          10,77,2019,ALL,afr.american/black
Lynn - Thurgood Marshall Mid,01630305,ELA,          44,35,           4,3,          40,31,          56,44,          27,21,         127,     488.1,          47.0,         112,26,2019,ALL,afr.american/black
Lynn - Thurgood Marshall Mid,01630305,MATH,          33,26,           2,2,          31,24,          68,54,          26,20,         127,     488.3,          51.6,         112,46,2019,ALL,afr.american/black
Lynn - Thurgood Marshall Mid,01630305,SCI,          10,25,           0,0,          10,25,          21,53,           9,23,          40,     487.1,,,56,2019,ALL,afr.american/black
Lynn - Tracy,01630100,ELA,          14,56,           1,4,          13,52,          10,40,           1,4,          25,     498.8,,          17,75,2019,ALL,afr.american/black
Lynn - Tracy,01630100,MATH,           8,32,           0,0,           8,32,          13,52,           4,16,          25,     490.6,,          17,57,2019,ALL,afr.american/black
Lynn - Washington Elementary School,01630005,ELA,           6,38,           0,0,           6,38,          10,63,           0,0,          16,     494.8,,          11,57,2019,ALL,afr.american/black
Lynn - Washington Elementary School,01630005,MATH,           6,38,           1,6,           5,31,           8,50,           2,13,          16,     493.0,,          11,67,2019,ALL,afr.american/black
Lynn - Wm P Connery,01630040,ELA,           6,40,           2,13,           4,27,           7,47,           2,13,          15,     494.4,,          10,55,2019,ALL,afr.american/black
Lynn - Wm P Connery,01630040,MATH,           4,27,           1,7,           3,20,           9,60,           2,13,          15,     494.3,,          10,73,2019,ALL,afr.american/black
Lynnfield - Lynnfield Middle School,01640405,ELA,           6,55,           0,0,           6,55,           5,45,           0,0,          11,     501.0,,          11,84,2019,ALL,afr.american/black
Lynnfield - Lynnfield Middle School,01640405,MATH,           5,45,           0,0,           5,45,           6,55,           0,0,          11,     494.7,,          11,74,2019,ALL,afr.american/black
Malden - Beebe,01650003,ELA,          31,34,           1,1,          30,33,          45,49,          15,16,          91,     493.5,          46.4,          68,49,2019,ALL,afr.american/black
Malden - Beebe,01650003,MATH,          22,24,           1,1,          21,23,          48,53,          21,23,          91,     487.1,          48.6,          68,39,2019,ALL,afr.american/black
Malden - Beebe,01650003,SCI,           7,29,           0,0,           7,29,          13,54,           4,17,          24,     491.2,,,72,2019,ALL,afr.american/black
Malden - Ferryway,01650013,ELA,          48,47,           9,9,          39,38,          49,48,           6,6,         103,     500.4,          56.3,          80,82,2019,ALL,afr.american/black
Malden - Ferryway,01650013,MATH,          26,25,           3,3,          23,22,          62,60,          15,15,         103,     488.3,          41.6,          80,46,2019,ALL,afr.american/black
Malden - Ferryway,01650013,SCI,           7,22,           0,0,           7,22,          22,69,           3,9,          32,     490.9,,,71,2019,ALL,afr.american/black
Malden - Forestdale,01650027,ELA,          35,54,           4,6,          31,48,          23,35,           7,11,          65,     498.5,          63.1,          54,74,2019,ALL,afr.american/black
Malden - Forestdale,01650027,MATH,          19,29,           0,0,          19,29,          30,46,          16,25,          65,     487.0,          49.9,          54,39,2019,ALL,afr.american/black
Malden - Forestdale,01650027,SCI,           5,25,           0,0,           5,25,          13,65,           2,10,          20,     487.0,,,54,2019,ALL,afr.american/black
Malden - Linden,01650047,ELA,          51,44,           9,8,          42,37,          35,30,          29,25,         115,     492.6,          45.7,          86,45,2019,ALL,afr.american/black
Malden - Linden,01650047,MATH,          36,31,           3,3,          33,29,          47,41,          32,28,         115,     487.4,          49.0,          85,41,2019,ALL,afr.american/black
Malden - Linden,01650047,SCI,          10,28,           2,6,           8,22,          17,47,           9,25,          36,     487.8,,,59,2019,ALL,afr.american/black
Malden - Salemwood,01650057,ELA,          63,40,           6,4,          57,36,          63,40,          32,20,         158,     492.0,          54.2,         114,43,2019,ALL,afr.american/black
Malden - Salemwood,01650057,MATH,          36,23,           4,3,          32,20,          87,55,          35,22,         158,     487.0,          49.0,         114,39,2019,ALL,afr.american/black
Malden - Salemwood,01650057,SCI,          15,31,           0,0,          15,31,          22,45,          12,24,          49,     485.3,,,49,2019,ALL,afr.american/black
Mansfield - Harold L Qualters Middle,01670035,ELA,          13,46,           1,4,          12,43,          10,36,           5,18,          28,     495.8,          39.8,          26,62,2019,ALL,afr.american/black
Mansfield - Harold L Qualters Middle,01670035,MATH,           9,32,           2,7,           7,25,          14,50,           5,18,          28,     491.8,          50.0,          26,62,2019,ALL,afr.american/black
Mansfield - Jordan/Jackson Elementary,01670014,ELA,          11,39,           1,4,          10,36,          16,57,           1,4,          28,     496.3,          47.5,          20,65,2019,ALL,afr.american/black
Mansfield - Jordan/Jackson Elementary,01670014,MATH,          16,57,           0,0,          16,57,          10,36,           2,7,          28,     499.6,          58.4,          20,91,2019,ALL,afr.american/black
Marblehead - Marblehead Veterans Middle School,01680300,ELA,           2,10,           0,0,           2,10,          15,75,           3,15,          20,     483.1,          38.8,          20,11,2019,ALL,afr.american/black
Marblehead - Marblehead Veterans Middle School,01680300,MATH,           7,35,           0,0,           7,35,          11,55,           2,10,          20,     487.5,          62.4,          20,41,2019,ALL,afr.american/black
Marblehead - Marblehead Veterans Middle School,01680300,SCI,           1,10,           0,0,           1,10,           6,60,           3,30,          10,     483.5,,,39,2019,ALL,afr.american/black
Marblehead - Village School,01680016,ELA,           7,33,           2,10,           5,24,          14,67,           0,0,          21,     498.0,,          19,72,2019,ALL,afr.american/black
Marblehead - Village School,01680016,MATH,           7,33,           0,0,           7,33,          11,52,           3,14,          21,     491.5,,          19,61,2019,ALL,afr.american/black
Marblehead Community Charter Public (District) - Marblehead Community Charter Public School,04640305,ELA,           4,25,           0,0,           4,25,           9,56,           3,19,          16,     485.1,,          13,12,2019,ALL,afr.american/black
Marblehead Community Charter Public (District) - Marblehead Community Charter Public School,04640305,MATH,           4,25,           1,6,           3,19,          11,69,           1,6,          16,     492.4,,          13,65,2019,ALL,afr.american/black
Marion - Sippican,01690005,ELA,           8,62,           0,0,           8,62,           4,31,           1,8,          13,     498.9,,           7,80,2019,ALL,afr.american/black
Marion - Sippican,01690005,MATH,           7,50,           0,0,           7,50,           6,43,           1,7,          14,     495.5,,           7,90,2019,ALL,afr.american/black
Marlborough - 1 LT Charles W. Whitcomb School,01700045,ELA,           9,21,           1,2,           8,19,          23,55,          10,24,          42,     485.7,          46.6,          39,17,2019,ALL,afr.american/black
Marlborough - 1 LT Charles W. Whitcomb School,01700045,MATH,           8,19,           0,0,           8,19,          23,55,          11,26,          42,     483.0,          41.4,          39,21,2019,ALL,afr.american/black
Marlborough - 1 LT Charles W. Whitcomb School,01700045,SCI,           4,17,           0,0,           4,17,          13,57,           6,26,          23,     482.5,,,35,2019,ALL,afr.american/black
"Martin Luther King, Jr. Charter School of Excellence (District) - Martin Luther King, Jr. Charter School of Excellence",04920005,ELA,          29,43,           0,0,          29,43,          37,54,           2,3,          68,     496.6,          37.3,          44,65,2019,ALL,afr.american/black
"Martin Luther King, Jr. Charter School of Excellence (District) - Martin Luther King, Jr. Charter School of Excellence",04920005,MATH,          33,49,           2,3,          31,46,          33,49,           2,3,          68,     499.9,          50.1,          44,91,2019,ALL,afr.american/black
"Martin Luther King, Jr. Charter School of Excellence (District) - Martin Luther King, Jr. Charter School of Excellence",04920005,SCI,          11,46,           0,0,          11,46,          13,54,           0,0,          24,     501.4,,,95,2019,ALL,afr.american/black
Mashpee - Mashpee Middle School,01720020,ELA,           6,43,           0,0,           6,43,           5,36,           3,21,          14,     494.1,,          12,52,2019,ALL,afr.american/black
Mashpee - Mashpee Middle School,01720020,MATH,           4,29,           0,0,           4,29,           8,57,           2,14,          14,     490.5,,          12,56,2019,ALL,afr.american/black
Mashpee - Mashpee Middle School,01720020,SCI,           3,30,           0,0,           3,30,           5,50,           2,20,          10,     490.0,,,,2019,ALL,afr.american/black
Mashpee - Quashnet School,01720035,ELA,           5,29,           1,6,           4,24,          10,59,           2,12,          17,     490.1,,          11,35,2019,ALL,afr.american/black
Mashpee - Quashnet School,01720035,MATH,           6,35,           0,0,           6,35,           9,53,           2,12,          17,     491.6,,          11,61,2019,ALL,afr.american/black
Match Charter Public School (District) - Match Charter Public School,04690505,ELA,         101,40,          16,6,          85,34,         118,47,          31,12,         250,     495.9,          51.3,         189,64,2019,ALL,afr.american/black
Match Charter Public School (District) - Match Charter Public School,04690505,MATH,          98,39,           6,2,          92,37,         126,51,          25,10,         249,     494.7,          59.3,         190,76,2019,ALL,afr.american/black
Match Charter Public School (District) - Match Charter Public School,04690505,SCI,          23,26,           2,2,          21,24,          48,55,          17,19,          88,     489.0,,,65,2019,ALL,afr.american/black
Maynard - Fowler School,01740305,ELA,           4,29,           1,7,           3,21,           9,64,           1,7,          14,     495.3,,          14,60,2019,ALL,afr.american/black
Maynard - Fowler School,01740305,MATH,           5,36,           0,0,           5,36,           7,50,           2,14,          14,     488.8,,          14,48,2019,ALL,afr.american/black
Medford - Brooks School,01760130,ELA,           5,22,           0,0,           5,22,          12,52,           6,26,          23,     487.0,,          14,21,2019,ALL,afr.american/black
Medford - Brooks School,01760130,MATH,           6,26,           0,0,           6,26,           9,39,           8,35,          23,     481.2,,          14,16,2019,ALL,afr.american/black
Medford - John J McGlynn Elementary School,01760068,ELA,          14,45,           2,6,          12,39,          13,42,           4,13,          31,     498.3,          42.8,          25,73,2019,ALL,afr.american/black
Medford - John J McGlynn Elementary School,01760068,MATH,           9,29,           0,0,           9,29,          13,42,           9,29,          31,     487.6,          27.0,          25,42,2019,ALL,afr.american/black
Medford - John J McGlynn Elementary School,01760068,SCI,           4,40,           0,0,           4,40,           4,40,           2,20,          10,     489.0,,,62,2019,ALL,afr.american/black
Medford - John J. McGlynn Middle School,01760320,ELA,          21,26,           1,1,          20,25,          34,43,          25,31,          80,     484.5,          51.5,          67,14,2019,ALL,afr.american/black
Medford - John J. McGlynn Middle School,01760320,MATH,          12,15,           0,0,          12,15,          48,60,          20,25,          80,     481.0,          49.4,          67,15,2019,ALL,afr.american/black
Medford - John J. McGlynn Middle School,01760320,SCI,           3,12,           0,0,           3,12,          16,62,           7,27,          26,     481.6,,,30,2019,ALL,afr.american/black
Medford - Madeleine Dugger Andrews,01760315,ELA,          15,43,           1,3,          14,40,          12,34,           8,23,          35,     494.6,          57.4,          35,56,2019,ALL,afr.american/black
Medford - Madeleine Dugger Andrews,01760315,MATH,          11,31,           2,6,           9,26,          16,46,           8,23,          35,     490.6,          64.6,          35,57,2019,ALL,afr.american/black
Medford - Madeleine Dugger Andrews,01760315,SCI,           5,38,           0,0,           5,38,           6,46,           2,15,          13,     490.9,,,71,2019,ALL,afr.american/black
Medford - Milton Fuller Roberts,01760150,ELA,           8,26,           0,0,           8,26,          16,52,           7,23,          31,     487.7,,          19,23,2019,ALL,afr.american/black
Medford - Milton Fuller Roberts,01760150,MATH,           6,19,           1,3,           5,16,          16,52,           9,29,          31,     481.7,,          19,17,2019,ALL,afr.american/black
Medford - Milton Fuller Roberts,01760150,SCI,           3,27,           1,9,           2,18,           4,36,           4,36,          11,     487.3,,,57,2019,ALL,afr.american/black
Medford - Missituk Elementary School,01760140,ELA,          10,29,           0,0,          10,29,          19,54,           6,17,          35,     488.1,          55.9,          25,26,2019,ALL,afr.american/black
Medford - Missituk Elementary School,01760140,MATH,           6,18,           1,3,           5,15,          15,44,          13,38,          34,     476.7,          43.9,          24,7,2019,ALL,afr.american/black
Medford - Missituk Elementary School,01760140,SCI,           2,12,           1,6,           1,6,           7,41,           8,47,          17,     471.9,,,6,2019,ALL,afr.american/black
Medway - Medway Middle,01770305,ELA,           8,73,           0,0,           8,73,           2,18,           1,9,          11,     504.4,,          11,91,2019,ALL,afr.american/black
