school_name,school_code,subject,me_num,me_percent,e_num,e_percent,m_num,m_percent,pm_num,pm_percent,nm_num,nm_percent,num_of_students_included,part_rate_percent,avg_scaled_score,sgp,included_in_sgp,ach_pctl,year,grade,student_group
Attleboro - Cyril K. Brennan Middle School,00160315,ELA,          26,25,           0,0,          26,25,          47,46,          30,29,         103,100,     482.1,          44.4,         100,39,2022,ALL,Ever EL
Attleboro - Cyril K. Brennan Middle School,00160315,MATH,          21,20,           1,1,          20,19,          53,51,          29,28,         103,100,     484.1,          50.7,         100,43,2022,ALL,Ever EL
Attleboro - Cyril K. Brennan Middle School,00160315,SCI,           7,13,           0,0,           7,13,          30,55,          18,33,          55,100,     479.0,,,40,2022,ALL,Ever EL
Attleboro - Hill-Roberts Elementary School,00160045,ELA,           5,19,           0,0,           5,19,          15,58,           6,23,          26,100,     483.5,,          15,44,2022,ALL,Ever EL
Attleboro - Hill-Roberts Elementary School,00160045,MATH,          12,46,           0,0,          12,46,          11,42,           3,12,          26,100,     491.2,,          15,65,2022,ALL,Ever EL
Attleboro - Hyman Fine Elementary School,00160040,ELA,           2,7,           0,0,           2,7,          13,46,          13,46,          28,100,     473.1,,          12,9,2022,ALL,Ever EL
Attleboro - Hyman Fine Elementary School,00160040,MATH,           3,11,           1,4,           2,7,          13,46,          12,43,          28,100,     477.8,,          12,23,2022,ALL,Ever EL
Attleboro - Peter Thacher Elementary School,00160050,ELA,           5,19,           0,0,           5,19,          16,59,           6,22,          27,100,     487.0,,          17,56,2022,ALL,Ever EL
Attleboro - Peter Thacher Elementary School,00160050,MATH,           9,33,           0,0,           9,33,          13,48,           5,19,          27,100,     489.9,,          17,61,2022,ALL,Ever EL
Attleboro - Robert J. Coelho Middle School,00160305,ELA,          17,29,           0,0,          17,29,          34,58,           8,14,          59,100,     488.9,          49.5,          58,62,2022,ALL,Ever EL
Attleboro - Robert J. Coelho Middle School,00160305,MATH,          24,41,           7,12,          17,29,          27,47,           7,12,          58,100,     496.5,          54.8,          57,76,2022,ALL,Ever EL
Attleboro - Robert J. Coelho Middle School,00160305,SCI,           9,32,           0,0,           9,32,          14,50,           5,18,          28,100,     490.1,,,71,2022,ALL,Ever EL
Attleboro - Thomas Willett Elementary School,00160035,ELA,           4,24,           1,6,           3,18,          10,59,           3,18,          17,100,     487.9,,           8,59,2022,ALL,Ever EL
Attleboro - Thomas Willett Elementary School,00160035,MATH,           5,29,           1,6,           4,24,           7,41,           5,29,          17,100,     484.9,,           8,46,2022,ALL,Ever EL
Attleboro - Wamsutta Middle School,00160320,ELA,          23,25,           1,1,          22,24,          43,47,          26,28,          92,100,     483.5,          41.5,          92,44,2022,ALL,Ever EL
Attleboro - Wamsutta Middle School,00160320,MATH,          19,21,           0,0,          19,21,          57,62,          16,17,          92,100,     485.1,          52.5,          92,47,2022,ALL,Ever EL
Attleboro - Wamsutta Middle School,00160320,SCI,          12,24,           0,0,          12,24,          26,53,          11,22,          49,100,     485.3,,,60,2022,ALL,Ever EL
Auburn - Auburn Middle,00170305,ELA,          25,36,           2,3,          23,33,          31,45,          13,19,          69,99,     490.5,          53.6,          67,66,2022,ALL,Ever EL
Auburn - Auburn Middle,00170305,MATH,          24,34,           3,4,          21,30,          36,51,          10,14,          70,100,     491.3,          45.3,          67,66,2022,ALL,Ever EL
Auburn - Auburn Middle,00170305,SCI,          10,56,           0,0,          10,56,           6,33,           2,11,          18,100,     498.3,,,84,2022,ALL,Ever EL
Auburn - Swanson Road Intermediate School,00170030,ELA,          18,30,           0,0,          18,30,          33,54,          10,16,          61,100,     489.3,          43.9,          39,63,2022,ALL,Ever EL
Auburn - Swanson Road Intermediate School,00170030,MATH,          21,34,           2,3,          19,31,          28,46,          12,20,          61,100,     493.6,          57.4,          38,70,2022,ALL,Ever EL
Auburn - Swanson Road Intermediate School,00170030,SCI,          11,48,           2,9,           9,39,           8,35,           4,17,          23,100,     495.9,,,80,2022,ALL,Ever EL
Avon - Avon Middle High School,00180510,ELA,           1,7,           1,7,           0,0,          10,71,           3,21,          14,100,     481.6,,          13,37,2022,ALL,Ever EL
Avon - Avon Middle High School,00180510,MATH,           3,21,           0,0,           3,21,           9,64,           2,14,          14,100,     485.9,,          13,50,2022,ALL,Ever EL
Avon - Ralph D Butler,00180010,ELA,           7,15,           2,4,           5,11,          34,72,           6,13,          47,100,     485.3,          42.1,          37,50,2022,ALL,Ever EL
Avon - Ralph D Butler,00180010,MATH,           7,15,           2,4,           5,11,          26,55,          14,30,          47,100,     482.0,          49.1,          37,38,2022,ALL,Ever EL
Avon - Ralph D Butler,00180010,SCI,           3,21,           0,0,           3,21,           7,50,           4,29,          14,100,     482.1,,,50,2022,ALL,Ever EL
Ayer Shirley School District - Ayer Shirley Regional Middle School,06160305,ELA,           8,21,           1,3,           7,18,          22,58,           8,21,          38,100,     487.7,          54.7,          37,58,2022,ALL,Ever EL
Ayer Shirley School District - Ayer Shirley Regional Middle School,06160305,MATH,           6,16,           1,3,           5,13,          24,63,           8,21,          38,100,     484.0,          49.2,          37,43,2022,ALL,Ever EL
Ayer Shirley School District - Ayer Shirley Regional Middle School,06160305,SCI,           3,27,           0,0,           3,27,           6,55,           2,18,          11,100,     487.2,,,64,2022,ALL,Ever EL
Ayer Shirley School District - Page Hilltop Elementary School,06160002,ELA,           4,22,           1,6,           3,17,          10,56,           4,22,          18,100,     487.7,,          13,58,2022,ALL,Ever EL
Ayer Shirley School District - Page Hilltop Elementary School,06160002,MATH,           4,22,           0,0,           4,22,           7,39,           7,39,          18,100,     478.4,,          13,25,2022,ALL,Ever EL
Barnstable - Barnstable Community Innovation School,00200012,ELA,           5,17,           0,0,           5,17,          17,59,           7,24,          29,100,     483.6,,,44,2022,ALL,Ever EL
Barnstable - Barnstable Community Innovation School,00200012,MATH,           6,21,           0,0,           6,21,          16,55,           7,24,          29,100,     480.5,,,33,2022,ALL,Ever EL
Barnstable - Barnstable High,00200505,ELA,          11,11,           1,1,          10,10,          53,52,          37,37,         101,94,     476.1,          49.8,          86,15,2022,ALL,Ever EL
Barnstable - Barnstable High,00200505,MATH,           6,6,           0,0,           6,6,          67,64,          32,30,         105,97,     476.3,          42.8,          91,19,2022,ALL,Ever EL
Barnstable - Barnstable High,00200505,SCI,           9,9,           0,0,           9,9,          60,59,          33,32,         102,93,     477.3,,,32,2022,ALL,Ever EL
Barnstable - Barnstable Intermediate School,00200315,ELA,          30,17,           2,1,          28,16,          78,45,          64,37,         172,97,     478.4,          44.5,         162,25,2022,ALL,Ever EL
Barnstable - Barnstable Intermediate School,00200315,MATH,          33,19,           1,1,          32,18,          91,53,          49,28,         173,96,     482.4,          45.7,         163,39,2022,ALL,Ever EL
