school_name,school_code,subject,me_num,me_percent,e_num,e_percent,m_num,m_percent,pm_num,pm_percent,nm_num,nm_percent,num_of_students_included,part_rate_percent,avg_scaled_score,sgp,included_in_sgp,ach_pctl,year,grade,student_group
Boston Collegiate Charter (District) - Boston Collegiate Charter School,04490305,MATH,          34,37,           5,5,          29,31,          49,53,          10,11,          93,99,     494.7,          59.6,          87,62,2022,8,ALL
Boston Collegiate Charter (District) - Boston Collegiate Charter School,04490305,SCI,          36,39,           2,2,          34,37,          42,45,          15,16,          93,99,     489.9,,,40,2022,8,ALL
Boston Green Academy Horace Mann Charter School (District) - Boston Green Academy Horace Mann Charter School,04110305,ELA,           6,11,           0,0,           6,11,          33,60,          16,29,          55,95,     479.2,          49.9,          43,13,2022,8,ALL
Boston Green Academy Horace Mann Charter School (District) - Boston Green Academy Horace Mann Charter School,04110305,MATH,           0,0,           0,0,           0,0,          35,63,          21,38,          56,97,     472.5,          34.0,          49,7,2022,8,ALL
Boston Green Academy Horace Mann Charter School (District) - Boston Green Academy Horace Mann Charter School,04110305,SCI,           7,14,           0,0,           7,14,          21,41,          23,45,          51,88,     472.9,,,7,2022,8,ALL
Boston Preparatory Charter Public (District) - Boston Preparatory Charter Public School,04160305,ELA,          29,28,           2,2,          27,26,          48,47,          26,25,         103,98,     485.3,          55.7,          98,28,2022,8,ALL
Boston Preparatory Charter Public (District) - Boston Preparatory Charter Public School,04160305,MATH,          18,18,           0,0,          18,18,          59,58,          25,25,         102,97,     483.2,          55.6,          98,26,2022,8,ALL
Boston Preparatory Charter Public (District) - Boston Preparatory Charter Public School,04160305,SCI,          18,17,           0,0,          18,17,          54,52,          32,31,         104,99,     479.2,,,17,2022,8,ALL
Bourne - Bourne Middle School,00360325,ELA,          41,29,           7,5,          34,24,          71,50,          29,21,         141,99,     488.1,          38.4,         130,35,2022,8,ALL
Bourne - Bourne Middle School,00360325,MATH,          46,33,           8,6,          38,27,          77,55,          18,13,         141,99,     491.8,          56.2,         129,54,2022,8,ALL
Bourne - Bourne Middle School,00360325,SCI,          59,42,           4,3,          55,39,          59,42,          22,16,         140,98,     493.3,,,48,2022,8,ALL
Braintree - East Middle School,00400305,ELA,         154,58,          36,14,         118,44,          83,31,          29,11,         266,98,     503.0,          52.3,         259,78,2022,8,ALL
Braintree - East Middle School,00400305,MATH,         146,55,          39,15,         107,41,          94,36,          24,9,         264,97,     502.4,          52.4,         256,81,2022,8,ALL
Braintree - East Middle School,00400305,SCI,         140,53,          19,7,         121,46,          95,36,          30,11,         265,98,     500.6,,,73,2022,8,ALL
Braintree - South Middle School,00400310,ELA,          95,54,          21,12,          74,42,          63,36,          17,10,         175,97,     502.6,          43.2,         167,77,2022,8,ALL
Braintree - South Middle School,00400310,MATH,          86,49,           9,5,          77,44,          75,43,          15,9,         176,98,     499.5,          45.9,         168,73,2022,8,ALL
Braintree - South Middle School,00400310,SCI,          90,51,           9,5,          81,46,          69,39,          16,9,         175,97,     499.4,,,70,2022,8,ALL
Bridge Boston Charter School (District) - Bridge Boston Charter School,04170205,ELA,           9,39,           1,4,           8,35,          11,48,           3,13,          23,100,     490.0,          56.0,          23,41,2022,8,ALL
Bridge Boston Charter School (District) - Bridge Boston Charter School,04170205,MATH,           6,26,           1,4,           5,22,          15,65,           2,9,          23,100,     488.7,          61.7,          22,42,2022,8,ALL
Bridge Boston Charter School (District) - Bridge Boston Charter School,04170205,SCI,           4,17,           1,4,           3,13,          14,61,           5,22,          23,100,     483.7,,,26,2022,8,ALL
Bridgewater-Raynham - Bridgewater Middle School,06250320,ELA,         124,47,          10,4,         114,43,         114,43,          27,10,         265,100,     497.0,          46.0,         255,63,2022,8,ALL
Bridgewater-Raynham - Bridgewater Middle School,06250320,MATH,         140,53,          24,9,         116,44,         111,42,          14,5,         265,100,     502.0,          63.0,         255,80,2022,8,ALL
Bridgewater-Raynham - Bridgewater Middle School,06250320,SCI,         132,50,          14,5,         118,45,         107,40,          26,10,         265,100,     499.1,,,69,2022,8,ALL
Bridgewater-Raynham - Raynham Middle School,06250315,ELA,          49,28,           3,2,          46,26,         102,58,          25,14,         176,100,     489.5,          34.9,         163,40,2022,8,ALL
Bridgewater-Raynham - Raynham Middle School,06250315,MATH,          71,40,           5,3,          66,38,          92,52,          13,7,         176,100,     495.6,          57.1,         164,64,2022,8,ALL
Bridgewater-Raynham - Raynham Middle School,06250315,SCI,          68,39,           1,1,          67,38,          86,49,          22,13,         176,100,     492.6,,,46,2022,8,ALL
Brockton - Ashfield Middle School,00440421,ELA,          47,27,           2,1,          45,25,          86,49,          44,25,         177,99,     487.2,          61.7,         159,33,2022,8,ALL
Brockton - Ashfield Middle School,00440421,MATH,          48,27,           4,2,          44,25,          90,51,          39,22,         177,99,     486.5,          59.4,         158,34,2022,8,ALL
Brockton - Ashfield Middle School,00440421,SCI,          26,15,           1,1,          25,14,          94,53,          56,32,         176,98,     480.4,,,18,2022,8,ALL
Brockton - Brockton Virtual Learning Academy,00440705,ELA,           3,16,           0,0,           3,16,          11,58,           5,26,          19,95,     484.3,,          17,23,2022,8,ALL
Brockton - Brockton Virtual Learning Academy,00440705,MATH,           2,11,           0,0,           2,11,           7,37,          10,53,          19,95,     474.9,,          17,8,2022,8,ALL
Brockton - Brockton Virtual Learning Academy,00440705,SCI,           3,16,           0,0,           3,16,          10,53,           6,32,          19,95,     479.9,,,17,2022,8,ALL
Brockton - East Middle School,00440405,ELA,          45,22,           0,0,          45,22,          87,43,          71,35,         203,97,     480.2,          55.6,         189,16,2022,8,ALL
Brockton - East Middle School,00440405,MATH,          23,11,           3,1,          20,10,         107,52,          74,36,         204,99,     477.8,          52.8,         191,14,2022,8,ALL
Brockton - East Middle School,00440405,SCI,          18,9,           0,0,          18,9,          95,47,          88,44,         201,98,     475.0,,,10,2022,8,ALL
Brockton - Edgar B Davis,00440023,ELA,          34,34,           1,1,          33,33,          51,52,          14,14,          99,100,     489.9,          60.1,          98,41,2022,8,ALL
Brockton - Edgar B Davis,00440023,MATH,          30,31,           2,2,          28,29,          53,55,          14,14,          97,99,     490.9,          65.8,          96,50,2022,8,ALL
Brockton - Edgar B Davis,00440023,SCI,          24,25,           0,0,          24,25,          50,52,          22,23,          96,98,     484.5,,,28,2022,8,ALL
Brockton - Joseph F. Plouffe Academy,00440422,ELA,          94,43,          13,6,          81,37,          70,32,          56,25,         220,99,     492.6,          63.4,         196,50,2022,8,ALL
Brockton - Joseph F. Plouffe Academy,00440422,MATH,          67,30,           9,4,          58,26,         100,45,          54,24,         221,99,     489.1,          51.6,         195,43,2022,8,ALL
Brockton - Joseph F. Plouffe Academy,00440422,SCI,          73,33,           6,3,          67,31,          89,41,          57,26,         219,98,     488.7,,,38,2022,8,ALL
Brockton - South Middle School,00440415,ELA,          30,15,           0,0,          30,15,          85,44,          80,41,         195,100,     476.7,          51.1,         175,10,2022,8,ALL
Brockton - South Middle School,00440415,MATH,          15,8,           0,0,          15,8,         101,52,          77,40,         193,100,     475.6,          42.0,         172,10,2022,8,ALL
Brockton - South Middle School,00440415,SCI,          14,7,           0,0,          14,7,          95,49,          85,44,         194,99,     472.9,,,7,2022,8,ALL
Brockton - West Middle School,00440420,ELA,          52,27,           1,1,          51,26,         104,54,          38,20,         194,98,     486.2,          60.0,         186,29,2022,8,ALL
Brockton - West Middle School,00440420,MATH,          24,12,           2,1,          22,11,         107,55,          63,32,         194,99,     478.9,          41.3,         188,16,2022,8,ALL
Brockton - West Middle School,00440420,SCI,          38,20,           2,1,          36,19,          99,52,          54,28,         191,97,     482.3,,,22,2022,8,ALL
Brooke Charter School (District) - Brooke Charter School,04280305,ELA,          84,48,          11,6,          73,42,          74,42,          17,10,         175,99,     500.1,          49.2,         164,72,2022,8,ALL
Brooke Charter School (District) - Brooke Charter School,04280305,MATH,          69,40,           7,4,          62,36,          92,53,          12,7,         173,98,     496.8,          43.4,         163,68,2022,8,ALL
Brooke Charter School (District) - Brooke Charter School,04280305,SCI,          78,45,           7,4,          71,41,          76,44,          20,11,         174,98,     497.0,,,63,2022,8,ALL
Brookline - Edith C Baker,00460005,ELA,          33,65,          13,25,          20,39,          13,25,           5,10,          51,100,     509.4,          61.0,          44,90,2022,8,ALL
Brookline - Edith C Baker,00460005,MATH,          37,76,          14,29,          23,47,           7,14,           5,10,          49,100,     515.4,          49.4,          43,96,2022,8,ALL
Brookline - Edith C Baker,00460005,SCI,          37,73,           9,18,          28,55,           8,16,           6,12,          51,100,     509.6,,,92,2022,8,ALL
Brookline - Florida Ruffin Ridley School,00460015,ELA,          56,67,          19,23,          37,44,          24,29,           4,5,          84,99,     512.8,          66.5,          76,94,2022,8,ALL
Brookline - Florida Ruffin Ridley School,00460015,MATH,          54,65,          20,24,          34,41,          22,27,           7,8,          83,97,     507.5,          54.8,          74,89,2022,8,ALL
Brookline - Florida Ruffin Ridley School,00460015,SCI,          59,70,          18,21,          41,49,          18,21,           7,8,          84,98,     509.7,,,93,2022,8,ALL
Brookline - Heath,00460025,ELA,          34,76,          12,27,          22,49,          10,22,           1,2,          45,98,     515.0,          59.0,          40,97,2022,8,ALL
Brookline - Heath,00460025,MATH,          30,67,          11,24,          19,42,          13,29,           2,4,          45,98,     510.7,          51.0,          40,91,2022,8,ALL
Brookline - Heath,00460025,SCI,          29,64,           4,9,          25,56,          15,33,           1,2,          45,98,     504.8,,,84,2022,8,ALL
Brookline - John D Runkle,00460045,ELA,          38,66,           7,12,          31,53,          14,24,           6,10,          58,94,     504.3,          53.7,          52,82,2022,8,ALL
Brookline - John D Runkle,00460045,MATH,          33,56,           8,14,          25,42,          19,32,           7,12,          59,95,     504.6,          57.2,          52,85,2022,8,ALL
Brookline - John D Runkle,00460045,SCI,          35,59,           5,8,          30,51,          17,29,           7,12,          59,95,     503.6,,,82,2022,8,ALL
Brookline - Lawrence,00460030,ELA,          40,80,          15,30,          25,50,           9,18,           1,2,          50,98,     516.1,          69.7,          46,98,2022,8,ALL
Brookline - Lawrence,00460030,MATH,          39,78,          14,28,          25,50,          11,22,           0,0,          50,98,     518.7,          69.9,          46,98,2022,8,ALL
Brookline - Lawrence,00460030,SCI,          40,80,          12,24,          28,56,           9,18,           1,2,          50,98,     512.7,,,97,2022,8,ALL
Brookline - Michael Driscoll,00460020,ELA,          34,68,          10,20,          24,48,          14,28,           2,4,          50,100,     510.0,          52.2,          46,91,2022,8,ALL
Brookline - Michael Driscoll,00460020,MATH,          39,78,          14,28,          25,50,          10,20,           1,2,          50,100,     517.9,          68.4,          46,97,2022,8,ALL
Brookline - Michael Driscoll,00460020,SCI,          34,69,           5,10,          29,59,          13,27,           2,4,          49,98,     507.0,,,89,2022,8,ALL
Brookline - Pierce,00460040,ELA,          83,86,          37,38,          46,47,          11,11,           3,3,          97,99,     523.1,          73.9,          88,99,2022,8,ALL
Brookline - Pierce,00460040,MATH,          78,82,          33,35,          45,47,          17,18,           0,0,          95,97,     520.1,          67.9,          86,98,2022,8,ALL
Brookline - Pierce,00460040,SCI,          78,82,          31,33,          47,49,          15,16,           2,2,          95,97,     517.6,,,99,2022,8,ALL
Brookline - William H Lincoln,00460035,ELA,          40,75,          15,28,          25,47,          11,21,           2,4,          53,96,     518.3,          72.1,          46,99,2022,8,ALL
Brookline - William H Lincoln,00460035,MATH,          46,84,          23,42,          23,42,           7,13,           2,4,          55,100,     522.5,          74.6,          48,99,2022,8,ALL
Brookline - William H Lincoln,00460035,SCI,          39,71,          10,18,          29,53,          14,25,           2,4,          55,100,     515.3,,,98,2022,8,ALL
Burlington - Marshall Simonds Middle,00480303,ELA,         117,51,          18,8,          99,43,          84,37,          27,12,         228,97,     498.6,          53.0,         200,67,2022,8,ALL
Burlington - Marshall Simonds Middle,00480303,MATH,         109,48,          23,10,          86,38,         108,47,          11,5,         228,98,     501.3,          55.2,         194,79,2022,8,ALL
Burlington - Marshall Simonds Middle,00480303,SCI,         101,45,          12,5,          89,40,         100,45,          21,9,         222,95,     497.1,,,63,2022,8,ALL
Cambridge - Amigos School,00490006,ELA,          23,62,           9,24,          14,38,          10,27,           4,11,          37,100,     508.8,          65.7,          35,89,2022,8,ALL
Cambridge - Amigos School,00490006,MATH,          25,68,           6,16,          19,51,           7,19,           5,14,          37,100,     507.4,          64.7,          35,88,2022,8,ALL
Cambridge - Amigos School,00490006,SCI,          22,59,           3,8,          19,51,          12,32,           3,8,          37,100,     500.5,,,73,2022,8,ALL
Cambridge - Cambridge Street Upper School,00490305,ELA,          30,42,           8,11,          22,31,          28,39,          14,19,          72,74,     497.9,          44.5,          46,65,2022,8,ALL
Cambridge - Cambridge Street Upper School,00490305,MATH,          29,42,           6,9,          23,33,          28,41,          12,17,          69,71,     496.2,          57.8,          45,66,2022,8,ALL
Cambridge - Cambridge Street Upper School,00490305,SCI,          30,44,           3,4,          27,40,          25,37,          13,19,          68,70,     493.3,,,48,2022,8,ALL
Cambridge - Putnam Avenue Upper School,00490310,ELA,          42,54,          13,17,          29,37,          26,33,          10,13,          78,99,     503.8,          58.7,          57,80,2022,8,ALL
Cambridge - Putnam Avenue Upper School,00490310,MATH,          31,40,          11,14,          20,26,          37,47,          10,13,          78,99,     498.3,          60.6,          54,72,2022,8,ALL
Cambridge - Putnam Avenue Upper School,00490310,SCI,          34,44,          12,16,          22,29,          36,47,           7,9,          77,98,     498.6,,,68,2022,8,ALL
Cambridge - Rindge Avenue Upper School,00490315,ELA,          60,74,          28,35,          32,40,          17,21,           4,5,          81,89,     516.3,          70.4,          56,98,2022,8,ALL
Cambridge - Rindge Avenue Upper School,00490315,MATH,          45,56,          14,17,          31,38,          28,35,           8,10,          81,88,     506.3,          64.0,          59,87,2022,8,ALL
Cambridge - Rindge Avenue Upper School,00490315,SCI,          49,60,           8,10,          41,50,          26,32,           7,9,          82,90,     501.4,,,75,2022,8,ALL
Cambridge - Vassal Lane Upper School,00490320,ELA,          30,35,           5,6,          25,29,          43,51,          12,14,          85,98,     492.6,          43.2,          54,50,2022,8,ALL
Cambridge - Vassal Lane Upper School,00490320,MATH,          35,41,           6,7,          29,34,          40,47,          10,12,          85,98,     496.1,          61.3,          54,65,2022,8,ALL
Cambridge - Vassal Lane Upper School,00490320,SCI,          25,29,           2,2,          23,27,          43,51,          17,20,          85,98,     487.8,,,34,2022,8,ALL
Canton - Wm H Galvin Middle,00500305,ELA,         144,52,          23,8,         121,44,          98,35,          35,13,         277,99,     500.0,          53.0,         267,71,2022,8,ALL
Canton - Wm H Galvin Middle,00500305,MATH,         101,37,          18,7,          83,31,         143,53,          27,10,         271,97,     495.7,          40.9,         262,64,2022,8,ALL
Canton - Wm H Galvin Middle,00500305,SCI,         116,43,          13,5,         103,38,         123,45,          33,12,         272,97,     495.7,,,57,2022,8,ALL
Cape Cod Lighthouse Charter (District) - Cape Cod Lighthouse Charter School,04320530,ELA,          47,57,           3,4,          44,53,          31,37,           5,6,          83,100,     501.1,          49.9,          76,73,2022,8,ALL
Cape Cod Lighthouse Charter (District) - Cape Cod Lighthouse Charter School,04320530,MATH,          22,27,           0,0,          22,27,          53,64,           8,10,          83,100,     490.9,          45.5,          76,49,2022,8,ALL
Cape Cod Lighthouse Charter (District) - Cape Cod Lighthouse Charter School,04320530,SCI,          36,43,           2,2,          34,41,          38,46,           9,11,          83,100,     496.7,,,60,2022,8,ALL
Carlisle - Carlisle School,00510025,ELA,          57,70,           9,11,          48,59,          22,27,           3,4,          82,99,     509.8,          59.5,          78,92,2022,8,ALL
Carlisle - Carlisle School,00510025,MATH,          54,66,          19,23,          35,43,          26,32,           2,2,          82,99,     511.8,          49.4,          78,94,2022,8,ALL
Carlisle - Carlisle School,00510025,SCI,          69,85,          16,20,          53,65,          10,12,           2,2,          81,98,     514.5,,,98,2022,8,ALL
Carver - Carver Middle/High School,00520405,ELA,          24,22,           1,1,          23,21,          69,62,          18,16,         111,97,     486.2,          37.0,         103,29,2022,8,ALL
Carver - Carver Middle/High School,00520405,MATH,          18,17,           0,0,          18,17,          80,73,          11,10,         109,96,     487.6,          41.5,          96,38,2022,8,ALL
Carver - Carver Middle/High School,00520405,SCI,          38,37,           0,0,          38,37,          55,53,          11,11,         104,91,     493.7,,,50,2022,8,ALL
Central Berkshire - Nessacus Regional Middle School,06350305,ELA,          39,36,           7,7,          32,30,          54,50,          14,13,         107,99,     494.1,          48.1,         106,53,2022,8,ALL
Central Berkshire - Nessacus Regional Middle School,06350305,MATH,          33,31,           0,0,          33,31,          56,52,          18,17,         107,99,     489.3,          46.6,         106,44,2022,8,ALL
Central Berkshire - Nessacus Regional Middle School,06350305,SCI,          48,46,           6,6,          42,40,          44,42,          13,12,         105,97,     497.1,,,63,2022,8,ALL
Chelmsford - Col Moses Parker School,00560305,ELA,         113,63,          23,13,          90,50,          56,31,          11,6,         180,98,     506.5,          62.3,         177,85,2022,8,ALL
Chelmsford - Col Moses Parker School,00560305,MATH,         101,56,          21,12,          80,45,          69,39,           9,5,         179,98,     503.7,          56.9,         176,84,2022,8,ALL
Chelmsford - Col Moses Parker School,00560305,SCI,         115,64,          22,12,          93,52,          51,28,          13,7,         179,98,     505.5,,,86,2022,8,ALL
Chelmsford - McCarthy Middle School,00560310,ELA,         147,70,          36,17,         111,53,          54,26,          10,5,         211,100,     511.0,          55.5,         204,92,2022,8,ALL
Chelmsford - McCarthy Middle School,00560310,MATH,         111,53,          36,17,          75,36,          83,40,          14,7,         208,99,     504.1,          49.9,         201,85,2022,8,ALL
Chelmsford - McCarthy Middle School,00560310,SCI,         141,68,          40,19,         101,49,          54,26,          13,6,         208,99,     508.2,,,90,2022,8,ALL
Chelsea - Clark Avenue School,00570050,ELA,          24,14,           2,1,          22,13,          74,42,          78,44,         176,98,     474.9,          41.4,         164,6,2022,8,ALL
Chelsea - Clark Avenue School,00570050,MATH,          17,10,           0,0,          17,10,          99,57,          58,33,         174,98,     476.6,          50.3,         167,10,2022,8,ALL
Chelsea - Clark Avenue School,00570050,SCI,          22,13,           0,0,          22,13,          85,50,          64,37,         171,96,     476.3,,,12,2022,8,ALL
Chelsea - Eugene Wright Science and Technology Academy,00570045,ELA,          30,24,           1,1,          29,23,          46,36,          51,40,         127,97,     480.1,          38.8,         106,16,2022,8,ALL
Chelsea - Eugene Wright Science and Technology Academy,00570045,MATH,          21,17,           2,2,          19,15,          55,44,          48,39,         124,98,     480.5,          48.8,         106,20,2022,8,ALL
Chelsea - Eugene Wright Science and Technology Academy,00570045,SCI,          26,21,           0,0,          26,21,          59,47,          41,33,         126,99,     482.2,,,22,2022,8,ALL
Chelsea - Joseph A. Browne School,00570055,ELA,          49,33,           8,5,          41,27,          59,39,          42,28,         150,99,     486.0,          52.7,         129,28,2022,8,ALL
Chelsea - Joseph A. Browne School,00570055,MATH,          26,17,           1,1,          25,17,          81,54,          43,29,         150,100,     481.9,          61.7,         129,23,2022,8,ALL
Chelsea - Joseph A. Browne School,00570055,SCI,          36,24,           2,1,          34,23,          73,49,          41,27,         150,99,     483.3,,,25,2022,8,ALL
Chicopee - Bellamy Middle,00610305,ELA,          74,28,           7,3,          67,25,         125,47,          68,25,         267,98,     486.5,          47.0,         251,31,2022,8,ALL
Chicopee - Bellamy Middle,00610305,MATH,          54,20,           4,1,          50,19,         158,59,          55,21,         267,98,     486.3,          46.2,         251,33,2022,8,ALL
Chicopee - Bellamy Middle,00610305,SCI,         109,41,          14,5,          95,36,         110,41,          47,18,         266,98,     493.7,,,50,2022,8,ALL
Chicopee - Dupont Middle,00610310,ELA,          68,27,           4,2,          64,26,         115,46,          67,27,         250,100,     484.9,          47.1,         225,25,2022,8,ALL
Chicopee - Dupont Middle,00610310,MATH,          27,11,           1,0,          26,10,         149,60,          74,30,         250,100,     479.3,          30.6,         222,18,2022,8,ALL
Chicopee - Dupont Middle,00610310,SCI,          73,29,           1,0,          72,29,         110,44,          66,27,         249,99,     486.7,,,33,2022,8,ALL
Christa McAuliffe Charter School (District) - Christa McAuliffe Charter School,04180305,ELA,          45,38,           7,6,          38,32,          54,45,          21,18,         120,98,     493.1,          43.1,         116,53,2022,8,ALL
Christa McAuliffe Charter School (District) - Christa McAuliffe Charter School,04180305,MATH,          28,24,           5,4,          23,19,          74,62,          17,14,         119,98,     489.2,          43.1,         115,45,2022,8,ALL
Christa McAuliffe Charter School (District) - Christa McAuliffe Charter School,04180305,SCI,          49,42,           3,3,          46,39,          49,42,          19,16,         117,97,     492.5,,,46,2022,8,ALL
Clarksburg - Clarksburg Elementary,00630010,ELA,          10,33,           0,0,          10,33,          16,53,           4,13,          30,100,     489.4,          48.8,          29,40,2022,8,ALL
Clarksburg - Clarksburg Elementary,00630010,MATH,           6,20,           0,0,           6,20,          21,70,           3,10,          30,100,     491.4,          69.6,          29,52,2022,8,ALL
Clarksburg - Clarksburg Elementary,00630010,SCI,          11,37,           0,0,          11,37,          17,57,           2,7,          30,100,     496.0,,,59,2022,8,ALL
Clinton - Clinton Middle School,00640305,ELA,          43,27,           7,4,          36,23,          72,45,          45,28,         160,97,     485.5,          46.4,         152,27,2022,8,ALL
Clinton - Clinton Middle School,00640305,MATH,          39,24,           3,2,          36,22,          82,51,          40,25,         161,98,     484.1,          54.8,         154,27,2022,8,ALL
Clinton - Clinton Middle School,00640305,SCI,          53,33,           4,2,          49,30,          69,43,          39,24,         161,98,     488.4,,,36,2022,8,ALL
Codman Academy Charter Public (District) - Codman Academy Charter Public School,04380505,ELA,           4,18,           0,0,           4,18,          10,45,           8,36,          22,100,     476.1,          37.4,          22,8,2022,8,ALL
Codman Academy Charter Public (District) - Codman Academy Charter Public School,04380505,MATH,           1,5,           0,0,           1,5,          15,68,           6,27,          22,100,     477.4,          50.3,          22,13,2022,8,ALL
Codman Academy Charter Public (District) - Codman Academy Charter Public School,04380505,SCI,           1,5,           0,0,           1,5,          14,64,           7,32,          22,100,     476.7,,,13,2022,8,ALL
Cohasset - Cohasset Middle School,00650305,ELA,          90,79,          12,11,          78,68,          23,20,           1,1,         114,97,     511.6,          67.5,         110,93,2022,8,ALL
Cohasset - Cohasset Middle School,00650305,MATH,          57,50,           3,3,          54,47,          56,49,           2,2,         115,98,     500.4,          58.6,         111,76,2022,8,ALL
Cohasset - Cohasset Middle School,00650305,SCI,          72,63,           9,8,          63,55,          43,37,           0,0,         115,98,     504.9,,,85,2022,8,ALL
Collegiate Charter School of Lowell (District) - Collegiate Charter School of Lowell,35030205,ELA,          63,54,           3,3,          60,52,          41,35,          12,10,         116,100,     498.9,          56.3,         109,68,2022,8,ALL
Collegiate Charter School of Lowell (District) - Collegiate Charter School of Lowell,35030205,MATH,          38,33,           9,8,          29,25,          67,58,          11,9,         116,100,     493.6,          50.3,         110,59,2022,8,ALL
Collegiate Charter School of Lowell (District) - Collegiate Charter School of Lowell,35030205,SCI,          41,35,           2,2,          39,34,          62,53,          13,11,         116,100,     493.7,,,50,2022,8,ALL
Community Charter School of Cambridge (District) - Community Charter School of Cambridge,04360305,ELA,          24,59,           1,2,          23,56,          12,29,           5,12,          41,100,     498.0,          44.7,          39,66,2022,8,ALL
Community Charter School of Cambridge (District) - Community Charter School of Cambridge,04360305,MATH,          17,41,           1,2,          16,39,          19,46,           5,12,          41,100,     492.0,          44.0,          39,55,2022,8,ALL
Community Charter School of Cambridge (District) - Community Charter School of Cambridge,04360305,SCI,          19,48,           1,3,          18,45,          16,40,           5,13,          40,98,     495.1,,,55,2022,8,ALL
Community Day Charter Public School (District) - Community Day Charter Public School,04400205,ELA,          19,45,           3,7,          16,38,          17,40,           6,14,          42,100,     498.9,          48.9,          42,68,2022,8,ALL
Community Day Charter Public School (District) - Community Day Charter Public School,04400205,MATH,          19,45,           1,2,          18,43,          18,43,           5,12,          42,100,     495.2,          43.3,          42,62,2022,8,ALL
Community Day Charter Public School (District) - Community Day Charter Public School,04400205,SCI,          17,40,           1,2,          16,38,          18,43,           7,17,          42,100,     492.5,,,46,2022,8,ALL
Community Day Charter Public School - Gateway (District) - Community Day Charter Public School - Gateway,04260205,ELA,          17,53,           4,13,          13,41,          13,41,           2,6,          32,100,     503.8,          43.9,          32,80,2022,8,ALL
Community Day Charter Public School - Gateway (District) - Community Day Charter Public School - Gateway,04260205,MATH,          18,56,           3,9,          15,47,          12,38,           2,6,          32,100,     502.0,          46.6,          32,80,2022,8,ALL
Community Day Charter Public School - Gateway (District) - Community Day Charter Public School - Gateway,04260205,SCI,          17,53,           4,13,          13,41,          11,34,           4,13,          32,100,     499.3,,,70,2022,8,ALL
Community Day Charter Public School - R. Kingman Webster (District) - Community Day Charter Public School - R. Kingman Webster,04310205,ELA,          16,48,           3,9,          13,39,          13,39,           4,12,          33,100,     501.2,          40.3,          33,74,2022,8,ALL
Community Day Charter Public School - R. Kingman Webster (District) - Community Day Charter Public School - R. Kingman Webster,04310205,MATH,           9,27,           0,0,           9,27,          20,61,           4,12,          33,100,     493.1,          30.0,          33,58,2022,8,ALL
Community Day Charter Public School - R. Kingman Webster (District) - Community Day Charter Public School - R. Kingman Webster,04310205,SCI,          13,39,           0,0,          13,39,          15,45,           5,15,          33,100,     492.7,,,47,2022,8,ALL
Concord - Concord Middle,00670305,ELA,         155,68,          41,18,         114,50,          63,28,          10,4,         228,99,     509.7,          55.4,         216,91,2022,8,ALL
Concord - Concord Middle,00670305,MATH,         111,49,          12,5,          99,44,         100,44,          16,7,         227,99,     499.3,          30.4,         216,73,2022,8,ALL
Concord - Concord Middle,00670305,SCI,         167,74,          46,20,         121,53,          51,22,           9,4,         227,99,     512.0,,,96,2022,8,ALL
Conservatory Lab Charter (District) - Conservatory Lab Charter School,04390050,ELA,           6,21,           0,0,           6,21,          17,61,           5,18,          28,89,     488.0,          64.8,          27,35,2022,8,ALL
Conservatory Lab Charter (District) - Conservatory Lab Charter School,04390050,MATH,           3,11,           0,0,           3,11,          17,61,           8,29,          28,100,     477.5,          46.1,          27,14,2022,8,ALL
Conservatory Lab Charter (District) - Conservatory Lab Charter School,04390050,SCI,           9,32,           0,0,           9,32,          16,57,           3,11,          28,100,     488.4,,,37,2022,8,ALL
Danvers - Holten Richmond Middle School,00710305,ELA,          87,37,           9,4,          78,33,         117,49,          33,14,         237,96,     492.8,          41.5,         228,51,2022,8,ALL
Danvers - Holten Richmond Middle School,00710305,MATH,          63,27,           1,0,          62,26,         145,62,          26,11,         234,96,     489.2,          34.4,         222,44,2022,8,ALL
Danvers - Holten Richmond Middle School,00710305,SCI,         111,49,           9,4,         102,45,          95,42,          22,10,         228,93,     498.4,,,67,2022,8,ALL
Dartmouth - Dartmouth Middle,00720050,ELA,         138,51,          21,8,         117,43,         108,40,          25,9,         271,99,     500.0,          45.0,         253,71,2022,8,ALL
Dartmouth - Dartmouth Middle,00720050,MATH,         142,52,          16,6,         126,46,         113,42,          16,6,         271,99,     501.2,          59.9,         252,78,2022,8,ALL
Dartmouth - Dartmouth Middle,00720050,SCI,         107,40,          10,4,          97,36,         135,50,          26,10,         268,98,     495.8,,,58,2022,8,ALL
Dedham - Dedham Middle School,00730305,ELA,          82,42,           6,3,          76,39,          91,46,          23,12,         196,99,     495.0,          52.2,         189,57,2022,8,ALL
Dedham - Dedham Middle School,00730305,MATH,         100,51,          15,8,          85,44,          81,42,          14,7,         195,99,     500.9,          59.4,         188,78,2022,8,ALL
Dedham - Dedham Middle School,00730305,SCI,          82,42,           7,4,          75,38,          94,48,          19,10,         195,99,     495.4,,,55,2022,8,ALL
Dennis-Yarmouth - Dennis-Yarmouth Regional High,06450505,ELA,          79,38,           8,4,          71,34,          83,40,          46,22,         208,99,     490.6,          50.0,         194,43,2022,8,ALL
Dennis-Yarmouth - Dennis-Yarmouth Regional High,06450505,MATH,          51,25,           5,2,          46,22,         117,56,          40,19,         208,99,     488.1,          50.1,         194,40,2022,8,ALL
