school_name,school_code,subject,me_num,me_percent,e_num,e_percent,m_num,m_percent,pm_num,pm_percent,nm_num,nm_percent,num_of_students_included,part_rate_percent,avg_scaled_score,sgp,included_in_sgp,year,grade,student_group
Lawrence Family Development Charter (District) - Lawrence Family Development Charter School,04540205,ELA,          35,47,           4,5,          31,42,          30,41,           9,12,          74,100,     498.8,          35.7,          74,2021,7,ALL
Lawrence Family Development Charter (District) - Lawrence Family Development Charter School,04540205,MATH,          28,38,           5,7,          23,31,          43,58,           3,4,          74,100,     498.0,          27.3,          74,2021,7,ALL
Learning First Charter Public School (District) - Learning First Charter Public School,04860105,ELA,          15,22,           1,1,          14,21,          30,44,          23,34,          68,99,     482.3,          30.5,          65,2021,7,ALL
Learning First Charter Public School (District) - Learning First Charter Public School,04860105,MATH,          11,16,           0,0,          11,16,          41,60,          16,24,          68,99,     481.6,          41.0,          65,2021,7,ALL
Lee - Lee Middle/High School,01500505,ELA,          19,49,           2,5,          17,44,          17,44,           3,8,          39,98,     499.7,          49.4,          38,2021,7,ALL
Lee - Lee Middle/High School,01500505,MATH,          14,36,           0,0,          14,36,          15,38,          10,26,          39,98,     490.7,          35.3,          38,2021,7,ALL
Leicester - Leicester Middle,01510015,ELA,          49,39,           3,2,          46,36,          51,40,          27,21,         127,99,     492.2,          38.7,         121,2021,7,ALL
Leicester - Leicester Middle,01510015,MATH,          46,37,           6,5,          40,32,          66,52,          14,11,         126,99,     494.4,          51.9,         120,2021,7,ALL
Lenox - Lenox Memorial High,01520505,ELA,          39,68,           9,16,          30,53,          17,30,           1,2,          57,95,     509.1,          41.4,          52,2021,7,ALL
Lenox - Lenox Memorial High,01520505,MATH,          37,66,           8,14,          29,52,          19,34,           0,0,          56,93,     510.5,          36.4,          52,2021,7,ALL
Leominster - Samoset School,01530045,ELA,          50,32,           2,1,          48,31,          76,49,          30,19,         156,97,     489.4,          32.7,         146,2021,7,ALL
Leominster - Samoset School,01530045,MATH,          28,18,           2,1,          26,17,          96,62,          31,20,         155,96,     485.1,          18.2,         144,2021,7,ALL
Leominster - Sky View Middle School,01530320,ELA,          89,32,           9,3,          80,29,         123,44,          67,24,         279,97,     488.9,          32.7,         261,2021,7,ALL
Leominster - Sky View Middle School,01530320,MATH,          67,24,           8,3,          59,21,         142,52,          66,24,         275,96,     486.5,          27.7,         258,2021,7,ALL
Lexington - Jonas Clarke Middle,01550305,ELA,         209,75,          42,15,         167,60,          56,20,          13,5,         278,95,     512.7,          49.6,         249,2021,7,ALL
Lexington - Jonas Clarke Middle,01550305,MATH,         201,73,          92,33,         109,39,          65,23,          11,4,         277,95,     517.3,          53.1,         248,2021,7,ALL
Lexington - Wm Diamond Middle,01550310,ELA,         214,76,          50,18,         164,58,          52,18,          16,6,         282,96,     512.1,          48.5,         247,2021,7,ALL
Lexington - Wm Diamond Middle,01550310,MATH,         225,80,          89,32,         136,48,          47,17,          10,4,         282,96,     518.4,          49.3,         248,2021,7,ALL
Libertas Academy Charter School (District) - Libertas Academy Charter School,35140305,ELA,          19,23,           2,2,          17,21,          39,48,          24,29,          82,98,     483.7,          41.5,          66,2021,7,ALL
Libertas Academy Charter School (District) - Libertas Academy Charter School,35140305,MATH,          13,16,           2,2,          11,14,          42,52,          26,32,          81,96,     480.1,          41.3,          66,2021,7,ALL
Lincoln - Hanscom Middle,01570305,ELA,          26,63,           2,5,          24,59,          12,29,           3,7,          41,100,     502.9,          60.3,          21,2021,7,ALL
Lincoln - Hanscom Middle,01570305,MATH,          12,32,           2,5,          10,26,          24,63,           2,5,          38,100,     494.9,,          19,2021,7,ALL
Lincoln - Lincoln School,01570025,ELA,          47,84,          11,20,          36,64,           9,16,           0,0,          56,95,     516.2,          60.8,          54,2021,7,ALL
Lincoln - Lincoln School,01570025,MATH,          40,70,          11,19,          29,51,          15,26,           2,4,          57,97,     510.6,          42.7,          55,2021,7,ALL
Littleton - Littleton Middle School,01580305,ELA,          65,52,           5,4,          60,48,          51,41,           9,7,         125,99,     498.9,          37.4,         121,2021,7,ALL
Littleton - Littleton Middle School,01580305,MATH,          57,45,          17,13,          40,32,          59,47,          10,8,         126,100,     500.1,          45.9,         123,2021,7,ALL
Longmeadow - Glenbrook Middle,01590017,ELA,          62,57,           6,6,          56,52,          35,32,          11,10,         108,100,     501.4,          31.7,         101,2021,7,ALL
Longmeadow - Glenbrook Middle,01590017,MATH,          53,49,          15,14,          38,35,          48,44,           7,6,         108,100,     502.1,          39.3,         101,2021,7,ALL
Longmeadow - Williams Middle,01590305,ELA,          69,56,          11,9,          58,47,          39,32,          15,12,         123,97,     502.4,          32.6,         114,2021,7,ALL
Longmeadow - Williams Middle,01590305,MATH,          73,59,          16,13,          57,46,          47,38,           3,2,         123,97,     506.2,          38.1,         114,2021,7,ALL
Lowell - B.F. Butler Middle School,01600310,ELA,          29,24,           3,3,          26,22,          57,48,          33,28,         119,89,     483.5,          20.3,         117,2021,7,ALL
Lowell - B.F. Butler Middle School,01600310,MATH,          27,23,           4,3,          23,19,          58,49,          34,29,         119,89,     485.1,          29.2,         117,2021,7,ALL
Lowell - Bartlett Community Partnership,01600090,ELA,          11,22,           3,6,           8,16,          16,31,          24,47,          51,95,     484.0,          41.5,          43,2021,7,ALL
Lowell - Bartlett Community Partnership,01600090,MATH,           9,18,           0,0,           9,18,          24,47,          18,35,          51,95,     482.4,          35.7,          43,2021,7,ALL
Lowell - Dr An Wang School,01600345,ELA,          61,38,           5,3,          56,35,          54,34,          46,29,         161,97,     489.0,          30.3,         156,2021,7,ALL
Lowell - Dr An Wang School,01600345,MATH,          48,30,           6,4,          42,26,          73,46,          39,24,         160,96,     487.1,          39.7,         154,2021,7,ALL
Lowell - Henry J Robinson Middle,01600330,ELA,          21,14,           3,2,          18,12,          57,38,          71,48,         149,94,     475.4,          31.2,         125,2021,7,ALL
Lowell - Henry J Robinson Middle,01600330,MATH,           5,3,           2,1,           3,2,          81,54,          63,42,         149,93,     472.8,          31.4,         124,2021,7,ALL
Lowell - James S Daley Middle School,01600315,ELA,          57,38,           4,3,          53,35,          59,39,          36,24,         152,92,     492.2,          30.1,         137,2021,7,ALL
Lowell - James S Daley Middle School,01600315,MATH,          67,44,           8,5,          59,39,          58,38,          28,18,         153,92,     496.3,          28.7,         139,2021,7,ALL
Lowell - James Sullivan Middle School,01600340,ELA,          30,23,           0,0,          30,23,          48,37,          51,40,         129,82,     479.0,          26.5,         108,2021,7,ALL
Lowell - James Sullivan Middle School,01600340,MATH,          16,13,           1,1,          15,12,          73,57,          38,30,         127,81,     479.0,          34.4,         106,2021,7,ALL
Lowell - Kathryn P. Stoklosa Middle School,01600360,ELA,          22,14,           1,1,          21,13,          70,44,          67,42,         159,98,     476.1,          22.7,         150,2021,7,ALL
Lowell - Kathryn P. Stoklosa Middle School,01600360,MATH,          34,22,           4,3,          30,19,          79,50,          44,28,         157,96,     483.0,          35.8,         149,2021,7,ALL
Lowell - Pyne Arts,01600018,ELA,          22,55,           3,8,          19,48,          14,35,           4,10,          40,73,     501.0,          40.4,          37,2021,7,ALL
Lowell - Pyne Arts,01600018,MATH,          13,33,           2,5,          11,28,          22,56,           4,10,          39,71,     496.1,          33.1,          36,2021,7,ALL
Lowell - Rogers STEM Academy,01600005,ELA,           7,12,           0,0,           7,12,          29,48,          24,40,          60,58,     476.7,          27.8,          52,2021,7,ALL
Lowell - Rogers STEM Academy,01600005,MATH,          10,17,           0,0,          10,17,          31,53,          17,29,          58,57,     479.2,          29.5,          50,2021,7,ALL
Lowell Community Charter Public (District) - Lowell Community Charter Public School,04560050,ELA,          40,53,           9,12,          31,41,          29,38,           7,9,          76,100,     499.6,          39.0,          76,2021,7,ALL
Lowell Community Charter Public (District) - Lowell Community Charter Public School,04560050,MATH,          23,30,           5,7,          18,24,          40,53,          13,17,          76,100,     492.0,          25.1,          76,2021,7,ALL
Ludlow - Paul R Baird Middle,01610305,ELA,          45,24,           1,1,          44,24,         109,58,          33,18,         187,96,     487.8,          31.7,         181,2021,7,ALL
Ludlow - Paul R Baird Middle,01610305,MATH,          52,28,           7,4,          45,24,         104,56,          31,17,         187,96,     490.1,          42.7,         182,2021,7,ALL
Lunenburg - Lunenburg Middle School,01620305,ELA,          61,47,           9,7,          52,40,          60,46,          10,8,         131,99,     498.5,          49.5,         130,2021,7,ALL
Lunenburg - Lunenburg Middle School,01620305,MATH,          45,34,           4,3,          41,31,          74,56,          12,9,         131,99,     493.9,          40.6,         130,2021,7,ALL
Lynn - Breed Middle School,01630405,ELA,          96,21,           4,1,          92,20,         208,45,         163,35,         467,97,     481.0,          28.1,         422,2021,7,ALL
Lynn - Breed Middle School,01630405,MATH,          60,13,           2,0,          58,13,         238,53,         153,34,         451,94,     478.3,          25.1,         412,2021,7,ALL
Lynn - Pickering Middle,01630420,ELA,          75,38,           4,2,          71,36,          79,40,          42,21,         196,93,     490.7,          29.8,         187,2021,7,ALL
Lynn - Pickering Middle,01630420,MATH,          57,29,           7,4,          50,25,          92,46,          49,25,         198,93,     486.8,          23.2,         187,2021,7,ALL
Lynn - Thurgood Marshall Mid,01630305,ELA,          78,18,           4,1,          74,17,         189,44,         162,38,         429,92,     480.2,          27.6,         378,2021,7,ALL
Lynn - Thurgood Marshall Mid,01630305,MATH,          72,17,           5,1,          67,15,         219,50,         145,33,         436,93,     479.3,          26.7,         383,2021,7,ALL
Lynnfield - Lynnfield Middle School,01640405,ELA,         110,71,          29,19,          81,52,          42,27,           4,3,         156,98,     511.9,          40.3,         151,2021,7,ALL
Lynnfield - Lynnfield Middle School,01640405,MATH,         113,72,          32,21,          81,52,          38,24,           5,3,         156,98,     512.1,          43.0,         151,2021,7,ALL
Malden - Beebe,01650003,ELA,          35,36,           7,7,          28,29,          40,41,          22,23,          97,100,     491.9,          41.5,          82,2021,7,ALL
Malden - Beebe,01650003,MATH,          33,34,           4,4,          29,30,          49,51,          15,15,          97,100,     491.4,          50.4,          82,2021,7,ALL
Malden - Ferryway,01650013,ELA,          46,51,           5,6,          41,46,          36,40,           8,9,          90,100,     499.5,          56.4,          82,2021,7,ALL
Malden - Ferryway,01650013,MATH,          28,31,           1,1,          27,30,          48,53,          14,16,          90,100,     489.4,          46.9,          83,2021,7,ALL
Malden - Forestdale,01650027,ELA,          22,34,           1,2,          21,32,          22,34,          21,32,          65,92,     486.5,          35.7,          61,2021,7,ALL
Malden - Forestdale,01650027,MATH,           7,11,           0,0,           7,11,          41,63,          17,26,          65,92,     481.1,          31.1,          63,2021,7,ALL
Malden - Linden,01650047,ELA,          46,58,          10,13,          36,46,          25,32,           8,10,          79,98,     502.6,          51.7,          78,2021,7,ALL
Malden - Linden,01650047,MATH,          32,40,           5,6,          27,34,          36,45,          12,15,          80,99,     492.4,          37.6,          79,2021,7,ALL
Malden - Salemwood,01650057,ELA,          39,35,           0,0,          39,35,          41,37,          31,28,         111,99,     486.6,          28.9,          97,2021,7,ALL
Malden - Salemwood,01650057,MATH,          27,24,           0,0,          27,24,          60,54,          24,22,         111,100,     484.1,          24.7,          97,2021,7,ALL
Manchester Essex Regional - Manchester Essex Regional Middle School,06980030,ELA,          53,49,           5,5,          48,44,          41,38,          14,13,         108,99,     496.8,          24.7,         107,2021,7,ALL
Manchester Essex Regional - Manchester Essex Regional Middle School,06980030,MATH,          51,48,           4,4,          47,44,          50,47,           6,6,         107,98,     498.4,          29.7,         106,2021,7,ALL
Mansfield - Harold L Qualters Middle,01670035,ELA,         165,60,          18,7,         147,53,          88,32,          22,8,         275,99,     501.5,          42.8,         270,2021,7,ALL
Mansfield - Harold L Qualters Middle,01670035,MATH,         141,51,          28,10,         113,41,         108,39,          25,9,         274,99,     500.8,          45.2,         268,2021,7,ALL
Marblehead - Marblehead Veterans Middle School,01680300,ELA,         123,64,          26,13,          97,50,          58,30,          12,6,         193,99,     507.8,          52.6,         183,2021,7,ALL
Marblehead - Marblehead Veterans Middle School,01680300,MATH,         103,53,          20,10,          83,43,          75,39,          15,8,         193,99,     502.9,          41.5,         184,2021,7,ALL
Marblehead Community Charter Public (District) - Marblehead Community Charter Public School,04640305,ELA,          20,63,           3,9,          17,53,           9,28,           3,9,          32,100,     502.8,          42.5,          28,2021,7,ALL
Marblehead Community Charter Public (District) - Marblehead Community Charter Public School,04640305,MATH,          18,56,           5,16,          13,41,          10,31,           4,13,          32,100,     504.7,          49.7,          28,2021,7,ALL
Marlborough - 1 LT Charles W. Whitcomb School,01700045,ELA,          83,24,           6,2,          77,22,         157,46,         105,30,         345,99,     484.0,          29.9,         305,2021,7,ALL
Marlborough - 1 LT Charles W. Whitcomb School,01700045,MATH,          69,20,           8,2,          61,18,         192,56,          84,24,         345,99,     483.4,          33.0,         306,2021,7,ALL
Marshfield - Furnace Brook Middle,01710310,ELA,         153,61,          37,15,         116,46,          84,33,          15,6,         252,90,     506.2,          34.7,         244,2021,7,ALL
Marshfield - Furnace Brook Middle,01710310,MATH,         119,47,           9,4,         110,44,         106,42,          26,10,         251,89,     497.0,          26.3,         243,2021,7,ALL
Martha's Vineyard Charter Public School (District) - Martha's Vineyard Charter Public School,04660550,ELA,           5,45,           2,18,           3,27,           5,45,           1,9,          11,79,     499.9,,          10,2021,7,ALL
Martha's Vineyard Charter Public School (District) - Martha's Vineyard Charter Public School,04660550,MATH,           6,50,           2,17,           4,33,           5,42,           1,8,          12,86,     497.8,,          11,2021,7,ALL
Masconomet - Masconomet Regional Middle School,07050405,ELA,         181,59,          17,6,         164,53,         110,36,          18,6,         309,99,     502.5,          39.0,         299,2021,7,ALL
Masconomet - Masconomet Regional Middle School,07050405,MATH,         156,51,          29,9,         127,41,         132,43,          20,6,         308,99,     501.4,          37.9,         297,2021,7,ALL
Mashpee - Mashpee Middle School,01720020,ELA,          37,35,           6,6,          31,30,          47,45,          21,20,         105,96,     490.2,          31.3,         102,2021,7,ALL
Mashpee - Mashpee Middle School,01720020,MATH,          34,32,           3,3,          31,30,          51,49,          20,19,         105,96,     488.9,          35.5,         102,2021,7,ALL
Match Charter Public School (District) - Match Charter Public School,04690505,ELA,          22,26,           3,3,          19,22,          41,48,          23,27,          86,90,     486.3,          25.2,          78,2021,7,ALL
Match Charter Public School (District) - Match Charter Public School,04690505,MATH,          13,14,           0,0,          13,14,          50,56,          27,30,          90,94,     480.2,          31.8,          81,2021,7,ALL
Maynard - Fowler School,01740305,ELA,          41,47,           2,2,          39,44,          35,40,          12,14,          88,97,     495.4,          45.1,          86,2021,7,ALL
Maynard - Fowler School,01740305,MATH,          24,27,           1,1,          23,26,          47,53,          17,19,          88,97,     488.7,          41.0,          86,2021,7,ALL
Medfield - Thomas Blake Middle,01750305,ELA,         124,69,          25,14,          99,55,          52,29,           5,3,         181,98,     508.9,          46.4,         171,2021,7,ALL
Medfield - Thomas Blake Middle,01750305,MATH,          99,55,          11,6,          88,49,          74,41,           7,4,         180,97,     503.8,          34.3,         170,2021,7,ALL
Medford - John J. McGlynn Middle School,01760320,ELA,          46,32,           6,4,          40,27,          59,40,          41,28,         146,97,     487.9,          37.6,         118,2021,7,ALL
Medford - John J. McGlynn Middle School,01760320,MATH,          31,21,           8,5,          23,16,          78,53,          38,26,         147,97,     483.4,          42.8,         121,2021,7,ALL
Medford - Madeleine Dugger Andrews,01760315,ELA,          49,46,           7,7,          42,40,          38,36,          19,18,         106,70,     496.5,          39.9,         106,2021,7,ALL
Medford - Madeleine Dugger Andrews,01760315,MATH,          29,28,           4,4,          25,24,          65,62,          11,10,         105,70,     491.5,          40.4,         105,2021,7,ALL
Medway - Medway Middle,01770305,ELA,          96,55,          15,9,          81,47,          61,35,          17,10,         174,98,     501.3,          36.7,         170,2021,7,ALL
Medway - Medway Middle,01770305,MATH,          61,35,          10,6,          51,29,         102,59,          11,6,         174,98,     494.8,          26.7,         170,2021,7,ALL
Melrose - Melrose Middle,01780305,ELA,         147,57,          27,10,         120,46,          85,33,          27,10,         259,96,     502.3,          34.1,         251,2021,7,ALL
Melrose - Melrose Middle,01780305,MATH,         137,53,          30,12,         107,41,          99,38,          22,9,         258,95,     501.8,          35.9,         250,2021,7,ALL
Mendon-Upton - Miscoe Hill School,07100015,ELA,         100,53,          19,10,          81,43,          69,36,          21,11,         190,98,     501.4,          38.7,         181,2021,7,ALL
Mendon-Upton - Miscoe Hill School,07100015,MATH,          51,27,           4,2,          47,25,         110,58,          29,15,         190,98,     489.9,          30.0,         181,2021,7,ALL
Methuen - Comprehensive Grammar School,01810050,ELA,          58,48,           6,5,          52,43,          34,28,          30,25,         122,100,     492.9,          41.7,         110,2021,7,ALL
Methuen - Comprehensive Grammar School,01810050,MATH,          37,31,           8,7,          29,24,          51,43,          32,27,         120,98,     487.8,          39.8,         108,2021,7,ALL
Methuen - Donald P Timony Grammar,01810060,ELA,          53,38,           3,2,          50,36,          57,41,          28,20,         138,97,     491.4,          41.1,         133,2021,7,ALL
Methuen - Donald P Timony Grammar,01810060,MATH,          34,24,           3,2,          31,22,          82,59,          23,17,         139,98,     487.5,          35.2,         134,2021,7,ALL
Methuen - Marsh Grammar School,01810030,ELA,          49,39,           8,6,          41,33,          54,43,          22,18,         125,98,     495.3,          30.1,         114,2021,7,ALL
Methuen - Marsh Grammar School,01810030,MATH,          44,35,          11,9,          33,26,          58,46,          24,19,         126,99,     493.8,          38.7,         115,2021,7,ALL
Methuen - Tenney Grammar School,01810055,ELA,          39,30,           1,1,          38,29,          61,46,          32,24,         132,98,     486.1,          30.4,         128,2021,7,ALL
Methuen - Tenney Grammar School,01810055,MATH,          31,23,           4,3,          27,20,          62,47,          39,30,         132,97,     484.9,          29.3,         128,2021,7,ALL
Middleborough - John T. Nichols Middle,01820305,ELA,          88,37,           5,2,          83,35,         101,43,          48,20,         237,93,     492.3,          32.5,         227,2021,7,ALL
Middleborough - John T. Nichols Middle,01820305,MATH,          86,37,           3,1,          83,36,         123,53,          24,10,         233,92,     495.7,          30.3,         223,2021,7,ALL
Milford - Stacy Middle,01850305,ELA,         125,39,          12,4,         113,35,         127,39,          71,22,         323,97,     492.1,          41.3,         285,2021,7,ALL
Milford - Stacy Middle,01850305,MATH,          52,16,           3,1,          49,15,         198,61,          75,23,         325,98,     483.1,          25.7,         288,2021,7,ALL
Millbury - Millbury Junior/Senior High,01860505,ELA,          47,41,           4,3,          43,37,          47,41,          22,19,         116,97,     492.4,          27.7,         116,2021,7,ALL
Millbury - Millbury Junior/Senior High,01860505,MATH,          37,32,           3,3,          34,29,          63,54,          16,14,         116,97,     490.7,          35.1,         116,2021,7,ALL
Millis - Millis Middle,01870020,ELA,          50,67,          11,15,          39,52,          18,24,           7,9,          75,99,     507.1,          46.1,          73,2021,7,ALL
Millis - Millis Middle,01870020,MATH,          38,51,           5,7,          33,44,          36,48,           1,1,          75,99,     500.9,          31.5,          73,2021,7,ALL
Milton - Charles S Pierce Middle,01890410,ELA,         162,54,          24,8,         138,46,         120,40,          18,6,         300,99,     502.1,          35.2,         281,2021,7,ALL
Milton - Charles S Pierce Middle,01890410,MATH,         137,46,          19,6,         118,39,         138,46,          26,9,         301,99,     498.7,          24.1,         282,2021,7,ALL
Mohawk Trail - Mohawk Trail Regional School,07170505,ELA,          14,34,           1,2,          13,32,          17,41,          10,24,          41,77,     487.8,          38.1,          40,2021,7,ALL
Mohawk Trail - Mohawk Trail Regional School,07170505,MATH,           5,12,           0,0,           5,12,          26,63,          10,24,          41,77,     479.3,          26.3,          39,2021,7,ALL
Monomoy Regional School District - Monomoy Regional Middle School,07120315,ELA,          58,44,           6,5,          52,39,          53,40,          21,16,         132,96,     495.8,          36.7,         126,2021,7,ALL
Monomoy Regional School District - Monomoy Regional Middle School,07120315,MATH,          55,43,           6,5,          49,38,          65,50,           9,7,         129,94,     498.8,          46.5,         123,2021,7,ALL
Monson - Monson High School,01910505,ELA,          21,33,           2,3,          19,30,          28,44,          15,23,          64,94,     491.9,          32.9,          59,2021,7,ALL
Monson - Monson High School,01910505,MATH,          13,20,           0,0,          13,20,          43,67,           8,13,          64,94,     486.5,          39.3,          59,2021,7,ALL
Mount Greylock - Mt Greylock Regional High,07150505,ELA,          46,62,          16,22,          30,41,          19,26,           9,12,          74,100,     507.7,          53.9,          63,2021,7,ALL
Mount Greylock - Mt Greylock Regional High,07150505,MATH,          38,51,          12,16,          26,35,          30,41,           6,8,          74,100,     504.4,          49.4,          64,2021,7,ALL
Mystic Valley Regional Charter (District) - Mystic Valley Regional Charter School,04700105,ELA,         119,82,          26,18,          93,64,          22,15,           4,3,         145,99,     513.8,          62.1,         135,2021,7,ALL
Mystic Valley Regional Charter (District) - Mystic Valley Regional Charter School,04700105,MATH,          96,66,          21,14,          75,52,          45,31,           4,3,         145,99,     509.2,          54.8,         135,2021,7,ALL
Nantucket - Cyrus Peirce,01970010,ELA,          62,43,          13,9,          49,34,          56,39,          26,18,         144,99,     495.3,          42.6,         118,2021,7,ALL
Nantucket - Cyrus Peirce,01970010,MATH,          42,30,           3,2,          39,27,          76,54,          24,17,         142,98,     489.5,          40.1,         116,2021,7,ALL
Narragansett - Narragansett Middle,07200305,ELA,          44,38,           4,3,          40,34,          49,42,          24,21,         117,99,     491.1,          34.8,         114,2021,7,ALL
Narragansett - Narragansett Middle,07200305,MATH,          28,24,           3,3,          25,21,          72,62,          17,15,         117,99,     489.4,          40.9,         114,2021,7,ALL
Nashoba - Florence Sawyer School,07250025,ELA,          52,68,           7,9,          45,59,          22,29,           2,3,          76,100,     507.8,          35.5,          76,2021,7,ALL
Nashoba - Florence Sawyer School,07250025,MATH,          50,66,          10,13,          40,53,          25,33,           1,1,          76,100,     508.5,          35.3,          76,2021,7,ALL
Nashoba - Hale,07250310,ELA,          63,71,          14,16,          49,55,          25,28,           1,1,          89,97,     511.5,          44.1,          89,2021,7,ALL
Nashoba - Hale,07250310,MATH,          61,69,          13,15,          48,55,          24,27,           3,3,          88,96,     511.3,          46.7,          88,2021,7,ALL
Nashoba - Luther Burbank Middle School,07250305,ELA,          45,62,           8,11,          37,51,          20,27,           8,11,          73,100,     503.9,          41.6,          66,2021,7,ALL
Nashoba - Luther Burbank Middle School,07250305,MATH,          33,45,           6,8,          27,37,          35,48,           5,7,          73,100,     500.8,          56.5,          66,2021,7,ALL
Natick - J F Kennedy Middle School,01980305,ELA,          94,51,           9,5,          85,46,          65,35,          25,14,         184,99,     499.0,          41.2,         180,2021,7,ALL
Natick - J F Kennedy Middle School,01980305,MATH,          94,51,          36,20,          58,32,          83,45,           7,4,         184,99,     506.5,          56.6,         180,2021,7,ALL
Natick - Wilson Middle,01980310,ELA,         117,53,          11,5,         106,48,          83,38,          20,9,         220,100,     501.1,          35.5,         217,2021,7,ALL
Natick - Wilson Middle,01980310,MATH,         114,52,          26,12,          88,40,          89,41,          16,7,         219,99,     503.1,          41.4,         216,2021,7,ALL
Nauset - Nauset Regional Middle,06600305,ELA,          67,43,          10,6,          57,36,          70,45,          20,13,         157,85,     497.5,          37.1,         146,2021,7,ALL
Nauset - Nauset Regional Middle,06600305,MATH,          54,34,           4,3,          50,32,          85,54,          18,11,         157,85,     493.3,          35.8,         146,2021,7,ALL
Needham - Pollard Middle,01990405,ELA,         313,72,          64,15,         249,57,          99,23,          24,6,         436,96,     510.9,          49.4,         403,2021,7,ALL
Needham - Pollard Middle,01990405,MATH,         318,73,          89,20,         229,53,          96,22,          21,5,         435,95,     512.7,          57.1,         402,2021,7,ALL
Neighborhood House Charter (District) - Neighborhood House Charter School,04440205,ELA,          20,25,           1,1,          19,23,          37,46,          24,30,          81,96,     485.1,          35.4,          71,2021,7,ALL
Neighborhood House Charter (District) - Neighborhood House Charter School,04440205,MATH,          11,13,           0,0,          11,13,          49,60,          22,27,          82,98,     481.6,          42.7,          72,2021,7,ALL
New Bedford - Keith Middle School,02010405,ELA,          67,23,           6,2,          61,21,         132,46,          88,31,         287,86,     482.9,          28.3,         257,2021,7,ALL
New Bedford - Keith Middle School,02010405,MATH,          42,15,           6,2,          36,13,         149,54,          83,30,         274,82,     480.9,          27.5,         247,2021,7,ALL
New Bedford - Normandin Middle School,02010410,ELA,          85,26,           4,1,          81,25,         135,41,         106,33,         326,89,     484.3,          26.2,         300,2021,7,ALL
New Bedford - Normandin Middle School,02010410,MATH,          45,14,           3,1,          42,13,         189,57,          95,29,         329,90,     479.7,          23.0,         303,2021,7,ALL
New Bedford - Roosevelt Middle School,02010415,ELA,          49,20,           5,2,          44,18,          94,38,         105,42,         248,93,     478.5,          24.2,         220,2021,7,ALL
New Bedford - Roosevelt Middle School,02010415,MATH,          25,10,           1,0,          24,10,         118,48,         104,42,         247,92,     475.6,          18.0,         216,2021,7,ALL
New Bedford - Trinity Day Academy,02010510,ELA,           0,0,           0,0,           0,0,           5,42,           7,58,          12,92,     462.5,,          11,2021,7,ALL
New Bedford - Trinity Day Academy,02010510,MATH,           0,0,           0,0,           0,0,           7,58,           5,42,          12,92,     467.8,,          11,2021,7,ALL
New Heights Charter School of Brockton (District) - New Heights Charter School of Brockton,35130305,ELA,          40,35,           2,2,          38,33,          51,44,          24,21,         115,96,     489.2,          34.8,          91,2021,7,ALL
New Heights Charter School of Brockton (District) - New Heights Charter School of Brockton,35130305,MATH,          20,17,           2,2,          18,15,          76,63,          24,20,         120,100,     483.2,          29.9,          97,2021,7,ALL
Newburyport - Rupert A Nock Middle,02040305,ELA,          73,46,           7,4,          66,41,          68,43,          19,12,         160,98,     497.4,          36.9,         153,2021,7,ALL
Newburyport - Rupert A Nock Middle,02040305,MATH,          71,44,           6,4,          65,41,          71,44,          18,11,         160,98,     495.8,          45.5,         153,2021,7,ALL
Newton - Bigelow Middle,02070305,ELA,          88,58,          11,7,          77,51,          54,36,           9,6,         151,97,     503.9,          42.3,         145,2021,7,ALL
Newton - Bigelow Middle,02070305,MATH,          74,49,          21,14,          53,35,          68,45,           9,6,         151,97,     504.2,          43.6,         145,2021,7,ALL
Newton - Charles E Brown Middle,02070310,ELA,         180,77,          35,15,         145,62,          48,20,           7,3,         235,95,     512.5,          51.9,         220,2021,7,ALL
Newton - Charles E Brown Middle,02070310,MATH,         161,69,          49,21,         112,48,          65,28,           8,3,         234,95,     511.8,          51.4,         218,2021,7,ALL
Newton - F A Day Middle,02070315,ELA,         202,70,          44,15,         158,55,          71,25,          14,5,         287,96,     510.5,          46.6,         274,2021,7,ALL
Newton - F A Day Middle,02070315,MATH,         180,63,          58,20,         122,42,         100,35,           8,3,         288,96,     509.4,          44.8,         275,2021,7,ALL
Newton - Oak Hill Middle,02070320,ELA,         144,65,          17,8,         127,57,          61,27,          18,8,         223,97,     503.7,          40.1,         207,2021,7,ALL
Newton - Oak Hill Middle,02070320,MATH,         162,72,          44,20,         118,53,          48,21,          14,6,         224,98,     511.0,          56.9,         208,2021,7,ALL
North Adams - Drury High,02090505,ELA,          14,19,           3,4,          11,15,          26,35,          34,46,          74,88,     478.4,          19.4,          72,2021,7,ALL
North Adams - Drury High,02090505,MATH,          13,18,           0,0,          13,18,          36,49,          25,34,          74,88,     480.0,          26.5,          72,2021,7,ALL
North Andover - North Andover Middle,02110305,ELA,         195,54,          28,8,         167,46,         123,34,          42,12,         360,98,     501.8,          41.8,         339,2021,7,ALL
North Andover - North Andover Middle,02110305,MATH,         165,46,          30,8,         135,38,         173,48,          22,6,         360,98,     501.0,          46.1,         339,2021,7,ALL
North Attleborough - North Attleborough Middle,02120305,ELA,         180,57,          28,9,         152,48,         104,33,          31,10,         315,99,     502.3,          38.2,         297,2021,7,ALL
North Attleborough - North Attleborough Middle,02120305,MATH,         116,37,          14,4,         102,32,         171,54,          27,9,         314,99,     496.0,          29.5,         296,2021,7,ALL
North Brookfield - North Brookfield High,02150505,ELA,           8,23,           0,0,           8,23,          17,49,          10,29,          35,85,     483.5,          22.7,          35,2021,7,ALL
