school_name,school_code,subject,me_num,me_percent,e_num,e_percent,m_num,m_percent,pm_num,pm_percent,nm_num,nm_percent,num_of_students_included,avg_scaled_score,sgp,included_in_sgp,ach_pctl,year,grade,student_group
Maynard - Fowler School,01740305,MATH,          33,38,           4,5,          29,33,          41,47,          14,16,          88,     492.5,          46.3,          88,24,2019,4,ALL
Medfield - Dale Street,01750005,ELA,         133,71,          26,14,         107,57,          50,27,           5,3,         188,     510.4,          55.8,         180,80,2019,4,ALL
Medfield - Dale Street,01750005,MATH,         132,70,          32,17,         100,53,          48,26,           8,4,         188,     511.0,          58.4,         181,86,2019,4,ALL
Medford - Brooks School,01760130,ELA,          52,73,          11,15,          41,58,          14,20,           5,7,          71,     510.5,          54.0,          69,80,2019,4,ALL
Medford - Brooks School,01760130,MATH,          51,72,           9,13,          42,59,          15,21,           5,7,          71,     507.2,          49.7,          69,77,2019,4,ALL
Medford - John J McGlynn Elementary School,01760068,ELA,          39,45,           4,5,          35,40,          44,51,           4,5,          87,     498.6,          40.6,          86,35,2019,4,ALL
Medford - John J McGlynn Elementary School,01760068,MATH,          19,22,           2,2,          17,20,          55,63,          13,15,          87,     487.4,          25.0,          86,13,2019,4,ALL
Medford - Milton Fuller Roberts,01760150,ELA,          55,55,           5,5,          50,50,          34,34,          11,11,         100,     500.6,          47.8,          88,42,2019,4,ALL
Medford - Milton Fuller Roberts,01760150,MATH,          44,44,           3,3,          41,41,          45,45,          11,11,         100,     498.3,          49.6,          87,43,2019,4,ALL
Medford - Missituk Elementary School,01760140,ELA,          30,52,           1,2,          29,50,          22,38,           6,10,          58,     498.0,          43.2,          57,33,2019,4,ALL
Medford - Missituk Elementary School,01760140,MATH,          23,40,           4,7,          19,33,          28,49,           6,11,          57,     496.6,          41.9,          56,38,2019,4,ALL
Medway - Burke/Memorial Elementary School,01770015,ELA,          99,61,          21,13,          78,48,          57,35,           7,4,         163,     506.2,          48.6,         162,65,2019,4,ALL
Medway - Burke/Memorial Elementary School,01770015,MATH,          84,52,          11,7,          73,45,          69,42,          10,6,         163,     501.1,          40.0,         162,55,2019,4,ALL
Melrose - Herbert Clark Hoover,01780017,ELA,          31,72,          12,28,          19,44,          11,26,           1,2,          43,     514.3,          49.9,          41,90,2019,4,ALL
Melrose - Herbert Clark Hoover,01780017,MATH,          32,74,          10,23,          22,51,           9,21,           2,5,          43,     513.0,          45.1,          41,90,2019,4,ALL
Melrose - Horace Mann,01780025,ELA,          44,96,          13,28,          31,67,           2,4,           0,0,          46,     522.5,          75.8,          45,98,2019,4,ALL
Melrose - Horace Mann,01780025,MATH,          43,93,           7,15,          36,78,           3,7,           0,0,          46,     520.0,          71.6,          45,98,2019,4,ALL
Melrose - Lincoln,01780020,ELA,          48,79,          16,26,          32,52,          12,20,           1,2,          61,     517.7,          69.0,          60,95,2019,4,ALL
Melrose - Lincoln,01780020,MATH,          31,50,           7,11,          24,39,          26,42,           5,8,          62,     502.3,          38.3,          61,59,2019,4,ALL
Melrose - Roosevelt,01780035,ELA,          44,71,           2,3,          42,68,          18,29,           0,0,          62,     507.9,          48.4,          60,72,2019,4,ALL
Melrose - Roosevelt,01780035,MATH,          40,66,           6,10,          34,56,          20,33,           1,2,          61,     507.2,          45.1,          60,77,2019,4,ALL
Melrose - Winthrop,01780050,ELA,          51,84,          30,49,          21,34,           9,15,           1,2,          61,     526.9,          74.5,          61,99,2019,4,ALL
Melrose - Winthrop,01780050,MATH,          53,87,          14,23,          39,64,           7,11,           1,2,          61,     517.4,          69.6,          61,96,2019,4,ALL
Mendon-Upton - Henry P Clough,07100179,ELA,          33,51,           2,3,          31,48,          29,45,           3,5,          65,     500.5,          40.9,          62,41,2019,4,ALL
Mendon-Upton - Henry P Clough,07100179,MATH,          31,48,           2,3,          29,45,          29,45,           5,8,          65,     499.8,          40.6,          62,48,2019,4,ALL
Mendon-Upton - Memorial School,07100001,ELA,          69,73,          18,19,          51,54,          19,20,           6,6,          94,     514.9,          62.8,          88,91,2019,4,ALL
Mendon-Upton - Memorial School,07100001,MATH,          63,67,          11,12,          52,55,          26,28,           5,5,          94,     509.1,          57.2,          88,81,2019,4,ALL
Methuen - Comprehensive Grammar School,01810050,ELA,          56,58,           6,6,          50,52,          32,33,           8,8,          96,     503.7,          46.3,          89,55,2019,4,ALL
Methuen - Comprehensive Grammar School,01810050,MATH,          44,46,           7,7,          37,39,          44,46,           7,7,          95,     499.9,          43.7,          88,48,2019,4,ALL
Methuen - Donald P Timony Grammar,01810060,ELA,          45,31,           5,3,          40,28,          83,58,          16,11,         144,     493.3,          44.0,         140,19,2019,4,ALL
Methuen - Donald P Timony Grammar,01810060,MATH,          53,37,           4,3,          49,34,          76,53,          15,10,         144,     492.8,          40.9,         141,24,2019,4,ALL
Methuen - Marsh Grammar School,01810030,ELA,          73,58,          17,14,          56,45,          42,34,          10,8,         125,     505.9,          56.1,         120,64,2019,4,ALL
Methuen - Marsh Grammar School,01810030,MATH,          68,54,           7,6,          61,49,          41,33,          16,13,         125,     500.5,          58.1,         119,51,2019,4,ALL
Methuen - Tenney Grammar School,01810055,ELA,          51,37,           4,3,          47,34,          72,52,          15,11,         138,     494.9,          42.5,         133,24,2019,4,ALL
Methuen - Tenney Grammar School,01810055,MATH,          55,40,          11,8,          44,32,          62,45,          21,15,         138,     493.3,          45.4,         133,27,2019,4,ALL
Middleborough - Henry B. Burkland Elementary School,01820008,ELA,          49,44,           2,2,          47,42,          54,49,           8,7,         111,     497.6,          36.5,         106,32,2019,4,ALL
Middleborough - Henry B. Burkland Elementary School,01820008,MATH,          61,54,          13,12,          48,43,          42,38,           9,8,         112,     502.0,          45.3,         107,58,2019,4,ALL
Middleborough - Mary K. Goode Elementary School,01820010,ELA,          44,41,           4,4,          40,37,          55,51,           9,8,         108,     496.9,          47.0,         107,30,2019,4,ALL
Middleborough - Mary K. Goode Elementary School,01820010,MATH,          62,57,           5,5,          57,53,          37,34,           9,8,         108,     501.3,          47.1,         106,55,2019,4,ALL
Middleton - Howe-Manning,01840005,ELA,          62,70,          10,11,          52,59,          21,24,           5,6,          88,     508.5,          50.4,          84,75,2019,4,ALL
Middleton - Howe-Manning,01840005,MATH,          59,67,           4,5,          55,63,          24,27,           5,6,          88,     506.0,          53.4,          84,73,2019,4,ALL
Milford - Woodland,01850090,ELA,         135,43,          17,5,         118,37,         154,49,          27,9,         316,     497.3,          45.1,         304,31,2019,4,ALL
Milford - Woodland,01850090,MATH,         154,49,          18,6,         136,43,         129,41,          32,10,         315,     497.5,          44.9,         303,40,2019,4,ALL
Millbury - Raymond E. Shaw Elementary,01860025,ELA,          76,54,           5,4,          71,51,          59,42,           5,4,         140,     501.0,          49.1,         134,44,2019,4,ALL
Millbury - Raymond E. Shaw Elementary,01860025,MATH,          51,36,           6,4,          45,32,          72,51,          18,13,         141,     494.5,          47.5,         136,31,2019,4,ALL
Millis - Clyde F Brown,01870005,ELA,          68,66,          16,16,          52,50,          33,32,           2,2,         103,     509.4,          60.6,         102,77,2019,4,ALL
Millis - Clyde F Brown,01870005,MATH,          68,67,          10,10,          58,57,          28,27,           6,6,         102,     505.8,          61.1,         101,71,2019,4,ALL
Milton - Collicot,01890005,ELA,         101,83,          33,27,          68,56,          19,16,           2,2,         122,     516.8,          61.4,         119,94,2019,4,ALL
Milton - Collicot,01890005,MATH,          99,81,          20,16,          79,65,          23,19,           0,0,         122,     514.0,          63.8,         120,92,2019,4,ALL
Milton - Cunningham School,01890007,ELA,          64,77,           9,11,          55,66,          17,20,           2,2,          83,     512.1,          61.5,          81,84,2019,4,ALL
Milton - Cunningham School,01890007,MATH,          70,84,          18,22,          52,63,          11,13,           2,2,          83,     514.7,          69.5,          81,93,2019,4,ALL
Milton - Glover,01890010,ELA,          72,81,          22,25,          50,56,          13,15,           4,4,          89,     515.6,          49.1,          89,92,2019,4,ALL
Milton - Glover,01890010,MATH,          75,84,          25,28,          50,56,          11,12,           3,3,          89,     515.6,          56.7,          88,94,2019,4,ALL
Milton - Tucker,01890020,ELA,          47,70,           6,9,          41,61,          18,27,           2,3,          67,     508.1,          44.0,          63,73,2019,4,ALL
Milton - Tucker,01890020,MATH,          47,70,          10,15,          37,55,          19,28,           1,1,          67,     509.5,          61.2,          63,82,2019,4,ALL
Mohawk Trail - Buckland-Shelburne Regional,07170005,ELA,          20,67,           1,3,          19,63,          10,33,           0,0,          30,     508.7,          51.2,          30,75,2019,4,ALL
Mohawk Trail - Buckland-Shelburne Regional,07170005,MATH,          21,68,           1,3,          20,65,          10,32,           0,0,          31,     502.7,          45.7,          31,61,2019,4,ALL
Mohawk Trail - Colrain Central,07170010,ELA,           5,31,           0,0,           5,31,           9,56,           2,13,          16,     490.3,,          14,11,2019,4,ALL
Mohawk Trail - Colrain Central,07170010,MATH,           7,44,           0,0,           7,44,           7,44,           2,13,          16,     496.1,,          13,35,2019,4,ALL
Mohawk Trail - Sanderson Academy,07170020,ELA,           8,47,           0,0,           8,47,           9,53,           0,0,          17,     498.5,,          17,35,2019,4,ALL
Mohawk Trail - Sanderson Academy,07170020,MATH,           9,53,           0,0,           9,53,           7,41,           1,6,          17,     499.2,,          17,46,2019,4,ALL
Monomoy Regional School District - Chatham Elementary School,07120001,ELA,          26,48,           7,13,          19,35,          24,44,           4,7,          54,     500.0,          41.6,          53,40,2019,4,ALL
Monomoy Regional School District - Chatham Elementary School,07120001,MATH,          22,41,           0,0,          22,41,          25,46,           7,13,          54,     492.0,          51.6,          53,22,2019,4,ALL
Monomoy Regional School District - Harwich Elementary School,07120002,ELA,          57,55,          11,11,          46,44,          44,42,           3,3,         104,     504.4,          48.0,         102,58,2019,4,ALL
Monomoy Regional School District - Harwich Elementary School,07120002,MATH,          60,58,           4,4,          56,54,          42,40,           2,2,         104,     502.9,          53.9,         102,61,2019,4,ALL
Monson - Quarry Hill Community School *closed*,01910025,ELA,          43,65,           5,8,          38,58,          19,29,           4,6,          66,     507.5,          52.0,          64,71,2019,4,ALL
Monson - Quarry Hill Community School *closed*,01910025,MATH,          37,57,           6,9,          31,48,          20,31,           8,12,          65,     502.4,          44.5,          62,59,2019,4,ALL
Mount Greylock - Lanesborough Elementary,07150005,ELA,          12,50,           0,0,          12,50,          11,46,           1,4,          24,     500.2,          45.6,          24,41,2019,4,ALL
Mount Greylock - Lanesborough Elementary,07150005,MATH,          12,50,           1,4,          11,46,          11,46,           1,4,          24,     499.6,          56.7,          24,47,2019,4,ALL
Mount Greylock - Williamstown Elementary,07150010,ELA,          40,67,          12,20,          28,47,          19,32,           1,2,          60,     511.5,          50.9,          58,83,2019,4,ALL
Mount Greylock - Williamstown Elementary,07150010,MATH,          39,65,           8,13,          31,52,          15,25,           6,10,          60,     506.0,          32.6,          58,73,2019,4,ALL
Mystic Valley Regional Charter (District) - Mystic Valley Regional Charter School,04700105,ELA,          60,47,           2,2,          58,45,          67,52,           1,1,         128,     499.4,          34.5,         125,38,2019,4,ALL
Mystic Valley Regional Charter (District) - Mystic Valley Regional Charter School,04700105,MATH,          59,46,           5,4,          54,42,          65,51,           4,3,         128,     498.5,          35.4,         125,44,2019,4,ALL
Nahant - Johnson,01960010,ELA,           9,53,           2,12,           7,41,           7,41,           1,6,          17,     505.6,,          16,62,2019,4,ALL
Nahant - Johnson,01960010,MATH,           7,41,           3,18,           4,24,           9,53,           1,6,          17,     500.9,,          16,53,2019,4,ALL
Nantucket - Nantucket Intermediate School,01970020,ELA,          43,35,           7,6,          36,30,          68,56,          11,9,         122,     494.7,          49.1,         115,23,2019,4,ALL
Nantucket - Nantucket Intermediate School,01970020,MATH,          29,24,           2,2,          27,22,          76,62,          17,14,         122,     488.7,          42.0,         114,15,2019,4,ALL
Narragansett - Baldwinville Elementary,07200005,ELA,          51,53,           1,1,          50,52,          39,40,           7,7,          97,     501.1,          56.3,          97,45,2019,4,ALL
Narragansett - Baldwinville Elementary,07200005,MATH,          35,36,           1,1,          34,35,          48,49,          14,14,          97,     492.4,          44.4,          97,23,2019,4,ALL
Narragansett - Phillipston Memorial,07200003,ELA,           5,33,           0,0,           5,33,           7,47,           3,20,          15,     492.2,,          15,17,2019,4,ALL
Narragansett - Phillipston Memorial,07200003,MATH,           8,53,           1,7,           7,47,           4,27,           3,20,          15,     498.4,,          15,43,2019,4,ALL
Nashoba - Center School,07250020,ELA,          77,74,          25,24,          52,50,          24,23,           3,3,         104,     514.1,          60.7,          99,89,2019,4,ALL
Nashoba - Center School,07250020,MATH,          74,71,          21,20,          53,51,          29,28,           1,1,         104,     511.8,          58.1,         100,88,2019,4,ALL
Nashoba - Florence Sawyer School,07250025,ELA,          60,90,          19,28,          41,61,           7,10,           0,0,          67,     523.3,          67.2,          65,99,2019,4,ALL
Nashoba - Florence Sawyer School,07250025,MATH,          56,84,          14,21,          42,63,          11,16,           0,0,          67,     515.7,          51.8,          65,95,2019,4,ALL
Nashoba - Mary Rowlandson Elementary,07250010,ELA,          58,63,          15,16,          43,47,          29,32,           5,5,          92,     508.5,          56.1,          86,75,2019,4,ALL
Nashoba - Mary Rowlandson Elementary,07250010,MATH,          49,53,          11,12,          38,41,          36,39,           7,8,          92,     502.6,          39.1,          86,60,2019,4,ALL
Natick - Bennett-Hemenway,01980005,ELA,          70,59,          15,13,          55,47,          44,37,           4,3,         118,     507.0,          54.9,         115,68,2019,4,ALL
Natick - Bennett-Hemenway,01980005,MATH,          66,56,          17,15,          49,42,          45,38,           6,5,         117,     505.2,          50.1,         114,70,2019,4,ALL
Natick - Brown,01980010,ELA,          65,70,          29,31,          36,39,          20,22,           8,9,          93,     512.7,          65.3,          88,86,2019,4,ALL
Natick - Brown,01980010,MATH,          56,60,           9,10,          47,51,          29,31,           8,9,          93,     505.4,          41.8,          87,70,2019,4,ALL
Natick - Johnson,01980031,ELA,          28,72,           2,5,          26,67,          11,28,           0,0,          39,     506.9,          52.2,          38,68,2019,4,ALL
Natick - Johnson,01980031,MATH,          25,64,           3,8,          22,56,           9,23,           5,13,          39,     504.9,          48.4,          38,69,2019,4,ALL
Natick - Lilja Elementary,01980035,ELA,          61,69,          16,18,          45,51,          28,31,           0,0,          89,     511.4,          56.5,          87,83,2019,4,ALL
Natick - Lilja Elementary,01980035,MATH,          51,58,          16,18,          35,40,          35,40,           2,2,          88,     508.0,          49.6,          86,79,2019,4,ALL
Natick - Memorial,01980043,ELA,          67,68,          11,11,          56,57,          28,28,           4,4,          99,     508.4,          40.5,          97,74,2019,4,ALL
Natick - Memorial,01980043,MATH,          72,73,          15,15,          57,58,          26,26,           1,1,          99,     511.4,          48.2,          97,87,2019,4,ALL
Needham - Broadmeadow,01990005,ELA,          74,87,          16,19,          58,68,          10,12,           1,1,          85,     514.8,          55.8,          83,91,2019,4,ALL
Needham - Broadmeadow,01990005,MATH,          63,74,          12,14,          51,60,          20,24,           2,2,          85,     511.8,          47.2,          83,88,2019,4,ALL
Needham - John Eliot,01990020,ELA,          32,49,           8,12,          24,37,          30,46,           3,5,          65,     502.0,          44.3,          61,48,2019,4,ALL
Needham - John Eliot,01990020,MATH,          32,49,           6,9,          26,40,          29,45,           4,6,          65,     498.0,          35.2,          61,42,2019,4,ALL
Needham - Newman Elementary,01990050,ELA,          52,55,          11,12,          41,44,          39,41,           3,3,          94,     504.5,          38.2,          89,58,2019,4,ALL
Needham - Newman Elementary,01990050,MATH,          41,44,          10,11,          31,33,          37,39,          16,17,          94,     497.2,          35.4,          89,40,2019,4,ALL
Needham - Sunita L. Williams Elementary,01990035,ELA,          61,81,          13,17,          48,64,          14,19,           0,0,          75,     514.2,          62.8,          71,90,2019,4,ALL
Needham - Sunita L. Williams Elementary,01990035,MATH,          51,68,          10,13,          41,55,          20,27,           4,5,          75,     508.0,          45.8,          70,79,2019,4,ALL
Needham - William Mitchell,01990040,ELA,          64,74,          16,19,          48,56,          18,21,           4,5,          86,     512.1,          52.8,          82,84,2019,4,ALL
Needham - William Mitchell,01990040,MATH,          55,64,          10,12,          45,52,          27,31,           4,5,          86,     505.0,          48.9,          82,69,2019,4,ALL
Neighborhood House Charter (District) - Neighborhood House Charter School,04440205,ELA,          24,59,           5,12,          19,46,          16,39,           1,2,          41,     505.8,          53.5,          41,63,2019,4,ALL
Neighborhood House Charter (District) - Neighborhood House Charter School,04440205,MATH,          12,29,           0,0,          12,29,          24,59,           5,12,          41,     494.4,          52.2,          41,30,2019,4,ALL
New Bedford - Abraham Lincoln,02010095,ELA,          30,29,           1,1,          29,28,          58,55,          17,16,         105,     488.8,          34.0,         104,8,2019,4,ALL
New Bedford - Abraham Lincoln,02010095,MATH,          22,21,           1,1,          21,20,          63,60,          20,19,         105,     486.3,          31.2,         104,12,2019,4,ALL
New Bedford - Alfred J Gomes,02010063,ELA,          23,26,           2,2,          21,24,          49,55,          17,19,          89,     489.7,          39.5,          78,10,2019,4,ALL
New Bedford - Alfred J Gomes,02010063,MATH,          30,34,           4,5,          26,30,          43,49,          15,17,          88,     491.6,          38.2,          78,21,2019,4,ALL
New Bedford - Betsey B Winslow,02010140,ELA,          26,44,           4,7,          22,37,          26,44,           7,12,          59,     497.6,          58.5,          59,32,2019,4,ALL
New Bedford - Betsey B Winslow,02010140,MATH,          19,32,           4,7,          15,25,          27,46,          13,22,          59,     489.5,          42.9,          59,17,2019,4,ALL
New Bedford - Carlos Pacheco,02010105,ELA,          20,35,           1,2,          19,33,          35,61,           2,4,          57,     496.0,          48.0,          57,28,2019,4,ALL
New Bedford - Carlos Pacheco,02010105,MATH,          22,39,           3,5,          19,33,          31,54,           4,7,          57,     495.7,          43.0,          57,34,2019,4,ALL
New Bedford - Casimir Pulaski,02010123,ELA,          61,60,          14,14,          47,47,          33,33,           7,7,         101,     506.3,          58.1,          99,65,2019,4,ALL
New Bedford - Casimir Pulaski,02010123,MATH,          62,61,          15,15,          47,47,          36,36,           3,3,         101,     506.9,          65.1,          99,76,2019,4,ALL
New Bedford - Charles S Ashley,02010010,ELA,          14,29,           1,2,          13,27,          29,59,           6,12,          49,     491.7,          29.9,          48,15,2019,4,ALL
New Bedford - Charles S Ashley,02010010,MATH,          21,43,           2,4,          19,39,          20,41,           8,16,          49,     491.8,          32.8,          49,22,2019,4,ALL
New Bedford - Elizabeth Carter Brooks,02010015,ELA,          18,46,           2,5,          16,41,          20,51,           1,3,          39,     500.6,          51.3,          39,42,2019,4,ALL
New Bedford - Elizabeth Carter Brooks,02010015,MATH,          19,49,           3,8,          16,41,          17,44,           3,8,          39,     501.3,          46.0,          39,55,2019,4,ALL
New Bedford - Ellen R Hathaway,02010075,ELA,          21,47,           4,9,          17,38,          15,33,           9,20,          45,     499.1,          63.7,          40,37,2019,4,ALL
New Bedford - Ellen R Hathaway,02010075,MATH,          25,56,          15,33,          10,22,          10,22,          10,22,          45,     506.6,          71.8,          40,75,2019,4,ALL
New Bedford - Elwyn G Campbell,02010020,ELA,          11,31,           1,3,          10,28,          22,61,           3,8,          36,     494.4,          46.2,          36,22,2019,4,ALL
New Bedford - Elwyn G Campbell,02010020,MATH,          17,47,           0,0,          17,47,          16,44,           3,8,          36,     496.3,          58.0,          36,36,2019,4,ALL
New Bedford - Hayden/McFadden,02010078,ELA,          28,35,           2,2,          26,32,          40,49,          13,16,          81,     492.6,          53.1,          72,18,2019,4,ALL
New Bedford - Hayden/McFadden,02010078,MATH,          26,32,           1,1,          25,31,          37,46,          18,22,          81,     488.6,          53.6,          73,15,2019,4,ALL
New Bedford - Irwin M. Jacobs Elementary School,02010070,ELA,          15,25,           1,2,          14,24,          30,51,          14,24,          59,     487.8,          30.8,          52,7,2019,4,ALL
New Bedford - Irwin M. Jacobs Elementary School,02010070,MATH,           4,7,           0,0,           4,7,          29,49,          26,44,          59,     474.8,          16.2,          52,2,2019,4,ALL
New Bedford - James B Congdon,02010040,ELA,          43,74,           2,3,          41,71,          14,24,           1,2,          58,     507.8,          61.5,          56,72,2019,4,ALL
New Bedford - James B Congdon,02010040,MATH,          42,72,           7,12,          35,60,          15,26,           1,2,          58,     508.8,          47.4,          56,80,2019,4,ALL
New Bedford - Jireh Swift,02010130,ELA,          16,36,           3,7,          13,29,          26,58,           3,7,          45,     496.5,          46.1,          45,29,2019,4,ALL
New Bedford - Jireh Swift,02010130,MATH,          15,33,           0,0,          15,33,          26,58,           4,9,          45,     493.2,          64.1,          45,26,2019,4,ALL
New Bedford - John Avery Parker,02010115,ELA,          14,52,           3,11,          11,41,          12,44,           1,4,          27,     499.9,          53.0,          26,40,2019,4,ALL
New Bedford - John Avery Parker,02010115,MATH,          15,56,           3,11,          12,44,          11,41,           1,4,          27,     505.2,          77.2,          26,70,2019,4,ALL
New Bedford - John B Devalles,02010050,ELA,          14,23,           1,2,          13,21,          41,67,           6,10,          61,     490.7,          29.6,          58,13,2019,4,ALL
New Bedford - John B Devalles,02010050,MATH,          16,26,           2,3,          14,23,          30,49,          15,25,          61,     487.7,          28.4,          57,14,2019,4,ALL
New Bedford - Renaissance Community Innovation School,02010124,ELA,           9,25,           0,0,           9,25,          23,64,           4,11,          36,     489.1,          33.3,          34,8,2019,4,ALL
New Bedford - Renaissance Community Innovation School,02010124,MATH,           3,8,           0,0,           3,8,          24,67,           9,25,          36,     477.4,          20.9,          34,3,2019,4,ALL
New Bedford - Sgt Wm H Carney Academy,02010045,ELA,          78,66,          20,17,          58,49,          31,26,          10,8,         119,     508.9,          63.5,         112,76,2019,4,ALL
New Bedford - Sgt Wm H Carney Academy,02010045,MATH,          68,57,           9,8,          59,50,          39,33,          12,10,         119,     502.8,          59.1,         112,61,2019,4,ALL
New Bedford - Thomas R Rodman,02010125,ELA,          21,62,           4,12,          17,50,          13,38,           0,0,          34,     507.5,          37.3,          34,71,2019,4,ALL
New Bedford - Thomas R Rodman,02010125,MATH,          19,56,           1,3,          18,53,          13,38,           2,6,          34,     500.9,          31.8,          34,53,2019,4,ALL
New Bedford - William H Taylor,02010135,ELA,          23,66,           4,11,          19,54,          12,34,           0,0,          35,     507.9,          49.6,          35,72,2019,4,ALL
New Bedford - William H Taylor,02010135,MATH,          21,60,           2,6,          19,54,          14,40,           0,0,          35,     503.2,          39.7,          35,63,2019,4,ALL
New Salem-Wendell - Swift River,07280015,ELA,          10,67,           0,0,          10,67,           5,33,           0,0,          15,     507.5,,          14,71,2019,4,ALL
New Salem-Wendell - Swift River,07280015,MATH,          10,67,           0,0,          10,67,           5,33,           0,0,          15,     504.9,,          14,69,2019,4,ALL
Newburyport - Edward G. Molin Elementary School,02040030,ELA,          85,64,          10,8,          75,56,          42,32,           6,5,         133,     506.2,          45.4,         129,65,2019,4,ALL
Newburyport - Edward G. Molin Elementary School,02040030,MATH,          66,50,           9,7,          57,43,          59,44,           8,6,         133,     500.5,          36.9,         127,51,2019,4,ALL
Newton - A E Angier,02070005,ELA,          62,70,          14,16,          48,55,          21,24,           5,6,          88,     509.0,          54.5,          81,76,2019,4,ALL
Newton - A E Angier,02070005,MATH,          60,68,          11,13,          49,56,          22,25,           6,7,          88,     507.3,          44.1,          82,77,2019,4,ALL
Newton - Bowen,02070015,ELA,          38,70,           3,6,          35,65,          14,26,           2,4,          54,     508.3,          64.2,          51,74,2019,4,ALL
Newton - Bowen,02070015,MATH,          37,70,          10,19,          27,51,          14,26,           2,4,          53,     509.7,          57.1,          50,83,2019,4,ALL
Newton - C C Burr,02070020,ELA,          57,80,          16,23,          41,58,          10,14,           4,6,          71,     513.7,          59.2,          69,88,2019,4,ALL
Newton - C C Burr,02070020,MATH,          51,73,          10,14,          41,59,          14,20,           5,7,          70,     509.5,          46.6,          69,82,2019,4,ALL
Newton - Cabot,02070025,ELA,          48,70,          10,14,          38,55,          16,23,           5,7,          69,     508.2,          54.6,          65,73,2019,4,ALL
Newton - Cabot,02070025,MATH,          45,65,           8,12,          37,54,          21,30,           3,4,          69,     507.9,          56.0,          66,79,2019,4,ALL
Newton - Countryside,02070040,ELA,          58,74,          11,14,          47,60,          13,17,           7,9,          78,     510.8,          53.8,          71,81,2019,4,ALL
Newton - Countryside,02070040,MATH,          56,72,          10,13,          46,59,          16,21,           6,8,          78,     510.4,          56.1,          71,85,2019,4,ALL
Newton - Franklin,02070055,ELA,          64,76,          21,25,          43,51,          17,20,           3,4,          84,     515.3,          65.9,          82,92,2019,4,ALL
Newton - Franklin,02070055,MATH,          58,70,          16,19,          42,51,          21,25,           4,5,          83,     510.5,          51.0,          81,85,2019,4,ALL
Newton - Horace Mann,02070075,ELA,          42,69,          10,16,          32,52,          19,31,           0,0,          61,     511.6,          70.1,          60,83,2019,4,ALL
Newton - Horace Mann,02070075,MATH,          43,72,           4,7,          39,65,          15,25,           2,3,          60,     508.0,          64.3,          59,79,2019,4,ALL
Newton - John Ward,02070120,ELA,          47,84,          15,27,          32,57,           8,14,           1,2,          56,     519.2,          59.2,          50,97,2019,4,ALL
Newton - John Ward,02070120,MATH,          50,89,          14,25,          36,64,           4,7,           2,4,          56,     518.3,          46.6,          50,97,2019,4,ALL
Newton - Lincoln-Eliot,02070070,ELA,          34,59,           6,10,          28,48,          21,36,           3,5,          58,     504.5,          51.5,          56,58,2019,4,ALL
Newton - Lincoln-Eliot,02070070,MATH,          32,56,           5,9,          27,47,          25,44,           0,0,          57,     505.1,          55.1,          55,69,2019,4,ALL
Newton - Mason-Rice,02070080,ELA,          70,72,          18,19,          52,54,          26,27,           1,1,          97,     511.8,          54.4,          93,83,2019,4,ALL
Newton - Mason-Rice,02070080,MATH,          77,79,          15,15,          62,64,          18,19,           2,2,          97,     512.1,          60.4,          93,89,2019,4,ALL
Newton - Memorial Spaulding,02070105,ELA,          64,74,          17,20,          47,54,          20,23,           3,3,          87,     513.4,          59.6,          82,88,2019,4,ALL
Newton - Memorial Spaulding,02070105,MATH,          62,71,          11,13,          51,59,          23,26,           2,2,          87,     510.4,          51.4,          83,85,2019,4,ALL
Newton - Peirce,02070100,ELA,          43,75,           7,12,          36,63,          13,23,           1,2,          57,     510.4,          50.6,          56,80,2019,4,ALL
Newton - Peirce,02070100,MATH,          42,74,          10,18,          32,56,          12,21,           3,5,          57,     511.8,          48.7,          56,88,2019,4,ALL
Newton - Underwood,02070115,ELA,          47,73,          11,17,          36,56,          14,22,           3,5,          64,     510.8,          59.3,          63,81,2019,4,ALL
Newton - Underwood,02070115,MATH,          36,56,           3,5,          33,52,          23,36,           5,8,          64,     501.2,          40.3,          64,55,2019,4,ALL
Newton - Williams,02070125,ELA,          21,58,           2,6,          19,53,          14,39,           1,3,          36,     505.4,          45.6,          33,62,2019,4,ALL
Newton - Williams,02070125,MATH,          23,64,           2,6,          21,58,          13,36,           0,0,          36,     504.7,          41.5,          33,68,2019,4,ALL
Newton - Zervas,02070130,ELA,          57,77,          17,23,          40,54,          16,22,           1,1,          74,     515.3,          64.9,          64,92,2019,4,ALL
Newton - Zervas,02070130,MATH,          46,62,          10,14,          36,49,          23,31,           5,7,          74,     507.4,          38.5,          65,78,2019,4,ALL
Norfolk - Freeman-Kennedy School,02080005,ELA,          82,71,          18,16,          64,55,          34,29,           0,0,         116,     511.9,          59.7,         116,84,2019,4,ALL
Norfolk - Freeman-Kennedy School,02080005,MATH,          75,65,          15,13,          60,52,          39,34,           2,2,         116,     507.7,          57.8,         116,78,2019,4,ALL
North Adams - Brayton,02090035,ELA,           9,26,           0,0,           9,26,          23,66,           3,9,          35,     491.5,          31.7,          35,15,2019,4,ALL
North Adams - Brayton,02090035,MATH,           4,11,           0,0,           4,11,          28,80,           3,9,          35,     485.8,          32.5,          35,11,2019,4,ALL
North Adams - Colegrove Park Elementary,02090008,ELA,          12,38,           0,0,          12,38,          14,44,           6,19,          32,     491.8,          41.8,          31,16,2019,4,ALL
