school_name,school_code,subject,me_num,me_percent,e_num,e_percent,m_num,m_percent,pm_num,pm_percent,nm_num,nm_percent,num_of_students_included,avg_scaled_score,sgp,included_in_sgp,ach_pctl,year,grade,student_group
Hoosac Valley Regional - Hoosac Valley Elementary School,6030020,ELA,12,41,0,0,12,41,13,45,4,14,29,     496.5,,,39,2019,ALL,male
Hoosac Valley Regional - Hoosac Valley Elementary School,6030020,MATH,15,52,2,7,13,45,11,38,3,10,29,     496.2,,,37,2019,ALL,male
Hoosac Valley Regional - Hoosac Valley High School,6030505,ELA,12,24,0,0,12,24,26,53,11,22,49,     486.0,          36.6,48,12,2019,ALL,male
Hoosac Valley Regional - Hoosac Valley High School,6030505,MATH,8,16,0,0,8,16,29,59,12,24,49,     485.2,          42.6,48,10,2019,ALL,male
Hoosac Valley Regional - Hoosac Valley High School,6030505,SCI,10,20,0,0,10,20,27,55,12,24,49,     486.2,,,15,2019,ALL,male
Hoosac Valley Regional - Hoosac Valley Middle School,6030315,ELA,53,27,3,2,50,25,110,55,36,18,199,     488.5,          37.2,195,16,2019,ALL,male
Hoosac Valley Regional - Hoosac Valley Middle School,6030315,MATH,48,24,4,2,44,22,118,59,33,17,199,     487.1,          42.1,195,13,2019,ALL,male
Hoosac Valley Regional - Hoosac Valley Middle School,6030315,SCI,19,35,3,6,16,30,28,52,7,13,54,     494.9,,,33,2019,ALL,male
Hopedale - Hopedale Jr Sr High,1380505,ELA,59,64,23,25,36,39,28,30,5,5,92,     509.4,          53.9,89,86,2019,ALL,male
Hopedale - Hopedale Jr Sr High,1380505,MATH,62,67,13,14,49,53,25,27,5,5,92,     508.6,          44.8,90,80,2019,ALL,male
Hopedale - Hopedale Jr Sr High,1380505,SCI,30,68,8,18,22,50,13,30,1,2,44,     510.5,,,84,2019,ALL,male
Hopedale - Memorial,1380010,ELA,101,63,14,9,87,54,54,34,5,3,160,     505.3,          50.7,114,73,2019,ALL,male
Hopedale - Memorial,1380010,MATH,105,65,24,15,81,50,46,29,10,6,161,     506.1,          51.6,116,72,2019,ALL,male
Hopedale - Memorial,1380010,SCI,26,60,3,7,23,53,16,37,1,2,43,     505.0,,,67,2019,ALL,male
Hopkinton - Elmwood,1390010,ELA,107,80,25,19,82,61,22,16,5,4,134,     514.9,,,96,2019,ALL,male
Hopkinton - Elmwood,1390010,MATH,103,77,38,28,65,49,28,21,3,2,134,     517.4,,,96,2019,ALL,male
Hopkinton - Hopkins Elementary School,1390015,ELA,223,77,35,12,188,65,57,20,8,3,288,     512.2,          50.1,283,93,2019,ALL,male
Hopkinton - Hopkins Elementary School,1390015,MATH,221,77,46,16,175,61,57,20,8,3,286,     512.0,          48.8,281,88,2019,ALL,male
Hopkinton - Hopkins Elementary School,1390015,SCI,102,71,26,18,76,53,39,27,3,2,144,     511.5,,,87,2019,ALL,male
Hopkinton - Hopkinton Middle School,1390305,ELA,296,71,69,17,227,55,104,25,16,4,416,     511.4,          52.8,397,91,2019,ALL,male
Hopkinton - Hopkinton Middle School,1390305,MATH,345,83,143,34,202,49,64,15,7,2,416,     520.8,          63.0,398,98,2019,ALL,male
Hopkinton - Hopkinton Middle School,1390305,SCI,109,72,26,17,83,55,41,27,1,1,151,     512.2,,,88,2019,ALL,male
Hudson - C A Farley,1410030,ELA,27,36,8,11,19,26,43,58,4,5,74,     498.2,          48.2,40,46,2019,ALL,male
Hudson - C A Farley,1410030,MATH,34,46,5,7,29,39,36,49,4,5,74,     498.2,          53.8,41,44,2019,ALL,male
Hudson - David J. Quinn Middle School,1410410,ELA,117,40,16,5,101,34,131,44,47,16,295,     494.2,          47.5,287,32,2019,ALL,male
Hudson - David J. Quinn Middle School,1410410,MATH,117,40,17,6,100,34,133,45,44,15,294,     494.4,          42.3,288,30,2019,ALL,male
Hudson - David J. Quinn Middle School,1410410,SCI,52,53,9,9,43,43,39,39,8,8,99,     502.0,,,57,2019,ALL,male
Hudson - Forest Avenue Elementary,1410015,ELA,46,73,14,22,32,51,16,25,1,2,63,     512.1,          47.4,28,93,2019,ALL,male
Hudson - Forest Avenue Elementary,1410015,MATH,48,76,14,22,34,54,13,21,2,3,63,     511.2,          38.6,28,86,2019,ALL,male
Hudson - Hudson High,1410505,ELA,37,38,5,5,32,33,39,40,21,22,97,     490.1,          36.1,94,19,2019,ALL,male
Hudson - Hudson High,1410505,MATH,28,29,4,4,24,25,52,55,15,16,95,     490.1,          23.8,93,18,2019,ALL,male
Hudson - Hudson High,1410505,SCI,35,36,3,3,32,33,45,47,16,17,96,     490.9,,,24,2019,ALL,male
Hudson - Mulready Elementary,1410007,ELA,21,50,2,5,19,45,16,38,5,12,42,     501.0,,16,58,2019,ALL,male
Hudson - Mulready Elementary,1410007,MATH,23,55,3,7,20,48,15,36,4,10,42,     505.7,,16,71,2019,ALL,male
Hull - Lillian M Jacobs,1420015,ELA,39,40,4,4,35,36,49,51,9,9,97,     497.8,          40.8,66,44,2019,ALL,male
Hull - Lillian M Jacobs,1420015,MATH,44,45,11,11,33,34,39,40,14,14,97,     498.8,          37.2,66,47,2019,ALL,male
Hull - Lillian M Jacobs,1420015,SCI,16,44,2,6,14,39,14,39,6,17,36,     493.3,,,29,2019,ALL,male
Hull - Memorial Middle,1420305,ELA,51,56,9,10,42,46,30,33,10,11,91,     502.3,          50.2,90,63,2019,ALL,male
Hull - Memorial Middle,1420305,MATH,55,60,10,11,45,49,29,32,8,9,92,     504.2,          56.2,90,66,2019,ALL,male
Hull - Memorial Middle,1420305,SCI,23,55,5,12,18,43,16,38,3,7,42,     502.5,,,58,2019,ALL,male
Innovation Academy Charter (District) - Innovation Academy Charter School,4350305,ELA,105,52,15,7,90,45,83,41,14,7,202,     501.4,          47.4,186,60,2019,ALL,male
Innovation Academy Charter (District) - Innovation Academy Charter School,4350305,MATH,128,63,22,11,106,52,66,33,8,4,202,     505.7,          48.4,186,71,2019,ALL,male
Innovation Academy Charter (District) - Innovation Academy Charter School,4350305,SCI,60,58,12,12,48,46,41,39,3,3,104,     505.9,,,70,2019,ALL,male
Ipswich - Ipswich Middle School,1440305,ELA,126,64,40,20,86,44,59,30,12,6,197,     509.2,          54.8,191,85,2019,ALL,male
Ipswich - Ipswich Middle School,1440305,MATH,130,66,24,12,106,54,59,30,8,4,197,     508.1,          49.1,192,78,2019,ALL,male
Ipswich - Ipswich Middle School,1440305,SCI,52,75,18,26,34,49,16,23,1,1,69,     514.9,,,92,2019,ALL,male
Ipswich - Paul F Doyon Memorial,1440007,ELA,56,54,7,7,49,48,41,40,6,6,103,     502.9,          53.9,70,66,2019,ALL,male
Ipswich - Paul F Doyon Memorial,1440007,MATH,61,59,8,8,53,51,37,36,5,5,103,     507.0,          48.6,69,75,2019,ALL,male
Ipswich - Paul F Doyon Memorial,1440007,SCI,22,61,4,11,18,50,9,25,5,14,36,     503.8,,,63,2019,ALL,male
Ipswich - Winthrop,1440015,ELA,57,66,10,11,47,54,27,31,3,3,87,     508.6,          51.5,53,83,2019,ALL,male
Ipswich - Winthrop,1440015,MATH,52,60,11,13,41,47,30,34,5,6,87,     506.9,          54.5,53,74,2019,ALL,male
Ipswich - Winthrop,1440015,SCI,20,59,4,12,16,47,11,32,3,9,34,     507.8,,,77,2019,ALL,male
KIPP Academy Boston Charter School (District) - KIPP Academy Boston Charter School,4630205,ELA,75,36,7,3,68,33,102,49,32,15,209,     493.8,          57.5,158,32,2019,ALL,male
KIPP Academy Boston Charter School (District) - KIPP Academy Boston Charter School,4630205,MATH,88,42,15,7,73,35,103,50,17,8,208,     498.0,          68.9,157,46,2019,ALL,male
KIPP Academy Boston Charter School (District) - KIPP Academy Boston Charter School,4630205,SCI,13,21,2,3,11,17,38,60,12,19,63,     488.0,,,18,2019,ALL,male
KIPP Academy Lynn Charter (District) - KIPP Academy Lynn Charter School,4290010,ELA,154,48,22,7,132,41,121,38,47,15,322,     496.9,          52.3,232,40,2019,ALL,male
KIPP Academy Lynn Charter (District) - KIPP Academy Lynn Charter School,4290010,MATH,162,50,34,10,128,40,125,39,37,11,324,     500.1,          54.5,235,51,2019,ALL,male
KIPP Academy Lynn Charter (District) - KIPP Academy Lynn Charter School,4290010,SCI,53,40,5,4,48,37,53,40,25,19,131,     492.3,,,26,2019,ALL,male
King Philip - King Philip Middle School,6900510,ELA,186,50,21,6,165,45,163,44,21,6,370,     500.5,          45.8,368,56,2019,ALL,male
King Philip - King Philip Middle School,6900510,MATH,207,56,33,9,174,47,143,39,20,5,370,     503.3,          34.0,367,62,2019,ALL,male
King Philip - King Philip Middle School,6900510,SCI,98,58,11,7,87,51,67,40,4,2,169,     503.5,,,61,2019,ALL,male
Kingston - Kingston Intermediate,1450020,ELA,149,50,17,6,132,44,124,41,28,9,301,     498.9,          43.5,213,49,2019,ALL,male
Kingston - Kingston Intermediate,1450020,MATH,163,54,18,6,145,48,113,38,25,8,301,     500.7,          46.7,213,53,2019,ALL,male
Kingston - Kingston Intermediate,1450020,SCI,50,71,10,14,40,57,17,24,3,4,70,     509.2,,,80,2019,ALL,male
Lawrence - Alexander B Bruce,1490015,ELA,52,23,5,2,47,21,102,46,70,31,224,     482.6,          41.9,173,7,2019,ALL,male
Lawrence - Alexander B Bruce,1490015,MATH,64,29,7,3,57,25,100,45,60,27,224,     485.6,          48.4,173,11,2019,ALL,male
Lawrence - Alexander B Bruce,1490015,SCI,15,18,1,1,14,16,38,45,32,38,85,     478.8,,,6,2019,ALL,male
Lawrence - Arlington Elementary,1490009,ELA,33,25,5,4,28,21,68,51,33,25,134,     486.9,          51.1,61,13,2019,ALL,male
Lawrence - Arlington Elementary,1490009,MATH,49,37,5,4,44,33,58,44,25,19,132,     492.2,          50.7,61,24,2019,ALL,male
Lawrence - Arlington Middle School,1490017,ELA,52,19,2,1,50,18,118,42,110,39,280,     477.8,          46.8,256,4,2019,ALL,male
Lawrence - Arlington Middle School,1490017,MATH,62,22,7,3,55,20,141,50,77,28,280,     484.2,          47.9,256,9,2019,ALL,male
Lawrence - Arlington Middle School,1490017,SCI,25,18,3,2,22,16,57,41,58,41,140,     476.9,,,5,2019,ALL,male
Lawrence - Edward F. Parthum,1490053,ELA,43,34,6,5,37,30,59,47,23,18,125,     493.7,          49.2,57,30,2019,ALL,male
Lawrence - Edward F. Parthum,1490053,MATH,50,40,8,6,42,34,44,35,30,24,124,     494.5,          48.2,57,30,2019,ALL,male
Lawrence - Emily G Wetherbee,1490080,ELA,56,29,4,2,52,27,88,46,47,25,191,     489.8,          48.0,134,18,2019,ALL,male
Lawrence - Emily G Wetherbee,1490080,MATH,79,41,7,4,72,38,76,40,36,19,191,     496.2,          56.1,134,37,2019,ALL,male
Lawrence - Emily G Wetherbee,1490080,SCI,23,33,3,4,20,29,25,36,22,31,70,     490.4,,,23,2019,ALL,male
Lawrence - Francis M Leahy,1490040,ELA,24,17,0,0,24,17,75,54,41,29,140,     480.5,          41.9,88,5,2019,ALL,male
Lawrence - Francis M Leahy,1490040,MATH,13,9,0,0,13,9,62,44,65,46,140,     473.2,          34.8,88,2,2019,ALL,male
Lawrence - Francis M Leahy,1490040,SCI,14,33,0,0,14,33,14,33,15,35,43,     481.8,,,9,2019,ALL,male
Lawrence - Frost Middle School,1490525,ELA,101,39,14,5,87,33,127,48,34,13,262,     493.5,          57.7,248,30,2019,ALL,male
Lawrence - Frost Middle School,1490525,MATH,132,50,18,7,114,44,109,42,21,8,262,     499.1,          63.5,248,48,2019,ALL,male
Lawrence - Frost Middle School,1490525,SCI,44,31,0,0,44,31,71,50,27,19,142,     488.1,,,19,2019,ALL,male
Lawrence - Gerard A. Guilmette,1490022,ELA,30,24,0,0,30,24,54,43,43,34,127,     483.1,          43.2,55,8,2019,ALL,male
Lawrence - Gerard A. Guilmette,1490022,MATH,24,19,0,0,24,19,60,47,45,35,129,     481.5,          43.4,57,7,2019,ALL,male
Lawrence - Guilmette Middle School,1490025,ELA,59,28,4,2,55,26,95,45,57,27,211,     487.3,          52.2,176,14,2019,ALL,male
Lawrence - Guilmette Middle School,1490025,MATH,67,31,6,3,61,29,93,44,53,25,213,     491.1,          52.2,176,21,2019,ALL,male
Lawrence - Guilmette Middle School,1490025,SCI,37,29,4,3,33,26,57,45,33,26,127,     488.9,,,20,2019,ALL,male
Lawrence - John K Tarbox,1490075,ELA,23,28,4,5,19,23,39,48,19,23,81,     488.4,          52.8,41,16,2019,ALL,male
Lawrence - John K Tarbox,1490075,MATH,35,43,4,5,31,38,30,37,16,20,81,     491.8,          42.9,41,23,2019,ALL,male
Lawrence - John K Tarbox,1490075,SCI,6,29,1,5,5,24,9,43,6,29,21,     486.8,,,16,2019,ALL,male
Lawrence - Leonard Middle School,1490090,ELA,37,26,5,4,32,23,56,40,47,34,140,     482.9,          52.8,129,7,2019,ALL,male
Lawrence - Leonard Middle School,1490090,MATH,53,38,7,5,46,33,62,44,25,18,140,     492.8,          71.4,128,25,2019,ALL,male
Lawrence - Leonard Middle School,1490090,SCI,16,29,1,2,15,27,28,50,12,21,56,     487.7,,,18,2019,ALL,male
Lawrence - Oliver Elementary School,1490048,ELA,22,18,0,0,22,18,61,50,39,32,122,     481.2,          41.9,80,6,2019,ALL,male
Lawrence - Oliver Elementary School,1490048,MATH,30,25,1,1,29,24,48,39,44,36,122,     480.2,          37.2,79,5,2019,ALL,male
Lawrence - Oliver Elementary School,1490048,SCI,7,18,0,0,7,18,16,42,15,39,38,     476.3,,,4,2019,ALL,male
Lawrence - Oliver Middle School,1490049,ELA,23,14,0,0,23,14,71,43,73,44,167,     474.8,          39.7,157,3,2019,ALL,male
Lawrence - Oliver Middle School,1490049,MATH,36,22,5,3,31,19,92,55,39,23,167,     483.6,          52.4,157,9,2019,ALL,male
Lawrence - Oliver Middle School,1490049,SCI,3,5,0,0,3,5,30,52,25,43,58,     473.9,,,3,2019,ALL,male
Lawrence - Parthum Middle School,1490027,ELA,63,24,5,2,58,22,127,47,78,29,268,     485.2,          50.9,242,10,2019,ALL,male
Lawrence - Parthum Middle School,1490027,MATH,63,24,10,4,53,20,149,56,56,21,268,     487.1,          42.9,242,13,2019,ALL,male
Lawrence - Parthum Middle School,1490027,SCI,41,27,3,2,38,25,67,44,44,29,152,     485.1,,,13,2019,ALL,male
Lawrence - Robert Frost,1490018,ELA,34,29,1,1,33,28,59,50,24,21,117,     488.9,          42.5,52,17,2019,ALL,male
Lawrence - Robert Frost,1490018,MATH,39,33,4,3,35,30,60,51,18,15,117,     492.4,          59.4,52,24,2019,ALL,male
Lawrence - School for Exceptional Studies,1490537,ELA,0,0,0,0,0,0,11,22,39,78,50,     464.7,          35.5,25,1,2019,ALL,male
Lawrence - School for Exceptional Studies,1490537,MATH,2,4,0,0,2,4,9,18,39,78,50,     465.8,          38.2,25,1,2019,ALL,male
Lawrence - School for Exceptional Studies,1490537,SCI,2,13,0,0,2,13,4,25,10,63,16,     471.2,,,2,2019,ALL,male
Lawrence - South Lawrence East Elementary School,1490004,ELA,67,31,9,4,58,26,108,49,44,20,219,     490.3,          34.8,138,20,2019,ALL,male
Lawrence - South Lawrence East Elementary School,1490004,MATH,53,24,8,4,45,20,107,48,62,28,222,     485.7,          23.2,139,11,2019,ALL,male
Lawrence - South Lawrence East Elementary School,1490004,SCI,18,26,2,3,16,23,29,42,22,32,69,     482.8,,,11,2019,ALL,male
Lawrence - Spark Academy,1490085,ELA,38,18,1,0,37,17,102,47,75,35,215,     480.3,          48.2,188,5,2019,ALL,male
Lawrence - Spark Academy,1490085,MATH,71,33,8,4,63,29,101,47,44,20,216,     491.1,          59.1,190,21,2019,ALL,male
Lawrence - Spark Academy,1490085,SCI,22,34,5,8,17,26,23,35,20,31,65,     488.2,,,19,2019,ALL,male
Lawrence Family Development Charter (District) - Lawrence Family Development Charter School,4540205,ELA,116,59,18,9,98,50,67,34,12,6,195,     503.3,          47.6,159,67,2019,ALL,male
Lawrence Family Development Charter (District) - Lawrence Family Development Charter School,4540205,MATH,113,58,17,9,96,49,71,36,11,6,195,     503.0,          52.4,159,61,2019,ALL,male
Lawrence Family Development Charter (District) - Lawrence Family Development Charter School,4540205,SCI,38,61,6,10,32,52,24,39,0,0,62,     505.4,,,68,2019,ALL,male
Learning First Charter Public School (District) - Learning First Charter Public School,4860105,ELA,41,19,1,0,40,19,118,55,56,26,215,     483.8,          48.3,162,9,2019,ALL,male
Learning First Charter Public School (District) - Learning First Charter Public School,4860105,MATH,40,19,3,1,37,17,108,50,67,31,215,     481.5,          53.8,162,7,2019,ALL,male
Learning First Charter Public School (District) - Learning First Charter Public School,4860105,SCI,10,16,0,0,10,16,41,66,11,18,62,     482.8,,,10,2019,ALL,male
Lee - Lee Elementary,1500025,ELA,31,37,3,4,28,33,45,54,8,10,84,     496.3,          42.8,54,39,2019,ALL,male
Lee - Lee Elementary,1500025,MATH,37,45,4,5,33,40,40,48,6,7,83,     498.5,          45.7,54,45,2019,ALL,male
Lee - Lee Elementary,1500025,SCI,8,57,2,14,6,43,4,29,2,14,14,     501.1,,,53,2019,ALL,male
Lee - Lee Middle/High School,1500505,ELA,27,52,4,8,23,44,22,42,3,6,52,     502.8,          67.1,50,65,2019,ALL,male
Lee - Lee Middle/High School,1500505,MATH,23,45,0,0,23,45,27,53,1,2,51,     499.4,          52.6,50,48,2019,ALL,male
Lee - Lee Middle/High School,1500505,SCI,11,50,2,9,9,41,10,45,1,5,22,     501.9,,,56,2019,ALL,male
Leicester - Leicester Elementary,1510005,ELA,62,34,3,2,59,32,98,54,23,13,183,     492.9,          42.1,120,27,2019,ALL,male
Leicester - Leicester Elementary,1510005,MATH,63,35,2,1,61,34,95,52,23,13,181,     492.1,          41.3,120,23,2019,ALL,male
Leicester - Leicester Elementary,1510005,SCI,38,54,3,4,35,49,26,37,7,10,71,     499.1,,,45,2019,ALL,male
Leicester - Leicester Middle,1510015,ELA,56,29,10,5,46,23,110,56,30,15,196,     491.0,          51.2,188,22,2019,ALL,male
Leicester - Leicester Middle,1510015,MATH,81,42,13,7,68,35,97,50,16,8,194,     498.1,          59.2,188,43,2019,ALL,male
Leicester - Leicester Middle,1510015,SCI,24,45,5,9,19,36,23,43,6,11,53,     499.6,,,47,2019,ALL,male
Lenox - Lenox Memorial High,1520505,ELA,62,60,10,10,52,50,38,37,3,3,103,     505.3,          47.7,100,73,2019,ALL,male
Lenox - Lenox Memorial High,1520505,MATH,73,71,21,20,52,50,29,28,1,1,103,     512.8,          53.9,100,89,2019,ALL,male
Lenox - Lenox Memorial High,1520505,SCI,23,64,2,6,21,58,11,31,2,6,36,     506.1,,,71,2019,ALL,male
Lenox - Morris,1520015,ELA,49,58,1,1,48,57,33,39,2,2,84,     505.1,          52.1,53,73,2019,ALL,male
Lenox - Morris,1520015,MATH,52,62,15,18,37,44,29,35,3,4,84,     508.5,          60.5,53,79,2019,ALL,male
Lenox - Morris,1520015,SCI,20,67,2,7,18,60,9,30,1,3,30,     510.3,,,83,2019,ALL,male
Leominster - Fall Brook,1530007,ELA,93,56,6,4,87,52,69,41,5,3,167,     501.7,          50.9,109,61,2019,ALL,male
Leominster - Fall Brook,1530007,MATH,115,69,14,8,101,61,49,30,2,1,166,     507.4,          63.5,108,76,2019,ALL,male
Leominster - Fall Brook,1530007,SCI,31,58,4,8,27,51,21,40,1,2,53,     505.1,,,67,2019,ALL,male
Leominster - Frances Drake School,1530010,ELA,70,48,2,1,68,46,59,40,18,12,147,     500.0,          51.8,83,53,2019,ALL,male
Leominster - Frances Drake School,1530010,MATH,74,51,16,11,58,40,49,34,22,15,145,     502.0,          50.7,82,57,2019,ALL,male
Leominster - Frances Drake School,1530010,SCI,30,68,5,11,25,57,7,16,7,16,44,     508.6,,,79,2019,ALL,male
Leominster - Johnny Appleseed,1530025,ELA,74,45,9,5,65,40,83,51,7,4,164,     500.8,          51.8,117,57,2019,ALL,male
Leominster - Johnny Appleseed,1530025,MATH,85,52,9,5,76,46,66,40,13,8,164,     501.6,          45.5,118,56,2019,ALL,male
Leominster - Johnny Appleseed,1530025,SCI,36,58,8,13,28,45,23,37,3,5,62,     504.7,,,66,2019,ALL,male
Leominster - Northwest,1530030,ELA,65,33,3,2,62,31,111,56,23,12,199,     492.6,          43.7,123,26,2019,ALL,male
Leominster - Northwest,1530030,MATH,82,41,9,5,73,37,90,45,27,14,199,     493.6,          37.7,123,27,2019,ALL,male
Leominster - Northwest,1530030,SCI,34,46,6,8,28,38,30,41,10,14,74,     497.2,,,38,2019,ALL,male
Leominster - Samoset School,1530045,ELA,79,32,8,3,71,29,118,48,48,20,245,     492.1,          42.3,229,25,2019,ALL,male
Leominster - Samoset School,1530045,MATH,100,41,16,7,84,34,111,45,35,14,246,     496.5,          40.5,230,38,2019,ALL,male
Leominster - Samoset School,1530045,SCI,42,49,5,6,37,44,33,39,10,12,85,     500.1,,,49,2019,ALL,male
Leominster - Sky View Middle School,1530320,ELA,130,30,12,3,118,27,218,50,86,20,434,     488.7,          43.5,411,16,2019,ALL,male
Leominster - Sky View Middle School,1530320,MATH,207,48,29,7,178,41,175,40,53,12,435,     498.4,          54.3,417,45,2019,ALL,male
Leominster - Sky View Middle School,1530320,SCI,68,49,10,7,58,42,52,37,19,14,139,     498.0,,,41,2019,ALL,male
Leverett - Leverett Elementary,1540005,ELA,25,58,2,5,23,53,18,42,0,0,43,     503.9,          41.9,30,72,2019,ALL,male
Leverett - Leverett Elementary,1540005,MATH,28,65,7,16,21,49,15,35,0,0,43,     509.2,          59.9,30,85,2019,ALL,male
Leverett - Leverett Elementary,1540005,SCI,6,60,1,10,5,50,4,40,0,0,10,     503.7,,,,2019,ALL,male
Lexington - Bowman,1550008,ELA,113,69,40,25,73,45,47,29,3,2,163,     513.8,          56.3,104,95,2019,ALL,male
Lexington - Bowman,1550008,MATH,130,80,54,33,76,47,23,14,10,6,163,     518.3,          66.8,104,97,2019,ALL,male
Lexington - Bowman,1550008,SCI,45,76,20,34,25,42,13,22,1,2,59,     516.1,,,94,2019,ALL,male
Lexington - Bridge,1550006,ELA,103,68,21,14,82,54,47,31,1,1,151,     511.5,          53.4,101,91,2019,ALL,male
Lexington - Bridge,1550006,MATH,114,75,46,30,68,45,34,23,3,2,151,     516.2,          57.0,101,95,2019,ALL,male
Lexington - Bridge,1550006,SCI,37,70,15,28,22,42,14,26,2,4,53,     512.4,,,88,2019,ALL,male
Lexington - Fiske,1550015,ELA,105,73,27,19,78,54,30,21,9,6,144,     513.6,          50.1,87,94,2019,ALL,male
Lexington - Fiske,1550015,MATH,118,82,49,34,69,48,17,12,9,6,144,     522.3,          67.4,88,99,2019,ALL,male
Lexington - Fiske,1550015,SCI,32,84,13,34,19,50,4,11,2,5,38,     516.0,,,94,2019,ALL,male
Lexington - Harrington,1550030,ELA,90,67,14,10,76,57,38,28,6,4,134,     508.8,          51.8,81,84,2019,ALL,male
Lexington - Harrington,1550030,MATH,104,78,44,33,60,45,22,16,8,6,134,     517.7,          57.3,81,96,2019,ALL,male
Lexington - Harrington,1550030,SCI,41,73,17,30,24,43,13,23,2,4,56,     517.3,,,95,2019,ALL,male
Lexington - Jonas Clarke Middle,1550305,ELA,340,76,126,28,214,48,88,20,19,4,447,     516.1,          56.0,430,97,2019,ALL,male
Lexington - Jonas Clarke Middle,1550305,MATH,383,86,195,44,188,42,49,11,14,3,446,     524.0,          56.3,428,99,2019,ALL,male
Lexington - Jonas Clarke Middle,1550305,SCI,135,80,51,30,84,50,27,16,7,4,169,     516.5,,,94,2019,ALL,male
Lexington - Joseph Estabrook,1550010,ELA,115,71,17,10,98,60,45,28,3,2,163,     508.9,          51.7,102,84,2019,ALL,male
Lexington - Joseph Estabrook,1550010,MATH,125,76,59,36,66,40,30,18,9,5,164,     517.8,          63.5,102,96,2019,ALL,male
Lexington - Joseph Estabrook,1550010,SCI,42,70,12,20,30,50,16,27,2,3,60,     510.6,,,84,2019,ALL,male
Lexington - Maria Hastings,1550035,ELA,101,78,34,26,67,52,26,20,2,2,129,     517.9,          60.2,79,98,2019,ALL,male
Lexington - Maria Hastings,1550035,MATH,114,88,39,30,75,58,14,11,1,1,129,     520.1,          59.1,79,98,2019,ALL,male
Lexington - Maria Hastings,1550035,SCI,38,84,11,24,27,60,7,16,0,0,45,     519.3,,,97,2019,ALL,male
Lexington - Wm Diamond Middle,1550310,ELA,338,79,110,26,228,53,79,18,11,3,428,     516.3,          53.4,399,97,2019,ALL,male
Lexington - Wm Diamond Middle,1550310,MATH,379,89,180,42,199,46,43,10,6,1,428,     526.0,          61.4,398,99,2019,ALL,male
Lexington - Wm Diamond Middle,1550310,SCI,127,83,47,31,80,52,23,15,3,2,153,     518.4,,,96,2019,ALL,male
Libertas Academy Charter School (District) - Libertas Academy Charter School,35140305,ELA,16,18,0,0,16,18,41,45,34,37,91,     477.5,          38.2,78,4,2019,ALL,male
Libertas Academy Charter School (District) - Libertas Academy Charter School,35140305,MATH,22,24,2,2,20,22,48,53,21,23,91,     485.2,          48.2,78,10,2019,ALL,male
Lincoln - Hanscom Middle,1570305,ELA,61,48,7,5,54,42,58,45,9,7,128,     500.6,          55.3,95,56,2019,ALL,male
Lincoln - Hanscom Middle,1570305,MATH,62,49,8,6,54,43,52,41,12,10,126,     500.3,          44.6,94,52,2019,ALL,male
Lincoln - Hanscom Middle,1570305,SCI,26,49,5,9,21,40,23,43,4,8,53,     500.3,,,50,2019,ALL,male
Lincoln - Hanscom Primary,1570006,ELA,13,45,1,3,12,41,13,45,3,10,29,     497.4,,,43,2019,ALL,male
Lincoln - Hanscom Primary,1570006,MATH,14,50,2,7,12,43,11,39,3,11,28,     495.3,,,33,2019,ALL,male
Lincoln - Lincoln School,1570025,ELA,115,67,18,10,97,56,52,30,5,3,172,     507.6,          53.9,142,81,2019,ALL,male
Lincoln - Lincoln School,1570025,MATH,134,78,30,17,104,60,36,21,2,1,172,     511.3,          45.0,142,86,2019,ALL,male
Lincoln - Lincoln School,1570025,SCI,44,77,14,25,30,53,12,21,1,2,57,     512.8,,,89,2019,ALL,male
Littleton - Littleton Middle School,1580305,ELA,110,63,17,10,93,53,55,31,10,6,175,     505.2,          48.4,168,73,2019,ALL,male
Littleton - Littleton Middle School,1580305,MATH,114,65,33,19,81,46,54,31,7,4,175,     508.7,          53.6,171,80,2019,ALL,male
Littleton - Littleton Middle School,1580305,SCI,38,67,12,21,26,46,16,28,3,5,57,     512.2,,,88,2019,ALL,male
Littleton - Russell St Elementary,1580015,ELA,103,53,14,7,89,46,84,43,7,4,194,     502.8,          51.0,138,65,2019,ALL,male
Littleton - Russell St Elementary,1580015,MATH,114,59,22,11,92,47,72,37,8,4,194,     505.1,          51.2,138,68,2019,ALL,male
Littleton - Russell St Elementary,1580015,SCI,40,60,9,13,31,46,24,36,3,4,67,     506.0,,,71,2019,ALL,male
Longmeadow - Blueberry Hill,1590005,ELA,84,71,9,8,75,64,29,25,5,4,118,     509.5,          56.6,73,86,2019,ALL,male
Longmeadow - Blueberry Hill,1590005,MATH,92,77,22,18,70,59,24,20,3,3,119,     512.3,          60.9,73,89,2019,ALL,male
Longmeadow - Blueberry Hill,1590005,SCI,29,71,9,22,20,49,12,29,0,0,41,     512.8,,,89,2019,ALL,male
Longmeadow - Center,1590010,ELA,67,58,11,9,56,48,44,38,5,4,116,     504.6,          49.1,80,71,2019,ALL,male
Longmeadow - Center,1590010,MATH,72,62,10,9,62,53,37,32,7,6,116,     505.5,          48.4,80,70,2019,ALL,male
Longmeadow - Center,1590010,SCI,26,58,5,11,21,47,14,31,5,11,45,     503.4,,,61,2019,ALL,male
Longmeadow - Glenbrook Middle,1590017,ELA,99,60,20,12,79,48,52,32,13,8,164,     505.0,          54.7,158,72,2019,ALL,male
