school_name,school_code,subject,me_num,me_percent,e_num,e_percent,m_num,m_percent,pm_num,pm_percent,nm_num,nm_percent,num_of_students_included,avg_scaled_score,sgp,included_in_sgp,ach_pctl,year,grade,student_group
Milton - Glover,01890010,MATH,          93,85,          14,13,          79,72,          12,11,           4,4,         109,     513.3,          51.7,         107,92,2019,5,ALL
Milton - Glover,01890010,SCI,          86,79,          30,28,          56,51,          21,19,           2,2,         109,     517.4,,,96,2019,5,ALL
Milton - Tucker,01890020,ELA,          47,70,          12,18,          35,52,          18,27,           2,3,          67,     510.9,          57.3,          65,82,2019,5,ALL
Milton - Tucker,01890020,MATH,          47,70,          12,18,          35,52,          18,27,           2,3,          67,     510.8,          48.0,          66,88,2019,5,ALL
Milton - Tucker,01890020,SCI,          46,69,          13,19,          33,49,          20,30,           1,1,          67,     510.8,,,87,2019,5,ALL
Mohawk Trail - Buckland-Shelburne Regional,07170005,ELA,          17,53,           1,3,          16,50,          14,44,           1,3,          32,     500.2,          43.5,          31,44,2019,5,ALL
Mohawk Trail - Buckland-Shelburne Regional,07170005,MATH,          12,38,           1,3,          11,34,          18,56,           2,6,          32,     498.3,          55.2,          31,46,2019,5,ALL
Mohawk Trail - Buckland-Shelburne Regional,07170005,SCI,          21,66,           3,9,          18,56,          10,31,           1,3,          32,     509.3,,,83,2019,5,ALL
Mohawk Trail - Sanderson Academy,07170020,ELA,           5,45,           1,9,           4,36,           6,55,           0,0,          11,     499.9,,          11,43,2019,5,ALL
Mohawk Trail - Sanderson Academy,07170020,MATH,           3,27,           1,9,           2,18,           7,64,           1,9,          11,     488.7,,          11,16,2019,5,ALL
Mohawk Trail - Sanderson Academy,07170020,SCI,           4,36,           0,0,           4,36,           6,55,           1,9,          11,     493.7,,,29,2019,5,ALL
Monomoy Regional School District - Monomoy Regional Middle School,07120315,ELA,          89,61,           9,6,          80,54,          51,35,           7,5,         147,     503.7,          52.5,         143,57,2019,5,ALL
Monomoy Regional School District - Monomoy Regional Middle School,07120315,MATH,          83,56,           5,3,          78,53,          60,41,           4,3,         147,     502.2,          64.0,         143,60,2019,5,ALL
Monomoy Regional School District - Monomoy Regional Middle School,07120315,SCI,         100,69,          21,14,          79,54,          38,26,           7,5,         145,     508.4,,,81,2019,5,ALL
Monson - Granite Valley Middle,01910310,ELA,          27,41,           1,2,          26,39,          31,47,           8,12,          66,     496.8,          38.3,          63,31,2019,5,ALL
Monson - Granite Valley Middle,01910310,MATH,          16,24,           1,2,          15,23,          40,61,          10,15,          66,     487.6,          23.9,          63,14,2019,5,ALL
Monson - Granite Valley Middle,01910310,SCI,          30,45,           4,6,          26,39,          28,42,           8,12,          66,     497.1,,,39,2019,5,ALL
Mount Greylock - Lanesborough Elementary,07150005,ELA,          15,56,           2,7,          13,48,          12,44,           0,0,          27,     502.8,          62.4,          26,54,2019,5,ALL
Mount Greylock - Lanesborough Elementary,07150005,MATH,           8,30,           1,4,           7,26,          19,70,           0,0,          27,     494.5,          55.3,          26,33,2019,5,ALL
Mount Greylock - Lanesborough Elementary,07150005,SCI,          14,52,           4,15,          10,37,          12,44,           1,4,          27,     499.6,,,47,2019,5,ALL
Mount Greylock - Williamstown Elementary,07150010,ELA,          34,67,           6,12,          28,55,          15,29,           2,4,          51,     510.1,          46.4,          48,81,2019,5,ALL
Mount Greylock - Williamstown Elementary,07150010,MATH,          33,65,           4,8,          29,57,          15,29,           3,6,          51,     506.8,          34.3,          48,76,2019,5,ALL
Mount Greylock - Williamstown Elementary,07150010,SCI,          38,75,           8,16,          30,59,          10,20,           3,6,          51,     510.5,,,86,2019,5,ALL
Mystic Valley Regional Charter (District) - Mystic Valley Regional Charter School,04700105,ELA,          94,64,          14,9,          80,54,          52,35,           2,1,         148,     505.9,          48.9,         141,65,2019,5,ALL
Mystic Valley Regional Charter (District) - Mystic Valley Regional Charter School,04700105,MATH,          92,62,          10,7,          82,55,          53,36,           4,3,         149,     504.4,          54.0,         142,67,2019,5,ALL
Mystic Valley Regional Charter (District) - Mystic Valley Regional Charter School,04700105,SCI,          65,44,           9,6,          56,38,          75,50,           9,6,         149,     498.3,,,41,2019,5,ALL
Nahant - Johnson,01960010,ELA,           5,38,           1,8,           4,31,           8,62,           0,0,          13,     500.7,,          13,45,2019,5,ALL
Nahant - Johnson,01960010,MATH,           4,31,           1,8,           3,23,           8,62,           1,8,          13,     497.0,,          13,41,2019,5,ALL
Nahant - Johnson,01960010,SCI,           6,46,           1,8,           5,38,           5,38,           2,15,          13,     501.2,,,53,2019,5,ALL
Nantucket - Nantucket Intermediate School,01970020,ELA,          72,53,           8,6,          64,47,          56,41,           8,6,         136,     501.2,          56.1,         128,46,2019,5,ALL
Nantucket - Nantucket Intermediate School,01970020,MATH,          65,48,           4,3,          61,45,          61,45,          10,7,         136,     498.6,          65.1,         128,47,2019,5,ALL
Nantucket - Nantucket Intermediate School,01970020,SCI,          64,47,           5,4,          59,43,          62,46,          10,7,         136,     497.9,,,42,2019,5,ALL
Narragansett - Narragansett Middle,07200305,ELA,          56,44,           4,3,          52,41,          54,43,          16,13,         126,     496.2,          48.7,         120,29,2019,5,ALL
Narragansett - Narragansett Middle,07200305,MATH,          54,43,           2,2,          52,41,          62,49,          10,8,         126,     496.3,          71.6,         121,39,2019,5,ALL
Narragansett - Narragansett Middle,07200305,SCI,          51,40,           7,6,          44,35,          59,47,          16,13,         126,     495.4,,,35,2019,5,ALL
Nashoba - Center School,07250020,ELA,          71,75,          18,19,          53,56,          23,24,           1,1,          95,     514.1,          55.2,          91,90,2019,5,ALL
Nashoba - Center School,07250020,MATH,          73,77,          19,20,          54,57,          20,21,           2,2,          95,     511.8,          51.1,          91,89,2019,5,ALL
Nashoba - Center School,07250020,SCI,          68,72,          23,24,          45,47,          26,27,           1,1,          95,     514.3,,,93,2019,5,ALL
Nashoba - Florence Sawyer School,07250025,ELA,          60,77,           8,10,          52,67,          18,23,           0,0,          78,     512.4,          46.6,          77,86,2019,5,ALL
Nashoba - Florence Sawyer School,07250025,MATH,          64,82,           9,12,          55,71,          12,15,           2,3,          78,     512.5,          53.2,          77,91,2019,5,ALL
Nashoba - Florence Sawyer School,07250025,SCI,          59,76,          11,14,          48,62,          17,22,           2,3,          78,     512.1,,,90,2019,5,ALL
Nashoba - Mary Rowlandson Elementary,07250010,ELA,          49,67,           9,12,          40,55,          23,32,           1,1,          73,     510.5,          59.6,          70,82,2019,5,ALL
Nashoba - Mary Rowlandson Elementary,07250010,MATH,          33,45,           2,3,          31,42,          38,52,           2,3,          73,     498.6,          42.2,          70,47,2019,5,ALL
Nashoba - Mary Rowlandson Elementary,07250010,SCI,          42,58,           6,8,          36,49,          28,38,           3,4,          73,     504.5,,,65,2019,5,ALL
Natick - J F Kennedy Middle School,01980305,ELA,         116,56,           7,3,         109,52,          84,40,           9,4,         209,     501.2,          42.5,         200,47,2019,5,ALL
Natick - J F Kennedy Middle School,01980305,MATH,         120,57,          14,7,         106,51,          78,37,          11,5,         209,     503.3,          53.0,         201,66,2019,5,ALL
Natick - J F Kennedy Middle School,01980305,SCI,         123,59,          32,15,          91,44,          76,36,          10,5,         209,     506.5,,,74,2019,5,ALL
Natick - Wilson Middle,01980310,ELA,         154,66,          24,10,         130,55,          73,31,           8,3,         235,     508.0,          52.1,         229,75,2019,5,ALL
Natick - Wilson Middle,01980310,MATH,         159,68,          22,9,         137,58,          67,29,           9,4,         235,     508.0,          67.4,         229,80,2019,5,ALL
Natick - Wilson Middle,01980310,SCI,         163,69,          38,16,         125,53,          65,28,           7,3,         235,     509.9,,,84,2019,5,ALL
Needham - Broadmeadow,01990005,ELA,          79,78,          18,18,          61,60,          19,19,           3,3,         101,     514.1,          57.9,          97,90,2019,5,ALL
Needham - Broadmeadow,01990005,MATH,          75,74,          11,11,          64,63,          23,23,           3,3,         101,     512.6,          64.9,          95,92,2019,5,ALL
Needham - Broadmeadow,01990005,SCI,          75,74,          11,11,          64,63,          23,23,           3,3,         101,     510.8,,,87,2019,5,ALL
Needham - John Eliot,01990020,ELA,          51,70,          10,14,          41,56,          19,26,           3,4,          73,     507.8,          52.8,          72,74,2019,5,ALL
Needham - John Eliot,01990020,MATH,          39,53,           4,5,          35,48,          30,41,           4,5,          73,     502.8,          50.5,          72,63,2019,5,ALL
Needham - John Eliot,01990020,SCI,          37,51,           8,11,          29,40,          33,45,           3,4,          73,     502.9,,,60,2019,5,ALL
Needham - Newman Elementary,01990050,ELA,          90,66,          16,12,          74,54,          42,31,           4,3,         136,     507.7,          52.3,         129,74,2019,5,ALL
Needham - Newman Elementary,01990050,MATH,          83,61,          12,9,          71,52,          47,35,           6,4,         136,     505.5,          59.2,         129,72,2019,5,ALL
Needham - Newman Elementary,01990050,SCI,          86,63,           7,5,          79,58,          45,33,           5,4,         136,     504.1,,,64,2019,5,ALL
Needham - Sunita L. Williams Elementary,01990035,ELA,          64,75,           9,11,          55,65,          19,22,           2,2,          85,     513.4,          59.5,          82,88,2019,5,ALL
Needham - Sunita L. Williams Elementary,01990035,MATH,          71,83,          14,16,          57,66,          14,16,           1,1,          86,     516.0,          67.6,          83,96,2019,5,ALL
Needham - Sunita L. Williams Elementary,01990035,SCI,          62,72,          18,21,          44,51,          23,27,           1,1,          86,     512.6,,,91,2019,5,ALL
Needham - William Mitchell,01990040,ELA,          69,85,          20,25,          49,60,          12,15,           0,0,          81,     518.2,          67.4,          80,95,2019,5,ALL
Needham - William Mitchell,01990040,MATH,          63,78,           9,11,          54,67,          18,22,           0,0,          81,     510.6,          56.4,          80,87,2019,5,ALL
Needham - William Mitchell,01990040,SCI,          55,68,           5,6,          50,62,          25,31,           1,1,          81,     505.9,,,72,2019,5,ALL
Neighborhood House Charter (District) - Neighborhood House Charter School,04440205,ELA,          22,32,           2,3,          20,29,          35,51,          11,16,          68,     492.0,          32.6,          58,18,2019,5,ALL
Neighborhood House Charter (District) - Neighborhood House Charter School,04440205,MATH,          12,18,           1,1,          11,16,          46,68,          10,15,          68,     486.8,          39.7,          58,13,2019,5,ALL
Neighborhood House Charter (District) - Neighborhood House Charter School,04440205,SCI,          17,25,           2,3,          15,22,          40,59,          11,16,          68,     490.7,,,24,2019,5,ALL
New Bedford - Abraham Lincoln,02010095,ELA,          33,31,           1,1,          32,30,          62,58,          11,10,         106,     491.9,          45.7,         104,17,2019,5,ALL
New Bedford - Abraham Lincoln,02010095,MATH,          41,39,           1,1,          40,38,          60,57,           5,5,         106,     495.2,          60.4,         104,35,2019,5,ALL
New Bedford - Abraham Lincoln,02010095,SCI,          36,34,           0,0,          36,34,          57,54,          13,12,         106,     491.2,,,24,2019,5,ALL
New Bedford - Alfred J Gomes,02010063,ELA,          22,32,           2,3,          20,29,          25,36,          22,32,          69,     486.6,          43.7,          61,7,2019,5,ALL
New Bedford - Alfred J Gomes,02010063,MATH,          16,24,           0,0,          16,24,          32,47,          20,29,          68,     486.1,          41.4,          60,11,2019,5,ALL
New Bedford - Alfred J Gomes,02010063,SCI,          13,19,           0,0,          13,19,          31,46,          24,35,          68,     478.5,,,5,2019,5,ALL
New Bedford - Betsey B Winslow,02010140,ELA,          14,39,           2,6,          12,33,          19,53,           3,8,          36,     495.7,          37.7,          36,27,2019,5,ALL
New Bedford - Betsey B Winslow,02010140,MATH,          21,58,           0,0,          21,58,          14,39,           1,3,          36,     499.3,          52.2,          36,50,2019,5,ALL
New Bedford - Betsey B Winslow,02010140,SCI,          16,44,           1,3,          15,42,          13,36,           7,19,          36,     493.9,,,30,2019,5,ALL
New Bedford - Carlos Pacheco,02010105,ELA,          29,60,           4,8,          25,52,          16,33,           3,6,          48,     503.5,          68.1,          47,57,2019,5,ALL
New Bedford - Carlos Pacheco,02010105,MATH,          27,56,           1,2,          26,54,          20,42,           1,2,          48,     500.8,          64.7,          47,56,2019,5,ALL
New Bedford - Carlos Pacheco,02010105,SCI,          22,46,           1,2,          21,44,          22,46,           4,8,          48,     497.9,,,42,2019,5,ALL
New Bedford - Casimir Pulaski,02010123,ELA,          46,53,           8,9,          38,44,          32,37,           9,10,          87,     502.9,          45.3,          85,54,2019,5,ALL
New Bedford - Casimir Pulaski,02010123,MATH,          46,53,           6,7,          40,46,          35,40,           6,7,          87,     500.1,          47.4,          86,53,2019,5,ALL
New Bedford - Casimir Pulaski,02010123,SCI,          36,41,           8,9,          28,32,          42,48,           9,10,          87,     497.4,,,41,2019,5,ALL
New Bedford - Charles S Ashley,02010010,ELA,          16,31,           0,0,          16,31,          28,54,           8,15,          52,     489.2,          37.3,          50,11,2019,5,ALL
New Bedford - Charles S Ashley,02010010,MATH,          10,19,           2,4,           8,15,          34,65,           8,15,          52,     488.0,          38.6,          50,15,2019,5,ALL
New Bedford - Charles S Ashley,02010010,SCI,          17,33,           2,4,          15,29,          27,52,           8,15,          52,     489.8,,,22,2019,5,ALL
New Bedford - Elizabeth Carter Brooks,02010015,ELA,          15,47,           0,0,          15,47,          17,53,           0,0,          32,     497.7,          53.3,          32,35,2019,5,ALL
New Bedford - Elizabeth Carter Brooks,02010015,MATH,          15,47,           1,3,          14,44,          16,50,           1,3,          32,     497.9,          47.4,          32,45,2019,5,ALL
New Bedford - Elizabeth Carter Brooks,02010015,SCI,          12,38,           1,3,          11,34,          18,56,           2,6,          32,     495.8,,,36,2019,5,ALL
New Bedford - Ellen R Hathaway,02010075,ELA,          12,30,           0,0,          12,30,          26,65,           2,5,          40,     493.9,          49.3,          39,22,2019,5,ALL
New Bedford - Ellen R Hathaway,02010075,MATH,           7,17,           0,0,           7,17,          30,73,           4,10,          41,     487.3,          23.3,          40,13,2019,5,ALL
New Bedford - Ellen R Hathaway,02010075,SCI,           4,10,           0,0,           4,10,          24,59,          13,32,          41,     479.4,,,6,2019,5,ALL
New Bedford - Elwyn G Campbell,02010020,ELA,          10,33,           0,0,          10,33,          18,60,           2,7,          30,     493.4,          48.3,          30,20,2019,5,ALL
New Bedford - Elwyn G Campbell,02010020,MATH,           9,30,           0,0,           9,30,          19,63,           2,7,          30,     493.6,          49.8,          30,30,2019,5,ALL
New Bedford - Elwyn G Campbell,02010020,SCI,           8,27,           0,0,           8,27,          18,60,           4,13,          30,     488.4,,,19,2019,5,ALL
New Bedford - Hayden/McFadden,02010078,ELA,          16,18,           1,1,          15,17,          50,57,          21,24,          87,     484.1,          36.0,          75,4,2019,5,ALL
New Bedford - Hayden/McFadden,02010078,MATH,          24,28,           0,0,          24,28,          39,45,          24,28,          87,     486.8,          47.0,          76,12,2019,5,ALL
New Bedford - Hayden/McFadden,02010078,SCI,          18,21,           0,0,          18,21,          44,51,          24,28,          86,     482.4,,,9,2019,5,ALL
New Bedford - Irwin M. Jacobs Elementary School,02010070,ELA,          17,31,           0,0,          17,31,          33,60,           5,9,          55,     491.8,          46.8,          53,17,2019,5,ALL
New Bedford - Irwin M. Jacobs Elementary School,02010070,MATH,          16,30,           0,0,          16,30,          26,48,          12,22,          54,     486.6,          41.0,          52,11,2019,5,ALL
New Bedford - Irwin M. Jacobs Elementary School,02010070,SCI,          12,22,           1,2,          11,20,          34,63,           8,15,          54,     487.1,,,17,2019,5,ALL
New Bedford - James B Congdon,02010040,ELA,          44,85,           5,10,          39,75,           8,15,           0,0,          52,     511.9,          63.3,          49,85,2019,5,ALL
New Bedford - James B Congdon,02010040,MATH,          52,100,          17,33,          35,67,           0,0,           0,0,          52,     524.7,          88.0,          49,99,2019,5,ALL
New Bedford - James B Congdon,02010040,SCI,          49,94,          13,25,          36,69,           3,6,           0,0,          52,     522.2,,,99,2019,5,ALL
New Bedford - Jireh Swift,02010130,ELA,          23,64,           2,6,          21,58,          13,36,           0,0,          36,     506.0,          58.8,          36,66,2019,5,ALL
New Bedford - Jireh Swift,02010130,MATH,          17,47,           1,3,          16,44,          18,50,           1,3,          36,     500.1,          59.5,          36,53,2019,5,ALL
New Bedford - Jireh Swift,02010130,SCI,          15,42,           1,3,          14,39,          19,53,           2,6,          36,     497.2,,,40,2019,5,ALL
New Bedford - John Avery Parker,02010115,ELA,          14,44,           0,0,          14,44,          14,44,           4,13,          32,     494.9,          56.0,          29,24,2019,5,ALL
New Bedford - John Avery Parker,02010115,MATH,           8,25,           0,0,           8,25,          18,56,           6,19,          32,     486.6,          52.8,          29,11,2019,5,ALL
New Bedford - John Avery Parker,02010115,SCI,          10,31,           1,3,           9,28,          19,59,           3,9,          32,     491.9,,,25,2019,5,ALL
New Bedford - John B Devalles,02010050,ELA,          14,25,           1,2,          13,23,          39,68,           4,7,          57,     491.7,          51.1,          54,16,2019,5,ALL
New Bedford - John B Devalles,02010050,MATH,          27,47,           1,2,          26,46,          25,44,           5,9,          57,     497.0,          65.3,          54,41,2019,5,ALL
New Bedford - John B Devalles,02010050,SCI,          23,40,           1,2,          22,39,          30,53,           4,7,          57,     493.9,,,30,2019,5,ALL
New Bedford - Renaissance Community Innovation School,02010124,ELA,           7,30,           0,0,           7,30,          13,57,           3,13,          23,     490.3,          39.4,          23,13,2019,5,ALL
New Bedford - Renaissance Community Innovation School,02010124,MATH,           3,13,           0,0,           3,13,          17,74,           3,13,          23,     484.7,          17.8,          23,9,2019,5,ALL
New Bedford - Renaissance Community Innovation School,02010124,SCI,           0,0,           0,0,           0,0,          18,78,           5,22,          23,     479.3,,,5,2019,5,ALL
New Bedford - Sgt Wm H Carney Academy,02010045,ELA,          52,39,           7,5,          45,34,          63,47,          19,14,         134,     495.8,          39.0,         119,28,2019,5,ALL
New Bedford - Sgt Wm H Carney Academy,02010045,MATH,          59,44,           4,3,          55,41,          58,43,          17,13,         134,     496.4,          44.0,         120,39,2019,5,ALL
New Bedford - Sgt Wm H Carney Academy,02010045,SCI,          51,38,           8,6,          43,32,          61,46,          22,16,         134,     495.8,,,36,2019,5,ALL
New Bedford - Thomas R Rodman,02010125,ELA,           8,44,           1,6,           7,39,          10,56,           0,0,          18,     501.9,,          17,50,2019,5,ALL
New Bedford - Thomas R Rodman,02010125,MATH,          14,78,           1,6,          13,72,           4,22,           0,0,          18,     508.5,,          17,81,2019,5,ALL
New Bedford - Thomas R Rodman,02010125,SCI,           6,33,           1,6,           5,28,          12,67,           0,0,          18,     498.9,,,45,2019,5,ALL
New Bedford - William H Taylor,02010135,ELA,          18,72,           0,0,          18,72,           7,28,           0,0,          25,     507.4,          64.8,          24,72,2019,5,ALL
New Bedford - William H Taylor,02010135,MATH,          18,72,           0,0,          18,72,           7,28,           0,0,          25,     504.7,          45.0,          25,69,2019,5,ALL
New Bedford - William H Taylor,02010135,SCI,          11,44,           1,4,          10,40,          11,44,           3,12,          25,     498.4,,,44,2019,5,ALL
New Salem-Wendell - Swift River,07280015,ELA,           6,30,           1,5,           5,25,          11,55,           3,15,          20,     488.9,,          19,10,2019,5,ALL
New Salem-Wendell - Swift River,07280015,MATH,          12,60,           0,0,          12,60,           6,30,           2,10,          20,     498.9,,          19,48,2019,5,ALL
New Salem-Wendell - Swift River,07280015,SCI,           8,40,           2,10,           6,30,           9,45,           3,15,          20,     495.1,,,34,2019,5,ALL
Newburyport - Edward G. Molin Elementary School,02040030,ELA,          93,54,           9,5,          84,49,          71,41,           8,5,         172,     502.6,          48.9,         164,53,2019,5,ALL
Newburyport - Edward G. Molin Elementary School,02040030,MATH,          77,45,           8,5,          69,40,          78,45,          17,10,         172,     498.0,          47.7,         163,45,2019,5,ALL
Newburyport - Edward G. Molin Elementary School,02040030,SCI,          91,53,           9,5,          82,48,          68,40,          13,8,         172,     500.5,,,50,2019,5,ALL
Newton - A E Angier,02070005,ELA,          50,68,           6,8,          44,60,          20,27,           3,4,          73,     508.6,          55.5,          68,76,2019,5,ALL
Newton - A E Angier,02070005,MATH,          44,60,          12,16,          32,44,          23,32,           6,8,          73,     505.6,          54.5,          68,72,2019,5,ALL
Newton - A E Angier,02070005,SCI,          44,60,          10,14,          34,47,          24,33,           5,7,          73,     504.9,,,67,2019,5,ALL
Newton - Bowen,02070015,ELA,          63,68,          18,19,          45,48,          29,31,           1,1,          93,     511.3,          63.1,          88,83,2019,5,ALL
Newton - Bowen,02070015,MATH,          70,75,          15,16,          55,59,          22,24,           1,1,          93,     511.7,          67.9,          88,89,2019,5,ALL
Newton - Bowen,02070015,SCI,          62,67,          17,18,          45,49,          25,27,           5,5,          92,     509.1,,,83,2019,5,ALL
Newton - C C Burr,02070020,ELA,          57,77,          22,30,          35,47,          15,20,           2,3,          74,     517.2,          68.7,          73,94,2019,5,ALL
Newton - C C Burr,02070020,MATH,          54,73,          18,24,          36,49,          18,24,           2,3,          74,     514.1,          63.8,          73,94,2019,5,ALL
Newton - C C Burr,02070020,SCI,          51,69,          14,19,          37,50,          20,27,           3,4,          74,     510.0,,,85,2019,5,ALL
Newton - Cabot,02070025,ELA,          52,76,           4,6,          48,71,          14,21,           2,3,          68,     509.3,          56.1,          65,79,2019,5,ALL
Newton - Cabot,02070025,MATH,          52,75,           5,7,          47,68,          14,20,           3,4,          69,     508.6,          64.3,          67,81,2019,5,ALL
Newton - Cabot,02070025,SCI,          43,62,           6,9,          37,54,          24,35,           2,3,          69,     504.0,,,63,2019,5,ALL
Newton - Countryside,02070040,ELA,          56,76,          11,15,          45,61,          14,19,           4,5,          74,     511.2,          60.5,          68,83,2019,5,ALL
Newton - Countryside,02070040,MATH,          51,69,           7,9,          44,59,          19,26,           4,5,          74,     508.9,          54.0,          68,82,2019,5,ALL
Newton - Countryside,02070040,SCI,          43,58,           4,5,          39,53,          25,34,           6,8,          74,     502.2,,,57,2019,5,ALL
Newton - Franklin,02070055,ELA,          57,81,          14,20,          43,61,          12,17,           1,1,          70,     516.7,          61.3,          67,94,2019,5,ALL
Newton - Franklin,02070055,MATH,          46,66,          13,19,          33,47,          22,31,           2,3,          70,     512.6,          51.9,          67,92,2019,5,ALL
Newton - Franklin,02070055,SCI,          47,67,          11,16,          36,51,          19,27,           4,6,          70,     508.2,,,80,2019,5,ALL
Newton - Horace Mann,02070075,ELA,          57,81,          18,26,          39,56,           7,10,           6,9,          70,     515.6,          69.3,          67,92,2019,5,ALL
Newton - Horace Mann,02070075,MATH,          54,77,           8,11,          46,66,          14,20,           2,3,          70,     511.4,          74.8,          67,89,2019,5,ALL
Newton - Horace Mann,02070075,SCI,          49,71,          14,20,          35,51,          15,22,           5,7,          69,     509.9,,,84,2019,5,ALL
Newton - John Ward,02070120,ELA,          36,61,           6,10,          30,51,          20,34,           3,5,          59,     506.0,          42.8,          56,66,2019,5,ALL
Newton - John Ward,02070120,MATH,          40,68,           7,12,          33,56,          16,27,           3,5,          59,     506.2,          40.0,          57,74,2019,5,ALL
Newton - John Ward,02070120,SCI,          32,54,           4,7,          28,47,          22,37,           5,8,          59,     500.3,,,49,2019,5,ALL
Newton - Lincoln-Eliot,02070070,ELA,          40,63,           6,9,          34,53,          22,34,           2,3,          64,     505.3,          59.4,          59,63,2019,5,ALL
Newton - Lincoln-Eliot,02070070,MATH,          35,55,           5,8,          30,47,          26,41,           3,5,          64,     503.1,          58.0,          59,65,2019,5,ALL
Newton - Lincoln-Eliot,02070070,SCI,          28,44,           7,11,          21,33,          31,48,           5,8,          64,     500.7,,,51,2019,5,ALL
Newton - Mason-Rice,02070080,ELA,          81,85,          19,20,          62,65,          13,14,           1,1,          95,     516.5,          57.4,          90,93,2019,5,ALL
Newton - Mason-Rice,02070080,MATH,          82,86,          22,23,          60,63,          12,13,           1,1,          95,     518.2,          66.3,          90,98,2019,5,ALL
Newton - Mason-Rice,02070080,SCI,          79,83,          27,28,          52,55,          15,16,           1,1,          95,     519.8,,,98,2019,5,ALL
Newton - Memorial Spaulding,02070105,ELA,          50,68,           8,11,          42,58,          22,30,           1,1,          73,     509.2,          58.4,          73,78,2019,5,ALL
Newton - Memorial Spaulding,02070105,MATH,          52,71,          10,14,          42,58,          19,26,           2,3,          73,     507.6,          45.7,          73,79,2019,5,ALL
Newton - Memorial Spaulding,02070105,SCI,          43,59,           3,4,          40,55,          27,37,           3,4,          73,     504.7,,,66,2019,5,ALL
Newton - Peirce,02070100,ELA,          25,71,           6,17,          19,54,           9,26,           1,3,          35,     512.6,          62.3,          33,86,2019,5,ALL
Newton - Peirce,02070100,MATH,          26,74,           9,26,          17,49,           9,26,           0,0,          35,     517.7,          80.8,          33,98,2019,5,ALL
Newton - Peirce,02070100,SCI,          25,71,           7,20,          18,51,          10,29,           0,0,          35,     512.3,,,90,2019,5,ALL
Newton - Underwood,02070115,ELA,          34,76,          10,22,          24,53,           9,20,           2,4,          45,     511.5,          75.0,          41,84,2019,5,ALL
Newton - Underwood,02070115,MATH,          31,69,           4,9,          27,60,          14,31,           0,0,          45,     509.6,          58.5,          41,85,2019,5,ALL
Newton - Underwood,02070115,SCI,          23,51,           3,7,          20,44,          21,47,           1,2,          45,     502.0,,,57,2019,5,ALL
Newton - Williams,02070125,ELA,          28,68,           7,17,          21,51,          12,29,           1,2,          41,     509.7,          57.2,          37,80,2019,5,ALL
Newton - Williams,02070125,MATH,          26,63,           5,12,          21,51,          13,32,           2,5,          41,     506.1,          62.2,          37,74,2019,5,ALL
Newton - Williams,02070125,SCI,          24,59,           4,10,          20,49,          14,34,           3,7,          41,     502.4,,,58,2019,5,ALL
Newton - Zervas,02070130,ELA,          47,73,           8,13,          39,61,          17,27,           0,0,          64,     511.8,          58.3,          59,84,2019,5,ALL
Newton - Zervas,02070130,MATH,          44,69,           7,11,          37,58,          18,28,           2,3,          64,     507.7,          62.6,          59,79,2019,5,ALL
Newton - Zervas,02070130,SCI,          43,67,           3,5,          40,63,          20,31,           1,2,          64,     506.2,,,73,2019,5,ALL
Norfolk - Freeman-Kennedy School,02080005,ELA,          81,63,           4,3,          77,60,          46,36,           2,2,         129,     503.9,          42.6,         128,58,2019,5,ALL
Norfolk - Freeman-Kennedy School,02080005,MATH,          92,71,          13,10,          79,61,          36,28,           1,1,         129,     508.8,          49.7,         128,82,2019,5,ALL
Norfolk - Freeman-Kennedy School,02080005,SCI,          90,70,           7,5,          83,64,          33,26,           6,5,         129,     506.9,,,75,2019,5,ALL
North Adams - Brayton,02090035,ELA,           8,24,           0,0,           8,24,          23,68,           3,9,          34,     487.8,          26.9,          34,8,2019,5,ALL
North Adams - Brayton,02090035,MATH,           4,12,           0,0,           4,12,          25,74,           5,15,          34,     483.2,          21.4,          34,7,2019,5,ALL
North Adams - Brayton,02090035,SCI,           6,18,           0,0,           6,18,          25,74,           3,9,          34,     486.8,,,16,2019,5,ALL
North Adams - Colegrove Park Elementary,02090008,ELA,          16,46,           1,3,          15,43,          16,46,           3,9,          35,     496.3,          41.5,          33,30,2019,5,ALL
North Adams - Colegrove Park Elementary,02090008,MATH,          10,29,           0,0,          10,29,          19,54,           6,17,          35,     487.4,          41.3,          32,13,2019,5,ALL
North Adams - Colegrove Park Elementary,02090008,SCI,          13,37,           2,6,          11,31,          18,51,           4,11,          35,     495.3,,,34,2019,5,ALL
North Adams - Greylock,02090015,ELA,          20,57,           3,9,          17,49,          13,37,           2,6,          35,     502.7,          41.8,          34,53,2019,5,ALL
North Adams - Greylock,02090015,MATH,          21,60,           2,6,          19,54,          13,37,           1,3,          35,     504.3,          65.1,          34,68,2019,5,ALL
North Adams - Greylock,02090015,SCI,          11,31,           1,3,          10,29,          21,60,           3,9,          35,     494.4,,,32,2019,5,ALL
North Andover - Annie L Sargent School,02110018,ELA,          60,65,           5,5,          55,60,          28,30,           4,4,          92,     507.4,          59.2,          85,72,2019,5,ALL
North Andover - Annie L Sargent School,02110018,MATH,          52,57,           1,1,          51,56,          33,36,           6,7,          91,     502.6,          62.5,          84,62,2019,5,ALL
North Andover - Annie L Sargent School,02110018,SCI,          55,60,           5,5,          50,55,          31,34,           5,5,          91,     505.6,,,70,2019,5,ALL
