school_name,school_code,subject,me_num,me_percent,e_num,e_percent,m_num,m_percent,pm_num,pm_percent,nm_num,nm_percent,num_of_students_included,part_rate_percent,avg_scaled_score,sgp,included_in_sgp,year,grade,student_group
Learning First Charter Public School (District) - Learning First Charter Public School,04860105,MATH,          26,12,           0,0,          26,12,          91,43,          94,45,         211,99,     474.9,          34.8,         141,2021,ALL,afr.american/black
Learning First Charter Public School (District) - Learning First Charter Public School,04860105,SCI,          12,17,           0,0,          12,17,          43,61,          15,21,          70,99,     483.3,,,2021,ALL,afr.american/black
Leicester - Leicester Elementary,01510005,ELA,           3,30,           0,0,           3,30,           6,60,           1,10,          10,85,     490.2,,,2021,ALL,afr.american/black
Leicester - Leicester Elementary,01510005,MATH,           2,20,           0,0,           2,20,           4,40,           4,40,          10,85,     479.1,,,2021,ALL,afr.american/black
Leicester - Leicester Middle,01510015,ELA,           3,14,           0,0,           3,14,          16,73,           3,14,          22,96,     484.1,          34.3,          20,2021,ALL,afr.american/black
Leicester - Leicester Middle,01510015,MATH,           1,4,           0,0,           1,4,          15,65,           7,30,          23,100,     478.5,          30.3,          21,2021,ALL,afr.american/black
Leominster - Fall Brook,01530007,ELA,          14,56,           0,0,          14,56,          10,40,           1,4,          25,100,     501.1,,           5,2021,ALL,afr.american/black
Leominster - Fall Brook,01530007,MATH,           8,32,           0,0,           8,32,          16,64,           1,4,          25,100,     493.4,,           5,2021,ALL,afr.american/black
Leominster - Frances Drake School,01530010,ELA,           6,27,           3,14,           3,14,           9,41,           7,32,          22,100,     492.3,,           6,2021,ALL,afr.american/black
Leominster - Frances Drake School,01530010,MATH,           3,14,           0,0,           3,14,          10,45,           9,41,          22,100,     482.8,,           6,2021,ALL,afr.american/black
Leominster - Johnny Appleseed,01530025,ELA,          16,42,           3,8,          13,34,          17,45,           5,13,          38,100,     495.2,,          10,2021,ALL,afr.american/black
Leominster - Johnny Appleseed,01530025,MATH,           9,24,           0,0,           9,24,          17,45,          12,32,          38,100,     480.9,,          10,2021,ALL,afr.american/black
Leominster - Johnny Appleseed,01530025,SCI,           4,33,           1,8,           3,25,           7,58,           1,8,          12,100,     489.3,,,2021,ALL,afr.american/black
Leominster - Northwest,01530030,ELA,           6,29,           1,5,           5,24,          14,67,           1,5,          21,100,     491.4,,           7,2021,ALL,afr.american/black
Leominster - Northwest,01530030,MATH,           5,24,           0,0,           5,24,          10,48,           6,29,          21,100,     481.2,,           7,2021,ALL,afr.american/black
Leominster - Samoset School,01530045,ELA,           9,33,           2,7,           7,26,          11,41,           7,26,          27,100,     492.4,          44.5,          24,2021,ALL,afr.american/black
Leominster - Samoset School,01530045,MATH,           5,19,           1,4,           4,15,          14,52,           8,30,          27,100,     483.2,          26.3,          24,2021,ALL,afr.american/black
Leominster - Sky View Middle School,01530320,ELA,          22,29,           1,1,          21,27,          32,42,          23,30,          77,99,     485.3,          34.2,          68,2021,ALL,afr.american/black
Leominster - Sky View Middle School,01530320,MATH,          13,17,           0,0,          13,17,          40,53,          22,29,          75,96,     481.3,          28.4,          66,2021,ALL,afr.american/black
Leominster - Sky View Middle School,01530320,SCI,           4,22,           0,0,           4,22,          12,67,           2,11,          18,95,     488.3,,,2021,ALL,afr.american/black
Lexington - Bowman,01550008,ELA,           3,27,           2,18,           1,9,           5,45,           3,27,          11,100,     491.3,,           3,2021,ALL,afr.american/black
Lexington - Bowman,01550008,MATH,           3,27,           1,9,           2,18,           5,45,           3,27,          11,100,     488.7,,           3,2021,ALL,afr.american/black
Lexington - Bridge,01550006,ELA,           5,33,           0,0,           5,33,           6,40,           4,27,          15,100,     484.4,,           5,2021,ALL,afr.american/black
Lexington - Bridge,01550006,MATH,           1,7,           0,0,           1,7,           8,53,           6,40,          15,100,     472.1,,           5,2021,ALL,afr.american/black
Lexington - Harrington,01550030,ELA,           4,25,           0,0,           4,25,           9,56,           3,19,          16,100,     486.4,,           6,2021,ALL,afr.american/black
Lexington - Harrington,01550030,MATH,           4,25,           0,0,           4,25,           7,44,           5,31,          16,100,     478.9,,           6,2021,ALL,afr.american/black
Lexington - Jonas Clarke Middle,01550305,ELA,           8,23,           0,0,           8,23,          21,60,           6,17,          35,100,     489.1,          34.7,          33,2021,ALL,afr.american/black
Lexington - Jonas Clarke Middle,01550305,MATH,           8,23,           0,0,           8,23,          19,54,           8,23,          35,100,     483.3,          31.8,          33,2021,ALL,afr.american/black
Lexington - Joseph Estabrook,01550010,ELA,           4,33,           0,0,           4,33,           5,42,           3,25,          12,100,     483.3,,           3,2021,ALL,afr.american/black
Lexington - Joseph Estabrook,01550010,MATH,           2,17,           0,0,           2,17,           4,33,           6,50,          12,100,     472.8,,           3,2021,ALL,afr.american/black
Lexington - Wm Diamond Middle,01550310,ELA,           6,19,           1,3,           5,16,          19,61,           6,19,          31,94,     485.2,          38.0,          30,2021,ALL,afr.american/black
Lexington - Wm Diamond Middle,01550310,MATH,           1,3,           1,3,           0,0,          19,59,          12,38,          32,97,     475.6,          30.0,          31,2021,ALL,afr.american/black
Libertas Academy Charter School (District) - Libertas Academy Charter School,35140305,ELA,           9,25,           0,0,           9,25,          11,31,          16,44,          36,100,     478.5,          31.6,          28,2021,ALL,afr.american/black
Libertas Academy Charter School (District) - Libertas Academy Charter School,35140305,MATH,           4,11,           0,0,           4,11,          16,44,          16,44,          36,100,     473.2,          23.3,          28,2021,ALL,afr.american/black
Libertas Academy Charter School (District) - Libertas Academy Charter School,35140305,SCI,           1,8,           0,0,           1,8,           6,50,           5,42,          12,100,     475.0,,,2021,ALL,afr.american/black
Lincoln - Hanscom Middle,01570305,ELA,          11,69,           1,6,          10,63,           5,31,           0,0,          16,95,     504.5,,           7,2021,ALL,afr.american/black
Lincoln - Hanscom Middle,01570305,MATH,           4,25,           0,0,           4,25,          10,63,           2,13,          16,95,     490.8,,           7,2021,ALL,afr.american/black
Lincoln - Lincoln School,01570025,ELA,          13,34,           1,3,          12,32,          23,61,           2,5,          38,98,     495.7,          43.0,          21,2021,ALL,afr.american/black
Lincoln - Lincoln School,01570025,MATH,          11,29,           0,0,          11,29,          22,58,           5,13,          38,98,     488.2,          38.1,          21,2021,ALL,afr.american/black
Longmeadow - Glenbrook Middle,01590017,ELA,           7,50,           0,0,           7,50,           5,36,           2,14,          14,100,     496.4,,           9,2021,ALL,afr.american/black
Longmeadow - Glenbrook Middle,01590017,MATH,           3,21,           1,7,           2,14,          10,71,           1,7,          14,100,     488.2,,           9,2021,ALL,afr.american/black
Lowell - B.F. Butler Middle School,01600310,ELA,          10,30,           1,3,           9,27,          12,36,          11,33,          33,97,     485.1,          32.4,          29,2021,ALL,afr.american/black
Lowell - B.F. Butler Middle School,01600310,MATH,           5,15,           0,0,           5,15,          13,39,          15,45,          33,97,     479.7,          29.2,          30,2021,ALL,afr.american/black
Lowell - B.F. Butler Middle School,01600310,SCI,           1,7,           0,0,           1,7,           6,40,           8,53,          15,100,     474.0,,,2021,ALL,afr.american/black
Lowell - Bartlett Community Partnership,01600090,ELA,           3,15,           0,0,           3,15,          11,55,           6,30,          20,96,     488.3,,          10,2021,ALL,afr.american/black
Lowell - Bartlett Community Partnership,01600090,MATH,           0,0,           0,0,           0,0,          11,55,           9,45,          20,96,     476.2,,          12,2021,ALL,afr.american/black
Lowell - Dr An Wang School,01600345,ELA,          18,30,           4,7,          14,23,          31,52,          11,18,          60,100,     487.8,          30.2,          49,2021,ALL,afr.american/black
Lowell - Dr An Wang School,01600345,MATH,          13,22,           2,3,          11,18,          31,52,          16,27,          60,100,     485.2,          34.9,          49,2021,ALL,afr.american/black
Lowell - Dr An Wang School,01600345,SCI,           3,11,           0,0,           3,11,          13,46,          12,43,          28,100,     475.4,,,2021,ALL,afr.american/black
Lowell - Greenhalge,01600015,ELA,           5,33,           1,7,           4,27,           7,47,           3,20,          15,100,     488.2,,,2021,ALL,afr.american/black
Lowell - Greenhalge,01600015,MATH,           2,13,           0,0,           2,13,           7,47,           6,40,          15,100,     470.9,,,2021,ALL,afr.american/black
Lowell - Henry J Robinson Middle,01600330,ELA,           9,15,           1,2,           8,13,          28,46,          24,39,          61,93,     477.9,          31.9,          50,2021,ALL,afr.american/black
Lowell - Henry J Robinson Middle,01600330,MATH,           4,6,           0,0,           4,6,          36,57,          23,37,          63,96,     475.7,          24.4,          50,2021,ALL,afr.american/black
Lowell - Henry J Robinson Middle,01600330,SCI,           2,7,           0,0,           2,7,          13,45,          14,48,          29,97,     470.6,,,2021,ALL,afr.american/black
Lowell - James S Daley Middle School,01600315,ELA,           4,12,           1,3,           3,9,          18,55,          11,33,          33,97,     483.4,          30.3,          30,2021,ALL,afr.american/black
Lowell - James S Daley Middle School,01600315,MATH,           7,21,           2,6,           5,15,          15,45,          11,33,          33,97,     483.1,          34.3,          30,2021,ALL,afr.american/black
Lowell - James S Daley Middle School,01600315,SCI,           3,16,           1,5,           2,11,          10,53,           6,32,          19,100,     483.0,,,2021,ALL,afr.american/black
Lowell - James Sullivan Middle School,01600340,ELA,           8,28,           0,0,           8,28,          13,45,           8,28,          29,88,     481.0,          29.8,          26,2021,ALL,afr.american/black
Lowell - James Sullivan Middle School,01600340,MATH,           0,0,           0,0,           0,0,          16,53,          14,47,          30,89,     471.7,          24.7,          27,2021,ALL,afr.american/black
Lowell - Joseph McAvinnue,01600010,ELA,           4,33,           0,0,           4,33,           5,42,           3,25,          12,92,     490.3,,,2021,ALL,afr.american/black
Lowell - Joseph McAvinnue,01600010,MATH,           3,25,           1,8,           2,17,           5,42,           4,33,          12,92,     485.7,,,2021,ALL,afr.american/black
Lowell - Kathryn P. Stoklosa Middle School,01600360,ELA,           5,14,           1,3,           4,11,          17,47,          14,39,          36,95,     478.1,          38.5,          28,2021,ALL,afr.american/black
Lowell - Kathryn P. Stoklosa Middle School,01600360,MATH,           5,15,           0,0,           5,15,          11,32,          18,53,          34,91,     472.7,          24.7,          26,2021,ALL,afr.american/black
Lowell - Kathryn P. Stoklosa Middle School,01600360,SCI,           1,4,           0,0,           1,4,          15,65,           7,30,          23,96,     475.6,,,2021,ALL,afr.american/black
Lowell - Pawtucketville Memorial,01600036,ELA,           9,56,           0,0,           9,56,           4,25,           3,19,          16,94,     500.4,,,2021,ALL,afr.american/black
Lowell - Pawtucketville Memorial,01600036,MATH,           6,35,           0,0,           6,35,           6,35,           5,29,          17,100,     485.4,,,2021,ALL,afr.american/black
Lowell - Pyne Arts,01600018,ELA,          10,43,           1,4,           9,39,          10,43,           3,13,          23,88,     497.4,,          14,2021,ALL,afr.american/black
Lowell - Pyne Arts,01600018,MATH,           4,18,           0,0,           4,18,          15,68,           3,14,          22,85,     486.1,,          13,2021,ALL,afr.american/black
Lowell - Rogers STEM Academy,01600005,ELA,          10,21,           0,0,          10,21,          20,42,          18,38,          48,77,     477.9,          29.8,          27,2021,ALL,afr.american/black
Lowell - Rogers STEM Academy,01600005,MATH,           4,9,           1,2,           3,7,          20,45,          20,45,          44,70,     474.0,          18.3,          24,2021,ALL,afr.american/black
Lowell - Rogers STEM Academy,01600005,SCI,           1,7,           0,0,           1,7,           5,36,           8,57,          14,56,     471.9,,,2021,ALL,afr.american/black
Lowell - S Christa McAuliffe Elementary,01600075,ELA,           1,10,           0,0,           1,10,           6,60,           3,30,          10,86,     481.5,,,2021,ALL,afr.american/black
Lowell - S Christa McAuliffe Elementary,01600075,MATH,           0,0,           0,0,           0,0,           3,30,           7,70,          10,86,     465.3,,,2021,ALL,afr.american/black
Lowell Community Charter Public (District) - Lowell Community Charter Public School,04560050,ELA,          70,56,          16,13,          54,43,          48,38,           8,6,         126,100,     502.5,          41.2,          84,2021,ALL,afr.american/black
Lowell Community Charter Public (District) - Lowell Community Charter Public School,04560050,MATH,          45,36,           3,2,          42,33,          57,45,          24,19,         126,100,     491.3,          23.0,          84,2021,ALL,afr.american/black
Lowell Community Charter Public (District) - Lowell Community Charter Public School,04560050,SCI,          16,35,           4,9,          12,26,          21,46,           9,20,          46,100,     491.8,,,2021,ALL,afr.american/black
Ludlow - Paul R Baird Middle,01610305,ELA,           1,9,           0,0,           1,9,           7,64,           3,27,          11,100,     480.1,,          10,2021,ALL,afr.american/black
Ludlow - Paul R Baird Middle,01610305,MATH,           2,18,           1,9,           1,9,           4,36,           5,45,          11,100,     481.6,,          10,2021,ALL,afr.american/black
Lunenburg - Turkey Hill Elementary School,01620025,ELA,           3,25,           0,0,           3,25,           6,50,           3,25,          12,100,     481.8,,           4,2021,ALL,afr.american/black
Lunenburg - Turkey Hill Elementary School,01620025,MATH,           0,0,           0,0,           0,0,           7,58,           5,42,          12,100,     475.6,,           4,2021,ALL,afr.american/black
Lynn - Aborn,01630011,ELA,           4,33,           0,0,           4,33,           7,58,           1,8,          12,100,     490.4,,           4,2021,ALL,afr.american/black
Lynn - Aborn,01630011,MATH,           2,17,           0,0,           2,17,           4,33,           6,50,          12,100,     472.5,,           4,2021,ALL,afr.american/black
Lynn - Breed Middle School,01630405,ELA,          32,31,           3,3,          29,28,          44,42,          28,27,         104,98,     486.0,          36.5,          95,2021,ALL,afr.american/black
Lynn - Breed Middle School,01630405,MATH,          21,20,           1,1,          20,19,          44,42,          41,39,         106,100,     477.2,          21.6,          97,2021,ALL,afr.american/black
Lynn - Breed Middle School,01630405,SCI,           5,26,           1,5,           4,21,           6,32,           8,42,          19,95,     483.3,,,2021,ALL,afr.american/black
Lynn - Brickett Elementary,01630020,ELA,           3,20,           0,0,           3,20,           8,53,           4,27,          15,100,     482.1,,           4,2021,ALL,afr.american/black
Lynn - Brickett Elementary,01630020,MATH,           2,13,           0,0,           2,13,           6,40,           7,47,          15,100,     472.5,,           4,2021,ALL,afr.american/black
Lynn - Capt William G Shoemaker,01630090,ELA,           5,24,           0,0,           5,24,           4,19,          12,57,          21,100,     486.4,,           2,2021,ALL,afr.american/black
Lynn - Capt William G Shoemaker,01630090,MATH,           2,10,           0,0,           2,10,           4,19,          15,71,          21,100,     468.8,,           2,2021,ALL,afr.american/black
Lynn - Cobbet Elementary,01630035,ELA,           8,50,           0,0,           8,50,           4,25,           4,25,          16,100,     490.8,,           6,2021,ALL,afr.american/black
Lynn - Cobbet Elementary,01630035,MATH,           2,13,           0,0,           2,13,           8,50,           6,38,          16,100,     473.7,,           6,2021,ALL,afr.american/black
Lynn - E J Harrington,01630045,ELA,           4,19,           0,0,           4,19,          11,52,           6,29,          21,96,     479.4,,           3,2021,ALL,afr.american/black
Lynn - E J Harrington,01630045,MATH,           0,0,           0,0,           0,0,           7,33,          14,67,          21,96,     462.1,,           3,2021,ALL,afr.american/black
Lynn - Edward A Sisson,01630095,ELA,           7,54,           1,8,           6,46,           4,31,           2,15,          13,100,     495.7,,           2,2021,ALL,afr.american/black
Lynn - Edward A Sisson,01630095,MATH,           3,23,           0,0,           3,23,           6,46,           4,31,          13,100,     480.4,,           2,2021,ALL,afr.american/black
Lynn - Hood,01630055,ELA,           3,20,           0,0,           3,20,           9,60,           3,20,          15,100,     487.4,,           4,2021,ALL,afr.american/black
Lynn - Hood,01630055,MATH,           1,7,           0,0,           1,7,           8,53,           6,40,          15,100,     475.5,,           4,2021,ALL,afr.american/black
Lynn - Ingalls,01630060,ELA,           3,14,           0,0,           3,14,          10,45,           9,41,          22,100,     478.3,,          10,2021,ALL,afr.american/black
Lynn - Ingalls,01630060,MATH,           0,0,           0,0,           0,0,           9,41,          13,59,          22,100,     465.6,,          10,2021,ALL,afr.american/black
Lynn - Ingalls,01630060,SCI,           1,10,           0,0,           1,10,           4,40,           5,50,          10,100,     471.6,,,2021,ALL,afr.american/black
Lynn - Julia F Callahan,01630030,ELA,           4,17,           3,13,           1,4,          12,52,           7,30,          23,96,     484.6,,          10,2021,ALL,afr.american/black
Lynn - Julia F Callahan,01630030,MATH,           4,17,           0,0,           4,17,          12,52,           7,30,          23,96,     482.1,,          10,2021,ALL,afr.american/black
Lynn - Julia F Callahan,01630030,SCI,           2,20,           0,0,           2,20,           4,40,           4,40,          10,100,     479.7,,,2021,ALL,afr.american/black
Lynn - Lynn Vocational Technical Institute,01630605,ELA,           3,19,           0,0,           3,19,           9,56,           4,25,          16,100,     488.9,,          14,2021,ALL,afr.american/black
Lynn - Lynn Vocational Technical Institute,01630605,MATH,           3,19,           0,0,           3,19,           7,44,           6,38,          16,100,     480.1,,          14,2021,ALL,afr.american/black
Lynn - Lynn Vocational Technical Institute,01630605,SCI,           2,20,           0,0,           2,20,           4,40,           4,40,          10,83,     482.5,,,2021,ALL,afr.american/black
Lynn - Pickering Middle,01630420,ELA,          16,38,           0,0,          16,38,          16,38,          10,24,          42,96,     487.1,          32.9,          38,2021,ALL,afr.american/black
Lynn - Pickering Middle,01630420,MATH,           4,10,           0,0,           4,10,          21,50,          17,40,          42,96,     477.5,          24.3,          38,2021,ALL,afr.american/black
Lynn - Pickering Middle,01630420,SCI,           2,15,           1,8,           1,8,          10,77,           1,8,          13,100,     485.4,,,2021,ALL,afr.american/black
Lynn - Robert L Ford,01630050,ELA,           9,41,           0,0,           9,41,          12,55,           1,5,          22,100,     489.3,,           5,2021,ALL,afr.american/black
Lynn - Robert L Ford,01630050,MATH,           1,5,           0,0,           1,5,          10,45,          11,50,          22,100,     468.1,,           5,2021,ALL,afr.american/black
Lynn - Thurgood Marshall Mid,01630305,ELA,          25,21,           1,1,          24,20,          59,50,          35,29,         119,95,     483.7,          31.7,          96,2021,ALL,afr.american/black
Lynn - Thurgood Marshall Mid,01630305,MATH,          21,17,           3,2,          18,15,          56,46,          44,36,         121,96,     479.0,          26.3,         101,2021,ALL,afr.american/black
Lynn - Thurgood Marshall Mid,01630305,SCI,           8,50,           0,0,           8,50,           7,44,           1,6,          16,81,     496.8,,,2021,ALL,afr.american/black
Lynn - Tracy,01630100,ELA,           4,27,           0,0,           4,27,           9,60,           2,13,          15,94,     489.9,,           6,2021,ALL,afr.american/black
Lynn - Tracy,01630100,MATH,           3,19,           0,0,           3,19,          11,69,           2,13,          16,100,     484.7,,           7,2021,ALL,afr.american/black
Lynn - Washington Elementary School,01630005,ELA,           4,21,           0,0,           4,21,          11,58,           4,21,          19,100,     481.8,,           2,2021,ALL,afr.american/black
Lynn - Washington Elementary School,01630005,MATH,           2,11,           0,0,           2,11,           7,37,          10,53,          19,100,     469.1,,           2,2021,ALL,afr.american/black
Lynn - Wm P Connery,01630040,ELA,           4,29,           0,0,           4,29,           7,50,           3,21,          14,100,     486.7,,           4,2021,ALL,afr.american/black
Lynn - Wm P Connery,01630040,MATH,           1,7,           0,0,           1,7,           4,29,           9,64,          14,100,     467.8,,           4,2021,ALL,afr.american/black
Lynnfield - Lynnfield Middle School,01640405,ELA,           4,33,           0,0,           4,33,           8,67,           0,0,          12,100,     497.5,,          10,2021,ALL,afr.american/black
Lynnfield - Lynnfield Middle School,01640405,MATH,           3,25,           0,0,           3,25,           9,75,           0,0,          12,100,     489.9,,          10,2021,ALL,afr.american/black
Malden - Beebe,01650003,ELA,          34,36,           4,4,          30,32,          33,35,          27,29,          94,100,     490.9,          38.1,          60,2021,ALL,afr.american/black
Malden - Beebe,01650003,MATH,          12,13,           0,0,          12,13,          50,53,          32,34,          94,100,     481.1,          40.3,          60,2021,ALL,afr.american/black
Malden - Beebe,01650003,SCI,           8,32,           0,0,           8,32,           9,36,           8,32,          25,100,     487.5,,,2021,ALL,afr.american/black
Malden - Ferryway,01650013,ELA,          32,32,           3,3,          29,29,          53,52,          16,16,         101,95,     490.4,          39.6,          73,2021,ALL,afr.american/black
Malden - Ferryway,01650013,MATH,          10,10,           2,2,           8,8,          49,49,          42,42,         101,95,     474.5,          26.9,          72,2021,ALL,afr.american/black
Malden - Ferryway,01650013,SCI,           7,18,           0,0,           7,18,          21,55,          10,26,          38,93,     483.2,,,2021,ALL,afr.american/black
Malden - Forestdale,01650027,ELA,          23,38,           2,3,          21,35,          21,35,          16,27,          60,95,     491.6,          41.8,          39,2021,ALL,afr.american/black
Malden - Forestdale,01650027,MATH,           8,13,           1,2,           7,12,          28,47,          24,40,          60,95,     475.2,          32.9,          39,2021,ALL,afr.american/black
Malden - Forestdale,01650027,SCI,           0,0,           0,0,           0,0,          10,63,           6,38,          16,100,     476.9,,,2021,ALL,afr.american/black
Malden - Linden,01650047,ELA,          49,43,           5,4,          44,39,          43,38,          22,19,         114,100,     492.9,          42.4,          80,2021,ALL,afr.american/black
Malden - Linden,01650047,MATH,          24,21,           1,1,          23,20,          44,39,          46,40,         114,100,     478.4,          30.2,          80,2021,ALL,afr.american/black
Malden - Linden,01650047,SCI,           7,17,           0,0,           7,17,          17,41,          17,41,          41,100,     478.3,,,2021,ALL,afr.american/black
Malden - Salemwood,01650057,ELA,          43,30,           2,1,          41,29,          60,42,          39,27,         142,100,     485.6,          28.1,          87,2021,ALL,afr.american/black
Malden - Salemwood,01650057,MATH,          15,11,           1,1,          14,10,          65,46,          62,44,         142,100,     473.9,          21.4,          87,2021,ALL,afr.american/black
Malden - Salemwood,01650057,SCI,           4,11,           0,0,           4,11,          21,55,          13,34,          38,100,     478.1,,,2021,ALL,afr.american/black
Mansfield - Harold L Qualters Middle,01670035,ELA,          10,30,           1,3,           9,27,          17,52,           6,18,          33,97,     487.8,          33.3,          32,2021,ALL,afr.american/black
Mansfield - Harold L Qualters Middle,01670035,MATH,          11,34,           0,0,          11,34,          16,50,           5,16,          32,95,     491.5,          41.9,          31,2021,ALL,afr.american/black
Mansfield - Harold L Qualters Middle,01670035,SCI,           2,20,           0,0,           2,20,           3,30,           5,50,          10,100,     481.4,,,2021,ALL,afr.american/black
Mansfield - Jordan/Jackson Elementary,01670014,ELA,          14,41,           2,6,          12,35,          16,47,           4,12,          34,100,     498.2,,           9,2021,ALL,afr.american/black
Mansfield - Jordan/Jackson Elementary,01670014,MATH,           8,24,           1,3,           7,21,          17,52,           8,24,          33,97,     489.5,,           8,2021,ALL,afr.american/black
Marblehead - Village School,01680016,ELA,           7,39,           1,6,           6,33,           8,44,           3,17,          18,95,     493.0,,          13,2021,ALL,afr.american/black
Marblehead - Village School,01680016,MATH,           7,39,           2,11,           5,28,           8,44,           3,17,          18,95,     492.4,,          13,2021,ALL,afr.american/black
Marblehead Community Charter Public (District) - Marblehead Community Charter Public School,04640305,ELA,           3,25,           0,0,           3,25,           5,42,           4,33,          12,100,     484.4,,           7,2021,ALL,afr.american/black
Marblehead Community Charter Public (District) - Marblehead Community Charter Public School,04640305,MATH,           2,17,           0,0,           2,17,           9,75,           1,8,          12,100,     484.9,,           7,2021,ALL,afr.american/black
Marion - Sippican,01690005,ELA,           5,45,           1,9,           4,36,           6,55,           0,0,          11,100,     503.5,,           8,2021,ALL,afr.american/black
Marion - Sippican,01690005,MATH,           4,36,           0,0,           4,36,           7,64,           0,0,          11,100,     494.6,,           8,2021,ALL,afr.american/black
Marlborough - 1 LT Charles W. Whitcomb School,01700045,ELA,          11,31,           5,14,           6,17,          14,39,          11,31,          36,100,     487.7,          36.8,          33,2021,ALL,afr.american/black
Marlborough - 1 LT Charles W. Whitcomb School,01700045,MATH,           8,22,           1,3,           7,19,          20,56,           8,22,          36,100,     484.6,          37.2,          33,2021,ALL,afr.american/black
Marlborough - Charles Jaworek School,01700030,ELA,           4,40,           1,10,           3,30,           6,60,           0,0,          10,100,     498.3,,           2,2021,ALL,afr.american/black
Marlborough - Charles Jaworek School,01700030,MATH,           2,20,           0,0,           2,20,           7,70,           1,10,          10,100,     485.3,,           2,2021,ALL,afr.american/black
Marlborough - Francis J Kane,01700008,ELA,           6,55,           2,18,           4,36,           3,27,           2,18,          11,100,     504.0,,           3,2021,ALL,afr.american/black
Marlborough - Francis J Kane,01700008,MATH,           3,27,           0,0,           3,27,           6,55,           2,18,          11,100,     488.1,,           3,2021,ALL,afr.american/black
Marlborough - Goodnow Brothers Elementary School,01700020,ELA,           6,50,           3,25,           3,25,           6,50,           0,0,          12,100,     501.1,,           3,2021,ALL,afr.american/black
Marlborough - Goodnow Brothers Elementary School,01700020,MATH,           3,25,           0,0,           3,25,           6,50,           3,25,          12,100,     486.8,,           3,2021,ALL,afr.american/black
"Martin Luther King, Jr. Charter School of Excellence (District) - Martin Luther King, Jr. Charter School of Excellence",04920005,ELA,          19,38,           0,0,          19,38,          26,52,           5,10,          50,100,     490.2,          19.8,          21,2021,ALL,afr.american/black
"Martin Luther King, Jr. Charter School of Excellence (District) - Martin Luther King, Jr. Charter School of Excellence",04920005,MATH,           3,6,           0,0,           3,6,          24,48,          23,46,          50,100,     471.4,           6.9,          21,2021,ALL,afr.american/black
"Martin Luther King, Jr. Charter School of Excellence (District) - Martin Luther King, Jr. Charter School of Excellence",04920005,SCI,           4,20,           0,0,           4,20,          13,65,           3,15,          20,95,     484.8,,,2021,ALL,afr.american/black
Mashpee - Mashpee Middle School,01720020,ELA,           2,20,           0,0,           2,20,           5,50,           3,30,          10,91,     479.3,,           9,2021,ALL,afr.american/black
Mashpee - Mashpee Middle School,01720020,MATH,           1,10,           0,0,           1,10,           5,50,           4,40,          10,91,     473.6,,           9,2021,ALL,afr.american/black
Mashpee - Quashnet School,01720035,ELA,           9,50,           2,11,           7,39,           7,39,           2,11,          18,100,     498.3,,           7,2021,ALL,afr.american/black
Mashpee - Quashnet School,01720035,MATH,           5,28,           1,6,           4,22,           6,33,           7,39,          18,100,     483.5,,           7,2021,ALL,afr.american/black
Match Charter Public School (District) - Match Charter Public School,04690505,ELA,          73,29,           6,2,          67,27,         126,51,          50,20,         249,91,     488.7,          35.1,         145,2021,ALL,afr.american/black
Match Charter Public School (District) - Match Charter Public School,04690505,MATH,          32,12,           1,0,          31,12,         140,54,          89,34,         261,96,     477.3,          24.7,         154,2021,ALL,afr.american/black
Match Charter Public School (District) - Match Charter Public School,04690505,SCI,          16,23,           0,0,          16,23,          40,56,          15,21,          71,99,     484.4,,,2021,ALL,afr.american/black
Maynard - Fowler School,01740305,ELA,           5,50,           0,0,           5,50,           3,30,           2,20,          10,100,     496.2,,           9,2021,ALL,afr.american/black
Maynard - Fowler School,01740305,MATH,           3,30,           0,0,           3,30,           4,40,           3,30,          10,100,     484.9,,           9,2021,ALL,afr.american/black
Medford - Brooks School,01760130,ELA,           6,46,           0,0,           6,46,           6,46,           1,8,          13,93,     492.9,,           4,2021,ALL,afr.american/black
Medford - Brooks School,01760130,MATH,           2,15,           1,8,           1,8,           8,62,           3,23,          13,93,     483.4,,           4,2021,ALL,afr.american/black
Medford - John J McGlynn Elementary School,01760068,ELA,           9,36,           3,12,           6,24,          13,52,           3,12,          25,79,     498.5,,           5,2021,ALL,afr.american/black
Medford - John J McGlynn Elementary School,01760068,MATH,           3,12,           0,0,           3,12,          15,58,           8,31,          26,82,     481.6,,           5,2021,ALL,afr.american/black
Medford - John J McGlynn Elementary School,01760068,SCI,           3,30,           0,0,           3,30,           2,20,           5,50,          10,80,     480.1,,,2021,ALL,afr.american/black
Medford - John J. McGlynn Middle School,01760320,ELA,          17,22,           2,3,          15,20,          37,49,          22,29,          76,100,     485.1,          49.8,          65,2021,ALL,afr.american/black
Medford - John J. McGlynn Middle School,01760320,MATH,           7,9,           2,3,           5,7,          43,57,          26,34,          76,100,     476.1,          37.6,          65,2021,ALL,afr.american/black
Medford - John J. McGlynn Middle School,01760320,SCI,           4,21,           1,5,           3,16,          10,53,           5,26,          19,100,     485.4,,,2021,ALL,afr.american/black
Medford - Madeleine Dugger Andrews,01760315,ELA,          10,33,           1,3,           9,30,          11,37,           9,30,          30,70,     487.2,          37.5,          30,2021,ALL,afr.american/black
Medford - Madeleine Dugger Andrews,01760315,MATH,           5,16,           0,0,           5,16,          15,48,          11,35,          31,72,     480.6,          41.2,          31,2021,ALL,afr.american/black
