school_name,school_code,subject,me_num,me_percent,e_num,e_percent,m_num,m_percent,pm_num,pm_percent,nm_num,nm_percent,num_of_students_included,part_rate_percent,avg_scaled_score,sgp,included_in_sgp,year,grade,student_group
Boston - Timilty Middle School,350485,MATH,0,0,0,0,0,0,14,31,31,69,45,88,     462.6,          19.8,41,2021,6,ALL
Boston - Tobin K-8 School,350229,ELA,1,2,0,0,1,2,20,45,23,52,44,98,     467.8,          22.2,44,2021,6,ALL
Boston - Tobin K-8 School,350229,MATH,0,0,0,0,0,0,28,64,16,36,44,98,     472.4,          23.4,44,2021,6,ALL
Boston - Trotter K-8 School,350370,ELA,2,6,0,0,2,6,13,39,18,55,33,97,     472.5,          22.8,31,2021,6,ALL
Boston - Trotter K-8 School,350370,MATH,1,3,0,0,1,3,22,67,10,30,33,97,     476.6,          26.6,31,2021,6,ALL
Boston - Tynan Elementary School,350181,ELA,3,14,0,0,3,14,7,33,11,52,21,100,     480.5,,16,2021,6,ALL
Boston - Tynan Elementary School,350181,MATH,1,5,0,0,1,5,7,33,13,62,21,100,     472.7,,16,2021,6,ALL
Boston - Warren-Prescott K-8 School,350346,ELA,30,52,11,19,19,33,21,36,7,12,58,98,     504.6,          38.5,54,2021,6,ALL
Boston - Warren-Prescott K-8 School,350346,MATH,20,34,4,7,16,27,25,42,14,24,59,100,     492.4,          20.4,55,2021,6,ALL
Boston - Young Achievers K-8 School,350380,ELA,8,13,1,2,7,11,22,35,32,52,62,91,     472.9,          27.2,59,2021,6,ALL
Boston - Young Achievers K-8 School,350380,MATH,3,5,0,0,3,5,22,35,37,60,62,91,     469.5,          16.5,58,2021,6,ALL
Boston Collegiate Charter (District) - Boston Collegiate Charter School,4490305,ELA,28,29,1,1,27,28,51,53,17,18,96,100,     488.3,          30.8,78,2021,6,ALL
Boston Collegiate Charter (District) - Boston Collegiate Charter School,4490305,MATH,34,35,2,2,32,33,45,47,17,18,96,100,     492.0,          39.6,78,2021,6,ALL
Boston Green Academy Horace Mann Charter School (District) - Boston Green Academy Horace Mann Charter School,4110305,ELA,8,19,3,7,5,12,20,48,14,33,42,91,     483.6,          32.2,40,2021,6,ALL
Boston Green Academy Horace Mann Charter School (District) - Boston Green Academy Horace Mann Charter School,4110305,MATH,5,11,0,0,5,11,25,54,16,35,46,100,     479.1,          26.6,44,2021,6,ALL
Boston Preparatory Charter Public (District) - Boston Preparatory Charter Public School,4160305,ELA,32,33,6,6,26,27,44,46,20,21,96,98,     490.0,          37.2,90,2021,6,ALL
Boston Preparatory Charter Public (District) - Boston Preparatory Charter Public School,4160305,MATH,21,22,1,1,20,21,49,51,27,28,97,99,     484.1,          28.1,90,2021,6,ALL
Boston Renaissance Charter Public (District) - Boston Renaissance Charter Public School,4810550,ELA,14,24,4,7,10,17,27,47,17,29,58,98,     485.7,          34.2,57,2021,6,ALL
Boston Renaissance Charter Public (District) - Boston Renaissance Charter Public School,4810550,MATH,8,14,1,2,7,12,28,48,22,38,58,98,     478.1,          18.6,57,2021,6,ALL
Bourne - Bourne Middle School,360325,ELA,46,38,7,6,39,33,44,37,30,25,120,92,     490.5,          30.0,116,2021,6,ALL
Bourne - Bourne Middle School,360325,MATH,22,18,1,1,21,17,74,61,26,21,122,94,     483.6,          20.1,118,2021,6,ALL
Boxford - Spofford Pond,380013,ELA,64,71,17,19,47,52,22,24,4,4,90,100,     511.6,          45.5,85,2021,6,ALL
Boxford - Spofford Pond,380013,MATH,67,74,11,12,56,62,18,20,5,6,90,100,     508.7,          47.1,85,2021,6,ALL
Braintree - East Middle School,400305,ELA,115,51,32,14,83,37,77,34,33,15,225,97,     500.1,          29.7,218,2021,6,ALL
Braintree - East Middle School,400305,MATH,84,37,6,3,78,34,107,47,36,16,227,98,     492.5,          20.8,220,2021,6,ALL
Braintree - South Middle School,400310,ELA,119,62,32,17,87,46,54,28,18,9,191,97,     506.7,          36.6,184,2021,6,ALL
Braintree - South Middle School,400310,MATH,83,43,5,3,78,41,96,50,12,6,191,97,     497.1,          22.0,183,2021,6,ALL
Bridge Boston Charter School (District) - Bridge Boston Charter School,4170205,ELA,5,25,1,5,4,20,7,35,8,40,20,67,     479.7,          19.1,20,2021,6,ALL
Bridge Boston Charter School (District) - Bridge Boston Charter School,4170205,MATH,2,10,1,5,1,5,10,50,8,40,20,67,     476.9,          16.4,20,2021,6,ALL
Bridgewater-Raynham - Raynham Middle School,6250315,ELA,86,54,18,11,68,43,54,34,19,12,159,95,     502.0,          30.8,156,2021,6,ALL
Bridgewater-Raynham - Raynham Middle School,6250315,MATH,67,43,5,3,62,39,77,49,13,8,157,94,     495.6,          19.6,154,2021,6,ALL
Bridgewater-Raynham - Williams Intermediate School,6250300,ELA,121,55,33,15,88,40,64,29,35,16,220,95,     502.2,          42.3,212,2021,6,ALL
Bridgewater-Raynham - Williams Intermediate School,6250300,MATH,106,48,9,4,97,44,91,41,23,10,220,95,     497.4,          34.6,211,2021,6,ALL
Brimfield - Brimfield Elementary,430005,ELA,31,65,10,21,21,44,12,25,5,10,48,100,     509.9,          55.9,46,2021,6,ALL
Brimfield - Brimfield Elementary,430005,MATH,30,63,5,10,25,52,14,29,4,8,48,100,     507.3,          52.4,46,2021,6,ALL
Brockton - Ashfield Middle School,440421,ELA,26,22,6,5,20,17,41,35,50,43,117,92,     482.6,          40.8,96,2021,6,ALL
Brockton - Ashfield Middle School,440421,MATH,15,12,1,1,14,12,53,44,53,44,121,95,     476.8,          31.0,98,2021,6,ALL
Brockton - East Middle School,440405,ELA,23,17,2,2,21,16,54,41,55,42,132,95,     476.1,          41.7,106,2021,6,ALL
Brockton - East Middle School,440405,MATH,15,11,0,0,15,11,57,43,60,45,132,95,     473.4,          31.6,105,2021,6,ALL
Brockton - Edgar B Davis,440023,ELA,34,27,1,1,33,27,50,40,40,32,124,98,     483.4,          30.9,120,2021,6,ALL
Brockton - Edgar B Davis,440023,MATH,14,11,0,0,14,11,72,57,40,32,126,99,     478.8,          24.4,122,2021,6,ALL
Brockton - Joseph F. Plouffe Academy,440422,ELA,76,36,19,9,57,27,63,30,71,34,210,96,     488.7,          37.1,189,2021,6,ALL
Brockton - Joseph F. Plouffe Academy,440422,MATH,49,24,2,1,47,23,80,39,74,36,203,93,     481.5,          18.6,182,2021,6,ALL
Brockton - North Middle School,440410,ELA,37,20,2,1,35,19,68,37,79,43,184,99,     477.7,          35.3,175,2021,6,ALL
Brockton - North Middle School,440410,MATH,9,5,0,0,9,5,96,52,79,43,184,99,     473.2,          28.7,175,2021,6,ALL
Brockton - South Middle School,440415,ELA,21,14,1,1,20,14,48,33,77,53,146,98,     474.0,          33.0,113,2021,6,ALL
Brockton - South Middle School,440415,MATH,12,8,0,0,12,8,56,39,77,53,145,97,     472.3,          24.3,111,2021,6,ALL
Brockton - West Middle School,440420,ELA,27,15,3,2,24,13,65,35,94,51,186,97,     474.5,          24.7,174,2021,6,ALL
Brockton - West Middle School,440420,MATH,14,8,0,0,14,8,88,48,83,45,185,96,     473.1,          24.0,173,2021,6,ALL
Brooke Charter School (District) - Brooke Charter School,4280305,ELA,118,65,49,27,69,38,47,26,17,9,182,100,     510.3,          53.5,169,2021,6,ALL
Brooke Charter School (District) - Brooke Charter School,4280305,MATH,104,57,15,8,89,49,65,36,13,7,182,100,     502.1,          30.1,169,2021,6,ALL
Brookfield - Brookfield Elementary,450005,ELA,21,58,2,6,19,53,10,28,5,14,36,100,     500.4,          37.5,34,2021,6,ALL
Brookfield - Brookfield Elementary,450005,MATH,24,67,4,11,20,56,9,25,3,8,36,100,     507.6,          54.3,34,2021,6,ALL
Brookline - Edith C Baker,460005,ELA,67,84,39,49,28,35,8,10,5,6,80,99,     524.9,          66.1,75,2021,6,ALL
Brookline - Edith C Baker,460005,MATH,57,71,12,15,45,56,19,24,4,5,80,99,     510.2,          43.0,75,2021,6,ALL
Brookline - Florida Ruffin Ridley School,460015,ELA,56,73,28,36,28,36,16,21,5,6,77,100,     517.7,          59.3,70,2021,6,ALL
Brookline - Florida Ruffin Ridley School,460015,MATH,48,62,8,10,40,52,21,27,8,10,77,100,     504.1,          39.3,70,2021,6,ALL
Brookline - Heath,460025,ELA,50,85,28,47,22,37,9,15,0,0,59,97,     526.8,          63.4,56,2021,6,ALL
Brookline - Heath,460025,MATH,48,81,14,24,34,58,11,19,0,0,59,97,     517.5,          52.0,56,2021,6,ALL
Brookline - John D Runkle,460045,ELA,41,76,10,19,31,57,9,17,4,7,54,98,     512.6,          52.8,52,2021,6,ALL
Brookline - John D Runkle,460045,MATH,35,66,8,15,27,51,15,28,3,6,53,96,     508.5,          37.0,51,2021,6,ALL
Brookline - Lawrence,460030,ELA,46,84,18,33,28,51,7,13,2,4,55,95,     519.3,          62.8,49,2021,6,ALL
Brookline - Lawrence,460030,MATH,41,76,8,15,33,61,12,22,1,2,54,93,     511.7,          46.0,48,2021,6,ALL
Brookline - Michael Driscoll,460020,ELA,49,80,17,28,32,52,11,18,1,2,61,100,     516.6,          62.4,58,2021,6,ALL
Brookline - Michael Driscoll,460020,MATH,37,61,11,18,26,43,19,31,5,8,61,100,     505.7,          43.7,57,2021,6,ALL
Brookline - Pierce,460040,ELA,72,83,40,46,32,37,15,17,0,0,87,99,     522.9,          62.1,82,2021,6,ALL
Brookline - Pierce,460040,MATH,51,61,6,7,45,54,27,33,5,6,83,97,     503.5,          33.6,78,2021,6,ALL
Brookline - William H Lincoln,460035,ELA,43,77,26,46,17,30,9,16,4,7,56,93,     521.4,          64.6,52,2021,6,ALL
Brookline - William H Lincoln,460035,MATH,36,64,12,21,24,43,14,25,6,11,56,93,     511.1,          45.7,52,2021,6,ALL
Burlington - Marshall Simonds Middle,480303,ELA,146,62,46,20,100,43,70,30,18,8,234,93,     509.3,          50.7,224,2021,6,ALL
Burlington - Marshall Simonds Middle,480303,MATH,131,56,28,12,103,44,87,37,16,7,234,93,     504.3,          40.4,224,2021,6,ALL
Cambridge - Amigos School,490006,ELA,19,54,7,20,12,34,11,31,5,14,35,92,     505.7,          47.3,35,2021,6,ALL
Cambridge - Amigos School,490006,MATH,16,46,3,9,13,37,9,26,10,29,35,92,     494.6,          26.0,35,2021,6,ALL
Cambridge - Cambridge Street Upper School,490305,ELA,38,54,7,10,31,44,18,25,15,21,71,70,     498.0,          28.6,60,2021,6,ALL
Cambridge - Cambridge Street Upper School,490305,MATH,10,14,1,1,9,13,42,60,18,26,70,69,     483.8,          13.2,59,2021,6,ALL
Cambridge - Putnam Avenue Upper School,490310,ELA,35,47,12,16,23,31,25,33,15,20,75,88,     495.5,          36.0,75,2021,6,ALL
Cambridge - Putnam Avenue Upper School,490310,MATH,14,19,3,4,11,15,38,52,21,29,73,85,     483.9,          17.8,70,2021,6,ALL
Cambridge - Rindge Avenue Upper School,490315,ELA,31,54,7,12,24,42,15,26,11,19,57,71,     502.5,          30.0,49,2021,6,ALL
Cambridge - Rindge Avenue Upper School,490315,MATH,21,37,3,5,18,32,22,39,14,25,57,71,     491.7,          14.1,49,2021,6,ALL
Cambridge - Vassal Lane Upper School,490320,ELA,41,62,16,24,25,38,13,20,12,18,66,70,     506.1,          43.8,61,2021,6,ALL
Cambridge - Vassal Lane Upper School,490320,MATH,34,52,4,6,30,45,20,30,12,18,66,69,     496.2,          18.6,61,2021,6,ALL
Canton - Wm H Galvin Middle,500305,ELA,132,58,38,17,94,42,63,28,31,14,226,95,     502.6,          33.0,212,2021,6,ALL
Canton - Wm H Galvin Middle,500305,MATH,97,43,19,9,78,35,96,43,30,13,223,94,     497.8,          22.3,209,2021,6,ALL
Cape Cod Lighthouse Charter (District) - Cape Cod Lighthouse Charter School,4320530,ELA,50,63,7,9,43,54,22,28,8,10,80,95,     503.6,          32.9,70,2021,6,ALL
Cape Cod Lighthouse Charter (District) - Cape Cod Lighthouse Charter School,4320530,MATH,42,53,2,3,40,50,29,36,9,11,80,95,     498.1,          20.9,70,2021,6,ALL
Carlisle - Carlisle School,510025,ELA,51,77,18,27,33,50,9,14,6,9,66,99,     515.9,          45.4,59,2021,6,ALL
Carlisle - Carlisle School,510025,MATH,51,78,17,26,34,52,10,15,4,6,65,97,     515.4,          50.3,59,2021,6,ALL
Carver - Carver Middle/High School,520405,ELA,25,25,2,2,23,23,55,56,19,19,99,89,     491.0,          32.7,91,2021,6,ALL
Carver - Carver Middle/High School,520405,MATH,24,24,3,3,21,21,55,56,19,19,98,88,     490.4,          33.9,90,2021,6,ALL
Central Berkshire - Nessacus Regional Middle School,6350305,ELA,54,51,18,17,36,34,28,27,23,22,105,99,     499.2,          45.9,102,2021,6,ALL
Central Berkshire - Nessacus Regional Middle School,6350305,MATH,30,29,4,4,26,25,51,49,23,22,104,98,     488.7,          27.3,100,2021,6,ALL
Chelmsford - Col Moses Parker School,560305,ELA,108,62,25,14,83,47,51,29,16,9,175,96,     506.1,          43.8,164,2021,6,ALL
Chelmsford - Col Moses Parker School,560305,MATH,80,46,15,9,65,37,74,42,21,12,175,96,     497.8,          32.6,163,2021,6,ALL
Chelmsford - McCarthy Middle School,560310,ELA,126,66,24,13,102,53,45,24,20,10,191,99,     504.9,          38.4,177,2021,6,ALL
Chelmsford - McCarthy Middle School,560310,MATH,105,55,22,12,83,43,61,32,25,13,191,99,     501.9,          36.9,177,2021,6,ALL
Chelsea - Clark Avenue School,570050,ELA,31,19,10,6,21,13,56,35,74,46,161,94,     478.2,          24.9,145,2021,6,ALL
Chelsea - Clark Avenue School,570050,MATH,11,7,0,0,11,7,61,38,87,55,159,93,     469.8,           7.4,148,2021,6,ALL
Chelsea - Eugene Wright Science and Technology Academy,570045,ELA,33,27,9,7,24,20,51,42,37,31,121,94,     485.2,          30.3,113,2021,6,ALL
Chelsea - Eugene Wright Science and Technology Academy,570045,MATH,24,20,4,3,20,16,54,44,44,36,122,95,     480.6,          15.9,114,2021,6,ALL
Chelsea - George F. Kelly Elementary,570035,ELA,25,66,6,16,19,50,11,29,2,5,38,97,     510.7,          53.8,37,2021,6,ALL
Chelsea - George F. Kelly Elementary,570035,MATH,12,31,0,0,12,31,21,54,6,15,39,100,     490.0,          15.5,38,2021,6,ALL
Chelsea - Joseph A. Browne School,570055,ELA,27,25,5,5,22,21,35,33,45,42,107,94,     482.7,          33.7,86,2021,6,ALL
Chelsea - Joseph A. Browne School,570055,MATH,12,11,1,1,11,10,49,45,48,44,109,96,     474.1,          11.2,87,2021,6,ALL
Chesterfield-Goshen - New Hingham Regional Elementary,6320025,ELA,10,59,3,18,7,41,4,24,3,18,17,100,     500.7,,15,2021,6,ALL
Chesterfield-Goshen - New Hingham Regional Elementary,6320025,MATH,3,18,0,0,3,18,9,53,5,29,17,100,     484.9,,15,2021,6,ALL
Chicopee - Bellamy Middle,610305,ELA,78,31,14,6,64,26,78,31,93,37,249,100,     487.2,          30.1,227,2021,6,ALL
Chicopee - Bellamy Middle,610305,MATH,28,11,1,0,27,11,133,54,86,35,247,99,     479.6,          13.7,225,2021,6,ALL
Chicopee - Dupont Middle,610310,ELA,78,33,16,7,62,27,81,35,74,32,233,96,     488.2,          28.0,211,2021,6,ALL
Chicopee - Dupont Middle,610310,MATH,34,14,3,1,31,13,126,54,75,32,235,97,     480.6,          15.9,211,2021,6,ALL
Christa McAuliffe Charter School (District) - Christa McAuliffe Charter School,4180305,ELA,44,34,10,8,34,27,49,38,35,27,128,100,     489.7,          32.4,112,2021,6,ALL
Christa McAuliffe Charter School (District) - Christa McAuliffe Charter School,4180305,MATH,38,30,4,3,34,27,55,43,34,27,127,99,     486.9,          20.8,111,2021,6,ALL
Clarksburg - Clarksburg Elementary,630010,ELA,13,68,5,26,8,42,6,32,0,0,19,100,     510.5,,18,2021,6,ALL
Clarksburg - Clarksburg Elementary,630010,MATH,6,32,0,0,6,32,10,53,3,16,19,100,     489.5,,18,2021,6,ALL
Clinton - Clinton Middle School,640305,ELA,37,31,4,3,33,27,45,37,39,32,121,96,     485.5,          39.5,109,2021,6,ALL
Clinton - Clinton Middle School,640305,MATH,25,21,3,2,22,18,55,45,41,34,121,96,     482.7,          33.8,109,2021,6,ALL
Codman Academy Charter Public (District) - Codman Academy Charter Public School,4380505,ELA,1,5,0,0,1,5,12,55,9,41,22,96,     474.3,          27.5,22,2021,6,ALL
Codman Academy Charter Public (District) - Codman Academy Charter Public School,4380505,MATH,2,9,0,0,2,9,10,45,10,45,22,96,     475.9,          33.6,22,2021,6,ALL
Cohasset - Cohasset Middle School,650305,ELA,97,84,27,23,70,60,17,15,2,2,116,100,     518.0,          51.7,109,2021,6,ALL
Cohasset - Cohasset Middle School,650305,MATH,56,48,4,3,52,45,56,48,4,3,116,100,     498.9,          24.3,110,2021,6,ALL
Collegiate Charter School of Lowell (District) - Collegiate Charter School of Lowell,35030205,ELA,45,47,7,7,38,40,30,31,21,22,96,99,     494.8,          44.3,87,2021,6,ALL
Collegiate Charter School of Lowell (District) - Collegiate Charter School of Lowell,35030205,MATH,18,19,1,1,17,18,55,59,21,22,94,97,     485.3,          23.4,85,2021,6,ALL
Community Charter School of Cambridge (District) - Community Charter School of Cambridge,4360305,ELA,19,63,7,23,12,40,9,30,2,7,30,100,     509.9,          47.2,26,2021,6,ALL
Community Charter School of Cambridge (District) - Community Charter School of Cambridge,4360305,MATH,7,23,2,7,5,17,15,50,8,27,30,100,     485.1,          18.0,26,2021,6,ALL
Community Day Charter Public School (District) - Community Day Charter Public School,4400205,ELA,20,48,3,7,17,40,11,26,11,26,42,100,     495.6,          31.8,42,2021,6,ALL
Community Day Charter Public School (District) - Community Day Charter Public School,4400205,MATH,14,33,1,2,13,31,23,55,5,12,42,100,     493.7,          22.1,42,2021,6,ALL
Community Day Charter Public School - Gateway (District) - Community Day Charter Public School - Gateway,4260205,ELA,28,65,5,12,23,53,11,26,4,9,43,100,     505.0,          26.4,43,2021,6,ALL
Community Day Charter Public School - Gateway (District) - Community Day Charter Public School - Gateway,4260205,MATH,22,51,4,9,18,42,16,37,5,12,43,100,     500.8,          17.2,43,2021,6,ALL
Community Day Charter Public School - R. Kingman Webster (District) - Community Day Charter Public School - R. Kingman Webster,4310205,ELA,23,58,3,8,20,50,14,35,3,8,40,100,     503.3,          32.1,40,2021,6,ALL
Community Day Charter Public School - R. Kingman Webster (District) - Community Day Charter Public School - R. Kingman Webster,4310205,MATH,17,43,1,3,16,40,16,40,7,18,40,100,     493.2,          12.2,40,2021,6,ALL
Concord - Concord Middle,670305,ELA,148,71,36,17,112,54,48,23,12,6,208,97,     510.8,          40.1,191,2021,6,ALL
Concord - Concord Middle,670305,MATH,119,57,18,9,101,49,78,38,11,5,208,97,     502.3,          22.7,192,2021,6,ALL
Conservatory Lab Charter (District) - Conservatory Lab Charter School,4390050,ELA,5,18,1,4,4,14,18,64,5,18,28,100,     484.5,          22.9,27,2021,6,ALL
Conservatory Lab Charter (District) - Conservatory Lab Charter School,4390050,MATH,5,18,0,0,5,18,16,57,7,25,28,100,     478.1,          21.7,27,2021,6,ALL
Conway - Conway Grammar,680005,ELA,7,50,2,14,5,36,6,43,1,7,14,88,     501.6,,14,2021,6,ALL
Conway - Conway Grammar,680005,MATH,5,36,1,7,4,29,7,50,2,14,14,88,     490.1,,14,2021,6,ALL
Danvers - Holten Richmond Middle School,710305,ELA,101,43,18,8,83,35,87,37,48,20,236,89,     494.7,          33.9,229,2021,6,ALL
Danvers - Holten Richmond Middle School,710305,MATH,54,23,0,0,54,23,130,56,49,21,233,88,     486.8,          16.8,226,2021,6,ALL
Dartmouth - Dartmouth Middle,720050,ELA,159,60,50,19,109,41,79,30,28,11,266,95,     505.8,          48.6,250,2021,6,ALL
Dartmouth - Dartmouth Middle,720050,MATH,120,45,14,5,106,40,124,47,22,8,266,95,     497.9,          40.9,250,2021,6,ALL
Dedham - Dedham Middle School,730305,ELA,95,50,22,12,73,39,53,28,41,22,189,95,     498.5,          39.4,182,2021,6,ALL
Dedham - Dedham Middle School,730305,MATH,82,43,14,7,68,36,83,44,24,13,189,95,     496.4,          32.2,182,2021,6,ALL
Deerfield - Deerfield Elementary,740015,ELA,15,32,4,9,11,23,21,45,11,23,47,98,     488.1,          26.3,45,2021,6,ALL
Deerfield - Deerfield Elementary,740015,MATH,7,15,1,2,6,13,31,66,9,19,47,98,     487.0,          26.2,45,2021,6,ALL
Dennis-Yarmouth - Mattacheese Middle School,6450305,ELA,100,54,22,12,78,42,52,28,32,17,184,97,     500.8,          56.3,168,2021,6,ALL
Dennis-Yarmouth - Mattacheese Middle School,6450305,MATH,55,30,1,1,54,29,87,47,43,23,185,98,     486.6,          26.9,171,2021,6,ALL
Dighton-Rehoboth - Dighton Middle School,6500305,ELA,54,64,15,18,39,46,28,33,3,4,85,95,     509.2,          46.6,83,2021,6,ALL
Dighton-Rehoboth - Dighton Middle School,6500305,MATH,7,9,0,0,7,9,50,62,24,30,81,90,     480.7,           9.1,79,2021,6,ALL
Dighton-Rehoboth - Dorothy L Beckwith,6500310,ELA,60,58,10,10,50,48,31,30,13,13,104,96,     501.5,          38.9,99,2021,6,ALL
Dighton-Rehoboth - Dorothy L Beckwith,6500310,MATH,44,42,2,2,42,40,49,47,11,11,104,96,     497.2,          29.3,96,2021,6,ALL
Douglas - Douglas Middle School,770305,ELA,48,62,16,21,32,41,24,31,6,8,78,92,     506.8,          45.5,72,2021,6,ALL
Douglas - Douglas Middle School,770305,MATH,30,38,1,1,29,37,38,49,10,13,78,92,     493.5,          35.9,72,2021,6,ALL
Dover-Sherborn - Dover-Sherborn Regional Middle School,6550405,ELA,117,79,33,22,84,57,26,18,5,3,148,95,     514.5,          44.2,136,2021,6,ALL
Dover-Sherborn - Dover-Sherborn Regional Middle School,6550405,MATH,113,76,31,21,82,55,35,23,1,1,149,96,     513.9,          40.9,137,2021,6,ALL
Dracut - Justus C. Richardson Middle School,790410,ELA,139,49,31,11,108,38,98,35,45,16,282,100,     498.7,          39.0,269,2021,6,ALL
Dracut - Justus C. Richardson Middle School,790410,MATH,91,32,5,2,86,30,137,49,54,19,282,100,     489.3,          29.4,269,2021,6,ALL
Dudley-Charlton Reg - Charlton Middle School,6580310,ELA,74,51,11,8,63,44,47,33,23,16,144,100,     498.4,          31.7,138,2021,6,ALL
Dudley-Charlton Reg - Charlton Middle School,6580310,MATH,53,37,0,0,53,37,72,50,19,13,144,100,     492.8,          19.5,138,2021,6,ALL
Dudley-Charlton Reg - Dudley Middle School,6580305,ELA,67,50,11,8,56,42,46,34,21,16,134,99,     498.3,          35.0,129,2021,6,ALL
Dudley-Charlton Reg - Dudley Middle School,6580305,MATH,24,18,0,0,24,18,92,69,18,13,134,99,     486.9,          15.9,129,2021,6,ALL
Duxbury - Duxbury Middle,820305,ELA,141,76,38,20,103,55,36,19,9,5,186,97,     513.3,          45.9,182,2021,6,ALL
Duxbury - Duxbury Middle,820305,MATH,131,71,18,10,113,61,48,26,6,3,185,96,     509.1,          40.2,181,2021,6,ALL
East Bridgewater - Gordon W. Mitchell School,830010,ELA,83,57,25,17,58,40,49,34,14,10,146,99,     504.8,          43.1,146,2021,6,ALL
East Bridgewater - Gordon W. Mitchell School,830010,MATH,46,32,5,3,41,28,79,54,21,14,146,99,     492.0,          20.9,146,2021,6,ALL
East Longmeadow - Birchland Park,870305,ELA,92,49,22,12,70,38,64,34,30,16,186,97,     500.1,          37.8,179,2021,6,ALL
East Longmeadow - Birchland Park,870305,MATH,57,31,4,2,53,29,102,56,24,13,183,96,     491.2,          21.8,176,2021,6,ALL
Easthampton - White Brook Middle School,860305,ELA,41,41,5,5,36,36,41,41,18,18,100,94,     492.9,          37.0,97,2021,6,ALL
Easthampton - White Brook Middle School,860305,MATH,13,13,1,1,12,12,60,60,27,27,100,94,     481.9,          16.6,98,2021,6,ALL
Easton - Easton Middle School,880405,ELA,190,68,58,21,132,47,59,21,30,11,279,95,     508.5,          48.1,272,2021,6,ALL
Easton - Easton Middle School,880405,MATH,143,51,15,5,128,46,104,37,32,11,279,95,     498.5,          28.0,272,2021,6,ALL
Edgartown - Edgartown Elementary,890005,ELA,23,44,4,8,19,37,17,33,12,23,52,96,     494.9,          43.4,42,2021,6,ALL
Edgartown - Edgartown Elementary,890005,MATH,14,27,2,4,12,23,29,56,9,17,52,96,     488.8,          31.0,42,2021,6,ALL
Everett - George Keverian School,930028,ELA,24,32,3,4,21,28,17,23,33,45,74,73,     481.7,          28.4,61,2021,6,ALL
Everett - George Keverian School,930028,MATH,11,16,1,1,10,14,35,50,24,34,70,69,     481.0,          16.5,56,2021,6,ALL
Everett - Lafayette School,930038,ELA,28,26,6,6,22,20,37,34,44,40,109,94,     483.8,          28.7,88,2021,6,ALL
Everett - Lafayette School,930038,MATH,14,13,1,1,13,12,50,47,43,40,107,93,     477.7,          14.5,87,2021,6,ALL
Everett - Madeline English School,930018,ELA,15,21,2,3,13,18,32,44,26,36,73,91,     480.0,          20.7,70,2021,6,ALL
Everett - Madeline English School,930018,MATH,13,18,2,3,11,15,44,60,16,22,73,91,     484.9,          27.4,70,2021,6,ALL
Everett - Parlin School,930058,ELA,16,15,2,2,14,13,36,35,52,50,104,98,     473.5,          23.0,86,2021,6,ALL
Everett - Parlin School,930058,MATH,4,4,0,0,4,4,56,55,42,41,102,96,     473.0,          14.9,84,2021,6,ALL
Everett - Sumner G. Whittier School,930010,ELA,25,36,3,4,22,31,22,31,23,33,70,99,     485.6,          28.2,62,2021,6,ALL
Everett - Sumner G. Whittier School,930010,MATH,11,16,0,0,11,16,34,49,25,36,70,99,     479.6,          12.5,62,2021,6,ALL
Excel Academy Charter (District) - Excel Academy Charter School,4100205,ELA,61,36,7,4,54,32,69,41,40,24,170,95,     489.7,          31.5,152,2021,6,ALL
Excel Academy Charter (District) - Excel Academy Charter School,4100205,MATH,29,17,3,2,26,15,80,47,63,37,172,96,     481.1,          15.8,153,2021,6,ALL
Fairhaven - Hastings Middle,940305,ELA,52,42,12,10,40,33,50,41,21,17,123,80,     495.3,          32.8,119,2021,6,ALL
Fairhaven - Hastings Middle,940305,MATH,34,28,1,1,33,27,62,51,26,21,122,79,     487.3,          20.1,118,2021,6,ALL
Fall River - Henry Lord Community School,950017,ELA,13,18,2,3,11,15,25,35,33,46,71,96,     479.2,          26.0,65,2021,6,ALL
Fall River - Henry Lord Community School,950017,MATH,9,13,0,0,9,13,34,50,25,37,68,93,     478.3,          20.6,62,2021,6,ALL
Fall River - John J Doran,950045,ELA,12,29,0,0,12,29,19,46,10,24,41,86,     487.1,          34.4,41,2021,6,ALL
Fall River - John J Doran,950045,MATH,16,39,1,2,15,37,15,37,10,24,41,86,     490.5,          47.6,41,2021,6,ALL
Fall River - Matthew J Kuss Middle,950320,ELA,71,33,17,8,54,25,68,32,75,35,214,97,     487.1,          34.8,192,2021,6,ALL
Fall River - Matthew J Kuss Middle,950320,MATH,33,15,9,4,24,11,102,47,80,37,215,97,     480.8,          17.8,194,2021,6,ALL
Fall River - Morton Middle,950315,ELA,60,30,11,5,49,24,71,35,71,35,202,97,     483.5,          26.1,190,2021,6,ALL
Fall River - Morton Middle,950315,MATH,39,20,1,1,38,19,95,48,66,33,200,96,     480.0,          16.0,187,2021,6,ALL
Fall River - Talbot Innovation School,950305,ELA,27,16,1,1,26,16,48,29,90,55,165,97,     473.3,          25.3,144,2021,6,ALL
Fall River - Talbot Innovation School,950305,MATH,11,7,0,0,11,7,56,34,98,59,165,98,     468.6,          16.5,143,2021,6,ALL
Falmouth - Morse Pond School,960305,ELA,145,62,49,21,96,41,59,25,30,13,234,98,     506.7,          51.4,224,2021,6,ALL
Falmouth - Morse Pond School,960305,MATH,107,46,13,6,94,40,97,41,30,13,234,98,     496.5,          39.4,222,2021,6,ALL
