school_name,school_code,subject,me_num,me_percent,e_num,e_percent,m_num,m_percent,pm_num,pm_percent,nm_num,nm_percent,num_of_students_included,part_rate_percent,avg_scaled_score,sgp,included_in_sgp,ach_pctl,year,grade,student_group
Boston - TechBoston Academy,00350657,MATH,          12,5,           0,0,          12,5,         120,45,         134,50,         266,97,     470.7,          35.4,         240,5,2022,ALL,high needs
Boston - TechBoston Academy,00350657,SCI,          11,10,           0,0,          11,10,          54,51,          41,39,         106,99,     474.6,,,9,2022,ALL,high needs
Boston - Timilty Middle School,00350485,ELA,          15,9,           0,0,          15,9,          62,39,          83,52,         160,99,     470.3,          40.7,         129,2,2022,ALL,high needs
Boston - Timilty Middle School,00350485,MATH,           3,2,           1,1,           2,1,          63,39,          94,59,         160,99,     466.9,          31.4,         126,3,2022,ALL,high needs
Boston - Timilty Middle School,00350485,SCI,           5,8,           0,0,           5,8,          24,36,          37,56,          66,96,     468.6,,,2,2022,ALL,high needs
Boston - Tobin K-8 School,00350229,ELA,          33,14,           1,0,          32,14,         113,48,          88,38,         234,98,     476.7,          46.5,         189,7,2022,ALL,high needs
Boston - Tobin K-8 School,00350229,MATH,          14,6,           0,0,          14,6,         136,58,          85,36,         235,99,     475.6,          38.4,         189,11,2022,ALL,high needs
Boston - Tobin K-8 School,00350229,SCI,           3,4,           1,1,           2,2,          35,42,          46,55,          84,99,     470.7,,,4,2022,ALL,high needs
Boston - Trotter K-8 School,00350370,ELA,          27,15,           2,1,          25,14,          99,54,          57,31,         183,98,     481.1,          53.7,         135,20,2022,ALL,high needs
Boston - Trotter K-8 School,00350370,MATH,          11,6,           0,0,          11,6,          91,49,          83,45,         185,99,     472.8,          41.2,         139,7,2022,ALL,high needs
Boston - Trotter K-8 School,00350370,SCI,           2,4,           0,0,           2,4,          23,44,          27,52,          52,98,     470.4,,,3,2022,ALL,high needs
Boston - Tynan Elementary School,00350181,ELA,          13,15,           0,0,          13,15,          24,27,          51,58,          88,100,     481.9,          47.1,          40,22,2022,ALL,high needs
Boston - Tynan Elementary School,00350181,MATH,          11,13,           0,0,          11,13,          27,31,          50,57,          88,100,     478.1,          57.6,          39,17,2022,ALL,high needs
Boston - Tynan Elementary School,00350181,SCI,           3,16,           0,0,           3,16,           7,37,           9,47,          19,100,     482.8,,,31,2022,ALL,high needs
Boston - UP Academy Holland,00350167,ELA,          23,8,           1,0,          22,8,         161,56,         106,37,         290,98,     478.2,          45.7,         166,10,2022,ALL,high needs
Boston - UP Academy Holland,00350167,MATH,          20,7,           0,0,          20,7,         150,53,         111,40,         281,96,     475.6,          50.6,         155,11,2022,ALL,high needs
Boston - UP Academy Holland,00350167,SCI,           2,2,           0,0,           2,2,          49,53,          41,45,          92,100,     471.0,,,4,2022,ALL,high needs
Boston - Warren-Prescott K-8 School,00350346,ELA,          75,43,           5,3,          70,40,          74,43,          24,14,         173,99,     496.0,          54.9,         133,90,2022,ALL,high needs
Boston - Warren-Prescott K-8 School,00350346,MATH,          51,29,           2,1,          49,28,          91,53,          31,18,         173,99,     491.1,          52.4,         133,72,2022,ALL,high needs
Boston - Warren-Prescott K-8 School,00350346,SCI,           8,15,           0,0,           8,15,          33,62,          12,23,          53,98,     485.0,,,40,2022,ALL,high needs
Boston - Winship Elementary School,00350374,ELA,          23,35,           1,2,          22,34,          37,57,           5,8,          65,96,     495.0,          51.1,          33,87,2022,ALL,high needs
Boston - Winship Elementary School,00350374,MATH,          31,46,           8,12,          23,34,          28,42,           8,12,          67,100,     498.8,          52.9,          33,92,2022,ALL,high needs
Boston - Winship Elementary School,00350374,SCI,           4,24,           0,0,           4,24,          12,71,           1,6,          17,100,     487.3,,,49,2022,ALL,high needs
Boston - Winthrop Elementary School,00350180,ELA,          15,17,           0,0,          15,17,          52,59,          21,24,          88,100,     482.1,          51.3,          49,23,2022,ALL,high needs
Boston - Winthrop Elementary School,00350180,MATH,          18,20,           0,0,          18,20,          53,60,          17,19,          88,100,     484.5,          61.9,          46,43,2022,ALL,high needs
Boston - Winthrop Elementary School,00350180,SCI,           0,0,           0,0,           0,0,           9,38,          15,63,          24,100,     465.6,,,1,2022,ALL,high needs
Boston - Young Achievers K-8 School,00350380,ELA,          23,8,           1,0,          22,7,         130,44,         142,48,         295,98,     471.7,          41.0,         222,3,2022,ALL,high needs
Boston - Young Achievers K-8 School,00350380,MATH,          15,5,           0,0,          15,5,         132,45,         148,50,         295,99,     470.8,          38.9,         225,5,2022,ALL,high needs
Boston - Young Achievers K-8 School,00350380,SCI,           3,3,           0,0,           3,3,          26,29,          62,68,          91,97,     463.1,,,1,2022,ALL,high needs
Boston Collegiate Charter (District) - Boston Collegiate Charter School,04490305,ELA,          60,28,           5,2,          55,26,         115,54,          38,18,         213,99,     489.2,          54.7,         191,62,2022,ALL,high needs
Boston Collegiate Charter (District) - Boston Collegiate Charter School,04490305,MATH,          64,30,           3,1,          61,29,         120,56,          30,14,         214,100,     491.0,          62.2,         190,74,2022,ALL,high needs
Boston Collegiate Charter (District) - Boston Collegiate Charter School,04490305,SCI,          33,28,           3,3,          30,26,          61,53,          22,19,         116,99,     487.0,,,49,2022,ALL,high needs
Boston Green Academy Horace Mann Charter School (District) - Boston Green Academy Horace Mann Charter School,04110305,ELA,          14,11,           0,0,          14,11,          72,55,          44,34,         130,97,     477.4,          47.1,         110,9,2022,ALL,high needs
Boston Green Academy Horace Mann Charter School (District) - Boston Green Academy Horace Mann Charter School,04110305,MATH,           4,3,           0,0,           4,3,          73,56,          53,41,         130,97,     472.0,          35.2,         117,6,2022,ALL,high needs
Boston Green Academy Horace Mann Charter School (District) - Boston Green Academy Horace Mann Charter School,04110305,SCI,           5,11,           0,0,           5,11,          19,40,          23,49,          47,87,     470.7,,,4,2022,ALL,high needs
Boston Preparatory Charter Public (District) - Boston Preparatory Charter Public School,04160305,ELA,          60,24,           5,2,          55,22,         117,48,          68,28,         245,98,     484.1,          53.8,         232,34,2022,ALL,high needs
Boston Preparatory Charter Public (District) - Boston Preparatory Charter Public School,04160305,MATH,          34,14,           0,0,          34,14,         138,57,          69,29,         241,97,     480.5,          46.7,         231,26,2022,ALL,high needs
Boston Preparatory Charter Public (District) - Boston Preparatory Charter Public School,04160305,SCI,          12,13,           0,0,          12,13,          50,54,          31,33,          93,99,     477.2,,,14,2022,ALL,high needs
Boston Renaissance Charter Public (District) - Boston Renaissance Charter Public School,04810550,ELA,          66,19,           6,2,          60,18,         165,48,         110,32,         341,100,     481.8,          47.3,         215,22,2022,ALL,high needs
Boston Renaissance Charter Public (District) - Boston Renaissance Charter Public School,04810550,MATH,          51,15,           1,0,          50,15,         156,46,         134,39,         341,100,     477.2,          49.3,         216,15,2022,ALL,high needs
Boston Renaissance Charter Public (District) - Boston Renaissance Charter Public School,04810550,SCI,           8,10,           1,1,           7,9,          42,55,          27,35,          77,99,     479.0,,,18,2022,ALL,high needs
Bourne - Bourne Intermediate School,00360030,ELA,          32,16,           1,1,          31,16,         114,57,          53,27,         199,100,     483.6,          44.2,         119,31,2022,ALL,high needs
Bourne - Bourne Intermediate School,00360030,MATH,          38,19,           0,0,          38,19,         103,52,          58,29,         199,100,     482.2,          42.1,         120,31,2022,ALL,high needs
Bourne - Bourne Intermediate School,00360030,SCI,           9,15,           0,0,           9,15,          29,49,          21,36,          59,100,     481.7,,,27,2022,ALL,high needs
Bourne - Bourne Middle School,00360325,ELA,          47,23,           5,2,          42,20,          92,44,          69,33,         208,99,     481.6,          41.4,         187,21,2022,ALL,high needs
Bourne - Bourne Middle School,00360325,MATH,          28,13,           3,1,          25,12,         130,63,          50,24,         208,99,     480.6,          44.0,         189,25,2022,ALL,high needs
Bourne - Bourne Middle School,00360325,SCI,          14,24,           0,0,          14,24,          27,47,          17,29,          58,96,     483.0,,,31,2022,ALL,high needs
Boxford - Spofford Pond,00380013,ELA,          50,40,           0,0,          50,40,          60,48,          14,11,         124,100,     492.6,          48.2,          89,78,2022,ALL,high needs
Boxford - Spofford Pond,00380013,MATH,          43,35,           3,2,          40,32,          62,50,          19,15,         124,100,     491.4,          54.5,          89,74,2022,ALL,high needs
Boxford - Spofford Pond,00380013,SCI,          13,45,           1,3,          12,41,           7,24,           9,31,          29,100,     490.1,,,62,2022,ALL,high needs
Braintree - Archie T Morrison,00400033,ELA,          28,38,           2,3,          26,35,          33,45,          13,18,          74,100,     493.5,          38.2,          30,82,2022,ALL,high needs
Braintree - Archie T Morrison,00400033,MATH,          31,42,           2,3,          29,39,          28,38,          15,20,          74,100,     491.9,          22.4,          30,76,2022,ALL,high needs
Braintree - Donald Ross,00400050,ELA,          18,30,           0,0,          18,30,          32,53,          10,17,          60,97,     487.3,          49.0,          32,50,2022,ALL,high needs
Braintree - Donald Ross,00400050,MATH,          16,26,           2,3,          14,23,          32,52,          14,23,          62,100,     486.4,          36.0,          33,52,2022,ALL,high needs
Braintree - East Middle School,00400305,ELA,         154,30,          18,4,         136,26,         235,46,         125,24,         514,99,     487.6,          41.6,         492,52,2022,ALL,high needs
Braintree - East Middle School,00400305,MATH,         155,30,          25,5,         130,25,         266,52,          93,18,         514,99,     490.2,          48.7,         490,69,2022,ALL,high needs
Braintree - East Middle School,00400305,SCI,          91,35,          10,4,          81,31,         115,45,          52,20,         258,98,     491.1,,,66,2022,ALL,high needs
Braintree - Highlands,00400015,ELA,          35,39,           3,3,          32,36,          46,52,           8,9,          89,100,     496.0,          45.2,          53,90,2022,ALL,high needs
Braintree - Highlands,00400015,MATH,          37,42,           1,1,          36,40,          44,49,           8,9,          89,100,     494.0,          37.8,          54,82,2022,ALL,high needs
Braintree - Highlands,00400015,SCI,          14,47,           1,3,          13,43,          15,50,           1,3,          30,100,     501.2,,,93,2022,ALL,high needs
Braintree - Hollis,00400005,ELA,          31,36,           1,1,          30,35,          48,56,           6,7,          85,100,     494.3,          39.7,          41,85,2022,ALL,high needs
Braintree - Hollis,00400005,MATH,          33,39,           3,4,          30,35,          49,58,           3,4,          85,100,     495.9,          28.8,          41,86,2022,ALL,high needs
Braintree - Liberty,00400025,ELA,          37,46,           5,6,          32,40,          38,48,           5,6,          80,100,     499.8,          57.5,          50,96,2022,ALL,high needs
Braintree - Liberty,00400025,MATH,          30,38,           5,6,          25,31,          45,56,           5,6,          80,100,     496.3,          47.8,          50,87,2022,ALL,high needs
Braintree - Liberty,00400025,SCI,          20,65,           6,19,          14,45,          10,32,           1,3,          31,100,     511.3,,,99,2022,ALL,high needs
Braintree - Mary E Flaherty School,00400020,ELA,          28,43,           2,3,          26,40,          21,32,          16,25,          65,100,     497.0,          40.0,          27,92,2022,ALL,high needs
Braintree - Mary E Flaherty School,00400020,MATH,          32,49,           5,8,          27,42,          19,29,          14,22,          65,100,     501.3,          46.2,          27,96,2022,ALL,high needs
Braintree - South Middle School,00400310,ELA,          76,37,           9,4,          67,33,          93,45,          36,18,         205,98,     492.6,          43.1,         198,78,2022,ALL,high needs
Braintree - South Middle School,00400310,MATH,          84,41,           6,3,          78,38,          98,48,          22,11,         204,98,     495.1,          53.9,         196,84,2022,ALL,high needs
Braintree - South Middle School,00400310,SCI,          28,37,           1,1,          27,36,          35,46,          13,17,          76,95,     490.5,,,64,2022,ALL,high needs
Brewster - Eddy Elementary,00410010,ELA,          31,26,           1,1,          30,25,          74,61,          16,13,         121,98,     490.1,          44.4,          60,65,2022,ALL,high needs
Brewster - Eddy Elementary,00410010,MATH,          27,22,           0,0,          27,22,          71,59,          23,19,         121,98,     487.0,          50.6,          60,55,2022,ALL,high needs
Brewster - Eddy Elementary,00410010,SCI,          17,38,           1,2,          16,36,          24,53,           4,9,          45,96,     493.9,,,77,2022,ALL,high needs
Bridge Boston Charter School (District) - Bridge Boston Charter School,04170205,ELA,          40,24,           3,2,          37,23,          89,54,          35,21,         164,100,     485.0,          46.8,         109,38,2022,ALL,high needs
Bridge Boston Charter School (District) - Bridge Boston Charter School,04170205,MATH,          37,23,           2,1,          35,21,         105,64,          22,13,         164,100,     487.3,          61.9,         108,58,2022,ALL,high needs
Bridge Boston Charter School (District) - Bridge Boston Charter School,04170205,SCI,           7,13,           0,0,           7,13,          31,60,          14,27,          52,98,     480.0,,,21,2022,ALL,high needs
Bridgewater-Raynham - Bridgewater Middle School,06250320,ELA,          59,29,           1,0,          58,28,          97,48,          48,24,         204,99,     486.0,          44.6,         191,43,2022,ALL,high needs
Bridgewater-Raynham - Bridgewater Middle School,06250320,MATH,          61,30,           5,2,          56,27,         112,55,          31,15,         204,100,     489.9,          53.5,         190,68,2022,ALL,high needs
Bridgewater-Raynham - Bridgewater Middle School,06250320,SCI,          34,32,           2,2,          32,30,          54,51,          18,17,         106,100,     490.3,,,63,2022,ALL,high needs
Bridgewater-Raynham - Laliberte Elementary School,06250050,ELA,          36,27,           1,1,          35,26,          68,51,          30,22,         134,100,     485.1,          49.9,          65,38,2022,ALL,high needs
Bridgewater-Raynham - Laliberte Elementary School,06250050,MATH,          42,31,           6,4,          36,27,          64,48,          28,21,         134,100,     487.6,          48.8,          66,58,2022,ALL,high needs
Bridgewater-Raynham - Mitchell Elementary School,06250002,ELA,          26,25,           2,2,          24,23,          55,53,          23,22,         104,100,     488.3,,,56,2022,ALL,high needs
Bridgewater-Raynham - Mitchell Elementary School,06250002,MATH,          20,19,           4,4,          16,15,          47,45,          37,36,         104,100,     479.9,,,23,2022,ALL,high needs
Bridgewater-Raynham - Raynham Middle School,06250315,ELA,          53,20,           5,2,          48,18,         146,55,          68,25,         267,100,     484.0,          38.9,         250,32,2022,ALL,high needs
Bridgewater-Raynham - Raynham Middle School,06250315,MATH,          50,19,           6,2,          44,17,         158,59,          58,22,         266,100,     485.4,          41.6,         248,47,2022,ALL,high needs
Bridgewater-Raynham - Raynham Middle School,06250315,SCI,          29,21,           2,1,          27,20,          78,57,          29,21,         136,100,     485.4,,,42,2022,ALL,high needs
Bridgewater-Raynham - Williams Intermediate School,06250300,ELA,          76,26,           1,0,          75,26,         147,50,          70,24,         293,100,     486.0,          46.9,         272,43,2022,ALL,high needs
Bridgewater-Raynham - Williams Intermediate School,06250300,MATH,          89,30,           4,1,          85,29,         154,53,          50,17,         293,100,     489.3,          51.7,         273,66,2022,ALL,high needs
Bridgewater-Raynham - Williams Intermediate School,06250300,SCI,          30,29,           6,6,          24,23,          56,53,          19,18,         105,98,     489.2,,,59,2022,ALL,high needs
Brimfield - Brimfield Elementary,00430005,ELA,          24,40,           2,3,          22,37,          34,57,           2,3,          60,97,     496.6,          61.7,          43,93,2022,ALL,high needs
Brimfield - Brimfield Elementary,00430005,MATH,          22,35,           2,3,          20,32,          35,56,           6,10,          63,98,     494.6,          61.7,          43,88,2022,ALL,high needs
Brimfield - Brimfield Elementary,00430005,SCI,           7,50,           0,0,           7,50,           6,43,           1,7,          14,100,     499.5,,,89,2022,ALL,high needs
Brockton - Ashfield Middle School,00440421,ELA,          69,20,           1,0,          68,20,         140,41,         129,38,         338,98,     480.6,          58.4,         290,17,2022,ALL,high needs
Brockton - Ashfield Middle School,00440421,MATH,          63,19,           4,1,          59,17,         175,52,         101,30,         339,99,     481.6,          56.2,         293,29,2022,ALL,high needs
Brockton - Ashfield Middle School,00440421,SCI,          17,12,           1,1,          16,11,          75,53,          50,35,         142,99,     478.3,,,15,2022,ALL,high needs
Brockton - Brockton Virtual Learning Academy,00440705,ELA,          17,13,           0,0,          17,13,          63,49,          48,38,         128,88,     479.1,          49.1,         105,12,2022,ALL,high needs
Brockton - Brockton Virtual Learning Academy,00440705,MATH,           8,6,           0,0,           8,6,          50,39,          69,54,         127,93,     471.3,          31.2,         106,6,2022,ALL,high needs
Brockton - Brockton Virtual Learning Academy,00440705,SCI,          11,24,           0,0,          11,24,          18,39,          17,37,          46,93,     481.1,,,25,2022,ALL,high needs
Brockton - Brookfield,00440010,ELA,          28,16,           3,2,          25,14,          67,38,          81,46,         176,100,     479.4,          42.9,         109,13,2022,ALL,high needs
Brockton - Brookfield,00440010,MATH,          25,14,           1,1,          24,14,          73,42,          77,44,         175,99,     478.1,          48.1,         109,17,2022,ALL,high needs
Brockton - Brookfield,00440010,SCI,           9,12,           1,1,           8,11,          34,47,          30,41,          73,100,     478.4,,,16,2022,ALL,high needs
Brockton - Downey,00440110,ELA,          18,9,           0,0,          18,9,          97,51,          76,40,         191,99,     476.6,          42.2,         130,7,2022,ALL,high needs
Brockton - Downey,00440110,MATH,          22,11,           0,0,          22,11,          90,47,          80,42,         192,100,     475.8,          42.2,         131,11,2022,ALL,high needs
Brockton - Downey,00440110,SCI,           5,7,           0,0,           5,7,          33,45,          36,49,          74,100,     471.6,,,5,2022,ALL,high needs
Brockton - Dr W Arnone Community School,00440001,ELA,          28,10,           0,0,          28,10,         142,50,         114,40,         284,100,     475.4,          42.7,         191,5,2022,ALL,high needs
Brockton - Dr W Arnone Community School,00440001,MATH,          17,6,           0,0,          17,6,         134,47,         132,47,         283,100,     470.9,          44.2,         191,5,2022,ALL,high needs
Brockton - Dr W Arnone Community School,00440001,SCI,          10,9,           0,0,          10,9,          49,46,          47,44,         106,99,     473.8,,,8,2022,ALL,high needs
Brockton - East Middle School,00440405,ELA,          59,14,           0,0,          59,14,         163,40,         185,45,         407,97,     474.3,          52.9,         375,4,2022,ALL,high needs
Brockton - East Middle School,00440405,MATH,          34,8,           2,0,          32,8,         209,51,         167,41,         410,99,     475.1,          51.2,         379,10,2022,ALL,high needs
Brockton - East Middle School,00440405,SCI,          12,6,           0,0,          12,6,          88,48,          85,46,         185,98,     473.7,,,8,2022,ALL,high needs
Brockton - Edgar B Davis,00440023,ELA,         121,23,           7,1,         114,21,         286,54,         126,24,         533,100,     485.0,          57.1,         448,37,2022,ALL,high needs
Brockton - Edgar B Davis,00440023,MATH,          85,16,           2,0,          83,16,         307,58,         137,26,         529,99,     481.7,          55.0,         447,30,2022,ALL,high needs
Brockton - Edgar B Davis,00440023,SCI,          24,13,           0,0,          24,13,         106,58,          52,29,         182,98,     479.4,,,19,2022,ALL,high needs
Brockton - Gilmore Elementary School,00440055,ELA,          31,16,           1,1,          30,15,          94,48,          69,36,         194,100,     479.6,          53.6,         128,14,2022,ALL,high needs
Brockton - Gilmore Elementary School,00440055,MATH,          18,9,           0,0,          18,9,          99,51,          76,39,         193,100,     474.8,          54.6,         127,9,2022,ALL,high needs
Brockton - Gilmore Elementary School,00440055,SCI,           9,13,           0,0,           9,13,          39,54,          24,33,          72,100,     476.6,,,12,2022,ALL,high needs
Brockton - Hancock,00440045,ELA,          23,13,           0,0,          23,13,          89,51,          61,35,         173,99,     481.1,          44.9,         106,20,2022,ALL,high needs
Brockton - Hancock,00440045,MATH,          16,9,           0,0,          16,9,          87,50,          71,41,         174,100,     475.9,          44.7,         105,12,2022,ALL,high needs
Brockton - Hancock,00440045,SCI,           9,13,           0,0,           9,13,          38,54,          23,33,          70,100,     481.1,,,25,2022,ALL,high needs
Brockton - Huntington Therapeutic Day School,00440400,ELA,           2,12,           1,6,           1,6,           5,29,          10,59,          17,92,     469.8,,          15,2,2022,ALL,high needs
Brockton - Huntington Therapeutic Day School,00440400,MATH,           0,0,           0,0,           0,0,           7,39,          11,61,          18,96,     462.8,,          16,1,2022,ALL,high needs
Brockton - John F Kennedy,00440017,ELA,          39,19,           5,2,          34,17,         106,52,          60,29,         205,100,     483.1,          53.6,         116,28,2022,ALL,high needs
Brockton - John F Kennedy,00440017,MATH,          41,20,           2,1,          39,19,         109,53,          55,27,         205,100,     482.6,          60.3,         118,33,2022,ALL,high needs
Brockton - John F Kennedy,00440017,SCI,           9,12,           0,0,           9,12,          36,49,          28,38,          73,100,     479.1,,,18,2022,ALL,high needs
Brockton - Joseph F. Plouffe Academy,00440422,ELA,         141,29,          10,2,         131,27,         158,32,         192,39,         491,98,     482.8,          54.8,         441,27,2022,ALL,high needs
Brockton - Joseph F. Plouffe Academy,00440422,MATH,         104,21,           9,2,          95,19,         217,44,         172,35,         493,99,     481.9,          46.5,         435,30,2022,ALL,high needs
Brockton - Joseph F. Plouffe Academy,00440422,SCI,          46,27,           3,2,          43,25,          70,41,          54,32,         170,98,     484.6,,,38,2022,ALL,high needs
Brockton - Louis F Angelo Elementary,00440065,ELA,          97,30,           7,2,          90,28,         124,38,         105,32,         326,99,     485.9,          53.9,         225,43,2022,ALL,high needs
Brockton - Louis F Angelo Elementary,00440065,MATH,          89,27,           5,2,          84,26,         117,36,         120,37,         326,100,     482.3,          56.6,         225,32,2022,ALL,high needs
Brockton - Louis F Angelo Elementary,00440065,SCI,          39,35,           7,6,          32,28,          34,30,          40,35,         113,100,     486.5,,,47,2022,ALL,high needs
Brockton - Manthala George Jr. School,00440003,ELA,          45,15,           3,1,          42,14,         150,48,         115,37,         310,100,     478.1,          47.8,         201,10,2022,ALL,high needs
Brockton - Manthala George Jr. School,00440003,MATH,          40,13,           0,0,          40,13,         140,45,         130,42,         310,100,     474.6,          51.5,         203,9,2022,ALL,high needs
Brockton - Manthala George Jr. School,00440003,SCI,           9,8,           0,0,           9,8,          64,60,          34,32,         107,100,     477.5,,,14,2022,ALL,high needs
Brockton - Mary E. Baker School,00440002,ELA,          47,20,           2,1,          45,20,         112,49,          71,31,         230,100,     482.1,          52.4,         139,23,2022,ALL,high needs
Brockton - Mary E. Baker School,00440002,MATH,          36,16,           1,0,          35,15,         107,47,          87,38,         230,100,     476.8,          44.3,         138,14,2022,ALL,high needs
Brockton - Mary E. Baker School,00440002,SCI,          15,21,           1,1,          14,19,          36,50,          21,29,          72,100,     482.2,,,29,2022,ALL,high needs
Brockton - North Middle School,00440410,ELA,          45,18,           2,1,          43,17,         115,45,          97,38,         257,100,     478.1,          54.8,         252,10,2022,ALL,high needs
Brockton - North Middle School,00440410,MATH,          16,6,           0,0,          16,6,         146,57,          94,37,         256,100,     474.9,          47.2,         252,10,2022,ALL,high needs
Brockton - Oscar F Raymond,00440078,ELA,          37,11,           1,0,          36,11,         160,49,         131,40,         328,100,     476.7,          47.7,         208,7,2022,ALL,high needs
Brockton - Oscar F Raymond,00440078,MATH,          19,6,           0,0,          19,6,         157,48,         152,46,         328,100,     471.2,          45.9,         209,6,2022,ALL,high needs
Brockton - Oscar F Raymond,00440078,SCI,          10,8,           0,0,          10,8,          52,40,          67,52,         129,99,     472.4,,,6,2022,ALL,high needs
Brockton - South Middle School,00440415,ELA,          58,13,           1,0,          57,13,         165,37,         218,49,         441,100,     473.9,          50.8,         397,4,2022,ALL,high needs
Brockton - South Middle School,00440415,MATH,          28,6,           0,0,          28,6,         221,50,         189,43,         438,100,     473.5,          39.9,         395,8,2022,ALL,high needs
Brockton - South Middle School,00440415,SCI,          12,7,           0,0,          12,7,          80,46,          81,47,         173,99,     471.5,,,5,2022,ALL,high needs
Brockton - West Middle School,00440420,ELA,          79,18,           3,1,          76,17,         227,51,         140,31,         446,99,     480.0,          54.0,         421,16,2022,ALL,high needs
Brockton - West Middle School,00440420,MATH,          35,8,           2,0,          33,7,         259,58,         151,34,         445,99,     476.6,          44.4,         422,13,2022,ALL,high needs
Brockton - West Middle School,00440420,SCI,          28,18,           2,1,          26,17,          78,50,          49,32,         155,98,     480.8,,,24,2022,ALL,high needs
Brooke Charter School (District) - Brooke Charter School,04280305,ELA,         410,49,          82,10,         328,39,         363,43,          71,8,         844,99,     500.4,          56.5,         650,97,2022,ALL,high needs
Brooke Charter School (District) - Brooke Charter School,04280305,MATH,         421,50,          70,8,         351,42,         363,43,          58,7,         842,99,     500.7,          57.8,         648,96,2022,ALL,high needs
Brooke Charter School (District) - Brooke Charter School,04280305,SCI,          93,33,          15,5,          78,27,         140,49,          52,18,         285,98,     491.4,,,67,2022,ALL,high needs
Brookfield - Brookfield Elementary,00450005,ELA,          33,40,           1,1,          32,39,          41,50,           8,10,          82,100,     494.3,          47.5,          56,83,2022,ALL,high needs
Brookfield - Brookfield Elementary,00450005,MATH,          29,35,           1,1,          28,34,          50,61,           3,4,          82,100,     495.7,          55.3,          56,85,2022,ALL,high needs
Brookfield - Brookfield Elementary,00450005,SCI,           9,41,           2,9,           7,32,           8,36,           5,23,          22,100,     489.7,,,60,2022,ALL,high needs
Brookline - Edith C Baker,00460005,ELA,          78,49,           4,3,          74,47,          62,39,          19,12,         159,99,     496.6,          55.7,         123,91,2022,ALL,high needs
Brookline - Edith C Baker,00460005,MATH,          89,56,          20,13,          69,43,          51,32,          20,13,         160,100,     502.5,          56.4,         122,97,2022,ALL,high needs
Brookline - Edith C Baker,00460005,SCI,          32,62,           8,15,          24,46,          12,23,           8,15,          52,100,     501.5,,,94,2022,ALL,high needs
Brookline - Florida Ruffin Ridley School,00460015,ELA,          68,37,           7,4,          61,33,          95,51,          22,12,         185,96,     494.4,          57.8,         148,85,2022,ALL,high needs
Brookline - Florida Ruffin Ridley School,00460015,MATH,          79,42,           8,4,          71,38,          79,42,          30,16,         188,97,     493.9,          60.5,         147,81,2022,ALL,high needs
Brookline - Florida Ruffin Ridley School,00460015,SCI,          22,38,           2,3,          20,34,          27,47,           9,16,          58,96,     492.9,,,73,2022,ALL,high needs
Brookline - Heath,00460025,ELA,          32,41,           5,6,          27,34,          37,47,          10,13,          79,97,     495.5,          49.3,          63,88,2022,ALL,high needs
Brookline - Heath,00460025,MATH,          36,46,          11,14,          25,32,          32,41,          10,13,          78,93,     497.3,          47.6,          62,89,2022,ALL,high needs
Brookline - Heath,00460025,SCI,           8,32,           1,4,           7,28,          11,44,           6,24,          25,100,     485.6,,,43,2022,ALL,high needs
Brookline - John D Runkle,00460045,ELA,          40,36,           1,1,          39,35,          40,36,          30,27,         110,95,     488.5,          45.7,          82,57,2022,ALL,high needs
Brookline - John D Runkle,00460045,MATH,          42,38,           5,5,          37,34,          41,37,          27,25,         110,95,     491.3,          51.8,          80,73,2022,ALL,high needs
Brookline - John D Runkle,00460045,SCI,          18,38,           2,4,          16,33,          13,27,          17,35,          48,98,     487.5,,,51,2022,ALL,high needs
Brookline - Lawrence,00460030,ELA,          65,49,           7,5,          58,43,          56,42,          13,10,         134,98,     498.1,          64.2,          94,94,2022,ALL,high needs
Brookline - Lawrence,00460030,MATH,          74,55,          15,11,          59,44,          49,36,          12,9,         135,99,     502.1,          55.6,          94,97,2022,ALL,high needs
Brookline - Lawrence,00460030,SCI,          15,42,           3,8,          12,33,          17,47,           4,11,          36,98,     495.4,,,81,2022,ALL,high needs
Brookline - Michael Driscoll,00460020,ELA,          35,38,           3,3,          32,34,          51,55,           7,8,          93,98,     496.0,          57.0,          78,90,2022,ALL,high needs
Brookline - Michael Driscoll,00460020,MATH,          50,54,           5,5,          45,49,          39,42,           3,3,          92,98,     502.3,          62.4,          77,97,2022,ALL,high needs
Brookline - Michael Driscoll,00460020,SCI,          13,43,           0,0,          13,43,          14,47,           3,10,          30,95,     494.8,,,80,2022,ALL,high needs
Brookline - Pierce,00460040,ELA,          77,52,          17,11,          60,41,          56,38,          15,10,         148,97,     501.4,          57.7,         112,98,2022,ALL,high needs
Brookline - Pierce,00460040,MATH,          77,52,          22,15,          55,37,          54,37,          16,11,         147,96,     502.0,          58.6,         109,96,2022,ALL,high needs
Brookline - Pierce,00460040,SCI,          23,52,          10,23,          13,30,          14,32,           7,16,          44,97,     499.8,,,91,2022,ALL,high needs
Brookline - William H Lincoln,00460035,ELA,          78,52,          14,9,          64,43,          52,35,          20,13,         150,99,     501.4,          61.7,         119,98,2022,ALL,high needs
Brookline - William H Lincoln,00460035,MATH,          78,52,          25,17,          53,35,          52,35,          20,13,         150,99,     504.1,          64.3,         119,98,2022,ALL,high needs
Brookline - William H Lincoln,00460035,SCI,          25,50,           3,6,          22,44,          20,40,           5,10,          50,100,     501.0,,,93,2022,ALL,high needs
