school_name,school_code,subject,me_num,me_percent,e_num,e_percent,m_num,m_percent,pm_num,pm_percent,nm_num,nm_percent,num_of_students_included,avg_scaled_score,sgp,included_in_sgp,ach_pctl,year,grade,student_group
Brockton - Manthala George Jr. School,00440003,MATH,          26,19,           5,4,          21,15,          75,54,          39,28,         140,     481.2,,,7,2019,3,ALL
Brockton - Mary E. Baker School,00440002,ELA,          29,25,           4,3,          25,21,          69,59,          19,16,         117,     488.6,,,6,2019,3,ALL
Brockton - Mary E. Baker School,00440002,MATH,          27,23,           2,2,          25,22,          46,40,          43,37,         116,     480.8,,,6,2019,3,ALL
Brockton - Oscar F Raymond,00440078,ELA,          38,27,           3,2,          35,25,          64,45,          39,28,         141,     486.4,,,4,2019,3,ALL
Brockton - Oscar F Raymond,00440078,MATH,          18,13,           2,1,          16,11,          82,59,          40,29,         140,     481.0,,,7,2019,3,ALL
Brooke Charter School (District) - Brooke Charter School,04280305,ELA,         132,73,          43,24,          89,49,          47,26,           3,2,         182,     515.0,,,86,2019,3,ALL
Brooke Charter School (District) - Brooke Charter School,04280305,MATH,         135,74,          22,12,         113,62,          42,23,           5,3,         182,     511.5,,,86,2019,3,ALL
Brookfield - Brookfield Elementary,00450005,ELA,          32,73,           4,9,          28,64,          12,27,           0,0,          44,     510.1,,,76,2019,3,ALL
Brookfield - Brookfield Elementary,00450005,MATH,          23,51,           7,16,          16,36,          18,40,           4,9,          45,     504.4,,,70,2019,3,ALL
Brookline - Edith C Baker,00460005,ELA,          58,74,          17,22,          41,53,          18,23,           2,3,          78,     516.2,,,89,2019,3,ALL
Brookline - Edith C Baker,00460005,MATH,          53,68,          14,18,          39,50,          21,27,           4,5,          78,     510.7,,,84,2019,3,ALL
Brookline - Florida Ruffin Ridley School,00460015,ELA,          53,57,           5,5,          48,52,          32,34,           8,9,          93,     503.1,,,44,2019,3,ALL
Brookline - Florida Ruffin Ridley School,00460015,MATH,          40,43,           8,9,          32,34,          35,38,          18,19,          93,     496.7,,,38,2019,3,ALL
Brookline - Heath,00460025,ELA,          46,78,          12,20,          34,58,          13,22,           0,0,          59,     514.9,,,86,2019,3,ALL
Brookline - Heath,00460025,MATH,          44,75,          18,31,          26,44,          13,22,           2,3,          59,     514.9,,,92,2019,3,ALL
Brookline - John D Runkle,00460045,ELA,          51,89,          11,19,          40,70,           5,9,           1,2,          57,     517.9,,,92,2019,3,ALL
Brookline - John D Runkle,00460045,MATH,          45,79,          13,23,          32,56,           8,14,           4,7,          57,     514.6,,,92,2019,3,ALL
Brookline - Lawrence,00460030,ELA,          64,84,          11,14,          53,70,           9,12,           3,4,          76,     513.8,,,83,2019,3,ALL
Brookline - Lawrence,00460030,MATH,          63,83,          18,24,          45,59,           9,12,           4,5,          76,     516.6,,,95,2019,3,ALL
Brookline - Michael Driscoll,00460020,ELA,          50,79,           8,13,          42,67,          12,19,           1,2,          63,     513.5,,,83,2019,3,ALL
Brookline - Michael Driscoll,00460020,MATH,          49,79,           8,13,          41,66,           9,15,           4,6,          62,     510.5,,,84,2019,3,ALL
Brookline - Pierce,00460040,ELA,          70,77,          19,21,          51,56,          21,23,           0,0,          91,     515.1,,,87,2019,3,ALL
Brookline - Pierce,00460040,MATH,          62,68,          19,21,          43,47,          25,27,           4,4,          91,     512.1,,,88,2019,3,ALL
Brookline - William H Lincoln,00460035,ELA,          36,67,           7,13,          29,54,          15,28,           3,6,          54,     508.7,,,67,2019,3,ALL
Brookline - William H Lincoln,00460035,MATH,          32,59,          10,19,          22,41,          18,33,           4,7,          54,     507.5,,,76,2019,3,ALL
Burlington - Fox Hill,00480007,ELA,          46,68,          13,19,          33,49,          21,31,           1,1,          68,     510.7,,,74,2019,3,ALL
Burlington - Fox Hill,00480007,MATH,          34,50,           6,9,          28,41,          28,41,           6,9,          68,     499.3,,,48,2019,3,ALL
Burlington - Francis Wyman Elementary,00480035,ELA,          44,54,           3,4,          41,51,          36,44,           1,1,          81,     503.0,,,44,2019,3,ALL
Burlington - Francis Wyman Elementary,00480035,MATH,          56,69,           9,11,          47,58,          19,23,           6,7,          81,     506.7,,,74,2019,3,ALL
Burlington - Memorial,00480015,ELA,          34,50,           3,4,          31,46,          32,47,           2,3,          68,     501.2,,,34,2019,3,ALL
Burlington - Memorial,00480015,MATH,          38,56,           2,3,          36,53,          28,41,           2,3,          68,     505.0,,,67,2019,3,ALL
Burlington - Pine Glen Elementary,00480020,ELA,          34,59,           9,16,          25,43,          21,36,           3,5,          58,     509.1,,,69,2019,3,ALL
Burlington - Pine Glen Elementary,00480020,MATH,          41,71,          12,21,          29,50,          15,26,           2,3,          58,     513.9,,,91,2019,3,ALL
Cambridge - Amigos School,00490006,ELA,          38,84,          12,27,          26,58,           7,16,           0,0,          45,     521.0,,,96,2019,3,ALL
Cambridge - Amigos School,00490006,MATH,          33,73,           8,18,          25,56,          11,24,           1,2,          45,     512.5,,,89,2019,3,ALL
Cambridge - Cambridgeport,00490007,ELA,          26,79,          11,33,          15,45,           6,18,           1,3,          33,     518.4,,,93,2019,3,ALL
Cambridge - Cambridgeport,00490007,MATH,          20,57,           6,17,          14,40,          10,29,           5,14,          35,     503.9,,,64,2019,3,ALL
Cambridge - Fletcher/Maynard Academy,00490090,ELA,          17,49,           3,9,          14,40,          15,43,           3,9,          35,     501.5,,,37,2019,3,ALL
Cambridge - Fletcher/Maynard Academy,00490090,MATH,          22,63,           5,14,          17,49,          12,34,           1,3,          35,     503.8,,,63,2019,3,ALL
Cambridge - Graham and Parks,00490080,ELA,          29,60,           0,0,          29,60,          16,33,           3,6,          48,     501.6,,,37,2019,3,ALL
Cambridge - Graham and Parks,00490080,MATH,          19,40,           0,0,          19,40,          24,50,           5,10,          48,     494.7,,,31,2019,3,ALL
Cambridge - Haggerty,00490020,ELA,          20,54,           4,11,          16,43,          16,43,           1,3,          37,     504.3,,,50,2019,3,ALL
Cambridge - Haggerty,00490020,MATH,          14,38,           3,8,          11,30,          18,49,           5,14,          37,     495.2,,,32,2019,3,ALL
Cambridge - John M Tobin,00490065,ELA,          31,84,          14,38,          17,46,           6,16,           0,0,          37,     523.2,,,97,2019,3,ALL
Cambridge - John M Tobin,00490065,MATH,          30,81,          16,43,          14,38,           7,19,           0,0,          37,     523.1,,,99,2019,3,ALL
Cambridge - Kennedy-Longfellow,00490040,ELA,          17,61,           3,11,          14,50,           8,29,           3,11,          28,     502.1,,,40,2019,3,ALL
Cambridge - Kennedy-Longfellow,00490040,MATH,          13,46,           3,11,          10,36,          12,43,           3,11,          28,     496.9,,,39,2019,3,ALL
Cambridge - King Open,00490035,ELA,          32,64,          10,20,          22,44,          15,30,           3,6,          50,     510.6,,,74,2019,3,ALL
Cambridge - King Open,00490035,MATH,          25,50,           4,8,          21,42,          15,30,          10,20,          50,     497.9,,,43,2019,3,ALL
Cambridge - Maria L. Baldwin,00490005,ELA,          31,76,           5,12,          26,63,           9,22,           1,2,          41,     516.6,,,90,2019,3,ALL
Cambridge - Maria L. Baldwin,00490005,MATH,          30,73,          13,32,          17,41,          11,27,           0,0,          41,     517.0,,,96,2019,3,ALL
Cambridge - Martin Luther King Jr.,00490030,ELA,          29,69,          11,26,          18,43,          13,31,           0,0,          42,     514.3,,,85,2019,3,ALL
Cambridge - Martin Luther King Jr.,00490030,MATH,          26,62,          11,26,          15,36,          15,36,           1,2,          42,     511.3,,,85,2019,3,ALL
Cambridge - Morse,00490045,ELA,          32,74,          11,26,          21,49,           8,19,           3,7,          43,     518.9,,,94,2019,3,ALL
Cambridge - Morse,00490045,MATH,          24,56,           7,16,          17,40,          13,30,           6,14,          43,     508.1,,,77,2019,3,ALL
Cambridge - Peabody,00490050,ELA,          37,80,          16,35,          21,46,           8,17,           1,2,          46,     521.1,,,96,2019,3,ALL
Cambridge - Peabody,00490050,MATH,          31,67,           6,13,          25,54,          14,30,           1,2,          46,     508.2,,,78,2019,3,ALL
Canton - Dean S Luce,00500020,ELA,          59,73,          10,12,          49,60,          19,23,           3,4,          81,     511.0,,,76,2019,3,ALL
Canton - Dean S Luce,00500020,MATH,          56,69,           9,11,          47,58,          23,28,           2,2,          81,     507.3,,,75,2019,3,ALL
Canton - John F Kennedy,00500017,ELA,          57,66,          13,15,          44,51,          26,30,           3,3,          86,     509.1,,,69,2019,3,ALL
Canton - John F Kennedy,00500017,MATH,          57,66,          10,12,          47,55,          27,31,           2,2,          86,     508.4,,,79,2019,3,ALL
Canton - Lt Peter M Hansen,00500012,ELA,          53,61,           6,7,          47,54,          30,34,           4,5,          87,     507.9,,,64,2019,3,ALL
Canton - Lt Peter M Hansen,00500012,MATH,          43,49,           5,6,          38,44,          36,41,           8,9,          87,     499.4,,,48,2019,3,ALL
Carlisle - Carlisle School,00510025,ELA,          53,85,          11,18,          42,68,           8,13,           1,2,          62,     515.5,,,90,2019,3,ALL
Carlisle - Carlisle School,00510025,MATH,          43,69,          15,24,          28,45,          18,29,           1,2,          62,     514.5,,,93,2019,3,ALL
Carver - Carver Elementary School,00520015,ELA,          57,47,           2,2,          55,45,          57,47,           7,6,         121,     498.0,,,24,2019,3,ALL
Carver - Carver Elementary School,00520015,MATH,          35,29,           2,2,          33,27,          73,60,          13,11,         121,     489.5,,,18,2019,3,ALL
Central Berkshire - Becket Washington School,06350005,ELA,          11,79,           5,36,           6,43,           3,21,           0,0,          14,     519.7,,,95,2019,3,ALL
Central Berkshire - Becket Washington School,06350005,MATH,          11,79,           3,21,           8,57,           3,21,           0,0,          14,     515.8,,,93,2019,3,ALL
Central Berkshire - Craneville,06350025,ELA,          27,44,           2,3,          25,41,          30,49,           4,7,          61,     499.5,,,28,2019,3,ALL
Central Berkshire - Craneville,06350025,MATH,          21,34,           1,2,          20,33,          31,51,           9,15,          61,     491.2,,,21,2019,3,ALL
Central Berkshire - Kittredge,06350035,ELA,           7,47,           1,7,           6,40,           7,47,           1,7,          15,     502.1,,,40,2019,3,ALL
Central Berkshire - Kittredge,06350035,MATH,           7,47,           2,13,           5,33,           8,53,           0,0,          15,     502.3,,,58,2019,3,ALL
Chelmsford - Byam School,00560030,ELA,          57,61,           8,9,          49,52,          31,33,           6,6,          94,     506.2,,,57,2019,3,ALL
Chelmsford - Byam School,00560030,MATH,          63,66,           9,9,          54,57,          25,26,           7,7,          95,     507.6,,,76,2019,3,ALL
Chelmsford - Center Elementary School,00560005,ELA,          55,68,          16,20,          39,48,          22,27,           4,5,          81,     512.1,,,79,2019,3,ALL
Chelmsford - Center Elementary School,00560005,MATH,          44,54,          12,15,          32,40,          29,36,           8,10,          81,     504.6,,,65,2019,3,ALL
Chelmsford - Charles D Harrington,00560025,ELA,          57,66,           5,6,          52,60,          28,33,           1,1,          86,     506.3,,,57,2019,3,ALL
Chelmsford - Charles D Harrington,00560025,MATH,          42,49,          12,14,          30,35,          41,48,           3,3,          86,     502.1,,,57,2019,3,ALL
Chelmsford - South Row,00560015,ELA,          58,72,          12,15,          46,57,          22,27,           1,1,          81,     511.0,,,76,2019,3,ALL
Chelmsford - South Row,00560015,MATH,          46,57,          12,15,          34,42,          29,36,           6,7,          81,     505.1,,,68,2019,3,ALL
Chelsea - Edgar A Hooks Elementary,00570030,ELA,          51,41,           4,3,          47,38,          58,46,          16,13,         125,     494.8,,,16,2019,3,ALL
Chelsea - Edgar A Hooks Elementary,00570030,MATH,          83,66,          13,10,          70,56,          38,30,           4,3,         125,     506.7,,,74,2019,3,ALL
Chelsea - Frank M Sokolowski Elementary,00570040,ELA,          32,25,           4,3,          28,22,          78,62,          16,13,         126,     489.1,,,7,2019,3,ALL
Chelsea - Frank M Sokolowski Elementary,00570040,MATH,          19,15,           1,1,          18,14,          83,65,          25,20,         127,     483.6,,,9,2019,3,ALL
Chelsea - George F. Kelly Elementary,00570035,ELA,          53,47,           7,6,          46,41,          57,50,           3,3,         113,     502.0,,,39,2019,3,ALL
Chelsea - George F. Kelly Elementary,00570035,MATH,          59,52,           6,5,          53,47,          42,37,          12,11,         113,     499.6,,,49,2019,3,ALL
Chelsea - William A Berkowitz Elementary,00570025,ELA,          42,38,           4,4,          38,34,          56,50,          13,12,         111,     495.4,,,17,2019,3,ALL
Chelsea - William A Berkowitz Elementary,00570025,MATH,          31,28,           2,2,          29,26,          56,50,          24,22,         111,     486.7,,,13,2019,3,ALL
Chesterfield-Goshen - New Hingham Regional Elementary,06320025,ELA,           7,50,           0,0,           7,50,           6,43,           1,7,          14,     497.3,,,22,2019,3,ALL
Chesterfield-Goshen - New Hingham Regional Elementary,06320025,MATH,           6,43,           0,0,           6,43,           5,36,           3,21,          14,     489.1,,,17,2019,3,ALL
Chicopee - Barry,00610003,ELA,          31,47,           6,9,          25,38,          28,42,           7,11,          66,     501.3,,,35,2019,3,ALL
Chicopee - Barry,00610003,MATH,          32,48,           3,5,          29,44,          25,38,           9,14,          66,     500.4,,,52,2019,3,ALL
Chicopee - Bowe,00610015,ELA,          39,62,           5,8,          34,54,          22,35,           2,3,          63,     506.9,,,60,2019,3,ALL
Chicopee - Bowe,00610015,MATH,          44,70,          12,19,          32,51,          17,27,           2,3,          63,     510.1,,,83,2019,3,ALL
Chicopee - Bowie,00610020,ELA,          26,43,           2,3,          24,39,          32,52,           3,5,          61,     497.5,,,22,2019,3,ALL
Chicopee - Bowie,00610020,MATH,          20,33,           2,3,          18,30,          36,59,           5,8,          61,     494.0,,,28,2019,3,ALL
Chicopee - Fairview Elementary,00610050,ELA,          20,31,           2,3,          18,28,          40,63,           4,6,          64,     496.8,,,20,2019,3,ALL
Chicopee - Fairview Elementary,00610050,MATH,          23,36,           3,5,          20,31,          37,58,           4,6,          64,     495.1,,,32,2019,3,ALL
Chicopee - Gen John J Stefanik,00610090,ELA,          39,54,           9,13,          30,42,          25,35,           8,11,          72,     505.1,,,53,2019,3,ALL
Chicopee - Gen John J Stefanik,00610090,MATH,          20,28,           2,3,          18,25,          41,57,          11,15,          72,     491.4,,,21,2019,3,ALL
Chicopee - Lambert-Lavoie,00610040,ELA,          29,54,           3,6,          26,48,          24,44,           1,2,          54,     501.8,,,38,2019,3,ALL
Chicopee - Lambert-Lavoie,00610040,MATH,          27,50,           3,6,          24,44,          22,41,           5,9,          54,     496.7,,,38,2019,3,ALL
Chicopee - Litwin,00610022,ELA,          38,39,           4,4,          34,35,          40,41,          20,20,          98,     494.1,,,14,2019,3,ALL
Chicopee - Litwin,00610022,MATH,          41,42,           7,7,          34,35,          39,40,          18,18,          98,     495.9,,,35,2019,3,ALL
Chicopee - Streiber Memorial School,00610065,ELA,          29,74,           5,13,          24,62,           8,21,           2,5,          39,     508.2,,,65,2019,3,ALL
Chicopee - Streiber Memorial School,00610065,MATH,          21,54,           2,5,          19,49,          17,44,           1,3,          39,     504.0,,,64,2019,3,ALL
Clarksburg - Clarksburg Elementary,00630010,ELA,          14,70,           2,10,          12,60,           6,30,           0,0,          20,     510.0,,,78,2019,3,ALL
Clarksburg - Clarksburg Elementary,00630010,MATH,          15,75,           1,5,          14,70,           4,20,           1,5,          20,     506.0,,,78,2019,3,ALL
Clinton - Clinton Elementary,00640050,ELA,          62,46,           8,6,          54,40,          67,49,           7,5,         136,     498.9,,,26,2019,3,ALL
Clinton - Clinton Elementary,00640050,MATH,          54,39,           7,5,          47,34,          70,51,          13,9,         137,     495.0,,,32,2019,3,ALL
Codman Academy Charter Public (District) - Codman Academy Charter Public School,04380505,ELA,           5,25,           0,0,           5,25,          14,70,           1,5,          20,     490.4,,,8,2019,3,ALL
Codman Academy Charter Public (District) - Codman Academy Charter Public School,04380505,MATH,           2,10,           0,0,           2,10,          14,70,           4,20,          20,     481.6,,,7,2019,3,ALL
Cohasset - Deer Hill,00650005,ELA,          72,64,           7,6,          65,58,          38,34,           2,2,         112,     507.3,,,62,2019,3,ALL
Cohasset - Deer Hill,00650005,MATH,          59,53,           8,7,          51,46,          47,42,           6,5,         112,     501.7,,,56,2019,3,ALL
Collegiate Charter School of Lowell (District) - Collegiate Charter School of Lowell,35030205,ELA,          55,47,           4,3,          51,44,          52,45,           9,8,         116,     499.9,,,30,2019,3,ALL
Collegiate Charter School of Lowell (District) - Collegiate Charter School of Lowell,35030205,MATH,          40,34,           6,5,          34,29,          67,58,           9,8,         116,     494.0,,,30,2019,3,ALL
Community Day Charter Public School (District) - Community Day Charter Public School,04400205,ELA,          33,66,           7,14,          26,52,          15,30,           2,4,          50,     509.1,,,69,2019,3,ALL
Community Day Charter Public School (District) - Community Day Charter Public School,04400205,MATH,          31,62,           4,8,          27,54,          16,32,           3,6,          50,     504.7,,,66,2019,3,ALL
Community Day Charter Public School - Gateway (District) - Community Day Charter Public School - Gateway,04260205,ELA,          31,74,           8,19,          23,55,           9,21,           2,5,          42,     515.0,,,87,2019,3,ALL
Community Day Charter Public School - Gateway (District) - Community Day Charter Public School - Gateway,04260205,MATH,          33,79,           7,17,          26,62,           8,19,           1,2,          42,     513.8,,,91,2019,3,ALL
Community Day Charter Public School - R. Kingman Webster (District) - Community Day Charter Public School - R. Kingman Webster,04310205,ELA,          29,67,           7,16,          22,51,          13,30,           1,2,          43,     510.1,,,73,2019,3,ALL
Community Day Charter Public School - R. Kingman Webster (District) - Community Day Charter Public School - R. Kingman Webster,04310205,MATH,          32,74,           5,12,          27,63,           9,21,           2,5,          43,     509.9,,,82,2019,3,ALL
Concord - Alcott,00670005,ELA,          71,78,          23,25,          48,53,          18,20,           2,2,          91,     517.8,,,92,2019,3,ALL
Concord - Alcott,00670005,MATH,          71,79,          23,26,          48,53,          14,16,           5,6,          90,     514.9,,,92,2019,3,ALL
Concord - Thoreau,00670020,ELA,          61,82,          11,15,          50,68,          13,18,           0,0,          74,     513.0,,,81,2019,3,ALL
Concord - Thoreau,00670020,MATH,          51,69,           8,11,          43,58,          21,28,           2,3,          74,     508.1,,,77,2019,3,ALL
Concord - Willard,00670030,ELA,          62,85,          15,21,          47,64,          10,14,           1,1,          73,     518.7,,,93,2019,3,ALL
Concord - Willard,00670030,MATH,          56,78,          15,21,          41,57,          14,19,           2,3,          72,     512.0,,,87,2019,3,ALL
Conservatory Lab Charter (District) - Conservatory Lab Charter School,04390050,ELA,          35,66,           9,17,          26,49,          11,21,           7,13,          53,     505.9,,,56,2019,3,ALL
Conservatory Lab Charter (District) - Conservatory Lab Charter School,04390050,MATH,          24,45,           6,11,          18,34,          23,43,           6,11,          53,     497.0,,,39,2019,3,ALL
Conway - Conway Grammar,00680005,ELA,          15,68,           1,5,          14,64,           7,32,           0,0,          22,     507.6,,,63,2019,3,ALL
Conway - Conway Grammar,00680005,MATH,          18,82,           7,32,          11,50,           4,18,           0,0,          22,     521.9,,,98,2019,3,ALL
Danvers - Great Oak,00710015,ELA,          40,56,          10,14,          30,42,          29,41,           2,3,          71,     508.3,,,65,2019,3,ALL
Danvers - Great Oak,00710015,MATH,          37,52,           6,8,          31,44,          31,44,           3,4,          71,     501.1,,,54,2019,3,ALL
Danvers - Highlands,00710010,ELA,          36,55,           4,6,          32,49,          24,37,           5,8,          65,     501.6,,,37,2019,3,ALL
Danvers - Highlands,00710010,MATH,          30,45,           6,9,          24,36,          26,39,          10,15,          66,     496.1,,,36,2019,3,ALL
Danvers - Ivan G Smith,00710032,ELA,          37,79,          15,32,          22,47,           8,17,           2,4,          47,     517.7,,,92,2019,3,ALL
Danvers - Ivan G Smith,00710032,MATH,          32,68,           6,13,          26,55,          14,30,           1,2,          47,     510.2,,,83,2019,3,ALL
Danvers - Riverside,00710030,ELA,          23,77,           8,27,          15,50,           5,17,           2,7,          30,     517.5,,,91,2019,3,ALL
Danvers - Riverside,00710030,MATH,          19,63,           1,3,          18,60,           9,30,           2,7,          30,     508.7,,,80,2019,3,ALL
Danvers - Willis E Thorpe,00710045,ELA,          37,82,          18,40,          19,42,           6,13,           2,4,          45,     521.6,,,96,2019,3,ALL
Danvers - Willis E Thorpe,00710045,MATH,          35,78,          12,27,          23,51,           9,20,           1,2,          45,     517.2,,,96,2019,3,ALL
Dartmouth - George H Potter,00720030,ELA,          25,41,           2,3,          23,38,          32,52,           4,7,          61,     496.1,,,18,2019,3,ALL
Dartmouth - George H Potter,00720030,MATH,          24,39,           0,0,          24,39,          31,51,           6,10,          61,     492.5,,,24,2019,3,ALL
Dartmouth - James M. Quinn School,00720040,ELA,          62,60,           5,5,          57,55,          33,32,           9,9,         104,     503.4,,,46,2019,3,ALL
Dartmouth - James M. Quinn School,00720040,MATH,          61,58,           5,5,          56,53,          38,36,           6,6,         105,     502.3,,,58,2019,3,ALL
Dartmouth - Joseph Demello,00720015,ELA,          49,68,          11,15,          38,53,          21,29,           2,3,          72,     509.7,,,71,2019,3,ALL
Dartmouth - Joseph Demello,00720015,MATH,          35,49,           5,7,          30,42,          31,43,           6,8,          72,     499.8,,,50,2019,3,ALL
Dedham - Avery,00730010,ELA,          25,46,           4,7,          21,39,          26,48,           3,6,          54,     501.5,,,37,2019,3,ALL
Dedham - Avery,00730010,MATH,          18,33,           3,6,          15,28,          29,54,           7,13,          54,     492.9,,,25,2019,3,ALL
Dedham - Greenlodge,00730025,ELA,          28,76,          12,32,          16,43,           7,19,           2,5,          37,     518.8,,,93,2019,3,ALL
Dedham - Greenlodge,00730025,MATH,          27,73,           6,16,          21,57,           8,22,           2,5,          37,     509.5,,,81,2019,3,ALL
Dedham - Oakdale,00730030,ELA,          34,68,           6,12,          28,56,          15,30,           1,2,          50,     508.7,,,67,2019,3,ALL
Dedham - Oakdale,00730030,MATH,          29,58,           2,4,          27,54,          18,36,           3,6,          50,     501.9,,,57,2019,3,ALL
Dedham - Riverdale,00730045,ELA,          14,39,           0,0,          14,39,          17,47,           5,14,          36,     492.2,,,12,2019,3,ALL
Dedham - Riverdale,00730045,MATH,          12,33,           3,8,           9,25,          18,50,           6,17,          36,     490.6,,,20,2019,3,ALL
Deerfield - Deerfield Elementary,00740015,ELA,          25,64,           6,15,          19,49,          10,26,           4,10,          39,     508.2,,,65,2019,3,ALL
Deerfield - Deerfield Elementary,00740015,MATH,          16,41,           5,13,          11,28,          19,49,           4,10,          39,     498.4,,,45,2019,3,ALL
Dennis-Yarmouth - Ezra H Baker Innovation School,06450005,ELA,          41,47,           3,3,          38,43,          43,49,           4,5,          88,     498.7,,,25,2019,3,ALL
Dennis-Yarmouth - Ezra H Baker Innovation School,06450005,MATH,          55,63,          10,11,          45,51,          25,28,           8,9,          88,     508.1,,,77,2019,3,ALL
Dennis-Yarmouth - Marguerite E Small Elementary,06450015,ELA,          17,31,           2,4,          15,28,          28,52,           9,17,          54,     489.8,,,8,2019,3,ALL
Dennis-Yarmouth - Marguerite E Small Elementary,06450015,MATH,          19,35,           1,2,          18,33,          20,37,          15,28,          54,     491.1,,,21,2019,3,ALL
Dennis-Yarmouth - Station Avenue Elementary,06450025,ELA,          59,53,           6,5,          53,48,          45,41,           7,6,         111,     501.8,,,38,2019,3,ALL
Dennis-Yarmouth - Station Avenue Elementary,06450025,MATH,          65,59,          12,11,          53,48,          39,35,           7,6,         111,     504.4,,,65,2019,3,ALL
Dighton-Rehoboth - Dighton Elementary,06500005,ELA,          54,58,          10,11,          44,47,          36,39,           3,3,          93,     505.7,,,55,2019,3,ALL
Dighton-Rehoboth - Dighton Elementary,06500005,MATH,          51,55,           5,5,          46,49,          36,39,           6,6,          93,     501.1,,,54,2019,3,ALL
Dighton-Rehoboth - Palmer River,06500010,ELA,          52,47,           4,4,          48,43,          53,48,           6,5,         111,     501.3,,,35,2019,3,ALL
Dighton-Rehoboth - Palmer River,06500010,MATH,          51,46,           6,5,          45,41,          47,42,          13,12,         111,     499.2,,,47,2019,3,ALL
Douglas - Douglas Elementary School,00770015,ELA,          54,54,          14,14,          40,40,          39,39,           7,7,         100,     506.6,,,58,2019,3,ALL
Douglas - Douglas Elementary School,00770015,MATH,          52,51,           6,6,          46,46,          35,35,          14,14,         101,     498.3,,,44,2019,3,ALL
Dover - Chickering,00780005,ELA,          66,83,          11,14,          55,69,          12,15,           2,3,          80,     514.9,,,89,2019,3,ALL
Dover - Chickering,00780005,MATH,          69,86,          28,35,          41,51,           8,10,           3,4,          80,     520.9,,,98,2019,3,ALL
Dracut - Brookside Elementary,00790035,ELA,          48,69,           6,9,          42,60,          20,29,           2,3,          70,     506.4,,,58,2019,3,ALL
Dracut - Brookside Elementary,00790035,MATH,          31,44,           0,0,          31,44,          32,46,           7,10,          70,     495.5,,,33,2019,3,ALL
Dracut - George H. Englesby Elementary School,00790045,ELA,          47,55,           8,9,          39,46,          35,41,           3,4,          85,     504.2,,,49,2019,3,ALL
Dracut - George H. Englesby Elementary School,00790045,MATH,          41,48,           4,5,          37,44,          35,41,           9,11,          85,     497.5,,,41,2019,3,ALL
Dracut - Greenmont Avenue,00790030,ELA,          31,58,           7,13,          24,45,          20,38,           2,4,          53,     504.7,,,51,2019,3,ALL
Dracut - Greenmont Avenue,00790030,MATH,          20,38,           6,11,          14,26,          23,43,          10,19,          53,     495.7,,,35,2019,3,ALL
Dracut - Joseph A Campbell Elementary,00790020,ELA,          39,53,           6,8,          33,45,          30,41,           5,7,          74,     505.5,,,54,2019,3,ALL
Dracut - Joseph A Campbell Elementary,00790020,MATH,          29,39,           5,7,          24,32,          32,43,          13,18,          74,     495.0,,,32,2019,3,ALL
Dudley Street Neighborhood Charter School (District) - Dudley Street Neighborhood Charter School,04070405,ELA,          17,40,           3,7,          14,33,          20,48,           5,12,          42,     495.4,,,18,2019,3,ALL
Dudley Street Neighborhood Charter School (District) - Dudley Street Neighborhood Charter School,04070405,MATH,          15,36,           1,2,          14,33,          20,48,           7,17,          42,     491.0,,,20,2019,3,ALL
Dudley-Charlton Reg - Dudley Elementary,06580005,ELA,          66,52,           4,3,          62,49,          56,44,           4,3,         126,     500.3,,,31,2019,3,ALL
Dudley-Charlton Reg - Dudley Elementary,06580005,MATH,          59,47,           6,5,          53,42,          60,48,           7,6,         126,     499.9,,,50,2019,3,ALL
Dudley-Charlton Reg - Heritage School,06580030,ELA,          98,70,          16,11,          82,58,          38,27,           5,4,         141,     509.5,,,70,2019,3,ALL
Dudley-Charlton Reg - Heritage School,06580030,MATH,          82,58,          14,10,          68,48,          45,32,          14,10,         141,     503.4,,,61,2019,3,ALL
Duxbury - Alden School,00820004,ELA,         139,67,          17,8,         122,58,          60,29,          10,5,         209,     507.3,,,62,2019,3,ALL
Duxbury - Alden School,00820004,MATH,         108,52,          14,7,          94,45,          98,47,           3,1,         209,     502.5,,,59,2019,3,ALL
East Bridgewater - Gordon W. Mitchell School,00830010,ELA,         108,69,          15,10,          93,60,          47,30,           1,1,         156,     509.9,,,72,2019,3,ALL
East Bridgewater - Gordon W. Mitchell School,00830010,MATH,          91,58,          11,7,          80,51,          57,36,           9,6,         157,     502.6,,,59,2019,3,ALL
East Longmeadow - Mapleshade,00870010,ELA,          60,66,           6,7,          54,59,          28,31,           3,3,          91,     506.6,,,58,2019,3,ALL
East Longmeadow - Mapleshade,00870010,MATH,          54,59,           7,8,          47,52,          29,32,           8,9,          91,     503.0,,,61,2019,3,ALL
East Longmeadow - Mountain View,00870015,ELA,          46,53,           6,7,          40,46,          33,38,           8,9,          87,     502.2,,,40,2019,3,ALL
East Longmeadow - Mountain View,00870015,MATH,          44,51,           4,5,          40,47,          37,43,           5,6,          86,     502.1,,,57,2019,3,ALL
Eastham - Eastham Elementary,00850005,ELA,          20,87,           2,9,          18,78,           3,13,           0,0,          23,     514.0,,,84,2019,3,ALL
Eastham - Eastham Elementary,00850005,MATH,          19,83,           4,17,          15,65,           4,17,           0,0,          23,     514.6,,,92,2019,3,ALL
Easthampton - Center School,00860005,ELA,          19,49,           2,5,          17,44,          13,33,           7,18,          39,     496.6,,,20,2019,3,ALL
