school_name,school_code,subject,me_num,me_percent,e_num,e_percent,m_num,m_percent,pm_num,pm_percent,nm_num,nm_percent,num_of_students_included,part_rate_percent,avg_scaled_score,sgp,included_in_sgp,ach_pctl,year,grade,student_group
Brockton - West Middle School,00440420,ELA,           0,0,           0,0,           0,0,          16,30,          37,70,          53,100,     461.7,          52.9,          50,15,2022,ALL,EL
Brockton - West Middle School,00440420,MATH,           0,0,           0,0,           0,0,          18,34,          35,66,          53,100,     465.4,          46.9,          51,16,2022,ALL,EL
Brockton - West Middle School,00440420,SCI,           0,0,           0,0,           0,0,          12,55,          10,45,          22,100,     468.8,,,64,2022,ALL,EL
Brooke Charter School (District) - Brooke Charter School,04280305,ELA,           8,12,           0,0,           8,12,          44,64,          17,25,          69,100,     481.2,          47.1,          39,77,2022,ALL,EL
Brooke Charter School (District) - Brooke Charter School,04280305,MATH,          13,19,           1,1,          12,18,          39,57,          16,24,          68,99,     484.5,          52.5,          39,81,2022,ALL,EL
Brooke Charter School (District) - Brooke Charter School,04280305,SCI,           3,12,           0,0,           3,12,           7,28,          15,60,          25,100,     471.2,,,57,2022,ALL,EL
Brookline - Edith C Baker,00460005,ELA,           1,7,           0,0,           1,7,           7,50,           6,43,          14,98,     473.7,,           6,55,2022,ALL,EL
Brookline - Edith C Baker,00460005,MATH,           5,33,           1,7,           4,27,           3,20,           7,47,          15,100,     489.7,,           7,89,2022,ALL,EL
Brookline - Florida Ruffin Ridley School,00460015,ELA,           3,17,           0,0,           3,17,          12,67,           3,17,          18,98,     487.4,,           4,92,2022,ALL,EL
Brookline - Florida Ruffin Ridley School,00460015,MATH,           8,42,           0,0,           8,42,           8,42,           3,16,          19,100,     490.2,,           4,90,2022,ALL,EL
Brookline - John D Runkle,00460045,ELA,           2,10,           0,0,           2,10,           8,38,          11,52,          21,97,     472.2,,          11,48,2022,ALL,EL
Brookline - John D Runkle,00460045,MATH,           3,15,           0,0,           3,15,          11,55,           6,30,          20,94,     477.2,,          11,63,2022,ALL,EL
Brookline - Lawrence,00460030,ELA,           4,13,           0,0,           4,13,          18,58,           9,29,          31,98,     479.5,          61.1,          20,78,2022,ALL,EL
Brookline - Lawrence,00460030,MATH,          19,61,           0,0,          19,61,          10,32,           2,6,          31,100,     502.0,          62.8,          20,97,2022,ALL,EL
Brookline - Pierce,00460040,ELA,           2,14,           0,0,           2,14,           5,36,           7,50,          14,100,     477.7,,           8,72,2022,ALL,EL
Brookline - Pierce,00460040,MATH,           6,43,           1,7,           5,36,           6,43,           2,14,          14,97,     496.1,,           8,95,2022,ALL,EL
Brookline - William H Lincoln,00460035,ELA,           2,17,           0,0,           2,17,           7,58,           3,25,          12,100,     487.9,,           7,93,2022,ALL,EL
Brookline - William H Lincoln,00460035,MATH,           8,67,           2,17,           6,50,           2,17,           2,17,          12,100,     506.1,,           7,99,2022,ALL,EL
Burlington - Fox Hill,00480007,ELA,           0,0,           0,0,           0,0,          10,77,           3,23,          13,100,     480.2,,           4,80,2022,ALL,EL
Burlington - Fox Hill,00480007,MATH,           1,8,           0,0,           1,8,          10,83,           1,8,          12,100,     485.9,,           4,84,2022,ALL,EL
Burlington - Marshall Simonds Middle,00480303,ELA,           2,10,           0,0,           2,10,           6,29,          13,62,          21,100,     470.1,,          19,39,2022,ALL,EL
Burlington - Marshall Simonds Middle,00480303,MATH,           2,10,           0,0,           2,10,          12,57,           7,33,          21,100,     477.0,,          19,62,2022,ALL,EL
Burlington - Memorial,00480015,ELA,           1,8,           0,0,           1,8,           9,75,           2,17,          12,100,     485.7,,           6,91,2022,ALL,EL
Burlington - Memorial,00480015,MATH,           4,33,           0,0,           4,33,           6,50,           2,17,          12,100,     489.6,,           6,89,2022,ALL,EL
Cambridge - Graham and Parks,00490080,ELA,           0,0,           0,0,           0,0,          10,53,           9,47,          19,100,     466.6,,           5,28,2022,ALL,EL
Cambridge - Graham and Parks,00490080,MATH,           4,21,           0,0,           4,21,           4,21,          11,58,          19,100,     472.7,,           5,46,2022,ALL,EL
Cambridge - Graham and Parks,00490080,SCI,           0,0,           0,0,           0,0,           6,60,           4,40,          10,100,     467.6,,,59,2022,ALL,EL
Cambridge - Kennedy-Longfellow,00490040,ELA,           3,14,           0,0,           3,14,          12,57,           6,29,          21,97,     478.2,,           9,73,2022,ALL,EL
Cambridge - Kennedy-Longfellow,00490040,MATH,           1,5,           0,0,           1,5,          14,67,           6,29,          21,100,     473.0,,           9,47,2022,ALL,EL
Cambridge - Vassal Lane Upper School,00490320,ELA,           0,0,           0,0,           0,0,           4,18,          18,82,          22,90,     457.8,,          15,6,2022,ALL,EL
Cambridge - Vassal Lane Upper School,00490320,MATH,           1,5,           0,0,           1,5,          11,52,           9,43,          21,93,     471.7,,          15,42,2022,ALL,EL
Canton - Wm H Galvin Middle,00500305,ELA,           0,0,           0,0,           0,0,           6,46,           7,54,          13,95,     469.6,,          11,37,2022,ALL,EL
Canton - Wm H Galvin Middle,00500305,MATH,           0,0,           0,0,           0,0,           8,62,           5,38,          13,100,     476.9,,          11,62,2022,ALL,EL
Chelmsford - Byam School,00560030,ELA,           2,18,           0,0,           2,18,           5,45,           4,36,          11,93,     482.6,,           6,85,2022,ALL,EL
Chelmsford - Byam School,00560030,MATH,           1,9,           0,0,           1,9,           7,64,           3,27,          11,100,     477.5,,           6,64,2022,ALL,EL
Chelmsford - Center Elementary School,00560005,ELA,           1,7,           0,0,           1,7,          11,73,           3,20,          15,100,     486.5,,           6,92,2022,ALL,EL
Chelmsford - Center Elementary School,00560005,MATH,           4,27,           0,0,           4,27,           8,53,           3,20,          15,100,     488.3,,           6,87,2022,ALL,EL
Chelmsford - Charles D Harrington,00560025,ELA,           1,10,           0,0,           1,10,           7,70,           2,20,          10,100,     479.4,,           6,77,2022,ALL,EL
Chelmsford - Charles D Harrington,00560025,MATH,           1,10,           0,0,           1,10,           7,70,           2,20,          10,100,     482.5,,           6,78,2022,ALL,EL
Chelmsford - Col Moses Parker School,00560305,ELA,           0,0,           0,0,           0,0,           5,36,           9,64,          14,100,     465.2,,          11,23,2022,ALL,EL
Chelmsford - Col Moses Parker School,00560305,MATH,           0,0,           0,0,           0,0,           5,36,           9,64,          14,100,     467.1,,          12,24,2022,ALL,EL
Chelmsford - McCarthy Middle School,00560310,ELA,           0,0,           0,0,           0,0,           5,45,           6,55,          11,95,     468.1,,           9,32,2022,ALL,EL
Chelmsford - McCarthy Middle School,00560310,MATH,           1,9,           0,0,           1,9,           2,18,           8,73,          11,95,     464.3,,           9,13,2022,ALL,EL
Chelsea - Clark Avenue School,00570050,ELA,           1,1,           0,0,           1,1,          37,20,         146,79,         184,99,     458.3,          25.9,         175,7,2022,ALL,EL
Chelsea - Clark Avenue School,00570050,MATH,           1,1,           0,0,           1,1,          43,24,         137,76,         181,99,     461.6,          28.3,         166,5,2022,ALL,EL
Chelsea - Clark Avenue School,00570050,SCI,           1,1,           0,0,           1,1,          22,20,          87,79,         110,98,     458.0,,,9,2022,ALL,EL
Chelsea - Edgar A Hooks Elementary,00570030,ELA,          11,7,           0,0,          11,7,          76,51,          61,41,         148,99,     476.0,          40.8,          71,66,2022,ALL,EL
Chelsea - Edgar A Hooks Elementary,00570030,MATH,          49,33,           6,4,          43,29,          85,57,          15,10,         149,100,     491.6,          59.6,          71,92,2022,ALL,EL
Chelsea - Eugene Wright Science and Technology Academy,00570045,ELA,           1,1,           0,0,           1,1,          37,33,          73,66,         111,91,     463.3,          43.0,          92,17,2022,ALL,EL
Chelsea - Eugene Wright Science and Technology Academy,00570045,MATH,           1,1,           0,0,           1,1,          33,30,          76,69,         110,98,     464.2,          37.1,          93,12,2022,ALL,EL
Chelsea - Eugene Wright Science and Technology Academy,00570045,SCI,           0,0,           0,0,           0,0,          25,38,          40,62,          65,100,     465.4,,,47,2022,ALL,EL
Chelsea - Frank M Sokolowski Elementary,00570040,ELA,           6,4,           0,0,           6,4,          75,53,          60,43,         141,99,     473.4,          33.0,          69,53,2022,ALL,EL
Chelsea - Frank M Sokolowski Elementary,00570040,MATH,          10,7,           0,0,          10,7,          64,45,          68,48,         142,100,     471.2,          39.2,          70,40,2022,ALL,EL
Chelsea - George F. Kelly Elementary,00570035,ELA,           4,4,           0,0,           4,4,          53,54,          41,42,          98,100,     473.0,          41.1,          48,51,2022,ALL,EL
Chelsea - George F. Kelly Elementary,00570035,MATH,           5,5,           0,0,           5,5,          53,54,          40,41,          98,100,     471.5,          39.5,          48,41,2022,ALL,EL
Chelsea - Joseph A. Browne School,00570055,ELA,           0,0,           0,0,           0,0,          35,29,          84,71,         119,99,     462.0,          40.8,         107,16,2022,ALL,EL
Chelsea - Joseph A. Browne School,00570055,MATH,           0,0,           0,0,           0,0,          36,30,          83,70,         119,100,     462.9,          32.9,         108,8,2022,ALL,EL
Chelsea - Joseph A. Browne School,00570055,SCI,           1,1,           0,0,           1,1,          22,32,          45,66,          68,100,     465.9,,,51,2022,ALL,EL
Chelsea - William A Berkowitz Elementary,00570025,ELA,          21,19,           0,0,          21,19,          57,51,          34,30,         112,99,     480.8,          42.2,          43,82,2022,ALL,EL
Chelsea - William A Berkowitz Elementary,00570025,MATH,          26,23,           0,0,          26,23,          53,47,          33,29,         112,100,     482.7,          57.7,          42,78,2022,ALL,EL
Chicopee - Barry,00610003,ELA,           2,12,           0,0,           2,12,          10,59,           5,29,          17,100,     483.7,,           6,87,2022,ALL,EL
Chicopee - Barry,00610003,MATH,           6,35,           0,0,           6,35,          10,59,           1,6,          17,100,     490.4,,           6,90,2022,ALL,EL
Chicopee - Bellamy Middle,00610305,ELA,           0,0,           0,0,           0,0,           5,24,          16,76,          21,100,     465.8,,          15,25,2022,ALL,EL
Chicopee - Bellamy Middle,00610305,MATH,           0,0,           0,0,           0,0,          11,52,          10,48,          21,100,     469.7,,          15,33,2022,ALL,EL
Chicopee - Bowe,00610015,ELA,           1,3,           0,0,           1,3,          22,58,          15,39,          38,100,     473.6,          42.1,          28,55,2022,ALL,EL
Chicopee - Bowe,00610015,MATH,           1,3,           0,0,           1,3,          25,66,          12,32,          38,100,     474.0,          48.6,          27,52,2022,ALL,EL
Chicopee - Bowe,00610015,SCI,           1,6,           0,0,           1,6,           5,28,          12,67,          18,100,     468.2,,,62,2022,ALL,EL
Chicopee - Dupont Middle,00610310,ELA,           0,0,           0,0,           0,0,           8,21,          31,79,          39,100,     457.9,          38.3,          29,6,2022,ALL,EL
Chicopee - Dupont Middle,00610310,MATH,           2,5,           0,0,           2,5,          16,41,          21,54,          39,100,     466.9,          36.8,          28,23,2022,ALL,EL
Chicopee - Dupont Middle,00610310,SCI,           0,0,           0,0,           0,0,           6,32,          13,68,          19,100,     463.6,,,36,2022,ALL,EL
Chicopee - Fairview Elementary,00610050,ELA,           2,13,           0,0,           2,13,          10,67,           3,20,          15,100,     484.4,,           8,88,2022,ALL,EL
Chicopee - Fairview Elementary,00610050,MATH,           3,20,           0,0,           3,20,           6,40,           6,40,          15,100,     484.6,,           8,82,2022,ALL,EL
Chicopee - Gen John J Stefanik,00610090,ELA,           1,7,           0,0,           1,7,           7,50,           6,43,          14,100,     471.7,,           6,46,2022,ALL,EL
Chicopee - Gen John J Stefanik,00610090,MATH,           0,0,           0,0,           0,0,           8,57,           6,43,          14,100,     475.4,,           6,57,2022,ALL,EL
Chicopee - Litwin,00610022,ELA,           2,8,           0,0,           2,8,          12,48,          11,44,          25,100,     476.6,,          14,68,2022,ALL,EL
Chicopee - Litwin,00610022,MATH,           7,30,           0,0,           7,30,           7,30,           9,39,          23,100,     486.0,,          14,84,2022,ALL,EL
Chicopee - Litwin,00610022,SCI,           0,0,           0,0,           0,0,           7,58,           5,42,          12,100,     479.8,,,,2022,ALL,EL
Christa McAuliffe Charter School (District) - Christa McAuliffe Charter School,04180305,ELA,           0,0,           0,0,           0,0,           5,28,          13,72,          18,94,     458.2,,          16,6,2022,ALL,EL
Christa McAuliffe Charter School (District) - Christa McAuliffe Charter School,04180305,MATH,           0,0,           0,0,           0,0,           7,39,          11,61,          18,100,     466.6,,          16,22,2022,ALL,EL
Clinton - Clinton Elementary,00640050,ELA,           1,2,           0,0,           1,2,          26,40,          38,58,          65,98,     470.3,          35.6,          23,40,2022,ALL,EL
Clinton - Clinton Elementary,00640050,MATH,           3,5,           0,0,           3,5,          27,42,          35,54,          65,98,     466.2,          45.0,          23,21,2022,ALL,EL
Clinton - Clinton Middle School,00640305,ELA,           0,0,           0,0,           0,0,          17,27,          46,73,          63,99,     460.2,          37.7,          53,12,2022,ALL,EL
Clinton - Clinton Middle School,00640305,MATH,           1,2,           0,0,           1,2,          23,37,          38,61,          62,100,     465.8,          40.4,          53,18,2022,ALL,EL
Clinton - Clinton Middle School,00640305,SCI,           0,0,           0,0,           0,0,          10,31,          22,69,          32,100,     458.6,,,10,2022,ALL,EL
Codman Academy Charter Public (District) - Codman Academy Charter Public School,04380505,ELA,           0,0,           0,0,           0,0,           6,43,           8,57,          14,93,     466.7,,           9,28,2022,ALL,EL
Codman Academy Charter Public (District) - Codman Academy Charter Public School,04380505,MATH,           2,13,           0,0,           2,13,           8,53,           5,33,          15,100,     476.7,,          10,58,2022,ALL,EL
Collegiate Charter School of Lowell (District) - Collegiate Charter School of Lowell,35030205,ELA,           5,4,           0,0,           5,4,          71,58,          46,38,         122,99,     475.3,          44.9,          69,64,2022,ALL,EL
Collegiate Charter School of Lowell (District) - Collegiate Charter School of Lowell,35030205,MATH,          19,16,           1,1,          18,15,          61,50,          42,34,         122,99,     478.1,          45.5,          70,65,2022,ALL,EL
Collegiate Charter School of Lowell (District) - Collegiate Charter School of Lowell,35030205,SCI,           1,4,           0,0,           1,4,          11,42,          14,54,          26,100,     469.9,,,70,2022,ALL,EL
Community Charter School of Cambridge (District) - Community Charter School of Cambridge,04360305,ELA,           7,44,           0,0,           7,44,           5,31,           4,25,          16,100,     488.6,,          14,94,2022,ALL,EL
Community Charter School of Cambridge (District) - Community Charter School of Cambridge,04360305,MATH,           2,13,           0,0,           2,13,           9,56,           5,31,          16,100,     481.9,,          14,76,2022,ALL,EL
Community Day Charter Public School (District) - Community Day Charter Public School,04400205,ELA,           8,14,           0,0,           8,14,          29,49,          22,37,          59,100,     476.0,          41.4,          37,66,2022,ALL,EL
Community Day Charter Public School (District) - Community Day Charter Public School,04400205,MATH,          13,22,           1,2,          12,20,          31,53,          15,25,          59,100,     482.1,          47.9,          37,77,2022,ALL,EL
Community Day Charter Public School (District) - Community Day Charter Public School,04400205,SCI,           1,8,           0,0,           1,8,           3,25,           8,67,          12,100,     470.4,,,74,2022,ALL,EL
Community Day Charter Public School - Gateway (District) - Community Day Charter Public School - Gateway,04260205,ELA,           2,5,           0,0,           2,5,          16,39,          23,56,          41,100,     467.9,          35.2,          30,31,2022,ALL,EL
Community Day Charter Public School - Gateway (District) - Community Day Charter Public School - Gateway,04260205,MATH,           1,2,           0,0,           1,2,          22,54,          18,44,          41,100,     471.3,          39.2,          30,40,2022,ALL,EL
Community Day Charter Public School - R. Kingman Webster (District) - Community Day Charter Public School - R. Kingman Webster,04310205,ELA,           9,21,           0,0,           9,21,          25,58,           9,21,          43,100,     484.4,          51.1,          27,88,2022,ALL,EL
Community Day Charter Public School - R. Kingman Webster (District) - Community Day Charter Public School - R. Kingman Webster,04310205,MATH,           7,16,           3,7,           4,9,          26,60,          10,23,          43,100,     485.3,          49.2,          27,83,2022,ALL,EL
Conservatory Lab Charter (District) - Conservatory Lab Charter School,04390050,ELA,          11,19,           0,0,          11,19,          33,58,          13,23,          57,28,     485.6,          57.3,          47,90,2022,ALL,EL
Conservatory Lab Charter (District) - Conservatory Lab Charter School,04390050,MATH,           9,16,           0,0,           9,16,          29,52,          18,32,          56,98,     478.9,          47.9,          46,68,2022,ALL,EL
Conservatory Lab Charter (District) - Conservatory Lab Charter School,04390050,SCI,           2,13,           0,0,           2,13,          10,67,           3,20,          15,100,     480.7,,,95,2022,ALL,EL
Dedham - Avery,00730010,ELA,           1,7,           0,0,           1,7,           9,60,           5,33,          15,100,     478.5,,          10,74,2022,ALL,EL
Dedham - Avery,00730010,MATH,           1,7,           0,0,           1,7,          12,80,           2,13,          15,100,     481.1,,          10,74,2022,ALL,EL
Dedham - Dedham Middle School,00730305,ELA,           0,0,           0,0,           0,0,           5,28,          13,72,          18,96,     460.9,,          17,13,2022,ALL,EL
Dedham - Dedham Middle School,00730305,MATH,           1,6,           0,0,           1,6,           7,39,          10,56,          18,100,     470.3,,          17,37,2022,ALL,EL
Dennis-Yarmouth - Dennis-Yarmouth Regional High,06450505,ELA,           0,0,           0,0,           0,0,           6,38,          10,63,          16,96,     462.0,,          15,16,2022,ALL,EL
Dennis-Yarmouth - Dennis-Yarmouth Regional High,06450505,MATH,           0,0,           0,0,           0,0,           9,56,           7,44,          16,100,     473.1,,          15,48,2022,ALL,EL
Dennis-Yarmouth - Dennis-Yarmouth Regional High,06450505,SCI,           1,6,           0,0,           1,6,           6,38,           9,56,          16,100,     472.4,,,83,2022,ALL,EL
Dennis-Yarmouth - Ezra H Baker Innovation School,06450005,ELA,           3,27,           0,0,           3,27,           4,36,           4,36,          11,79,     490.2,,,95,2022,ALL,EL
Dennis-Yarmouth - Ezra H Baker Innovation School,06450005,MATH,           3,27,           0,0,           3,27,           4,36,           4,36,          11,100,     486.0,,,84,2022,ALL,EL
Dennis-Yarmouth - Marguerite E Small Elementary,06450015,ELA,           1,6,           0,0,           1,6,          11,69,           4,25,          16,100,     479.4,,,77,2022,ALL,EL
Dennis-Yarmouth - Marguerite E Small Elementary,06450015,MATH,           2,13,           0,0,           2,13,           8,50,           6,38,          16,100,     475.6,,,57,2022,ALL,EL
Dennis-Yarmouth - Mattacheese Middle School,06450305,ELA,           1,3,           0,0,           1,3,          15,52,          13,45,          29,100,     473.3,          56.9,          26,53,2022,ALL,EL
Dennis-Yarmouth - Mattacheese Middle School,06450305,MATH,           4,14,           0,0,           4,14,          12,41,          13,45,          29,100,     475.1,          45.6,          26,55,2022,ALL,EL
Dennis-Yarmouth - Nathaniel H. Wixon School,06450050,ELA,           1,2,           0,0,           1,2,          34,65,          17,33,          52,95,     476.2,          46.4,          49,67,2022,ALL,EL
Dennis-Yarmouth - Nathaniel H. Wixon School,06450050,MATH,           4,8,           0,0,           4,8,          30,57,          19,36,          53,100,     478.7,          38.5,          49,67,2022,ALL,EL
Dennis-Yarmouth - Nathaniel H. Wixon School,06450050,SCI,           0,0,           0,0,           0,0,          12,50,          12,50,          24,100,     468.1,,,61,2022,ALL,EL
Dennis-Yarmouth - Station Avenue Elementary,06450025,ELA,           2,13,           0,0,           2,13,           8,53,           5,33,          15,100,     477.4,,,70,2022,ALL,EL
Dennis-Yarmouth - Station Avenue Elementary,06450025,MATH,           3,20,           0,0,           3,20,           7,47,           5,33,          15,100,     483.4,,,80,2022,ALL,EL
Dracut - Joseph A Campbell Elementary,00790020,ELA,           2,20,           0,0,           2,20,           6,60,           2,20,          10,92,     482.9,,           3,85,2022,ALL,EL
Dracut - Joseph A Campbell Elementary,00790020,MATH,           3,30,           0,0,           3,30,           5,50,           2,20,          10,100,     478.7,,           3,67,2022,ALL,EL
Dracut - Justus C. Richardson Middle School,00790410,ELA,           0,0,           0,0,           0,0,           3,25,           9,75,          12,100,     460.7,,          10,13,2022,ALL,EL
Dracut - Justus C. Richardson Middle School,00790410,MATH,           0,0,           0,0,           0,0,           4,33,           8,67,          12,100,     468.3,,          10,28,2022,ALL,EL
Dudley Street Neighborhood Charter School (District) - Dudley Street Neighborhood Charter School,04070405,ELA,           4,11,           0,0,           4,11,          21,57,          12,32,          37,78,     478.8,          39.6,          20,77,2022,ALL,EL
Dudley Street Neighborhood Charter School (District) - Dudley Street Neighborhood Charter School,04070405,MATH,           6,15,           0,0,           6,15,          17,44,          16,41,          39,98,     478.3,          42.6,          22,66,2022,ALL,EL
Dudley Street Neighborhood Charter School (District) - Dudley Street Neighborhood Charter School,04070405,SCI,           1,10,           0,0,           1,10,           6,60,           3,30,          10,100,     482.5,,,97,2022,ALL,EL
Dudley-Charlton Reg - Dudley Elementary,06580005,ELA,           1,8,           0,0,           1,8,           9,75,           2,17,          12,100,     480.4,,           7,81,2022,ALL,EL
Dudley-Charlton Reg - Dudley Elementary,06580005,MATH,           5,42,           0,0,           5,42,           7,58,           0,0,          12,100,     496.1,,           7,95,2022,ALL,EL
Dudley-Charlton Reg - Dudley Middle School,06580305,ELA,           1,10,           0,0,           1,10,           4,40,           5,50,          10,60,     473.6,,          10,55,2022,ALL,EL
Dudley-Charlton Reg - Dudley Middle School,06580305,MATH,           2,20,           0,0,           2,20,           6,60,           2,20,          10,100,     479.6,,          10,70,2022,ALL,EL
Dudley-Charlton Reg - Heritage School,06580030,ELA,           0,0,           0,0,           0,0,           5,36,           9,64,          14,100,     470.7,,           2,42,2022,ALL,EL
Dudley-Charlton Reg - Heritage School,06580030,MATH,           2,14,           0,0,           2,14,           5,36,           7,50,          14,100,     472.3,,           2,44,2022,ALL,EL
Easthampton - White Brook Middle School,00860305,ELA,           0,0,           0,0,           0,0,           2,13,          13,87,          15,100,     451.9,,           9,1,2022,ALL,EL
Easthampton - White Brook Middle School,00860305,MATH,           1,8,           0,0,           1,8,           4,31,           8,62,          13,100,     467.2,,           9,24,2022,ALL,EL
Easton - Richardson Olmsted School,00880025,ELA,           2,20,           0,0,           2,20,           8,80,           0,0,          10,100,     491.0,,           3,95,2022,ALL,EL
Easton - Richardson Olmsted School,00880025,MATH,           2,20,           0,0,           2,20,           5,50,           3,30,          10,100,     487.3,,           3,86,2022,ALL,EL
Edgartown - Edgartown Elementary,00890005,ELA,           1,3,           0,0,           1,3,          13,36,          22,61,          36,98,     466.0,          37.1,          21,26,2022,ALL,EL
Edgartown - Edgartown Elementary,00890005,MATH,           1,3,           0,0,           1,3,          16,43,          20,54,          37,100,     470.3,          46.5,          22,37,2022,ALL,EL
Everett - George Keverian School,00930028,ELA,           9,6,           0,0,           9,6,          61,41,          78,53,         148,100,     469.4,          45.2,          96,37,2022,ALL,EL
Everett - George Keverian School,00930028,MATH,          10,7,           0,0,          10,7,          75,51,          63,43,         148,100,     473.5,          49.0,          95,50,2022,ALL,EL
Everett - George Keverian School,00930028,SCI,           5,11,           1,2,           4,9,          17,39,          22,50,          44,100,     470.4,,,74,2022,ALL,EL
Everett - Lafayette School,00930038,ELA,           4,3,           0,0,           4,3,          52,34,          98,64,         154,100,     467.4,          39.5,          88,30,2022,ALL,EL
Everett - Lafayette School,00930038,MATH,          14,9,           0,0,          14,9,          62,41,          76,50,         152,99,     472.6,          48.8,          92,45,2022,ALL,EL
Everett - Lafayette School,00930038,SCI,           2,4,           0,0,           2,4,          21,44,          25,52,          48,97,     464.8,,,43,2022,ALL,EL
Everett - Madeline English School,00930018,ELA,           3,3,           0,0,           3,3,          38,42,          49,54,          90,99,     468.7,          39.9,          66,34,2022,ALL,EL
Everett - Madeline English School,00930018,MATH,          10,11,           0,0,          10,11,          34,38,          46,51,          90,99,     470.6,          49.0,          66,38,2022,ALL,EL
Everett - Madeline English School,00930018,SCI,           1,4,           0,0,           1,4,           8,32,          16,64,          25,100,     467.7,,,59,2022,ALL,EL
Everett - Parlin School,00930058,ELA,           6,3,           0,0,           6,3,          83,37,         133,60,         222,100,     466.0,          39.2,         154,26,2022,ALL,EL
Everett - Parlin School,00930058,MATH,          10,5,           0,0,          10,5,         109,49,         103,46,         222,100,     471.6,          50.2,         156,42,2022,ALL,EL
Everett - Parlin School,00930058,SCI,           3,5,           0,0,           3,5,          26,39,          37,56,          66,100,     466.7,,,55,2022,ALL,EL
Everett - Sumner G. Whittier School,00930010,ELA,           7,6,           0,0,           7,6,          56,46,          60,49,         123,100,     471.1,          45.8,          82,43,2022,ALL,EL
Everett - Sumner G. Whittier School,00930010,MATH,          23,19,           1,1,          22,18,          59,48,          41,33,         123,100,     480.2,          48.6,          82,71,2022,ALL,EL
Everett - Sumner G. Whittier School,00930010,SCI,           0,0,           0,0,           0,0,          20,63,          12,38,          32,100,     470.5,,,75,2022,ALL,EL
Everett - Webster School,00930015,ELA,           5,14,           0,0,           5,14,          25,69,           6,17,          36,100,     488.2,,          14,93,2022,ALL,EL
Everett - Webster School,00930015,MATH,          10,28,           1,3,           9,25,          18,50,           8,22,          36,100,     488.0,,          14,87,2022,ALL,EL
Excel Academy Charter (District) - Excel Academy Charter School,04100205,ELA,          10,10,           0,0,          10,10,          33,34,          55,56,          98,99,     471.5,          51.0,          86,43,2022,ALL,EL
Excel Academy Charter (District) - Excel Academy Charter School,04100205,MATH,           4,4,           0,0,           4,4,          47,48,          46,47,          97,100,     472.8,          44.2,          85,44,2022,ALL,EL
Excel Academy Charter (District) - Excel Academy Charter School,04100205,SCI,           7,12,           1,2,           6,10,          26,45,          25,43,          58,98,     473.8,,,82,2022,ALL,EL
Fall River - Carlton M. Viveiros Elementary School,00950009,ELA,           3,4,           0,0,           3,4,          30,36,          51,61,          84,99,     466.1,          38.7,          50,26,2022,ALL,EL
Fall River - Carlton M. Viveiros Elementary School,00950009,MATH,           7,8,           0,0,           7,8,          27,33,          49,59,          83,100,     467.5,          49.3,          49,25,2022,ALL,EL
Fall River - Carlton M. Viveiros Elementary School,00950009,SCI,           0,0,           0,0,           0,0,           7,29,          17,71,          24,100,     463.3,,,35,2022,ALL,EL
Fall River - Henry Lord Community School,00950017,ELA,           1,1,           0,0,           1,1,          36,39,          56,60,          93,100,     468.5,          38.2,          56,33,2022,ALL,EL
Fall River - Henry Lord Community School,00950017,MATH,           7,8,           1,1,           6,6,          51,55,          35,38,          93,100,     475.6,          45.2,          56,57,2022,ALL,EL
Fall River - Henry Lord Community School,00950017,SCI,           1,3,           0,0,           1,3,           4,14,          24,83,          29,100,     457.1,,,6,2022,ALL,EL
Fall River - John J Doran,00950045,ELA,           0,0,           0,0,           0,0,          11,48,          12,52,          23,100,     468.3,,          14,33,2022,ALL,EL
Fall River - John J Doran,00950045,MATH,           0,0,           0,0,           0,0,           7,33,          14,67,          21,96,     464.7,,          13,14,2022,ALL,EL
Fall River - Letourneau Elementary School,00950013,ELA,           1,1,           0,0,           1,1,          29,41,          41,58,          71,100,     468.6,          37.6,          41,33,2022,ALL,EL
Fall River - Letourneau Elementary School,00950013,MATH,           4,6,           0,0,           4,6,          42,60,          24,34,          70,100,     471.8,          49.1,          42,42,2022,ALL,EL
Fall River - Letourneau Elementary School,00950013,SCI,           1,5,           0,0,           1,5,          10,45,          11,50,          22,100,     467.5,,,58,2022,ALL,EL
Fall River - Mary Fonseca Elementary School,00950011,ELA,           3,4,           0,0,           3,4,          36,46,          39,50,          78,100,     470.5,          37.3,          49,41,2022,ALL,EL
Fall River - Mary Fonseca Elementary School,00950011,MATH,           4,5,           0,0,           4,5,          36,46,          38,49,          78,100,     469.9,          39.9,          49,35,2022,ALL,EL
Fall River - Mary Fonseca Elementary School,00950011,SCI,           0,0,           0,0,           0,0,           8,47,           9,53,          17,100,     466.5,,,54,2022,ALL,EL
Fall River - Matthew J Kuss Middle,00950320,ELA,           0,0,           0,0,           0,0,          14,18,          66,83,          80,98,     457.6,          40.2,          70,5,2022,ALL,EL
Fall River - Matthew J Kuss Middle,00950320,MATH,           0,0,           0,0,           0,0,          26,32,          55,68,          81,100,     463.6,          37.0,          70,10,2022,ALL,EL
Fall River - Matthew J Kuss Middle,00950320,SCI,           0,0,           0,0,           0,0,           6,29,          15,71,          21,97,     465.8,,,49,2022,ALL,EL
Fall River - Morton Middle,00950315,ELA,           0,0,           0,0,           0,0,           8,14,          49,86,          57,100,     456.1,          34.3,          53,3,2022,ALL,EL
Fall River - Morton Middle,00950315,MATH,           2,4,           0,0,           2,4,          15,27,          39,70,          56,99,     463.8,          37.8,          51,11,2022,ALL,EL
